"plh0040","year","hgtyp1hh","n","percent","lower_confidence","upper_confidence"
"No worries","1996","Couple + C. LE 16 ","109","0.0401353775676419","0.0331071493451348","0.0471636057901489"
"No worries","1996","Couple + C. LE and GT 16","51","0.034107559218316","0.0240294566410912","0.0441856617955408"
"No worries","1996","Single parent ","34","0.0609705799282478","0.0425047855113775","0.0794363743451181"
"Some worries","1996","(Married) couple without C. ","1095","0.299298177209839","0.284173988945233","0.314422365474446"
"Some worries","1996","1-pers.-HH","501","0.334343815559062","0.310186375451102","0.358501255667022"
"Some worries","1996","Couple + C. GT 16 ","920","0.382246092468506","0.362574090228512","0.401918094708499"
"Some worries","1996","Couple + C. LE 16 ","1287","0.443615681836823","0.425826004464237","0.46140535920941"
"Some worries","1996","Couple + C. LE and GT 16","532","0.459820494004994","0.432147746314208","0.48749324169578"
"Some worries","1996","Single parent ","280","0.447669547625191","0.409294714111545","0.486044381138837"
"Big worries","1997","(Married) couple without C. ","2406","0.687653254366656","0.672482514727878","0.702823994005435"
"Big worries","1997","1-pers.-HH","917","0.640990006492988","0.616247517106034","0.665732495879942"
"Big worries","1997","Couple + C. GT 16 ","1327","0.565389729219073","0.545407298998217","0.58537215943993"
"Big worries","1997","Couple + C. LE 16 ","1640","0.573848620774413","0.555645234718416","0.59205200683041"
"Big worries","1997","Couple + C. LE and GT 16","658","0.521483086684568","0.493278266998111","0.549687906371025"
"Big worries","1997","Single parent ","378","0.588248385069605","0.549909077641838","0.626587692497371"
"No worries","1997","(Married) couple without C. ","91","0.0221645409369858","0.0173454427783606","0.0269836390956111"
"No worries","1997","1-pers.-HH","55","0.0380168386043968","0.0281532209551577","0.0478804562536359"
"No worries","1997","Couple + C. GT 16 ","107","0.0454124566508056","0.0370194081167169","0.0538055051848942"
"No worries","1997","Couple + C. LE 16 ","102","0.0426995840580662","0.0352572783520185","0.0501418897641139"
"No worries","1997","Couple + C. LE and GT 16","51","0.0453711204048515","0.0336204781676545","0.0571217626420486"
"No worries","1997","Single parent ","22","","",""
"Some worries","1997","(Married) couple without C. ","1088","0.290182204696358","0.275325847233999","0.305038562158716"
"Some worries","1997","1-pers.-HH","472","0.320993154902615","0.296913544482459","0.345072765322771"
"Some worries","1997","Couple + C. GT 16 ","930","0.389197814130121","0.36954341177629","0.408852216483952"
"Some worries","1997","Couple + C. LE 16 ","1093","0.383451795167521","0.365553549457666","0.401350040877377"
"Some worries","1997","Couple + C. LE and GT 16","496","0.433145792910581","0.405168395949353","0.461123189871808"
"Some worries","1997","Single parent ","233","0.37883557454413","0.341045747779094","0.416625401309166"
"Big worries","1998","(Married) couple without C. ","2633","0.648472739038076","0.633902674298025","0.663042803778127"
"Big worries","1998","1-pers.-HH","1011","0.598301642047158","0.575166952979237","0.621436331115079"
"Big worries","1998","Couple + C. GT 16 ","1355","0.550903901644926","0.531571648380411","0.570236154909441"
"Big worries","1998","Couple + C. LE 16 ","1670","0.542104751067139","0.524554946262448","0.55965455587183"
"Big worries","1998","Couple + C. LE and GT 16","605","0.473480678315713","0.445746091359964","0.501215265271462"
"Big worries","1998","Single parent ","379","0.530465813574412","0.493626134178479","0.567305492970344"
"No worries","1998","(Married) couple without C. ","136","0.0293880644415574","0.0242340643720362","0.0345420645110786"
"No worries","1998","1-pers.-HH","90","0.0525660981392619","0.0420348251024224","0.0630973711761013"
"No worries","1998","Couple + C. GT 16 ","113","0.0524783355917809","0.0438115208881169","0.0611451502954449"
"No worries","1998","Couple + C. LE 16 ","115","0.0389098701408511","0.0320981065912066","0.0457216336904955"
"No worries","1998","Couple + C. LE and GT 16","63","0.0602337367611809","0.0470179432721545","0.0734495302502073"
"No worries","1998","Single parent ","22","","",""
"Some worries","1998","(Married) couple without C. ","1356","0.322139196520366","0.307878912966983","0.336399480073749"
"Some worries","1998","1-pers.-HH","624","0.34913225981358","0.326636798464773","0.371627721162387"
"Some worries","1998","Couple + C. GT 16 ","1075","0.396617762763293","0.377604473668556","0.415631051858031"
"Some worries","1998","Couple + C. LE 16 ","1311","0.41898537879201","0.40160574665973","0.43636501092429"
"Some worries","1998","Couple + C. LE and GT 16","577","0.466285584923106","0.438575115909362","0.493996053936851"
"Some worries","1998","Single parent ","304","0.434776833487491","0.39818394375275","0.471369723222233"
"Big worries","1999","(Married) couple without C. ","2493","0.609118039223299","0.594252730857295","0.623983347589303"
"Big worries","1999","1-pers.-HH","897","0.541004766389672","0.517253819925319","0.564755712854024"
"Big worries","1999","Couple + C. GT 16 ","1266","0.513164571348158","0.493591289653309","0.532737853043008"
"Big worries","1999","Couple + C. LE 16 ","1523","0.497852172326738","0.480031536512832","0.515672808140644"
"Big worries","1999","Couple + C. LE and GT 16","554","0.456062199182941","0.427375507192027","0.484748891173855"
"Big worries","1999","Single parent ","355","0.477970265108938","0.441356606268348","0.514583923949528"
"No worries","1999","(Married) couple without C. ","204","0.0471224292248595","0.0406668864153742","0.0535779720343448"
"No worries","1999","1-pers.-HH","109","0.0653462736714769","0.0535671746762405","0.0771253726667133"
"No worries","1999","Couple + C. GT 16 ","186","0.0713759941661056","0.0612941434069214","0.0814578449252898"
"No worries","1999","Couple + C. LE 16 ","176","0.0643043878035887","0.0555617034665369","0.0730470721406406"
"No worries","1999","Couple + C. LE and GT 16","96","0.090018045270451","0.0735335751963139","0.106502515344588"
"No worries","1999","Single parent ","57","0.079265433773981","0.0594636545420347","0.0990672130059273"
"Some worries","1999","(Married) couple without C. ","1442","0.343759531551842","0.329289840563203","0.358229222540481"
"Some worries","1999","1-pers.-HH","685","0.393648959938851","0.37036306654816","0.416934853329543"
"Some worries","1999","Couple + C. GT 16 ","1053","0.415459434485736","0.396161276101833","0.434757592869639"
"Some worries","1999","Couple + C. LE 16 ","1325","0.437843439869674","0.420160874889694","0.455526004849653"
"Some worries","1999","Couple + C. LE and GT 16","508","0.453919755546608","0.425244216783525","0.482595294309692"
"Some worries","1999","Single parent ","303","0.442764301117081","0.406355964768293","0.479172637465869"
"Big worries","2000","(Married) couple without C. ","4387","0.589241095565806","0.578140188252303","0.600342002879309"
"Big worries","2000","1-pers.-HH","1777","0.542375442957744","0.525492245506236","0.559258640409251"
"Big worries","2000","Couple + C. GT 16 ","1968","0.506965378501927","0.491334633605516","0.522596123398339"
"Big worries","2000","Couple + C. LE 16 ","2680","0.516998209140219","0.503461639001148","0.53053477927929"
"Big worries","2000","Couple + C. LE and GT 16","891","0.438189087822325","0.416059016256245","0.460319159388405"
"Big worries","2000","Single parent ","581","0.476033278320387","0.447740765239506","0.504325791401267"
"No worries","2000","(Married) couple without C. ","448","0.0588237781702385","0.0535145621056185","0.0641329942348586"
"No worries","2000","1-pers.-HH","296","0.0868218689202808","0.0772798044555195","0.0963639333850421"
"No worries","2000","Couple + C. GT 16 ","305","0.0744539360430818","0.0662467426745664","0.0826611294115972"
"No worries","2000","Couple + C. LE 16 ","365","0.0724094806008136","0.0653890198651984","0.0794299413364288"
"No worries","2000","Couple + C. LE and GT 16","187","0.097952805684722","0.0846947443385367","0.111210867030907"
"No worries","2000","Single parent ","107","0.0973656776412197","0.0805714559060512","0.114159899376388"
"Some worries","2000","(Married) couple without C. ","2710","0.351935126263956","0.341159090651278","0.362711161876633"
"Some worries","2000","1-pers.-HH","1272","0.370802688121976","0.354433961474905","0.387171414769046"
"Some worries","2000","Couple + C. GT 16 ","1657","0.418580685454991","0.403157071886628","0.434004299023354"
"Some worries","2000","Couple + C. LE 16 ","2190","0.410592310258967","0.397266210730775","0.42391840978716"
"Some worries","2000","Couple + C. LE and GT 16","853","0.463858106492953","0.441615309329042","0.486100903656865"
"Some worries","2000","Single parent ","509","0.426601044038394","0.398582831736576","0.454619256340211"
"Big worries","2001","(Married) couple without C. ","3773","0.550261303380438","0.538504706689748","0.562017900071127"
"Big worries","2001","1-pers.-HH","1447","0.50149119664172","0.483596352053501","0.519386041229939"
"Big worries","2001","Couple + C. GT 16 ","1690","0.477530003042392","0.461267589294554","0.49379241679023"
"Big worries","2001","Couple + C. LE 16 ","2296","0.488464302083174","0.474222002675573","0.502706601490776"
"Big worries","2001","Couple + C. LE and GT 16","755","0.424195675764411","0.400967298043479","0.447424053485344"
"Big worries","2001","Single parent ","503","0.450780581393028","0.421666224308732","0.479894938477324"
"No worries","2001","(Married) couple without C. ","485","0.071865466570406","0.0657619153148993","0.0779690178259128"
"No worries","2001","1-pers.-HH","282","0.0973663613645945","0.0867562464995737","0.107976476229615"
"No worries","2001","Couple + C. GT 16 ","319","0.0882936794493065","0.0790563531040167","0.0975310057945963"
"No worries","2001","Couple + C. LE 16 ","312","0.0638263298415604","0.0568616064890666","0.0707910531940542"
"No worries","2001","Couple + C. LE and GT 16","161","0.0964605318447817","0.0825850941994441","0.110335969490119"
"No worries","2001","Single parent ","109","0.0998834229756343","0.0823386500749453","0.117428195876323"
"Some worries","2001","(Married) couple without C. ","2620","0.377873230049156","0.366414684039382","0.389331776058931"
"Some worries","2001","1-pers.-HH","1270","0.401142441993685","0.383600772155354","0.418684111832016"
"Some worries","2001","Couple + C. GT 16 ","1615","0.434176317508301","0.418039138286759","0.450313496729843"
"Some worries","2001","Couple + C. LE 16 ","2124","0.447709368075265","0.433541397301185","0.461877338849346"
"Some worries","2001","Couple + C. LE and GT 16","823","0.479343792390807","0.455863830962562","0.502823753819052"
"Some worries","2001","Single parent ","510","0.449335995631338","0.420230123826764","0.478441867435911"
"Big worries","2002","(Married) couple without C. ","3922","0.559012193078666","0.547742318767813","0.570282067389518"
"Big worries","2002","1-pers.-HH","1473","0.511191358770365","0.493324731954035","0.529057985586696"
"Big worries","2002","Couple + C. GT 16 ","1711","0.453508044639115","0.438066781633735","0.468949307644494"
"Big worries","2002","Couple + C. LE 16 ","2061","0.455127260350321","0.440949138603786","0.469305382096855"
"Big worries","2002","Couple + C. LE and GT 16","773","0.40303822537619","0.381239320888363","0.424837129864017"
"Big worries","2002","Single parent ","514","0.468125035029821","0.438992931734923","0.497257138324719"
"No worries","2002","(Married) couple without C. ","523","0.0620171336859514","0.0565425835285159","0.067491683843387"
"No worries","2002","1-pers.-HH","327","0.106321282879578","0.0953038049612468","0.117338760797908"
"No worries","2002","Couple + C. GT 16 ","389","0.0925302265724871","0.0835423658722359","0.101518087272738"
"No worries","2002","Couple + C. LE 16 ","402","0.0782271195718893","0.0705818048223159","0.0858724343214626"
"No worries","2002","Couple + C. LE and GT 16","204","0.103735517382937","0.0901845556120762","0.117286479153798"
"No worries","2002","Single parent ","110","0.101583365796127","0.0839458943233549","0.119220837268899"
"Some worries","2002","(Married) couple without C. ","3011","0.378970673235383","0.367958982704595","0.389982363766171"
"Some worries","2002","1-pers.-HH","1207","0.382487358350057","0.365116837281856","0.399857879418258"
"Some worries","2002","Couple + C. GT 16 ","1893","0.453961728788398","0.438519158098752","0.469404299478045"
"Some worries","2002","Couple + C. LE 16 ","2276","0.46664562007779","0.452441763887102","0.480849476268478"
"Some worries","2002","Couple + C. LE and GT 16","968","0.493226257240873","0.471007567995136","0.515444946486609"
"Some worries","2002","Single parent ","503","0.430291599174052","0.40138520780606","0.459197990542044"
"Big worries","2003","(Married) couple without C. ","3478","0.50747250925544","0.496005539289372","0.518939479221508"
"Big worries","2003","1-pers.-HH","1361","0.468705466781522","0.450800794977293","0.48661013858575"
"Big worries","2003","Couple + C. GT 16 ","1483","0.408468382561022","0.393115906131381","0.423820858990664"
"Big worries","2003","Couple + C. LE 16 ","1709","0.412247762999825","0.397656787991441","0.42683873800821"
"Big worries","2003","Couple + C. LE and GT 16","645","0.368637140731879","0.346593758105381","0.390680523358378"
"Big worries","2003","Single parent ","434","0.408784850760873","0.379890305050711","0.437679396471034"
"No worries","2003","(Married) couple without C. ","566","0.0682993112772485","0.0625133763208997","0.0740852462335974"
"No worries","2003","1-pers.-HH","342","0.116492115629562","0.104981404299128","0.128002826959995"
"No worries","2003","Couple + C. GT 16 ","397","0.0924191366279163","0.0833736100571699","0.101464663198663"
"No worries","2003","Couple + C. LE 16 ","384","0.0843278902092305","0.0760909934045454","0.0925647870139156"
"No worries","2003","Couple + C. LE and GT 16","227","0.110543931654762","0.0962164822278785","0.124871381081645"
"No worries","2003","Single parent ","117","0.106341241856132","0.0882223171935113","0.124460166518752"
"Some worries","2003","(Married) couple without C. ","3258","0.424228179467312","0.412892380477839","0.435563978456785"
"Some worries","2003","1-pers.-HH","1281","0.414802417588917","0.397124928301977","0.432479906875856"
"Some worries","2003","Couple + C. GT 16 ","2058","0.499112480811062","0.483496130046656","0.514728831575467"
"Some worries","2003","Couple + C. LE 16 ","2279","0.503424346790944","0.48860367692821","0.518245016653677"
"Some worries","2003","Couple + C. LE and GT 16","968","0.520818927613359","0.497992792345485","0.543645062881233"
"Some worries","2003","Single parent ","561","0.484873907382996","0.455499651162895","0.514248163603096"
"Big worries","2004","(Married) couple without C. ","3478","0.501426951085605","0.489921659801558","0.512932242369653"
"Big worries","2004","1-pers.-HH","1297","0.455689979476455","0.437638312579663","0.473741646373248"
"Big worries","2004","Couple + C. GT 16 ","1509","0.426648711337521","0.411136161581225","0.442161261093817"
"Big worries","2004","Couple + C. LE 16 ","1604","0.400829062880762","0.385750948232837","0.415907177528686"
"Big worries","2004","Couple + C. LE and GT 16","642","0.407150548155264","0.384339567069421","0.429961529241108"
"Big worries","2004","Single parent ","418","0.39866723047094","0.369627038895028","0.427707422046852"
"No worries","2004","(Married) couple without C. ","656","0.0812562950908735","0.0749691268909037","0.0875434632908433"
"No worries","2004","1-pers.-HH","350","0.123085988899201","0.111177895807988","0.134994081990414"
"No worries","2004","Couple + C. GT 16 ","476","0.113880157568088","0.103916751462369","0.123843563673808"
"No worries","2004","Couple + C. LE 16 ","406","0.0986833962635382","0.0895074090593463","0.10785938346773"
"No worries","2004","Couple + C. LE and GT 16","232","0.112927864274193","0.09823270602267","0.127623022525717"
"No worries","2004","Single parent ","146","0.138311145423105","0.117835358635676","0.158786932210535"
"Some worries","2004","(Married) couple without C. ","3121","0.417316753823521","0.405969819049501","0.428663688597542"
"Some worries","2004","1-pers.-HH","1277","0.421224031624343","0.403327403156249","0.439120660092437"
"Some worries","2004","Couple + C. GT 16 ","1920","0.45947113109439","0.443840513660363","0.475101748528418"
"Some worries","2004","Couple + C. LE 16 ","2048","0.5004875408557","0.485103803113907","0.515871278597494"
"Some worries","2004","Couple + C. LE and GT 16","908","0.479921587570542","0.456725550314385","0.5031176248267"
"Some worries","2004","Single parent ","528","0.463021624105954","0.433447233310423","0.492596014901485"
"Big worries","2005","(Married) couple without C. ","3706","0.537507132988706","0.525857028752528","0.549157237224883"
"Big worries","2005","1-pers.-HH","1479","0.510395978341826","0.492387444945416","0.528404511738236"
"Big worries","2005","Couple + C. GT 16 ","1564","0.478731702813071","0.462501131254438","0.494962274371705"
"Big worries","2005","Couple + C. LE 16 ","1605","0.440418233495776","0.424445949019907","0.456390517971645"
"Big worries","2005","Couple + C. LE and GT 16","669","0.441620164026061","0.418042400557079","0.465197927495043"
"Big worries","2005","Single parent ","490","0.443737040614962","0.414403789100396","0.473070292129528"
"No worries","2005","(Married) couple without C. ","562","0.0725093651190381","0.0664498622777109","0.0785688679603654"
"No worries","2005","1-pers.-HH","325","0.104919009942342","0.0938792280289236","0.115958791855761"
"No worries","2005","Couple + C. GT 16 ","446","0.113527716916763","0.103220519461389","0.123834914372137"
"No worries","2005","Couple + C. LE 16 ","385","0.0958393903770537","0.0863683557047983","0.105310425049309"
"No worries","2005","Couple + C. LE and GT 16","227","0.107351808367432","0.0926538117575142","0.122049804977351"
"No worries","2005","Single parent ","132","0.123947316837945","0.104491880710998","0.143402752964892"
"Some worries","2005","(Married) couple without C. ","2768","0.389983501892256","0.378586802755741","0.401380201028771"
"Some worries","2005","1-pers.-HH","1156","0.384685011715832","0.36715817199101","0.402211851440654"
"Some worries","2005","Couple + C. GT 16 ","1629","0.407740580270166","0.391774253258983","0.423706907281349"
"Some worries","2005","Couple + C. LE 16 ","1721","0.46374237612717","0.447697818587491","0.479786933666849"
"Some worries","2005","Couple + C. LE and GT 16","808","0.451028027606507","0.427402030460806","0.474654024752208"
"Some worries","2005","Single parent ","480","0.432315642547093","0.403066628406876","0.46156465668731"
"Big worries","2006","(Married) couple without C. ","3769","0.491806656059888","0.480748833087675","0.502864479032101"
"Big worries","2006","1-pers.-HH","1479","0.450267678263327","0.433346730848348","0.467188625678307"
"Big worries","2006","Couple + C. GT 16 ","1429","0.418181114078111","0.402176792315021","0.434185435841201"
"Big worries","2006","Couple + C. LE 16 ","1588","0.422220043127528","0.406732695579535","0.437707390675521"
"Big worries","2006","Couple + C. LE and GT 16","575","0.428610226803285","0.403474106960732","0.453746346645839"
"Big worries","2006","Single parent ","474","0.416172967871011","0.387819184641","0.444526751101022"
"No worries","2006","(Married) couple without C. ","677","0.0845315610923295","0.0783785304416821","0.0906845917429769"
"No worries","2006","1-pers.-HH","424","0.135193643799465","0.123564406663878","0.146822880935052"
"No worries","2006","Couple + C. GT 16 ","428","0.106272365645347","0.0962729659858549","0.116271765304838"
"No worries","2006","Couple + C. LE 16 ","428","0.108785493175036","0.0990220500332678","0.118548936316805"
"No worries","2006","Couple + C. LE and GT 16","209","0.114206148444592","0.0980509679128507","0.130361328976334"
"No worries","2006","Single parent ","142","0.132698953844941","0.113184757706637","0.152213149983245"
"Some worries","2006","(Married) couple without C. ","3406","0.423661782847783","0.412732131718066","0.434591433977499"
"Some worries","2006","1-pers.-HH","1418","0.414538677937208","0.397783644966663","0.431293710907752"
"Some worries","2006","Couple + C. GT 16 ","1792","0.475546520276543","0.459342933881747","0.491750106671338"
"Some worries","2006","Couple + C. LE 16 ","1891","0.468994463697436","0.453346430169207","0.484642497225666"
"Some worries","2006","Couple + C. LE and GT 16","705","0.457183624752122","0.431880593857783","0.482486655646462"
"Some worries","2006","Single parent ","545","0.451128078284048","0.422504928869727","0.479751227698369"
"Big worries","2007","(Married) couple without C. ","3585","0.49515000785869","0.483720581027883","0.506579434689496"
"Big worries","2007","1-pers.-HH","1439","0.459353648873082","0.441956214376374","0.47675108336979"
"Big worries","2007","Couple + C. GT 16 ","1413","0.413195533241542","0.396928765200427","0.429462301282656"
"Big worries","2007","Couple + C. LE 16 ","1480","0.430998375848489","0.414756068070675","0.447240683626303"
"Big worries","2007","Couple + C. LE and GT 16","499","0.378258179091693","0.352263671711885","0.4042526864715"
"Big worries","2007","Single parent ","425","0.408390998949485","0.379130015588782","0.437651982310189"
"No worries","2007","(Married) couple without C. ","670","0.0879944874481058","0.0815185693978872","0.0944704054983244"
"No worries","2007","1-pers.-HH","394","0.130480207276619","0.118721297945371","0.142239116607867"
"No worries","2007","Couple + C. GT 16 ","446","0.116644613315287","0.10604043959112","0.127248787039454"
"No worries","2007","Couple + C. LE 16 ","442","0.114700234847138","0.104248689866448","0.125151779827828"
"No worries","2007","Couple + C. LE and GT 16","167","0.122124901777139","0.104573942194129","0.139675861360149"
"No worries","2007","Single parent ","129","0.117979791657289","0.0987764623193889","0.13718312099519"
"Some worries","2007","(Married) couple without C. ","3096","0.416855504693204","0.405584678820269","0.42812633056614"
"Some worries","2007","1-pers.-HH","1319","0.410166143850299","0.392994979694307","0.427337308006291"
"Some worries","2007","Couple + C. GT 16 ","1661","0.470159853443171","0.453671702236971","0.486648004649371"
"Some worries","2007","Couple + C. LE 16 ","1649","0.454301389304373","0.437970808817449","0.470631969791296"
"Some worries","2007","Couple + C. LE and GT 16","671","0.499616919131168","0.472815841034156","0.52641799722818"
"Some worries","2007","Single parent ","530","0.473629209393225","0.443905802983046","0.503352615803404"
"Big worries","2008","(Married) couple without C. ","3066","0.454947042318182","0.443333806064331","0.466560278572032"
"Big worries","2008","1-pers.-HH","1238","0.400521582491513","0.383100205500749","0.417942959482276"
"Big worries","2008","Couple + C. GT 16 ","1160","0.349682230488691","0.333562832105334","0.365801628872048"
"Big worries","2008","Couple + C. LE 16 ","1148","0.385520646838798","0.368657036043902","0.402384257633694"
"Big worries","2008","Couple + C. LE and GT 16","377","0.284288942304054","0.258904563617421","0.309673320990688"
"Big worries","2008","Single parent ","412","0.405307993568006","0.376108735706536","0.434507251429477"
"No worries","2008","(Married) couple without C. ","771","0.101836809245066","0.0947836529798604","0.108889965510271"
"No worries","2008","1-pers.-HH","442","0.143123226304573","0.130672434093263","0.155574018515882"
"No worries","2008","Couple + C. GT 16 ","479","0.126444220487587","0.11520997140082","0.137678469574354"
"No worries","2008","Couple + C. LE 16 ","474","0.144729687698763","0.132539690298647","0.15691968509888"
"No worries","2008","Couple + C. LE and GT 16","192","0.162161891562192","0.14141886390483","0.182904919219555"
"No worries","2008","Single parent ","165","0.157670088869655","0.135995595942876","0.179344581796434"
"Some worries","2008","(Married) couple without C. ","3226","0.443216148436752","0.431630920281534","0.454801376591971"
"Some worries","2008","1-pers.-HH","1359","0.456355191203915","0.438646279962137","0.474064102445693"
"Some worries","2008","Couple + C. GT 16 ","1723","0.523873549023722","0.506991559495695","0.54075553855175"
"Some worries","2008","Couple + C. LE 16 ","1578","0.469749665462439","0.452457602141079","0.487041728783798"
"Some worries","2008","Couple + C. LE and GT 16","644","0.553549166133754","0.525573359966884","0.581524972300623"
"Some worries","2008","Single parent ","509","0.437021917562339","0.407521339144766","0.466522495979911"
"Big worries","2009","(Married) couple without C. ","2393","0.358787872901827","0.34726152530938","0.370314220494273"
"Big worries","2009","1-pers.-HH","1001","0.343088617336415","0.325798204586711","0.360379030086118"
"Big worries","2009","Couple + C. GT 16 ","958","0.317804951874699","0.301536945615495","0.334072958133904"
"Big worries","2009","Couple + C. LE 16 ","863","0.319521558793053","0.302396370041735","0.336646747544371"
"Big worries","2009","Couple + C. LE and GT 16","318","0.259621661362228","0.234542595444584","0.284700727279871"
"Big worries","2009","Single parent ","310","0.317002648941027","0.288047006157026","0.345958291725028"
"No worries","2009","(Married) couple without C. ","897","0.132564761710058","0.124415757374395","0.14071376604572"
"No worries","2009","1-pers.-HH","486","0.173694849537528","0.159896964804847","0.187492734270208"
"No worries","2009","Couple + C. GT 16 ","542","0.152353108833701","0.139797641957113","0.164908575710289"
"No worries","2009","Couple + C. LE 16 ","479","0.158521207123977","0.145107668270676","0.171934745977279"
"No worries","2009","Couple + C. LE and GT 16","235","0.198820464877328","0.175990275777338","0.221650653977318"
"No worries","2009","Single parent ","161","0.178316094095322","0.154496195045755","0.202135993144889"
"Some worries","2009","(Married) couple without C. ","3362","0.508647365388116","0.496633658965245","0.520661071810986"
"Some worries","2009","1-pers.-HH","1409","0.483216533126057","0.465016423229009","0.501416643023106"
"Some worries","2009","Couple + C. GT 16 ","1647","0.529841939291599","0.512404013364006","0.547279865219193"
"Some worries","2009","Couple + C. LE 16 ","1506","0.52195723408297","0.503611760207623","0.540302707958316"
"Some worries","2009","Couple + C. LE and GT 16","621","0.541557873760445","0.513055650419679","0.57006009710121"
"Some worries","2009","Single parent ","521","0.504681256963651","0.473568161319391","0.535794352607911"
"Big worries","2010","(Married) couple without C. ","2596","0.420026625149917","0.407842834514974","0.432210415784861"
"Big worries","2010","1-pers.-HH","1098","0.395315180159599","0.37701853497797","0.413611825341228"
"Big worries","2010","Couple + C. GT 16 ","964","0.339299714018102","0.321992659540992","0.356606768495212"
"Big worries","2010","Couple + C. LE 16 ","2651","0.337890647588475","0.327362156210023","0.348419138966927"
"Big worries","2010","Couple + C. LE and GT 16","533","0.296676374419902","0.274411914450329","0.318940834389476"
