"plh0040","year","hgtyp1hh","pgisced97","n","percent","lower_confidence","upper_confidence"
"Some worries","1994","1-pers.-HH","middle vocational","240","0.319982012803934","0.285790520728549","0.354173504879319"
"Some worries","1994","1-pers.-HH","vocational + Abi","29","","",""
"Some worries","1994","1-pers.-HH","higher vocational","24","","",""
"Some worries","1994","1-pers.-HH","higher education","61","0.356221722492854","0.282479038121978","0.429964406863729"
"Some worries","1994","(Married) couple without C. ","in school","","","",""
"Some worries","1994","(Married) couple without C. ","inadequately","36","0.427593008452459","0.319182630097989","0.53600338680693"
"Some worries","1994","(Married) couple without C. ","general elemantary","168","0.26511041433499","0.230310490441136","0.299910338228844"
"Some worries","1994","(Married) couple without C. ","middle vocational","561","0.313480152056644","0.292294840692801","0.334665463420487"
"Some worries","1994","(Married) couple without C. ","vocational + Abi","46","0.412072919029197","0.316080668519005","0.508065169539389"
"Some worries","1994","(Married) couple without C. ","higher vocational","84","0.402554842816854","0.34038057337374","0.464729112259969"
"Some worries","1994","(Married) couple without C. ","higher education","161","0.405259435554592","0.359124086530866","0.451394784578319"
"Some worries","1994","Single parent ","in school","10","","",""
"Some worries","1994","Single parent ","inadequately","8","","",""
"Some worries","1994","Single parent ","general elemantary","67","0.536914500998562","0.453417483061833","0.620411518935292"
"Some worries","1994","Single parent ","middle vocational","118","0.43359842107706","0.375860526000092","0.491336316154028"
"Some worries","1994","Single parent ","vocational + Abi","6","","",""
"Some worries","1994","Single parent ","higher vocational","9","","",""
"Some worries","1994","Single parent ","higher education","23","","",""
"Some worries","1994","Couple + C. LE 16 ","in school","1","","",""
"Some worries","1994","Couple + C. LE 16 ","inadequately","40","0.471540484866151","0.366037628151598","0.577043341580704"
"Some worries","1994","Couple + C. LE 16 ","general elemantary","161","0.41758918937964","0.366926675402703","0.468251703356577"
"Some worries","1994","Couple + C. LE 16 ","middle vocational","691","0.436569555363513","0.412653478098238","0.460485632628788"
"Some worries","1994","Couple + C. LE 16 ","vocational + Abi","61","0.55362102611034","0.464304306713338","0.642937745507341"
"Some worries","1994","Couple + C. LE 16 ","higher vocational","91","0.435298260028026","0.369483565066289","0.501112954989763"
"Some worries","1994","Couple + C. LE 16 ","higher education","221","0.449283390492664","0.4070149189148","0.491551862070529"
"Some worries","1994","Couple + C. GT 16 ","in school","42","0.36352811747958","0.266288603559392","0.460767631399767"
"Some worries","1994","Couple + C. GT 16 ","inadequately","64","0.362888133905008","0.287434523995336","0.43834174381468"
"Some worries","1994","Couple + C. GT 16 ","general elemantary","211","0.428436532037085","0.385572937365217","0.471300126708952"
"Some worries","1994","Couple + C. GT 16 ","middle vocational","465","0.388900178840437","0.361722397174906","0.416077960505968"
"Some worries","1994","Couple + C. GT 16 ","vocational + Abi","35","0.547800876002827","0.424900266740618","0.670701485265036"
"Some worries","1994","Couple + C. GT 16 ","higher vocational","33","0.321794893688879","0.232861419122139","0.410728368255618"
"Some worries","1994","Couple + C. GT 16 ","higher education","90","0.407480604335687","0.3475231763581","0.467438032313273"
"Some worries","1994","Couple + C. LE and GT 16","in school","54","0.497335285763358","0.404320832361666","0.590349739165051"
"Some worries","1994","Couple + C. LE and GT 16","inadequately","37","0.345855109046865","0.250208327022328","0.441501891071402"
"Some worries","1994","Couple + C. LE and GT 16","general elemantary","102","0.402529139481394","0.345891013644024","0.459167265318763"
"Some worries","1994","Couple + C. LE and GT 16","middle vocational","203","0.481094966856438","0.435185553741295","0.527004379971581"
"Some worries","1994","Couple + C. LE and GT 16","vocational + Abi","11","","",""
"Some worries","1994","Couple + C. LE and GT 16","higher vocational","22","","",""
"Some worries","1994","Couple + C. LE and GT 16","higher education","34","0.358620509452291","0.270965999397087","0.446275019507496"
"No worries","1994","1-pers.-HH","in school","","","",""
"No worries","1994","1-pers.-HH","inadequately","5","","",""
"No worries","1994","1-pers.-HH","general elemantary","15","","",""
"No worries","1994","1-pers.-HH","middle vocational","29","","",""
"No worries","1994","1-pers.-HH","vocational + Abi","5","","",""
"No worries","1994","1-pers.-HH","higher vocational","1","","",""
"No worries","1994","1-pers.-HH","higher education","18","","",""
"No worries","1994","(Married) couple without C. ","in school","","","",""
"No worries","1994","(Married) couple without C. ","inadequately","11","","",""
"No worries","1994","(Married) couple without C. ","general elemantary","18","","",""
"No worries","1994","(Married) couple without C. ","middle vocational","44","0.0201936708433382","0.0137700331945058","0.0266173084921707"
"No worries","1994","(Married) couple without C. ","vocational + Abi","7","","",""
"No worries","1994","(Married) couple without C. ","higher vocational","5","","",""
"No worries","1994","(Married) couple without C. ","higher education","15","","",""
"No worries","1994","Single parent ","in school","3","","",""
"No worries","1994","Single parent ","inadequately","4","","",""
"No worries","1994","Single parent ","general elemantary","3","","",""
"No worries","1994","Single parent ","middle vocational","14","","",""
"No worries","1994","Single parent ","vocational + Abi","","","",""
"No worries","1994","Single parent ","higher vocational","","","",""
"No worries","1994","Single parent ","higher education","2","","",""
"No worries","1994","Couple + C. LE 16 ","in school","","","",""
"No worries","1994","Couple + C. LE 16 ","inadequately","4","","",""
"No worries","1994","Couple + C. LE 16 ","general elemantary","14","","",""
"No worries","1994","Couple + C. LE 16 ","middle vocational","44","0.0286008852940812","0.0205631877592127","0.0366385828289497"
"No worries","1994","Couple + C. LE 16 ","vocational + Abi","7","","",""
"No worries","1994","Couple + C. LE 16 ","higher vocational","3","","",""
"No worries","1994","Couple + C. LE 16 ","higher education","23","","",""
"No worries","1994","Couple + C. GT 16 ","in school","10","","",""
"No worries","1994","Couple + C. GT 16 ","inadequately","19","","",""
"No worries","1994","Couple + C. GT 16 ","general elemantary","31","0.0458602648451606","0.0277411331752306","0.0639793965150905"
"No worries","1994","Couple + C. GT 16 ","middle vocational","55","0.0365926215035446","0.0261251785793514","0.0470600644277378"
"No worries","1994","Couple + C. GT 16 ","vocational + Abi","1","","",""
"No worries","1994","Couple + C. GT 16 ","higher vocational","1","","",""
"No worries","1994","Couple + C. GT 16 ","higher education","6","","",""
"No worries","1994","Couple + C. LE and GT 16","in school","8","","",""
"No worries","1994","Couple + C. LE and GT 16","inadequately","11","","",""
"No worries","1994","Couple + C. LE and GT 16","general elemantary","21","","",""
"No worries","1994","Couple + C. LE and GT 16","middle vocational","21","","",""
"No worries","1994","Couple + C. LE and GT 16","vocational + Abi","2","","",""
"No worries","1994","Couple + C. LE and GT 16","higher vocational","1","","",""
"No worries","1994","Couple + C. LE and GT 16","higher education","5","","",""
"Big worries","1995","1-pers.-HH","in school","1","","",""
"Big worries","1995","1-pers.-HH","inadequately","16","","",""
"Big worries","1995","1-pers.-HH","general elemantary","229","0.643711072126335","0.594847910868021","0.692574233384649"
"Big worries","1995","1-pers.-HH","middle vocational","441","0.605153433320271","0.56981466935037","0.640492197290171"
"Big worries","1995","1-pers.-HH","vocational + Abi","16","","",""
"Big worries","1995","1-pers.-HH","higher vocational","34","0.58279734697257","0.458028897046523","0.707565796898616"
"Big worries","1995","1-pers.-HH","higher education","78","0.396098005183992","0.323217797902765","0.46897821246522"
"Big worries","1995","(Married) couple without C. ","in school","","","",""
"Big worries","1995","(Married) couple without C. ","inadequately","39","0.517190724521023","0.405577438446415","0.628804010595631"
"Big worries","1995","(Married) couple without C. ","general elemantary","399","0.68083327229274","0.643626788726825","0.718039755858655"
"Big worries","1995","(Married) couple without C. ","middle vocational","1232","0.662825785762041","0.641495876122143","0.684155695401939"
"Big worries","1995","(Married) couple without C. ","vocational + Abi","58","0.500356646123346","0.41126739676248","0.589445895484211"
"Big worries","1995","(Married) couple without C. ","higher vocational","148","0.551775827865493","0.490005857943025","0.613545797787961"
"Big worries","1995","(Married) couple without C. ","higher education","267","0.544757767546688","0.500483341050587","0.58903219404279"
"Big worries","1995","Single parent ","in school","12","","",""
"Big worries","1995","Single parent ","inadequately","13","","",""
"Big worries","1995","Single parent ","general elemantary","71","0.50993048318745","0.42712322498044","0.59273774139446"
"Big worries","1995","Single parent ","middle vocational","144","0.439130815833244","0.382594177418248","0.49566745424824"
"Big worries","1995","Single parent ","vocational + Abi","1","","",""
"Big worries","1995","Single parent ","higher vocational","15","","",""
"Big worries","1995","Single parent ","higher education","41","0.507423550235293","0.388596376807901","0.626250723662684"
"Big worries","1995","Couple + C. LE 16 ","in school","1","","",""
"Big worries","1995","Couple + C. LE 16 ","inadequately","41","0.461047869402976","0.357485686986266","0.564610051819687"
"Big worries","1995","Couple + C. LE 16 ","general elemantary","200","0.522616684806165","0.472593198323665","0.572640171288666"
"Big worries","1995","Couple + C. LE 16 ","middle vocational","922","0.544553283221912","0.520767578363551","0.568338988080272"
"Big worries","1995","Couple + C. LE 16 ","vocational + Abi","83","0.483491940960557","0.406775674373322","0.560208207547792"
"Big worries","1995","Couple + C. LE 16 ","higher vocational","116","0.442060514422753","0.378292258115052","0.505828770730453"
"Big worries","1995","Couple + C. LE 16 ","higher education","232","0.407044629684221","0.364940056950143","0.4491492024183"
"Big worries","1995","Couple + C. GT 16 ","in school","48","0.442563503641674","0.347104495105291","0.538022512178057"
"Big worries","1995","Couple + C. GT 16 ","inadequately","69","0.451988624247686","0.374138949228091","0.52983829926728"
"Big worries","1995","Couple + C. GT 16 ","general elemantary","261","0.53813343428444","0.494907848118566","0.581359020450314"
"Big worries","1995","Couple + C. GT 16 ","middle vocational","727","0.574596093491338","0.547144273576303","0.602047913406373"
"Big worries","1995","Couple + C. GT 16 ","vocational + Abi","27","","",""
"Big worries","1995","Couple + C. GT 16 ","higher vocational","61","0.573412948034566","0.477898941899028","0.668926954170104"
"Big worries","1995","Couple + C. GT 16 ","higher education","159","0.584703808812258","0.524574643732315","0.644832973892202"
"Big worries","1995","Couple + C. LE and GT 16","in school","56","0.377422049663868","0.294728501361642","0.460115597966094"
"Big worries","1995","Couple + C. LE and GT 16","inadequately","45","0.470745722260706","0.364633842586771","0.576857601934642"
"Big worries","1995","Couple + C. LE and GT 16","general elemantary","137","0.467233165497918","0.408898010900782","0.525568320095053"
"Big worries","1995","Couple + C. LE and GT 16","middle vocational","237","0.460786887798321","0.416425257302406","0.505148518294235"
"Big worries","1995","Couple + C. LE and GT 16","vocational + Abi","16","","",""
"Big worries","1995","Couple + C. LE and GT 16","higher vocational","26","","",""
"Big worries","1995","Couple + C. LE and GT 16","higher education","73","0.408474679554376","0.327339766554553","0.489609592554198"
"Some worries","1995","1-pers.-HH","in school","2","","",""
"Some worries","1995","1-pers.-HH","inadequately","10","","",""
"Some worries","1995","1-pers.-HH","general elemantary","125","0.309176992290764","0.262022628625395","0.356331355956133"
"Some worries","1995","1-pers.-HH","middle vocational","260","0.351722256459139","0.317201134452514","0.386243378465764"
"Some worries","1995","1-pers.-HH","vocational + Abi","39","0.69567670637271","0.581145568620228","0.810207844125192"
"Some worries","1995","1-pers.-HH","higher vocational","20","","",""
"Some worries","1995","1-pers.-HH","higher education","81","0.49422400880151","0.419722329178172","0.568725688424848"
"Some worries","1995","(Married) couple without C. ","in school","","","",""
"Some worries","1995","(Married) couple without C. ","inadequately","29","","",""
"Some worries","1995","(Married) couple without C. ","general elemantary","184","0.283158596594002","0.247198913870406","0.319118279317599"
"Some worries","1995","(Married) couple without C. ","middle vocational","614","0.319276855140015","0.298242407212123","0.340311303067906"
"Some worries","1995","(Married) couple without C. ","vocational + Abi","55","0.441033513734167","0.352565946057001","0.529501081411333"
"Some worries","1995","(Married) couple without C. ","higher vocational","96","0.431225883797157","0.36971234104496","0.492739426549354"
"Some worries","1995","(Married) couple without C. ","higher education","190","0.397214059665782","0.353710597653937","0.440717521677628"
"Some worries","1995","Single parent ","in school","19","","",""
"Some worries","1995","Single parent ","inadequately","5","","",""
"Some worries","1995","Single parent ","general elemantary","57","0.370199662248825","0.290215587205111","0.450183737292539"
"Some worries","1995","Single parent ","middle vocational","136","0.507550178831325","0.450596376961346","0.564503980701305"
"Some worries","1995","Single parent ","vocational + Abi","12","","",""
"Some worries","1995","Single parent ","higher vocational","4","","",""
"Some worries","1995","Single parent ","higher education","24","","",""
"Some worries","1995","Couple + C. LE 16 ","in school","1","","",""
"Some worries","1995","Couple + C. LE 16 ","inadequately","32","0.29349641315356","0.198891939833973","0.388100886473148"
"Some worries","1995","Couple + C. LE 16 ","general elemantary","153","0.41135306703439","0.362071612590588","0.460634521478191"
"Some worries","1995","Couple + C. LE 16 ","middle vocational","704","0.418301473600408","0.394741720952834","0.441861226247981"
"Some worries","1995","Couple + C. LE 16 ","vocational + Abi","72","0.437994677569934","0.361829068449543","0.514160286690325"
"Some worries","1995","Couple + C. LE 16 ","higher vocational","110","0.501590880007049","0.437390450060884","0.565791309953214"
"Some worries","1995","Couple + C. LE 16 ","higher education","252","0.485640232652598","0.442806287973891","0.528474177331306"
"Some worries","1995","Couple + C. GT 16 ","in school","40","0.395492619808932","0.301519982169988","0.489465257447875"
"Some worries","1995","Couple + C. GT 16 ","inadequately","73","0.449761991701545","0.371946702870769","0.527577280532321"
"Some worries","1995","Couple + C. GT 16 ","general elemantary","218","0.410462566885221","0.367811479061953","0.453113654708488"
"Some worries","1995","Couple + C. GT 16 ","middle vocational","454","0.377067682837338","0.350157344563634","0.403978021111042"
"Some worries","1995","Couple + C. GT 16 ","vocational + Abi","34","0.500948955766849","0.379397368372577","0.62250054316112"
"Some worries","1995","Couple + C. GT 16 ","higher vocational","38","0.384179587133071","0.290245404290191","0.478113769975951"
"Some worries","1995","Couple + C. GT 16 ","higher education","90","0.38262022740926","0.323314259395971","0.44192619542255"
"Some worries","1995","Couple + C. LE and GT 16","in school","63","0.473531426005531","0.388354540751279","0.558708311259784"
"Some worries","1995","Couple + C. LE and GT 16","inadequately","38","0.506038996470066","0.399752778605606","0.612325214334526"
"Some worries","1995","Couple + C. LE and GT 16","general elemantary","128","0.482290565414456","0.423866421962317","0.540714708866594"
"Some worries","1995","Couple + C. LE and GT 16","middle vocational","228","0.487791116370573","0.443305694005308","0.532276538735837"
"Some worries","1995","Couple + C. LE and GT 16","vocational + Abi","14","","",""
"Some worries","1995","Couple + C. LE and GT 16","higher vocational","25","","",""
"Some worries","1995","Couple + C. LE and GT 16","higher education","62","0.539092524808071","0.456815786721113","0.621369262895028"
"No worries","1995","1-pers.-HH","in school","1","","",""
"No worries","1995","1-pers.-HH","inadequately","5","","",""
"No worries","1995","1-pers.-HH","general elemantary","15","","",""
"No worries","1995","1-pers.-HH","middle vocational","34","0.0431243102205901","0.0284386572024411","0.057809963238739"
"No worries","1995","1-pers.-HH","vocational + Abi","7","","",""
"No worries","1995","1-pers.-HH","higher vocational","6","","",""
"No worries","1995","1-pers.-HH","higher education","14","","",""
"No worries","1995","(Married) couple without C. ","in school","","","",""
"No worries","1995","(Married) couple without C. ","inadequately","9","","",""
"No worries","1995","(Married) couple without C. ","general elemantary","20","","",""
"No worries","1995","(Married) couple without C. ","middle vocational","41","0.0178973590979443","0.0119155154635137","0.0238792027323748"
"No worries","1995","(Married) couple without C. ","vocational + Abi","8","","",""
"No worries","1995","(Married) couple without C. ","higher vocational","5","","",""
"No worries","1995","(Married) couple without C. ","higher education","29","","",""
"No worries","1995","Single parent ","in school","3","","",""
"No worries","1995","Single parent ","inadequately","3","","",""
"No worries","1995","Single parent ","general elemantary","12","","",""
"No worries","1995","Single parent ","middle vocational","16","","",""
"No worries","1995","Single parent ","vocational + Abi","","","",""
"No worries","1995","Single parent ","higher vocational","2","","",""
"No worries","1995","Single parent ","higher education","3","","",""
"No worries","1995","Couple + C. LE 16 ","in school","","","",""
"No worries","1995","Couple + C. LE 16 ","inadequately","16","","",""
"No worries","1995","Couple + C. LE 16 ","general elemantary","30","0.066030248159445","0.0411596303132741","0.0909008660056159"
"No worries","1995","Couple + C. LE 16 ","middle vocational","58","0.0371452431776806","0.0281127209176775","0.0461777654376837"
"No worries","1995","Couple + C. LE 16 ","vocational + Abi","8","","",""
"No worries","1995","Couple + C. LE 16 ","higher vocational","7","","",""
"No worries","1995","Couple + C. LE 16 ","higher education","39","0.107315137663181","0.0807888286073379","0.133841446719023"
"No worries","1995","Couple + C. GT 16 ","in school","16","","",""
"No worries","1995","Couple + C. GT 16 ","inadequately","15","","",""
"No worries","1995","Couple + C. GT 16 ","general elemantary","32","0.0514039988303393","0.0322580568613597","0.0705499407993189"
"No worries","1995","Couple + C. GT 16 ","middle vocational","65","0.048336223671324","0.0364274457059837","0.0602450016366642"
"No worries","1995","Couple + C. GT 16 ","vocational + Abi","4","","",""
"No worries","1995","Couple + C. GT 16 ","higher vocational","4","","",""
"No worries","1995","Couple + C. GT 16 ","higher education","9","","",""
"No worries","1995","Couple + C. LE and GT 16","in school","13","","",""
"No worries","1995","Couple + C. LE and GT 16","inadequately","2","","",""
"No worries","1995","Couple + C. LE and GT 16","general elemantary","16","","",""
"No worries","1995","Couple + C. LE and GT 16","middle vocational","20","","",""
"No worries","1995","Couple + C. LE and GT 16","vocational + Abi","","","",""
"No worries","1995","Couple + C. LE and GT 16","higher vocational","1","","",""
"No worries","1995","Couple + C. LE and GT 16","higher education","6","","",""
"Big worries","1996","1-pers.-HH","in school","2","","",""
"Big worries","1996","1-pers.-HH","inadequately","18","","",""
"Big worries","1996","1-pers.-HH","general elemantary","246","0.703992346229901","0.656572675818172","0.75141201664163"
"Big worries","1996","1-pers.-HH","middle vocational","478","0.653009319084546","0.619055141921492","0.6869634962476"
"Big worries","1996","1-pers.-HH","vocational + Abi","21","","",""
"Big worries","1996","1-pers.-HH","higher vocational","44","0.648759479236464","0.539255266960733","0.758263691512196"
"Big worries","1996","1-pers.-HH","higher education","78","0.392714295320705","0.32036006117874","0.465068529462669"
"Big worries","1996","(Married) couple without C. ","in school","","","",""
"Big worries","1996","(Married) couple without C. ","inadequately","44","0.588675196175027","0.478045527148211","0.699304865201843"
"Big worries","1996","(Married) couple without C. ","general elemantary","391","0.70612160177184","0.669426270006434","0.742816933537246"
"Big worries","1996","(Married) couple without C. ","middle vocational","1325","0.698545104197721","0.678056346284772","0.71903386211067"
"Big worries","1996","(Married) couple without C. ","vocational + Abi","56","0.532646624460238","0.441457834610542","0.623835414309934"
"Big worries","1996","(Married) couple without C. ","higher vocational","171","0.661902017009414","0.602176803367821","0.721627230651007"
"Big worries","1996","(Married) couple without C. ","higher education","293","0.567429760942692","0.524219511305333","0.610640010580051"
"Big worries","1996","Single parent ","in school","13","","",""
"Big worries","1996","Single parent ","inadequately","10","","",""
"Big worries","1996","Single parent ","general elemantary","73","0.501724634174243","0.419195753380248","0.584253514968237"
"Big worries","1996","Single parent ","middle vocational","170","0.501256680997082","0.447063724162064","0.555449637832099"
"Big worries","1996","Single parent ","vocational + Abi","3","","",""
"Big worries","1996","Single parent ","higher vocational","14","","",""
"Big worries","1996","Single parent ","higher education","38","0.585141211031576","0.464432504905816","0.705849917157335"
"Big worries","1996","Couple + C. LE 16 ","in school","","","",""
"Big worries","1996","Couple + C. LE 16 ","inadequately","41","0.634286185354089","0.527401840658045","0.741170530050132"
"Big worries","1996","Couple + C. LE 16 ","general elemantary","212","0.621362004526146","0.571601348014795","0.671122661037498"
"Big worries","1996","Couple + C. LE 16 ","middle vocational","902","0.559101937175502","0.534728401897554","0.583475472453449"
"Big worries","1996","Couple + C. LE 16 ","vocational + Abi","61","0.392939031941327","0.317023914301741","0.468854149580914"
"Big worries","1996","Couple + C. LE 16 ","higher vocational","128","0.464908717301555","0.401139374303722","0.528678060299389"
"Big worries","1996","Couple + C. LE 16 ","higher education","218","0.383345130357022","0.340600068021997","0.426090192692047"
"Big worries","1996","Couple + C. GT 16 ","in school","58","0.399931259764369","0.311541843731719","0.488320675797019"
"Big worries","1996","Couple + C. GT 16 ","inadequately","73","0.516389005202414","0.433903980071582","0.598874030333245"
"Big worries","1996","Couple + C. GT 16 ","general elemantary","259","0.592479930182617","0.547866413768925","0.63709344659631"
"Big worries","1996","Couple + C. GT 16 ","middle vocational","637","0.588712271523015","0.559816791350024","0.617607751696005"
"Big worries","1996","Couple + C. GT 16 ","vocational + Abi","43","0.573635215376881","0.4586008813318","0.688669549421961"
"Big worries","1996","Couple + C. GT 16 ","higher vocational","69","0.698205705430316","0.610404465159402","0.78600694570123"
"Big worries","1996","Couple + C. GT 16 ","higher education","160","0.564829733005981","0.506339691122739","0.623319774889223"
"Big worries","1996","Couple + C. LE and GT 16","in school","45","0.379062944740641","0.291153686607294","0.466972202873988"
"Big worries","1996","Couple + C. LE and GT 16","inadequately","47","0.548951758828404","0.443168433409406","0.654735084247401"
"Big worries","1996","Couple + C. LE and GT 16","general elemantary","147","0.507682722175601","0.449538354553819","0.565827089797382"
"Big worries","1996","Couple + C. LE and GT 16","middle vocational","288","0.538327200810329","0.494846883178093","0.581807518442565"
"Big worries","1996","Couple + C. LE and GT 16","vocational + Abi","12","","",""
"Big worries","1996","Couple + C. LE and GT 16","higher vocational","30","0.589336686317435","0.454319922279365","0.724353450355505"
"Big worries","1996","Couple + C. LE and GT 16","higher education","85","0.48633730571653","0.406084031177108","0.566590580255953"
"Some worries","1996","1-pers.-HH","in school","","","",""
"Some worries","1996","1-pers.-HH","inadequately","8","","",""
"Some worries","1996","1-pers.-HH","general elemantary","96","0.257080856555456","0.211683691209979","0.302478021900933"
"Some worries","1996","1-pers.-HH","middle vocational","251","0.314873434879963","0.281742931869123","0.348003937890802"
"Some worries","1996","1-pers.-HH","vocational + Abi","34","0.572438943277818","0.453978229201487","0.690899657354149"
"Some worries","1996","1-pers.-HH","higher vocational","27","","",""
"Some worries","1996","1-pers.-HH","higher education","84","0.50485001151333","0.430773821236815","0.578926201789844"
"Some worries","1996","(Married) couple without C. ","in school","2","","",""
"Some worries","1996","(Married) couple without C. ","inadequately","24","","",""
"Some worries","1996","(Married) couple without C. ","general elemantary","180","0.262383977734026","0.226945825913226","0.297822129554826"
"Some worries","1996","(Married) couple without C. ","middle vocational","558","0.279379488035593","0.259345943205832","0.299413032865353"
"Some worries","1996","(Married) couple without C. ","vocational + Abi","52","0.413612389791371","0.323602893068268","0.503621886514475"
"Some worries","1996","(Married) couple without C. ","higher vocational","63","0.32439090683115","0.265286256993511","0.383495556668788"
"Some worries","1996","(Married) couple without C. ","higher education","187","0.369340239865251","0.327246910645641","0.411433569084862"
"Some worries","1996","Single parent ","in school","14","","",""
"Some worries","1996","Single parent ","inadequately","13","","",""
"Some worries","1996","Single parent ","general elemantary","60","0.436959289405576","0.35508851058632","0.518830068224831"
"Some worries","1996","Single parent ","middle vocational","143","0.4606308130296","0.406605937633549","0.514655688425652"
"Some worries","1996","Single parent ","vocational + Abi","9","","",""
"Some worries","1996","Single parent ","higher vocational","6","","",""
"Some worries","1996","Single parent ","higher education","24","","",""
"Some worries","1996","Couple + C. LE 16 ","in school","2","","",""
"Some worries","1996","Couple + C. LE 16 ","inadequately","32","0.30374566316795","0.201689370190369","0.405801956145531"
"Some worries","1996","Couple + C. LE 16 ","general elemantary","137","0.341025509501344","0.292392696174119","0.389658322828568"
"Some worries","1996","Couple + C. LE 16 ","middle vocational","654","0.418499279539533","0.394281940694162","0.442716618384903"
"Some worries","1996","Couple + C. LE 16 ","vocational + Abi","89","0.533455305842202","0.455911845777109","0.610998765907295"
"Some worries","1996","Couple + C. LE 16 ","higher vocational","101","0.488607772048758","0.424697390989757","0.552518153107759"
"Some worries","1996","Couple + C. LE 16 ","higher education","246","0.536684020903527","0.492844291138059","0.580523750668995"
"Some worries","1996","Couple + C. GT 16 ","in school","49","0.493940681220194","0.403732651179495","0.584148711260892"
"Some worries","1996","Couple + C. GT 16 ","inadequately","56","0.387155582260546","0.306755514500536","0.467555650020556"
