"plh0040","year","age_gr","education","n","percent","lower_confidence","upper_confidence"
"No worries","1994","66 and older","Other degree","","","",""
"No worries","1994","66 and older","no degree/no degree yet","","","",""
"Big worries","1995","16-34 y.","lower secondary degree","642","0.488913307606971","0.461740179857018","0.516086435356923"
"Big worries","1995","16-34 y.","secondary school degree","903","0.495740546724519","0.472275085454891","0.519206007994147"
"Big worries","1995","16-34 y.","college entrance qualification","291","0.281253663249911","0.251797682364684","0.310709644135138"
"Big worries","1995","16-34 y.","Other degree","125","0.373936237055961","0.319635436598391","0.428237037513531"
"Big worries","1995","16-34 y.","no degree/no degree yet","166","0.400718048643626","0.352330342880507","0.449105754406746"
"Big worries","1995","35-65 y.","lower secondary degree","1952","0.648679583769521","0.631519577372586","0.665839590166456"
"Big worries","1995","35-65 y.","secondary school degree","968","0.566398141710713","0.542123160503666","0.590673122917759"
"Big worries","1995","35-65 y.","college entrance qualification","403","0.414977233034782","0.382786908482869","0.447167557586695"
"Big worries","1995","35-65 y.","Other degree","420","0.520704531801183","0.486469654218029","0.554939409384337"
"Big worries","1995","35-65 y.","no degree/no degree yet","201","0.505811848491569","0.457996854081571","0.553626842901567"
"Big worries","1995","66 and older","lower secondary degree","786","0.698954957837463","0.671847294519576","0.726062621155349"
"Big worries","1995","66 and older","secondary school degree","165","0.708390274829995","0.649002899883797","0.767777649776194"
"Big worries","1995","66 and older","college entrance qualification","84","0.720618871980934","0.638611948433231","0.802625795528638"
"Big worries","1995","66 and older","Other degree","","","",""
"Big worries","1995","66 and older","no degree/no degree yet","","","",""
"Some worries","1995","16-34 y.","lower secondary degree","575","0.448202588674844","0.421169017246682","0.475236160103005"
"Some worries","1995","16-34 y.","secondary school degree","788","0.471562374022956","0.448134046332571","0.494990701713341"
"Some worries","1995","16-34 y.","college entrance qualification","509","0.605449837147501","0.573429435866975","0.637470238428027"
"Some worries","1995","16-34 y.","Other degree","137","0.474077059320467","0.418038920982708","0.530115197658226"
"Some worries","1995","16-34 y.","no degree/no degree yet","179","0.454222119654449","0.405058699814928","0.50338553949397"
"Some worries","1995","35-65 y.","lower secondary degree","954","0.328829643712957","0.311942643816748","0.345716643609167"
"Some worries","1995","35-65 y.","secondary school degree","597","0.401353971637006","0.377343468523114","0.425364474750897"
"Some worries","1995","35-65 y.","college entrance qualification","436","0.498588507691461","0.465922571444616","0.531254443938306"
"Some worries","1995","35-65 y.","Other degree","329","0.382532198068866","0.349226955948171","0.415837440189561"
"Some worries","1995","35-65 y.","no degree/no degree yet","178","0.377831351641394","0.331462482619643","0.424200220663146"
"Some worries","1995","66 and older","lower secondary degree","273","0.255483618103115","0.229710295699022","0.281256940507209"
"Some worries","1995","66 and older","secondary school degree","57","0.283798958989961","0.224890222887629","0.342707695092294"
"Some worries","1995","66 and older","college entrance qualification","","","",""
"Some worries","1995","66 and older","Other degree","","","",""
"Some worries","1995","66 and older","no degree/no degree yet","","","",""
"No worries","1995","16-34 y.","lower secondary degree","83","0.0628841037181857","0.0496880673140776","0.0760801401222938"
"No worries","1995","16-34 y.","secondary school degree","53","0.0326970792525252","0.0243504604322816","0.0410436980727687"
"No worries","1995","16-34 y.","college entrance qualification","95","0.113296499602588","0.0925313994123172","0.134061599792858"
"No worries","1995","16-34 y.","Other degree","43","0.151986703623572","0.111696236722591","0.192277170524553"
"No worries","1995","16-34 y.","no degree/no degree yet","49","0.145059831701925","0.11028689052287","0.179832772880979"
"No worries","1995","35-65 y.","lower secondary degree","67","0.0224907725175217","0.0171609437602653","0.027820601274778"
"No worries","1995","35-65 y.","secondary school degree","36","0.0322478866522813","0.0235945197417508","0.0409012535628119"
"No worries","1995","35-65 y.","college entrance qualification","61","0.0864342592737566","0.0680756535016927","0.104792865045821"
"No worries","1995","35-65 y.","Other degree","69","0.0967632701299508","0.0765038270566469","0.117022713203255"
"No worries","1995","35-65 y.","no degree/no degree yet","41","0.116356799867036","0.0856907526563719","0.147022847077701"
"No worries","1995","66 and older","lower secondary degree","41","0.0455614240594219","0.033238198849132","0.0578846492697119"
"No worries","1995","66 and older","secondary school degree","","","",""
"No worries","1995","66 and older","college entrance qualification","","","",""
"No worries","1995","66 and older","Other degree","","","",""
"No worries","1995","66 and older","no degree/no degree yet","","","",""
"Big worries","1996","16-34 y.","lower secondary degree","655","0.531578739345397","0.503982152479004","0.559175326211791"
"Big worries","1996","16-34 y.","secondary school degree","869","0.510895125833825","0.486775365174414","0.535014886493236"
"Big worries","1996","16-34 y.","college entrance qualification","337","0.360190218495586","0.328580354655231","0.39180008233594"
"Big worries","1996","16-34 y.","Other degree","121","0.372620866916999","0.314516885327987","0.430724848506011"
"Big worries","1996","16-34 y.","no degree/no degree yet","172","0.441762224085899","0.392286004616776","0.491238443555022"
"Big worries","1996","35-65 y.","lower secondary degree","1965","0.68593633871513","0.668943702962955","0.702928974467306"
"Big worries","1996","35-65 y.","secondary school degree","1056","0.595763364681826","0.572345608405124","0.619181120958528"
"Big worries","1996","35-65 y.","college entrance qualification","409","0.409114526736488","0.376921026859724","0.441308026613252"
"Big worries","1996","35-65 y.","Other degree","373","0.449071251161148","0.414029729656304","0.484112772665992"
"Big worries","1996","35-65 y.","no degree/no degree yet","208","0.585755846730613","0.536293796632719","0.635217896828507"
"Big worries","1996","66 and older","lower secondary degree","844","0.745237269587588","0.719615666923502","0.770858872251673"
"Big worries","1996","66 and older","secondary school degree","179","0.803880657491136","0.751412869568777","0.856348445413496"
"Big worries","1996","66 and older","college entrance qualification","80","0.737535713354937","0.657122798116986","0.817948628592888"
"Big worries","1996","66 and older","Other degree","30","0.703543455856437","0.576956465783871","0.830130445929003"
"Big worries","1996","66 and older","no degree/no degree yet","","","",""
"Some worries","1996","16-34 y.","lower secondary degree","552","0.434368699718923","0.406956161531337","0.461781237906508"
"Some worries","1996","16-34 y.","secondary school degree","735","0.4612543093001","0.437201365203522","0.485307253396679"
"Some worries","1996","16-34 y.","college entrance qualification","472","0.535460063281063","0.502619824910039","0.568300301652087"
"Some worries","1996","16-34 y.","Other degree","122","0.511576704258352","0.451506260881607","0.571647147635098"
"Some worries","1996","16-34 y.","no degree/no degree yet","176","0.453410712968748","0.403812154446008","0.503009271491487"
"Some worries","1996","35-65 y.","lower secondary degree","849","0.296664488787604","0.279941109006761","0.313387868568447"
"Some worries","1996","35-65 y.","secondary school degree","594","0.37390609218438","0.350817813315752","0.396994371053008"
"Some worries","1996","35-65 y.","college entrance qualification","428","0.518858545256088","0.486142939840418","0.551574150671759"
"Some worries","1996","35-65 y.","Other degree","356","0.477558125563803","0.442368899147353","0.512747351980253"
"Some worries","1996","35-65 y.","no degree/no degree yet","147","0.327798539248741","0.280664046670629","0.374933031826852"
"Some worries","1996","66 and older","lower secondary degree","241","0.226246250033586","0.201643529139884","0.250848970927288"
"Some worries","1996","66 and older","secondary school degree","39","0.184548295591024","0.133286844921548","0.2358097462605"
"Some worries","1996","66 and older","college entrance qualification","31","0.234186777977585","0.156786630758582","0.311586925196587"
"Some worries","1996","66 and older","Other degree","","","",""
"Some worries","1996","66 and older","no degree/no degree yet","","","",""
"No worries","1996","16-34 y.","lower secondary degree","49","0.0340525609356798","0.0240224691240086","0.044082652747351"
"No worries","1996","16-34 y.","secondary school degree","46","0.0278505648660746","0.0199111291443218","0.0357900005878274"
"No worries","1996","16-34 y.","college entrance qualification","77","0.104349718223351","0.0842196102733954","0.124479826173307"
"No worries","1996","16-34 y.","Other degree","","","",""
"No worries","1996","16-34 y.","no degree/no degree yet","39","0.104827062945354","0.0743071852090569","0.13534694068165"
"No worries","1996","35-65 y.","lower secondary degree","52","0.0173991724972654","0.0126121787782346","0.0221861662162961"
"No worries","1996","35-65 y.","secondary school degree","37","0.030330543133794","0.0221469787886113","0.0385141074789768"
"No worries","1996","35-65 y.","college entrance qualification","59","0.072026928007424","0.0550987888953793","0.0889550671194686"
"No worries","1996","35-65 y.","Other degree","45","0.0733706232750493","0.0550013596442964","0.0917398869058021"
"No worries","1996","35-65 y.","no degree/no degree yet","","","",""
"No worries","1996","66 and older","lower secondary degree","","","",""
"No worries","1996","66 and older","secondary school degree","","","",""
"No worries","1996","66 and older","college entrance qualification","","","",""
"No worries","1996","66 and older","Other degree","","","",""
"No worries","1996","66 and older","no degree/no degree yet","","","",""
"Big worries","1997","16-34 y.","lower secondary degree","654","0.528704547260577","0.500461560945265","0.55694753357589"
"Big worries","1997","16-34 y.","secondary school degree","936","0.605596700079218","0.581491039009361","0.629702361149076"
"Big worries","1997","16-34 y.","college entrance qualification","364","0.401757739906033","0.369530888179343","0.433984591632722"
"Big worries","1997","16-34 y.","Other degree","132","0.586281333938981","0.523313355394754","0.649249312483207"
"Big worries","1997","16-34 y.","no degree/no degree yet","168","0.42025719997293","0.371763891148417","0.468750508797442"
"Big worries","1997","35-65 y.","lower secondary degree","1979","0.703583778875629","0.686635221957613","0.720532335793645"
"Big worries","1997","35-65 y.","secondary school degree","1127","0.623361473936216","0.600614074845536","0.646108873026896"
"Big worries","1997","35-65 y.","college entrance qualification","434","0.436755874342229","0.404741107488737","0.468770641195722"
"Big worries","1997","35-65 y.","Other degree","385","0.537209044177089","0.500914347013016","0.573503741341162"
"Big worries","1997","35-65 y.","no degree/no degree yet","186","0.545401035425384","0.494318333671454","0.596483737179315"
"Big worries","1997","66 and older","lower secondary degree","883","0.75008217031125","0.724992894818256","0.775171445804245"
"Big worries","1997","66 and older","secondary school degree","172","0.807223955615754","0.754247628813268","0.860200282418241"
"Big worries","1997","66 and older","college entrance qualification","86","0.720370207959056","0.640068078952006","0.800672336966105"
"Big worries","1997","66 and older","Other degree","31","0.707669920677262","0.58746593538201","0.827873905972515"
"Big worries","1997","66 and older","no degree/no degree yet","","","",""
"Some worries","1997","16-34 y.","lower secondary degree","500","0.435993030651144","0.407936144051748","0.46404991725054"
"Some worries","1997","16-34 y.","secondary school degree","594","0.367454922459807","0.343675308442296","0.391234536477318"
"Some worries","1997","16-34 y.","college entrance qualification","450","0.499157267759869","0.466289773330309","0.532024762189429"
"Some worries","1997","16-34 y.","Other degree","83","0.32348592877188","0.263675037506207","0.383296820037554"
"Some worries","1997","16-34 y.","no degree/no degree yet","193","0.460498533018476","0.41153001108529","0.509467054951661"
"Some worries","1997","35-65 y.","lower secondary degree","763","0.275815864415976","0.259229241997119","0.292402486834834"
"Some worries","1997","35-65 y.","secondary school degree","592","0.362197112844967","0.339633162779454","0.38476106291048"
"Some worries","1997","35-65 y.","college entrance qualification","433","0.492595328510266","0.460324879693645","0.524865777326887"
"Some worries","1997","35-65 y.","Other degree","307","0.403673568402961","0.367959750958589","0.439387385847332"
"Some worries","1997","35-65 y.","no degree/no degree yet","154","0.38492757465756","0.335009905406658","0.434845243908463"
"Some worries","1997","66 and older","lower secondary degree","248","0.236745216875483","0.212112605631398","0.261377828119568"
"Some worries","1997","66 and older","secondary school degree","39","0.188862491338538","0.136299703823436","0.241425278853641"
"Some worries","1997","66 and older","college entrance qualification","32","0.258593826578129","0.1802518285932","0.336935824563058"
"Some worries","1997","66 and older","Other degree","","","",""
"Some worries","1997","66 and older","no degree/no degree yet","","","",""
"No worries","1997","16-34 y.","lower secondary degree","46","0.0353024220882786","0.0248611043078133","0.0457437398687438"
"No worries","1997","16-34 y.","secondary school degree","49","0.0269483774609749","0.0189612378175703","0.0349355171043795"
"No worries","1997","16-34 y.","college entrance qualification","75","0.099084992334098","0.0794449209758776","0.118725063692318"
"No worries","1997","16-34 y.","Other degree","","","",""
"No worries","1997","16-34 y.","no degree/no degree yet","37","0.119244267008595","0.0874057340335271","0.151082799983662"
"No worries","1997","35-65 y.","lower secondary degree","47","0.0206003567083945","0.0153287721775676","0.0258719412392215"
"No worries","1997","35-65 y.","secondary school degree","","","",""
"No worries","1997","35-65 y.","college entrance qualification","55","0.0706487971475046","0.0541091991659208","0.0871883951290885"
"No worries","1997","35-65 y.","Other degree","33","0.0591173874199503","0.0419499913980011","0.0762847834418996"
"No worries","1997","35-65 y.","no degree/no degree yet","","","",""
"No worries","1997","66 and older","lower secondary degree","","","",""
"No worries","1997","66 and older","secondary school degree","","","",""
"No worries","1997","66 and older","college entrance qualification","","","",""
"No worries","1997","66 and older","Other degree","","","",""
"No worries","1997","66 and older","no degree/no degree yet","","","",""
"Big worries","1998","16-34 y.","lower secondary degree","601","0.501568315188145","0.473148252493626","0.529988377882664"
"Big worries","1998","16-34 y.","secondary school degree","837","0.506089957802119","0.48202452835875","0.530155387245487"
"Big worries","1998","16-34 y.","college entrance qualification","366","0.388826862644037","0.358306104841824","0.419347620446251"
"Big worries","1998","16-34 y.","Other degree","109","0.513413519288442","0.447366926220297","0.579460112356587"
"Big worries","1998","16-34 y.","no degree/no degree yet","159","0.371148361178951","0.323922168287174","0.418374554070727"
"Big worries","1998","35-65 y.","lower secondary degree","2118","0.680232820026146","0.663849411331287","0.696616228721005"
"Big worries","1998","35-65 y.","secondary school degree","1148","0.581110452800323","0.559206561437096","0.60301434416355"
"Big worries","1998","35-65 y.","college entrance qualification","445","0.384959332308063","0.355952881869652","0.413965782746474"
"Big worries","1998","35-65 y.","Other degree","359","0.511870382268432","0.474840984281886","0.548899780254978"
"Big worries","1998","35-65 y.","no degree/no degree yet","185","0.595083720235779","0.5432860534845","0.646881386987058"
"Big worries","1998","66 and older","lower secondary degree","955","0.727762369619018","0.703406500104441","0.752118239133595"
"Big worries","1998","66 and older","secondary school degree","193","0.811101262785562","0.761579677796298","0.860622847774826"
"Big worries","1998","66 and older","college entrance qualification","82","0.67107261779042","0.589997421389429","0.752147814191412"
"Big worries","1998","66 and older","Other degree","35","0.608970984810793","0.492125083732882","0.725816885888704"
"Big worries","1998","66 and older","no degree/no degree yet","","","",""
"Some worries","1998","16-34 y.","lower secondary degree","534","0.450728619135156","0.422446742952244","0.479010495318069"
"Some worries","1998","16-34 y.","secondary school degree","753","0.451279029620649","0.427326345716537","0.475231713524762"
"Some worries","1998","16-34 y.","college entrance qualification","518","0.503752692223767","0.472449197487238","0.535056186960296"
"Some worries","1998","16-34 y.","Other degree","96","0.428264568743734","0.362877724596123","0.493651412891344"
"Some worries","1998","16-34 y.","no degree/no degree yet","208","0.498965091352716","0.450088136725664","0.547842045979768"
"Some worries","1998","35-65 y.","lower secondary degree","949","0.304170210039561","0.288009204525099","0.320331215554023"
"Some worries","1998","35-65 y.","secondary school degree","763","0.398001312671765","0.376270188377337","0.419732436966192"
"Some worries","1998","35-65 y.","college entrance qualification","554","0.522205747749778","0.492429050291722","0.551982445207834"
"Some worries","1998","35-65 y.","Other degree","297","0.408633934226601","0.372217745976479","0.445050122476722"
"Some worries","1998","35-65 y.","no degree/no degree yet","129","0.290062753576908","0.242178303180435","0.337947203973382"
"Some worries","1998","66 and older","lower secondary degree","305","0.255008039814608","0.231158088750423","0.278857990878794"
"Some worries","1998","66 and older","secondary school degree","45","0.183295342606573","0.134345567448881","0.232245117764264"
"Some worries","1998","66 and older","college entrance qualification","45","0.313833208047258","0.233754412575557","0.393912003518958"
"Some worries","1998","66 and older","Other degree","","","",""
"Some worries","1998","66 and older","no degree/no degree yet","","","",""
"No worries","1998","16-34 y.","lower secondary degree","54","0.0477030656766984","0.0355882586174915","0.0598178727359052"
"No worries","1998","16-34 y.","secondary school degree","68","0.0426310125772316","0.0329067130043895","0.0523553121500736"
"No worries","1998","16-34 y.","college entrance qualification","96","0.107420445132196","0.0880338297431543","0.126807060521238"
"No worries","1998","16-34 y.","Other degree","","","",""
"No worries","1998","16-34 y.","no degree/no degree yet","35","0.129886547468334","0.0970237074556852","0.162749387480982"
"No worries","1998","35-65 y.","lower secondary degree","46","0.0155969699342934","0.0112442059538662","0.0199497339147206"
"No worries","1998","35-65 y.","secondary school degree","38","0.0208882345279119","0.0145391782948475","0.0272372907609764"
"No worries","1998","35-65 y.","college entrance qualification","82","0.0928349199421591","0.0755353984815997","0.110134441402719"
"No worries","1998","35-65 y.","Other degree","44","0.0794956835049677","0.0594563275520781","0.0995350394578574"
"No worries","1998","35-65 y.","no degree/no degree yet","31","0.114853526187313","0.0812087005517198","0.148498351822906"
"No worries","1998","66 and older","lower secondary degree","","","",""
"No worries","1998","66 and older","secondary school degree","","","",""
"No worries","1998","66 and older","college entrance qualification","","","",""
"No worries","1998","66 and older","Other degree","","","",""
"No worries","1998","66 and older","no degree/no degree yet","","","",""
"Big worries","1999","16-34 y.","lower secondary degree","564","0.497815090134986","0.468904701190092","0.52672547907988"
"Big worries","1999","16-34 y.","secondary school degree","785","0.486238447996292","0.461709823447501","0.510767072545082"
"Big worries","1999","16-34 y.","college entrance qualification","344","0.340980216231311","0.311270912026569","0.370689520436052"
"Big worries","1999","16-34 y.","Other degree","88","0.429300245314595","0.359103687138979","0.49949680349021"
"Big worries","1999","16-34 y.","no degree/no degree yet","163","0.418901100161384","0.369808842460015","0.467993357862754"
"Big worries","1999","35-65 y.","lower secondary degree","1936","0.6317675379909","0.614672540565107","0.648862535416693"
"Big worries","1999","35-65 y.","secondary school degree","1157","0.552727697641478","0.531093106905871","0.574362288377084"
"Big worries","1999","35-65 y.","college entrance qualification","442","0.372237062197041","0.34377372270464","0.400700401689441"
"Big worries","1999","35-65 y.","Other degree","327","0.482318502797637","0.444566600384983","0.520070405210291"
"Big worries","1999","35-65 y.","no degree/no degree yet","148","0.48085471453634","0.426282503291024","0.535426925781656"
"Big worries","1999","66 and older","lower secondary degree","869","0.64554464319322","0.619581742737781","0.67150754364866"
"Big worries","1999","66 and older","secondary school degree","163","0.682362465693226","0.622584159740516","0.742140771645936"
"Big worries","1999","66 and older","college entrance qualification","82","0.616300036262655","0.536597517169724","0.696002555355585"
"Big worries","1999","66 and older","Other degree","41","0.698177386547423","0.588259222339023","0.808095550755823"
"Big worries","1999","66 and older","no degree/no degree yet","30","0.528346032137095","0.405078475515807","0.651613588758383"
"Some worries","1999","16-34 y.","lower secondary degree","491","0.427005970669753","0.398405044375329","0.455606896964178"
"Some worries","1999","16-34 y.","secondary school degree","715","0.455376295151439","0.430936293713228","0.479816296589651"
"Some worries","1999","16-34 y.","college entrance qualification","502","0.49874588927395","0.467409619178938","0.530082159368962"
"Some worries","1999","16-34 y.","Other degree","81","0.430370430164372","0.360152361132569","0.500588499196176"
"Some worries","1999","16-34 y.","no degree/no degree yet","183","0.481735438457379","0.432017594973174","0.531453281941585"
"Some worries","1999","35-65 y.","lower secondary degree","1029","0.335212642640434","0.318481295068755","0.351943990212114"
"Some worries","1999","35-65 y.","secondary school degree","807","0.409281178220644","0.387886371945208","0.43067598449608"
"Some worries","1999","35-65 y.","college entrance qualification","551","0.523532911818419","0.494124832652753","0.552940990984085"
"Some worries","1999","35-65 y.","Other degree","290","0.425631738946452","0.388276391666645","0.462987086226259"
"Some worries","1999","35-65 y.","no degree/no degree yet","130","0.393887811488714","0.340519564817319","0.447256058160109"
"Some worries","1999","66 and older","lower secondary degree","383","0.309731772842149","0.284635390846521","0.334828154837776"
"Some worries","1999","66 and older","secondary school degree","66","0.304815761138095","0.245708777237333","0.363922745038857"
"Some worries","1999","66 and older","college entrance qualification","58","0.368698794964029","0.289624698069686","0.447772891858372"
"Some worries","1999","66 and older","Other degree","","","",""
"Some worries","1999","66 and older","no degree/no degree yet","","","",""
"No worries","1999","16-34 y.","lower secondary degree","94","0.0751789391952608","0.0599326192579858","0.0904252591325358"
"No worries","1999","16-34 y.","secondary school degree","95","0.058385256852269","0.0468784196236649","0.0698920940808732"
"No worries","1999","16-34 y.","college entrance qualification","132","0.160273894494739","0.137281781453621","0.183266007535857"
"No worries","1999","16-34 y.","Other degree","","","",""
"No worries","1999","16-34 y.","no degree/no degree yet","42","0.0993634613812361","0.0695974690643031","0.129129453698169"
"No worries","1999","35-65 y.","lower secondary degree","93","0.0330198193686659","0.0266865861144345","0.0393530526228973"
"No worries","1999","35-65 y.","secondary school degree","65","0.0379911241378786","0.0296727647616303","0.0463094835141269"
"No worries","1999","35-65 y.","college entrance qualification","115","0.104230025984541","0.0862382976734384","0.122221754295643"
"No worries","1999","35-65 y.","Other degree","56","0.0920497582559115","0.0702082357038141","0.113891280808009"
"No worries","1999","35-65 y.","no degree/no degree yet","44","0.125257473974946","0.0891029956046153","0.161411952345277"
"No worries","1999","66 and older","lower secondary degree","52","0.0447235839646311","0.0335048946060341","0.055942273323228"
"No worries","1999","66 and older","secondary school degree","","","",""
"No worries","1999","66 and older","college entrance qualification","","","",""
"No worries","1999","66 and older","Other degree","","","",""
"No worries","1999","66 and older","no degree/no degree yet","","","",""
"Big worries","2000","16-34 y.","lower secondary degree","793","0.474298674272393","0.450589917170839","0.498007431373948"
"Big worries","2000","16-34 y.","secondary school degree","1401","0.534957903152789","0.515833657034143","0.554082149271435"
"Big worries","2000","16-34 y.","college entrance qualification","683","0.364192501979784","0.342394158499468","0.385990845460099"
"Big worries","2000","16-34 y.","Other degree","123","0.351849036809804","0.300711246722466","0.402986826897142"
"Big worries","2000","16-34 y.","no degree/no degree yet","210","0.359791536569745","0.320041250849334","0.399541822290156"
"Big worries","2000","35-65 y.","lower secondary degree","3436","0.618818865420726","0.606192785668954","0.631444945172499"
"Big worries","2000","35-65 y.","secondary school degree","2216","0.572688024970204","0.557094340256862","0.588281709683545"
"Big worries","2000","35-65 y.","college entrance qualification","1054","0.412004976876231","0.392637512533712","0.43137244121875"
"Big worries","2000","35-65 y.","Other degree","457","0.457058496508086","0.426869779054914","0.487247213961257"
"Big worries","2000","35-65 y.","no degree/no degree yet","111","0.413541837019003","0.35544241738947","0.471641256648537"
"Big worries","2000","66 and older","lower secondary degree","1564","0.624589605307164","0.60569116023137","0.643488050382959"
"Big worries","2000","66 and older","secondary school degree","320","0.645956593337683","0.603439860944572","0.688473325730794"
"Big worries","2000","66 and older","college entrance qualification","219","0.581168847443031","0.530623847533246","0.631713847352816"
"Big worries","2000","66 and older","Other degree","78","0.53220137646653","0.452352294381277","0.612050458551783"
"Big worries","2000","66 and older","no degree/no degree yet","34","0.452318349849672","0.340419017987913","0.564217681711431"
"Some worries","2000","16-34 y.","lower secondary degree","732","0.429120282939091","0.405619890018615","0.452620675859567"
"Some worries","2000","16-34 y.","secondary school degree","1038","0.3940012028837","0.375265799804511","0.41273660596289"
"Some worries","2000","16-34 y.","college entrance qualification","933","0.48482010006223","0.462180699037124","0.507459501087336"
"Some worries","2000","16-34 y.","Other degree","164","0.494682599590639","0.441143491582948","0.54822170759833"
"Some worries","2000","16-34 y.","no degree/no degree yet","271","0.49042747763938","0.449023270208482","0.531831685070278"
"Some worries","2000","35-65 y.","lower secondary degree","2008","0.340378755823353","0.328060489289337","0.35269702235737"
"Some worries","2000","35-65 y.","secondary school degree","1469","0.376566997106136","0.361293686347885","0.391840307864387"
"Some worries","2000","35-65 y.","college entrance qualification","1162","0.473317723767475","0.453671212373101","0.492964235161848"
"Some worries","2000","35-65 y.","Other degree","469","0.4318519257679","0.401834015949904","0.461869835585897"
"Some worries","2000","35-65 y.","no degree/no degree yet","126","0.463080009135166","0.404253056218523","0.521906962051809"
"Some worries","2000","66 and older","lower secondary degree","813","0.320390925268166","0.302179445407977","0.338602405128355"
"Some worries","2000","66 and older","secondary school degree","142","0.31143967375707","0.2702690049423","0.35261034257184"
"Some worries","2000","66 and older","college entrance qualification","127","0.369244998228317","0.319803091564961","0.418686904891673"
"Some worries","2000","66 and older","Other degree","55","0.34541519340594","0.269320190118844","0.421510196693037"
"Some worries","2000","66 and older","no degree/no degree yet","31","0.400034121181275","0.289892088027147","0.510176154335403"
"No worries","2000","16-34 y.","lower secondary degree","179","0.0965810427885155","0.0825560114404986","0.110606074136532"
"No worries","2000","16-34 y.","secondary school degree","174","0.0710408939635107","0.0611910150150886","0.0808907729119328"
