"plh0040","year","regtyp","sex","n","percent","lower_confidence","upper_confidence"
"Big worries","1998","Rural Area","Male","1328","0.581960758838576","0.562069442669095","0.601852075008057"
"Big worries","1998","Urban Area","Female","2795","0.602740350044799","0.588944703647246","0.616535996442352"
"Big worries","1998","Urban Area","Male","2320","0.534005555682211","0.519401434698338","0.548609676666084"
"No worries","1998","Rural Area","Female","56","0.0221548498823936","0.0163596704286592","0.027950029336128"
"No worries","1998","Rural Area","Male","83","0.0307296647790782","0.0237696603440932","0.0376896692140631"
"No worries","1998","Urban Area","Female","183","0.0399164745817185","0.0343973488113776","0.0454356003520594"
"No worries","1998","Urban Area","Male","259","0.0591134909109457","0.0522091203967167","0.0660178614251748"
"Some worries","1998","Rural Area","Female","832","0.324525644504001","0.306091355861636","0.342959933146366"
"Some worries","1998","Rural Area","Male","951","0.387309576382346","0.367664315151964","0.406954837612728"
"Some worries","1998","Urban Area","Female","1855","0.357343175373482","0.343832657339475","0.37085369340749"
"Some worries","1998","Urban Area","Male","1903","0.406880953406844","0.392499036327471","0.421262870486216"
"Big worries","1999","Rural Area","Female","1480","0.603579048680406","0.584126356640578","0.623031740720233"
"Big worries","1999","Rural Area","Male","1235","0.540066493239621","0.519649286031156","0.560483700448085"
"Big worries","1999","Urban Area","Female","2501","0.5624824419834","0.548248409513589","0.57671647445321"
"Big worries","1999","Urban Area","Male","2093","0.48708222388401","0.472211632448754","0.501952815319266"
"No worries","1999","Rural Area","Female","100","0.0445993524271043","0.036390331255857","0.0528083735983517"
"No worries","1999","Rural Area","Male","134","0.0548242513973285","0.0454988435500596","0.0641496592445973"
"No worries","1999","Urban Area","Female","259","0.0504379316955195","0.0441585622238214","0.0567173011672176"
"No worries","1999","Urban Area","Male","387","0.0877955396725229","0.079376054268957","0.0962150250760887"
"Some worries","1999","Rural Area","Female","849","0.35182159889249","0.332830816377919","0.370812381407061"
"Some worries","1999","Rural Area","Male","920","0.405109255363051","0.384998430520037","0.425220080206065"
"Some worries","1999","Urban Area","Female","1906","0.387079626321081","0.37310378667068","0.401055465971481"
"Some worries","1999","Urban Area","Male","1860","0.425122236443467","0.410414430458972","0.439830042427963"
"Big worries","2000","Rural Area","Female","2563","0.608563189573777","0.593905080713946","0.623221298433608"
"Big worries","2000","Rural Area","Male","2096","0.523623620024238","0.508138303903163","0.539108936145313"
"Big worries","2000","Urban Area","Female","4500","0.561352159917074","0.550656753509751","0.572047566324397"
"Big worries","2000","Urban Area","Male","3573","0.484287407052824","0.473026577657653","0.495548236447995"
"No worries","2000","Rural Area","Female","193","0.048249855928537","0.0418140378846348","0.0546856739724392"
"No worries","2000","Rural Area","Male","300","0.0743428461175352","0.066209298306073","0.0824763939289974"
"No worries","2000","Urban Area","Female","563","0.0640210415101845","0.0587449052210434","0.0692971777993257"
"No worries","2000","Urban Area","Male","747","0.0993997689937549","0.092658003574582","0.106141534412928"
"Some worries","2000","Rural Area","Female","1503","0.343186954497686","0.328928234478737","0.357445674516634"
"Some worries","2000","Rural Area","Male","1600","0.402033533858227","0.386831387629396","0.417235680087057"
"Some worries","2000","Urban Area","Female","3206","0.374626798572742","0.364194244389209","0.385059352756274"
"Some worries","2000","Urban Area","Male","3246","0.416312823953421","0.405205360502535","0.427420287404307"
"Big worries","2001","Rural Area","Female","2178","0.571596595755274","0.555959421663225","0.587233769847323"
"Big worries","2001","Rural Area","Male","1832","0.512779217654029","0.496530316621122","0.529028118686935"
"Big worries","2001","Urban Area","Female","3775","0.517111674566723","0.505833979407658","0.528389369725788"
"Big worries","2001","Urban Area","Male","3035","0.451193279597843","0.439429839407304","0.462956719788382"
"No worries","2001","Rural Area","Female","197","0.0539886760334972","0.0468472243201538","0.0611301277468407"
"No worries","2001","Rural Area","Male","286","0.0770853079503843","0.0684144420613054","0.0857561738394632"
"No worries","2001","Urban Area","Female","582","0.0778115798743695","0.0717660165317747","0.0838571432169643"
"No worries","2001","Urban Area","Male","700","0.103031178806958","0.095844696924069","0.110217660689848"
"Some worries","2001","Rural Area","Female","1472","0.374414728211228","0.359121234188797","0.38970822223366"
"Some worries","2001","Rural Area","Male","1517","0.410135474395587","0.394145944691288","0.426125004099886"
"Some worries","2001","Urban Area","Female","3185","0.405076745558908","0.393997658997024","0.416155832120792"
"Some worries","2001","Urban Area","Male","3139","0.445775541595198","0.434025367830644","0.457525715359753"
"Big worries","2002","Rural Area","Female","2101","0.557542095196589","0.541958083369947","0.573126107023231"
"Big worries","2002","Rural Area","Male","1765","0.492439284681179","0.47636071220586","0.508517857156498"
"Big worries","2002","Urban Area","Female","3866","0.526869343243605","0.515928643315169","0.537810043172041"
"Big worries","2002","Urban Area","Male","3078","0.444021537126556","0.432711792403552","0.455331281849561"
"No worries","2002","Rural Area","Female","186","0.0468416510584048","0.0402118105035349","0.0534714916132748"
"No worries","2002","Rural Area","Male","330","0.0861299356447799","0.077107029739898","0.0951528415496618"
"No worries","2002","Urban Area","Female","640","0.069620323399108","0.064043315967691","0.0751973308305249"
"No worries","2002","Urban Area","Male","862","0.115773894796423","0.108490920313339","0.123056869279507"
"Some worries","2002","Rural Area","Female","1615","0.395616253745006","0.380273690941722","0.410958816548291"
"Some worries","2002","Rural Area","Male","1619","0.421430779674041","0.405550142264934","0.437311417083148"
"Some worries","2002","Urban Area","Female","3494","0.403510333357287","0.392759753483232","0.414260913231342"
"Some worries","2002","Urban Area","Male","3474","0.440204568077021","0.428904950441654","0.451504185712388"
"Big worries","2003","Rural Area","Female","1810","0.50121165389823","0.485259627037297","0.517163680759162"
"Big worries","2003","Rural Area","Male","1520","0.459813099326622","0.443404786459563","0.476221412193682"
"Big worries","2003","Urban Area","Female","3355","0.469233290453957","0.458107453704387","0.480359127203528"
"Big worries","2003","Urban Area","Male","2679","0.40866312421284","0.397263840186767","0.420062408238913"
"No worries","2003","Rural Area","Female","223","0.0588777003638915","0.0513676025289521","0.0663877981988309"
"No worries","2003","Rural Area","Male","293","0.0770071040113105","0.0682297056491832","0.0857845023734378"
"No worries","2003","Urban Area","Female","695","0.079384360551802","0.0733574730218036","0.0854112480818004"
"No worries","2003","Urban Area","Male","875","0.122153181912536","0.114559732048928","0.129746631776145"
"Some worries","2003","Rural Area","Female","1741","0.439910645737879","0.424074188293642","0.455747103182116"
"Some worries","2003","Rural Area","Male","1731","0.463179796662067","0.446762922683996","0.479596670640138"
"Some worries","2003","Urban Area","Female","3679","0.451382348994241","0.440288209770643","0.462476488217839"
"Some worries","2003","Urban Area","Male","3590","0.469183693874623","0.457611360110637","0.48075602763861"
"Big worries","2004","Rural Area","Female","1776","0.497574435397932","0.481448558830601","0.513700311965264"
"Big worries","2004","Rural Area","Male","1485","0.436521321816419","0.420010249247103","0.453032394385736"
"Big worries","2004","Urban Area","Female","3333","0.48375422740796","0.472464647709834","0.495043807106085"
"Big worries","2004","Urban Area","Male","2606","0.402535594835277","0.390985212367478","0.414085977303075"
"No worries","2004","Rural Area","Female","269","0.0707336287298958","0.0624648472113759","0.0790024102484156"
"No worries","2004","Rural Area","Male","375","0.109200358210238","0.0988170472573676","0.119583669163108"
"No worries","2004","Urban Area","Female","753","0.0895071337387512","0.0830579576998076","0.0959563097776948"
"No worries","2004","Urban Area","Male","952","0.132521847372919","0.124536180013956","0.140507514731881"
"Some worries","2004","Rural Area","Female","1648","0.431691935872172","0.415717066540219","0.447666805204125"
"Some worries","2004","Rural Area","Male","1606","0.454278319973343","0.437702293905184","0.470854346041502"
"Some worries","2004","Urban Area","Female","3441","0.426738638853289","0.415565004584741","0.437912273121838"
"Some worries","2004","Urban Area","Male","3367","0.464942557791805","0.453195257869382","0.476689857714228"
"Big worries","2005","Rural Area","Female","1926","0.560668591051454","0.544356243905398","0.576980938197509"
"Big worries","2005","Rural Area","Male","1547","0.481164759631297","0.464089088037218","0.498240431225376"
"Big worries","2005","Urban Area","Female","3466","0.513906798486657","0.502402739668644","0.52541085730467"
"Big worries","2005","Urban Area","Male","2810","0.445206718262476","0.433226603902526","0.457186832622426"
"No worries","2005","Rural Area","Female","242","0.0699309083870994","0.0615486816213314","0.0783131351528674"
"No worries","2005","Rural Area","Male","342","0.0968430105595516","0.0867357859068802","0.106950235212223"
"No worries","2005","Urban Area","Female","720","0.0863395381620604","0.0798748673534427","0.0928042089706781"
"No worries","2005","Urban Area","Male","840","0.117028270388992","0.109279490847062","0.124777049930922"
"Some worries","2005","Rural Area","Female","1388","0.369400500561447","0.353537228759728","0.385263772363166"
"Some worries","2005","Rural Area","Male","1400","0.421992229809151","0.405113676497654","0.438870783120648"
"Some worries","2005","Urban Area","Female","3065","0.399753663351283","0.38847883020118","0.411028496501385"
"Some worries","2005","Urban Area","Male","2961","0.437765011348533","0.425806036003287","0.449723986693778"
"Big worries","2006","Rural Area","Female","1908","0.50613598169779","0.490320721763641","0.521951241631938"
"Big worries","2006","Rural Area","Male","1509","0.447515865631615","0.43112441062877","0.463907320634461"
"Big worries","2006","Urban Area","Female","3455","0.481422624966527","0.470215733604696","0.492629516328358"
"Big worries","2006","Urban Area","Male","2685","0.400128102433471","0.388583297537395","0.411672907329547"
"No worries","2006","Rural Area","Female","277","0.0701505520436996","0.0620714908014176","0.0782296132859815"
"No worries","2006","Rural Area","Male","387","0.105259205061991","0.0951426640983462","0.115375746025637"
"No worries","2006","Urban Area","Female","748","0.0921310349552559","0.0856442471557266","0.0986178227547852"
"No worries","2006","Urban Area","Male","969","0.14594875252487","0.137629199932314","0.154268305117427"
"Some worries","2006","Rural Area","Female","1654","0.423713466258511","0.408082191244841","0.439344741272181"
"Some worries","2006","Rural Area","Male","1639","0.447224929306393","0.430834489454779","0.463615369158007"
"Some worries","2006","Urban Area","Female","3433","0.426446340078217","0.415353714484901","0.437538965671534"
"Some worries","2006","Urban Area","Male","3264","0.453923145041658","0.442191042213463","0.465655247869853"
"Big worries","2007","Rural Area","Female","1772","0.502673812153216","0.486325110183553","0.51902251412288"
"Big worries","2007","Rural Area","Male","1429","0.438032690147181","0.421224187658695","0.454841192635668"
"Big worries","2007","Urban Area","Female","3299","0.488255322961253","0.476652771951778","0.499857873970727"
"Big worries","2007","Urban Area","Male","2537","0.397103539256969","0.385129987198509","0.409077091315429"
"No worries","2007","Rural Area","Female","251","0.065873947400831","0.0577628602255016","0.0739850345761603"
"No worries","2007","Rural Area","Male","401","0.107625272250232","0.0971261982293859","0.118124346271079"
"No worries","2007","Urban Area","Female","758","0.102065267393422","0.0950383523924557","0.109092182394388"
"No worries","2007","Urban Area","Male","900","0.142280550521472","0.133731947335671","0.150829153707272"
"Some worries","2007","Rural Area","Female","1570","0.431452240445953","0.415257674105654","0.447646806786251"
"Some worries","2007","Rural Area","Male","1517","0.454342037602586","0.437473713220844","0.471210361984328"
"Some worries","2007","Urban Area","Female","3073","0.409679409645325","0.398264581946296","0.421094237344355"
"Some worries","2007","Urban Area","Male","2978","0.460615910221559","0.448418481354066","0.472813339089052"
"Big worries","2008","Rural Area","Female","1456","0.445488476782796","0.428747602333662","0.46222935123193"
"Big worries","2008","Rural Area","Male","1207","0.385919049976625","0.36893502911023","0.402903070843021"
"Big worries","2008","Urban Area","Female","2730","0.432117798591672","0.420295897538113","0.443939699645231"
"Big worries","2008","Urban Area","Male","2156","0.364133352092459","0.352024300189615","0.376242403995303"
"No worries","2008","Rural Area","Female","311","0.085887238712774","0.0764494810794758","0.0953249963460722"
"No worries","2008","Rural Area","Male","419","0.122751026289969","0.111302394335909","0.134199658244029"
"No worries","2008","Urban Area","Female","836","0.110486542990911","0.103005053539322","0.117968032442501"
"No worries","2008","Urban Area","Male","1028","0.172330398756117","0.162826400743279","0.181834396768955"
"Some worries","2008","Rural Area","Female","1619","0.46862428450443","0.451816214017136","0.485432354991725"
"Some worries","2008","Rural Area","Male","1530","0.491329923733405","0.473888405101165","0.508771442365646"
"Some worries","2008","Urban Area","Female","3179","0.457395658417416","0.44550667379827","0.469284643036563"
"Some worries","2008","Urban Area","Male","2882","0.463536249151424","0.450987254620468","0.476085243682379"
"Big worries","2009","Rural Area","Female","1182","0.371518780195092","0.354818390342727","0.388219170047456"
"Big worries","2009","Rural Area","Male","945","0.320080086205008","0.303425468229054","0.336734704180961"
"Big worries","2009","Urban Area","Female","2145","0.355979811505543","0.344075892870602","0.367883730140483"
"Big worries","2009","Urban Area","Male","1671","0.300949239104749","0.288930773448154","0.312967704761344"
"No worries","2009","Rural Area","Female","331","0.0959192257073993","0.0857415989484174","0.106096852466381"
"No worries","2009","Rural Area","Male","495","0.161178404047454","0.148051427958514","0.174305380136394"
"No worries","2009","Urban Area","Female","956","0.14505255697677","0.13629748082627","0.153807633127271"
"No worries","2009","Urban Area","Male","1092","0.195438592536382","0.185048179610806","0.205829005461959"
"Some worries","2009","Rural Area","Female","1703","0.532561994097509","0.515318027762099","0.549805960432918"
"Some worries","2009","Rural Area","Male","1574","0.518741509747538","0.50090371468543","0.536579304809646"
"Some worries","2009","Urban Area","Female","3114","0.498967631517687","0.486536902387404","0.51139836064797"
"Some worries","2009","Urban Area","Male","2832","0.503612168358869","0.490511099886116","0.516713236831622"
"Big worries","2010","Rural Area","Female","1906","0.431672645551077","0.417083803266799","0.446261487835356"
"Big worries","2010","Rural Area","Male","1322","0.363932286678178","0.348606606615091","0.379257966741264"
"Big worries","2010","Urban Area","Female","3333","0.401995722391636","0.391640511653021","0.412350933130251"
"Big worries","2010","Urban Area","Male","2327","0.338678695641387","0.327694378362749","0.349663012920024"
"No worries","2010","Rural Area","Female","452","0.0931230091817093","0.0845635371505672","0.101682481212851"
"No worries","2010","Rural Area","Male","613","0.160550519030757","0.148856577296289","0.172244460765225"
"No worries","2010","Urban Area","Female","1241","0.135080089323018","0.127861045180541","0.142299133465495"
"No worries","2010","Urban Area","Male","1439","0.19535557495769","0.18615345732135","0.204557692594029"
"Some worries","2010","Rural Area","Female","2070","0.475204345267213","0.460495465373031","0.489913225161396"
"Some worries","2010","Rural Area","Male","1851","0.475517194291066","0.459609526000901","0.49142486258123"
"Some worries","2010","Urban Area","Female","4038","0.462924188285346","0.452393207652925","0.473455168917767"
"Some worries","2010","Urban Area","Male","3365","0.465965729400924","0.454387705945308","0.477543752856539"
"Big worries","2011","Rural Area","Female","1359","0.381478464761451","0.3658268318095","0.397130097713402"
"Big worries","2011","Rural Area","Male","1096","0.339935248646336","0.32404584114271","0.355824656149961"
"Big worries","2011","Urban Area","Female","2401","0.340272704814985","0.329305029534641","0.35124038009533"
"Big worries","2011","Urban Area","Male","1873","0.294964923503587","0.283707719464349","0.306222127542825"
"No worries","2011","Rural Area","Female","465","0.118200777463049","0.107798169031954","0.128603385894144"
"No worries","2011","Rural Area","Male","662","0.183746327587945","0.170755457471439","0.19673719770445"
"No worries","2011","Urban Area","Female","1255","0.174578639021271","0.165791404761673","0.18336587328087"
"No worries","2011","Urban Area","Male","1430","0.224272286451342","0.213975956584207","0.234568616318477"
"Some worries","2011","Rural Area","Female","1876","0.5003207577755","0.484209956379971","0.51643155917103"
"Some worries","2011","Rural Area","Male","1656","0.47631842376572","0.459565189158098","0.493071658373341"
"Some worries","2011","Urban Area","Female","3513","0.485148656163743","0.473579620962059","0.496717691365427"
"Some worries","2011","Urban Area","Male","3001","0.480762790045071","0.468429233875087","0.493096346215055"
"Big worries","2012","Rural Area","Female","1340","0.360703012193249","0.345437008263533","0.375969016122965"
"Big worries","2012","Rural Area","Male","1008","0.308380320343673","0.292987698665262","0.323772942022084"
"Big worries","2012","Urban Area","Female","2311","0.32480394839557","0.313858482377705","0.335749414413435"
"Big worries","2012","Urban Area","Male","1684","0.271187224148789","0.260113971254573","0.282260477043005"
"No worries","2012","Rural Area","Female","547","0.137898206234692","0.126937015395896","0.148859397073487"
"No worries","2012","Rural Area","Male","711","0.200392002146743","0.187050204378437","0.213733799915048"
"No worries","2012","Urban Area","Female","1294","0.185826901214473","0.176735698813525","0.194918103615422"
"No worries","2012","Urban Area","Male","1534","0.252824424976587","0.241998787875571","0.263650062077604"
"Some worries","2012","Rural Area","Female","1914","0.501398781572059","0.48550352797789","0.517294035166229"
"Some worries","2012","Rural Area","Male","1739","0.491227677509584","0.474565231718297","0.507890123300871"
"Some worries","2012","Urban Area","Female","3427","0.489369150389956","0.477685448199388","0.501052852580525"
"Some worries","2012","Urban Area","Male","2974","0.475988350874624","0.463548898832147","0.488427802917101"
"Big worries","2013","Rural Area","Female","1175","0.333855928219316","0.318214564923502","0.34949729151513"
"Big worries","2013","Rural Area","Male","953","0.300808096259959","0.284808001686408","0.316808190833511"
"Big worries","2013","Urban Area","Female","2144","0.33208609627083","0.320671913947794","0.343500278593866"
"Big worries","2013","Urban Area","Male","1521","0.261743134882134","0.250312322586574","0.273173947177693"
"No worries","2013","Rural Area","Female","534","0.153193330779219","0.141247316272549","0.16513934528589"
"No worries","2013","Rural Area","Male","618","0.201199060500038","0.18721247026747","0.215185650732606"
"No worries","2013","Urban Area","Female","1178","0.181076987294094","0.171744178147732","0.190409796440455"
"No worries","2013","Urban Area","Male","1404","0.255866611926356","0.244519955594343","0.26721326825837"
"Some worries","2013","Rural Area","Female","1783","0.512950741001464","0.496372622192241","0.529528859810688"
"Some worries","2013","Rural Area","Male","1585","0.497992843240003","0.480548842404849","0.515436844075157"
"Some worries","2013","Urban Area","Female","3218","0.486836916435077","0.474723164626615","0.498950668243538"
"Some worries","2013","Urban Area","Male","2756","0.48239025319151","0.46939645308727","0.49538405329575"
"Big worries","2014","Rural Area","Female","1660","0.351839798622924","0.338552601649631","0.365126995596218"
"Big worries","2014","Rural Area","Male","1264","0.299700355774848","0.286000956082848","0.313399755466847"
"Big worries","2014","Urban Area","Female","3274","0.34384136875262","0.334378152413763","0.353304585091478"
"Big worries","2014","Urban Area","Male","2276","0.280934474029567","0.271169989570046","0.290698958489088"
"No worries","2014","Rural Area","Female","776","0.149221185537496","0.13930731399024","0.159135057084753"
"No worries","2014","Rural Area","Male","900","0.207801986698119","0.195669280616751","0.219934692779488"
"No worries","2014","Urban Area","Female","1708","0.167761061723533","0.160316744337427","0.175205379109639"
"No worries","2014","Urban Area","Male","1965","0.249632872266799","0.240230220463888","0.259035524069711"
"Some worries","2014","Rural Area","Female","2526","0.498939015839579","0.485027042471248","0.512850989207911"
"Some worries","2014","Rural Area","Male","2132","0.492497657527033","0.477547799620562","0.507447515433504"
"Some worries","2014","Urban Area","Female","4696","0.488397569523847","0.478438739300078","0.498356399747616"
"Some worries","2014","Urban Area","Male","3898","0.469432653703634","0.458590402290131","0.480274905117137"
"Big worries","2015","Rural Area","Female","1867","0.419388891059598","0.405227042304932","0.433550739814263"
"Big worries","2015","Rural Area","Male","1424","0.368667565883268","0.353711149980917","0.38362398178562"
"Big worries","2015","Urban Area","Female","3319","0.396382708066405","0.386214139429432","0.406551276703377"
"Big worries","2015","Urban Area","Male","2381","0.337581938134991","0.326841720098325","0.348322156171657"
"No worries","2015","Rural Area","Female","590","0.108132895986128","0.099220431546207","0.117045360426048"
"No worries","2015","Rural Area","Male","713","0.183477073822023","0.171477768305539","0.195476379338506"
"No worries","2015","Urban Area","Female","1406","0.157673279433534","0.150097261795803","0.165249297071265"
"No worries","2015","Urban Area","Male","1528","0.202561883583217","0.193433691448984","0.211690075717449"
"Some worries","2015","Rural Area","Female","2207","0.472478212954275","0.458150399641129","0.48680602626742"
"Some worries","2015","Rural Area","Male","1860","0.447855360294709","0.432439195813218","0.463271524776199"
"Some worries","2015","Urban Area","Female","4164","0.445944012500061","0.435610722145341","0.456277302854782"
"Some worries","2015","Urban Area","Male","3538","0.459856178281793","0.448536785415316","0.471175571148269"
"Big worries","2016","Rural Area","Female","2298","0.536734344656519","0.522121209968909","0.551347479344129"
"Big worries","2016","Rural Area","Male","1745","0.453816355421667","0.438124640035229","0.469508070808105"
"Big worries","2016","Urban Area","Female","4264","0.503206349982408","0.492672778922247","0.51373992104257"
"Big worries","2016","Urban Area","Male","2999","0.411384026758008","0.40002239534023","0.422745658175786"
"No worries","2016","Rural Area","Female","398","0.0899200916724677","0.081536757546371","0.0983034257985644"
"No worries","2016","Rural Area","Male","530","0.120597407612042","0.11033323701063","0.130861578213453"
"No worries","2016","Urban Area","Female","923","0.101778033508481","0.0954081217153249","0.108147945301637"
"No worries","2016","Urban Area","Male","1123","0.157294020829444","0.148887910091026","0.165700131567863"
"Some worries","2016","Rural Area","Female","1777","0.373345563671014","0.359170722583184","0.387520404758843"
"Some worries","2016","Rural Area","Male","1592","0.425586236966292","0.41000265782227","0.441169816110314"
"Some worries","2016","Urban Area","Female","3468","0.395015616509111","0.384716647062841","0.40531458595538"
"Some worries","2016","Urban Area","Male","3084","0.431321952412548","0.419886983844184","0.442756920980912"
"Big worries","2017","Rural Area","Female","2497","0.509470300335736","0.495617903350878","0.523322697320595"
"Big worries","2017","Rural Area","Male","1998","0.463720417774489","0.448965441279743","0.478475394269235"
"Big worries","2017","Urban Area","Female","4275","0.477662885540117","0.467513819137293","0.487811951942942"
"Big worries","2017","Urban Area","Male","3126","0.41167617604162","0.400816341760047","0.422536010323192"
"No worries","2017","Rural Area","Female","462","0.0883923992846758","0.0805265744731512","0.0962582240962005"
"No worries","2017","Rural Area","Male","582","0.129784967073433","0.119841444410045","0.13972848973682"
"No worries","2017","Urban Area","Female","1090","0.114853106091966","0.108374688339176","0.121331523844756"
"No worries","2017","Urban Area","Male","1379","0.171157410834269","0.162846071836476","0.179468749832061"
"Some worries","2017","Rural Area","Female","2044","0.402137300379588","0.388550388833821","0.415724211925355"
"Some worries","2017","Rural Area","Male","1808","0.406494615152079","0.391961640642337","0.421027589661821"
"Some worries","2017","Urban Area","Female","3940","0.407484008367917","0.397500223247589","0.417467793488245"
"Some worries","2017","Urban Area","Male","3384","0.417166413124112","0.406285531987897","0.428047294260326"
"Big worries","2018","Rural Area","Female","2010","0.424546052873378","0.410590812602121","0.438501293144634"
"Big worries","2018","Rural Area","Male","1559","0.374177486006543","0.359526944458444","0.388828027554643"
"Big worries","2018","Urban Area","Female","3441","0.390207881986295","0.380155181863853","0.400260582108737"
"Big worries","2018","Urban Area","Male","2509","0.341171519491835","0.330546084494793","0.351796954488878"
"No worries","2018","Rural Area","Female","662","0.122656233212918","0.113394349221449","0.131918117204386"
"No worries","2018","Rural Area","Male","766","0.169754993702342","0.158389097748889","0.181120889655794"
"No worries","2018","Urban Area","Female","1503","0.154135615696071","0.146694369462497","0.161576861929646"
"No worries","2018","Urban Area","Male","1714","0.211323083721405","0.202173587418993","0.220472580023818"
"Some worries","2018","Rural Area","Female","2147","0.452797713913704","0.438743851672547","0.466851576154862"
"Some worries","2018","Rural Area","Male","1866","0.456067520291115","0.44098838877661","0.47114665180562"
"Some worries","2018","Urban Area","Female","4101","0.455656502317633","0.445392916658558","0.465920087976708"
"Some worries","2018","Urban Area","Male","3425","0.447505396786759","0.436361494124177","0.458649299449342"
"Big worries","2019","Rural Area","Female","1821","0.413425794565998","0.399176392141368","0.427675196990627"
"Big worries","2019","Rural Area","Male","1463","0.362170130610326","0.347698162378249","0.376642098842403"
"Big worries","2019","Urban Area","Female","2876","0.359447621219735","0.349017293615417","0.369877948824053"
"Big worries","2019","Urban Area","Male","2094","0.29558264732055","0.28509145131179","0.30607384332931"
