"plh0040","year","pgisced97","sampreg","n","percent","lower_confidence","upper_confidence","value"
"Big worries","1997","higher vocational","East Germany","176","0.785341602278555","0.732621848381479","0.838061356175631","1"
"Big worries","1997","higher education","West Germany","366","0.398490364116756","0.36709215631141","0.429888571922101","1"
"Big worries","1997","higher education","East Germany","581","0.715544748458537","0.684944128120042","0.746145368797032","1"
"No worries","1997","in school","West Germany","19","","","","3"
"No worries","1997","in school","East Germany","5","","","","3"
"No worries","1997","inadequately","West Germany","38","0.0781438811882616","0.053345639164871","0.102942123211652","3"
"No worries","1997","inadequately","East Germany","2","","","","3"
"No worries","1997","general elemantary","West Germany","83","0.0357387133171302","0.0275578004096401","0.0439196262246203","3"
"No worries","1997","general elemantary","East Germany","9","","","","3"
"No worries","1997","middle vocational","West Germany","143","0.0266146819122449","0.0219025742939135","0.0313267895305762","3"
"No worries","1997","middle vocational","East Germany","19","","","","3"
"No worries","1997","vocational + Abi","West Germany","24","","","","3"
"No worries","1997","vocational + Abi","East Germany","1","","","","3"
"No worries","1997","higher vocational","West Germany","10","","","","3"
"No worries","1997","higher vocational","East Germany","4","","","","3"
"No worries","1997","higher education","West Germany","76","0.082714592757966","0.065049416986408","0.100379768529524","3"
"No worries","1997","higher education","East Germany","11","","","","3"
"Some worries","1997","in school","West Germany","106","0.482126883438958","0.413389589666396","0.55086417721152","2"
"Some worries","1997","in school","East Germany","53","0.501639939377478","0.408202825184916","0.595077053570039","2"
"Some worries","1997","inadequately","West Germany","194","0.382688941737509","0.337781654702215","0.427596228772803","2"
"Some worries","1997","inadequately","East Germany","3","","","","2"
"Some worries","1997","general elemantary","West Germany","728","0.317210698970603","0.296701333955791","0.337720063985416","2"
"Some worries","1997","general elemantary","East Germany","82","0.22063445635025","0.177253232302505","0.264015680397995","2"
"Some worries","1997","middle vocational","West Germany","1665","0.34756259004777","0.333621455941971","0.361503724153569","2"
"Some worries","1997","middle vocational","East Germany","451","0.202525018692726","0.184832317619571","0.220217719765881","2"
"Some worries","1997","vocational + Abi","West Germany","161","0.393405990894233","0.344354168606448","0.442457813182018","2"
"Some worries","1997","vocational + Abi","East Germany","30","0.430797843387361","0.316417374774417","0.545178312000304","2"
"Some worries","1997","higher vocational","West Germany","222","0.397488471495188","0.355785672560109","0.439191270430267","2"
"Some worries","1997","higher vocational","East Germany","53","0.205656683002196","0.153759275086901","0.257554090917491","2"
"Some worries","1997","higher education","West Germany","492","0.518795043125278","0.486751715661589","0.550838370588968","2"
"Some worries","1997","higher education","East Germany","243","0.273420558788245","0.243188899171225","0.303652218405264","2"
"Big worries","1998","in school","West Germany","77","0.326092630791734","0.264427139092599","0.38775812249087","1"
"Big worries","1998","in school","East Germany","50","0.506076527259722","0.410899291276205","0.601253763243239","1"
"Big worries","1998","inadequately","West Germany","203","0.508950074808614","0.46153302065334","0.556367128963889","1"
"Big worries","1998","inadequately","East Germany","10","","","","1"
"Big worries","1998","general elemantary","West Germany","1250","0.6191335975806","0.598640786507304","0.639626408653896","1"
"Big worries","1998","general elemantary","East Germany","233","0.673574180199609","0.626051901465165","0.721096458934052","1"
"Big worries","1998","middle vocational","West Germany","2817","0.601106686680334","0.587383549102506","0.614829824258162","1"
"Big worries","1998","middle vocational","East Germany","1406","0.697200087363911","0.677487507961623","0.7169126667662","1"
"Big worries","1998","vocational + Abi","West Germany","195","0.488856413609348","0.442042693703822","0.535670133514873","1"
"Big worries","1998","vocational + Abi","East Germany","43","0.648528413224894","0.534208916267456","0.762847910182331","1"
"Big worries","1998","higher vocational","West Germany","319","0.559751549929742","0.519386397665051","0.600116702194432","1"
"Big worries","1998","higher vocational","East Germany","156","0.702293557722515","0.643956362066599","0.760630753378432","1"
"Big worries","1998","higher education","West Germany","384","0.355877883993334","0.327454914603452","0.384300853383216","1"
"Big worries","1998","higher education","East Germany","546","0.667658624809361","0.63623095864616","0.699086290972562","1"
"No worries","1998","in school","West Germany","27","","","","3"
"No worries","1998","in school","East Germany","5","","","","3"
"No worries","1998","inadequately","West Germany","39","0.125698764308716","0.0942553133917902","0.157142215225642","3"
"No worries","1998","inadequately","East Germany","","","","","3"
"No worries","1998","general elemantary","West Germany","96","0.0376508156959911","0.0296178381224849","0.0456837932694972","3"
"No worries","1998","general elemantary","East Germany","14","","","","3"
"No worries","1998","middle vocational","West Germany","167","0.0304054779633496","0.0255935374084101","0.035217418518289","3"
"No worries","1998","middle vocational","East Germany","40","0.0182506011181467","0.0125077735678877","0.0239934286684056","3"
"No worries","1998","vocational + Abi","West Germany","29","","","","3"
"No worries","1998","vocational + Abi","East Germany","1","","","","3"
"No worries","1998","higher vocational","West Germany","19","","","","3"
"No worries","1998","higher vocational","East Germany","3","","","","3"
"No worries","1998","higher education","West Germany","111","0.106287116295184","0.087990357470433","0.124583875119936","3"
"No worries","1998","higher education","East Germany","8","","","","3"
"Some worries","1998","in school","West Germany","118","0.504056213561667","0.438286293064923","0.569826134058411","2"
"Some worries","1998","in school","East Germany","51","0.461678713662716","0.366774420150062","0.556583007175369","2"
"Some worries","1998","inadequately","West Germany","185","0.36535116088267","0.319678517874073","0.411023803891266","2"
"Some worries","1998","inadequately","East Germany","4","","","","2"
"Some worries","1998","general elemantary","West Germany","811","0.343215586723409","0.323179267674724","0.363251905772095","2"
"Some worries","1998","general elemantary","East Germany","127","0.291537389815036","0.245478030999755","0.337596748630316","2"
"Some worries","1998","middle vocational","West Germany","1907","0.368487835356316","0.354968613420423","0.38200705729221","2"
"Some worries","1998","middle vocational","East Germany","641","0.284549311517942","0.265191534227501","0.303907088808384","2"
"Some worries","1998","vocational + Abi","West Germany","214","0.437744390542797","0.391283425210144","0.48420535587545","2"
"Some worries","1998","vocational + Abi","East Germany","23","","","","2"
"Some worries","1998","higher vocational","West Germany","243","0.40890250431198","0.368926492044797","0.448878516579164","2"
"Some worries","1998","higher vocational","East Germany","77","0.282677996056008","0.225227316777537","0.340128675334479","2"
"Some worries","1998","higher education","West Germany","595","0.537834999711482","0.508237304133718","0.567432695289245","2"
"Some worries","1998","higher education","East Germany","309","0.318720379829457","0.287631125253569","0.349809634405344","2"
"Big worries","1999","in school","West Germany","85","0.410912557836521","0.344994288939802","0.476830826733241","1"
"Big worries","1999","in school","East Germany","53","0.468002210881655","0.372561798413229","0.563442623350082","1"
"Big worries","1999","inadequately","West Germany","181","0.485219405847484","0.436604971321681","0.533833840373287","1"
"Big worries","1999","inadequately","East Germany","10","","","","1"
"Big worries","1999","general elemantary","West Germany","1102","0.558652755374604","0.537282736913096","0.580022773836112","1"
"Big worries","1999","general elemantary","East Germany","232","0.70245623431285","0.655809636790159","0.74910283183554","1"
"Big worries","1999","middle vocational","West Germany","2599","0.554652724928769","0.540696934909671","0.568608514947867","1"
"Big worries","1999","middle vocational","East Germany","1362","0.659521318985926","0.639181155343595","0.679861482628258","1"
"Big worries","1999","vocational + Abi","West Germany","188","0.436613468384487","0.390059507125822","0.483167429643153","1"
"Big worries","1999","vocational + Abi","East Germany","42","0.570588390680019","0.457808780915102","0.683368000444936","1"
"Big worries","1999","higher vocational","West Germany","292","0.51231544289313","0.471495247927706","0.553135637858554","1"
"Big worries","1999","higher vocational","East Germany","167","0.721750479939918","0.665635888988461","0.777865070891375","1"
"Big worries","1999","higher education","West Germany","353","0.332634996174877","0.304880077159997","0.360389915189758","1"
"Big worries","1999","higher education","East Germany","530","0.651416290368036","0.619568323219765","0.683264257516307","1"
"No worries","1999","in school","West Germany","23","","","","3"
"No worries","1999","in school","East Germany","8","","","","3"
"No worries","1999","inadequately","West Germany","60","0.13196218749745","0.0990407227856331","0.164883652209268","3"
"No worries","1999","inadequately","East Germany","1","","","","3"
"No worries","1999","general elemantary","West Germany","144","0.0572675750964638","0.0472677516029049","0.0672673985900228","3"
"No worries","1999","general elemantary","East Germany","16","","","","3"
"No worries","1999","middle vocational","West Germany","286","0.0545365844751319","0.0481604013262287","0.0609127676240351","3"
"No worries","1999","middle vocational","East Germany","64","0.0259744543471519","0.0191470841588838","0.03280182453542","3"
"No worries","1999","vocational + Abi","West Germany","42","0.103948155361956","0.0753011117699612","0.13259519895395","3"
"No worries","1999","vocational + Abi","East Germany","5","","","","3"
"No worries","1999","higher vocational","West Germany","26","","","","3"
"No worries","1999","higher vocational","East Germany","4","","","","3"
"No worries","1999","higher education","West Germany","142","0.12679312417731","0.107192012392379","0.146394235962242","3"
"No worries","1999","higher education","East Germany","25","","","","3"
"Some worries","1999","in school","West Germany","106","0.50107702434582","0.434086989895416","0.568067058796224","2"
"Some worries","1999","in school","East Germany","44","0.4548749903606","0.359628819519673","0.550121161201527","2"
"Some worries","1999","inadequately","West Germany","165","0.382818406655066","0.335537264125468","0.430099549184664","2"
"Some worries","1999","inadequately","East Germany","5","","","","2"
"Some worries","1999","general elemantary","West Germany","828","0.384079669528932","0.363147384274205","0.405011954783659","2"
"Some worries","1999","general elemantary","East Germany","121","0.268871480444163","0.223633403004854","0.314109557883472","2"
"Some worries","1999","middle vocational","West Germany","1987","0.390810690596099","0.377109642037638","0.40451173915456","2"
"Some worries","1999","middle vocational","East Germany","659","0.314504226666922","0.294574070798411","0.334434382535432","2"
"Some worries","1999","vocational + Abi","West Germany","206","0.459438376253557","0.412660436973762","0.506216315533351","2"
"Some worries","1999","vocational + Abi","East Germany","27","","","","2"
"Some worries","1999","higher vocational","West Germany","258","0.427327879591763","0.38692889182618","0.467726867357345","2"
"Some worries","1999","higher vocational","East Germany","74","0.266272124712643","0.210924955912711","0.321619293512575","2"
"Some worries","1999","higher education","West Germany","612","0.540571879647812","0.511215006754931","0.569928752540693","2"
"Some worries","1999","higher education","East Germany","305","0.317615808985659","0.286501196301351","0.348730421669967","2"
"Big worries","2000","in school","West Germany","118","0.332232404041236","0.282816238605003","0.381648569477468","1"
"Big worries","2000","in school","East Germany","63","0.418747570476515","0.337886662616326","0.499608478336704","1"
"Big worries","2000","inadequately","West Germany","143","0.387692561988881","0.338445234156192","0.43693988982157","1"
"Big worries","2000","inadequately","East Germany","13","","","","1"
"Big worries","2000","general elemantary","West Germany","1507","0.525909086923151","0.508164959840728","0.543653214005574","1"
"Big worries","2000","general elemantary","East Germany","315","0.64926436415848","0.607808122231622","0.690720606085338","1"
"Big worries","2000","middle vocational","West Germany","5093","0.54837617789897","0.538396743830982","0.558355611966957","1"
"Big worries","2000","middle vocational","East Germany","2113","0.66867665024658","0.65248437289371","0.684868927599451","1"
"Big worries","2000","vocational + Abi","West Germany","473","0.483829214601967","0.452840176119097","0.514818253084838","1"
"Big worries","2000","vocational + Abi","East Germany","72","0.59609746670696","0.509733183064956","0.682461750348965","1"
"Big worries","2000","higher vocational","West Germany","720","0.542260102152576","0.515878509068528","0.568641695236624","1"
"Big worries","2000","higher vocational","East Germany","359","0.720430222571242","0.68128818098107","0.759572264161414","1"
"Big worries","2000","higher education","West Germany","927","0.371071323855173","0.352235923084164","0.389906724626182","1"
"Big worries","2000","higher education","East Germany","797","0.640080981166241","0.613898859927612","0.666263102404869","1"
"No worries","2000","in school","West Germany","50","0.142382594321798","0.105721061256824","0.179044127386773","3"
"No worries","2000","in school","East Germany","12","","","","3"
"No worries","2000","inadequately","West Germany","69","0.186082321601317","0.146745708233777","0.225418934968857","3"
"No worries","2000","inadequately","East Germany","2","","","","3"
"No worries","2000","general elemantary","West Germany","299","0.0852492088552947","0.0753257045675314","0.0951727131430579","3"
"No worries","2000","general elemantary","East Germany","40","0.0863227493757402","0.0619250858376796","0.110720412913801","3"
"No worries","2000","middle vocational","West Germany","654","0.0666118926427884","0.0616117174582645","0.0716120678273122","3"
"No worries","2000","middle vocational","East Germany","117","0.0309391443781855","0.0249824748238767","0.0368958139324944","3"
"No worries","2000","vocational + Abi","West Germany","85","0.0968493017404842","0.0785095393408422","0.115189064140126","3"
"No worries","2000","vocational + Abi","East Germany","8","","","","3"
"No worries","2000","higher vocational","West Germany","83","0.0670321581927354","0.0537898788242809","0.08027443756119","3"
"No worries","2000","higher vocational","East Germany","10","","","","3"
"No worries","2000","higher education","West Germany","327","0.128508088101758","0.115460135161358","0.141556041042158","3"
"No worries","2000","higher education","East Germany","42","0.0324116779080716","0.0227515909424465","0.0420717648736967","3"
"Some worries","2000","in school","West Germany","181","0.525385001636966","0.472995418593325","0.577774584680607","2"
"Some worries","2000","in school","East Germany","68","0.516109438287914","0.434201772687755","0.598017103888072","2"
"Some worries","2000","inadequately","West Germany","164","0.426225116409802","0.376239568797502","0.476210664022102","2"
"Some worries","2000","inadequately","East Germany","4","","","","2"
"Some worries","2000","general elemantary","West Germany","1236","0.388841704221554","0.371518358977473","0.406165049465636","2"
"Some worries","2000","general elemantary","East Germany","154","0.264412886465779","0.226099762516363","0.302726010415196","2"
"Some worries","2000","middle vocational","West Germany","3806","0.385011929458242","0.375254202960613","0.394769655955871","2"
"Some worries","2000","middle vocational","East Germany","1016","0.300384205375234","0.284613824485261","0.316154586265208","2"
"Some worries","2000","vocational + Abi","West Germany","441","0.419321483657549","0.388722515403418","0.449920451911679","2"
"Some worries","2000","vocational + Abi","East Germany","44","0.328916566263458","0.246223636056398","0.411609496470518","2"
"Some worries","2000","higher vocational","West Germany","567","0.390707739654688","0.364871658184207","0.41654382112517","2"
"Some worries","2000","higher vocational","East Germany","136","0.25749691880766","0.219360707052043","0.295633130563277","2"
"Some worries","2000","higher education","West Germany","1273","0.500420588043069","0.480925943504957","0.519915232581181","2"
"Some worries","2000","higher education","East Germany","452","0.327507340925688","0.301907382304645","0.35310729954673","2"
"Big worries","2001","in school","West Germany","110","0.281868236106745","0.23704349956616","0.326692972647329","1"
"Big worries","2001","in school","East Germany","66","0.411512072210923","0.334535541453774","0.488488602968073","1"
"Big worries","2001","inadequately","West Germany","108","0.410346189553991","0.354022896599619","0.466669482508363","1"
"Big worries","2001","inadequately","East Germany","8","","","","1"
"Big worries","2001","general elemantary","West Germany","1250","0.500263069955814","0.481179352835487","0.519346787076141","1"
"Big worries","2001","general elemantary","East Germany","251","0.583091322747055","0.537887126943617","0.628295518550492","1"
"Big worries","2001","middle vocational","West Germany","4349","0.520290621953435","0.509717761763801","0.53086348214307","1"
"Big worries","2001","middle vocational","East Germany","1782","0.6133278991369","0.595884144381943","0.630771653891857","1"
"Big worries","2001","vocational + Abi","West Germany","405","0.445895926507875","0.414271154103979","0.477520698911771","1"
"Big worries","2001","vocational + Abi","East Germany","58","0.499193794677355","0.41010463846306","0.58828295089165","1"
"Big worries","2001","higher vocational","West Germany","621","0.524221571808136","0.496266367302587","0.552176776313685","1"
"Big worries","2001","higher vocational","East Germany","293","0.675166517356252","0.631606058234122","0.718726976478382","1"
"Big worries","2001","higher education","West Germany","765","0.334099584071906","0.314935303964029","0.353263864179784","1"
"Big worries","2001","higher education","East Germany","720","0.602018252969371","0.57457415919051","0.629462346748231","1"
"No worries","2001","in school","West Germany","67","0.172080710919457","0.134475095112768","0.209686326726147","3"
"No worries","2001","in school","East Germany","16","","","","3"
"No worries","2001","inadequately","West Germany","53","0.184275329689754","0.139881799892939","0.228668859486569","3"
"No worries","2001","inadequately","East Germany","2","","","","3"
"No worries","2001","general elemantary","West Germany","267","0.0977336435311505","0.0863996632467342","0.109067623815567","3"
"No worries","2001","general elemantary","East Germany","44","0.0982963687671757","0.0710008949482355","0.125591842586116","3"
"No worries","2001","middle vocational","West Germany","653","0.0753341286248968","0.0697485433720121","0.0809197138777816","3"
"No worries","2001","middle vocational","East Germany","124","0.041335537247466","0.0342050813082549","0.0484659931866771","3"
"No worries","2001","vocational + Abi","West Germany","87","0.0975425695009603","0.0786658969088247","0.116419242093096","3"
"No worries","2001","vocational + Abi","East Germany","7","","","","3"
"No worries","2001","higher vocational","West Germany","81","0.0608032978083961","0.0474267297708489","0.0741798658459433","3"
"No worries","2001","higher vocational","East Germany","17","","","","3"
"No worries","2001","higher education","West Germany","294","0.129647629837228","0.11599929249354","0.143295967180917","3"
"No worries","2001","higher education","East Germany","44","0.0408002761421128","0.0297085647198055","0.05189198756442","3"
"Some worries","2001","in school","West Germany","210","0.546051052973798","0.496447505196775","0.59565460075082","2"
