"plh0040","year","migback","sampreg","n","percent","lower_confidence","upper_confidence"
"Some worries","2012","no migration background","East Germany","2251","0.466868954815088","0.452625548757052","0.481112360873124"
"Some worries","2012","direct migration background","West Germany","883","0.485554342372171","0.462680606630218","0.508428078114125"
"Some worries","2012","direct migration background","East Germany","37","0.344724965120418","0.251102801610827","0.438347128630009"
"Some worries","2012","indirect migration background","West Germany","355","0.529344056422826","0.493526209870355","0.565161902975297"
"Some worries","2012","indirect migration background","East Germany","","","",""
"No worries","2012","no migration background","West Germany","2768","0.21451777868906","0.20747313276991","0.221562424608211"
"No worries","2012","no migration background","East Germany","749","0.154169934879051","0.143860359586889","0.164479510171213"
"No worries","2012","direct migration background","West Germany","355","0.195868357620407","0.177705083300839","0.214031631939976"
"No worries","2012","direct migration background","East Germany","","","",""
"No worries","2012","indirect migration background","West Germany","183","0.240327150414204","0.209665650337393","0.270988650491014"
"No worries","2012","indirect migration background","East Germany","","","",""
"Big worries","2013","no migration background","West Germany","3480","0.28981957713768","0.281748995357503","0.297890158917857"
"Big worries","2013","no migration background","East Germany","1588","0.376688028552957","0.362271958985199","0.391104098120716"
"Big worries","2013","direct migration background","West Germany","499","0.292206631854996","0.269895072394869","0.314518191315124"
"Big worries","2013","direct migration background","East Germany","31","0.491854042668301","0.382303266829706","0.601404818506897"
"Big worries","2013","indirect migration background","West Germany","179","0.187795156496692","0.158200724217688","0.217389588775697"
"Big worries","2013","indirect migration background","East Germany","","","",""
"Some worries","2013","no migration background","West Germany","6062","0.494989993693261","0.486095835762194","0.503884151624328"
"Some worries","2013","no migration background","East Germany","2121","0.476279741961517","0.461420934073018","0.491138549850015"
"Some worries","2013","direct migration background","West Germany","779","0.494613301470709","0.470084493291274","0.519142109650144"
"Some worries","2013","direct migration background","East Germany","34","0.380304086338134","0.273924594930215","0.486683577746054"
"Some worries","2013","indirect migration background","West Germany","328","0.519061803777463","0.481201054631304","0.556922552923622"
"Some worries","2013","indirect migration background","East Germany","","","",""
"No worries","2013","no migration background","West Germany","2597","0.215190429169059","0.207879875723145","0.222500982614974"
"No worries","2013","no migration background","East Germany","631","0.147032229485526","0.136496228359544","0.157568230611508"
"No worries","2013","direct migration background","West Germany","318","0.213180066674295","0.193087166745643","0.233272966602946"
"No worries","2013","direct migration background","East Germany","","","",""
"No worries","2013","indirect migration background","West Germany","162","0.293143039725845","0.258649275145775","0.327636804305915"
"No worries","2013","indirect migration background","East Germany","","","",""
"Big worries","2014","no migration background","West Germany","4432","0.3038230218813","0.296477785555767","0.311168258206833"
"Big worries","2014","no migration background","East Germany","1891","0.391214537735466","0.377884656681495","0.404544418789438"
"Big worries","2014","direct migration background","West Germany","1482","0.293187308634917","0.280223842079877","0.306150775189957"
"Big worries","2014","direct migration background","East Germany","110","0.303128431226865","0.254559496412818","0.351697366040912"
"Big worries","2014","indirect migration background","West Germany","531","0.304373544567308","0.282390009569966","0.326357079564651"
"Big worries","2014","indirect migration background","East Germany","","","",""
"Some worries","2014","no migration background","West Germany","7545","0.496024069390237","0.488038757594899","0.504009381185574"
"Some worries","2014","no migration background","East Germany","2452","0.460221708463691","0.446607954344649","0.473835462582734"
"Some worries","2014","direct migration background","West Germany","2258","0.476505282963197","0.462282440153031","0.490728125773364"
"Some worries","2014","direct migration background","East Germany","164","0.451360929028471","0.398774434981091","0.503947423075851"
"Some worries","2014","indirect migration background","West Germany","776","0.442252300580308","0.418524363764743","0.465980237395874"
"Some worries","2014","indirect migration background","East Germany","57","0.498559154704093","0.40152688141067","0.595591427997516"
"No worries","2014","no migration background","West Germany","3083","0.200152908728463","0.193762626446824","0.206543191010103"
"No worries","2014","no migration background","East Germany","806","0.148563753800842","0.138849283061739","0.158278224539945"
"No worries","2014","direct migration background","West Germany","997","0.230307408401886","0.21831768936679","0.242297127436981"
"No worries","2014","direct migration background","East Germany","70","0.245510639744664","0.200029578631357","0.290991700857971"
"No worries","2014","indirect migration background","West Germany","376","0.253374154852383","0.23259448231808","0.274153827386686"
"No worries","2014","indirect migration background","East Germany","","","",""
"Big worries","2015","no migration background","West Germany","4853","0.362948328801448","0.355046425992678","0.370850231610219"
"Big worries","2015","no migration background","East Germany","2120","0.466104558043213","0.452081101855025","0.4801280142314"
"Big worries","2015","direct migration background","West Germany","1373","0.35026165382935","0.335464984030927","0.365058323627773"
"Big worries","2015","direct migration background","East Germany","121","0.374018794346309","0.318709032829441","0.429328555863178"
"Big worries","2015","indirect migration background","West Germany","487","0.300594924686694","0.277551941893437","0.323637907479951"
"Big worries","2015","indirect migration background","East Germany","37","0.397363051311026","0.302858854073951","0.491867248548102"
"Some worries","2015","no migration background","West Germany","6858","0.463782107771742","0.455587095672958","0.471977119870525"
"Some worries","2015","no migration background","East Germany","2085","0.413627302330517","0.39978281909864","0.427471785562393"
"Some worries","2015","direct migration background","West Germany","1927","0.461713345115263","0.446250426998899","0.477176263231627"
"Some worries","2015","direct migration background","East Germany","123","0.414845321781771","0.358526590198406","0.471164053365136"
"Some worries","2015","indirect migration background","West Germany","728","0.476133731911775","0.45103463030644","0.501232833517109"
"Some worries","2015","indirect migration background","East Germany","48","0.416347918018521","0.321148411570508","0.511547424466533"
"No worries","2015","no migration background","West Germany","2514","0.17326956342681","0.167049926155374","0.179489200698246"
"No worries","2015","no migration background","East Germany","656","0.120268139626271","0.111124149732857","0.129412129519684"
"No worries","2015","direct migration background","West Germany","693","0.188025001055387","0.175905700263055","0.200144301847719"
"No worries","2015","direct migration background","East Germany","50","0.211135883871919","0.164485357133256","0.257786410610583"
"No worries","2015","indirect migration background","West Germany","306","0.223271343401532","0.202343010211854","0.244199676591209"
"No worries","2015","indirect migration background","East Germany","","","",""
"Big worries","2016","no migration background","West Germany","5947","0.456853990276539","0.448386892095598","0.46532108845748"
"Big worries","2016","no migration background","East Germany","2504","0.567479311303732","0.553145307294928","0.581813315312536"
"Big worries","2016","direct migration background","West Germany","2045","0.464217240114646","0.449519701107601","0.47891477912169"
"Big worries","2016","direct migration background","East Germany","164","0.428288264197613","0.376521481610893","0.480055046784334"
"Big worries","2016","indirect migration background","West Germany","606","0.349101940419734","0.324438437416502","0.373765443422966"
"Big worries","2016","indirect migration background","East Germany","40","0.255551795382739","0.172907493802812","0.338196096962666"
"Some worries","2016","no migration background","West Germany","5667","0.419790625492474","0.411401893365615","0.428179357619333"
"Some worries","2016","no migration background","East Germany","1682","0.356020594586436","0.342166995600979","0.369874193571892"
"Some worries","2016","direct migration background","West Germany","1775","0.400722476731104","0.386280539024581","0.415164414437627"
"Some worries","2016","direct migration background","East Germany","147","0.430339966940551","0.37854253251943","0.482137401361671"
"Some worries","2016","indirect migration background","West Germany","599","0.455304482213769","0.429538304129552","0.481070660297985"
"Some worries","2016","indirect migration background","East Germany","51","0.46147965531189","0.367022787667077","0.555936522956704"
"No worries","2016","no migration background","West Germany","1682","0.123355384230987","0.117765813863631","0.128944954598342"
"No worries","2016","no migration background","East Germany","403","0.0765000941098326","0.0688098792366679","0.0841903089829974"
"No worries","2016","direct migration background","West Germany","603","0.13506028315425","0.124987572257614","0.145132994050887"
"No worries","2016","direct migration background","East Germany","40","0.141371768861836","0.104923369527161","0.177820168196511"
"No worries","2016","indirect migration background","West Germany","230","0.195593577366497","0.175070749611756","0.216116405121238"
"No worries","2016","indirect migration background","East Germany","","","",""
"Big worries","2017","no migration background","West Germany","6297","0.439647518307516","0.431733205831167","0.447561830783865"
"Big worries","2017","no migration background","East Germany","2761","0.554956268543207","0.54137669516139","0.568535841925023"
"Big worries","2017","direct migration background","West Germany","1952","0.459323969947821","0.444357396406138","0.474290543489504"
"Big worries","2017","direct migration background","East Germany","182","0.438731386233532","0.3880312749722","0.489431497494865"
"Big worries","2017","indirect migration background","West Germany","657","0.39114813539643","0.367221250746795","0.415075020046065"
"Big worries","2017","indirect migration background","East Germany","47","0.357235546250759","0.266013792534837","0.448457299966681"
"Some worries","2017","no migration background","West Germany","6665","0.426482742062907","0.418596788655364","0.434368695470451"
"Some worries","2017","no migration background","East Germany","1901","0.350063667160024","0.337030068963918","0.363097265356129"
"Some worries","2017","direct migration background","West Germany","1754","0.402522878502846","0.387794660771112","0.41725109623458"
"Some worries","2017","direct migration background","East Germany","140","0.410239487661318","0.359984316362421","0.460494658960216"
"Some worries","2017","indirect migration background","West Germany","672","0.415608907637063","0.3914457369991","0.439772078275026"
"Some worries","2017","indirect migration background","East Germany","44","0.358170469724691","0.26689587903606","0.449445060413322"
"No worries","2017","no migration background","West Germany","2147","0.133869739629577","0.128440199519492","0.139299279739661"
"No worries","2017","no migration background","East Germany","483","0.0949800642967698","0.0869688065592319","0.102991322034308"
"No worries","2017","direct migration background","West Germany","553","0.138153151549333","0.127790050852374","0.148516252246291"
"No worries","2017","direct migration background","East Germany","46","0.151029126105149","0.114444305325089","0.187613946885209"
"No worries","2017","indirect migration background","West Germany","269","0.193242956966507","0.173883956804433","0.212601957128581"
"No worries","2017","indirect migration background","East Germany","","","",""
"Big worries","2018","no migration background","West Germany","4896","0.357528239943693","0.349739120654897","0.365317359232489"
"Big worries","2018","no migration background","East Germany","2372","0.484586882292684","0.470788140995755","0.498385623589614"
"Big worries","2018","direct migration background","West Germany","1567","0.371605160732035","0.356750080927557","0.386460240536512"
"Big worries","2018","direct migration background","East Germany","129","0.353361013223702","0.302993524249014","0.40372850219839"
"Big worries","2018","indirect migration background","West Germany","513","0.300843576482102","0.27827952015486","0.323407632809345"
"Big worries","2018","indirect migration background","East Germany","42","0.310928178101223","0.228792761911908","0.393063594290539"
"Some worries","2018","no migration background","West Germany","6804","0.463283338854101","0.455179290239538","0.471387387468665"
"Some worries","2018","no migration background","East Germany","2013","0.397351563010884","0.383840317301151","0.410862808720618"
"Some worries","2018","direct migration background","West Germany","1812","0.460516749958658","0.445194254046559","0.475839245870757"
"Some worries","2018","direct migration background","East Germany","138","0.380794591327608","0.329629612610043","0.431959570045173"
"Some worries","2018","indirect migration background","West Germany","716","0.484377381079895","0.459789702047564","0.508965060112225"
"Some worries","2018","indirect migration background","East Germany","56","0.383533487920819","0.297250621287636","0.469816354554002"
"No worries","2018","no migration background","West Germany","2844","0.179188421202205","0.172955625861666","0.185421216542745"
"No worries","2018","no migration background","East Germany","654","0.118061554696431","0.109152137453202","0.12697097193966"
"No worries","2018","direct migration background","West Germany","686","0.167878089309307","0.156388399509575","0.17936777910904"
"No worries","2018","direct migration background","East Germany","79","0.26584439544869","0.219294591593209","0.312394199304171"
"No worries","2018","indirect migration background","West Germany","358","0.214779042438003","0.194574383687983","0.234983701188023"
"No worries","2018","indirect migration background","East Germany","","","",""
"Big worries","2019","no migration background","West Germany","4543","0.327190526967458","0.319685603036083","0.334695450898833"
"Big worries","2019","no migration background","East Germany","2174","0.438690400448709","0.425125875475321","0.452254925422097"
"Big worries","2019","direct migration background","West Germany","1261","0.352981594758539","0.337214320940778","0.3687488685763"
"Big worries","2019","direct migration background","East Germany","119","0.365288144563552","0.309580700031403","0.4209955890957"
"Big worries","2019","indirect migration background","West Germany","500","0.285168087261806","0.262756249955816","0.307579924567795"
"Big worries","2019","indirect migration background","East Germany","45","0.300225611422976","0.22203330634887","0.378417916497082"
"Some worries","2019","no migration background","West Germany","7410","0.484701326160891","0.476707282762868","0.492695369558913"
"Some worries","2019","no migration background","East Germany","2330","0.446569486247973","0.432980083757751","0.460158888738195"
"Some worries","2019","direct migration background","West Germany","1678","0.474821257898304","0.458345670462857","0.491296845333751"
"Some worries","2019","direct migration background","East Germany","110","0.414685258337686","0.35768705422033","0.471683462455042"
"Some worries","2019","indirect migration background","West Germany","720","0.488525488206163","0.463712409942213","0.513338566470114"
"Some worries","2019","indirect migration background","East Germany","60","0.420840926271081","0.336620188452497","0.505061664089665"
"No worries","2019","no migration background","West Germany","3061","0.188108146871651","0.181857099651764","0.194359194091538"
"No worries","2019","no migration background","East Germany","637","0.114740113303318","0.106028124288287","0.123452102318349"
"No worries","2019","direct migration background","West Germany","590","0.172197147343156","0.159740570902118","0.184653723784195"
"No worries","2019","direct migration background","East Germany","58","0.220026597098762","0.172099113147276","0.267954081050249"
"No worries","2019","indirect migration background","West Germany","339","0.226306424532031","0.205535397529818","0.247077451534244"
"No worries","2019","indirect migration background","East Germany","","","",""
