"plh0040","year","e11102","pgisced97","n","percent","lower_confidence","upper_confidence"
"No worries","1994","Not Employed","vocational + Abi","4","","",""
"No worries","1994","Not Employed","higher vocational","3","","",""
"No worries","1994","Not Employed","higher education","12","","",""
"No worries","1994","Employed","in school","","","",""
"No worries","1994","Employed","inadequately","33","0.0909945872110899","0.0586648396561461","0.123324334766034"
"No worries","1994","Employed","general elemantary","62","0.0382705840902904","0.0278377449639858","0.048703423216595"
"No worries","1994","Employed","middle vocational","163","0.0356197793649973","0.0301477763813925","0.041091782348602"
"No worries","1994","Employed","vocational + Abi","19","","",""
"No worries","1994","Employed","higher vocational","10","","",""
"No worries","1994","Employed","higher education","62","0.0720249729287903","0.0580144638660842","0.0860354819914965"
"Big worries","1995","Not Employed","in school","116","0.391863206304916","0.333955728239533","0.449770684370298"
"Big worries","1995","Not Employed","inadequately","121","0.513813797418857","0.452104298967966","0.575523295869748"
"Big worries","1995","Not Employed","general elemantary","760","0.65609064836702","0.629544626257639","0.6826366704764"
"Big worries","1995","Not Employed","middle vocational","1438","0.651470860561267","0.63175115170251","0.671190569420024"
"Big worries","1995","Not Employed","vocational + Abi","64","0.540421942989371","0.454421761945149","0.626422124033593"
"Big worries","1995","Not Employed","higher vocational","123","0.614325917004073","0.544746816027324","0.683905017980822"
"Big worries","1995","Not Employed","higher education","235","0.64540205316112","0.596524724571615","0.694279381750625"
"Big worries","1995","Employed","in school","5","","",""
"Big worries","1995","Employed","inadequately","123","0.422459580704416","0.363972952681527","0.480946208727305"
"Big worries","1995","Employed","general elemantary","644","0.52682355282569","0.499134313644418","0.554512792006962"
"Big worries","1995","Employed","middle vocational","2470","0.549472378977615","0.534881758574324","0.564062999380907"
"Big worries","1995","Employed","vocational + Abi","149","0.350501531812788","0.300444003315185","0.400559060310391"
"Big worries","1995","Employed","higher vocational","298","0.487587975990041","0.446589644120077","0.528586307860004"
"Big worries","1995","Employed","higher education","660","0.417709420312778","0.391726553754868","0.443692286870689"
"Some worries","1995","Not Employed","in school","123","0.467417741088205","0.408232596720442","0.526602885455967"
"Some worries","1995","Not Employed","inadequately","100","0.311346560327943","0.254176293760144","0.368516826895741"
"Some worries","1995","Not Employed","general elemantary","407","0.296837635369287","0.271305753526362","0.322369517212213"
"Some worries","1995","Not Employed","middle vocational","723","0.314400173505681","0.295186509480548","0.333613837530814"
"Some worries","1995","Not Employed","vocational + Abi","57","0.417644742018369","0.332540590643539","0.5027488933932"
"Some worries","1995","Not Employed","higher vocational","61","0.348383666206641","0.280276307204347","0.416491025208934"
"Some worries","1995","Not Employed","higher education","113","0.309021275715736","0.261809459278053","0.356233092153419"
"Some worries","1995","Employed","in school","4","","",""
"Some worries","1995","Employed","inadequately","123","0.442518087981304","0.383707744801871","0.501328431160737"
"Some worries","1995","Employed","general elemantary","521","0.407802097360437","0.3805484249222","0.435055769798675"
"Some worries","1995","Employed","middle vocational","1823","0.412998480797303","0.39855958592187","0.427437375672736"
"Some worries","1995","Employed","vocational + Abi","178","0.569301851832047","0.517350939591816","0.621252764072278"
"Some worries","1995","Employed","higher vocational","250","0.461761236768857","0.420870375396172","0.502652098141542"
"Some worries","1995","Employed","higher education","638","0.494262041769518","0.467921697261362","0.520602386277675"
"No worries","1995","Not Employed","in school","34","0.14071905260688","0.0994703009222884","0.181967804291471"
"No worries","1995","Not Employed","inadequately","31","0.174839642253201","0.127943517871775","0.221735766634626"
"No worries","1995","Not Employed","general elemantary","63","0.0470717162636926","0.0352356970740426","0.0589077354533427"
"No worries","1995","Not Employed","middle vocational","82","0.0341289659330518","0.0266152531441335","0.0416426787219701"
"No worries","1995","Not Employed","vocational + Abi","8","","",""
"No worries","1995","Not Employed","higher vocational","4","","",""
"No worries","1995","Not Employed","higher education","20","","",""
"No worries","1995","Employed","in school","1","","",""
"No worries","1995","Employed","inadequately","28","","",""
"No worries","1995","Employed","general elemantary","84","0.0653743498138728","0.0516658663970979","0.0790828332306476"
"No worries","1995","Employed","middle vocational","174","0.0375291402250817","0.0319557658429536","0.0431025146072099"
"No worries","1995","Employed","vocational + Abi","22","","",""
"No worries","1995","Employed","higher vocational","23","","",""
"No worries","1995","Employed","higher education","86","0.0880285379177033","0.0731011982750927","0.102955877560314"
"Big worries","1996","Not Employed","in school","116","0.397294191243914","0.338926165321439","0.455662217166389"
"Big worries","1996","Not Employed","inadequately","125","0.544325671646232","0.481448027811876","0.607203315480588"
"Big worries","1996","Not Employed","general elemantary","767","0.686661824862841","0.660196014643516","0.713127635082166"
"Big worries","1996","Not Employed","middle vocational","1468","0.708751655266196","0.689582580696667","0.727920729835725"
"Big worries","1996","Not Employed","vocational + Abi","58","0.492287867340184","0.402463752240242","0.582111982440127"
"Big worries","1996","Not Employed","higher vocational","135","0.739221785743584","0.674721576698692","0.803721994788476"
"Big worries","1996","Not Employed","higher education","238","0.714523326029582","0.667071602788577","0.761975049270586"
"Big worries","1996","Employed","in school","8","","",""
"Big worries","1996","Employed","inadequately","129","0.54618079575052","0.484217872492412","0.608143719008628"
"Big worries","1996","Employed","general elemantary","657","0.576702384849691","0.548724268846935","0.604680500852448"
"Big worries","1996","Employed","middle vocational","2525","0.568917020760069","0.554307471134304","0.583526570385835"
"Big worries","1996","Employed","vocational + Abi","146","0.38355651838779","0.333045699634365","0.434067337141214"
"Big worries","1996","Employed","higher vocational","341","0.543391483782444","0.503027076884835","0.583755890680052"
"Big worries","1996","Employed","higher education","672","0.408410863060169","0.382708759639685","0.434112966480653"
"Some worries","1996","Not Employed","in school","127","0.492835919094699","0.433202236531629","0.552469601657769"
"Some worries","1996","Not Employed","inadequately","86","0.298770310774084","0.240982207957896","0.356558413590271"
"Some worries","1996","Not Employed","general elemantary","365","0.275204087162967","0.249721565918874","0.300686608407059"
"Some worries","1996","Not Employed","middle vocational","640","0.270446490862706","0.251705540017892","0.289187441707521"
"Some worries","1996","Not Employed","vocational + Abi","53","0.434089192660337","0.345038338190201","0.523140047130473"
"Some worries","1996","Not Employed","higher vocational","42","0.25666536207313","0.192498041241796","0.320832682904464"
"Some worries","1996","Not Employed","higher education","95","0.241712685172552","0.196732101565973","0.286693268779132"
"Some worries","1996","Employed","in school","6","","",""
"Some worries","1996","Employed","inadequately","109","0.411906529164776","0.350651074530243","0.47316198379931"
"Some worries","1996","Employed","general elemantary","485","0.38530469807615","0.357746438840709","0.41286295731159"
"Some worries","1996","Employed","middle vocational","1756","0.40054737577138","0.386091769697584","0.415002981845176"
"Some worries","1996","Employed","vocational + Abi","185","0.529151248232839","0.477300656598056","0.581001839867623"
"Some worries","1996","Employed","higher vocational","227","0.41793353085248","0.377965748023854","0.457901313681106"
"Some worries","1996","Employed","higher education","658","0.513961571191295","0.487827290149786","0.540095852232803"
"No worries","1996","Not Employed","in school","27","","",""
"No worries","1996","Not Employed","inadequately","30","0.156904017579684","0.110984733163029","0.202823301996339"
"No worries","1996","Not Employed","general elemantary","48","0.0381340879741925","0.0272065824083536","0.0490615935400314"
"No worries","1996","Not Employed","middle vocational","50","0.0208018538710977","0.0147802985209676","0.0268234092212278"
"No worries","1996","Not Employed","vocational + Abi","8","","",""
"No worries","1996","Not Employed","higher vocational","1","","",""
"No worries","1996","Not Employed","higher education","15","","",""
"No worries","1996","Employed","in school","2","","",""
"No worries","1996","Employed","inadequately","10","","",""
"No worries","1996","Employed","general elemantary","56","0.0379929170741592","0.0271671136553856","0.0488187204929329"
"No worries","1996","Employed","middle vocational","133","0.0305356034685502","0.0254598430772926","0.0356113638598078"
"No worries","1996","Employed","vocational + Abi","25","","",""
"No worries","1996","Employed","higher vocational","17","","",""
"No worries","1996","Employed","higher education","75","0.0776275657485363","0.06363584687994","0.0916192846171326"
"Big worries","1997","Not Employed","in school","125","0.405286622929819","0.349638888816709","0.46093435704293"
"Big worries","1997","Not Employed","inadequately","113","0.506847531663158","0.443857811125616","0.569837252200699"
"Big worries","1997","Not Employed","general elemantary","781","0.694570021912459","0.66846666574363","0.720673378081287"
"Big worries","1997","Not Employed","middle vocational","1565","0.71735130075859","0.698582213197275","0.736120388319906"
"Big worries","1997","Not Employed","vocational + Abi","68","0.62017874764997","0.530293762659162","0.710063732640778"
"Big worries","1997","Not Employed","higher vocational","131","0.749742535966316","0.686463269878943","0.813021802053689"
"Big worries","1997","Not Employed","higher education","256","0.709334439754087","0.662494448882686","0.756174430625489"
"Big worries","1997","Employed","in school","5","","",""
"Big worries","1997","Employed","inadequately","111","0.570020678337128","0.504452197129235","0.635589159545022"
"Big worries","1997","Employed","general elemantary","646","0.59793706725276","0.569386950231214","0.626487184274306"
"Big worries","1997","Employed","middle vocational","2621","0.618911950412988","0.604316164019085","0.63350773680689"
"Big worries","1997","Employed","vocational + Abi","169","0.490897946074389","0.437837739846874","0.543958152301904"
"Big worries","1997","Employed","higher vocational","342","0.551808594230238","0.511405689350285","0.592211499110191"
"Big worries","1997","Employed","higher education","691","0.433365635528973","0.407481989412883","0.459249281645063"
"Some worries","1997","Not Employed","in school","151","0.486751559224049","0.430097635711012","0.543405482737087"
"Some worries","1997","Not Employed","inadequately","102","0.385047934325542","0.32373975213925","0.446356116511835"
"Some worries","1997","Not Employed","general elemantary","372","0.27553337770967","0.250212497421934","0.300854257997406"
"Some worries","1997","Not Employed","middle vocational","590","0.264842607538483","0.246450232601686","0.283234982475281"
"Some worries","1997","Not Employed","vocational + Abi","39","0.324995381706733","0.23825305910679","0.411737704306676"
"Some worries","1997","Not Employed","higher vocational","48","0.247250799646932","0.184226817228982","0.310274782064882"
"Some worries","1997","Not Employed","higher education","95","0.267236536802421","0.22158826809033","0.312884805514512"
"Some worries","1997","Employed","in school","8","","",""
"Some worries","1997","Employed","inadequately","95","0.37408960554057","0.31000260643433","0.438176604646811"
"Some worries","1997","Employed","general elemantary","438","0.361332101697317","0.333360073753062","0.389304129641572"
"Some worries","1997","Employed","middle vocational","1526","0.354837258620011","0.340457564544288","0.369216952695735"
"Some worries","1997","Employed","vocational + Abi","152","0.418197871206457","0.365843920061419","0.470551822351495"
"Some worries","1997","Employed","higher vocational","227","0.411603116080872","0.371621429743981","0.451584802417763"
"Some worries","1997","Employed","higher education","640","0.495105881724213","0.468990525018782","0.521221238429644"
"No worries","1997","Not Employed","in school","23","","",""
"No worries","1997","Not Employed","inadequately","27","","",""
"No worries","1997","Not Employed","general elemantary","43","0.0298966003778715","0.0202449314203405","0.0395482693354026"
"No worries","1997","Not Employed","middle vocational","56","0.0178060917029262","0.0122937435315894","0.0233184398742629"
"No worries","1997","Not Employed","vocational + Abi","5","","",""
"No worries","1997","Not Employed","higher vocational","1","","",""
"No worries","1997","Not Employed","higher education","10","","",""
"No worries","1997","Employed","in school","1","","",""
"No worries","1997","Employed","inadequately","13","","",""
"No worries","1997","Employed","general elemantary","49","0.0407308310499234","0.0292211042554797","0.0522405578443671"
"No worries","1997","Employed","middle vocational","106","0.0262507909670013","0.0214457714559356","0.0310558104780669"
"No worries","1997","Employed","vocational + Abi","20","","",""
"No worries","1997","Employed","higher vocational","13","","",""
"No worries","1997","Employed","higher education","77","0.0715284827468146","0.0580676923171896","0.0849892731764396"
"Big worries","1998","Not Employed","in school","118","0.342338090109082","0.289603344795176","0.395072835422987"
"Big worries","1998","Not Employed","inadequately","112","0.505018532888018","0.44082101192956","0.569216053846477"
"Big worries","1998","Not Employed","general elemantary","865","0.684913669090133","0.660003449252381","0.709823888927885"
"Big worries","1998","Not Employed","middle vocational","1639","0.679887749693746","0.661530633193022","0.698244866194469"
"Big worries","1998","Not Employed","vocational + Abi","72","0.670580155181915","0.58785502180018","0.75330528856365"
"Big worries","1998","Not Employed","higher vocational","151","0.752977837400617","0.693503246569717","0.812452428231517"
"Big worries","1998","Not Employed","higher education","259","0.641850701848987","0.596267724522339","0.687433679175635"
"Big worries","1998","Employed","in school","9","","",""
"Big worries","1998","Employed","inadequately","101","0.527473904878457","0.459627035700508","0.595320774056406"
"Big worries","1998","Employed","general elemantary","618","0.526217037639772","0.497907269620826","0.554526805658719"
"Big worries","1998","Employed","middle vocational","2584","0.579497317351256","0.565069629170127","0.593925005532384"
"Big worries","1998","Employed","vocational + Abi","166","0.445584485683223","0.395676697736069","0.495492273630377"
"Big worries","1998","Employed","higher vocational","324","0.512327517161824","0.472822841559344","0.551832192764303"
"Big worries","1998","Employed","higher education","671","0.38852391021404","0.364084820298076","0.412963000130005"
"Some worries","1998","Not Employed","in school","162","0.508898682904982","0.453337803711967","0.564459562097998"
"Some worries","1998","Not Employed","inadequately","97","0.356522273055326","0.295021549765622","0.41802299634503"
"Some worries","1998","Not Employed","general elemantary","428","0.290584570003163","0.266238355061398","0.314930784944928"
"Some worries","1998","Not Employed","middle vocational","771","0.293398296457975","0.275481892621407","0.311314700294543"
"Some worries","1998","Not Employed","vocational + Abi","45","0.255559195339604","0.178788037705499","0.332330352973709"
"Some worries","1998","Not Employed","higher vocational","49","0.243674311897625","0.184472948842152","0.302875674953097"
"Some worries","1998","Not Employed","higher education","154","0.326302203584213","0.281726706722412","0.370877700446014"
"Some worries","1998","Employed","in school","7","","",""
"Some worries","1998","Employed","inadequately","92","0.368495893516493","0.302938626638696","0.434053160394291"
"Some worries","1998","Employed","general elemantary","510","0.41528393468554","0.387345040237221","0.443222829133859"
"Some worries","1998","Employed","middle vocational","1777","0.39187185988132","0.377604085394258","0.406139634368381"
"Some worries","1998","Employed","vocational + Abi","192","0.483245310149635","0.433067507330916","0.533423112968354"
"Some worries","1998","Employed","higher vocational","271","0.448205715722548","0.408901618337983","0.487509813107112"
"Some worries","1998","Employed","higher education","750","0.518404878016684","0.493351747938761","0.543458008094607"
"No worries","1998","Not Employed","in school","31","0.148763226985936","0.109213737662301","0.188312716309572"
"No worries","1998","Not Employed","inadequately","24","","",""
"No worries","1998","Not Employed","general elemantary","43","0.0245017609067038","0.0162117184330832","0.0327918033803245"
"No worries","1998","Not Employed","middle vocational","71","0.0267139538482795","0.0203690646396509","0.0330588430569081"
"No worries","1998","Not Employed","vocational + Abi","7","","",""
"No worries","1998","Not Employed","higher vocational","2","","",""
"No worries","1998","Not Employed","higher education","12","","",""
"No worries","1998","Employed","in school","1","","",""
"No worries","1998","Employed","inadequately","15","","",""
"No worries","1998","Employed","general elemantary","67","0.0584990276746874","0.0451929869405392","0.0718050684088356"
"No worries","1998","Employed","middle vocational","136","0.0286308227674246","0.0237567083384501","0.033504937196399"
"No worries","1998","Employed","vocational + Abi","23","","",""
"No worries","1998","Employed","higher vocational","20","","",""
"No worries","1998","Employed","higher education","107","0.0930712117692759","0.0785038571705791","0.107638566367973"
"Big worries","1999","Not Employed","in school","114","0.39400941910223","0.336152001092469","0.45186683711199"
"Big worries","1999","Not Employed","inadequately","102","0.467137704023443","0.401946832247961","0.532328575798926"
"Big worries","1999","Not Employed","general elemantary","723","0.600255981240774","0.573240938995786","0.627271023485761"
"Big worries","1999","Not Employed","middle vocational","1438","0.619383055643244","0.599739718729562","0.639026392556926"
"Big worries","1999","Not Employed","vocational + Abi","51","0.542742054925998","0.448350406695202","0.637133703156795"
"Big worries","1999","Not Employed","higher vocational","130","0.668797247048808","0.602397925193767","0.735196568903849"
"Big worries","1999","Not Employed","higher education","250","0.596835728831718","0.550254416780501","0.643417040882936"
"Big worries","1999","Employed","in school","24","","",""
"Big worries","1999","Employed","inadequately","89","0.514308095747488","0.444515863274851","0.584100328220125"
"Big worries","1999","Employed","general elemantary","611","0.530623329083478","0.502148507762965","0.55909815040399"
"Big worries","1999","Employed","middle vocational","2523","0.547913154307913","0.533546209374061","0.562280099241765"
"Big worries","1999","Employed","vocational + Abi","179","0.422369817681754","0.37414540523821","0.470594230125298"
"Big worries","1999","Employed","higher vocational","329","0.503039901591717","0.463935085594838","0.542144717588597"
"Big worries","1999","Employed","higher education","633","0.369179620437454","0.345085088790507","0.393274152084401"
"Some worries","1999","Not Employed","in school","132","0.511368353401634","0.452180780815917","0.570555925987351"
"Some worries","1999","Not Employed","inadequately","96","0.436751538322935","0.371944218551144","0.501558858094725"
"Some worries","1999","Not Employed","general elemantary","465","0.351823590505153","0.325487245407121","0.378159935603185"
"Some worries","1999","Not Employed","middle vocational","796","0.335892367970795","0.316784560800436","0.355000175141154"
"Some worries","1999","Not Employed","vocational + Abi","46","0.369360903790121","0.277913346374863","0.46080846120538"
"Some worries","1999","Not Employed","higher vocational","59","0.306075142384919","0.241056231704867","0.371094053064971"
"Some worries","1999","Not Employed","higher education","162","0.379074842862335","0.333004080249321","0.425145605475348"
"Some worries","1999","Employed","in school","18","","",""
"Some worries","1999","Employed","inadequately","74","0.326429934574688","0.260951037432284","0.391908831717092"
"Some worries","1999","Employed","general elemantary","484","0.404867717234619","0.37686047056455","0.432874963904687"
"Some worries","1999","Employed","middle vocational","1850","0.400806627057122","0.386660140999516","0.414953113114729"
"Some worries","1999","Employed","vocational + Abi","187","0.466408656399287","0.417702567537779","0.515114745260795"
"Some worries","1999","Employed","higher vocational","273","0.434858955718576","0.396086714737787","0.473631196699364"
"Some worries","1999","Employed","higher education","755","0.507346310802995","0.482384855919995","0.532307765685996"
"No worries","1999","Not Employed","in school","28","","",""
"No worries","1999","Not Employed","inadequately","27","","",""
"No worries","1999","Not Employed","general elemantary","75","0.0479204282540738","0.0361404799530375","0.0597003765551101"
"No worries","1999","Not Employed","middle vocational","113","0.0447245763859612","0.0363622143354153","0.0530869384365071"
"No worries","1999","Not Employed","vocational + Abi","10","","",""
"No worries","1999","Not Employed","higher vocational","4","","",""
"No worries","1999","Not Employed","higher education","14","","",""
"No worries","1999","Employed","in school","3","","",""
"No worries","1999","Employed","inadequately","34","0.159261969677824","0.108164268089456","0.210359671266192"
"No worries","1999","Employed","general elemantary","85","0.0645089536819037","0.0504925400956858","0.0785253672681216"
"No worries","1999","Employed","middle vocational","237","0.0512802186349646","0.0449131205474638","0.0576473167224655"
"No worries","1999","Employed","vocational + Abi","37","0.111221525918959","0.0805251746275695","0.141917877210349"
"No worries","1999","Employed","higher vocational","26","","",""
"No worries","1999","Employed","higher education","153","0.123474068759551","0.107048627865658","0.139899509653443"
"Big worries","2000","Not Employed","in school","147","0.338846749327526","0.292975647966683","0.384717850688369"
"Big worries","2000","Not Employed","inadequately","91","0.384548245281504","0.322480708017652","0.446615782545357"
"Big worries","2000","Not Employed","general elemantary","1079","0.575089842862356","0.553332636103067","0.596847049621645"
"Big worries","2000","Not Employed","middle vocational","2830","0.610975460236058","0.597009231425922","0.624941689046193"
"Big worries","2000","Not Employed","vocational + Abi","145","0.511116349332554","0.453584049447214","0.568648649217893"
"Big worries","2000","Not Employed","higher vocational","327","0.643006051818671","0.601424474432644","0.684587629204698"
"Big worries","2000","Not Employed","higher education","479","0.561622326951257","0.528498473547287","0.594746180355227"
"Big worries","2000","Employed","in school","34","0.426961739756825","0.320548581140121","0.533374898373528"
"Big worries","2000","Employed","inadequately","65","0.416042014760318","0.339427875803262","0.492656153717374"
"Big worries","2000","Employed","general elemantary","743","0.487225190077061","0.462484986448046","0.511965393706077"
"Big worries","2000","Employed","middle vocational","4376","0.547465392588178","0.536637902329905","0.558292882846451"
"Big worries","2000","Employed","vocational + Abi","400","0.486248424634055","0.452306905425111","0.520189943842999"
"Big worries","2000","Employed","higher vocational","752","0.553064154124832","0.526689175579345","0.57943913267032"
"Big worries","2000","Employed","higher education","1243","0.399113930546368","0.381454066467355","0.416773794625381"
"Some worries","2000","Not Employed","in school","211","0.53640343941646","0.488075050618727","0.584731828214193"
"Some worries","2000","Not Employed","inadequately","104","0.445217149802188","0.3818098081557","0.508624491448677"
"Some worries","2000","Not Employed","general elemantary","732","0.349814337503569","0.328823767557837","0.3708049074493"
"Some worries","2000","Not Employed","middle vocational","1591","0.3344460263923","0.320930485495767","0.347961567288833"
"Some worries","2000","Not Employed","vocational + Abi","126","0.430858607612821","0.373864945296918","0.487852269928724"
"Some worries","2000","Not Employed","higher vocational","163","0.316327093130479","0.27596670044632","0.356687485814638"
"Some worries","2000","Not Employed","higher education","331","0.383800375135711","0.351335938537118","0.416264811734303"
"Some worries","2000","Employed","in school","38","0.453686329450819","0.346581778304955","0.560790880596682"
"Some worries","2000","Employed","inadequately","64","0.379947463439376","0.304503317267516","0.455391609611236"
"Some worries","2000","Employed","general elemantary","658","0.411915274592553","0.387554058737064","0.436276490448043"
"Some worries","2000","Employed","middle vocational","3231","0.389908841562805","0.379299156933416","0.400518526192193"
"Some worries","2000","Employed","vocational + Abi","359","0.405424364601203","0.372082946545893","0.438765782656513"
"Some worries","2000","Employed","higher vocational","540","0.382204375475824","0.356426210031121","0.407982540920527"
"Some worries","2000","Employed","higher education","1394","0.480501115728834","0.462484120840411","0.498518110617258"
"No worries","2000","Not Employed","in school","51","0.124749811256015","0.0927260387314825","0.156773583780546"
"No worries","2000","Not Employed","inadequately","41","0.170234604916307","0.122284046129922","0.218185163702693"
"No worries","2000","Not Employed","general elemantary","172","0.0750958196340752","0.0634962203635739","0.0866954189045765"
"No worries","2000","Not Employed","middle vocational","260","0.0545785133716427","0.0480711904982908","0.0610858362449946"
"No worries","2000","Not Employed","vocational + Abi","19","","",""
"No worries","2000","Not Employed","higher vocational","20","","",""
"No worries","2000","Not Employed","higher education","52","0.0545772979130324","0.0394133080112451","0.0697412878148196"
"No worries","2000","Employed","in school","11","","",""
"No worries","2000","Employed","inadequately","30","0.204010521800306","0.141373734289439","0.266647309311174"
"No worries","2000","Employed","general elemantary","167","0.100859535330385","0.0859540090419553","0.115765061618815"
"No worries","2000","Employed","middle vocational","511","0.0626257658490174","0.0573552078312561","0.0678963238667787"
"No worries","2000","Employed","vocational + Abi","74","0.108327210764742","0.0872216387253885","0.129432782804096"
"No worries","2000","Employed","higher vocational","73","0.0647314703993439","0.0516785508256723","0.0777843899730155"
"No worries","2000","Employed","higher education","317","0.120384953724798","0.10865016498615","0.132119742463446"
"Big worries","2001","Not Employed","in school","127","0.272085787559583","0.229675527524708","0.314496047594457"
"Big worries","2001","Not Employed","inadequately","61","0.377039015176932","0.305641182591574","0.448436847762289"
"Big worries","2001","Not Employed","general elemantary","839","0.537174693311003","0.513028011273462","0.561321375348545"
"Big worries","2001","Not Employed","middle vocational","2448","0.590755695434236","0.575936503288157","0.605574887580314"
"Big worries","2001","Not Employed","vocational + Abi","141","0.549049179214413","0.490557255185337","0.60754110324349"
"Big worries","2001","Not Employed","higher vocational","291","0.637390279566179","0.593740950586523","0.681039608545835"
"Big worries","2001","Not Employed","higher education","423","0.513633771465151","0.479234744727084","0.548032798203218"
"Big worries","2001","Employed","in school","49","0.43393191939646","0.345623819988839","0.52224001880408"
"Big worries","2001","Employed","inadequately","55","0.473539822597412","0.388038376584964","0.55904126860986"
"Big worries","2001","Employed","general elemantary","662","0.471815006505966","0.446173336454092","0.49745667655784"
"Big worries","2001","Employed","middle vocational","3683","0.505561539895426","0.494125279443352","0.516997800347499"
"Big worries","2001","Employed","vocational + Abi","322","0.411200044240826","0.376931475907026","0.445468612574626"
"Big worries","2001","Employed","higher vocational","623","0.520233862056291","0.492014385606984","0.548453338505598"
"Big worries","2001","Employed","higher education","1062","0.366305490341129","0.348258987452089","0.384351993230169"
"Some worries","2001","Not Employed","in school","227","0.559056240076441","0.511741412965898","0.606371067186983"
"Some worries","2001","Not Employed","inadequately","81","0.417332342172981","0.344686136594368","0.489978547751594"
"Some worries","2001","Not Employed","general elemantary","635","0.367050523159142","0.343708495000628","0.390392551317657"
"Some worries","2001","Not Employed","middle vocational","1525","0.349539871967865","0.33516884018057","0.36391090375516"
"Some worries","2001","Not Employed","vocational + Abi","121","0.406749951276527","0.349005755236935","0.464494147316118"
"Some worries","2001","Not Employed","higher vocational","155","0.323658353555871","0.281178637208173","0.36613806990357"
"Some worries","2001","Not Employed","higher education","341","0.425499296865625","0.391471614548661","0.459526979182589"
"Some worries","2001","Employed","in school","58","0.469367849820272","0.380445924998191","0.558289774642353"
"Some worries","2001","Employed","inadequately","56","0.371351411169474","0.288612661241479","0.454090161097469"
"Some worries","2001","Employed","general elemantary","647","0.427592932203071","0.402181148135608","0.453004716270534"
"Some worries","2001","Employed","middle vocational","3138","0.420171071043027","0.408880811789962","0.431461330296092"
"Some worries","2001","Employed","vocational + Abi","392","0.474810998386042","0.440033070975626","0.509588925796459"
"Some worries","2001","Employed","higher vocational","503","0.417763942430319","0.389905946358972","0.445621938501666"
"Some worries","2001","Employed","higher education","1385","0.511666409257971","0.492943077963132","0.53038974055281"
"No worries","2001","Not Employed","in school","69","0.168857972363977","0.133157306688363","0.204558638039591"
"No worries","2001","Not Employed","inadequately","35","0.205628642650087","0.146087789891692","0.265169495408482"
"No worries","2001","Not Employed","general elemantary","164","0.0957747835298546","0.0815234652665611","0.110026101793148"
"No worries","2001","Not Employed","middle vocational","256","0.0597044325978998","0.0525633389151079","0.0668455262806916"
"No worries","2001","Not Employed","vocational + Abi","16","","",""
