"plh0040","year","bula_h","e11103","n","percent","lower_confidence","upper_confidence"
"Big worries","1994","Schleswig-Holstein","Full Time","58","0.534289361027704","0.445774841033502","0.622803881021907"
"Big worries","1994","Schleswig-Holstein","Part Time","31","0.501892897505072","0.379396026308269","0.624389768701874"
"Big worries","1994","Schleswig-Holstein","Not Working","53","0.585210802016115","0.488646195112016","0.681775408920214"
"Big worries","1994","Hamburg","Full Time","26","","",""
"Big worries","1994","Hamburg","Part Time","10","","",""
"Big worries","1994","Hamburg","Not Working","39","0.739387248247647","0.629229009762972","0.849545486732322"
"Big worries","1994","Lower Saxony","Full Time","212","0.505252530042796","0.457379918581348","0.553125141504243"
"Big worries","1994","Lower Saxony","Part Time","103","0.530570546950669","0.459420707380542","0.601720386520797"
"Big worries","1994","Lower Saxony","Not Working","211","0.609312090302279","0.55877136601586","0.659852814588698"
"Big worries","1994","Bremen","Full Time","20","","",""
"Big worries","1994","Bremen","Part Time","11","","",""
"Big worries","1994","Bremen","Not Working","30","0.727572283678993","0.598915439795534","0.856229127562452"
"Big worries","1994","North Rhine-Westphalia","Full Time","545","0.504838902928543","0.475089182603233","0.534588623253854"
"Big worries","1994","North Rhine-Westphalia","Part Time","247","0.49111091617982","0.446010717723231","0.536211114636408"
"Big worries","1994","North Rhine-Westphalia","Not Working","543","0.638520857800639","0.607133410104587","0.669908305496691"
"Big worries","1994","Hesse","Full Time","214","0.508830476614612","0.460499069021788","0.557161884207435"
"Big worries","1994","Hesse","Part Time","91","0.463730061533811","0.391280335361407","0.536179787706215"
"Big worries","1994","Hesse","Not Working","189","0.651419289657683","0.599371518340499","0.703467060974868"
"Big worries","1994","Rhineland-Palatinate,Saarland","Full Time","142","0.529058846283333","0.469956037372985","0.58816165519368"
"Big worries","1994","Rhineland-Palatinate,Saarland","Part Time","63","0.682462592912721","0.589822475484332","0.77510271034111"
"Big worries","1994","Rhineland-Palatinate,Saarland","Not Working","159","0.593325504441441","0.533732152443809","0.652918856439073"
"Big worries","1994","Baden-Württemberg","Full Time","375","0.460384100354591","0.426059292985062","0.49470890772412"
"Big worries","1994","Baden-Württemberg","Part Time","169","0.482231706080869","0.430542903246767","0.533920508914972"
"Big worries","1994","Baden-Württemberg","Not Working","295","0.569559523666335","0.528804357112476","0.610314690220194"
"Big worries","1994","Bavaria","Full Time","309","0.409670474801791","0.3750253447659","0.444315604837681"
"Big worries","1994","Bavaria","Part Time","130","0.409206571102878","0.354384179319692","0.464028962886064"
"Big worries","1994","Bavaria","Not Working","235","0.524189037221045","0.480414226403855","0.567963848038236"
"Big worries","1994","Berlin","Full Time","182","0.65593271262104","0.599267366485788","0.712598058756292"
"Big worries","1994","Berlin","Part Time","71","0.640996526071409","0.551350939778909","0.73064211236391"
"Big worries","1994","Berlin","Not Working","115","0.669043515192744","0.598720659574923","0.739366370810564"
"Big worries","1994","Brandenburg","Full Time","226","0.73347669356673","0.684018339561481","0.782935047571979"
"Big worries","1994","Brandenburg","Part Time","60","0.703270394174733","0.607279492289802","0.799261296059664"
"Big worries","1994","Brandenburg","Not Working","170","0.825256040186091","0.77425797125853","0.876254109113652"
"Big worries","1994","Mecklenburg-Western Pomerania","Full Time","133","0.747862401277803","0.684775084989016","0.81094971756659"
"Big worries","1994","Mecklenburg-Western Pomerania","Part Time","57","0.750548811866446","0.658017076463488","0.843080547269405"
"Big worries","1994","Mecklenburg-Western Pomerania","Not Working","104","0.747664951861807","0.676967072112477","0.818362831611136"
"Big worries","1994","Saxony","Full Time","389","0.704860918910638","0.667050867895778","0.742670969925498"
"Big worries","1994","Saxony","Part Time","118","0.779046622479745","0.713090009752616","0.845003235206875"
"Big worries","1994","Saxony","Not Working","330","0.814825531257793","0.777676600878826","0.851974461636759"
"Big worries","1994","Saxony-Anhalt","Full Time","260","0.745488504070233","0.700113086240588","0.790863921899877"
"Big worries","1994","Saxony-Anhalt","Part Time","78","0.740392265941156","0.657707412053272","0.823077119829039"
"Big worries","1994","Saxony-Anhalt","Not Working","183","0.794299662181938","0.743477323548454","0.845122000815421"
"Big worries","1994","Thuringia","Full Time","203","0.670589665053328","0.618521417556155","0.7226579125505"
"Big worries","1994","Thuringia","Part Time","80","0.634198758514166","0.54539238194116","0.723005135087173"
"Big worries","1994","Thuringia","Not Working","182","0.770924946082287","0.717423087845494","0.824426804319079"
"Some worries","1994","Schleswig-Holstein","Full Time","59","0.438430148374389","0.350381990726546","0.526478306022232"
"Some worries","1994","Schleswig-Holstein","Part Time","27","","",""
"Some worries","1994","Schleswig-Holstein","Not Working","41","0.360237288709984","0.266145465168443","0.454329112251526"
"Some worries","1994","Hamburg","Full Time","28","","",""
"Some worries","1994","Hamburg","Part Time","13","","",""
"Some worries","1994","Hamburg","Not Working","17","","",""
