"plh0040","year","bula_h","sampreg","n","percent","lower_confidence","upper_confidence"
"Some worries","1994","Lower Saxony","West Germany","401","0.412579614428705","0.381534882243866","0.443624346613544"
"Some worries","1994","Lower Saxony","East Germany","","","",""
"Some worries","1994","Bremen","West Germany","20","","",""
"Some worries","1994","Bremen","East Germany","","","",""
"Some worries","1994","North Rhine-Westphalia","West Germany","1012","0.404715476200047","0.385307389896561","0.424123562503534"
"Some worries","1994","North Rhine-Westphalia","East Germany","","","",""
"Some worries","1994","Hesse","West Germany","378","0.394148205852396","0.362485318184712","0.42581109352008"
"Some worries","1994","Hesse","East Germany","","","",""
"Some worries","1994","Rhineland-Palatinate,Saarland","West Germany","250","0.393540840032121","0.355453097206862","0.431628582857379"
"Some worries","1994","Rhineland-Palatinate,Saarland","East Germany","","","",""
"Some worries","1994","Baden-Württemberg","West Germany","795","0.442784813307673","0.419418991448653","0.466150635166693"
"Some worries","1994","Baden-Württemberg","East Germany","","","",""
"Some worries","1994","Bavaria","West Germany","758","0.464729779303787","0.440160386366658","0.489299172240917"
"Some worries","1994","Bavaria","East Germany","","","",""
"Some worries","1994","Berlin","West Germany","109","0.369467546361186","0.314012194258614","0.424922898463757"
"Some worries","1994","Berlin","East Germany","56","0.220253749273021","0.169977121551062","0.27053037699498"
"Some worries","1994","Brandenburg","West Germany","","","",""
"Some worries","1994","Brandenburg","East Germany","142","0.214580815993395","0.181922036979268","0.247239595007522"
"Some worries","1994","Mecklenburg-Western Pomerania","West Germany","","","",""
"Some worries","1994","Mecklenburg-Western Pomerania","East Germany","114","0.245753541053081","0.204130509121886","0.287376572984277"
"Some worries","1994","Saxony","West Germany","","","",""
"Some worries","1994","Saxony","East Germany","279","0.220922031193617","0.196743675406516","0.245100386980718"
"Some worries","1994","Saxony-Anhalt","West Germany","","","",""
"Some worries","1994","Saxony-Anhalt","East Germany","174","0.222065709659456","0.191384975964631","0.252746443354282"
"Some worries","1994","Thuringia","West Germany","","","",""
"Some worries","1994","Thuringia","East Germany","190","0.282637289338381","0.248362447818929","0.316912130857834"
"No worries","1994","Schleswig-Holstein","West Germany","17","","",""
"No worries","1994","Schleswig-Holstein","East Germany","","","",""
"No worries","1994","Hamburg","West Germany","7","","",""
"No worries","1994","Hamburg","East Germany","","","",""
"No worries","1994","Lower Saxony","West Germany","39","0.0342370180377294","0.0227702039585271","0.0457038321169318"
"No worries","1994","Lower Saxony","East Germany","","","",""
"No worries","1994","Bremen","West Germany","6","","",""
"No worries","1994","Bremen","East Germany","","","",""
"No worries","1994","North Rhine-Westphalia","West Germany","110","0.0391983241265986","0.0315247774604007","0.0468718707927964"
"No worries","1994","North Rhine-Westphalia","East Germany","","","",""
"No worries","1994","Hesse","West Germany","43","0.0429312674587387","0.0297972991758436","0.0560652357416338"
"No worries","1994","Hesse","East Germany","","","",""
"No worries","1994","Rhineland-Palatinate,Saarland","West Germany","18","","",""
"No worries","1994","Rhineland-Palatinate,Saarland","East Germany","","","",""
"No worries","1994","Baden-Württemberg","West Germany","102","0.0509204349135218","0.0405792430919304","0.0612616267351132"
"No worries","1994","Baden-Württemberg","East Germany","","","",""
"No worries","1994","Bavaria","West Germany","151","0.0826648642690448","0.0690994792017692","0.0962302493363204"
"No worries","1994","Bavaria","East Germany","","","",""
"No worries","1994","Berlin","West Germany","17","","",""
"No worries","1994","Berlin","East Germany","2","","",""
"No worries","1994","Brandenburg","West Germany","","","",""
"No worries","1994","Brandenburg","East Germany","9","","",""
"No worries","1994","Mecklenburg-Western Pomerania","West Germany","","","",""
"No worries","1994","Mecklenburg-Western Pomerania","East Germany","3","","",""
"No worries","1994","Saxony","West Germany","","","",""
"No worries","1994","Saxony","East Germany","15","","",""
"No worries","1994","Saxony-Anhalt","West Germany","","","",""
"No worries","1994","Saxony-Anhalt","East Germany","10","","",""
"No worries","1994","Thuringia","West Germany","","","",""
"No worries","1994","Thuringia","East Germany","8","","",""
"Big worries","1995","Schleswig-Holstein","West Germany","132","0.512834530314907","0.454599842455834","0.571069218173981"
"Big worries","1995","Schleswig-Holstein","East Germany","","","",""
"Big worries","1995","Hamburg","West Germany","56","0.472359772069898","0.387193717736614","0.557525826403182"
"Big worries","1995","Hamburg","East Germany","","","",""
"Big worries","1995","Lower Saxony","West Germany","546","0.564615561674893","0.534424312232525","0.594806811117262"
"Big worries","1995","Lower Saxony","East Germany","","","",""
"Big worries","1995","Bremen","West Germany","65","0.664160100275287","0.569189578302365","0.759130622248208"
"Big worries","1995","Bremen","East Germany","","","",""
"Big worries","1995","North Rhine-Westphalia","West Germany","1311","0.507754848002901","0.488445071930631","0.527064624075171"
"Big worries","1995","North Rhine-Westphalia","East Germany","","","",""
"Big worries","1995","Hesse","West Germany","552","0.575546769659419","0.544100421620908","0.60699311769793"
"Big worries","1995","Hesse","East Germany","","","",""
"Big worries","1995","Rhineland-Palatinate,Saarland","West Germany","371","0.545777846316965","0.509102555196053","0.582453137437877"
"Big worries","1995","Rhineland-Palatinate,Saarland","East Germany","","","",""
"Big worries","1995","Baden-Württemberg","West Germany","772","0.476727180568632","0.453640989134578","0.499813372002686"
"Big worries","1995","Baden-Württemberg","East Germany","","","",""
"Big worries","1995","Bavaria","West Germany","748","0.477790281032744","0.45386914415352","0.501711417911968"
"Big worries","1995","Bavaria","East Germany","","","",""
"Big worries","1995","Berlin","West Germany","198","0.642211556931859","0.589935954988556","0.694487158875163"
"Big worries","1995","Berlin","East Germany","168","0.689110183294012","0.63127020520795","0.746950161380075"
"Big worries","1995","Brandenburg","West Germany","","","",""
"Big worries","1995","Brandenburg","East Germany","403","0.712059868768222","0.67536718212173","0.748752555414714"
"Big worries","1995","Mecklenburg-Western Pomerania","West Germany","","","",""
"Big worries","1995","Mecklenburg-Western Pomerania","East Germany","273","0.662903163264974","0.617312548393101","0.708493778136848"
"Big worries","1995","Saxony","West Germany","","","",""
"Big worries","1995","Saxony","East Germany","749","0.707040624390911","0.680108496892769","0.733972751889052"
"Big worries","1995","Saxony-Anhalt","West Germany","","","",""
"Big worries","1995","Saxony-Anhalt","East Germany","518","0.787033279310597","0.756396828371723","0.817669730249471"
"Big worries","1995","Thuringia","West Germany","","","",""
"Big worries","1995","Thuringia","East Germany","465","0.744204138476841","0.710558821103154","0.777849455850529"
"Some worries","1995","Schleswig-Holstein","West Germany","128","0.433207822670175","0.375476043433559","0.490939601906791"
"Some worries","1995","Schleswig-Holstein","East Germany","","","",""
"Some worries","1995","Hamburg","West Germany","72","0.487955920534795","0.402684186269326","0.573227654800264"
"Some worries","1995","Hamburg","East Germany","","","",""
"Some worries","1995","Lower Saxony","West Germany","449","0.400215514580191","0.370381425143919","0.430049604016463"
"Some worries","1995","Lower Saxony","East Germany","","","",""
"Some worries","1995","Bremen","West Germany","22","","",""
"Some worries","1995","Bremen","East Germany","","","",""
"Some worries","1995","North Rhine-Westphalia","West Germany","1122","0.439375529792481","0.420205912952621","0.458545146632341"
"Some worries","1995","North Rhine-Westphalia","East Germany","","","",""
"Some worries","1995","Hesse","West Germany","350","0.367739268219375","0.33706084083264","0.39841769560611"
"Some worries","1995","Hesse","East Germany","","","",""
"Some worries","1995","Rhineland-Palatinate,Saarland","West Germany","280","0.390120089850749","0.354190456634332","0.426049723067165"
"Some worries","1995","Rhineland-Palatinate,Saarland","East Germany","","","",""
"Some worries","1995","Baden-Württemberg","West Germany","875","0.449124767375512","0.426133475576835","0.472116059174189"
"Some worries","1995","Baden-Württemberg","East Germany","","","",""
"Some worries","1995","Bavaria","West Germany","784","0.442847158948834","0.419059330848365","0.466634987049303"
"Some worries","1995","Bavaria","East Germany","","","",""
"Some worries","1995","Berlin","West Germany","104","0.300564387977242","0.250562147842262","0.350566628112221"
"Some worries","1995","Berlin","East Germany","75","0.295595453248131","0.238573710357117","0.352617196139146"
"Some worries","1995","Brandenburg","West Germany","","","",""
"Some worries","1995","Brandenburg","East Germany","174","0.268081783050973","0.232186689630058","0.303976876471888"
"Some worries","1995","Mecklenburg-Western Pomerania","West Germany","","","",""
"Some worries","1995","Mecklenburg-Western Pomerania","East Germany","133","0.317340213240205","0.272451435514338","0.362228990966071"
"Some worries","1995","Saxony","West Germany","","","",""
"Some worries","1995","Saxony","East Germany","331","0.274994626839268","0.248571908583328","0.301417345095207"
"Some worries","1995","Saxony-Anhalt","West Germany","","","",""
"Some worries","1995","Saxony-Anhalt","East Germany","160","0.207747052831347","0.177388196942119","0.238105908720575"
"Some worries","1995","Thuringia","West Germany","","","",""
"Some worries","1995","Thuringia","East Germany","173","0.242164093468423","0.209129094632194","0.275199092304652"
"No worries","1995","Schleswig-Holstein","West Germany","23","","",""
"No worries","1995","Schleswig-Holstein","East Germany","","","",""
"No worries","1995","Hamburg","West Germany","4","","",""
"No worries","1995","Hamburg","East Germany","","","",""
"No worries","1995","Lower Saxony","West Germany","41","0.0351689237449156","0.0239520096469327","0.0463858378428985"
"No worries","1995","Lower Saxony","East Germany","","","",""
"No worries","1995","Bremen","West Germany","8","","",""
"No worries","1995","Bremen","East Germany","","","",""
"No worries","1995","North Rhine-Westphalia","West Germany","142","0.0528696222046179","0.0442265635367073","0.0615126808725285"
"No worries","1995","North Rhine-Westphalia","East Germany","","","",""
"No worries","1995","Hesse","West Germany","47","0.0567139621212059","0.0419982364784907","0.0714296877639211"
"No worries","1995","Hesse","East Germany","","","",""
"No worries","1995","Rhineland-Palatinate,Saarland","West Germany","57","0.0641020638322863","0.0460601870229009","0.0821439406416717"
"No worries","1995","Rhineland-Palatinate,Saarland","East Germany","","","",""
"No worries","1995","Baden-Württemberg","West Germany","151","0.0741480520558563","0.0620372224811198","0.0862588816305929"
"No worries","1995","Baden-Württemberg","East Germany","","","",""
"No worries","1995","Bavaria","West Germany","143","0.0793625600184222","0.0664178348027122","0.0923072852341322"
"No worries","1995","Bavaria","East Germany","","","",""
"No worries","1995","Berlin","West Germany","21","","",""
"No worries","1995","Berlin","East Germany","3","","",""
"No worries","1995","Brandenburg","West Germany","","","",""
"No worries","1995","Brandenburg","East Germany","8","","",""
"No worries","1995","Mecklenburg-Western Pomerania","West Germany","","","",""
"No worries","1995","Mecklenburg-Western Pomerania","East Germany","7","","",""
"No worries","1995","Saxony","West Germany","","","",""
"No worries","1995","Saxony","East Germany","17","","",""
"No worries","1995","Saxony-Anhalt","West Germany","","","",""
"No worries","1995","Saxony-Anhalt","East Germany","8","","",""
"No worries","1995","Thuringia","West Germany","","","",""
"No worries","1995","Thuringia","East Germany","8","","",""
"Big worries","1996","Schleswig-Holstein","West Germany","141","0.554246330712023","0.496438350212646","0.6120543112114"
"Big worries","1996","Schleswig-Holstein","East Germany","","","",""
"Big worries","1996","Hamburg","West Germany","79","0.701992752198875","0.62213031752522","0.78185518687253"
"Big worries","1996","Hamburg","East Germany","","","",""
"Big worries","1996","Lower Saxony","West Germany","583","0.614587833150451","0.584937293261885","0.644238373039017"
"Big worries","1996","Lower Saxony","East Germany","","","",""
"Big worries","1996","Bremen","West Germany","64","0.687097906601243","0.593363785569407","0.780832027633078"
"Big worries","1996","Bremen","East Germany","","","",""
"Big worries","1996","North Rhine-Westphalia","West Germany","1315","0.518264462103093","0.498813586026088","0.537715338180097"
"Big worries","1996","North Rhine-Westphalia","East Germany","","","",""
"Big worries","1996","Hesse","West Germany","528","0.573689990549072","0.54147001529284","0.605909965805305"
"Big worries","1996","Hesse","East Germany","","","",""
"Big worries","1996","Rhineland-Palatinate,Saarland","West Germany","384","0.573421434484022","0.536438088649975","0.610404780318069"
"Big worries","1996","Rhineland-Palatinate,Saarland","East Germany","","","",""
"Big worries","1996","Baden-Württemberg","West Germany","810","0.538471521945112","0.514801758501559","0.562141285388666"
"Big worries","1996","Baden-Württemberg","East Germany","","","",""
"Big worries","1996","Bavaria","West Germany","769","0.513777309142808","0.489639026816076","0.537915591469541"
"Big worries","1996","Bavaria","East Germany","","","",""
"Big worries","1996","Berlin","West Germany","207","0.706089313669185","0.654016393416033","0.758162233922337"
"Big worries","1996","Berlin","East Germany","172","0.717538334493857","0.660817485865517","0.774259183122197"
"Big worries","1996","Brandenburg","West Germany","","","",""
"Big worries","1996","Brandenburg","East Germany","404","0.707628528725714","0.671142122519909","0.74411493493152"
"Big worries","1996","Mecklenburg-Western Pomerania","West Germany","","","",""
"Big worries","1996","Mecklenburg-Western Pomerania","East Germany","282","0.749014062707754","0.70620165424453","0.791826471170978"
"Big worries","1996","Saxony","West Germany","","","",""
"Big worries","1996","Saxony","East Germany","788","0.743060520142443","0.717250880229678","0.768870160055208"
"Big worries","1996","Saxony-Anhalt","West Germany","","","",""
"Big worries","1996","Saxony-Anhalt","East Germany","511","0.802649462970391","0.772557842858092","0.832741083082691"
"Big worries","1996","Thuringia","West Germany","","","",""
"Big worries","1996","Thuringia","East Germany","485","0.754250951482947","0.72128001392353","0.787221889042364"
"Some worries","1996","Schleswig-Holstein","West Germany","126","0.397135440199024","0.340228121881009","0.454042758517039"
"Some worries","1996","Schleswig-Holstein","East Germany","","","",""
"Some worries","1996","Hamburg","West Germany","46","0.296462877990878","0.216720076775947","0.376205679205809"
"Some worries","1996","Hamburg","East Germany","","","",""
"Some worries","1996","Lower Saxony","West Germany","416","0.354738844626082","0.325591429225969","0.383886260026196"
"Some worries","1996","Lower Saxony","East Germany","","","",""
"Some worries","1996","Bremen","West Germany","26","","",""
"Some worries","1996","Bremen","East Germany","","","",""
"Some worries","1996","North Rhine-Westphalia","West Germany","1106","0.433777726888972","0.414485329103986","0.453070124673958"
"Some worries","1996","North Rhine-Westphalia","East Germany","","","",""
"Some worries","1996","Hesse","West Germany","345","0.377894558847119","0.346305177497741","0.409483940196497"
"Some worries","1996","Hesse","East Germany","","","",""
"Some worries","1996","Rhineland-Palatinate,Saarland","West Germany","273","0.385939179959742","0.349536374776096","0.422341985143389"
"Some worries","1996","Rhineland-Palatinate,Saarland","East Germany","","","",""
"Some worries","1996","Baden-Württemberg","West Germany","811","0.428079322684713","0.404586060772234","0.451572584597192"
"Some worries","1996","Baden-Württemberg","East Germany","","","",""
"Some worries","1996","Bavaria","West Germany","747","0.415139605437916","0.391342480977366","0.438936729898465"
"Some worries","1996","Bavaria","East Germany","","","",""
"Some worries","1996","Berlin","West Germany","73","0.253798106779101","0.204053409975369","0.303542803582834"
"Some worries","1996","Berlin","East Germany","63","0.251756759270129","0.197073753443272","0.306439765096986"
"Some worries","1996","Brandenburg","West Germany","","","",""
"Some worries","1996","Brandenburg","East Germany","182","0.270617226564949","0.234978974449094","0.306255478680805"
"Some worries","1996","Mecklenburg-Western Pomerania","West Germany","","","",""
"Some worries","1996","Mecklenburg-Western Pomerania","East Germany","107","0.24079837722127","0.198579631968025","0.283017122474515"
"Some worries","1996","Saxony","West Germany","","","",""
"Some worries","1996","Saxony","East Germany","303","0.245693601925664","0.220264837945631","0.271122365905696"
"Some worries","1996","Saxony-Anhalt","West Germany","","","",""
"Some worries","1996","Saxony-Anhalt","East Germany","153","0.186736641528849","0.157272497475019","0.216200785582679"
"Some worries","1996","Thuringia","West Germany","","","",""
"Some worries","1996","Thuringia","East Germany","163","0.239463803131748","0.2067819011486","0.272145705114895"
"No worries","1996","Schleswig-Holstein","West Germany","17","","",""
"No worries","1996","Schleswig-Holstein","East Germany","","","",""
"No worries","1996","Hamburg","West Germany","1","","",""
"No worries","1996","Hamburg","East Germany","","","",""
"No worries","1996","Lower Saxony","West Germany","36","0.0306733222234666","0.020168386308561","0.0411782581383722"
"No worries","1996","Lower Saxony","East Germany","","","",""
"No worries","1996","Bremen","West Germany","4","","",""
"No worries","1996","Bremen","East Germany","","","",""
"No worries","1996","North Rhine-Westphalia","West Germany","114","0.0479578110079352","0.0396398499607468","0.0562757720551236"
"No worries","1996","North Rhine-Westphalia","East Germany","","","",""
"No worries","1996","Hesse","West Germany","32","0.0484154506038086","0.0344311908756383","0.0623997103319788"
"No worries","1996","Hesse","East Germany","","","",""
"No worries","1996","Rhineland-Palatinate,Saarland","West Germany","30","0.0406393855562356","0.0258743590310436","0.0554044120814276"
"No worries","1996","Rhineland-Palatinate,Saarland","East Germany","","","",""
"No worries","1996","Baden-Württemberg","West Germany","83","0.0334491553701743","0.024911900911717","0.0419864098286316"
"No worries","1996","Baden-Württemberg","East Germany","","","",""
"No worries","1996","Bavaria","West Germany","131","0.071083085419276","0.0586730545394487","0.0834931162991033"
"No worries","1996","Bavaria","East Germany","","","",""
"No worries","1996","Berlin","West Germany","14","","",""
"No worries","1996","Berlin","East Germany","7","","",""
"No worries","1996","Brandenburg","West Germany","","","",""
"No worries","1996","Brandenburg","East Germany","11","","",""
"No worries","1996","Mecklenburg-Western Pomerania","West Germany","","","",""
"No worries","1996","Mecklenburg-Western Pomerania","East Germany","5","","",""
"No worries","1996","Saxony","West Germany","","","",""
"No worries","1996","Saxony","East Germany","10","","",""
"No worries","1996","Saxony-Anhalt","West Germany","","","",""
"No worries","1996","Saxony-Anhalt","East Germany","8","","",""
"No worries","1996","Thuringia","West Germany","","","",""
"No worries","1996","Thuringia","East Germany","7","","",""
"Big worries","1997","Schleswig-Holstein","West Germany","133","0.565358072691876","0.505898734893663","0.624817410490089"
"Big worries","1997","Schleswig-Holstein","East Germany","","","",""
"Big worries","1997","Hamburg","West Germany","76","0.652134363246124","0.567617672617766","0.736651053874483"
"Big worries","1997","Hamburg","East Germany","","","",""
"Big worries","1997","Lower Saxony","West Germany","598","0.625611238507152","0.596169524689531","0.655052952324772"
"Big worries","1997","Lower Saxony","East Germany","","","",""
"Big worries","1997","Bremen","West Germany","72","0.791971550807583","0.709477472790409","0.874465628824756"
"Big worries","1997","Bremen","East Germany","","","",""
"Big worries","1997","North Rhine-Westphalia","West Germany","1452","0.59156714492717","0.572318215338407","0.610816074515933"
"Big worries","1997","North Rhine-Westphalia","East Germany","","","",""
"Big worries","1997","Hesse","West Germany","544","0.650719656371401","0.618670052664549","0.682769260078253"
"Big worries","1997","Hesse","East Germany","","","",""
"Big worries","1997","Rhineland-Palatinate,Saarland","West Germany","411","0.582166995120917","0.545812045650888","0.618521944590946"
"Big worries","1997","Rhineland-Palatinate,Saarland","East Germany","","","",""
"Big worries","1997","Baden-Württemberg","West Germany","847","0.540014061545343","0.516398520582707","0.563629602507979"
"Big worries","1997","Baden-Württemberg","East Germany","","","",""
"Big worries","1997","Bavaria","West Germany","786","0.535042474827032","0.510754497188122","0.559330452465941"
"Big worries","1997","Bavaria","East Germany","","","",""
"Big worries","1997","Berlin","West Germany","182","0.688653723668587","0.633524010408903","0.743783436928272"
"Big worries","1997","Berlin","East Germany","172","0.696450447260786","0.63778910460513","0.755111789916443"
"Big worries","1997","Brandenburg","West Germany","","","",""
"Big worries","1997","Brandenburg","East Germany","414","0.707529478757276","0.671039446725558","0.744019510788994"
"Big worries","1997","Mecklenburg-Western Pomerania","West Germany","","","",""
"Big worries","1997","Mecklenburg-Western Pomerania","East Germany","271","0.743041107358918","0.699450523589485","0.78663169112835"
"Big worries","1997","Saxony","West Germany","","","",""
"Big worries","1997","Saxony","East Germany","773","0.738613064166435","0.712504434708306","0.764721693624564"
"Big worries","1997","Saxony-Anhalt","West Germany","","","",""
"Big worries","1997","Saxony-Anhalt","East Germany","521","0.83973187380757","0.811828420788243","0.867635326826897"
"Big worries","1997","Thuringia","West Germany","","","",""
"Big worries","1997","Thuringia","East Germany","498","0.781748126699976","0.750259060937671","0.81323719246228"
"Some worries","1997","Schleswig-Holstein","West Germany","110","0.355658821849577","0.298238291883955","0.413079351815198"
"Some worries","1997","Schleswig-Holstein","East Germany","","","",""
"Some worries","1997","Hamburg","West Germany","45","0.316185752925234","0.233675409128166","0.398696096722303"
"Some worries","1997","Hamburg","East Germany","","","",""
"Some worries","1997","Lower Saxony","West Germany","411","0.354434617093264","0.325334978351931","0.383534255834596"
"Some worries","1997","Lower Saxony","East Germany","","","",""
"Some worries","1997","Bremen","West Germany","17","","",""
"Some worries","1997","Bremen","East Germany","","","",""
"Some worries","1997","North Rhine-Westphalia","West Germany","950","0.36988650133252","0.350981014780827","0.388791987884214"
"Some worries","1997","North Rhine-Westphalia","East Germany","","","",""
"Some worries","1997","Hesse","West Germany","280","0.312172184034421","0.281020925512626","0.343323442556216"
"Some worries","1997","Hesse","East Germany","","","",""
"Some worries","1997","Rhineland-Palatinate,Saarland","West Germany","268","0.377738735608297","0.342001535100605","0.413475936115989"
"Some worries","1997","Rhineland-Palatinate,Saarland","East Germany","","","",""
"Some worries","1997","Baden-Württemberg","West Germany","774","0.411425539634887","0.388108714456502","0.434742364813272"
"Some worries","1997","Baden-Württemberg","East Germany","","","",""
"Some worries","1997","Bavaria","West Germany","751","0.419118087618803","0.395090912570017","0.443145262667588"
"Some worries","1997","Bavaria","East Germany","","","",""
"Some worries","1997","Berlin","West Germany","70","0.268127198768146","0.215385794990422","0.32086860254587"
"Some worries","1997","Berlin","East Germany","59","0.277853633710811","0.220704092923242","0.335003174498379"
"Some worries","1997","Brandenburg","West Germany","","","",""
"Some worries","1997","Brandenburg","East Germany","172","0.280810062647464","0.244761408123963","0.316858717170966"
"Some worries","1997","Mecklenburg-Western Pomerania","West Germany","","","",""
"Some worries","1997","Mecklenburg-Western Pomerania","East Germany","107","0.242863147764944","0.200084954216645","0.285641341313243"
"Some worries","1997","Saxony","West Germany","","","",""
"Some worries","1997","Saxony","East Germany","298","0.247393863761572","0.221754220252318","0.273033507270825"
"Some worries","1997","Saxony-Anhalt","West Germany","","","",""
"Some worries","1997","Saxony-Anhalt","East Germany","137","0.155544951456764","0.127978537126489","0.183111365787039"
"Some worries","1997","Thuringia","West Germany","","","",""
"Some worries","1997","Thuringia","East Germany","157","0.211019970944815","0.179914115752014","0.242125826137616"
"No worries","1997","Schleswig-Holstein","West Germany","24","","",""
"No worries","1997","Schleswig-Holstein","East Germany","","","",""
"No worries","1997","Hamburg","West Germany","1","","",""
"No worries","1997","Hamburg","East Germany","","","",""
"No worries","1997","Lower Saxony","West Germany","29","","",""
"No worries","1997","Lower Saxony","East Germany","","","",""
"No worries","1997","Bremen","West Germany","4","","",""
"No worries","1997","Bremen","East Germany","","","",""
"No worries","1997","North Rhine-Westphalia","West Germany","103","0.0385463537403098","0.0310075913957056","0.046085116084914"
"No worries","1997","North Rhine-Westphalia","East Germany","","","",""
"No worries","1997","Hesse","West Germany","26","","",""
"No worries","1997","Hesse","East Germany","","","",""
"No worries","1997","Rhineland-Palatinate,Saarland","West Germany","28","","",""
"No worries","1997","Rhineland-Palatinate,Saarland","East Germany","","","",""
"No worries","1997","Baden-Württemberg","West Germany","90","0.0485603988197701","0.0383755445186293","0.058745253120911"
"No worries","1997","Baden-Württemberg","East Germany","","","",""
"No worries","1997","Bavaria","West Germany","83","0.0458394375541656","0.0356553774212927","0.0560234976870385"
"No worries","1997","Bavaria","East Germany","","","",""
"No worries","1997","Berlin","West Germany","19","","",""
"No worries","1997","Berlin","East Germany","5","","",""
"No worries","1997","Brandenburg","West Germany","","","",""
"No worries","1997","Brandenburg","East Germany","11","","",""
"No worries","1997","Mecklenburg-Western Pomerania","West Germany","","","",""
"No worries","1997","Mecklenburg-Western Pomerania","East Germany","8","","",""
"No worries","1997","Saxony","West Germany","","","",""
"No worries","1997","Saxony","East Germany","17","","",""
"No worries","1997","Saxony-Anhalt","West Germany","","","",""
"No worries","1997","Saxony-Anhalt","East Germany","6","","",""
"No worries","1997","Thuringia","West Germany","","","",""
"No worries","1997","Thuringia","East Germany","6","","",""
"Big worries","1998","Schleswig-Holstein","West Germany","158","0.504917088880381","0.452387080289441","0.557447097471322"
"Big worries","1998","Schleswig-Holstein","East Germany","","","",""
"Big worries","1998","Hamburg","West Germany","84","0.601483626761529","0.523651071879276","0.679316181643782"
"Big worries","1998","Hamburg","East Germany","","","",""
"Big worries","1998","Lower Saxony","West Germany","695","0.61438396588599","0.586752276279147","0.642015655492833"
"Big worries","1998","Lower Saxony","East Germany","","","",""
"Big worries","1998","Bremen","West Germany","66","0.700325536949633","0.610536577130779","0.790114496768487"
"Big worries","1998","Bremen","East Germany","","","",""
"Big worries","1998","North Rhine-Westphalia","West Germany","1569","0.563443203690813","0.545160911905457","0.581725495476169"
"Big worries","1998","North Rhine-Westphalia","East Germany","","","",""
"Big worries","1998","Hesse","West Germany","555","0.612799213655004","0.581725775504072","0.643872651805935"
"Big worries","1998","Hesse","East Germany","","","",""
"Big worries","1998","Rhineland-Palatinate,Saarland","West Germany","450","0.577228215930899","0.542932039579769","0.611524392282028"
"Big worries","1998","Rhineland-Palatinate,Saarland","East Germany","","","",""
"Big worries","1998","Baden-Württemberg","West Germany","889","0.535472394656855","0.512502279472603","0.558442509841106"
"Big worries","1998","Baden-Württemberg","East Germany","","","",""
"Big worries","1998","Bavaria","West Germany","881","0.500406167270003","0.47762205626491","0.523190278275097"
"Big worries","1998","Bavaria","East Germany","","","",""
"Big worries","1998","Berlin","West Germany","179","0.611185964470998","0.555080295479137","0.66729163346286"
"Big worries","1998","Berlin","East Germany","143","0.654994018734418","0.593955763662005","0.716032273806831"
