"plh0040","year","education","sex","n","percent","lower_confidence","upper_confidence"
"Big worries","1994","college entrance qualification","Female","362","0.467890712013751","0.432486212950511","0.503295211076991"
"Big worries","1994","college entrance qualification","Male","488","0.433537114893843","0.403662007928212","0.463412221859475"
"Big worries","1994","lower secondary degree","Female","1916","0.666042715330547","0.648830095966894","0.6832553346942"
"Big worries","1994","lower secondary degree","Male","1562","0.600503900874569","0.581680759552318","0.619327042196819"
"Big worries","1994","no degree/no degree yet","Female","229","0.469448730172189","0.424568089309866","0.514329371034512"
"Big worries","1994","no degree/no degree yet","Male","159","0.465648647019281","0.413464671451998","0.517832622586565"
"Big worries","1994","Other degree","Female","207","0.556385473270199","0.506565076676886","0.606205869863511"
"Big worries","1994","Other degree","Male","260","0.495901077067584","0.452719362037273","0.539082792097896"
"Big worries","1994","secondary school degree","Female","1216","0.598091086676716","0.576533673706128","0.619648499647304"
"Big worries","1994","secondary school degree","Male","883","0.549147764973068","0.524199052520731","0.574096477425406"
"No worries","1994","college entrance qualification","Female","48","0.0712034118040905","0.0529561993039309","0.0894506243042501"
"No worries","1994","college entrance qualification","Male","75","0.0802513135611038","0.0638729215967875","0.0966297055254202"
"No worries","1994","lower secondary degree","Female","72","0.0254919028820936","0.019739565942929","0.0312442398212581"
"No worries","1994","lower secondary degree","Male","85","0.027515462311071","0.021228980339275","0.033801944282867"
"No worries","1994","no degree/no degree yet","Female","46","0.0881203548650188","0.0626281050543956","0.113612604675642"
"No worries","1994","no degree/no degree yet","Male","41","0.134682506167516","0.0989685575675192","0.170396454767513"
"No worries","1994","Other degree","Female","31","0.105628341499004","0.074805998132434","0.136450684865573"
"No worries","1994","Other degree","Male","50","0.115032242356257","0.087476127044652","0.142588357667863"
"No worries","1994","secondary school degree","Female","38","0.0190665901137318","0.0130533930610729","0.0250797871663908"
"No worries","1994","secondary school degree","Male","50","0.0344718367776824","0.025324364556208","0.0436193089991568"
"Some worries","1994","college entrance qualification","Female","353","0.460905876182158","0.425536757071982","0.496274995292335"
"Some worries","1994","college entrance qualification","Male","494","0.486211571545053","0.456080442733337","0.516342700356769"
"Some worries","1994","lower secondary degree","Female","896","0.308465381787359","0.291609144292793","0.325321619281926"
"Some worries","1994","lower secondary degree","Male","954","0.37198063681436","0.353405817460403","0.390555456168318"
"Some worries","1994","no degree/no degree yet","Female","200","0.442430914962792","0.397765295449961","0.487096534475623"
"Some worries","1994","no degree/no degree yet","Male","151","0.399668846813203","0.348425189059937","0.450912504566469"
"Some worries","1994","Other degree","Female","144","0.337986185230798","0.290551130019229","0.385421240442367"
"Some worries","1994","Other degree","Male","205","0.389066680576158","0.3469597676595","0.431173593492817"
"Some worries","1994","secondary school degree","Female","733","0.382842323209552","0.361469731134833","0.404214915284272"
"Some worries","1994","secondary school degree","Male","595","0.416380398249249","0.391663356737221","0.441097439761278"
"Big worries","1995","college entrance qualification","Female","337","0.396765225707755","0.36313631472887","0.430394136686639"
"Big worries","1995","college entrance qualification","Male","441","0.384835705805884","0.356043295861714","0.413628115750054"
"Big worries","1995","lower secondary degree","Female","1851","0.662068251674908","0.64455447109356","0.679582032256257"
"Big worries","1995","lower secondary degree","Male","1529","0.608612411930736","0.589746796394413","0.62747802746706"
"Big worries","1995","no degree/no degree yet","Female","224","0.480478503043112","0.435500759647061","0.525456246439162"
"Big worries","1995","no degree/no degree yet","Male","161","0.398591963360341","0.3491692825936","0.448014644127083"
"Big worries","1995","Other degree","Female","262","0.514623287641332","0.471993289366461","0.557253285916203"
"Big worries","1995","Other degree","Male","309","0.4549299344399","0.416380545401469","0.49347932347833"
"Big worries","1995","secondary school degree","Female","1171","0.556065181109424","0.534494271612353","0.577636090606494"
"Big worries","1995","secondary school degree","Male","865","0.556258250839593","0.531379871430809","0.581136630248377"
"No worries","1995","college entrance qualification","Female","59","0.0895011227921434","0.0698785130190084","0.109123732565278"
"No worries","1995","college entrance qualification","Male","100","0.0933304795379495","0.0761165098449941","0.110544449230905"
"No worries","1995","lower secondary degree","Female","84","0.0323106218092647","0.0257634359369746","0.0388578076815548"
"No worries","1995","lower secondary degree","Male","107","0.0392101984857366","0.0317076162342859","0.0467127807371874"
"No worries","1995","no degree/no degree yet","Female","47","0.118902619449777","0.0897641600330433","0.14804107886651"
"No worries","1995","no degree/no degree yet","Male","46","0.155316947640444","0.118754628955707","0.191879266325182"
"No worries","1995","Other degree","Female","51","0.114523574908515","0.0873612412701677","0.141685908546863"
"No worries","1995","Other degree","Male","67","0.121183434182952","0.095920149179463","0.146446719186442"
"No worries","1995","secondary school degree","Female","44","0.0221955236068972","0.0157995787743069","0.0285914684394875"
"No worries","1995","secondary school degree","Male","48","0.0383877151714013","0.0287668341982121","0.0480085961445906"
"Some worries","1995","college entrance qualification","Female","417","0.513733651500102","0.47937715000724","0.548090152992963"
"Some worries","1995","college entrance qualification","Male","556","0.521833814656167","0.492274094619645","0.551393534692688"
"Some worries","1995","lower secondary degree","Female","867","0.305621126515827","0.288564075000293","0.32267817803136"
"Some worries","1995","lower secondary degree","Male","935","0.352177389583527","0.33371423785911","0.370640541307944"
"Some worries","1995","no degree/no degree yet","Female","203","0.400618877507112","0.356504906296178","0.444732848718046"
"Some worries","1995","no degree/no degree yet","Male","170","0.446091088999214","0.395913664532089","0.496268513466339"
"Some worries","1995","Other degree","Female","215","0.370853137450153","0.329652102435789","0.412054172464517"
"Some worries","1995","Other degree","Male","265","0.423886631377148","0.385630776370313","0.462142486383983"
"Some worries","1995","secondary school degree","Female","823","0.421739295283679","0.40029904376812","0.443179546799238"
"Some worries","1995","secondary school degree","Male","619","0.405354033989006","0.380769317941088","0.429938750036924"
"Big worries","1996","college entrance qualification","Female","365","0.435952720755991","0.402012191099916","0.469893250412066"
"Big worries","1996","college entrance qualification","Male","461","0.409630506433587","0.380260885615275","0.439000127251898"
"Big worries","1996","lower secondary degree","Female","1910","0.71298396302724","0.696017934087471","0.72994999196701"
"Big worries","1996","lower secondary degree","Male","1554","0.637876229980395","0.619044025362402","0.656708434598389"
"Big worries","1996","no degree/no degree yet","Female","233","0.521736521460091","0.475938236047121","0.567534806873061"
"Big worries","1996","no degree/no degree yet","Male","173","0.494673418168976","0.442810214309995","0.546536622027957"
"Big worries","1996","Other degree","Female","233","0.435403672977191","0.391769944859912","0.479037401094469"
"Big worries","1996","Other degree","Male","291","0.44805737352054","0.408065785405225","0.488048961635855"
"Big worries","1996","secondary school degree","Female","1197","0.593584635299147","0.572144416566488","0.615024854031806"
"Big worries","1996","secondary school degree","Male","907","0.583959991058035","0.559350316713256","0.608569665402814"
"No worries","1996","college entrance qualification","Female","58","0.0767158610446188","0.0584999274586141","0.0949317946306236"
"No worries","1996","college entrance qualification","Male","82","0.0839827040020345","0.0674178732415359","0.100547534762533"
"No worries","1996","lower secondary degree","Female","49","0.0184052677722314","0.0133641781261223","0.0234463574183405"
"No worries","1996","lower secondary degree","Male","78","0.0290656967607633","0.0224832140056515","0.0356481795158751"
"No worries","1996","no degree/no degree yet","Female","33","0.0811478701529102","0.0561126527590641","0.106183087546756"
