"plh0040","year","bula_h","hgtyp1hh","n","percent","lower_confidence","upper_confidence"
"Big worries","1994","Mecklenburg-Western Pomerania","Couple + C. LE 16 ","76","0.706889970232216","0.622963275657382","0.790816664807051"
"Big worries","1994","Mecklenburg-Western Pomerania","Couple + C. GT 16 ","64","0.727988819760108","0.638505513828484","0.817472125691732"
"Big worries","1994","Mecklenburg-Western Pomerania","Couple + C. LE and GT 16","24","","",""
"Big worries","1994","Saxony","1-pers.-HH","71","0.804354003150916","0.722397025739916","0.886310980561915"
"Big worries","1994","Saxony","(Married) couple without C. ","264","0.85553526189924","0.816773417476247","0.894297106322233"
"Big worries","1994","Saxony","Single parent ","31","0.678840817112391","0.540876778583738","0.816804855641044"
"Big worries","1994","Saxony","Couple + C. LE 16 ","193","0.671927288337595","0.618167138004661","0.725687438670528"
"Big worries","1994","Saxony","Couple + C. GT 16 ","138","0.678974469016754","0.612763809181454","0.745185128852054"
"Big worries","1994","Saxony","Couple + C. LE and GT 16","84","0.666684222804086","0.582691157656818","0.750677287951354"
"Big worries","1994","Saxony-Anhalt","1-pers.-HH","43","0.800369096942896","0.696599601581139","0.904138592304654"
"Big worries","1994","Saxony-Anhalt","(Married) couple without C. ","162","0.861934753499871","0.812753842259964","0.911115664739777"
"Big worries","1994","Saxony-Anhalt","Single parent ","15","","",""
"Big worries","1994","Saxony-Anhalt","Couple + C. LE 16 ","116","0.668666972033181","0.59832392632737","0.739010017738991"
"Big worries","1994","Saxony-Anhalt","Couple + C. GT 16 ","107","0.728474338755652","0.657062942308116","0.799885735203188"
"Big worries","1994","Saxony-Anhalt","Couple + C. LE and GT 16","46","0.716527394926363","0.608612190743551","0.824442599109175"
"Big worries","1994","Thuringia","1-pers.-HH","45","0.696035254385187","0.581542112566217","0.810528396204157"
"Big worries","1994","Thuringia","(Married) couple without C. ","116","0.826205492776037","0.763879962675813","0.888531022876261"
"Big worries","1994","Thuringia","Single parent ","13","","",""
"Big worries","1994","Thuringia","Couple + C. LE 16 ","121","0.664621150115386","0.595650113586259","0.733592186644513"
"Big worries","1994","Thuringia","Couple + C. GT 16 ","95","0.64639177412264","0.56962663400026","0.723156914245021"
"Big worries","1994","Thuringia","Couple + C. LE and GT 16","38","0.664750259925596","0.542197203743342","0.787303316107849"
"Some worries","1994","Schleswig-Holstein","1-pers.-HH","15","","",""
"Some worries","1994","Schleswig-Holstein","(Married) couple without C. ","40","0.418516871940788","0.316598640078979","0.520435103802597"
"Some worries","1994","Schleswig-Holstein","Single parent ","2","","",""
"Some worries","1994","Schleswig-Holstein","Couple + C. LE 16 ","30","0.438869907836955","0.315345742566378","0.562394073107531"
"Some worries","1994","Schleswig-Holstein","Couple + C. GT 16 ","17","","",""
"Some worries","1994","Schleswig-Holstein","Couple + C. LE and GT 16","18","","",""
"Some worries","1994","Hamburg","1-pers.-HH","12","","",""
"Some worries","1994","Hamburg","(Married) couple without C. ","21","","",""
"Some worries","1994","Hamburg","Single parent ","2","","",""
"Some worries","1994","Hamburg","Couple + C. LE 16 ","10","","",""
"Some worries","1994","Hamburg","Couple + C. GT 16 ","9","","",""
"Some worries","1994","Hamburg","Couple + C. LE and GT 16","3","","",""
"Some worries","1994","Lower Saxony","1-pers.-HH","50","0.397761825669201","0.310192267480475","0.485331383857926"
"Some worries","1994","Lower Saxony","(Married) couple without C. ","106","0.357252730626943","0.301619592303678","0.412885868950209"
"Some worries","1994","Lower Saxony","Single parent ","27","","",""
"Some worries","1994","Lower Saxony","Couple + C. LE 16 ","80","0.435049631196144","0.363416533827804","0.506682728564485"
"Some worries","1994","Lower Saxony","Couple + C. GT 16 ","73","0.376145476905049","0.306151806917745","0.446139146892352"
"Some worries","1994","Lower Saxony","Couple + C. LE and GT 16","31","0.484305941122538","0.363737933123899","0.604873949121178"
"Some worries","1994","Bremen","1-pers.-HH","2","","",""
"Some worries","1994","Bremen","(Married) couple without C. ","8","","",""
"Some worries","1994","Bremen","Single parent ","4","","",""
"Some worries","1994","Bremen","Couple + C. LE 16 ","2","","",""
"Some worries","1994","Bremen","Couple + C. GT 16 ","2","","",""
"Some worries","1994","Bremen","Couple + C. LE and GT 16","2","","",""
"Some worries","1994","North Rhine-Westphalia","1-pers.-HH","105","0.330402624546508","0.275407581455767","0.385397667637249"
"Some worries","1994","North Rhine-Westphalia","(Married) couple without C. ","234","0.373205278329785","0.33537802367434","0.411032532985231"
"Some worries","1994","North Rhine-Westphalia","Single parent ","47","0.448677125019319","0.35737820597154","0.539976044067098"
"Some worries","1994","North Rhine-Westphalia","Couple + C. LE 16 ","266","0.470759335562416","0.429782658527621","0.511736012597211"
"Some worries","1994","North Rhine-Westphalia","Couple + C. GT 16 ","201","0.429258538400041","0.384557581479604","0.473959495320477"
"Some worries","1994","North Rhine-Westphalia","Couple + C. LE and GT 16","97","0.400816440054881","0.340189738887022","0.461443141222739"
"Some worries","1994","Hesse","1-pers.-HH","37","0.3510180641783","0.259725694722208","0.442310433634392"
"Some worries","1994","Hesse","(Married) couple without C. ","105","0.365167025345479","0.307414899432769","0.422919151258189"
"Some worries","1994","Hesse","Single parent ","17","","",""
"Some worries","1994","Hesse","Couple + C. LE 16 ","81","0.419879057823922","0.349886351493741","0.489871764154103"
"Some worries","1994","Hesse","Couple + C. GT 16 ","78","0.433010702626209","0.359175786573869","0.50684561867855"
"Some worries","1994","Hesse","Couple + C. LE and GT 16","39","0.431765087685996","0.327079575239776","0.536450600132217"
"Some worries","1994","Rhineland-Palatinate,Saarland","1-pers.-HH","21","","",""
"Some worries","1994","Rhineland-Palatinate,Saarland","(Married) couple without C. ","54","0.304114391727783","0.236909752757353","0.371319030698213"
"Some worries","1994","Rhineland-Palatinate,Saarland","Single parent ","8","","",""
"Some worries","1994","Rhineland-Palatinate,Saarland","Couple + C. LE 16 ","76","0.504907882213229","0.426450308557616","0.583365455868842"
"Some worries","1994","Rhineland-Palatinate,Saarland","Couple + C. GT 16 ","57","0.433828376008527","0.346597491625806","0.521059260391247"
"Some worries","1994","Rhineland-Palatinate,Saarland","Couple + C. LE and GT 16","14","","",""
"Some worries","1994","Baden-Württemberg","1-pers.-HH","64","0.376529998701218","0.300741057967396","0.452318939435041"
"Some worries","1994","Baden-Württemberg","(Married) couple without C. ","160","0.388778169940278","0.340583148276404","0.436973191604152"
"Some worries","1994","Baden-Württemberg","Single parent ","37","0.585485832476158","0.471694357341719","0.699277307610597"
"Some worries","1994","Baden-Württemberg","Couple + C. LE 16 ","204","0.533373667067659","0.483861014398611","0.582886319736706"
"Some worries","1994","Baden-Württemberg","Couple + C. GT 16 ","168","0.416399467634625","0.367029638230931","0.465769297038319"
"Some worries","1994","Baden-Württemberg","Couple + C. LE and GT 16","105","0.621368331545532","0.5529373984648","0.689799264626263"
"Some worries","1994","Bavaria","1-pers.-HH","80","0.36742284213893","0.300608003771411","0.434237680506449"
"Some worries","1994","Bavaria","(Married) couple without C. ","184","0.432292118500603","0.385304300912956","0.47927993608825"
"Some worries","1994","Bavaria","Single parent ","40","0.595832962412621","0.478328760280209","0.713337164545033"
"Some worries","1994","Bavaria","Couple + C. LE 16 ","209","0.547297491656252","0.496510429968167","0.598084553344337"
"Some worries","1994","Bavaria","Couple + C. GT 16 ","138","0.503465465861646","0.445212982290274","0.561717949433017"
"Some worries","1994","Bavaria","Couple + C. LE and GT 16","57","0.43118939345656","0.348260535393804","0.514118251519316"
"Some worries","1994","Berlin","1-pers.-HH","36","0.405618329998562","0.306358013767605","0.504878646229518"
"Some worries","1994","Berlin","(Married) couple without C. ","31","0.222690241904255","0.150614228134107","0.294766255674402"
"Some worries","1994","Berlin","Single parent ","17","","",""
"Some worries","1994","Berlin","Couple + C. LE 16 ","48","0.322320063068609","0.249675099099695","0.394965027037523"
"Some worries","1994","Berlin","Couple + C. GT 16 ","17","","",""
"Some worries","1994","Berlin","Couple + C. LE and GT 16","5","","",""
"Some worries","1994","Brandenburg","1-pers.-HH","12","","",""
"Some worries","1994","Brandenburg","(Married) couple without C. ","24","","",""
"Some worries","1994","Brandenburg","Single parent ","8","","",""
"Some worries","1994","Brandenburg","Couple + C. LE 16 ","35","0.250332464744418","0.179577033117158","0.321087896371679"
"Some worries","1994","Brandenburg","Couple + C. GT 16 ","30","0.269042086685753","0.184620899383185","0.353463273988321"
"Some worries","1994","Brandenburg","Couple + C. LE and GT 16","22","","",""
"Some worries","1994","Mecklenburg-Western Pomerania","1-pers.-HH","5","","",""
"Some worries","1994","Mecklenburg-Western Pomerania","(Married) couple without C. ","15","","",""
"Some worries","1994","Mecklenburg-Western Pomerania","Single parent ","7","","",""
"Some worries","1994","Mecklenburg-Western Pomerania","Couple + C. LE 16 ","36","0.286545312488569","0.203179359082579","0.369911265894558"
"Some worries","1994","Mecklenburg-Western Pomerania","Couple + C. GT 16 ","29","","",""
"Some worries","1994","Mecklenburg-Western Pomerania","Couple + C. LE and GT 16","13","","",""
"Some worries","1994","Saxony","1-pers.-HH","16","","",""
"Some worries","1994","Saxony","(Married) couple without C. ","49","0.13784570188882","0.0998360700476714","0.175855333729968"
"Some worries","1994","Saxony","Single parent ","13","","",""
"Some worries","1994","Saxony","Couple + C. LE 16 ","97","0.320455145662976","0.267022464147857","0.373887827178095"
"Some worries","1994","Saxony","Couple + C. GT 16 ","48","0.293313056382627","0.228746051806313","0.357880060958941"
"Some worries","1994","Saxony","Couple + C. LE and GT 16","37","0.333315777195914","0.249322712048646","0.417308842343182"
"Some worries","1994","Saxony-Anhalt","1-pers.-HH","14","","",""
"Some worries","1994","Saxony-Anhalt","(Married) couple without C. ","25","","",""
"Some worries","1994","Saxony-Anhalt","Single parent ","14","","",""
"Some worries","1994","Saxony-Anhalt","Couple + C. LE 16 ","54","0.322127474534078","0.252292694830872","0.391962254237284"
"Some worries","1994","Saxony-Anhalt","Couple + C. GT 16 ","37","0.22448674239397","0.157491352488805","0.291482132299134"
"Some worries","1994","Saxony-Anhalt","Couple + C. LE and GT 16","20","","",""
"Some worries","1994","Thuringia","1-pers.-HH","17","","",""
"Some worries","1994","Thuringia","(Married) couple without C. ","25","","",""
"Some worries","1994","Thuringia","Single parent ","6","","",""
"Some worries","1994","Thuringia","Couple + C. LE 16 ","59","0.335378849884614","0.266407813355487","0.404349886413741"
"Some worries","1994","Thuringia","Couple + C. GT 16 ","50","0.331424946959853","0.255842205827856","0.40700768809185"
"Some worries","1994","Thuringia","Couple + C. LE and GT 16","16","","",""
"No worries","1994","Schleswig-Holstein","1-pers.-HH","2","","",""
"No worries","1994","Schleswig-Holstein","(Married) couple without C. ","1","","",""
"No worries","1994","Schleswig-Holstein","Single parent ","1","","",""
"No worries","1994","Schleswig-Holstein","Couple + C. LE 16 ","4","","",""
"No worries","1994","Schleswig-Holstein","Couple + C. GT 16 ","2","","",""
"No worries","1994","Schleswig-Holstein","Couple + C. LE and GT 16","1","","",""
"No worries","1994","Hamburg","1-pers.-HH","1","","",""
"No worries","1994","Hamburg","(Married) couple without C. ","2","","",""
"No worries","1994","Hamburg","Single parent ","","","",""
"No worries","1994","Hamburg","Couple + C. LE 16 ","","","",""
"No worries","1994","Hamburg","Couple + C. GT 16 ","1","","",""
"No worries","1994","Hamburg","Couple + C. LE and GT 16","","","",""
"No worries","1994","Lower Saxony","1-pers.-HH","6","","",""
"No worries","1994","Lower Saxony","(Married) couple without C. ","9","","",""
"No worries","1994","Lower Saxony","Single parent ","2","","",""
"No worries","1994","Lower Saxony","Couple + C. LE 16 ","4","","",""
"No worries","1994","Lower Saxony","Couple + C. GT 16 ","13","","",""
"No worries","1994","Lower Saxony","Couple + C. LE and GT 16","2","","",""
"No worries","1994","Bremen","1-pers.-HH","1","","",""
"No worries","1994","Bremen","(Married) couple without C. ","3","","",""
"No worries","1994","Bremen","Single parent ","1","","",""
"No worries","1994","Bremen","Couple + C. LE 16 ","","","",""
"No worries","1994","Bremen","Couple + C. GT 16 ","","","",""
"No worries","1994","Bremen","Couple + C. LE and GT 16","","","",""
"No worries","1994","North Rhine-Westphalia","1-pers.-HH","13","","",""
"No worries","1994","North Rhine-Westphalia","(Married) couple without C. ","19","","",""
"No worries","1994","North Rhine-Westphalia","Single parent ","1","","",""
"No worries","1994","North Rhine-Westphalia","Couple + C. LE 16 ","23","","",""
"No worries","1994","North Rhine-Westphalia","Couple + C. GT 16 ","26","","",""
"No worries","1994","North Rhine-Westphalia","Couple + C. LE and GT 16","26","","",""
"No worries","1994","Hesse","1-pers.-HH","6","","",""
"No worries","1994","Hesse","(Married) couple without C. ","11","","",""
"No worries","1994","Hesse","Single parent ","3","","",""
"No worries","1994","Hesse","Couple + C. LE 16 ","4","","",""
"No worries","1994","Hesse","Couple + C. GT 16 ","10","","",""
"No worries","1994","Hesse","Couple + C. LE and GT 16","7","","",""
"No worries","1994","Rhineland-Palatinate,Saarland","1-pers.-HH","1","","",""
"No worries","1994","Rhineland-Palatinate,Saarland","(Married) couple without C. ","4","","",""
"No worries","1994","Rhineland-Palatinate,Saarland","Single parent ","3","","",""
"No worries","1994","Rhineland-Palatinate,Saarland","Couple + C. LE 16 ","4","","",""
"No worries","1994","Rhineland-Palatinate,Saarland","Couple + C. GT 16 ","1","","",""
"No worries","1994","Rhineland-Palatinate,Saarland","Couple + C. LE and GT 16","1","","",""
"No worries","1994","Baden-Württemberg","1-pers.-HH","11","","",""
"No worries","1994","Baden-Württemberg","(Married) couple without C. ","10","","",""
"No worries","1994","Baden-Württemberg","Single parent ","6","","",""
"No worries","1994","Baden-Württemberg","Couple + C. LE 16 ","16","","",""
"No worries","1994","Baden-Württemberg","Couple + C. GT 16 ","29","","",""
"No worries","1994","Baden-Württemberg","Couple + C. LE and GT 16","14","","",""
"No worries","1994","Bavaria","1-pers.-HH","27","","",""
"No worries","1994","Bavaria","(Married) couple without C. ","34","0.0618511872283571","0.039003405545587","0.0846989689111272"
"No worries","1994","Bavaria","Single parent ","5","","",""
"No worries","1994","Bavaria","Couple + C. LE 16 ","29","","",""
"No worries","1994","Bavaria","Couple + C. GT 16 ","23","","",""
"No worries","1994","Bavaria","Couple + C. LE and GT 16","14","","",""
"No worries","1994","Berlin","1-pers.-HH","3","","",""
"No worries","1994","Berlin","(Married) couple without C. ","2","","",""
"No worries","1994","Berlin","Single parent ","4","","",""
"No worries","1994","Berlin","Couple + C. LE 16 ","5","","",""
"No worries","1994","Berlin","Couple + C. GT 16 ","4","","",""
"No worries","1994","Berlin","Couple + C. LE and GT 16","","","",""
"No worries","1994","Brandenburg","1-pers.-HH","1","","",""
"No worries","1994","Brandenburg","(Married) couple without C. ","2","","",""
"No worries","1994","Brandenburg","Single parent ","1","","",""
"No worries","1994","Brandenburg","Couple + C. LE 16 ","1","","",""
"No worries","1994","Brandenburg","Couple + C. GT 16 ","1","","",""
"No worries","1994","Brandenburg","Couple + C. LE and GT 16","2","","",""
"No worries","1994","Mecklenburg-Western Pomerania","1-pers.-HH","","","",""
"No worries","1994","Mecklenburg-Western Pomerania","(Married) couple without C. ","","","",""
"No worries","1994","Mecklenburg-Western Pomerania","Single parent ","","","",""
"No worries","1994","Mecklenburg-Western Pomerania","Couple + C. LE 16 ","1","","",""
"No worries","1994","Mecklenburg-Western Pomerania","Couple + C. GT 16 ","2","","",""
"No worries","1994","Mecklenburg-Western Pomerania","Couple + C. LE and GT 16","","","",""
"No worries","1994","Saxony","1-pers.-HH","3","","",""
"No worries","1994","Saxony","(Married) couple without C. ","3","","",""
"No worries","1994","Saxony","Single parent ","","","",""
"No worries","1994","Saxony","Couple + C. LE 16 ","3","","",""
"No worries","1994","Saxony","Couple + C. GT 16 ","5","","",""
"No worries","1994","Saxony","Couple + C. LE and GT 16","","","",""
"No worries","1994","Saxony-Anhalt","1-pers.-HH","","","",""
"No worries","1994","Saxony-Anhalt","(Married) couple without C. ","2","","",""
"No worries","1994","Saxony-Anhalt","Single parent ","","","",""
"No worries","1994","Saxony-Anhalt","Couple + C. LE 16 ","2","","",""
"No worries","1994","Saxony-Anhalt","Couple + C. GT 16 ","5","","",""
"No worries","1994","Saxony-Anhalt","Couple + C. LE and GT 16","1","","",""
"No worries","1994","Thuringia","1-pers.-HH","","","",""
"No worries","1994","Thuringia","(Married) couple without C. ","1","","",""
"No worries","1994","Thuringia","Single parent ","","","",""
"No worries","1994","Thuringia","Couple + C. LE 16 ","","","",""
"No worries","1994","Thuringia","Couple + C. GT 16 ","4","","",""
"No worries","1994","Thuringia","Couple + C. LE and GT 16","3","","",""
"Big worries","1995","Schleswig-Holstein","1-pers.-HH","15","","",""
"Big worries","1995","Schleswig-Holstein","(Married) couple without C. ","51","0.579704454330646","0.476573872640203","0.682835036021089"
"Big worries","1995","Schleswig-Holstein","Single parent ","3","","",""
"Big worries","1995","Schleswig-Holstein","Couple + C. LE 16 ","23","","",""
"Big worries","1995","Schleswig-Holstein","Couple + C. GT 16 ","27","","",""
"Big worries","1995","Schleswig-Holstein","Couple + C. LE and GT 16","8","","",""
"Big worries","1995","Hamburg","1-pers.-HH","20","","",""
"Big worries","1995","Hamburg","(Married) couple without C. ","18","","",""
"Big worries","1995","Hamburg","Single parent ","","","",""
"Big worries","1995","Hamburg","Couple + C. LE 16 ","5","","",""
"Big worries","1995","Hamburg","Couple + C. GT 16 ","5","","",""
"Big worries","1995","Hamburg","Couple + C. LE and GT 16","5","","",""
"Big worries","1995","Lower Saxony","1-pers.-HH","64","0.582603385049405","0.492475302017618","0.672731468081191"
"Big worries","1995","Lower Saxony","(Married) couple without C. ","165","0.615381853859754","0.55977073231858","0.670992975400927"
"Big worries","1995","Lower Saxony","Single parent ","26","","",""
"Big worries","1995","Lower Saxony","Couple + C. LE 16 ","130","0.57256992303126","0.510112167331777","0.635027678730743"
"Big worries","1995","Lower Saxony","Couple + C. GT 16 ","96","0.561912979123472","0.490610218617299","0.633215739629645"
"Big worries","1995","Lower Saxony","Couple + C. LE and GT 16","20","","",""
"Big worries","1995","Bremen","1-pers.-HH","18","","",""
"Big worries","1995","Bremen","(Married) couple without C. ","23","","",""
"Big worries","1995","Bremen","Single parent ","2","","",""
"Big worries","1995","Bremen","Couple + C. LE 16 ","7","","",""
"Big worries","1995","Bremen","Couple + C. GT 16 ","13","","",""
"Big worries","1995","Bremen","Couple + C. LE and GT 16","1","","",""
"Big worries","1995","North Rhine-Westphalia","1-pers.-HH","135","0.48060251771513","0.422999914539341","0.53820512089092"
"Big worries","1995","North Rhine-Westphalia","(Married) couple without C. ","376","0.587933364694455","0.550467211383425","0.625399518005485"
"Big worries","1995","North Rhine-Westphalia","Single parent ","55","0.434992517527965","0.347022198167998","0.522962836887933"
"Big worries","1995","North Rhine-Westphalia","Couple + C. LE 16 ","299","0.451978889643553","0.412898238844586","0.491059540442519"
"Big worries","1995","North Rhine-Westphalia","Couple + C. GT 16 ","239","0.494595543679045","0.449538555960923","0.539652531397168"
"Big worries","1995","North Rhine-Westphalia","Couple + C. LE and GT 16","136","0.458287277039535","0.399716752800747","0.516857801278324"
"Big worries","1995","Hesse","1-pers.-HH","66","0.64367633894055","0.552506484404363","0.734846193476737"
"Big worries","1995","Hesse","(Married) couple without C. ","189","0.634055235664","0.579547419920224","0.688563051407777"
"Big worries","1995","Hesse","Single parent ","17","","",""
"Big worries","1995","Hesse","Couple + C. LE 16 ","139","0.550969286369027","0.486965477833292","0.614973094904761"
"Big worries","1995","Hesse","Couple + C. GT 16 ","85","0.457753374509535","0.381734694332346","0.533772054686725"
"Big worries","1995","Hesse","Couple + C. LE and GT 16","31","0.483030553346514","0.35864441480824","0.607416691884788"
"Big worries","1995","Rhineland-Palatinate,Saarland","1-pers.-HH","39","0.625604682546697","0.504154443750036","0.747054921343358"
"Big worries","1995","Rhineland-Palatinate,Saarland","(Married) couple without C. ","110","0.594723497653153","0.523978540488753","0.665468454817553"
"Big worries","1995","Rhineland-Palatinate,Saarland","Single parent ","17","","",""
"Big worries","1995","Rhineland-Palatinate,Saarland","Couple + C. LE 16 ","85","0.499422580964051","0.424481534957846","0.574363626970256"
"Big worries","1995","Rhineland-Palatinate,Saarland","Couple + C. GT 16 ","76","0.558343318989961","0.47695292769064","0.639733710289282"
"Big worries","1995","Rhineland-Palatinate,Saarland","Couple + C. LE and GT 16","13","","",""
"Big worries","1995","Baden-Württemberg","1-pers.-HH","84","0.465605801658475","0.393335044447043","0.537876558869908"
"Big worries","1995","Baden-Württemberg","(Married) couple without C. ","203","0.556140678392761","0.507632990829824","0.604648365955697"
"Big worries","1995","Baden-Württemberg","Single parent ","35","0.472085221413858","0.359103139853185","0.585067302974531"
"Big worries","1995","Baden-Württemberg","Couple + C. LE 16 ","166","0.428531039244709","0.380688453323337","0.476373625166081"
"Big worries","1995","Baden-Württemberg","Couple + C. GT 16 ","153","0.451369326693359","0.401335657072335","0.501402996314384"
"Big worries","1995","Baden-Württemberg","Couple + C. LE and GT 16","87","0.419765151404229","0.351538327079087","0.48799197572937"
"Big worries","1995","Bavaria","1-pers.-HH","88","0.511874948304159","0.442943104932887","0.580806791675432"
"Big worries","1995","Bavaria","(Married) couple without C. ","226","0.549075400227242","0.50258217111823","0.595568629336253"
"Big worries","1995","Bavaria","Single parent ","25","","",""
