"plh0040","year","bula_h","regtyp","n","percent","lower_confidence","upper_confidence","value"
"No worries","1994","North Rhine-Westphalia","Urban Area","109","0.0397799087858033","0.0319525972786576","0.047607220292949","3"
"No worries","1994","Hesse","Urban Area","41","0.047465877757036","0.0326758540848373","0.0622559014292347","3"
"No worries","1994","Berlin","Urban Area","19","","","","3"
"No worries","1994","Berlin","Rural Area","","","","","3"
"No worries","1994","Brandenburg","Urban Area","2","","","","3"
"No worries","1994","Brandenburg","Rural Area","7","","","","3"
"No worries","1994","Mecklenburg-Western Pomerania","Urban Area","1","","","","3"
"No worries","1994","Mecklenburg-Western Pomerania","Rural Area","2","","","","3"
"No worries","1994","Saxony","Urban Area","10","","","","3"
"No worries","1994","Saxony","Rural Area","5","","","","3"
"No worries","1994","Saxony-Anhalt","Urban Area","4","","","","3"
"No worries","1994","Saxony-Anhalt","Rural Area","6","","","","3"
"No worries","1994","Thuringia","Urban Area","1","","","","3"
"No worries","1994","Thuringia","Rural Area","7","","","","3"
"Some worries","1994","Hamburg","Urban Area","58","0.385777599784203","0.305144120096155","0.46641107947225","2"
"Some worries","1994","Thuringia","Rural Area","131","0.277096681107586","0.236762495542781","0.317430866672391","2"
"Some worries","1994","Rhineland-Palatinate,Saarland","Rural Area","52","0.470243705905146","0.377392796870375","0.563094614939917","2"
"Some worries","1994","Thuringia","Urban Area","59","0.294928195021485","0.230087731464197","0.359768658578773","2"
"Some worries","1994","Mecklenburg-Western Pomerania","Rural Area","102","0.254232679582052","0.208809440497011","0.299655918667093","2"
"Some worries","1994","Saxony","Rural Area","147","0.234156898010072","0.198636718638187","0.269677077381958","2"
"Some worries","1994","Saxony-Anhalt","Urban Area","45","0.180725097197614","0.129049875518368","0.23240031887686","2"
"Some worries","1994","Saxony-Anhalt","Rural Area","129","0.243441495779943","0.205520118501402","0.281362873058484","2"
"Some worries","1994","Schleswig-Holstein","Rural Area","68","0.416710953689426","0.336464941661088","0.496956965717764","2"
"Some worries","1994","Bavaria","Urban Area","384","0.447613287532269","0.413242208744007","0.481984366320531","2"
"Some worries","1994","Bavaria","Rural Area","374","0.481657350074313","0.446569486116226","0.516745214032401","2"
"Some worries","1994","Berlin","Urban Area","165","0.312888192030671","0.274208158222184","0.351568225839158","2"
"Some worries","1994","Lower Saxony","Rural Area","187","0.435572122287341","0.389503804767543","0.481640439807139","2"
"Some worries","1994","Bremen","Urban Area","20","","","","2"
"Some worries","1994","Mecklenburg-Western Pomerania","Urban Area","12","","","","2"
"Some worries","1994","North Rhine-Westphalia","Urban Area","981","0.402412443160187","0.382772880809458","0.422052005510916","2"
"Some worries","1994","Schleswig-Holstein","Urban Area","59","0.380785180232144","0.300635974209596","0.460934386254692","2"
"Some worries","1994","Berlin","Rural Area","","","","","2"
"Some worries","1994","Brandenburg","Urban Area","20","","","","2"
"Some worries","1994","Brandenburg","Rural Area","122","0.208232368851103","0.174267111451194","0.242197626251011","2"
"Some worries","1994","Saxony","Urban Area","132","0.208342407930943","0.175432422644852","0.241252393217034","2"
"Some worries","1994","Lower Saxony","Urban Area","214","0.392829117821421","0.350893163237061","0.434765072405781","2"
"Some worries","1994","Bremen","Rural Area","","","","","2"
"Some worries","1994","Hamburg","Rural Area","","","","","2"
"Some worries","1994","North Rhine-Westphalia","Rural Area","31","0.486591722217436","0.362178643325716","0.611004801109155","2"
"Some worries","1994","Hesse","Urban Area","337","0.414342882235122","0.38007876920034","0.448606995269903","2"
"Some worries","1994","Hesse","Rural Area","41","0.274869516151784","0.195321972011816","0.354417060291753","2"
"Some worries","1994","Rhineland-Palatinate,Saarland","Urban Area","198","0.377957275791484","0.336322072287596","0.419592479295372","2"
"Some worries","1994","Baden-Württemberg","Urban Area","704","0.452176709006617","0.427147706331988","0.477205711681246","2"
"Some worries","1994","Baden-Württemberg","Rural Area","91","0.383863637533897","0.319157551412616","0.448569723655178","2"
"Big worries","1995","Schleswig-Holstein","Urban Area","61","0.452843414299352","0.370092931860253","0.535593896738451","1"
"Big worries","1995","Schleswig-Holstein","Rural Area","71","0.555577289869448","0.474418192338056","0.63673638740084","1"
"Big worries","1995","Hamburg","Urban Area","56","0.472359772069898","0.387193717736614","0.557525826403182","1"
"Big worries","1995","Hamburg","Rural Area","","","","","1"
"Big worries","1995","Lower Saxony","Urban Area","300","0.595902199547512","0.555295527509629","0.636508871585395","1"
"Big worries","1995","Lower Saxony","Rural Area","246","0.525287830597065","0.480380717324162","0.570194943869969","1"
"Big worries","1995","Bremen","Urban Area","65","0.664160100275287","0.569189578302365","0.759130622248208","1"
"Big worries","1995","Bremen","Rural Area","","","","","1"
"Big worries","1995","North Rhine-Westphalia","Urban Area","1287","0.511570858604507","0.49199993867818","0.531141778530833","1"
"Big worries","1995","North Rhine-Westphalia","Rural Area","24","","","","1"
"Big worries","1995","Hesse","Urban Area","468","0.566190756196714","0.531954920053284","0.600426592340144","1"
"Big worries","1995","Hesse","Rural Area","84","0.62482750770021","0.545748281765444","0.703906733634976","1"
"Big worries","1995","Rhineland-Palatinate,Saarland","Urban Area","311","0.565743048242787","0.52515914790005","0.606326948585525","1"
"Big worries","1995","Rhineland-Palatinate,Saarland","Rural Area","60","0.45552081723145","0.371511788974167","0.539529845488733","1"
"Big worries","1995","Baden-Württemberg","Urban Area","666","0.473684023101297","0.449025023298754","0.49834302290384","1"
"Big worries","1995","Baden-Württemberg","Rural Area","106","0.495904576728201","0.430282330065069","0.561526823391332","1"
"Big worries","1995","Bavaria","Urban Area","336","0.436145968639652","0.40259026216317","0.469701675116135","1"
"Big worries","1995","Bavaria","Rural Area","412","0.518351028217156","0.484480477880114","0.552221578554197","1"
"Big worries","1995","Berlin","Urban Area","366","0.65827672343197","0.619306446845458","0.697247000018482","1"
"Big worries","1995","Berlin","Rural Area","","","","","1"
"Big worries","1995","Brandenburg","Urban Area","10","","","","1"
"Big worries","1995","Brandenburg","Rural Area","393","0.722527988562127","0.685640693968057","0.759415283156197","1"
"Big worries","1995","Mecklenburg-Western Pomerania","Urban Area","44","0.814462917171303","0.712649480472139","0.916276353870467","1"
"Big worries","1995","Mecklenburg-Western Pomerania","Rural Area","229","0.637641394756463","0.587779184674289","0.687503604838637","1"
"Big worries","1995","Saxony","Urban Area","383","0.699758436586286","0.662260996242793","0.737255876929778","1"
"Big worries","1995","Saxony","Rural Area","366","0.714621826602022","0.675918725730198","0.753324927473846","1"
"Big worries","1995","Saxony-Anhalt","Urban Area","144","0.821445715400619","0.7661089522759","0.876782478525339","1"
"Big worries","1995","Saxony-Anhalt","Rural Area","374","0.770896491660059","0.734133559999028","0.80765942332109","1"
"Big worries","1995","Thuringia","Urban Area","137","0.76831951150238","0.708010136526297","0.828628886478462","1"
"Big worries","1995","Thuringia","Rural Area","328","0.73237906087669","0.691833495868787","0.772924625884592","1"
"No worries","1995","Hamburg","Urban Area","4","","","","3"
"No worries","1995","Bavaria","Rural Area","41","0.0477142371026388","0.0332647447261968","0.0621637294790807","3"
"No worries","1995","Schleswig-Holstein","Urban Area","10","","","","3"
"No worries","1995","Schleswig-Holstein","Rural Area","13","","","","3"
"No worries","1995","Hamburg","Rural Area","","","","","3"
"No worries","1995","Lower Saxony","Urban Area","17","","","","3"
"No worries","1995","Lower Saxony","Rural Area","24","","","","3"
"No worries","1995","Bremen","Urban Area","8","","","","3"
"No worries","1995","Bremen","Rural Area","","","","","3"
"No worries","1995","North Rhine-Westphalia","Urban Area","140","0.0535500723009039","0.0447358010851361","0.0623643435166716","3"
"No worries","1995","North Rhine-Westphalia","Rural Area","2","","","","3"
"No worries","1995","Rhineland-Palatinate,Saarland","Urban Area","46","0.0634625903065585","0.0435011330952392","0.0834240475178779","3"
"No worries","1995","Rhineland-Palatinate,Saarland","Rural Area","11","","","","3"
"No worries","1995","Baden-Württemberg","Urban Area","131","0.0769015937006498","0.0637433028250955","0.090059884576204","3"
"No worries","1995","Baden-Württemberg","Rural Area","20","","","","3"
"No worries","1995","Bavaria","Urban Area","102","0.11185635605798","0.090528900273448","0.133183811842511","3"
"No worries","1995","Brandenburg","Urban Area","1","","","","3"
"No worries","1995","Brandenburg","Rural Area","7","","","","3"
"No worries","1995","Berlin","Urban Area","24","","","","3"
"No worries","1995","Berlin","Rural Area","","","","","3"
"No worries","1995","Hesse","Urban Area","40","0.0598584601004141","0.0434710794382995","0.0762458407625287","3"
"No worries","1995","Hesse","Rural Area","7","","","","3"
"No worries","1995","Mecklenburg-Western Pomerania","Urban Area","2","","","","3"
"No worries","1995","Mecklenburg-Western Pomerania","Rural Area","5","","","","3"
"No worries","1995","Saxony","Urban Area","9","","","","3"
"No worries","1995","Saxony","Rural Area","8","","","","3"
"No worries","1995","Saxony-Anhalt","Urban Area","3","","","","3"
"No worries","1995","Saxony-Anhalt","Rural Area","5","","","","3"
"No worries","1995","Thuringia","Urban Area","2","","","","3"
"No worries","1995","Thuringia","Rural Area","6","","","","3"
"Some worries","1995","Schleswig-Holstein","Rural Area","60","0.38578162069083","0.306275783420229","0.465287457961431","2"
"Some worries","1995","Thuringia","Urban Area","49","0.224871271450859","0.16519206072668","0.284550482175038","2"
"Some worries","1995","Schleswig-Holstein","Urban Area","68","0.499772331250619","0.416651352154534","0.582893310346705","2"
"Some worries","1995","Hamburg","Urban Area","72","0.487955920534795","0.402684186269326","0.573227654800264","2"
"Some worries","1995","Mecklenburg-Western Pomerania","Urban Area","10","","","","2"
"Some worries","1995","Mecklenburg-Western Pomerania","Rural Area","123","0.34256756353939","0.293339509785547","0.391795617293234","2"
"Some worries","1995","Saxony","Rural Area","149","0.266757679456968","0.228854165569989","0.304661193343946","2"
"Some worries","1995","Saxony-Anhalt","Urban Area","37","0.172203535333203","0.11765011373448","0.226756956931927","2"
"Some worries","1995","Saxony-Anhalt","Rural Area","123","0.224414230729486","0.187918980559267","0.260909480899705","2"
"Some worries","1995","Thuringia","Rural Area","124","0.250643703635214","0.21095307915356","0.290334328116868","2"
"Some worries","1995","Hamburg","Rural Area","","","","","2"
"Some worries","1995","Lower Saxony","Urban Area","244","0.382503718656917","0.342287460088513","0.422719977225321","2"
"Some worries","1995","Lower Saxony","Rural Area","205","0.422479483940271","0.37805853758392","0.466900430296621","2"
"Some worries","1995","Bremen","Urban Area","22","","","","2"
"Some worries","1995","Bremen","Rural Area","","","","","2"
"Some worries","1995","North Rhine-Westphalia","Urban Area","1079","0.434879069094589","0.415469651371666","0.454288486817513","2"
"Some worries","1995","Rhineland-Palatinate,Saarland","Rural Area","64","0.477486240054825","0.393228364841116","0.561744115268534","2"
"Some worries","1995","Bavaria","Urban Area","401","0.451997675302368","0.418321216968376","0.48567413363636","2"
"Some worries","1995","Bavaria","Rural Area","383","0.433934734680205","0.400338514940732","0.467530954419679","2"
"Some worries","1995","Berlin","Urban Area","179","0.29886227493165","0.26125003703121","0.33647451283209","2"
"Some worries","1995","Berlin","Rural Area","","","","","2"
"Some worries","1995","Brandenburg","Urban Area","8","","","","2"
"Some worries","1995","Brandenburg","Rural Area","166","0.265298447988765","0.228926822656325","0.301670073321205","2"
"Some worries","1995","Saxony","Urban Area","182","0.282906696205629","0.246059742230971","0.319753650180287","2"
"Some worries","1995","North Rhine-Westphalia","Rural Area","43","0.585671502626115","0.469440229577977","0.701902775674254","2"
"Some worries","1995","Hesse","Urban Area","297","0.373950783702872","0.340526538180941","0.407375029224803","2"
"Some worries","1995","Hesse","Rural Area","53","0.33502147996493","0.257929894066152","0.412113065863709","2"
"Some worries","1995","Rhineland-Palatinate,Saarland","Urban Area","216","0.370794361450654","0.331245531119268","0.410343191782041","2"
"Some worries","1995","Baden-Württemberg","Urban Area","778","0.449414383198053","0.424847858310927","0.47398090808518","2"
"Some worries","1995","Baden-Württemberg","Rural Area","97","0.447299663869507","0.382040754751106","0.512558572987907","2"
"Big worries","1996","Schleswig-Holstein","Urban Area","68","0.493394347612026","0.410577980851089","0.576210714372963","1"
"Big worries","1996","Schleswig-Holstein","Rural Area","73","0.599192649711597","0.51915065146374","0.679234647959454","1"
"Big worries","1996","Hamburg","Urban Area","79","0.701992752198875","0.62213031752522","0.78185518687253","1"
"Big worries","1996","Hamburg","Rural Area","","","","","1"
"Big worries","1996","Lower Saxony","Urban Area","308","0.610918732000576","0.570247209110967","0.651590254890186","1"
"Big worries","1996","Lower Saxony","Rural Area","275","0.619252030895167","0.575948127704783","0.662555934085551","1"
"Big worries","1996","Bremen","Urban Area","64","0.687097906601243","0.593363785569407","0.780832027633078","1"
"Big worries","1996","Bremen","Rural Area","","","","","1"
"Big worries","1996","North Rhine-Westphalia","Urban Area","1285","0.518808833862622","0.499112456247768","0.538505211477476","1"
"Big worries","1996","North Rhine-Westphalia","Rural Area","30","0.496801758595291","0.373338158673298","0.620265358517285","1"
"Big worries","1996","Hesse","Urban Area","448","0.573637830472136","0.538638588923637","0.608637072020635","1"
"Big worries","1996","Hesse","Rural Area","80","0.57395840438255","0.49145445109005","0.65646235767505","1"
"Big worries","1996","Rhineland-Palatinate,Saarland","Urban Area","319","0.596572442583763","0.555684062987405","0.637460822180121","1"
"Big worries","1996","Rhineland-Palatinate,Saarland","Rural Area","65","0.467497828409079","0.383019330657309","0.55197632616085","1"
"Big worries","1996","Baden-Württemberg","Urban Area","696","0.528695994552393","0.503341537342658","0.554050451762128","1"
"Big worries","1996","Baden-Württemberg","Rural Area","114","0.598806772009745","0.53329052532018","0.664323018699311","1"
"Big worries","1996","Bavaria","Urban Area","326","0.458030170972019","0.423803040764902","0.492257301179135","1"
"Big worries","1996","Bavaria","Rural Area","443","0.568417982409132","0.534783003075133","0.602052961743131","1"
"Big worries","1996","Berlin","Urban Area","379","0.710240160203849","0.671835192394815","0.748645128012883","1"
"Big worries","1996","Berlin","Rural Area","","","","","1"
"Big worries","1996","Brandenburg","Urban Area","17","","","","1"
"Big worries","1996","Brandenburg","Rural Area","387","0.721745754942446","0.684793845447138","0.758697664437755","1"
"Big worries","1996","Mecklenburg-Western Pomerania","Urban Area","41","0.821050617864408","0.718815222966857","0.923286012761959","1"
"Big worries","1996","Mecklenburg-Western Pomerania","Rural Area","241","0.736282965505165","0.68944477586585","0.78312115514448","1"
"Big worries","1996","Saxony","Urban Area","408","0.733996571273663","0.697529643914948","0.770463498632378","1"
"Big worries","1996","Saxony","Rural Area","380","0.752362173571006","0.71585460445168","0.788869742690332","1"
"Big worries","1996","Saxony-Anhalt","Urban Area","169","0.849384450326101","0.800541539351399","0.898227361300803","1"
"Big worries","1996","Saxony-Anhalt","Rural Area","342","0.775192151107478","0.737289852301898","0.813094449913057","1"
"Big worries","1996","Thuringia","Urban Area","133","0.740131922622556","0.677772465563552","0.802491379681561","1"
"Big worries","1996","Thuringia","Rural Area","352","0.760551693248657","0.721764186111758","0.799339200385557","1"
"No worries","1996","Schleswig-Holstein","Urban Area","11","","","","3"
"No worries","1996","Bavaria","Rural Area","45","0.0439221590175168","0.0300061706635253","0.0578381473715083","3"
"No worries","1996","Schleswig-Holstein","Rural Area","6","","","","3"
"No worries","1996","Hamburg","Urban Area","1","","","","3"
"No worries","1996","Hamburg","Rural Area","","","","","3"
"No worries","1996","Lower Saxony","Urban Area","15","","","","3"
"No worries","1996","Lower Saxony","Rural Area","21","","","","3"
"No worries","1996","Bremen","Urban Area","4","","","","3"
"No worries","1996","Bremen","Rural Area","","","","","3"
"No worries","1996","North Rhine-Westphalia","Urban Area","114","0.0491741944869351","0.0406502038284304","0.0576981851454398","3"
"No worries","1996","North Rhine-Westphalia","Rural Area","","","","","3"
"No worries","1996","Rhineland-Palatinate,Saarland","Urban Area","22","","","","3"
"No worries","1996","Rhineland-Palatinate,Saarland","Rural Area","8","","","","3"
"No worries","1996","Baden-Württemberg","Urban Area","62","0.0303232420647588","0.0216135650199147","0.0390329191096029","3"
"No worries","1996","Baden-Württemberg","Rural Area","21","","","","3"
"No worries","1996","Bavaria","Urban Area","86","0.0987940162415491","0.0782959334732965","0.119292099009802","3"
"No worries","1996","Berlin","Urban Area","21","","","","3"
"No worries","1996","Berlin","Rural Area","","","","","3"
"No worries","1996","Brandenburg","Urban Area","4","","","","3"
"No worries","1996","Brandenburg","Rural Area","7","","","","3"
"No worries","1996","Hesse","Urban Area","28","","","","3"
"No worries","1996","Hesse","Rural Area","4","","","","3"
"No worries","1996","Mecklenburg-Western Pomerania","Urban Area","","","","","3"
"No worries","1996","Mecklenburg-Western Pomerania","Rural Area","5","","","","3"
"No worries","1996","Saxony","Urban Area","5","","","","3"
"No worries","1996","Saxony","Rural Area","5","","","","3"
"No worries","1996","Saxony-Anhalt","Urban Area","","","","","3"
"No worries","1996","Saxony-Anhalt","Rural Area","8","","","","3"
"No worries","1996","Thuringia","Urban Area","1","","","","3"
"No worries","1996","Thuringia","Rural Area","6","","","","3"
"Some worries","1996","Thuringia","Urban Area","56","0.257278030476701","0.195121641338252","0.31943441961515","2"
"Some worries","1996","Schleswig-Holstein","Rural Area","65","0.368645914334492","0.289849209714993","0.447442618953991","2"
"Some worries","1996","Schleswig-Holstein","Urban Area","61","0.435706877972424","0.35357085708936","0.517842898855487","2"
"Some worries","1996","Lower Saxony","Urban Area","229","0.362495080248914","0.322392586402282","0.402597574095546","2"
"Some worries","1996","Mecklenburg-Western Pomerania","Urban Area","13","","","","2"
"Some worries","1996","Saxony-Anhalt","Urban Area","37","0.150615549673899","0.101772638699197","0.199458460648601","2"
"Some worries","1996","Saxony-Anhalt","Rural Area","116","0.207958174688612","0.1711098973731","0.244806452004125","2"
"Some worries","1996","Thuringia","Rural Area","107","0.231514046291808","0.193176152117205","0.269851940466411","2"
"Some worries","1996","Hamburg","Urban Area","46","0.296462877990878","0.216720076775947","0.376205679205809","2"
"Some worries","1996","Hamburg","Rural Area","","","","","2"
"Some worries","1996","Lower Saxony","Rural Area","187","0.344879041033387","0.302488527901143","0.387269554165631","2"
"Some worries","1996","Bremen","Urban Area","26","","","","2"
"Some worries","1996","Mecklenburg-Western Pomerania","Rural Area","94","0.251729016069919","0.205596756817513","0.297861275322326","2"
"Some worries","1996","Saxony","Rural Area","152","0.236757744197765","0.200803989742702","0.272711498652827","2"
"Some worries","1996","Bremen","Rural Area","","","","","2"
"Some worries","1996","North Rhine-Westphalia","Urban Area","1073","0.432016971650443","0.412489683206283","0.451544260094603","2"
"Some worries","1996","Rhineland-Palatinate,Saarland","Rural Area","61","0.457750735470283","0.373395954318621","0.542105516621945","2"
"Some worries","1996","Bavaria","Urban Area","402","0.443175812786432","0.409050003496875","0.477301622075989","2"
"Some worries","1996","Bavaria","Rural Area","345","0.387659858573351","0.354573621910281","0.420746095236421","2"
"Some worries","1996","Berlin","Urban Area","136","0.253058015520345","0.216251968148987","0.289864062891703","2"
"Some worries","1996","Berlin","Rural Area","","","","","2"
"Some worries","1996","Brandenburg","Urban Area","11","","","","2"
"Some worries","1996","Brandenburg","Rural Area","171","0.267496236030319","0.230996675522711","0.303995796537926","2"
"Some worries","1996","Saxony","Urban Area","151","0.254401103034623","0.218457578356609","0.290344627712638","2"
"Some worries","1996","North Rhine-Westphalia","Rural Area","33","0.503198241404709","0.379734641482715","0.626661841326702","2"
"Some worries","1996","Hesse","Urban Area","291","0.376165020782883","0.341882363705121","0.410447677860646","2"
"Some worries","1996","Hesse","Rural Area","54","0.38679469798091","0.305539387403614","0.468050008558206","2"
"Some worries","1996","Rhineland-Palatinate,Saarland","Urban Area","212","0.370243812657922","0.329998467936312","0.410489157379533","2"
"Some worries","1996","Baden-Württemberg","Urban Area","731","0.440980763382849","0.415761991048889","0.466199535716808","2"
"Some worries","1996","Baden-Württemberg","Rural Area","80","0.348450713460444","0.284760430715635","0.412140996205253","2"
"Big worries","1997","Hamburg","Urban Area","76","0.652134363246124","0.567617672617766","0.736651053874483","1"
"Big worries","1997","Hamburg","Rural Area","","","","","1"
"Big worries","1997","Lower Saxony","Urban Area","322","0.632614533945883","0.592614389471689","0.672614678420076","1"
"Big worries","1997","Lower Saxony","Rural Area","276","0.617167141243131","0.573682742111328","0.660651540374933","1"
"Big worries","1997","Bremen","Urban Area","72","0.791971550807583","0.709477472790409","0.874465628824756","1"
"Big worries","1997","Bremen","Rural Area","","","","","1"
"Big worries","1997","North Rhine-Westphalia","Urban Area","1409","0.589094449411361","0.569560781696507","0.608628117126215","1"
"Big worries","1997","North Rhine-Westphalia","Rural Area","43","0.676562181910623","0.56537802863273","0.787746335188516","1"
"Big worries","1997","Hesse","Urban Area","460","0.648078181884962","0.613170545575782","0.682985818194142","1"
"Big worries","1997","Schleswig-Holstein","Urban Area","70","0.588501107120634","0.503908113841647","0.67309410039962","1"
"Big worries","1997","Schleswig-Holstein","Rural Area","63","0.547354190800003","0.464005020086057","0.630703361513949","1"
"Big worries","1997","Hesse","Rural Area","84","0.664862477279092","0.584029256691418","0.745695697866767","1"
"Big worries","1997","Rhineland-Palatinate,Saarland","Urban Area","334","0.583331130486454","0.542787089961501","0.623875171011407","1"
"Big worries","1997","Rhineland-Palatinate,Saarland","Rural Area","77","0.577185274007947","0.495060655650862","0.659309892365032","1"
"Big worries","1997","Baden-Württemberg","Urban Area","728","0.52759507210348","0.502380988995815","0.552809155211146","1"
"Big worries","1997","Baden-Württemberg","Rural Area","119","0.618909045701744","0.552427838690379","0.685390252713109","1"
"Big worries","1997","Bavaria","Urban Area","341","0.475791505305321","0.441377580981787","0.510205429628854","1"
"Big worries","1997","Bavaria","Rural Area","445","0.59705329300678","0.563295968515392","0.630810617498167","1"
"Big worries","1997","Berlin","Urban Area","354","0.691553252821568","0.651351311728499","0.731755193914638","1"
"Big worries","1997","Berlin","Rural Area","","","","","1"
"Big worries","1997","Brandenburg","Urban Area","11","","","","1"
"Big worries","1997","Brandenburg","Rural Area","403","0.728838864618653","0.692343294998218","0.765334434239087","1"
"Big worries","1997","Mecklenburg-Western Pomerania","Urban Area","46","0.866929492967496","0.777971111569337","0.955887874365655","1"
"Big worries","1997","Mecklenburg-Western Pomerania","Rural Area","225","0.720828880105061","0.67242920407498","0.769228556135141","1"
"Big worries","1997","Saxony","Urban Area","397","0.751732183736978","0.715855501209622","0.787608866264334","1"
"Big worries","1997","Saxony","Rural Area","376","0.725717233019029","0.687769677109404","0.763664788928654","1"
"Big worries","1997","Saxony-Anhalt","Urban Area","171","0.92698549842465","0.890839303576364","0.963131693272935","1"
"Big worries","1997","Saxony-Anhalt","Rural Area","350","0.78911354492283","0.752035595572947","0.826191494272713","1"
"Big worries","1997","Thuringia","Urban Area","146","0.773575061901536","0.714682481262509","0.832467642540564","1"
"Big worries","1997","Thuringia","Rural Area","352","0.785587814770768","0.74836478226974","0.822810847271795","1"
"No worries","1997","Hamburg","Urban Area","1","","","","3"
"No worries","1997","Schleswig-Holstein","Rural Area","11","","","","3"
"No worries","1997","Schleswig-Holstein","Urban Area","13","","","","3"
"No worries","1997","Lower Saxony","Rural Area","17","","","","3"
"No worries","1997","Bremen","Urban Area","4","","","","3"
"No worries","1997","Hamburg","Rural Area","","","","","3"
"No worries","1997","Lower Saxony","Urban Area","12","","","","3"
"No worries","1997","Bremen","Rural Area","","","","","3"
"No worries","1997","North Rhine-Westphalia","Urban Area","100","0.0382748132649226","0.0306574904373994","0.0458921360924459","3"
"No worries","1997","North Rhine-Westphalia","Rural Area","3","","","","3"
"No worries","1997","Bavaria","Rural Area","36","0.0336949381952264","0.021276209962733","0.0461136664277198","3"
"No worries","1997","Hesse","Urban Area","23","","","","3"
"No worries","1997","Hesse","Rural Area","3","","","","3"
"No worries","1997","Rhineland-Palatinate,Saarland","Urban Area","25","","","","3"
