"plh0040","year","bula_h","sex","n","percent","lower_confidence","upper_confidence","value"
"No worries","1994","North Rhine-Westphalia","Male","63","0.0445483633842316","0.0328018454261456","0.0562948813423177","3"
"No worries","1994","Hesse","Male","20","","","","3"
"No worries","1994","Berlin","Male","10","","","","3"
"No worries","1994","Berlin","Female","9","","","","3"
"No worries","1994","Brandenburg","Male","4","","","","3"
"No worries","1994","Brandenburg","Female","5","","","","3"
"No worries","1994","Mecklenburg-Western Pomerania","Male","2","","","","3"
"No worries","1994","Mecklenburg-Western Pomerania","Female","1","","","","3"
"No worries","1994","Saxony","Male","10","","","","3"
"No worries","1994","Saxony","Female","5","","","","3"
"No worries","1994","Saxony-Anhalt","Male","6","","","","3"
"No worries","1994","Saxony-Anhalt","Female","4","","","","3"
"No worries","1994","Thuringia","Male","5","","","","3"
"No worries","1994","Thuringia","Female","3","","","","3"
"Some worries","1994","Hamburg","Male","32","0.489808086611817","0.366367613633105","0.613248559590528","2"
"Some worries","1994","Thuringia","Female","96","0.248297986079112","0.202907176950996","0.293688795207228","2"
"Some worries","1994","Rhineland-Palatinate,Saarland","Female","126","0.364812670514177","0.313187591709694","0.41643774931866","2"
"Some worries","1994","Thuringia","Male","94","0.319953027767978","0.268441387171847","0.37146466836411","2"
"Some worries","1994","Mecklenburg-Western Pomerania","Female","56","0.264445262470431","0.204218450511993","0.32467207442887","2"
"Some worries","1994","Saxony","Female","133","0.190289366979727","0.158985225073958","0.221593508885496","2"
"Some worries","1994","Saxony-Anhalt","Male","88","0.23737292317895","0.191397912222347","0.283347934135553","2"
"Some worries","1994","Saxony-Anhalt","Female","86","0.20832773337218","0.167278936883163","0.249376529861197","2"
"Some worries","1994","Schleswig-Holstein","Female","65","0.38096752633752","0.303252829608254","0.458682223066786","2"
"Some worries","1994","Bavaria","Male","372","0.476933322052923","0.441631893422571","0.512234750683275","2"
"Some worries","1994","Bavaria","Female","386","0.453573534233864","0.419373573736512","0.487773494731216","2"
"Some worries","1994","Berlin","Male","85","0.36692372286975","0.308452287801846","0.425395157937653","2"
"Some worries","1994","Lower Saxony","Female","187","0.369470423124053","0.32673454603589","0.412206300212215","2"
"Some worries","1994","Bremen","Male","9","","","","2"
"Some worries","1994","Mecklenburg-Western Pomerania","Male","58","0.227158704343714","0.169802419628139","0.284514989059289","2"
"Some worries","1994","North Rhine-Westphalia","Male","512","0.434153284611901","0.405933099318657","0.462373469905144","2"
"Some worries","1994","Schleswig-Holstein","Male","62","0.423985210006355","0.340929248969008","0.507041171043702","2"
"Some worries","1994","Berlin","Female","80","0.264449871559117","0.213776545099542","0.315123198018691","2"
"Some worries","1994","Brandenburg","Male","82","0.256671541838063","0.206657319485293","0.306685764190833","2"
"Some worries","1994","Brandenburg","Female","60","0.172003365611943","0.130262060376871","0.213744670847014","2"
"Some worries","1994","Saxony","Male","146","0.255438263144208","0.218204569877451","0.292671956410965","2"
"Some worries","1994","Lower Saxony","Male","214","0.459337065660595","0.414568450640916","0.504105680680274","2"
"Some worries","1994","Bremen","Female","11","","","","2"
"Some worries","1994","Hamburg","Female","26","","","","2"
"Some worries","1994","North Rhine-Westphalia","Female","500","0.378139426971629","0.351490665620461","0.404788188322797","2"
"Some worries","1994","Hesse","Male","196","0.402541572634945","0.357028110081301","0.448055035188589","2"
"Some worries","1994","Hesse","Female","182","0.386274973689651","0.342209659394845","0.430340287984458","2"
"Some worries","1994","Rhineland-Palatinate,Saarland","Male","124","0.423826730294253","0.367720552452694","0.479932908135812","2"
"Some worries","1994","Baden-Württemberg","Male","397","0.471938242376154","0.438573804732087","0.50530268002022","2"
"Some worries","1994","Baden-Württemberg","Female","398","0.415652375485303","0.383016383874808","0.448288367095798","2"
"Big worries","1995","Schleswig-Holstein","Male","63","0.542187934241793","0.45814528223798","0.626230586245606","1"
"Big worries","1995","Schleswig-Holstein","Female","69","0.484675155280908","0.404158976981976","0.56519133357984","1"
"Big worries","1995","Hamburg","Male","25","","","","1"
"Big worries","1995","Hamburg","Female","31","0.497654835767763","0.38052587278029","0.614783798755235","1"
"Big worries","1995","Lower Saxony","Male","256","0.532920661936813","0.489789303274819","0.576052020598807","1"
"Big worries","1995","Lower Saxony","Female","290","0.594204120611327","0.552079647144738","0.636328594077917","1"
"Big worries","1995","Bremen","Male","30","0.665805635239703","0.526427372402139","0.805183898077267","1"
"Big worries","1995","Bremen","Female","35","0.662808019292226","0.53306156483812","0.792554473746331","1"
"Big worries","1995","North Rhine-Westphalia","Male","603","0.478223570039572","0.450352847470346","0.506094292608797","1"
"Big worries","1995","North Rhine-Westphalia","Female","708","0.533694734862869","0.506994485289002","0.560394984436736","1"
"Big worries","1995","Hesse","Male","254","0.54126653609135","0.495730525944944","0.586802546237755","1"
"Big worries","1995","Hesse","Female","298","0.608892409974975","0.565639825423064","0.652144994526885","1"
"Big worries","1995","Rhineland-Palatinate,Saarland","Male","172","0.507872710324315","0.45457532500661","0.561170095642019","1"
"Big worries","1995","Rhineland-Palatinate,Saarland","Female","199","0.582240438237961","0.531987482480396","0.632493393995527","1"
"Big worries","1995","Baden-Württemberg","Male","366","0.460293431667627","0.427343850837888","0.493243012497367","1"
"Big worries","1995","Baden-Württemberg","Female","406","0.491413147654748","0.459091292058154","0.523735003251343","1"
"Big worries","1995","Bavaria","Male","347","0.464629944880252","0.430534778162604","0.498725111597901","1"
"Big worries","1995","Bavaria","Female","401","0.490625052567237","0.457077006834278","0.524173098300197","1"
"Big worries","1995","Berlin","Male","160","0.583208039595667","0.524399874819942","0.642016204371393","1"
"Big worries","1995","Berlin","Female","206","0.727994513463364","0.677555639549172","0.778433387377557","1"
"Big worries","1995","Brandenburg","Male","182","0.669294287718484","0.614089671265578","0.72449890417139","1"
"Big worries","1995","Brandenburg","Female","221","0.753629768584415","0.705350518466291","0.801909018702539","1"
"Big worries","1995","Mecklenburg-Western Pomerania","Male","131","0.617674460995867","0.550989256931071","0.684359665060662","1"
"Big worries","1995","Mecklenburg-Western Pomerania","Female","142","0.707826018422341","0.64617234201686","0.769479694827822","1"
"Big worries","1995","Saxony","Male","344","0.69575893347011","0.65606158009435","0.735456286845871","1"
"Big worries","1995","Saxony","Female","405","0.717091684926934","0.680467309749569","0.7537160601043","1"
"Big worries","1995","Saxony-Anhalt","Male","225","0.74197610965577","0.693809799220757","0.790142420090784","1"
"Big worries","1995","Saxony-Anhalt","Female","293","0.82549876852363","0.786773684308576","0.864223852738685","1"
"Big worries","1995","Thuringia","Male","217","0.700411806424906","0.649501352096884","0.751322260752928","1"
"Big worries","1995","Thuringia","Female","248","0.784288148966367","0.740242753207219","0.828333544725515","1"
"No worries","1995","Hamburg","Male","3","","","","3"
"No worries","1995","Bavaria","Female","52","0.0464666293971342","0.0323408600993954","0.060592398694873","3"
"No worries","1995","Schleswig-Holstein","Male","12","","","","3"
"No worries","1995","Schleswig-Holstein","Female","11","","","","3"
"No worries","1995","Hamburg","Female","1","","","","3"
"No worries","1995","Lower Saxony","Male","21","","","","3"
"No worries","1995","Lower Saxony","Female","20","","","","3"
"No worries","1995","Bremen","Male","3","","","","3"
"No worries","1995","Bremen","Female","5","","","","3"
"No worries","1995","North Rhine-Westphalia","Male","79","0.0580016292541296","0.0449598848812373","0.0710433736270218","3"
"No worries","1995","North Rhine-Westphalia","Female","63","0.048361734588166","0.03687965414771","0.0598438150286221","3"
"No worries","1995","Rhineland-Palatinate,Saarland","Male","27","","","","3"
"No worries","1995","Rhineland-Palatinate,Saarland","Female","30","0.0603449960862226","0.03608157272226","0.0846084194501852","3"
"No worries","1995","Baden-Württemberg","Male","91","0.0906907200278559","0.0717065816824385","0.109674858373273","3"
"No worries","1995","Baden-Württemberg","Female","60","0.059364749790694","0.0440867928704549","0.0746427067109331","3"
"No worries","1995","Bavaria","Male","91","0.113092923185521","0.0914423719997541","0.134743474371288","3"
"No worries","1995","Brandenburg","Male","7","","","","3"
"No worries","1995","Brandenburg","Female","1","","","","3"
"No worries","1995","Berlin","Male","11","","","","3"
"No worries","1995","Berlin","Female","13","","","","3"
"No worries","1995","Hesse","Male","21","","","","3"
"No worries","1995","Hesse","Female","26","","","","3"
"No worries","1995","Mecklenburg-Western Pomerania","Male","4","","","","3"
"No worries","1995","Mecklenburg-Western Pomerania","Female","3","","","","3"
"No worries","1995","Saxony","Male","9","","","","3"
"No worries","1995","Saxony","Female","8","","","","3"
"No worries","1995","Saxony-Anhalt","Male","5","","","","3"
"No worries","1995","Saxony-Anhalt","Female","3","","","","3"
"No worries","1995","Thuringia","Male","5","","","","3"
"No worries","1995","Thuringia","Female","3","","","","3"
"Some worries","1995","Schleswig-Holstein","Female","68","0.46780325133131","0.387416410800579","0.548190091862041","2"
"Some worries","1995","Thuringia","Male","89","0.276103076979862","0.226416178872847","0.325789975086877","2"
"Some worries","1995","Schleswig-Holstein","Male","60","0.39714546012527","0.31460587609723","0.47968504415331","2"
"Some worries","1995","Hamburg","Male","34","0.510928583899689","0.386500478956288","0.63535668884309","2"
"Some worries","1995","Mecklenburg-Western Pomerania","Male","69","0.353267029178345","0.287675604905085","0.418858453451605","2"
"Some worries","1995","Mecklenburg-Western Pomerania","Female","64","0.281656342872851","0.220674457594415","0.342638228151288","2"
"Some worries","1995","Saxony","Female","168","0.265209938633878","0.229314723622331","0.301105153645424","2"
"Some worries","1995","Saxony-Anhalt","Male","87","0.250420682773401","0.202726835687049","0.298114529859753","2"
"Some worries","1995","Saxony-Anhalt","Female","73","0.171316401177194","0.132872385030505","0.209760417323883","2"
"Some worries","1995","Thuringia","Female","84","0.211099052916051","0.16739919059961","0.254798915232492","2"
"Some worries","1995","Hamburg","Female","38","0.468110752369753","0.351218968895575","0.585002535843932","2"
"Some worries","1995","Lower Saxony","Male","237","0.437135516476531","0.394253371457688","0.480017661495374","2"
"Some worries","1995","Lower Saxony","Female","212","0.365749096920866","0.324431503484481","0.40706669035725","2"
"Some worries","1995","Bremen","Male","11","","","","2"
"Some worries","1995","Bremen","Female","11","","","","2"
"Some worries","1995","North Rhine-Westphalia","Male","552","0.463774800706299","0.435950920518108","0.491598680894489","2"
"Some worries","1995","Rhineland-Palatinate,Saarland","Female","141","0.357414565675816","0.30858320891599","0.406245922435642","2"
"Some worries","1995","Bavaria","Male","384","0.422277131934227","0.388511821793079","0.456042442075375","2"
"Some worries","1995","Bavaria","Female","400","0.462908318035628","0.429446827623826","0.49636980844743","2"
"Some worries","1995","Berlin","Male","99","0.37836905587378","0.320520792324541","0.436217319423019","2"
"Some worries","1995","Berlin","Female","80","0.225022735239136","0.177689065360857","0.272356405117415","2"
"Some worries","1995","Brandenburg","Male","90","0.292760034551918","0.239366916764065","0.34615315233977","2"
"Some worries","1995","Brandenburg","Female","84","0.244093509833314","0.195965319625241","0.292221700041387","2"
"Some worries","1995","Saxony","Male","163","0.285977331370195","0.246988066684263","0.324966596056127","2"
"Some worries","1995","North Rhine-Westphalia","Female","570","0.417943530548965","0.391545284893661","0.44434177620427","2"
"Some worries","1995","Hesse","Male","185","0.411153066219741","0.36618831955949","0.456117812879993","2"
"Some worries","1995","Hesse","Female","165","0.32550907483467","0.283978947062325","0.367039202607016","2"
"Some worries","1995","Rhineland-Palatinate,Saarland","Male","139","0.424119519848699","0.371432934758053","0.476806104939345","2"
"Some worries","1995","Baden-Württemberg","Male","422","0.449015848304517","0.416134165009874","0.48189753159916","2"
"Some worries","1995","Baden-Württemberg","Female","453","0.449222102554558","0.417062613113479","0.481381591995636","2"
"Big worries","1996","Schleswig-Holstein","Male","71","0.582708477876888","0.49983337396651","0.665583581787266","1"
"Big worries","1996","Schleswig-Holstein","Female","70","0.527713675999227","0.447283486316552","0.608143865681901","1"
"Big worries","1996","Hamburg","Male","33","0.575656899549523","0.449543127685872","0.701770671413174","1"
"Big worries","1996","Hamburg","Female","46","0.800541029355976","0.704859243189228","0.896222815522724","1"
"Big worries","1996","Lower Saxony","Male","267","0.563389015420106","0.520132262246233","0.606645768593978","1"
"Big worries","1996","Lower Saxony","Female","316","0.661866505685318","0.621591143517444","0.702141867853192","1"
"Big worries","1996","Bremen","Male","31","0.681348552743744","0.546696867968656","0.816000237518832","1"
"Big worries","1996","Bremen","Female","33","0.692521902174574","0.561979583650539","0.823064220698608","1"
"Big worries","1996","North Rhine-Westphalia","Male","594","0.488774321881175","0.460585615585084","0.516963028177267","1"
"Big worries","1996","North Rhine-Westphalia","Female","721","0.544209514124135","0.51741299872287","0.571006029525401","1"
"Big worries","1996","Hesse","Male","241","0.545238338458695","0.498551712602585","0.591924964314805","1"
"Big worries","1996","Hesse","Female","287","0.601000418784597","0.556634572340294","0.6453662652289","1"
"Big worries","1996","Rhineland-Palatinate,Saarland","Male","178","0.518635893676371","0.464889765212748","0.572382022139994","1"
"Big worries","1996","Rhineland-Palatinate,Saarland","Female","206","0.627662500991475","0.577374381616156","0.677950620366794","1"
"Big worries","1996","Baden-Württemberg","Male","378","0.506423667608631","0.472369749840513","0.540477585376748","1"
"Big worries","1996","Baden-Württemberg","Female","432","0.565895363200702","0.533073644577157","0.598717081824246","1"
"Big worries","1996","Bavaria","Male","355","0.483463358153094","0.449133798075419","0.517792918230769","1"
"Big worries","1996","Bavaria","Female","414","0.543650847585169","0.509826124550725","0.577475570619613","1"
"Big worries","1996","Berlin","Male","172","0.665775370668221","0.607534091045958","0.724016650290484","1"
"Big worries","1996","Berlin","Female","207","0.750100288062741","0.699746579162171","0.800453996963311","1"
"Big worries","1996","Brandenburg","Male","183","0.663021866669591","0.608240878697371","0.717802854641812","1"
"Big worries","1996","Brandenburg","Female","221","0.75231183089531","0.704336334859859","0.800287326930761","1"
"Big worries","1996","Mecklenburg-Western Pomerania","Male","128","0.688587550183839","0.623592788748134","0.753582311619544","1"
"Big worries","1996","Mecklenburg-Western Pomerania","Female","154","0.810025090320034","0.755522278057559","0.864527902582508","1"
"Big worries","1996","Saxony","Male","367","0.730037192724904","0.691953653625956","0.768120731823853","1"
"Big worries","1996","Saxony","Female","421","0.754970746369998","0.719937301847133","0.790004190892863","1"
"Big worries","1996","Saxony-Anhalt","Male","234","0.804497318979856","0.76042087431393","0.848573763645782","1"
"Big worries","1996","Saxony-Anhalt","Female","277","0.801112239435535","0.759936140152294","0.842288338718776","1"
"Big worries","1996","Thuringia","Male","234","0.727587340318094","0.678500988035689","0.776673692600498","1"
"Big worries","1996","Thuringia","Female","251","0.778130075586508","0.73389940127078","0.822360749902237","1"
"No worries","1996","Schleswig-Holstein","Male","5","","","","3"
"No worries","1996","Bavaria","Female","52","0.0506446935413949","0.0357542732832979","0.0655351137994918","3"
"No worries","1996","Schleswig-Holstein","Female","12","","","","3"
"No worries","1996","Hamburg","Male","1","","","","3"
"No worries","1996","Hamburg","Female","","","","","3"
"No worries","1996","Lower Saxony","Male","17","","","","3"
"No worries","1996","Lower Saxony","Female","19","","","","3"
"No worries","1996","Bremen","Male","2","","","","3"
"No worries","1996","Bremen","Female","2","","","","3"
"No worries","1996","North Rhine-Westphalia","Male","63","0.0550553312591402","0.0421930647662583","0.0679175977520221","3"
"No worries","1996","North Rhine-Westphalia","Female","51","0.0417135025457782","0.0309563174159865","0.0524706876755699","3"
"No worries","1996","Rhineland-Palatinate,Saarland","Male","16","","","","3"
"No worries","1996","Rhineland-Palatinate,Saarland","Female","14","","","","3"
"No worries","1996","Baden-Württemberg","Male","50","0.0459394971293215","0.0316796785730521","0.0601993156855909","3"
"No worries","1996","Baden-Württemberg","Female","33","0.0227609780577548","0.0128847320743529","0.0326372240411567","3"
"No worries","1996","Bavaria","Male","79","0.091822791594026","0.0719848579194314","0.111660725268621","3"
"No worries","1996","Berlin","Male","10","","","","3"
"No worries","1996","Berlin","Female","11","","","","3"
"No worries","1996","Brandenburg","Male","6","","","","3"
"No worries","1996","Brandenburg","Female","5","","","","3"
"No worries","1996","Hesse","Male","16","","","","3"
"No worries","1996","Hesse","Female","16","","","","3"
"No worries","1996","Mecklenburg-Western Pomerania","Male","3","","","","3"
"No worries","1996","Mecklenburg-Western Pomerania","Female","2","","","","3"
"No worries","1996","Saxony","Male","7","","","","3"
"No worries","1996","Saxony","Female","3","","","","3"
"No worries","1996","Saxony-Anhalt","Male","4","","","","3"
"No worries","1996","Saxony-Anhalt","Female","4","","","","3"
"No worries","1996","Thuringia","Male","5","","","","3"
"No worries","1996","Thuringia","Female","2","","","","3"
"Some worries","1996","Thuringia","Male","77","0.263283326944122","0.21472469109229","0.311841962795954","2"
"Some worries","1996","Schleswig-Holstein","Female","66","0.41955460514722","0.340050022068891","0.499059188225548","2"
"Some worries","1996","Schleswig-Holstein","Male","60","0.373085921634975","0.291805288321136","0.454366554948813","2"
"Some worries","1996","Lower Saxony","Male","221","0.407309661913044","0.364456913432673","0.450162410393414","2"
"Some worries","1996","Mecklenburg-Western Pomerania","Male","64","0.296984020322536","0.23285126117364","0.361116779471433","2"
"Some worries","1996","Saxony-Anhalt","Male","73","0.179955073979437","0.137260885046481","0.222649262912393","2"
"Some worries","1996","Saxony-Anhalt","Female","80","0.192378198656014","0.15171735044995","0.233039046862078","2"
"Some worries","1996","Thuringia","Female","86","0.218131757682737","0.174170057700225","0.262093457665249","2"
"Some worries","1996","Hamburg","Male","25","","","","2"
"Some worries","1996","Hamburg","Female","21","","","","2"
"Some worries","1996","Lower Saxony","Female","195","0.306193222567169","0.266953384004791","0.345433061129546","2"
"Some worries","1996","Bremen","Male","13","","","","2"
"Some worries","1996","Mecklenburg-Western Pomerania","Female","43","0.184069241623574","0.130225055489522","0.237913427757626","2"
"Some worries","1996","Saxony","Female","155","0.234181860473818","0.199687487122921","0.268676233824716","2"
"Some worries","1996","Bremen","Female","13","","","","2"
"Some worries","1996","North Rhine-Westphalia","Male","551","0.456170346859684","0.42808307282554","0.484257620893829","2"
"Some worries","1996","Rhineland-Palatinate,Saarland","Female","135","0.34031608658091","0.291027870399066","0.389604302762754","2"
"Some worries","1996","Bavaria","Male","380","0.42471385025288","0.390757104752504","0.458670595753256","2"
"Some worries","1996","Bavaria","Female","367","0.405704458873436","0.372359382485367","0.439049535261504","2"
"Some worries","1996","Berlin","Male","70","0.296306393388872","0.239928332486418","0.352684454291326","2"
"Some worries","1996","Berlin","Female","66","0.214288330798282","0.166566204742309","0.262010456854256","2"
"Some worries","1996","Brandenburg","Male","97","0.30444110806289","0.251109623277359","0.35777259284842","2"
"Some worries","1996","Brandenburg","Female","85","0.236735231189023","0.189492287317169","0.283978175060876","2"
"Some worries","1996","Saxony","Male","148","0.258281203135671","0.22073388845132","0.295828517820023","2"
"Some worries","1996","North Rhine-Westphalia","Female","555","0.414076983330086","0.387575300366994","0.440578666293179","2"
"Some worries","1996","Hesse","Male","180","0.406410216954206","0.360359871782234","0.452460562126178","2"
"Some worries","1996","Hesse","Female","165","0.350522691939407","0.307294683794576","0.393750700084237","2"
"Some worries","1996","Rhineland-Palatinate,Saarland","Male","138","0.432020240031337","0.378736153362651","0.485304326700023","2"
"Some worries","1996","Baden-Württemberg","Male","400","0.447636835262048","0.413767382041116","0.48150628848298","2"
"Some worries","1996","Baden-Württemberg","Female","411","0.411343658741544","0.378757786185759","0.443929531297328","2"
"Big worries","1997","Hamburg","Male","31","0.560934088930636","0.432099807372533","0.689768370488738","1"
"Big worries","1997","Hamburg","Female","45","0.727173968395199","0.618892664335342","0.835455272455055","1"
"Big worries","1997","Lower Saxony","Male","267","0.5810083768259","0.537975907377547","0.624040846274254","1"
"Big worries","1997","Lower Saxony","Female","331","0.664952021100516","0.624880747781638","0.705023294419394","1"
"Big worries","1997","Bremen","Male","33","0.760264380556373","0.635528775309176","0.88499998580357","1"
"Big worries","1997","Bremen","Female","39","0.822228359762379","0.71407128365448","0.930385435870277","1"
"Big worries","1997","North Rhine-Westphalia","Male","677","0.573068660792363","0.545035966007146","0.601101355577581","1"
"Big worries","1997","North Rhine-Westphalia","Female","775","0.607850810260283","0.581402226082811","0.634299394437754","1"
"Big worries","1997","Hesse","Male","248","0.610544207086472","0.563629211026648","0.657459203146296","1"
"Big worries","1997","Schleswig-Holstein","Male","70","0.609471555031252","0.525282372505621","0.693660737556883","1"
"Big worries","1997","Schleswig-Holstein","Female","63","0.521332515660084","0.437986869529253","0.604678161790915","1"
"Big worries","1997","Hesse","Female","296","0.690004478727861","0.64654273696222","0.733466220493503","1"
"Big worries","1997","Rhineland-Palatinate,Saarland","Male","186","0.532168893935366","0.479053851578754","0.585283936291978","1"
"Big worries","1997","Rhineland-Palatinate,Saarland","Female","225","0.63123480501982","0.581940742403888","0.680528867635753","1"
"Big worries","1997","Baden-Württemberg","Male","404","0.512657958799895","0.478896373094634","0.546419544505157","1"
"Big worries","1997","Baden-Württemberg","Female","443","0.564571034768888","0.531605801215612","0.597536268322165","1"
"Big worries","1997","Bavaria","Male","363","0.504874360651392","0.470119632735412","0.539629088567372","1"
"Big worries","1997","Bavaria","Female","423","0.563739692131025","0.529899464596207","0.597579919665843","1"
"Big worries","1997","Berlin","Male","161","0.642334922394038","0.5821937051483","0.702476139639776","1"
"Big worries","1997","Berlin","Female","193","0.74034645545001","0.687357562621453","0.793335348278567","1"
"Big worries","1997","Brandenburg","Male","193","0.667998783447612","0.61416782664406","0.721829740251164","1"
"Big worries","1997","Brandenburg","Female","221","0.748580738457233","0.699732897369956","0.797428579544511","1"
"Big worries","1997","Mecklenburg-Western Pomerania","Male","121","0.68122973253395","0.61531489629908","0.74714456876882","1"
"Big worries","1997","Mecklenburg-Western Pomerania","Female","150","0.808588480454974","0.753228613658292","0.863948347251656","1"
"Big worries","1997","Saxony","Male","344","0.704839773630504","0.665446815414865","0.744232731846143","1"
"Big worries","1997","Saxony","Female","429","0.769880185782906","0.735416687548549","0.804343684017263","1"
"Big worries","1997","Saxony-Anhalt","Male","234","0.791925694201322","0.74666509539279","0.837186293009854","1"
"Big worries","1997","Saxony-Anhalt","Female","287","0.878505078237885","0.84452024716833","0.91248990930744","1"
"Big worries","1997","Thuringia","Male","221","0.74066094812095","0.692414855895738","0.788907040346161","1"
"Big worries","1997","Thuringia","Female","277","0.81777312860121","0.776979578945591","0.858566678256829","1"
"No worries","1997","Hamburg","Male","","","","","3"
"No worries","1997","Schleswig-Holstein","Female","14","","","","3"
"No worries","1997","Schleswig-Holstein","Male","10","","","","3"
"No worries","1997","Lower Saxony","Female","11","","","","3"
"No worries","1997","Bremen","Male","2","","","","3"
"No worries","1997","Hamburg","Female","1","","","","3"
"No worries","1997","Lower Saxony","Male","18","","","","3"
"No worries","1997","Bremen","Female","2","","","","3"
"No worries","1997","North Rhine-Westphalia","Male","63","0.0589861490471051","0.0456338659699949","0.0723384321242152","3"
"No worries","1997","North Rhine-Westphalia","Female","40","0.0205538099281968","0.0128675560286624","0.0282400638277312","3"
"No worries","1997","Bavaria","Female","35","0.035315321887828","0.022720402515568","0.047910241260088","3"
"No worries","1997","Hesse","Male","12","","","","3"
"No worries","1997","Hesse","Female","14","","","","3"
"No worries","1997","Rhineland-Palatinate,Saarland","Male","12","","","","3"
"No worries","1997","Rhineland-Palatinate,Saarland","Female","16","","","","3"
"No worries","1997","Baden-Württemberg","Male","46","0.0547837712263688","0.0394134270439378","0.0701541154087998","3"
"No worries","1997","Baden-Württemberg","Female","44","0.0429738139552858","0.0294903318536924","0.0564572960568791","3"
"No worries","1997","Bavaria","Male","48","0.0569029744698348","0.0407998481918131","0.0730061007478564","3"
"No worries","1997","Berlin","Male","13","","","","3"
"No worries","1997","Berlin","Female","11","","","","3"
"No worries","1997","Brandenburg","Male","7","","","","3"
"No worries","1997","Brandenburg","Female","4","","","","3"
"No worries","1997","Mecklenburg-Western Pomerania","Male","5","","","","3"
