"plh0040","year","e11102","migback","n","percent","lower_confidence","upper_confidence","value"
"Big worries","1994","Employed","direct migration background","796","0.515199945936462","0.490092068557721","0.540307823315204","1"
"Big worries","1994","Employed","indirect migration background","155","0.511817396117986","0.457304971250311","0.56632982098566","1"
"Big worries","1994","Employed","no migration background","3662","0.537240405203933","0.525101231376895","0.549379579030972","1"
"Big worries","1994","Not Employed","direct migration background","462","0.60368166867006","0.570465337270368","0.636898000069753","1"
"Big worries","1994","Not Employed","indirect migration background","88","0.536858159876236","0.461901466835806","0.611814852916667","1"
"Big worries","1994","Not Employed","no migration background","2288","0.651171918049248","0.635476338217439","0.666867497881057","1"
"No worries","1994","Not Employed","direct migration background","67","0.0533256391186273","0.0380677683384391","0.0685835098988156","3"
"No worries","1994","Employed","no migration background","214","0.0389648340031647","0.03425361671181","0.0436760512945194","3"
"No worries","1994","Employed","direct migration background","116","0.0734903133995698","0.060380974327009","0.0865996524721307","3"
"No worries","1994","Employed","indirect migration background","25","","","","3"
"No worries","1994","Not Employed","no migration background","117","0.0331106617123895","0.0272182086959215","0.0390031147288576","3"
"No worries","1994","Not Employed","indirect migration background","18","","","","3"
"Some worries","1994","Employed","no migration background","2605","0.423794760792902","0.411763989429352","0.435825532156452","2"
"Some worries","1994","Employed","indirect migration background","143","0.398909943340947","0.345508372449369","0.452311514232524","2"
"Some worries","1994","Not Employed","no migration background","1137","0.315717420238363","0.300410393975393","0.331024446501332","2"
"Some worries","1994","Employed","direct migration background","610","0.411309740663968","0.386588589680167","0.436030891647769","2"
"Some worries","1994","Not Employed","direct migration background","304","0.342992692211312","0.31075580320419","0.375229581218435","2"
"Some worries","1994","Not Employed","indirect migration background","64","0.350856719224986","0.279117142089521","0.422596296360452","2"
"Big worries","1995","Employed","direct migration background","808","0.474340588982207","0.450519630280151","0.498161547684264","1"
"Big worries","1995","Employed","indirect migration background","153","0.439435128012184","0.386679480536762","0.492190775487606","1"
"Big worries","1995","Employed","no migration background","3466","0.513774805205122","0.501567767431461","0.525981842978783","1"
"Big worries","1995","Not Employed","direct migration background","593","0.582688561008912","0.553454684980613","0.61192243703721","1"
"Big worries","1995","Not Employed","indirect migration background","83","0.535820538633074","0.461289614539607","0.610351462726541","1"
"Big worries","1995","Not Employed","no migration background","2224","0.640609294123188","0.624744762639053","0.656473825607323","1"
"No worries","1995","Not Employed","direct migration background","93","0.0822961882441464","0.0660040105579685","0.0985883659303242","3"
"No worries","1995","Employed","no migration background","266","0.0489506266157975","0.0436809275241045","0.0542203257074904","3"
"No worries","1995","Employed","indirect migration background","22","","","","3"
