"plh0040","year","hgtyp1hh","migback","n","percent","lower_confidence","upper_confidence","value"
"Big worries","1994","(Married) couple without C. ","direct migration background","309","0.579947766858308","0.537808315920042","0.622087217796574","1"
"Big worries","1994","(Married) couple without C. ","indirect migration background","34","0.652519851404389","0.529974749350898","0.775064953457879","1"
"Big worries","1994","(Married) couple without C. ","no migration background","1859","0.657658613381895","0.640086601205339","0.67523062555845","1"
"Big worries","1994","1-pers.-HH","direct migration background","89","0.559395364269273","0.483413467715817","0.63537726082273","1"
"Big worries","1994","1-pers.-HH","indirect migration background","18","","","","1"
"Big worries","1994","1-pers.-HH","no migration background","734","0.612835886034692","0.58533325707247","0.640338514996914","1"
"Big worries","1994","Couple + C. GT 16 ","direct migration background","239","0.533008706539756","0.488422851851754","0.577594561227758","1"
"Big worries","1994","Couple + C. GT 16 ","indirect migration background","79","0.448578476133127","0.374891601045532","0.522265351220722","1"
"Big worries","1994","Couple + C. GT 16 ","no migration background","1057","0.568694349240808","0.545808631364128","0.591580067117488","1"
"Big worries","1994","Couple + C. LE 16 ","direct migration background","281","0.484807072114366","0.443597957214494","0.526016187014239","1"
"Big worries","1994","Couple + C. LE 16 ","indirect migration background","21","","","","1"
"Big worries","1994","Couple + C. LE 16 ","no migration background","1329","0.52215642316925","0.502180595709896","0.542132250628604","1"
"Big worries","1994","Couple + C. LE and GT 16","direct migration background","164","0.594934029267248","0.539476294226514","0.650391764307982","1"
"Big worries","1994","Couple + C. LE and GT 16","indirect migration background","71","0.545759775647588","0.460170377700308","0.631349173594868","1"
"Big worries","1994","Couple + C. LE and GT 16","no migration background","391","0.465885773093883","0.430065676556267","0.501705869631499","1"
"Big worries","1994","Single parent ","direct migration background","50","0.525819099140079","0.419036950568173","0.632601247711986","1"
"Big worries","1994","Single parent ","indirect migration background","10","","","","1"
"Big worries","1994","Single parent ","no migration background","237","0.484488000559947","0.438966297925249","0.530009703194645","1"
"No worries","1994","Couple + C. LE 16 ","direct migration background","34","0.0714797690040812","0.0502370001905657","0.0927225378175967","3"
"No worries","1994","Couple + C. GT 16 ","no migration background","65","0.0358063673884727","0.0272202905525632","0.0443924442243822","3"
"No worries","1994","Couple + C. GT 16 ","indirect migration background","17","","","","3"
"No worries","1994","1-pers.-HH","no migration background","55","0.0545833543681133","0.0417572047859805","0.0674095039502461","3"
"No worries","1994","Couple + C. GT 16 ","direct migration background","44","0.0613372640112381","0.0398939185926668","0.0827806094298093","3"
"No worries","1994","1-pers.-HH","indirect migration background","5","","","","3"
"No worries","1994","Single parent ","no migration background","19","","","","3"
"No worries","1994","1-pers.-HH","direct migration background","15","","","","3"
"No worries","1994","Single parent ","indirect migration background","2","","","","3"
"No worries","1994","Single parent ","direct migration background","6","","","","3"
"No worries","1994","(Married) couple without C. ","no migration background","67","0.0201297026594012","0.0149286109321613","0.0253307943866411","3"
"No worries","1994","(Married) couple without C. ","indirect migration background","2","","","","3"
"No worries","1994","Couple + C. LE and GT 16","no migration background","31","0.055713875679606","0.0392435023220387","0.0721842490371732","3"
"No worries","1994","(Married) couple without C. ","direct migration background","34","0.0492935942616646","0.0308110720617266","0.0677761164616026","3"
"No worries","1994","Couple + C. LE 16 ","indirect migration background","1","","","","3"
"No worries","1994","Couple + C. LE 16 ","no migration background","61","0.0331151011162786","0.0259592380576981","0.0402709641748591","3"
"No worries","1994","Couple + C. LE and GT 16","direct migration background","26","","","","3"
"No worries","1994","Couple + C. LE and GT 16","indirect migration background","14","","","","3"
"Some worries","1994","1-pers.-HH","no migration background","416","0.332580759597195","0.305979482373086","0.359182036821304","2"
"Some worries","1994","1-pers.-HH","indirect migration background","10","","","","2"
"Some worries","1994","Single parent ","no migration background","207","0.477078540388429","0.431582796671674","0.522574284105184","2"
"Some worries","1994","1-pers.-HH","direct migration background","60","0.366162847626332","0.292431503473614","0.43989419177905","2"
"Some worries","1994","Single parent ","direct migration background","28","","","","2"
"Some worries","1994","(Married) couple without C. ","indirect migration background","22","","","","2"
"Some worries","1994","Couple + C. LE and GT 16","no migration background","323","0.478400351226511","0.442530106085364","0.514270596367658","2"
"Some worries","1994","Single parent ","indirect migration background","14","","","","2"
"Some worries","1994","(Married) couple without C. ","no migration background","875","0.322211683958704","0.304905185104694","0.339518182812715","2"
"Some worries","1994","(Married) couple without C. ","direct migration background","184","0.370758638880028","0.329520690194298","0.411996587565757","2"
"Some worries","1994","Couple + C. GT 16 ","direct migration background","198","0.405654029449006","0.361773373467099","0.449534685430914","2"
"Some worries","1994","Couple + C. GT 16 ","indirect migration background","79","0.409087843671712","0.336242999926551","0.481932687416873","2"
"Some worries","1994","Couple + C. GT 16 ","no migration background","677","0.395499283370719","0.372904729540806","0.418093837200633","2"
"Some worries","1994","Couple + C. LE 16 ","direct migration background","250","0.443713158881552","0.40274707831384","0.484679239449264","2"
"Some worries","1994","Couple + C. LE 16 ","indirect migration background","25","","","","2"
"Some worries","1994","Couple + C. LE 16 ","no migration background","1012","0.444728475714471","0.424855552265036","0.464601399163907","2"
"Some worries","1994","Couple + C. LE and GT 16","direct migration background","111","0.332508366613418","0.279286629529509","0.385730103697326","2"
"Some worries","1994","Couple + C. LE and GT 16","indirect migration background","45","0.358481149627221","0.276045647469639","0.440916651784804","2"
"Big worries","1995","(Married) couple without C. ","direct migration background","342","0.582182115541989","0.542849523778425","0.621514707305552","1"
"Big worries","1995","(Married) couple without C. ","indirect migration background","32","0.454346137688002","0.333302086708658","0.575390188667345","1"
"Big worries","1995","(Married) couple without C. ","no migration background","1807","0.640352975727099","0.622687736990839","0.658018214463359","1"
"Big worries","1995","1-pers.-HH","direct migration background","99","0.483819599705695","0.413315897870413","0.554323301540977","1"
"Big worries","1995","1-pers.-HH","indirect migration background","14","","","","1"
"Big worries","1995","1-pers.-HH","no migration background","706","0.578325419696547","0.550546612136637","0.606104227256458","1"
"Big worries","1995","Couple + C. GT 16 ","direct migration background","263","0.50611700051831","0.464634159426053","0.547599841610568","1"
