"plh0040","year","pgcasmin","sampreg","n","percent","lower_confidence","upper_confidence"
"Big worries","1994","(0) in school","West Germany","64","0.406553215557995","0.329474337857326","0.483632093258663"
"Big worries","1994","(0) in school","East Germany","","","",""
"Big worries","1994","(1a) inadequately completed","West Germany","285","0.49914200791678","0.458728291201054","0.539555724632506"
"Big worries","1994","(1a) inadequately completed","East Germany","","","",""
"Big worries","1994","(1b) general elementary school","West Germany","1031","0.593001898365863","0.570300283950527","0.615703512781198"
"Big worries","1994","(1b) general elementary school","East Germany","189","0.796065142964803","0.745817042375083","0.846313243554523"
"Big worries","1994","(1c) basic vocational qualification","West Germany","1689","0.589384156852539","0.571830099387755","0.606938214317323"
"Big worries","1994","(1c) basic vocational qualification","East Germany","844","0.834681982162278","0.812051253882909","0.857312710441647"
"Big worries","1994","(2b) intermediate general qualification","West Germany","159","0.504363263250537","0.448706145593484","0.56002038090759"
"Big worries","1994","(2b) intermediate general qualification","East Germany","103","0.602981382626722","0.526930034535382","0.679032730718062"
"Big worries","1994","(2a) intermediate vocational","West Germany","671","0.51645995205885","0.490007623184396","0.542912280933303"
"Big worries","1994","(2a) intermediate vocational","East Germany","844","0.697975243820339","0.67213723921336","0.723813248427318"
"Big worries","1994","(2c_gen) general maturity certificate","West Germany","135","0.379138933401562","0.328164210414099","0.430113656389026"
"Big worries","1994","(2c_gen) general maturity certificate","East Germany","33","0.594291162028215","0.468997542550488","0.719584781505942"
"Big worries","1994","(2c_voc) vocational maturity certificate","West Germany","200","0.467968450773957","0.421451210963057","0.514485690584857"
"Big worries","1994","(2c_voc) vocational maturity certificate","East Germany","51","0.593581550898996","0.485952378277564","0.701210723520428"
"Big worries","1994","(3a) lower tertiary education","West Germany","121","0.427115856440567","0.370184000683424","0.484047712197709"
"Big worries","1994","(3a) lower tertiary education","East Germany","421","0.778683337007232","0.744238947724534","0.813127726289929"
"Big worries","1994","(3b) higher tertiary education","West Germany","186","0.395178496726333","0.352454255100347","0.437902738352318"
"Big worries","1994","(3b) higher tertiary education","East Germany","225","0.766830995651452","0.719061563161759","0.814600428141145"
"Some worries","1994","(0) in school","West Germany","77","0.469513169773084","0.391197803305238","0.54782853624093"
"Some worries","1994","(0) in school","East Germany","","","",""
"Some worries","1994","(1a) inadequately completed","West Germany","235","0.38952820305918","0.350113189152795","0.428943216965564"
"Some worries","1994","(1a) inadequately completed","East Germany","","","",""
"Some worries","1994","(1b) general elementary school","West Germany","672","0.367955188644017","0.345670636508146","0.390239740779887"
"Some worries","1994","(1b) general elementary school","East Germany","54","0.191041529048131","0.142015511013712","0.240067547082551"
"Some worries","1994","(1c) basic vocational qualification","West Germany","1213","0.377542971051143","0.360244874444006","0.39484106765828"
"Some worries","1994","(1c) basic vocational qualification","East Germany","181","0.156844131032245","0.134689425295681","0.178998836768808"
"Some worries","1994","(2b) intermediate general qualification","West Germany","133","0.450759488823265","0.395370815333891","0.50614816231264"
"Some worries","1994","(2b) intermediate general qualification","East Germany","52","0.374842671421819","0.29959922070694","0.450086122136699"
"Some worries","1994","(2a) intermediate vocational","West Germany","649","0.451730779267154","0.425387724311219","0.478073834223088"
"Some worries","1994","(2a) intermediate vocational","East Germany","357","0.294447212798198","0.268797283618416","0.32009714197798"
"Some worries","1994","(2c_gen) general maturity certificate","West Germany","181","0.532678538930167","0.480258307752005","0.585098770108329"
"Some worries","1994","(2c_gen) general maturity certificate","East Germany","","","",""
"Some worries","1994","(2c_voc) vocational maturity certificate","West Germany","216","0.476923201464764","0.43035988448044","0.523486518449088"
"Some worries","1994","(2c_voc) vocational maturity certificate","East Germany","","","",""
"Some worries","1994","(3a) lower tertiary education","West Germany","150","0.492904799467991","0.435364069696909","0.550445529239072"
"Some worries","1994","(3a) lower tertiary education","East Germany","136","0.218630170036038","0.184336469036429","0.252923871035648"
"Some worries","1994","(3b) higher tertiary education","West Germany","266","0.505048804794683","0.461355795114594","0.548741814474773"
"Some worries","1994","(3b) higher tertiary education","East Germany","73","0.20182443681453","0.156482409780424","0.247166463848636"
"No worries","1994","(0) in school","West Germany","","","",""
