"plh0040","year","bula_h","pgisced97","n","percent","lower_confidence","upper_confidence","value"
"Big worries","1994","North Rhine-Westphalia","vocational + Abi","40","0.425998256501153","0.326034013669665","0.525962499332641","1"
"Big worries","1994","North Rhine-Westphalia","higher vocational","75","0.634613295936897","0.551836737066148","0.717389854807646","1"
"Big worries","1994","North Rhine-Westphalia","higher education","89","0.421152253369449","0.356637570049133","0.485666936689764","1"
"Big worries","1994","Hesse","in school","6","","","","1"
"Big worries","1994","Hesse","inadequately","31","0.504608523261444","0.377031154352789","0.632185892170099","1"
"Big worries","1994","Hesse","general elemantary","135","0.643293790235168","0.581115227074314","0.705472353396023","1"
"Big worries","1994","Hesse","middle vocational","233","0.585715080815774","0.538435585845819","0.632994575785729","1"
"Big worries","1994","Hesse","vocational + Abi","14","","","","1"
"Big worries","1994","Hesse","higher vocational","23","","","","1"
"Big worries","1994","Hesse","higher education","41","0.391436981679786","0.294805473294243","0.488068490065329","1"
"Big worries","1994","Rhineland-Palatinate,Saarland","in school","2","","","","1"
"Big worries","1994","Rhineland-Palatinate,Saarland","inadequately","15","","","","1"
"Big worries","1994","Rhineland-Palatinate,Saarland","general elemantary","118","0.654826959669143","0.585565679699606","0.72408823963868","1"
"Big worries","1994","Rhineland-Palatinate,Saarland","middle vocational","182","0.581472846538328","0.527337703477329","0.635607989599328","1"
"Big worries","1994","Rhineland-Palatinate,Saarland","vocational + Abi","4","","","","1"
"Big worries","1994","Rhineland-Palatinate,Saarland","higher vocational","15","","","","1"
"Big worries","1994","Rhineland-Palatinate,Saarland","higher education","22","","","","1"
"Big worries","1994","Baden-Württemberg","in school","16","","","","1"
"Big worries","1994","Baden-Württemberg","inadequately","71","0.426741706224052","0.353251209145179","0.500232203302924","1"
"Big worries","1994","Baden-Württemberg","general elemantary","229","0.526289053400503","0.47915027379408","0.573427833006927","1"
"Big worries","1994","Baden-Württemberg","middle vocational","385","0.517524913847466","0.482680142227018","0.552369685467914","1"
"Big worries","1994","Baden-Württemberg","vocational + Abi","25","","","","1"
"Big worries","1994","Baden-Württemberg","higher vocational","48","0.58653580552299","0.487509060085948","0.685562550960033","1"
"Big worries","1994","Baden-Württemberg","higher education","46","0.41499649451437","0.32207040501227","0.507922584016469","1"
"Big worries","1994","Bavaria","in school","9","","","","1"
"Big worries","1994","Bavaria","inadequately","18","","","","1"
"Big worries","1994","Bavaria","general elemantary","156","0.45912050264637","0.406838889312","0.51140211598074","1"
"Big worries","1994","Bavaria","middle vocational","359","0.480594728017366","0.446037969648047","0.515151486386685","1"
"Big worries","1994","Bavaria","vocational + Abi","15","","","","1"
"Big worries","1994","Bavaria","higher vocational","46","0.443039436782245","0.346162405924198","0.539916467640293","1"
"Big worries","1994","Bavaria","higher education","57","0.37197456603858","0.29910436331218","0.44484476876498","1"
"Big worries","1994","Berlin","in school","4","","","","1"
"Big worries","1994","Berlin","inadequately","8","","","","1"
"Big worries","1994","Berlin","general elemantary","52","0.695368848619579","0.592567810589586","0.798169886649572","1"
"Big worries","1994","Berlin","middle vocational","178","0.734955564716678","0.679689958868897","0.790221170564459","1"
"Big worries","1994","Berlin","vocational + Abi","9","","","","1"
"Big worries","1994","Berlin","higher vocational","22","","","","1"
"Big worries","1994","Berlin","higher education","89","0.577428420850543","0.496182205617144","0.658674636083943","1"
"Big worries","1994","Brandenburg","in school","7","","","","1"
"Big worries","1994","Brandenburg","inadequately","","","","","1"
"Big worries","1994","Brandenburg","general elemantary","45","0.74519204722512","0.636726242858939","0.853657851591301","1"
"Big worries","1994","Brandenburg","middle vocational","246","0.777552459398438","0.731985321008087","0.82311959778879","1"
"Big worries","1994","Brandenburg","vocational + Abi","9","","","","1"
"Big worries","1994","Brandenburg","higher vocational","37","0.836665910855019","0.727437351043643","0.945894470666394","1"
"Big worries","1994","Brandenburg","higher education","110","0.767659423752703","0.699155020573648","0.836163826931759","1"
"Big worries","1994","Mecklenburg-Western Pomerania","in school","8","","","","1"
"Big worries","1994","Mecklenburg-Western Pomerania","inadequately","","","","","1"
"Big worries","1994","Mecklenburg-Western Pomerania","general elemantary","22","","","","1"
"Big worries","1994","Mecklenburg-Western Pomerania","middle vocational","165","0.788413879007314","0.734807511638801","0.842020246375827","1"
"Big worries","1994","Mecklenburg-Western Pomerania","vocational + Abi","2","","","","1"
"Big worries","1994","Mecklenburg-Western Pomerania","higher vocational","26","","","","1"
"Big worries","1994","Mecklenburg-Western Pomerania","higher education","69","0.805532033153486","0.724656040913542","0.88640802539343","1"
"Big worries","1994","Saxony","in school","13","","","","1"
"Big worries","1994","Saxony","inadequately","3","","","","1"
"Big worries","1994","Saxony","general elemantary","95","0.788679325943041","0.717112079755374","0.860246572130707","1"
"Big worries","1994","Saxony","middle vocational","465","0.755823519184562","0.722436192297584","0.78921084607154","1"
"Big worries","1994","Saxony","vocational + Abi","19","","","","1"
"Big worries","1994","Saxony","higher vocational","53","0.80971001091303","0.713541956692274","0.905878065133786","1"
"Big worries","1994","Saxony","higher education","185","0.775272945027331","0.723006851254424","0.827539038800239","1"
"Big worries","1994","Saxony-Anhalt","in school","9","","","","1"
"Big worries","1994","Saxony-Anhalt","inadequately","1","","","","1"
"Big worries","1994","Saxony-Anhalt","general elemantary","60","0.726226457317532","0.631434738227317","0.821018176407747","1"
"Big worries","1994","Saxony-Anhalt","middle vocational","281","0.758537992460994","0.715843927044191","0.801232057877796","1"
"Big worries","1994","Saxony-Anhalt","vocational + Abi","8","","","","1"
"Big worries","1994","Saxony-Anhalt","higher vocational","41","0.86194464400405","0.764357234393582","0.959532053614518","1"
"Big worries","1994","Saxony-Anhalt","higher education","119","0.825429743157176","0.765083327542657","0.885776158771696","1"
"Big worries","1994","Thuringia","in school","2","","","","1"
"Big worries","1994","Thuringia","inadequately","1","","","","1"
"Big worries","1994","Thuringia","general elemantary","57","0.747731468566221","0.651347421392083","0.844115515740359","1"
"Big worries","1994","Thuringia","middle vocational","296","0.725105879520193","0.682099650896097","0.76811210814429","1"
"Big worries","1994","Thuringia","vocational + Abi","5","","","","1"
"Big worries","1994","Thuringia","higher vocational","21","","","","1"
"Big worries","1994","Thuringia","higher education","82","0.696436776927016","0.613476056748474","0.779397497105559","1"
"No worries","1994","Brandenburg","middle vocational","4","","","","3"
"No worries","1994","Brandenburg","general elemantary","2","","","","3"
"No worries","1994","Saxony","higher vocational","","","","","3"
"No worries","1994","Saxony","higher education","3","","","","3"
"No worries","1994","Saxony-Anhalt","in school","1","","","","3"
"No worries","1994","Saxony-Anhalt","inadequately","","","","","3"
"No worries","1994","Saxony-Anhalt","general elemantary","2","","","","3"
"No worries","1994","Brandenburg","inadequately","","","","","3"
"No worries","1994","Bavaria","inadequately","17","","","","3"
"No worries","1994","Bavaria","general elemantary","36","0.0662242693678026","0.0401347993807475","0.0923137393548577","3"
"No worries","1994","Bavaria","middle vocational","61","0.0666057257611871","0.0493601115317591","0.0838513399906151","3"
"No worries","1994","Bavaria","vocational + Abi","4","","","","3"
"No worries","1994","Bavaria","higher vocational","5","","","","3"
"No worries","1994","Bavaria","higher education","23","","","","3"
"No worries","1994","Berlin","in school","1","","","","3"
"No worries","1994","Berlin","inadequately","2","","","","3"
"No worries","1994","Berlin","general elemantary","3","","","","3"
"No worries","1994","Brandenburg","vocational + Abi","","","","","3"
"No worries","1994","Saxony-Anhalt","middle vocational","7","","","","3"
"No worries","1994","Hesse","middle vocational","9","","","","3"
"No worries","1994","Hesse","vocational + Abi","4","","","","3"
"No worries","1994","Hesse","higher vocational","","","","","3"
"No worries","1994","Hesse","higher education","6","","","","3"
"No worries","1994","Rhineland-Palatinate,Saarland","in school","","","","","3"
"No worries","1994","Berlin","vocational + Abi","2","","","","3"
"No worries","1994","Berlin","higher vocational","","","","","3"
"No worries","1994","Berlin","higher education","4","","","","3"
"No worries","1994","Brandenburg","in school","2","","","","3"
"No worries","1994","Saxony","inadequately","","","","","3"
"No worries","1994","Saxony","general elemantary","3","","","","3"
"No worries","1994","Saxony","middle vocational","8","","","","3"
"No worries","1994","Saxony","vocational + Abi","","","","","3"
"No worries","1994","Thuringia","in school","2","","","","3"
"No worries","1994","Thuringia","inadequately","","","","","3"
"No worries","1994","Thuringia","general elemantary","","","","","3"
"No worries","1994","Thuringia","middle vocational","6","","","","3"
"No worries","1994","Thuringia","higher vocational","","","","","3"
"No worries","1994","Thuringia","higher education","","","","","3"
"No worries","1994","Rhineland-Palatinate,Saarland","inadequately","3","","","","3"
"No worries","1994","Rhineland-Palatinate,Saarland","general elemantary","4","","","","3"
"No worries","1994","Berlin","middle vocational","6","","","","3"
"No worries","1994","Brandenburg","higher vocational","","","","","3"
"No worries","1994","Brandenburg","higher education","1","","","","3"
"No worries","1994","Mecklenburg-Western Pomerania","in school","","","","","3"
"No worries","1994","Mecklenburg-Western Pomerania","inadequately","","","","","3"
"No worries","1994","Mecklenburg-Western Pomerania","general elemantary","1","","","","3"
"No worries","1994","Mecklenburg-Western Pomerania","middle vocational","2","","","","3"
"No worries","1994","Mecklenburg-Western Pomerania","vocational + Abi","","","","","3"
"No worries","1994","Mecklenburg-Western Pomerania","higher vocational","","","","","3"
"No worries","1994","Mecklenburg-Western Pomerania","higher education","","","","","3"
"No worries","1994","Saxony","in school","1","","","","3"
"No worries","1994","Saxony-Anhalt","vocational + Abi","","","","","3"
"No worries","1994","Saxony-Anhalt","higher vocational","","","","","3"
"No worries","1994","Saxony-Anhalt","higher education","","","","","3"
"No worries","1994","Thuringia","vocational + Abi","","","","","3"
"No worries","1994","Rhineland-Palatinate,Saarland","middle vocational","6","","","","3"
"No worries","1994","Rhineland-Palatinate,Saarland","vocational + Abi","1","","","","3"
"No worries","1994","Rhineland-Palatinate,Saarland","higher vocational","1","","","","3"
"No worries","1994","Rhineland-Palatinate,Saarland","higher education","1","","","","3"
"No worries","1994","Baden-Württemberg","in school","3","","","","3"
"No worries","1994","Baden-Württemberg","inadequately","23","","","","3"
"No worries","1994","Baden-Württemberg","general elemantary","24","","","","3"
"No worries","1994","Baden-Württemberg","middle vocational","36","0.0426404999237215","0.0285514011156083","0.0567295987318347","3"
"No worries","1994","Baden-Württemberg","vocational + Abi","1","","","","3"
"No worries","1994","Baden-Württemberg","higher vocational","2","","","","3"
"No worries","1994","Baden-Württemberg","higher education","10","","","","3"
"No worries","1994","Bavaria","in school","3","","","","3"
"No worries","1994","Schleswig-Holstein","in school","1","","","","3"
"No worries","1994","Schleswig-Holstein","inadequately","","","","","3"
"No worries","1994","Schleswig-Holstein","general elemantary","4","","","","3"
"No worries","1994","Schleswig-Holstein","middle vocational","7","","","","3"
"No worries","1994","Schleswig-Holstein","vocational + Abi","1","","","","3"
"No worries","1994","Schleswig-Holstein","higher vocational","2","","","","3"
"No worries","1994","Schleswig-Holstein","higher education","2","","","","3"
"No worries","1994","Hamburg","in school","","","","","3"
"No worries","1994","Hamburg","inadequately","2","","","","3"
"No worries","1994","Hamburg","general elemantary","1","","","","3"
"No worries","1994","Hamburg","middle vocational","4","","","","3"
"No worries","1994","Hamburg","vocational + Abi","","","","","3"
"No worries","1994","Hamburg","higher vocational","","","","","3"
"No worries","1994","Hamburg","higher education","","","","","3"
"No worries","1994","Lower Saxony","higher vocational","2","","","","3"
"No worries","1994","Lower Saxony","higher education","6","","","","3"
"No worries","1994","Bremen","in school","","","","","3"
"No worries","1994","Bremen","inadequately","","","","","3"
"No worries","1994","Bremen","general elemantary","","","","","3"
"No worries","1994","Bremen","middle vocational","4","","","","3"
"No worries","1994","Bremen","vocational + Abi","","","","","3"
"No worries","1994","Bremen","higher vocational","","","","","3"
"No worries","1994","Bremen","higher education","2","","","","3"
"No worries","1994","North Rhine-Westphalia","in school","4","","","","3"
"No worries","1994","North Rhine-Westphalia","inadequately","11","","","","3"
"No worries","1994","North Rhine-Westphalia","general elemantary","19","","","","3"
"No worries","1994","North Rhine-Westphalia","middle vocational","49","0.0317450210649357","0.0219392536738159","0.0415507884560555","3"
"No worries","1994","North Rhine-Westphalia","vocational + Abi","8","","","","3"
"No worries","1994","North Rhine-Westphalia","higher vocational","1","","","","3"
"No worries","1994","North Rhine-Westphalia","higher education","16","","","","3"
"No worries","1994","Hesse","in school","2","","","","3"
"No worries","1994","Hesse","inadequately","4","","","","3"
"No worries","1994","Hesse","general elemantary","15","","","","3"
"No worries","1994","Lower Saxony","in school","1","","","","3"
"No worries","1994","Lower Saxony","inadequately","4","","","","3"
"No worries","1994","Lower Saxony","general elemantary","5","","","","3"
"No worries","1994","Lower Saxony","middle vocational","18","","","","3"
"No worries","1994","Lower Saxony","vocational + Abi","2","","","","3"
"Some worries","1994","Baden-Württemberg","in school","19","","","","2"
"Some worries","1994","Mecklenburg-Western Pomerania","middle vocational","56","0.202408541105818","0.149673374291422","0.255143707920215","2"
"Some worries","1994","Baden-Württemberg","inadequately","80","0.427865864964259","0.354350821776057","0.50138090815246","2"
"Some worries","1994","Rhineland-Palatinate,Saarland","higher education","20","","","","2"
"Some worries","1994","North Rhine-Westphalia","higher vocational","54","0.358316940861636","0.275889774038247","0.440744107685024","2"
"Some worries","1994","Brandenburg","higher vocational","7","","","","2"
"Some worries","1994","Rhineland-Palatinate,Saarland","higher vocational","18","","","","2"
"Some worries","1994","Hesse","vocational + Abi","15","","","","2"
"Some worries","1994","Rhineland-Palatinate,Saarland","middle vocational","131","0.397997921740771","0.344283346363401","0.451712497118141","2"
"Some worries","1994","Hesse","middle vocational","175","0.394443769487535","0.347535452398163","0.441352086576908","2"
"Some worries","1994","North Rhine-Westphalia","higher education","120","0.498711964756262","0.433380048715182","0.564043880797341","2"
"Some worries","1994","Mecklenburg-Western Pomerania","inadequately","2","","","","2"
"Some worries","1994","Bremen","vocational + Abi","1","","","","2"
"Some worries","1994","Brandenburg","in school","8","","","","2"
"Some worries","1994","Brandenburg","inadequately","1","","","","2"
"Some worries","1994","Brandenburg","general elemantary","15","","","","2"
"Some worries","1994","Brandenburg","middle vocational","70","0.210977267132595","0.166274367834739","0.25568016643045","2"
"Some worries","1994","Brandenburg","vocational + Abi","3","","","","2"
"Some worries","1994","Brandenburg","higher education","35","0.19816139848503","0.133503040359264","0.262819756610796","2"
"Some worries","1994","Baden-Württemberg","general elemantary","178","0.429576274390225","0.382842765547409","0.47630978323304","2"
"Some worries","1994","Mecklenburg-Western Pomerania","general elemantary","16","","","","2"
"Some worries","1994","Rhineland-Palatinate,Saarland","vocational + Abi","9","","","","2"
"Some worries","1994","Mecklenburg-Western Pomerania","in school","5","","","","2"
"Some worries","1994","Bavaria","inadequately","25","","","","2"
"Some worries","1994","Bremen","higher vocational","","","","","2"
"Some worries","1994","Bremen","higher education","1","","","","2"
"Some worries","1994","North Rhine-Westphalia","in school","21","","","","2"
"Some worries","1994","North Rhine-Westphalia","general elemantary","181","0.341122159640803","0.300295802710766","0.38194851657084","2"
"Some worries","1994","North Rhine-Westphalia","middle vocational","507","0.407707012962852","0.380222294431212","0.435191731494491","2"
"Some worries","1994","North Rhine-Westphalia","vocational + Abi","46","0.489913419861138","0.388856564228436","0.590970275493839","2"
"Some worries","1994","Hesse","in school","12","","","","2"
"Some worries","1994","Hesse","inadequately","24","","","","2"
"Some worries","1994","Hesse","general elemantary","78","0.30059777350447","0.241081318880642","0.360114228128297","2"
"Some worries","1994","Hesse","higher vocational","15","","","","2"
"Some worries","1994","Hesse","higher education","51","0.547959234132264","0.449422541945053","0.646495926319474","2"
"Some worries","1994","Rhineland-Palatinate,Saarland","in school","3","","","","2"
"Some worries","1994","Rhineland-Palatinate,Saarland","inadequately","9","","","","2"
"Some worries","1994","Rhineland-Palatinate,Saarland","general elemantary","59","0.331068679147933","0.262510603771369","0.399626754524497","2"
"Some worries","1994","Baden-Württemberg","higher education","52","0.461084203815394","0.367071446142004","0.555096961488784","2"
"Some worries","1994","Bavaria","general elemantary","157","0.474655227985828","0.422265430552538","0.527045025419118","2"
"Some worries","1994","Bavaria","middle vocational","383","0.452799546221447","0.418371170464188","0.487227921978706","2"
"Some worries","1994","Bavaria","vocational + Abi","32","0.543046745998766","0.406331326945211","0.67976216505232","2"
"Some worries","1994","Bavaria","higher vocational","50","0.488080076324714","0.390595937319886","0.585564215329542","2"
"Some worries","1994","Lower Saxony","higher vocational","31","0.455170679795765","0.337669853495838","0.572671506095693","2"
"Some worries","1994","Bremen","inadequately","","","","","2"
"Some worries","1994","Bremen","general elemantary","8","","","","2"
"Some worries","1994","Bremen","middle vocational","10","","","","2"
"Some worries","1994","Berlin","vocational + Abi","5","","","","2"
"Some worries","1994","Berlin","higher vocational","12","","","","2"
"Some worries","1994","Berlin","higher education","49","0.381161444049406","0.301279783790678","0.461043104308135","2"
"Some worries","1994","Saxony","in school","10","","","","2"
"Some worries","1994","Saxony","inadequately","2","","","","2"
"Some worries","1994","Saxony","general elemantary","27","","","","2"
"Some worries","1994","Saxony","middle vocational","163","0.23070068101881","0.197959703210784","0.263441658826835","2"
"Some worries","1994","Saxony","vocational + Abi","9","","","","2"
"Some worries","1994","Baden-Württemberg","middle vocational","369","0.439834586228812","0.405221734721351","0.474447437736273","2"
"Some worries","1994","Baden-Württemberg","vocational + Abi","34","0.658310986541857","0.538304830534069","0.778317142549645","2"
"Some worries","1994","Baden-Württemberg","higher vocational","45","0.404589972958579","0.305893435179848","0.50328651073731","2"
"Some worries","1994","Thuringia","in school","6","","","","2"
"Some worries","1994","Lower Saxony","higher education","46","0.645068587977588","0.538880462294882","0.751256713660295","2"
"Some worries","1994","Bremen","in school","","","","","2"
"Some worries","1994","North Rhine-Westphalia","inadequately","57","0.391170214871014","0.313588900736519","0.468751529005508","2"
"Some worries","1994","Bavaria","in school","9","","","","2"
"Some worries","1994","Bavaria","higher education","89","0.486925117008881","0.411567665155035","0.562282568862728","2"
"Some worries","1994","Berlin","in school","3","","","","2"
"Some worries","1994","Berlin","inadequately","4","","","","2"
"Some worries","1994","Berlin","general elemantary","22","","","","2"
"Some worries","1994","Berlin","middle vocational","61","0.245570784021455","0.191674025498568","0.299467542544343","2"
"Some worries","1994","Mecklenburg-Western Pomerania","vocational + Abi","5","","","","2"
"Some worries","1994","Mecklenburg-Western Pomerania","higher vocational","6","","","","2"
"Some worries","1994","Mecklenburg-Western Pomerania","higher education","23","","","","2"
"Some worries","1994","Saxony","higher vocational","11","","","","2"
"Some worries","1994","Saxony","higher education","57","0.20172675699618","0.151478316394556","0.251975197597805","2"
"Some worries","1994","Saxony-Anhalt","in school","7","","","","2"
"Some worries","1994","Saxony-Anhalt","inadequately","","","","","2"
"Some worries","1994","Saxony-Anhalt","general elemantary","23","","","","2"
"Some worries","1994","Saxony-Anhalt","middle vocational","98","0.227088556246858","0.185294268151784","0.268882844341932","2"
"Some worries","1994","Saxony-Anhalt","vocational + Abi","4","","","","2"
"Some worries","1994","Saxony-Anhalt","higher vocational","7","","","","2"
"Some worries","1994","Saxony-Anhalt","higher education","33","0.174570256842824","0.114223841228304","0.234916672457344","2"
"Some worries","1994","Thuringia","inadequately","","","","","2"
"Some worries","1994","Schleswig-Holstein","in school","6","","","","2"
"Some worries","1994","Schleswig-Holstein","inadequately","4","","","","2"
"Some worries","1994","Schleswig-Holstein","general elemantary","20","","","","2"
"Some worries","1994","Schleswig-Holstein","middle vocational","77","0.455442155376245","0.378753838505593","0.532130472246896","2"
"Some worries","1994","Schleswig-Holstein","vocational + Abi","6","","","","2"
"Some worries","1994","Schleswig-Holstein","higher vocational","5","","","","2"
"Some worries","1994","Schleswig-Holstein","higher education","8","","","","2"
"Some worries","1994","Hamburg","in school","","","","","2"
"Some worries","1994","Hamburg","inadequately","4","","","","2"
"Some worries","1994","Hamburg","general elemantary","12","","","","2"
"Some worries","1994","Hamburg","middle vocational","28","","","","2"
"Some worries","1994","Hamburg","vocational + Abi","4","","","","2"
"Some worries","1994","Hamburg","higher vocational","4","","","","2"
"Some worries","1994","Hamburg","higher education","5","","","","2"
"Some worries","1994","Lower Saxony","in school","6","","","","2"
"Some worries","1994","Lower Saxony","inadequately","15","","","","2"
"Some worries","1994","Lower Saxony","general elemantary","85","0.418140244250347","0.352053957753153","0.484226530747541","2"
"Some worries","1994","Lower Saxony","middle vocational","189","0.350468805667953","0.308690202172208","0.392247409163698","2"
"Some worries","1994","Lower Saxony","vocational + Abi","18","","","","2"
"Some worries","1994","Thuringia","general elemantary","21","","","","2"
"Some worries","1994","Thuringia","middle vocational","112","0.267198363968408","0.224573988092953","0.309822739843864","2"
"Some worries","1994","Thuringia","vocational + Abi","5","","","","2"
"Some worries","1994","Thuringia","higher vocational","10","","","","2"
"Some worries","1994","Thuringia","higher education","36","0.303563223072984","0.220602502894441","0.386523943251526","2"
"Big worries","1995","Schleswig-Holstein","in school","","","","","1"
"Big worries","1995","Schleswig-Holstein","inadequately","3","","","","1"
"Big worries","1995","Schleswig-Holstein","general elemantary","26","","","","1"
"Big worries","1995","Schleswig-Holstein","middle vocational","68","0.460482141080045","0.382762845458436","0.538201436701654","1"
"Big worries","1995","Schleswig-Holstein","vocational + Abi","3","","","","1"
"Big worries","1995","Schleswig-Holstein","higher vocational","18","","","","1"
"Big worries","1995","Schleswig-Holstein","higher education","11","","","","1"
"Big worries","1995","Hamburg","in school","1","","","","1"
"Big worries","1995","Hamburg","inadequately","2","","","","1"
"Big worries","1995","Hamburg","general elemantary","13","","","","1"
"Big worries","1995","Hamburg","middle vocational","34","0.562635604381785","0.448053403103421","0.677217805660149","1"
"Big worries","1995","Hamburg","vocational + Abi","","","","","1"
"Big worries","1995","Hamburg","higher vocational","2","","","","1"
"Big worries","1995","Hamburg","higher education","4","","","","1"
"Big worries","1995","Lower Saxony","in school","4","","","","1"
"Big worries","1995","Lower Saxony","inadequately","14","","","","1"
"Big worries","1995","Lower Saxony","general elemantary","129","0.632042768039595","0.568748036195813","0.695337499883377","1"
"Big worries","1995","Lower Saxony","middle vocational","298","0.614206437712505","0.57224624349601","0.656166631928999","1"
"Big worries","1995","Lower Saxony","vocational + Abi","25","","","","1"
"Big worries","1995","Lower Saxony","higher vocational","35","0.485834521697554","0.368751286648577","0.602917756746531","1"
"Big worries","1995","Lower Saxony","higher education","33","0.335520714686312","0.241068343117322","0.429973086255302","1"
"Big worries","1995","Bremen","in school","","","","","1"
"Big worries","1995","Bremen","inadequately","2","","","","1"
"Big worries","1995","Bremen","general elemantary","17","","","","1"
"Big worries","1995","Bremen","middle vocational","36","0.69183221326898","0.562548427596287","0.821115998941674","1"
"Big worries","1995","Bremen","vocational + Abi","4","","","","1"
"Big worries","1995","Bremen","higher vocational","3","","","","1"
"Big worries","1995","Bremen","higher education","1","","","","1"
"Big worries","1995","North Rhine-Westphalia","in school","27","","","","1"
"Big worries","1995","North Rhine-Westphalia","inadequately","80","0.611565655180904","0.529042457673938","0.694088852687871","1"
"Big worries","1995","North Rhine-Westphalia","general elemantary","300","0.611245169787905","0.569062406330038","0.653427933245773","1"
"Big worries","1995","North Rhine-Westphalia","middle vocational","657","0.524328401503408","0.49695882226689","0.551697980739927","1"
"Big worries","1995","North Rhine-Westphalia","vocational + Abi","58","0.404141692621517","0.315222914241719","0.493060471001314","1"
"Big worries","1995","North Rhine-Westphalia","higher vocational","65","0.476252474401142","0.391690462633296","0.560814486168988","1"
"Big worries","1995","North Rhine-Westphalia","higher education","91","0.337367748656426","0.281075122212448","0.393660375100405","1"
"Big worries","1995","Hesse","in school","7","","","","1"
"Big worries","1995","Hesse","inadequately","31","0.663481616015381","0.53379897476788","0.793164257262882","1"
"Big worries","1995","Hesse","general elemantary","147","0.627914037555094","0.564895893233878","0.690932181876311","1"
"Big worries","1995","Hesse","middle vocational","264","0.62224099712963","0.576939925535797","0.667542068723463","1"
"Big worries","1995","Hesse","vocational + Abi","19","","","","1"
"Big worries","1995","Hesse","higher vocational","22","","","","1"
"Big worries","1995","Hesse","higher education","46","0.391424967838538","0.301034963482766","0.48181497219431","1"
"Big worries","1995","Rhineland-Palatinate,Saarland","in school","3","","","","1"
"Big worries","1995","Rhineland-Palatinate,Saarland","inadequately","14","","","","1"
"Big worries","1995","Rhineland-Palatinate,Saarland","general elemantary","118","0.625228014388456","0.558474339278828","0.691981689498084","1"
"Big worries","1995","Rhineland-Palatinate,Saarland","middle vocational","187","0.568065404402619","0.515796101376945","0.620334707428293","1"
"Big worries","1995","Rhineland-Palatinate,Saarland","vocational + Abi","8","","","","1"
"Big worries","1995","Rhineland-Palatinate,Saarland","higher vocational","14","","","","1"
"Big worries","1995","Rhineland-Palatinate,Saarland","higher education","21","","","","1"
"Big worries","1995","Baden-Württemberg","in school","12","","","","1"
"Big worries","1995","Baden-Württemberg","inadequately","63","0.354252743851123","0.282566152257407","0.425939335444839","1"
"Big worries","1995","Baden-Württemberg","general elemantary","201","0.522475776119744","0.47520962615919","0.569741926080297","1"
"Big worries","1995","Baden-Württemberg","middle vocational","379","0.54488742245034","0.510465677906227","0.579309166994454","1"
"Big worries","1995","Baden-Württemberg","vocational + Abi","20","","","","1"
"Big worries","1995","Baden-Württemberg","higher vocational","31","0.377037298624859","0.27853875780878","0.475535839440938","1"
"Big worries","1995","Baden-Württemberg","higher education","44","0.333975160866881","0.253211733623341","0.41473858811042","1"
"Big worries","1995","Bavaria","in school","11","","","","1"
"Big worries","1995","Bavaria","inadequately","21","","","","1"
"Big worries","1995","Bavaria","general elemantary","159","0.509214696316013","0.45684135182825","0.561588040803776","1"
