"plh0040","year","e11103","sampreg","n","percent","lower_confidence","upper_confidence","value"
"Big worries","1994","Full Time","West Germany","1970","0.486527757343319","0.471234160779359","0.501821353907279","1"
"Big worries","1994","Full Time","East Germany","1324","0.722931954741676","0.702592769575502","0.74327113990785","1"
"Big worries","1994","Not Working","West Germany","1813","0.604328767796619","0.587423228610031","0.621234306983206","1"
"Big worries","1994","Not Working","East Germany","1025","0.795677183125459","0.774015811704501","0.817338554546416","1"
"Big worries","1994","Part Time","West Germany","892","0.493655326653554","0.470403255306922","0.516907398000186","1"
"Big worries","1994","Part Time","East Germany","427","0.730040747753063","0.694127746614536","0.765953748891591","1"
"No worries","1994","Not Working","East Germany","20","","","","3"
"No worries","1994","Not Working","West Germany","182","0.0430239624777357","0.0360089105607512","0.0500390143947202","3"
"No worries","1994","Full Time","West Germany","232","0.050596529643985","0.0438902276713591","0.0573028316166108","3"
"No worries","1994","Full Time","East Germany","21","","","","3"
"No worries","1994","Part Time","East Germany","6","","","","3"
"No worries","1994","Part Time","West Germany","96","0.0542357701448956","0.0437025549194841","0.0647689853703071","3"
"Some worries","1994","Not Working","West Germany","1219","0.352647269725646","0.336128948412934","0.369165591038358","2"
"Some worries","1994","Full Time","East Germany","515","0.263079497122865","0.243069573068226","0.283089421177503","2"
"Some worries","1994","Part Time","East Germany","154","0.261914990139789","0.22634674730056","0.297483232979019","2"
"Some worries","1994","Full Time","West Germany","1901","0.462875713012696","0.447618791057855","0.478132634967536","2"
"Some worries","1994","Not Working","East Germany","286","0.191398503648328","0.17026382724325","0.212533180053405","2"
"Some worries","1994","Part Time","West Germany","788","0.45210890320155","0.428961873886445","0.475255932516655","2"
"Big worries","1995","Full Time","West Germany","1867","0.456846629568476","0.441593408625873","0.472099850511079","1"
"Big worries","1995","Full Time","East Germany","1201","0.686061690626114","0.664526217961285","0.707597163290942","1"
"Big worries","1995","Not Working","West Germany","1917","0.592358160542885","0.576043491655226","0.608672829430544","1"
"Big worries","1995","Not Working","East Germany","983","0.783679441785751","0.761245836340376","0.806113047231126","1"
"Big worries","1995","Part Time","West Germany","967","0.490287508124832","0.468334629477458","0.512240386772206","1"
"Big worries","1995","Part Time","East Germany","392","0.639686725734783","0.601111061883396","0.67826238958617","1"
"No worries","1995","Not Working","East Germany","21","","","","3"
"No worries","1995","Not Working","West Germany","233","0.0547522222844066","0.0471992062299988","0.0623052383388144","3"
"No worries","1995","Full Time","East Germany","18","","","","3"
"No worries","1995","Full Time","West Germany","273","0.0617942724094471","0.0544213738185652","0.0691671710003289","3"
"No worries","1995","Part Time","East Germany","12","","","","3"
"No worries","1995","Part Time","West Germany","131","0.0698254528722765","0.0586338438352709","0.0810170619092821","3"
"Some worries","1995","Not Working","West Germany","1335","0.352889617172708","0.337024060156113","0.368755174189304","2"
"Some worries","1995","Full Time","East Germany","565","0.299156360340691","0.277908737215006","0.320403983466375","2"
"Some worries","1995","Part Time","East Germany","191","0.336514766687682","0.298547677532521","0.374481855842843","2"
"Some worries","1995","Full Time","West Germany","1957","0.481359098022077","0.46605939209734","0.496658803946813","2"
"Some worries","1995","Not Working","East Germany","290","0.203287888492701","0.181360474562387","0.225215302423015","2"
"Some worries","1995","Part Time","West Germany","894","0.439887039002892","0.418089281433828","0.461684796571956","2"
"Big worries","1996","Full Time","West Germany","1875","0.477674287720625","0.462053641864438","0.493294933576811","1"
"Big worries","1996","Full Time","East Germany","1230","0.698687613297604","0.677348487433119","0.720026739162089","1"
"Big worries","1996","Not Working","West Germany","1946","0.644247703705155","0.627938438690394","0.660556968719916","1"
"Big worries","1996","Not Working","East Germany","1008","0.822733247425451","0.801828388227684","0.843638106623217","1"
"Big worries","1996","Part Time","West Germany","1060","0.523234659178006","0.501739319861416","0.544729998494597","1"
"Big worries","1996","Part Time","East Germany","404","0.674356134113469","0.636953211214338","0.7117590570126","1"
"No worries","1996","Not Working","West Germany","166","0.0395447429453574","0.0329055232252557","0.046183962665459","3"
"No worries","1996","Not Working","East Germany","20","","","","3"
"No worries","1996","Full Time","East Germany","19","","","","3"
"No worries","1996","Full Time","West Germany","197","0.0524332760116529","0.0454626665965277","0.0594038854267782","3"
"No worries","1996","Part Time","East Germany","9","","","","3"
"No worries","1996","Part Time","West Germany","99","0.0473054018403122","0.038168984395451","0.0564418192851733","3"
"Some worries","1996","Full Time","East Germany","527","0.287265020813983","0.26622084020674","0.308309201421227","2"
"Some worries","1996","Not Working","West Germany","1198","0.316207553349488","0.300366561750959","0.332048544948017","2"
"Some worries","1996","Full Time","West Germany","1856","0.469892436267722","0.4542845684243","0.485500304111145","2"
"Some worries","1996","Part Time","East Germany","190","0.316988897399193","0.279850313307499","0.354127481490887","2"
"Some worries","1996","Not Working","East Germany","254","0.162388476921086","0.142200025630955","0.182576928211218","2"
"Some worries","1996","Part Time","West Germany","915","0.429459938981682","0.408156578506974","0.45076329945639","2"
"Big worries","1997","Full Time","West Germany","2011","0.529175400508118","0.51344316636529","0.544907634650945","1"
"Big worries","1997","Full Time","East Germany","1171","0.687465138629245","0.665482555129275","0.709447722129214","1"
"Big worries","1997","Not Working","West Germany","2045","0.656144605937329","0.640136166711114","0.672153045163545","1"
"Big worries","1997","Not Working","East Germany","1042","0.825642749709257","0.805174664472991","0.846110834945523","1"
"Big worries","1997","Part Time","West Germany","1046","0.558248656474948","0.536127990529687","0.58036932242021","1"
"Big worries","1997","Part Time","East Germany","436","0.735611642436646","0.700441422657003","0.770781862216289","1"
"No worries","1997","Not Working","West Germany","153","0.031283890456294","0.0254168385746674","0.0371509423379205","3"
"No worries","1997","Not Working","East Germany","18","","","","3"
"No worries","1997","Full Time","East Germany","24","","","","3"
"No worries","1997","Part Time","East Germany","11","","","","3"
"No worries","1997","Full Time","West Germany","166","0.0476104842272366","0.0408989840313539","0.0543219844231193","3"
"No worries","1997","Part Time","West Germany","88","0.0479324454508465","0.0384166720761449","0.0574482188255482","3"
"Some worries","1997","Not Working","West Germany","1184","0.312571503606377","0.29694903192989","0.328193975282863","2"
"Some worries","1997","Part Time","East Germany","157","0.250074086669234","0.215537998234524","0.284610175103943","2"
"Some worries","1997","Full Time","East Germany","513","0.300976053323003","0.279223203767774","0.322728902878232","2"
"Some worries","1997","Full Time","West Germany","1690","0.423214115264646","0.407641972062288","0.438786258467004","2"
"Some worries","1997","Not Working","East Germany","260","0.163017718847327","0.143090960079394","0.18294447761526","2"
"Some worries","1997","Part Time","West Germany","802","0.393818898074205","0.372054588869247","0.415583207279163","2"
"Big worries","1998","Full Time","West Germany","2080","0.501810527789104","0.486678363943541","0.516942691634667","1"
"Big worries","1998","Full Time","East Germany","1033","0.591331029121962","0.568312254198491","0.614349804045433","1"
"Big worries","1998","Not Working","West Germany","2336","0.63445080471984","0.619432481889551","0.649469127550129","1"
"Big worries","1998","Not Working","East Germany","1033","0.772409574990823","0.750486031680283","0.794333118301364","1"
"Big worries","1998","Part Time","West Germany","1110","0.513184695209166","0.492140244477282","0.53422914594105","1"
"Big worries","1998","Part Time","East Germany","441","0.669961310493197","0.634799031848758","0.705123589137636","1"
"No worries","1998","Full Time","East Germany","33","0.0205398888287284","0.0138982774300809","0.027181500227376","3"
"No worries","1998","Not Working","West Germany","169","0.0378866586860678","0.0319327000326089","0.0438406173395267","3"
"No worries","1998","Not Working","East Germany","26","","","","3"
"No worries","1998","Part Time","East Germany","14","","","","3"
"No worries","1998","Full Time","West Germany","222","0.0561322489360443","0.0491660531985865","0.0630984446735021","3"
