"plh0040","year","age_gr","pgisced97","n","percent","lower_confidence","upper_confidence"
"Big worries","1994","16-34 y.","in school","103","0.418560570679335","0.356017307392587","0.481103833966084"
"Big worries","1994","16-34 y.","inadequately","56","0.399213168913269","0.317503927295945","0.480922410530593"
"Big worries","1994","16-34 y.","general elemantary","486","0.494513344633002","0.462118089899682","0.526908599366322"
"Big worries","1994","16-34 y.","middle vocational","1239","0.480727857516242","0.460980181944392","0.500475533088091"
"Big worries","1994","16-34 y.","vocational + Abi","101","0.378631208820297","0.31850538928655","0.438757028354045"
"Big worries","1994","16-34 y.","higher vocational","112","0.462856537472343","0.396667175845294","0.529045899099393"
"Big worries","1994","16-34 y.","higher education","187","0.387826702889689","0.341060069370005","0.434593336409373"
"Big worries","1994","35-65 y.","in school","","","",""
"Big worries","1994","35-65 y.","inadequately","190","0.512300691420678","0.462306330657241","0.562295052184114"
"Big worries","1994","35-65 y.","general elemantary","652","0.603045154155455","0.574197372519095","0.631892935791815"
"Big worries","1994","35-65 y.","middle vocational","2140","0.627767391549499","0.611436961578296","0.644097821520702"
"Big worries","1994","35-65 y.","vocational + Abi","55","0.412060177989521","0.323251818313826","0.500868537665216"
"Big worries","1994","35-65 y.","higher vocational","287","0.621450203016946","0.576385889315242","0.666514516718649"
"Big worries","1994","35-65 y.","higher education","668","0.552465248548522","0.523134076391309","0.581796420705735"
"Big worries","1994","66 and older","in school","","","",""
"Big worries","1994","66 and older","inadequately","13","","",""
"Big worries","1994","66 and older","general elemantary","334","0.680346477650942","0.638320063286168","0.722372892015716"
"Big worries","1994","66 and older","middle vocational","534","0.71032835872944","0.677733868734569","0.742922848724311"
"Big worries","1994","66 and older","vocational + Abi","17","","",""
"Big worries","1994","66 and older","higher vocational","67","0.748749677483461","0.659635042412231","0.837864312554691"
"Big worries","1994","66 and older","higher education","98","0.716819638172311","0.639667324072193","0.793971952272429"
"Some worries","1994","16-34 y.","in school","115","0.467065631378245","0.40381352969135","0.530317733065141"
"Some worries","1994","16-34 y.","inadequately","61","0.468979457330388","0.385718553924247","0.55224036073653"
"Some worries","1994","16-34 y.","general elemantary","369","0.442599106302273","0.41041609774888","0.474782114855665"
"Some worries","1994","16-34 y.","middle vocational","1097","0.468495808336324","0.448772715070968","0.488218901601679"
"Some worries","1994","16-34 y.","vocational + Abi","133","0.535627655377403","0.473805697242431","0.597449613512376"
"Some worries","1994","16-34 y.","higher vocational","100","0.518744666827624","0.452418569439046","0.585070764216202"
"Some worries","1994","16-34 y.","higher education","201","0.501655664643336","0.453666003115099","0.549645326171572"
"Some worries","1994","35-65 y.","in school","","","",""
"Some worries","1994","35-65 y.","inadequately","152","0.371362241386148","0.323036159827301","0.419688322944995"
"Some worries","1994","35-65 y.","general elemantary","412","0.372210514567856","0.343708976997601","0.400712052138111"
"Some worries","1994","35-65 y.","middle vocational","1140","0.349366475511147","0.333260024055064","0.36547292696723"
"Some worries","1994","35-65 y.","vocational + Abi","56","0.545161636709904","0.455315734365702","0.635007539054107"
"Some worries","1994","35-65 y.","higher vocational","153","0.35858486454791","0.31402604626349","0.40314368283233"
"Some worries","1994","35-65 y.","higher education","395","0.394780586226954","0.365947052347901","0.423614120106008"
"Some worries","1994","66 and older","in school","","","",""
"Some worries","1994","66 and older","inadequately","14","","",""
"Some worries","1994","66 and older","general elemantary","121","0.290187731025413","0.249287214288055","0.33108824776277"
"Some worries","1994","66 and older","middle vocational","192","0.260281588528483","0.228752126422022","0.291811050634945"
"Some worries","1994","66 and older","vocational + Abi","7","","",""
"Some worries","1994","66 and older","higher vocational","22","","",""
"Some worries","1994","66 and older","higher education","29","","",""
