"plh0040","year","pgisced97","sex","n","percent","lower_confidence","upper_confidence","value"
"Big worries","1997","higher education","Male","493","0.483965101338872","0.452499737199662","0.515430465478081","1"
"Big worries","1997","higher vocational","Female","168","0.59629338397292","0.539529765621317","0.653057002324523","1"
"Big worries","1997","higher vocational","Male","305","0.624509927441421","0.58096172941523","0.668058125467613","1"
"Big worries","1997","in school","Female","64","0.34983651050056","0.275235944956676","0.424437076044443","1"
"Big worries","1997","in school","Male","66","0.457623907235368","0.379444852811843","0.535802961658894","1"
"Big worries","1997","inadequately","Female","132","0.525439879543017","0.465877321046562","0.585002438039473","1"
"Big worries","1997","inadequately","Male","92","0.555901218443204","0.485436777411261","0.626365659475146","1"
"Big worries","1997","middle vocational","Female","2207","0.689750412128332","0.673824285427135","0.705676538829529","1"
"Big worries","1997","middle vocational","Male","1979","0.628593297720054","0.611912082731142","0.645274512708967","1"
"Big worries","1997","vocational + Abi","Female","113","0.507484205950679","0.441118886298962","0.573849525602396","1"
"Big worries","1997","vocational + Abi","Male","124","0.531448907768416","0.467648508498032","0.595249307038801","1"
"No worries","1997","general elemantary","Female","46","0.0298136506684006","0.021215525565373","0.0384117757714282","3"
"No worries","1997","general elemantary","Male","46","0.0442401763342948","0.0302171781660974","0.0582631745024921","3"
"No worries","1997","higher education","Female","30","0.0462693776338429","0.0317126823813956","0.0608260728862901","3"
"No worries","1997","higher education","Male","57","0.0701144165967366","0.0540374310187091","0.0861914021747641","3"
"No worries","1997","higher vocational","Female","5","","","","3"
"No worries","1997","higher vocational","Male","9","","","","3"
"No worries","1997","in school","Female","12","","","","3"
"No worries","1997","in school","Male","12","","","","3"
"No worries","1997","inadequately","Female","24","","","","3"
"No worries","1997","inadequately","Male","16","","","","3"
"No worries","1997","middle vocational","Female","65","0.0191360270180201","0.0144193204960146","0.0238527335400255","3"
"No worries","1997","middle vocational","Male","97","0.0264464348238034","0.0209067962447015","0.0319860734029054","3"
"No worries","1997","vocational + Abi","Female","12","","","","3"
"No worries","1997","vocational + Abi","Male","13","","","","3"
"Some worries","1997","general elemantary","Female","472","0.279091122452826","0.25641432094251","0.301767923963142","2"
"Some worries","1997","general elemantary","Male","338","0.37839801698251","0.345323867197246","0.411472166767773","2"
"Some worries","1997","higher education","Female","316","0.437427950829785","0.403052734649123","0.471803167010447","2"
"Some worries","1997","higher education","Male","419","0.445920482064392","0.414623608087945","0.477217356040838","2"
"Some worries","1997","higher vocational","Female","114","0.385370750994627","0.329064951542329","0.441676550446925","2"
"Some worries","1997","higher vocational","Male","161","0.344183357710925","0.301457829909066","0.386908885512784","2"
"Some worries","1997","in school","Female","81","0.546707816973836","0.468838740949381","0.624576892998291","2"
"Some worries","1997","in school","Male","78","0.426084886412944","0.348485607158565","0.503684165667322","2"
"Some worries","1997","inadequately","Female","114","0.398473371757187","0.340076001567139","0.456870741947235","2"
"Some worries","1997","inadequately","Male","83","0.355079014065659","0.287213809162662","0.422944218968655","2"
"Some worries","1997","middle vocational","Female","969","0.291113560853648","0.275473871303952","0.306753250403344","2"
"Some worries","1997","middle vocational","Male","1147","0.344960267456142","0.328549220124775","0.361371314787509","2"
"Some worries","1997","vocational + Abi","Female","93","0.422968227520214","0.357387900144562","0.488548554895867","2"
"Some worries","1997","vocational + Abi","Male","98","0.374347195844375","0.312471777290725","0.436222614398026","2"
"Big worries","1998","general elemantary","Female","1035","0.671223602136554","0.648312512010827","0.694134692262282","1"
"Big worries","1998","general elemantary","Male","448","0.521707239986065","0.489358252680813","0.554056227291316","1"
"Big worries","1998","higher education","Female","451","0.476257653405669","0.443278464862723","0.509236841948616","1"
"Big worries","1998","higher education","Male","479","0.434734952229325","0.405060067286951","0.464409837171699","1"
"Big worries","1998","higher vocational","Female","185","0.580547339591282","0.526814983753562","0.634279695429001","1"
"Big worries","1998","higher vocational","Male","290","0.593171982579471","0.549808877457538","0.636535087701405","1"
"Big worries","1998","in school","Female","70","0.409377390964746","0.334800063464972","0.48395471846452","1"
"Big worries","1998","in school","Male","57","0.313551184201664","0.241888436528685","0.385213931874643","1"
"Big worries","1998","inadequately","Female","124","0.512487304222983","0.45149532051184","0.573479287934126","1"
"Big worries","1998","inadequately","Male","89","0.521202596677295","0.44882540553559","0.593579787819001","1"
"Big worries","1998","middle vocational","Female","2201","0.646823281396201","0.630959344540353","0.662687218252049","1"
"Big worries","1998","middle vocational","Male","2022","0.596580663868798","0.580306971263007","0.612854356474588","1"
"Big worries","1998","vocational + Abi","Female","128","0.520241814377771","0.45997753717399","0.580506091581553","1"
"Big worries","1998","vocational + Abi","Male","110","0.484049657353733","0.420955596423114","0.547143718284352","1"
"No worries","1998","general elemantary","Female","48","0.0257198756566843","0.0179995044659356","0.033440246847433","3"
"No worries","1998","general elemantary","Male","62","0.0632849718118662","0.0475177784507671","0.0790521651729654","3"
"No worries","1998","higher education","Female","49","0.0925929614449818","0.0734525973012961","0.111733325588668","3"
"No worries","1998","higher education","Male","70","0.0674695572930544","0.0524541838535264","0.0824849307325823","3"
"No worries","1998","higher vocational","Female","10","","","","3"
"No worries","1998","higher vocational","Male","12","","","","3"
"No worries","1998","in school","Female","14","","","","3"
"No worries","1998","in school","Male","18","","","","3"
"No worries","1998","inadequately","Female","21","","","","3"
"No worries","1998","inadequately","Male","18","","","","3"
"No worries","1998","middle vocational","Female","79","0.0220113819065345","0.0171415645626833","0.0268811992503856","3"
"No worries","1998","middle vocational","Male","128","0.0335422043152143","0.0275696457997098","0.0395147628307188","3"
"No worries","1998","vocational + Abi","Female","13","","","","3"
"No worries","1998","vocational + Abi","Male","17","","","","3"
"Some worries","1998","general elemantary","Female","532","0.303056522206761","0.280642364448301","0.325470679965222","2"
"Some worries","1998","general elemantary","Male","406","0.415007788202069","0.383099498991594","0.446916077412544","2"
"Some worries","1998","higher education","Female","381","0.431149385149349","0.398447473694896","0.463851296603801","2"
"Some worries","1998","higher education","Male","523","0.497795490477621","0.467864817531053","0.527726163424188","2"
"Some worries","1998","higher vocational","Female","129","0.399901160791214","0.346559895695589","0.453242425886839","2"
"Some worries","1998","higher vocational","Male","191","0.372590820172686","0.329911632864651","0.415270007480721","2"
"Some worries","1998","in school","Female","83","0.497883648972499","0.422051044972883","0.573716252972114","2"
"Some worries","1998","in school","Male","86","0.4929801906764","0.415754402220267","0.570205979132532","2"
"Some worries","1998","inadequately","Female","113","0.36644854774917","0.307654185229639","0.425242910268702","2"
"Some worries","1998","inadequately","Male","76","0.357010082568806","0.287593238002525","0.426426927135088","2"
"Some worries","1998","middle vocational","Female","1207","0.331165336697265","0.315544512665774","0.346786160728755","2"
"Some worries","1998","middle vocational","Male","1341","0.369877131815988","0.353862589630251","0.385891674001725","2"
"Some worries","1998","vocational + Abi","Female","123","0.433734139741117","0.373952459012763","0.493515820469471","2"
"Some worries","1998","vocational + Abi","Male","114","0.417937380283061","0.355667212971297","0.480207547594825","2"
"Big worries","1999","general elemantary","Female","917","0.609175198037938","0.585000943817747","0.633349452258128","1"
"Big worries","1999","general elemantary","Male","417","0.491672456429875","0.458604253495923","0.524740659363826","1"
"Big worries","1999","higher education","Female","424","0.467439428045457","0.434511760019139","0.500367096071774","1"
"Big worries","1999","higher education","Male","459","0.396654181434678","0.367545509331447","0.42576285353791","1"
"Big worries","1999","higher vocational","Female","175","0.557611090108181","0.504266081292925","0.610956098923436","1"
"Big worries","1999","higher vocational","Male","284","0.549902980330612","0.505762781474467","0.594043179186758","1"
"Big worries","1999","in school","Female","72","0.468917451665979","0.391833429729734","0.546001473602224","1"
"Big worries","1999","in school","Male","66","0.375917763489729","0.300393433302271","0.451442093677187","1"
"Big worries","1999","inadequately","Female","114","0.494798597158017","0.432573045666978","0.557024148649057","1"
"Big worries","1999","inadequately","Male","77","0.488161566690711","0.413890150395065","0.562432982986357","1"
"Big worries","1999","middle vocational","Female","2097","0.608272334119809","0.592058905569605","0.624485762670012","1"
"Big worries","1999","middle vocational","Male","1864","0.544767348070022","0.528209918229259","0.561324777910786","1"
"Big worries","1999","vocational + Abi","Female","119","0.441622325454176","0.382390414807174","0.500854236101178","1"
"Big worries","1999","vocational + Abi","Male","111","0.457067132419338","0.394043194879238","0.520091069959438","1"
"No worries","1999","general elemantary","Female","77","0.0392980573248561","0.0296715045637705","0.0489246100859418","3"
"No worries","1999","general elemantary","Male","83","0.0883804316903086","0.0696051824134616","0.107155680967156","3"
"No worries","1999","higher education","Female","57","0.0767821192481138","0.0592111406612277","0.094353097835","3"
"No worries","1999","higher education","Male","110","0.114100962608209","0.0951831904333367","0.133018734783082","3"
"No worries","1999","higher vocational","Female","13","","","","3"
"No worries","1999","higher vocational","Male","17","","","","3"
"No worries","1999","in school","Female","9","","","","3"
"No worries","1999","in school","Male","22","","","","3"
"No worries","1999","inadequately","Female","33","0.120307849148102","0.0798190785188283","0.160796619777376","3"
"No worries","1999","inadequately","Male","28","","","","3"
"No worries","1999","middle vocational","Female","136","0.0409233619775073","0.0343430570915558","0.0475036668634587","3"
"No worries","1999","middle vocational","Male","214","0.0562640143442631","0.048602558518909","0.0639254701696173","3"
"No worries","1999","vocational + Abi","Female","21","","","","3"
"No worries","1999","vocational + Abi","Male","26","","","","3"
"Some worries","1999","general elemantary","Female","571","0.351526744637206","0.327872115637019","0.375181373637394","2"
"Some worries","1999","general elemantary","Male","378","0.419947111879817","0.38730096507648","0.452593258683154","2"
"Some worries","1999","higher education","Female","401","0.45577845270643","0.422910053001829","0.48864685241103","2"
"Some worries","1999","higher education","Male","516","0.489244855957112","0.459500625960434","0.518989085953791","2"
"Some worries","1999","higher vocational","Female","145","0.411365105296882","0.358512950200045","0.464217260393719","2"
"Some worries","1999","higher vocational","Male","187","0.384446893002993","0.341286129206284","0.427607656799702","2"
"Some worries","1999","in school","Female","80","0.491190830568969","0.41396941774605","0.568412243391889","2"
"Some worries","1999","in school","Male","70","0.491669992839043","0.413717631936135","0.56962235374195","2"
"Some worries","1999","inadequately","Female","101","0.38489355369388","0.324336085664982","0.445451021722779","2"
"Some worries","1999","inadequately","Male","69","0.370160586482322","0.2984169359365","0.441904237028143","2"
"Some worries","1999","middle vocational","Female","1249","0.350804303902684","0.334953401932629","0.36665520587274","2"
"Some worries","1999","middle vocational","Male","1397","0.398968637585715","0.382687354307445","0.415249920863984","2"
"Some worries","1999","vocational + Abi","Female","130","0.481610300217487","0.422010847182309","0.541209753252665","2"
"Some worries","1999","vocational + Abi","Male","103","0.405560547543688","0.343441593675038","0.467679501412338","2"
"Big worries","2000","general elemantary","Female","1334","0.577014802707575","0.557257955035298","0.596771650379851","1"
"Big worries","2000","general elemantary","Male","488","0.45303996492453","0.424257092579982","0.481822837269079","1"
"Big worries","2000","higher education","Female","806","0.484973916628891","0.460932068470332","0.50901576478745","1"
"Big worries","2000","higher education","Male","918","0.408669156997692","0.387928449454299","0.429409864541085","1"
"Big worries","2000","higher vocational","Female","477","0.609120752673039","0.575455310082412","0.642786195263666","1"
"Big worries","2000","higher vocational","Male","602","0.559757486745211","0.529985459365755","0.589529514124668","1"
"Big worries","2000","in school","Female","104","0.416481978131197","0.356093601921168","0.476870354341227","1"
"Big worries","2000","in school","Male","77","0.290960733687431","0.233011936686999","0.348909530687862","1"
"Big worries","2000","inadequately","Female","87","0.377428801543216","0.314230427764254","0.440627175322178","1"
"Big worries","2000","inadequately","Male","69","0.422256793500538","0.347790371838897","0.496723215162179","1"
"Big worries","2000","middle vocational","Female","3920","0.606349923086212","0.594505636612324","0.618194209560099","1"
"Big worries","2000","middle vocational","Male","3286","0.537746788884543","0.525399097496954","0.550094480272133","1"
"Big worries","2000","vocational + Abi","Female","327","0.555076677000433","0.51589591036567","0.594257443635196","1"
"Big worries","2000","vocational + Abi","Male","218","0.424074463595379","0.380971549744096","0.467177377446663","1"
"No worries","2000","general elemantary","Female","180","0.0688228870854276","0.0586990725704076","0.0789467016004476","3"
"No worries","2000","general elemantary","Male","159","0.124316825435805","0.105239102599975","0.143394548271634","3"
"No worries","2000","higher education","Female","131","0.0855969228406983","0.0721385683733642","0.0990552773080324","3"
"No worries","2000","higher education","Male","238","0.116644178683072","0.1031009646093","0.130187392756844","3"
"No worries","2000","higher vocational","Female","32","0.0361188729687051","0.0232455650525375","0.0489921808848728","3"
"No worries","2000","higher vocational","Male","61","0.0732508598265675","0.0576247841236722","0.0888769355294628","3"
"No worries","2000","in school","Female","28","","","","3"
"No worries","2000","in school","Male","34","0.158465079367152","0.111874839441168","0.205055319293137","3"
"No worries","2000","inadequately","Female","33","0.152144344173042","0.105318810205531","0.198969878140553","3"
"No worries","2000","inadequately","Male","38","0.223440539916474","0.160638596667276","0.286242483165673","3"
"No worries","2000","middle vocational","Female","308","0.0475688286573376","0.0424085863120758","0.0527290710025994","3"
"No worries","2000","middle vocational","Male","463","0.0716684572394713","0.0652803460514707","0.0780565684274719","3"
"No worries","2000","vocational + Abi","Female","39","0.0626760493958009","0.0435665408675362","0.0817855579240656","3"
"No worries","2000","vocational + Abi","Male","54","0.130876080695084","0.101460773139415","0.160291388250753","3"
"Some worries","2000","general elemantary","Female","888","0.354162310206998","0.335036296908029","0.373288323505966","2"
"Some worries","2000","general elemantary","Male","502","0.422643209639665","0.394080647413412","0.451205771865918","2"
"Some worries","2000","higher education","Female","723","0.42942916053041","0.405617230427196","0.453241090633625","2"
"Some worries","2000","higher education","Male","1002","0.474686664319236","0.45361809238535","0.495755236253122","2"
"Some worries","2000","higher vocational","Female","298","0.354760374358256","0.321750840524594","0.387769908191918","2"
"Some worries","2000","higher vocational","Male","405","0.366991653428221","0.338085169003068","0.395898137853375","2"
"Some worries","2000","in school","Female","124","0.49507154391216","0.433825644898611","0.556317442925708","2"
"Some worries","2000","in school","Male","125","0.550574186945417","0.487109956392663","0.614038417498171","2"
"Some worries","2000","inadequately","Female","106","0.470426854283742","0.405353543791165","0.53550016477632","2"
"Some worries","2000","inadequately","Male","62","0.354302666582987","0.28219084841634","0.426414484749634","2"
"Some worries","2000","middle vocational","Female","2308","0.346081248256451","0.334548229477113","0.357614267035788","2"
"Some worries","2000","middle vocational","Male","2514","0.390584753875986","0.37850185373758","0.402667654014391","2"
"Some worries","2000","vocational + Abi","Female","252","0.382247273603766","0.34393540036423","0.420559146843302","2"
"Some worries","2000","vocational + Abi","Male","233","0.445049455709537","0.401704987407088","0.488393924011986","2"
"Big worries","2001","general elemantary","Female","1079","0.537002731567398","0.515625453334381","0.558380009800414","1"
"Big worries","2001","general elemantary","Male","422","0.446016557276212","0.415269389501977","0.476763725050447","1"
"Big worries","2001","higher education","Female","696","0.432907441682993","0.408264822651961","0.457550060714024","1"
"Big worries","2001","higher education","Male","789","0.381393708662931","0.36008477334019","0.402702643985672","1"
"Big worries","2001","higher vocational","Female","393","0.58018328595833","0.543957668613262","0.616408903303397","1"
"Big worries","2001","higher vocational","Male","521","0.539395079141852","0.507815241063003","0.570974917220701","1"
"Big worries","2001","in school","Female","102","0.352143966376504","0.296297678490419","0.407990254262589","1"
"Big worries","2001","in school","Male","74","0.276516737032799","0.222460579343807","0.330572894721792","1"
"Big worries","2001","inadequately","Female","70","0.43810743898697","0.364806639401097","0.511408238572842","1"
"Big worries","2001","inadequately","Male","46","0.392346764548114","0.309050779104075","0.475642749992154","1"
"Big worries","2001","middle vocational","Female","3319","0.566141209923032","0.553538762345378","0.578743657500685","1"
"Big worries","2001","middle vocational","Male","2812","0.510305180002965","0.497247331157107","0.523363028848823","1"
"Big worries","2001","vocational + Abi","Female","275","0.483748304547125","0.443287011615283","0.524209597478966","1"
"Big worries","2001","vocational + Abi","Male","188","0.412126877800202","0.368275556686471","0.455978198913932","1"
"No worries","2001","general elemantary","Female","177","0.0842225402591035","0.0723160409526916","0.0961290395655154","3"
"No worries","2001","general elemantary","Male","134","0.129504141800633","0.108735580233918","0.150272703367349","3"
"No worries","2001","higher education","Female","120","0.0928667151692725","0.0784313439549079","0.107302086383637","3"
"No worries","2001","higher education","Male","218","0.116853104393604","0.102760072875864","0.130946135911343","3"
"No worries","2001","higher vocational","Female","36","0.0429804300166121","0.0280937068063538","0.0578671532268704","3"
"No worries","2001","higher vocational","Male","62","0.063479728901907","0.0480318717469071","0.0789275860569068","3"
"No worries","2001","in school","Female","36","0.121492517175599","0.0832943584802763","0.159690675870922","3"
"No worries","2001","in school","Male","47","0.176544158533725","0.130463672594827","0.222624644472624","3"
"No worries","2001","inadequately","Female","30","0.181502465625513","0.124559286585056","0.23844564466597","3"
"No worries","2001","inadequately","Male","25","","","","3"
"No worries","2001","middle vocational","Female","332","0.0587325741403237","0.0527537697142625","0.0647113785663849","3"
"No worries","2001","middle vocational","Male","445","0.0788239156549459","0.0717851870015324","0.0858626443083594","3"
