"plh0040","year","pgcasmin","n","percent","lower_confidence","upper_confidence"
"Big worries","1994","(0) in school","84","0.407353411263045","0.339596128785994","0.475110693740097"
"Big worries","1994","(1a) inadequately completed","314","0.501285731710103","0.462609055432214","0.539962407987993"
"Big worries","1994","(1b) general elementary school","1220","0.613889365639578","0.592793555263991","0.634985176015164"
"Big worries","1994","(1c) basic vocational qualification","2533","0.632467170789976","0.617622162810119","0.647312178769834"
"Big worries","1994","(2a) intermediate vocational","1515","0.57083951668631","0.55175554717315","0.58992348619947"
"Big worries","1994","(2b) intermediate general qualification","262","0.52428849761976","0.479090555587766","0.569486439651753"
"Big worries","1994","(2c_gen) general maturity certificate","168","0.394152990739819","0.346678011477693","0.441627970001946"
"Big worries","1994","(2c_voc) vocational maturity certificate","251","0.479234660654348","0.436379020621072","0.522090300687623"
"Big worries","1994","(3a) lower tertiary education","542","0.595588688706228","0.562556676331867","0.628620701080589"
"Big worries","1994","(3b) higher tertiary education","411","0.477081107045704","0.44255613446333","0.511606079628079"
"No worries","1994","(0) in school","20","","",""
"No worries","1994","(1a) inadequately completed","69","0.102875236801376","0.0793755311098599","0.126374942492892"
"No worries","1994","(1b) general elementary school","100","0.0363531174929034","0.0282430388276255","0.0444631961581814"
"No worries","1994","(1c) basic vocational qualification","125","0.0287524162390596","0.0236070591316048","0.0338977733465145"
"No worries","1994","(2a) intermediate vocational","63","0.0245497664095171","0.0185831505661671","0.0305163822528672"
"No worries","1994","(2b) intermediate general qualification","22","","",""
"No worries","1994","(2c_gen) general maturity certificate","38","0.0910790088110785","0.0631263514563718","0.119031666165785"
"No worries","1994","(2c_voc) vocational maturity certificate","27","","",""
"No worries","1994","(3a) lower tertiary education","20","","",""
"No worries","1994","(3b) higher tertiary education","54","0.0846929060387949","0.0654475035447406","0.103938308532849"
"Some worries","1994","(0) in school","98","0.47071845037623","0.401885498503218","0.539551402249242"
"Some worries","1994","(1a) inadequately completed","259","0.395839031488521","0.358010784418958","0.433667278558083"
"Some worries","1994","(1b) general elementary school","726","0.349757516867519","0.329093417811234","0.370421615923804"
"Some worries","1994","(1c) basic vocational qualification","1394","0.338780412970964","0.324207533457682","0.353353292484246"
"Some worries","1994","(2a) intermediate vocational","1006","0.404610716904173","0.385686364193582","0.423535069614764"
"Some worries","1994","(2b) intermediate general qualification","185","0.435420924380365","0.390548585530612","0.480293263230117"
"Some worries","1994","(2c_gen) general maturity certificate","201","0.514768000449102","0.466213289377267","0.563322711520937"
"Some worries","1994","(2c_voc) vocational maturity certificate","244","0.467559120581496","0.424756850594549","0.510361390568442"
"Some worries","1994","(3a) lower tertiary education","286","0.361471074242504","0.329135749440967","0.39380639904404"
"Some worries","1994","(3b) higher tertiary education","339","0.438225986915501","0.403929474972473","0.472522498858529"
"Big worries","1995","(0) in school","110","0.378829755508102","0.320090990776388","0.437568520239816"
"Big worries","1995","(1a) inadequately completed","287","0.494830177955311","0.455056062162426","0.534604293748196"
"Big worries","1995","(1b) general elementary school","1172","0.615180643020025","0.594020289699983","0.636340996340067"
"Big worries","1995","(1c) basic vocational qualification","2527","0.629923941758005","0.615092372906214","0.644755510609797"
"Big worries","1995","(2a) intermediate vocational","1492","0.546184131757341","0.527185598502372","0.56518266501231"
"Big worries","1995","(2b) intermediate general qualification","242","0.54964293781878","0.504710865181978","0.594575010455583"
"Big worries","1995","(2c_gen) general maturity certificate","171","0.336444253580809","0.293682359403341","0.379206147758276"
"Big worries","1995","(2c_voc) vocational maturity certificate","272","0.426277808801884","0.386838725829696","0.465716891774073"
"Big worries","1995","(3a) lower tertiary education","497","0.550081171398602","0.516832113864264","0.583330228932941"
"Big worries","1995","(3b) higher tertiary education","398","0.414917471682184","0.382583795099675","0.447251148264692"
"No worries","1995","(0) in school","34","0.148008663707322","0.105009639167372","0.191007688247272"
"No worries","1995","(1a) inadequately completed","59","0.124624879868557","0.0983492448119937","0.15090051492512"
"No worries","1995","(1b) general elementary school","126","0.0571635491319886","0.0470670478658378","0.0672600503981395"
"No worries","1995","(1c) basic vocational qualification","156","0.0350867993609166","0.0294346511622635","0.0407389475595697"
"No worries","1995","(2a) intermediate vocational","63","0.0272935950377412","0.021075863667045","0.0335113264084374"
"No worries","1995","(2b) intermediate general qualification","24","","",""
"No worries","1995","(2c_gen) general maturity certificate","51","0.117920278634823","0.0887319090287126","0.147108648240934"
"No worries","1995","(2c_voc) vocational maturity certificate","35","0.0620779605208782","0.0428345647252674","0.081321356316489"
"No worries","1995","(3a) lower tertiary education","20","","",""
"No worries","1995","(3b) higher tertiary education","86","0.110789493110673","0.0901918634993278","0.131387122722019"
"Some worries","1995","(0) in school","118","0.473161580784576","0.412705373066919","0.533617788502233"
"Some worries","1995","(1a) inadequately completed","261","0.380544942176132","0.341920553015373","0.419169331336891"
"Some worries","1995","(1b) general elementary school","733","0.327655807847986","0.307243228150269","0.348068387545703"
"Some worries","1995","(1c) basic vocational qualification","1388","0.334989258881078","0.320490617400913","0.349487900361243"
"Some worries","1995","(2a) intermediate vocational","1083","0.426522273204918","0.407649321414308","0.445395224995528"
"Some worries","1995","(2b) intermediate general qualification","205","0.402889493322752","0.358594160937683","0.447184825707821"
"Some worries","1995","(2c_gen) general maturity certificate","247","0.545635467784368","0.500572978627498","0.590697956941238"
"Some worries","1995","(2c_voc) vocational maturity certificate","297","0.511644230677238","0.471780143513097","0.551508317841378"
"Some worries","1995","(3a) lower tertiary education","343","0.416508151007016","0.383560230108513","0.44945607190552"
"Some worries","1995","(3b) higher tertiary education","408","0.474293035207143","0.441524207656869","0.507061862757418"
"Big worries","1996","(0) in school","119","0.397185364862955","0.339769157465","0.454601572260911"
"Big worries","1996","(1a) inadequately completed","299","0.60653401524316","0.565781001615318","0.647287028871003"
"Big worries","1996","(1b) general elementary school","1172","0.658897514470601","0.637785257792042","0.680009771149159"
"Big worries","1996","(1c) basic vocational qualification","2600","0.666583716252162","0.651933755708605","0.68123367679572"
"Big worries","1996","(2a) intermediate vocational","1550","0.592931479719499","0.574126721201722","0.611736238237277"
"Big worries","1996","(2b) intermediate general qualification","260","0.557033678138548","0.512029664723853","0.602037691553243"
"Big worries","1996","(2c_gen) general maturity certificate","154","0.338405250639258","0.294042144738181","0.382768356540334"
"Big worries","1996","(2c_voc) vocational maturity certificate","278","0.44889029278283","0.409059053666849","0.488721531898811"
"Big worries","1996","(3a) lower tertiary education","522","0.571148534275674","0.538262125753615","0.604034942797733"
"Big worries","1996","(3b) higher tertiary education","388","0.409598591497548","0.377163086874841","0.442034096120255"
"No worries","1996","(0) in school","29","","",""
"No worries","1996","(1a) inadequately completed","39","0.0793243662915513","0.0567801479209102","0.101868584662192"
"No worries","1996","(1b) general elementary school","91","0.0402629115579744","0.0315088013796369","0.0490170217363119"
"No worries","1996","(1c) basic vocational qualification","92","0.0223155722345553","0.0177255048153742","0.0269056396537363"
"No worries","1996","(2a) intermediate vocational","61","0.025864124175389","0.019788506950719","0.0319397414000589"
"No worries","1996","(2b) intermediate general qualification","17","","",""
"No worries","1996","(2c_gen) general maturity certificate","37","0.0789265208361778","0.0536471657121867","0.104205875960169"
"No worries","1996","(2c_voc) vocational maturity certificate","36","0.0684305967699262","0.0482112345956366","0.0886499589442158"
"No worries","1996","(3a) lower tertiary education","27","","",""
"No worries","1996","(3b) higher tertiary education","63","0.0904729484712602","0.0715523477257793","0.109393549216741"
"Some worries","1996","(0) in school","131","0.489403921185962","0.430747109998305","0.548060732373619"
"Some worries","1996","(1a) inadequately completed","214","0.314141618465288","0.275419552920079","0.352863684010498"
"Some worries","1996","(1b) general elementary school","674","0.300839573971425","0.280415650132075","0.321263497810775"
"Some worries","1996","(1c) basic vocational qualification","1286","0.311100711513282","0.296714578484342","0.325486844542222"
"Some worries","1996","(2a) intermediate vocational","1011","0.381204396105112","0.362614185606446","0.399794606603778"
"Some worries","1996","(2b) intermediate general qualification","191","0.408870847474761","0.364329902511793","0.453411792437729"
"Some worries","1996","(2c_gen) general maturity certificate","246","0.582668228524565","0.536434516264312","0.628901940784818"
"Some worries","1996","(2c_voc) vocational maturity certificate","285","0.482679110447244","0.442662164605152","0.522696056289336"
"Some worries","1996","(3a) lower tertiary education","321","0.385990974367133","0.353641709405369","0.418340239328896"
