"plh0040","year","pgisced97","n","percent","lower_confidence","upper_confidence"
"Big worries","1996","middle vocational","3993","0.624000502764874","0.612289733734368","0.63571127179538"
"Big worries","1996","vocational + Abi","204","0.409769077240737","0.365542650051122","0.453995504430352"
"No worries","1996","general elemantary","104","0.0380802448416034","0.0303878520198603","0.0457726376633465"
"No worries","1996","higher education","90","0.0696984288473311","0.0577783122275048","0.0816185454671573"
"No worries","1996","higher vocational","","","",""
"No worries","1996","in school","","","",""
"No worries","1996","inadequately","40","0.0982050432096573","0.071828707720504","0.124581378698811"
"No worries","1996","middle vocational","183","0.0267012971632188","0.0228037752466898","0.0305988190797478"
"No worries","1996","vocational + Abi","33","0.0839968897581351","0.0590520129784592","0.108941766537811"
"Some worries","1996","general elemantary","850","0.317196890142491","0.298492034040206","0.335901746244775"
"Some worries","1996","higher education","753","0.450214652441753","0.426924972184412","0.473504332699095"
"Some worries","1996","higher vocational","269","0.366823193752108","0.332627083007273","0.401019304496942"
"Some worries","1996","in school","133","0.489717917380204","0.43178262126001","0.547653213500399"
"Some worries","1996","inadequately","195","0.35652231052943","0.314069762252621","0.398974858806239"
"Some worries","1996","middle vocational","2396","0.349298200071907","0.337771937956322","0.360824462187492"
"Some worries","1996","vocational + Abi","238","0.506234033001128","0.461272870487685","0.551195195514571"
"Big worries","1997","general elemantary","1427","0.659010565853413","0.6397583821659","0.678262749540927"
"Big worries","1997","higher education","947","0.497115979989956","0.473816461055663","0.52041549892425"
"Big worries","1997","higher vocational","473","0.613303149033519","0.57872565457665","0.647880643490388"
"Big worries","1997","in school","130","0.403802641472397","0.349445635954956","0.458159646989837"
"Big worries","1997","inadequately","224","0.538748544658731","0.493243498624289","0.584253590693172"
"Big worries","1997","middle vocational","4186","0.658999062427733","0.647442794505647","0.670555330349819"
"Big worries","1997","vocational + Abi","237","0.52027380745946","0.474268102830802","0.566279512088119"
"No worries","1997","general elemantary","92","0.0338834323118956","0.0265353872646065","0.0412314773591847"
"No worries","1997","higher education","87","0.0604172373740492","0.0493144473533043","0.0715200273947941"
"No worries","1997","higher vocational","","","",""
"No worries","1997","in school","","","",""
"No worries","1997","inadequately","40","0.0817372296781004","0.0567285321596036","0.106745927196597"
"No worries","1997","middle vocational","162","0.0228118856497544","0.0191721729998821","0.0264515982996267"
"No worries","1997","vocational + Abi","","","",""
"Some worries","1997","general elemantary","810","0.307106001834691","0.288371553957947","0.325840449711435"
"Some worries","1997","higher education","735","0.442466782635995","0.419321638778175","0.465611926493814"
"Some worries","1997","higher vocational","275","0.360541774901352","0.326449617060187","0.394633932742517"
"Some worries","1997","in school","159","0.486315293672884","0.430944186957848","0.541686400387919"
"Some worries","1997","inadequately","197","0.379514225663169","0.335216893367754","0.423811557958584"
"Some worries","1997","middle vocational","2116","0.318189051922512","0.306834447236665","0.329543656608359"
"Some worries","1997","vocational + Abi","191","0.39701991300292","0.351963499382204","0.442076326623636"
"Big worries","1998","general elemantary","1483","0.624900917880079","0.606039227980848","0.643762607779311"
"Big worries","1998","higher education","930","0.451780889909467","0.429709078189446","0.473852701629488"
"Big worries","1998","higher vocational","475","0.587914965507396","0.554163880265616","0.621666050749176"
"Big worries","1998","in school","127","0.362496936572558","0.310472848340244","0.414521024804873"
"Big worries","1998","inadequately","213","0.516164944493056","0.469523529772104","0.562806359214008"
"Big worries","1998","middle vocational","4223","0.621473046329968","0.610093048947595","0.632853043712341"
"Big worries","1998","vocational + Abi","238","0.502264453506913","0.458656274440894","0.545872632572932"
"No worries","1998","general elemantary","110","0.0373581743902315","0.0299701689827406","0.0447461797977223"
"No worries","1998","higher education","119","0.0777832403954135","0.0659048802037331","0.0896616005870939"
"No worries","1998","higher vocational","","","",""
"No worries","1998","in school","32","0.142018302616953","0.104241748531321","0.179794856702585"
"No worries","1998","inadequately","39","0.121369309231958","0.0908913123018303","0.151847306162087"
"No worries","1998","middle vocational","207","0.0278293323428864","0.0239700614960793","0.0316886031896936"
"No worries","1998","vocational + Abi","30","0.0718479698948909","0.0493253342010861","0.0943706055886956"
"Some worries","1998","general elemantary","938","0.337740907729689","0.319315894161874","0.356165921297505"
"Some worries","1998","higher education","904","0.47043586969512","0.448299496704197","0.492572242686043"
"Some worries","1998","higher vocational","320","0.383963096363791","0.350613915578399","0.417312277149182"
"Some worries","1998","in school","169","0.495484760810489","0.441376513730636","0.549593007890341"
"Some worries","1998","inadequately","189","0.362465746274986","0.317600088045672","0.407331404504299"
"Some worries","1998","middle vocational","2548","0.350697621327146","0.339501373175946","0.361893869478346"
"Some worries","1998","vocational + Abi","237","0.425887576598196","0.382760664842526","0.469014488353866"
"Big worries","1999","general elemantary","1334","0.572973792952569","0.553359123164665","0.592588462740472"
"Big worries","1999","higher education","883","0.425566482081737","0.403716579493432","0.447416384670043"
"Big worries","1999","higher vocational","459","0.553182842754457","0.519175258404202","0.587190427104712"
"Big worries","1999","in school","138","0.422835075451504","0.368623975693191","0.477046175209818"
"Big worries","1999","inadequately","191","0.491983038094872","0.444284393639672","0.539681682550072"
"Big worries","1999","middle vocational","3961","0.576102357033464","0.564490079250713","0.587714634816215"
"Big worries","1999","vocational + Abi","230","0.449083605036156","0.405914857199486","0.492252352872825"
"No worries","1999","general elemantary","160","0.0544198399542543","0.0454245707877943","0.0634151091207144"
"No worries","1999","higher education","167","0.0988580458891299","0.0856679325733639","0.112048159204896"
"No worries","1999","higher vocational","30","0.0509163493960431","0.0358794813894009","0.0659532174026854"
"No worries","1999","in school","31","0.0857366637641103","0.0550130928224639","0.116460234705757"
"No worries","1999","inadequately","61","0.129373423118346","0.0973527571317348","0.161394089104958"
"No worries","1999","middle vocational","350","0.0486945381610783","0.043637022805658","0.0537520535164987"
"No worries","1999","vocational + Abi","47","0.106045205058292","0.0793233686953599","0.132767041421225"
"Some worries","1999","general elemantary","949","0.372606367093177","0.353433743461464","0.39177899072489"
"Some worries","1999","higher education","917","0.475575472029133","0.453505736296547","0.497645207761719"
"Some worries","1999","higher vocational","332","0.3959008078495","0.362448673377171","0.429352942321829"
"Some worries","1999","in school","150","0.491428260784385","0.436567866430936","0.546288655137834"
"Some worries","1999","inadequately","170","0.378643538786782","0.332365222481368","0.424921855092196"
"Some worries","1999","middle vocational","2646","0.375203104805457","0.363825791114267","0.386580418496648"
"Some worries","1999","vocational + Abi","233","0.444871189905552","0.401741431322984","0.48800094848812"
"Big worries","2000","general elemantary","1822","0.540043191361273","0.523650678676778","0.556435704045768"
"Big worries","2000","higher education","1724","0.440220384980826","0.424474258225001","0.455966511736652"
"Big worries","2000","higher vocational","1079","0.581030553192917","0.558698013387941","0.603363092997894"
"Big worries","2000","in school","181","0.352950413585807","0.310723322097744","0.39517750507387"
"Big worries","2000","inadequately","156","0.397612985077177","0.349349617281384","0.445876352872971"
"Big worries","2000","middle vocational","7206","0.572528102447416","0.563957482044514","0.581098722850319"
"Big worries","2000","vocational + Abi","545","0.492784982169204","0.463544603210363","0.522025361128046"
"No worries","2000","general elemantary","339","0.085372215622209","0.0761814175126118","0.0945630137318061"
"No worries","2000","higher education","369","0.103806459881938","0.0941316325282033","0.113481287235674"
"No worries","2000","higher vocational","93","0.0572488549163258","0.0467333679002191","0.0677643419324325"
"No worries","2000","in school","62","0.123885827802179","0.0947748558379429","0.152996799766416"
"No worries","2000","inadequately","71","0.184246060920219","0.146013953405642","0.222478168434795"
"No worries","2000","middle vocational","771","0.0594501125790084","0.0553534770230128","0.0635467481350041"
"No worries","2000","vocational + Abi","93","0.0951052383900329","0.0779475226179937","0.112262954162072"
"Some worries","2000","general elemantary","1390","0.374584593016518","0.358664998636766","0.390504187396271"
"Some worries","2000","higher education","1725","0.455973155137235","0.440174870595404","0.471771439679067"
"Some worries","2000","higher vocational","703","0.361720591890757","0.339971582128116","0.383469601653397"
"Some worries","2000","in school","249","0.523163758612014","0.479030195320535","0.567297321903493"
"Some worries","2000","inadequately","168","0.418140954002604","0.369498016761582","0.466783891243625"
"Some worries","2000","middle vocational","4822","0.368021784973575","0.359666757368193","0.376376812578958"
"Some worries","2000","vocational + Abi","485","0.412109779440763","0.383321693462434","0.440897865419092"
"Big worries","2001","general elemantary","1501","0.509725150117004","0.492110428854165","0.527339871379844"
"Big worries","2001","higher education","1485","0.402953097336849","0.38681595739022","0.419090237283478"
"Big worries","2001","higher vocational","914","0.556553673661073","0.532726972764665","0.580380374557481"
"Big worries","2001","in school","176","0.310766805819539","0.271875811589088","0.34965780004999"
"Big worries","2001","inadequately","116","0.417156800283287","0.362088932190538","0.472224668376037"
"Big worries","2001","middle vocational","6131","0.538720779853427","0.529637839682784","0.547803720024071"
"Big worries","2001","vocational + Abi","463","0.449838231540018","0.420030454612957","0.479646008467079"
"No worries","2001","general elemantary","311","0.0977979277712807","0.0873313507707518","0.10826450477181"
"No worries","2001","higher education","338","0.10681438543744","0.0966523472100492","0.116976423664831"
"No worries","2001","higher vocational","98","0.0548561784947096","0.0439354507536312","0.065776906235788"
"No worries","2001","in school","83","0.151612364526443","0.121474455549657","0.181750273503229"
"No worries","2001","inadequately","55","0.184626273863008","0.141295360682906","0.227957187043111"
"No worries","2001","middle vocational","777","0.0685992001485644","0.0639935550033883","0.0732048452937404"
"No worries","2001","vocational + Abi","94","0.0944278247576739","0.0769064681098873","0.111949181405461"
"Some worries","2001","general elemantary","1282","0.392476922111715","0.37527106195068","0.40968278227275"
"Some worries","2001","higher education","1726","0.49023251722571","0.473785686853889","0.506679347597532"
"Some worries","2001","higher vocational","658","0.388590147844218","0.365212437975225","0.411967857713211"
"Some worries","2001","in school","285","0.537620829654018","0.495723551000511","0.579518108307525"
"Some worries","2001","inadequately","137","0.398216925853704","0.343546485158467","0.452887366548942"
"Some worries","2001","middle vocational","4663","0.392680019998008","0.383782052173693","0.401577987822324"
"Some worries","2001","vocational + Abi","513","0.455733943702308","0.42589265904222","0.485575228362396"
"Big worries","2002","general elemantary","1434","0.53348373562452","0.515320513800925","0.551646957448116"
"Big worries","2002","higher education","1702","0.389112287403533","0.374956737530126","0.403267837276941"
"Big worries","2002","higher vocational","870","0.526284404135478","0.502863963428744","0.549704844842213"
"Big worries","2002","in school","192","0.336306041769433","0.2987836328961","0.373828450642765"
"Big worries","2002","inadequately","112","0.434814760069896","0.376749467297213","0.49288005284258"
"Big worries","2002","middle vocational","5965","0.534625668833285","0.525546651811109","0.543704685855462"
"Big worries","2002","vocational + Abi","478","0.421724186040682","0.393475658752285","0.44997271332908"
"No worries","2002","general elemantary","272","0.0840283816408379","0.0739276482359133","0.0941291150457624"
"No worries","2002","higher education","581","0.134309895184663","0.124409698823436","0.144210091545891"
"No worries","2002","higher vocational","126","0.0727618106114831","0.0605782739286059","0.0849453472943602"
"No worries","2002","in school","92","0.144880588641491","0.116925689598987","0.172835487683995"
"No worries","2002","inadequately","39","0.147949460953683","0.106362379146688","0.189536542760678"
"No worries","2002","middle vocational","760","0.0641377042164088","0.0596783148378202","0.0685970935949974"
"No worries","2002","vocational + Abi","118","0.105768783100198","0.0881766820996547","0.123360884100742"
"Some worries","2002","general elemantary","1192","0.382487882734642","0.364793701018754","0.40018206445053"
"Some worries","2002","higher education","2274","0.476577817411804","0.462076697267865","0.491078937555742"
"Some worries","2002","higher vocational","750","0.400953785253038","0.377965673781509","0.423941896724568"
"Some worries","2002","in school","325","0.518813369589076","0.479130615992661","0.558496123185491"
"Some worries","2002","inadequately","129","0.417235778976421","0.359478558220286","0.474992999732556"
"Some worries","2002","middle vocational","4870","0.401236626950306","0.392315070802452","0.410158183098159"
"Some worries","2002","vocational + Abi","578","0.472507030859119","0.443949114464822","0.501064947253417"
"Big worries","2003","general elemantary","1266","0.494203766110276","0.475493670439506","0.512913861781046"
"Big worries","2003","higher education","1430","0.365059475151177","0.350758942479625","0.37936000782273"
"Big worries","2003","higher vocational","764","0.46978780798327","0.445979003112576","0.493596612853963"
"Big worries","2003","in school","161","0.270496458230897","0.235388544136363","0.305604372325432"
"Big worries","2003","inadequately","112","0.437381507860244","0.377542644219314","0.497220371501175"
"Big worries","2003","middle vocational","5135","0.48397951262585","0.474696499859137","0.493262525392563"
"Big worries","2003","vocational + Abi","422","0.37554019783203","0.347660578991127","0.403419816672933"
"No worries","2003","general elemantary","247","0.083988427223259","0.0736084741091192","0.0943683803373987"
"No worries","2003","higher education","600","0.13633767698557","0.126145104453323","0.146530249517817"
"No worries","2003","higher vocational","113","0.0750764808371085","0.0625055703221369","0.0876473913520801"
"No worries","2003","in school","114","0.17435284436705","0.144366584796083","0.204339103938016"
"No worries","2003","inadequately","36","0.114375682555325","0.0759839471821311","0.152767417928518"
"No worries","2003","middle vocational","821","0.0704021406399867","0.0656500745043046","0.0751542067756687"
"No worries","2003","vocational + Abi","118","0.117582120918642","0.0990376619521406","0.136126579885143"
"Some worries","2003","general elemantary","1230","0.421807806666465","0.403326673105577","0.440288940227353"
"Some worries","2003","higher education","2324","0.498602847863252","0.48375128398634","0.513454411740165"
"Some worries","2003","higher vocational","811","0.455135711179622","0.431379537126636","0.478891885232608"
"Some worries","2003","in school","340","0.555150697402053","0.515875132971205","0.594426261832901"
"Some worries","2003","inadequately","116","0.448242809584431","0.388253095209814","0.508232523959047"
"Some worries","2003","middle vocational","5177","0.445618346734163","0.436385663348577","0.45485103011975"
"Some worries","2003","vocational + Abi","619","0.506877681249328","0.478094732322999","0.535660630175658"
"Big worries","2004","general elemantary","1142","0.47207286581827","0.452794657317152","0.491351074319388"
"Big worries","2004","higher education","1412","0.344219341179324","0.330016955412058","0.35842172694659"
"Big worries","2004","higher vocational","739","0.468818048611912","0.444680935197355","0.492955162026468"
"Big worries","2004","in school","161","0.280920943656302","0.245935785520934","0.31590610179167"
"Big worries","2004","inadequately","85","0.397336259533023","0.336061490947311","0.458611028118734"
"Big worries","2004","middle vocational","5141","0.495642302085399","0.486210158709118","0.50507444546168"
"Big worries","2004","vocational + Abi","435","0.374052513013018","0.346231030683055","0.401873995342981"
"No worries","2004","general elemantary","276","0.10178983887815","0.0901132401151906","0.113466437641109"
"No worries","2004","higher education","657","0.150310274793431","0.139627381605528","0.160993167981335"
"No worries","2004","higher vocational","148","0.0932845622612277","0.0792175486187781","0.107351575903677"
"No worries","2004","in school","138","0.209341171574579","0.177672827887973","0.241009515261184"
"No worries","2004","inadequately","49","0.184462328125353","0.135895369792886","0.233029286457819"
"No worries","2004","middle vocational","908","0.0810372121550225","0.0758890988950552","0.0861853254149899"
"No worries","2004","vocational + Abi","131","0.131860098084274","0.112406650318078","0.151313545850471"
"Some worries","2004","general elemantary","1158","0.42613729530358","0.407040788379635","0.445233802227525"
"Some worries","2004","higher education","2230","0.505470384027245","0.490524955271583","0.520415812782907"
"Some worries","2004","higher vocational","755","0.43789738912686","0.413900469672906","0.461894308580815"
"Some worries","2004","in school","335","0.509737884769119","0.470825209876575","0.548650559661663"
"Some worries","2004","inadequately","111","0.418201412341625","0.356436173129752","0.479966651553497"
"Some worries","2004","middle vocational","4745","0.423320485759579","0.413999565576493","0.432641405942664"
"Some worries","2004","vocational + Abi","596","0.494087388902707","0.4653409094845","0.522833868320914"
"Big worries","2005","general elemantary","1230","0.545210993239248","0.525289139314878","0.565132847163617"
"Big worries","2005","higher education","1490","0.361543232696167","0.346957437821385","0.37612902757095"
"Big worries","2005","higher vocational","784","0.503558396343163","0.478739410047077","0.528377382639248"
"Big worries","2005","in school","171","0.284092207430858","0.249315373816148","0.318869041045568"
"Big worries","2005","inadequately","114","0.486832871444387","0.423198277090004","0.55046746579877"
"Big worries","2005","middle vocational","5403","0.542657423972398","0.533017374396213","0.552297473548583"
"Big worries","2005","vocational + Abi","448","0.401135803896719","0.372621678947007","0.429649928846432"
"No worries","2005","general elemantary","233","0.0863606883534412","0.0751227173604686","0.0975986593464138"
"No worries","2005","higher education","640","0.153903164768061","0.142948021880608","0.164858307655514"
"No worries","2005","higher vocational","113","0.0638412615158638","0.0517059616788072","0.0759765613529205"
"No worries","2005","in school","141","0.219409759479985","0.187496485459517","0.251323033500453"
"No worries","2005","inadequately","32","0.11649239264382","0.0756484321596659","0.157336353127975"
"No worries","2005","middle vocational","801","0.0717246967359761","0.0667316189193333","0.0767177745526189"
"No worries","2005","vocational + Abi","125","0.130701787061065","0.111091889883693","0.150311684238436"
"Some worries","2005","general elemantary","937","0.368428318407311","0.349129518801217","0.387727118013405"
"Some worries","2005","higher education","2038","0.484553602535772","0.469381460366174","0.49972574470537"
"Some worries","2005","higher vocational","662","0.432600342140973","0.408007257894924","0.457193426387023"
"Some worries","2005","in school","334","0.496498033089157","0.457942103018034","0.53505396316028"
"Some worries","2005","inadequately","91","0.396674735911792","0.33439210572392","0.458957366099665"
"Some worries","2005","middle vocational","4055","0.385617879291626","0.376199125566866","0.395036633016386"
"Some worries","2005","vocational + Abi","562","0.468162409042216","0.439133016693931","0.497191801390501"
"Big worries","2006","general elemantary","1211","0.499916329214404","0.480209986512289","0.519622671916518"
"Big worries","2006","higher education","1455","0.327666828821362","0.314063161624255","0.341270496018468"
"Big worries","2006","higher vocational","740","0.455208389203489","0.431179900670951","0.479236877736026"
"Big worries","2006","in school","101","0.25810637795091","0.215007031467722","0.301205724434099"
"Big worries","2006","inadequately","111","0.505594267718117","0.44139753135761","0.569791004078624"
"Big worries","2006","middle vocational","5378","0.496260439844967","0.486945265376433","0.505575614313501"
"Big worries","2006","vocational + Abi","446","0.368685423341442","0.341524303404836","0.395846543278049"
"No worries","2006","general elemantary","259","0.0985100437131272","0.0867649432752491","0.110255144151005"
"No worries","2006","higher education","776","0.18104683012835","0.169886617034599","0.192207043222102"
"No worries","2006","higher vocational","136","0.091768666915807","0.0778386523461666","0.105698681485447"
"No worries","2006","in school","93","0.194976165578968","0.155955414001982","0.233996917155953"
"No worries","2006","inadequately","42","0.150418718465817","0.104517571231756","0.196319865699877"
"No worries","2006","middle vocational","865","0.0798057634667999","0.0747569419411819","0.084854584992418"
"No worries","2006","vocational + Abi","156","0.151829588447128","0.131626556642707","0.17203262025155"
"Some worries","2006","general elemantary","1003","0.401573627072469","0.382252876811458","0.42089437733348"
"Some worries","2006","higher education","2342","0.491286341050288","0.476796903261087","0.505775778839488"
"Some worries","2006","higher vocational","774","0.453022943880704","0.429004173372648","0.477041714388761"
"Some worries","2006","in school","202","0.546917456470122","0.497888792861016","0.595946120079228"
"Some worries","2006","inadequately","80","0.343987013816067","0.282991573253777","0.404982454378356"
"Some worries","2006","middle vocational","4824","0.423933796688233","0.4147267922028","0.433140801173667"
"Some worries","2006","vocational + Abi","610","0.479484988211429","0.451359445064718","0.50761053135814"
"Big worries","2007","general elemantary","1028","0.471616267057067","0.450751930291499","0.492480603822636"
"Big worries","2007","higher education","1478","0.33621168090991","0.322227597036245","0.350195764783575"
"Big worries","2007","higher vocational","691","0.4637573274417","0.438753154639154","0.488761500244245"
"Big worries","2007","in school","95","0.248844720814814","0.202753435551808","0.294936006077819"
"Big worries","2007","inadequately","88","0.41688101807011","0.351129487728786","0.482632548411434"
"Big worries","2007","middle vocational","5070","0.499851553176929","0.490202527545317","0.50950057880854"
"Big worries","2007","vocational + Abi","471","0.403795365552884","0.375716637941739","0.431874093164028"
"No worries","2007","general elemantary","239","0.0961099878024867","0.0837909289165803","0.108429046688393"
"No worries","2007","higher education","732","0.181604388374818","0.170192496880933","0.193016279868703"
"No worries","2007","higher vocational","127","0.0874055003981168","0.0732444744334052","0.101566526362828"
"No worries","2007","in school","69","0.210395680029682","0.166943366159161","0.253847993900203"
"No worries","2007","inadequately","34","0.129048334449919","0.0843393871433383","0.1737572817565"
"No worries","2007","middle vocational","922","0.0865382814446947","0.0811124939053674","0.091964068984022"
"No worries","2007","vocational + Abi","133","0.119023762655952","0.100492798338964","0.13755472697294"
"Some worries","2007","general elemantary","932","0.432273745140446","0.411568308416939","0.452979181863953"
"Some worries","2007","higher education","2174","0.482183930715272","0.46739261024608","0.496975251184465"
"Some worries","2007","higher vocational","710","0.448837172160183","0.423898646061733","0.473775698258634"
"Some worries","2007","in school","174","0.540759599155504","0.487633013775369","0.593886184535639"
"Some worries","2007","inadequately","94","0.454070647479971","0.387673235418086","0.520468059541855"
"Some worries","2007","middle vocational","4323","0.413610165378377","0.40410625585214","0.423114074904614"
"Some worries","2007","vocational + Abi","569","0.477180871791164","0.44859731084049","0.505764432741838"
"Big worries","2008","general elemantary","929","0.470521042488759","0.448781547303061","0.492260537674458"
"Big worries","2008","higher education","1135","0.266299284713777","0.2529296474357","0.279668921991854"
"Big worries","2008","higher vocational","586","0.43870006934413","0.412835530940303","0.464564607747958"
"Big worries","2008","in school","83","0.267970517903843","0.221767692723382","0.314173343084304"
"Big worries","2008","inadequately","72","0.432169444224436","0.360592098803456","0.503746789645416"
"Big worries","2008","middle vocational","4304","0.448262059321234","0.438388646331637","0.458135472310831"
"Big worries","2008","vocational + Abi","331","0.302261458395762","0.275110385977061","0.329412530814463"
"No worries","2008","general elemantary","220","0.103024947948782","0.0897846743007379","0.116265221596825"
"No worries","2008","higher education","892","0.225550976949448","0.212909613201088","0.238192340697809"
"No worries","2008","higher vocational","159","0.118411806474303","0.101571353370111","0.135252259578495"
"No worries","2008","in school","85","0.222291870689839","0.17891773358183","0.265666007797847"
"No worries","2008","inadequately","31","0.14034996315975","0.0901612368760627","0.190538689443438"
"No worries","2008","middle vocational","974","0.095595828996701","0.0897582114634605","0.101433446529941"
"No worries","2008","vocational + Abi","163","0.149763169984881","0.128666120886354","0.170860219083409"
"Some worries","2008","general elemantary","876","0.426454009562459","0.404913508455347","0.447994510669571"
"Some worries","2008","higher education","2172","0.508149738336775","0.493028496464315","0.523270980209234"
"Some worries","2008","higher vocational","669","0.442888124181567","0.416997554174506","0.468778694188627"
"Some worries","2008","in school","185","0.509737611406318","0.457588325427619","0.561886897385018"
"Some worries","2008","inadequately","81","0.427480592615813","0.35599928517541","0.498961900056216"
"Some worries","2008","middle vocational","4468","0.456142111682065","0.446253673840384","0.466030549523746"
"Some worries","2008","vocational + Abi","605","0.547975371619357","0.518550754957891","0.577399988280823"
"Big worries","2009","general elemantary","726","0.418952977406985","0.396141031498244","0.441764923315725"
"Big worries","2009","higher education","886","0.206516174456738","0.194019692486489","0.219012656426988"
"Big worries","2009","higher vocational","438","0.333522791095609","0.30816540617928","0.358880176011937"
"Big worries","2009","in school","49","0.197200244552063","0.152764744368638","0.241635744735489"
"Big worries","2009","inadequately","68","0.393034041563308","0.318508803889478","0.467559279237138"
"Big worries","2009","middle vocational","3424","0.377139222161823","0.367170773063509","0.387107671260137"
"Big worries","2009","vocational + Abi","256","0.242058260092187","0.215537125712435","0.26857939447194"
"No worries","2009","general elemantary","236","0.123553248936873","0.108338531008536","0.13876796686521"
"No worries","2009","higher education","979","0.251990863436036","0.238588310212411","0.265393416659662"
"No worries","2009","higher vocational","181","0.1487007450209","0.129564939331455","0.167836550710345"
"No worries","2009","in school","102","0.292501135312758","0.241696962519692","0.343305308105824"
"No worries","2009","inadequately","","","",""
"No worries","2009","middle vocational","1095","0.116524485269728","0.109925348815752","0.123123621723705"
"No worries","2009","vocational + Abi","190","0.212332997844581","0.187011213724145","0.237654781965018"
"Some worries","2009","general elemantary","835","0.457493773656142","0.434459792359635","0.48052775495265"
"Some worries","2009","higher education","2166","0.541492962107226","0.526111022450578","0.556874901763874"
"Some worries","2009","higher vocational","709","0.517776463883491","0.490901715440617","0.544651212326365"
"Some worries","2009","in school","157","0.510298620135179","0.454470809896149","0.566126430374209"
"Some worries","2009","inadequately","72","0.454959514844137","0.378978187481703","0.530940842206571"
"Some worries","2009","middle vocational","4562","0.506336292568449","0.496053374343539","0.516619210793358"
"Some worries","2009","vocational + Abi","556","0.545608742063231","0.514779001219008","0.576438482907454"
"Big worries","2010","general elemantary","1121","0.453717584888541","0.434007983022579","0.473427186754503"
"Big worries","2010","higher education","1261","0.241965861682553","0.23050265515537","0.253429068209735"
"Big worries","2010","higher vocational","610","0.38359314430566","0.359885054628276","0.407301233983044"
