"plh0040","year","bula_h","education","n","percent","lower_confidence","upper_confidence"
"Big worries","1994","Schleswig-Holstein","lower secondary degree","73","0.549470384390722","0.466458100059868","0.632482668721575"
"Big worries","1994","Schleswig-Holstein","secondary school degree","35","0.522497064283861","0.410199265054306","0.634794863513417"
"Big worries","1994","Schleswig-Holstein","college entrance qualification","18","","",""
"Big worries","1994","Schleswig-Holstein","Other degree","8","","",""
"Big worries","1994","Schleswig-Holstein","no degree/no degree yet","4","","",""
"Big worries","1994","Hamburg","lower secondary degree","45","0.746130273879627","0.638659443533142","0.853601104226113"
"Big worries","1994","Hamburg","secondary school degree","11","","",""
"Big worries","1994","Hamburg","college entrance qualification","9","","",""
"Big worries","1994","Hamburg","Other degree","6","","",""
"Big worries","1994","Hamburg","no degree/no degree yet","3","","",""
"Big worries","1994","Lower Saxony","lower secondary degree","275","0.612349155835102","0.567825675624327","0.656872636045877"
"Big worries","1994","Lower Saxony","secondary school degree","122","0.537618663673548","0.474540391810531","0.600696935536565"
"Big worries","1994","Lower Saxony","college entrance qualification","64","0.399846603585856","0.320386431199244","0.479306775972467"
"Big worries","1994","Lower Saxony","Other degree","27","","",""
"Big worries","1994","Lower Saxony","no degree/no degree yet","27","","",""
"Big worries","1994","Bremen","lower secondary degree","33","0.746733901272742","0.624969169742965","0.86849863280252"
"Big worries","1994","Bremen","secondary school degree","15","","",""
"Big worries","1994","Bremen","college entrance qualification","4","","",""
"Big worries","1994","Bremen","Other degree","5","","",""
"Big worries","1994","Bremen","no degree/no degree yet","2","","",""
"Big worries","1994","North Rhine-Westphalia","lower secondary degree","654","0.645695083856968","0.616846901077557","0.67454326663638"
"Big worries","1994","North Rhine-Westphalia","secondary school degree","233","0.488778431142961","0.443197026517137","0.534359835768784"
"Big worries","1994","North Rhine-Westphalia","college entrance qualification","156","0.395225321913832","0.348074176678462","0.442376467149201"
"Big worries","1994","North Rhine-Westphalia","Other degree","131","0.585397481452208","0.521589979470001","0.649204983434415"
"Big worries","1994","North Rhine-Westphalia","no degree/no degree yet","119","0.533813128563157","0.467743680562803","0.599882576563512"
"Big worries","1994","Hesse","lower secondary degree","226","0.631927925360055","0.583373513891978","0.680482336828133"
"Big worries","1994","Hesse","secondary school degree","92","0.588271364508721","0.513178182131536","0.663364546885907"
"Big worries","1994","Hesse","college entrance qualification","60","0.407864270535327","0.326458997386431","0.489269543684222"
"Big worries","1994","Hesse","Other degree","57","0.552573405344096","0.45922847652152","0.645918334166672"
"Big worries","1994","Hesse","no degree/no degree yet","46","0.436157496576717","0.335907413715686","0.536407579437748"
"Big worries","1994","Rhineland-Palatinate,Saarland","lower secondary degree","228","0.606801376649193","0.557097483243102","0.656505270055284"
"Big worries","1994","Rhineland-Palatinate,Saarland","secondary school degree","54","0.557316875014835","0.461855210747862","0.652778539281808"
"Big worries","1994","Rhineland-Palatinate,Saarland","college entrance qualification","35","0.523121149855867","0.411561305742343","0.634680993969391"
"Big worries","1994","Rhineland-Palatinate,Saarland","Other degree","22","","",""
"Big worries","1994","Rhineland-Palatinate,Saarland","no degree/no degree yet","19","","",""
"Big worries","1994","Baden-Württemberg","lower secondary degree","396","0.541449317814749","0.505883320164196","0.577015315465302"
"Big worries","1994","Baden-Württemberg","secondary school degree","136","0.542965425980514","0.484088875152564","0.601841976808463"
"Big worries","1994","Baden-Württemberg","college entrance qualification","69","0.366686630803177","0.298522744599141","0.434850517007214"
"Big worries","1994","Baden-Württemberg","Other degree","120","0.452101538953507","0.388468569110835","0.515734508796179"
"Big worries","1994","Baden-Württemberg","no degree/no degree yet","89","0.460937778898348","0.39430783284464","0.527567724952055"
"Big worries","1994","Bavaria","lower secondary degree","356","0.499261340803385","0.463260842058776","0.535261839547994"
"Big worries","1994","Bavaria","secondary school degree","132","0.435771675619387","0.382027530900359","0.489515820338415"
"Big worries","1994","Bavaria","college entrance qualification","77","0.365917162392306","0.304592056472721","0.42724226831189"
"Big worries","1994","Bavaria","Other degree","53","0.401931065160935","0.320716208428175","0.483145921893696"
"Big worries","1994","Bavaria","no degree/no degree yet","29","","",""
"Big worries","1994","Berlin","lower secondary degree","117","0.755399464051361","0.687728980431359","0.823069947671364"
"Big worries","1994","Berlin","secondary school degree","144","0.707051511737695","0.643498500028826","0.770604523446564"
"Big worries","1994","Berlin","college entrance qualification","64","0.467160902812732","0.377894351977399","0.556427453648065"
"Big worries","1994","Berlin","Other degree","21","","",""
"Big worries","1994","Berlin","no degree/no degree yet","11","","",""
"Big worries","1994","Brandenburg","lower secondary degree","183","0.850055002506715","0.802553458262507","0.897556546750923"
