"plh0040","year","e11103","education","n","percent","lower_confidence","upper_confidence"
"Big worries","1994","Full Time","college entrance qualification","442","0.412031988897063","0.380864080910959","0.443199896883167"
"Big worries","1994","Full Time","lower secondary degree","1221","0.579192867757771","0.558152852335185","0.600232883180357"
"Big worries","1994","Full Time","no degree/no degree yet","109","0.509514798330726","0.445048392683717","0.573981203977735"
"Big worries","1994","Full Time","Other degree","243","0.494625939948556","0.449852006242212","0.5393998736549"
"Big worries","1994","Full Time","secondary school degree","1200","0.559941684780013","0.538353325106997","0.581530044453028"
"Big worries","1994","Not Working","college entrance qualification","244","0.534553525407438","0.489696367078811","0.579410683736066"
"Big worries","1994","Not Working","lower secondary degree","1704","0.691851931874386","0.673535093850041","0.710168769898731"
"Big worries","1994","Not Working","no degree/no degree yet","225","0.451291876206679","0.407186339179508","0.49539741323385"
"Big worries","1994","Not Working","Other degree","139","0.528609440721339","0.468165142006401","0.589053739436276"
"Big worries","1994","Not Working","secondary school degree","486","0.635887352242686","0.602312232880465","0.669462471604906"
"Big worries","1994","Part Time","college entrance qualification","164","0.424152191734133","0.374913407020569","0.473390976447697"
"Big worries","1994","Part Time","lower secondary degree","553","0.578220598648534","0.546464313235386","0.609976884061683"
"Big worries","1994","Part Time","no degree/no degree yet","54","0.48447770155676","0.389339314894661","0.579616088218859"
"Big worries","1994","Part Time","Other degree","85","0.584506594608118","0.507174002572023","0.661839186644213"
"Big worries","1994","Part Time","secondary school degree","413","0.534147484845711","0.497061441215379","0.571233528476043"
"No worries","1994","Full Time","college entrance qualification","61","0.0776019189115612","0.0606600716479182","0.0945437661752043"
"No worries","1994","Full Time","lower secondary degree","65","0.0278710589078959","0.0208559959006011","0.0348861219151906"
"No worries","1994","Full Time","no degree/no degree yet","27","","",""
"No worries","1994","Full Time","Other degree","43","0.114076442750083","0.0856071653353309","0.142545720164835"
"No worries","1994","Full Time","secondary school degree","50","0.0267483250016931","0.0197312841496364","0.0337653658537498"
"No worries","1994","Not Working","college entrance qualification","31","0.05955107184632","0.0382690107589991","0.0808331329336409"
"No worries","1994","Not Working","lower secondary degree","61","0.0242730376822388","0.0181679708942779","0.0303781044701997"
"No worries","1994","Not Working","no degree/no degree yet","53","0.123923629044418","0.094719671631578","0.153127586457257"
"No worries","1994","Not Working","Other degree","26","","",""
"No worries","1994","Not Working","secondary school degree","19","","",""
"No worries","1994","Part Time","college entrance qualification","31","0.0946786555735706","0.0655097570537524","0.123847554093389"
"No worries","1994","Part Time","lower secondary degree","31","0.0302619322776882","0.0192461388371655","0.0412777257182108"
"No worries","1994","Part Time","no degree/no degree yet","7","","",""
"No worries","1994","Part Time","Other degree","12","","",""
"No worries","1994","Part Time","secondary school degree","19","","",""
"Some worries","1994","Full Time","college entrance qualification","455","0.510366092191376","0.478711116396531","0.542021067986221"
"Some worries","1994","Full Time","lower secondary degree","829","0.392936073334333","0.372121329570157","0.413750817098509"
"Some worries","1994","Full Time","no degree/no degree yet","95","0.405469811047229","0.342154562007547","0.468785060086911"
"Some worries","1994","Full Time","Other degree","193","0.391297617301361","0.347592082696101","0.435003151906621"
"Some worries","1994","Full Time","secondary school degree","781","0.413309990218294","0.391894134746976","0.434725845689612"
"Some worries","1994","Not Working","college entrance qualification","200","0.405895402746242","0.361734310238065","0.450056495254418"
"Some worries","1994","Not Working","lower secondary degree","676","0.283875030443376","0.265988660598904","0.301761400287847"
"Some worries","1994","Not Working","no degree/no degree yet","211","0.424784494748903","0.380972474316235","0.468596515181572"
"Some worries","1994","Not Working","Other degree","97","0.352125859042503","0.294290727445136","0.40996099063987"
"Some worries","1994","Not Working","secondary school degree","284","0.342452108585807","0.309341039268765","0.37556317790285"
"Some worries","1994","Part Time","college entrance qualification","192","0.481169152692296","0.431389210051613","0.53094909533298"
"Some worries","1994","Part Time","lower secondary degree","345","0.391517469073777","0.360131187719945","0.42290375042761"
"Some worries","1994","Part Time","no degree/no degree yet","45","0.448498246785992","0.353820267122755","0.543176226449229"
"Some worries","1994","Part Time","Other degree","59","0.326123553165258","0.252559269024995","0.399687837305522"
"Some worries","1994","Part Time","secondary school degree","263","0.436661380724687","0.399788009723504","0.473534751725871"
"Big worries","1995","Full Time","college entrance qualification","391","0.33865218784451","0.309217097697942","0.368087277991077"
"Big worries","1995","Full Time","lower secondary degree","1131","0.580412483618637","0.558703100292792","0.602121866944482"
"Big worries","1995","Full Time","no degree/no degree yet","84","0.423632961002951","0.354631320221912","0.49263460178399"
"Big worries","1995","Full Time","Other degree","275","0.475975373375057","0.434462883236348","0.517487863513766"
"Big worries","1995","Full Time","secondary school degree","1113","0.527183567605056","0.505203780619569","0.549163354590542"
"Big worries","1995","Not Working","college entrance qualification","224","0.505005132137128","0.460554473510149","0.549455790764107"
"Big worries","1995","Not Working","lower secondary degree","1680","0.686301306713459","0.667879420556175","0.704723192870744"
"Big worries","1995","Not Working","no degree/no degree yet","250","0.444669015004466","0.40291069401636","0.486427335992572"
"Big worries","1995","Not Working","Other degree","194","0.528609123405922","0.478551027824489","0.578667218987356"
"Big worries","1995","Not Working","secondary school degree","496","0.622023549279456","0.588754622099035","0.655292476459876"
"Big worries","1995","Part Time","college entrance qualification","163","0.368422911839747","0.322882604775323","0.41396321890417"
"Big worries","1995","Part Time","lower secondary degree","569","0.589135292448705","0.557866236356615","0.620404348540795"
"Big worries","1995","Part Time","no degree/no degree yet","51","0.440673291056073","0.34789574271452","0.533450839397626"
"Big worries","1995","Part Time","Other degree","102","0.412267618370948","0.348789868618353","0.475745368123543"
"Big worries","1995","Part Time","secondary school degree","427","0.532903641962534","0.497709771958051","0.568097511967016"
"No worries","1995","Full Time","college entrance qualification","71","0.0891895858902225","0.0714622067022784","0.106916965078167"
"No worries","1995","Full Time","lower secondary degree","75","0.0332797857572095","0.0253892135891457","0.0411703579252734"
"No worries","1995","Full Time","no degree/no degree yet","18","","",""
"No worries","1995","Full Time","Other degree","60","0.130357834122329","0.102371271684065","0.158344396560593"
