"plh0040","year","e11102","hgtyp1hh","n","percent","lower_confidence","upper_confidence","value"
"Big worries","1994","Employed","(Married) couple without C. ","1076","0.566343410064526","0.54389983159605","0.588786988533002","1"
"Big worries","1994","Employed","1-pers.-HH","335","0.499522185046888","0.461969210655108","0.537075159438669","1"
"Big worries","1994","Employed","Couple + C. GT 16 ","942","0.551609546794951","0.527706897906648","0.575512195683253","1"
"Big worries","1994","Employed","Couple + C. LE 16 ","1314","0.520479714322861","0.500358108457556","0.540601320188166","1"
"Big worries","1994","Employed","Couple + C. LE and GT 16","468","0.517929039901667","0.48431777457063","0.551540305232705","1"
"Big worries","1994","Employed","Single parent ","197","0.497811747087046","0.447273518704723","0.548349975469367","1"
"Big worries","1994","Not Employed","(Married) couple without C. ","1126","0.731337149039319","0.709001876625951","0.753672421452686","1"
"Big worries","1994","Not Employed","1-pers.-HH","506","0.68926719504927","0.655486559514208","0.723047830584332","1"
"Big worries","1994","Not Employed","Couple + C. GT 16 ","433","0.575742379051459","0.541322096950041","0.610162661152877","1"
"Big worries","1994","Not Employed","Couple + C. LE 16 ","317","0.510764464479922","0.472216525182711","0.549312403777134","1"
"Big worries","1994","Not Employed","Couple + C. LE and GT 16","158","0.442300058434253","0.388468988411281","0.496131128457225","1"
"Big worries","1994","Not Employed","Single parent ","100","0.459985756104501","0.390388875051873","0.52958263715713","1"
"No worries","1994","Not Employed","1-pers.-HH","25","","","","3"
"No worries","1994","Employed","Couple + C. LE and GT 16","44","0.0532203153570544","0.0381209938350882","0.0683196368790206","3"
"No worries","1994","Employed","1-pers.-HH","50","0.0808077743355569","0.0603384136355642","0.10127713503555","3"
"No worries","1994","Employed","(Married) couple without C. ","64","0.0290790511762932","0.0214694612437227","0.0366886411088636","3"
"No worries","1994","Employed","Couple + C. LE 16 ","73","0.0407356668364156","0.0327738202414845","0.0486975134313467","3"
"No worries","1994","Not Employed","Couple + C. LE and GT 16","27","","","","3"
"No worries","1994","Employed","Couple + C. GT 16 ","74","0.0365174093293891","0.0275022401305523","0.0455325785282259","3"
"No worries","1994","Employed","Single parent ","16","","","","3"
"No worries","1994","Not Employed","(Married) couple without C. ","39","0.0188125595274145","0.0119666908989862","0.0256584281558428","3"
"No worries","1994","Not Employed","Couple + C. GT 16 ","52","0.0562905480445029","0.0402387978967745","0.0723422981922312","3"
"No worries","1994","Not Employed","Couple + C. LE 16 ","23","","","","3"
"No worries","1994","Not Employed","Single parent ","11","","","","3"
"Some worries","1994","Employed","Couple + C. LE and GT 16","337","0.428850644741278","0.395560006226649","0.462141283255907","2"
"Some worries","1994","Not Employed","1-pers.-HH","190","0.271919080262076","0.23944101688427","0.304397143639882","2"
"Some worries","1994","Employed","1-pers.-HH","296","0.419670040617555","0.382604869089239","0.45673521214587","2"
"Some worries","1994","Employed","(Married) couple without C. ","733","0.404577538759181","0.382349932598047","0.426805144920314","2"
"Some worries","1994","Employed","Couple + C. LE 16 ","981","0.438784618840723","0.418797613786658","0.458771623894788","2"
"Some worries","1994","Employed","Single parent ","163","0.462996708276142","0.412596585527569","0.513396831024715","2"
"Some worries","1994","Not Employed","Couple + C. GT 16 ","307","0.367967072904038","0.334380953204926","0.40155319260315","2"
"Some worries","1994","Not Employed","Couple + C. LE and GT 16","142","0.47381983767349","0.419701048693878","0.527938626653101","2"
"Some worries","1994","Employed","Couple + C. GT 16 ","647","0.41187304387566","0.388218248601492","0.435527839149828","2"
"Some worries","1994","Not Employed","Single parent ","86","0.481254873282333","0.411483131797532","0.551026614767134","2"
"Some worries","1994","Not Employed","(Married) couple without C. ","348","0.249850291433267","0.228035928738343","0.271664654128191","2"
"Some worries","1994","Not Employed","Couple + C. LE 16 ","306","0.462343806446559","0.423896432596457","0.500791180296661","2"
"Big worries","1995","Employed","(Married) couple without C. ","1074","0.546833801477034","0.524801202774689","0.568866400179378","1"
"Big worries","1995","Employed","1-pers.-HH","325","0.460593898672379","0.423878480431757","0.497309316913001","1"
"Big worries","1995","Employed","Couple + C. GT 16 ","923","0.549802710562517","0.525934228589196","0.573671192535838","1"
"Big worries","1995","Employed","Couple + C. LE 16 ","1247","0.495706691597338","0.475732737873138","0.515680645321538","1"
"Big worries","1995","Employed","Couple + C. LE and GT 16","418","0.441322035110717","0.407862377940599","0.474781692280835","1"
"Big worries","1995","Employed","Single parent ","194","0.433006882569769","0.38331874680714","0.482695018332397","1"
"Big worries","1995","Not Employed","(Married) couple without C. ","1107","0.715961238829582","0.693460401065647","0.738462076593517","1"
"Big worries","1995","Not Employed","1-pers.-HH","494","0.646868906689398","0.612292792908623","0.681445020470172","1"
"Big worries","1995","Not Employed","Couple + C. GT 16 ","449","0.567343624371813","0.533349985614102","0.601337263129524","1"
"Big worries","1995","Not Employed","Couple + C. LE 16 ","372","0.523888680574732","0.487509528792897","0.560267832356567","1"
"Big worries","1995","Not Employed","Couple + C. LE and GT 16","185","0.45803420982663","0.408775082819898","0.507293336833363","1"
"Big worries","1995","Not Employed","Single parent ","111","0.492405285476194","0.426788408237288","0.558022162715101","1"
"No worries","1995","Not Employed","1-pers.-HH","30","0.0475720960960202","0.0321731052727229","0.0629710869193174","3"
"No worries","1995","Employed","Couple + C. LE and GT 16","33","0.0427698976550094","0.0291353671226758","0.056404428187343","3"
"No worries","1995","Employed","1-pers.-HH","52","0.0760519531049521","0.0565260817382725","0.0955778244716318","3"
"No worries","1995","Employed","Couple + C. GT 16 ","91","0.0507608054554074","0.040229747420212","0.0612918634906029","3"
"No worries","1995","Not Employed","Couple + C. LE and GT 16","29","","","","3"
"No worries","1995","Employed","(Married) couple without C. ","77","0.0342008904979773","0.0261569027298739","0.0422448782660807","3"
"No worries","1995","Employed","Couple + C. LE 16 ","122","0.0632007759402732","0.0534801437136181","0.0729214081669283","3"
"No worries","1995","Employed","Single parent ","26","","","","3"
"No worries","1995","Not Employed","(Married) couple without C. ","40","0.0249325271612375","0.0171527776687961","0.0327122766536789","3"
"No worries","1995","Not Employed","Couple + C. GT 16 ","60","0.0587425743011533","0.0426088843443033","0.0748762642580033","3"
"No worries","1995","Not Employed","Couple + C. LE 16 ","42","0.0532288578378383","0.0368767068842504","0.0695810087914263","3"
"No worries","1995","Not Employed","Single parent ","14","","","","3"
"Some worries","1995","Employed","1-pers.-HH","331","0.463354148222669","0.426623222136764","0.500085074308574","2"
"Some worries","1995","Employed","Couple + C. LE and GT 16","395","0.515908067234274","0.482232649506391","0.549583484962157","2"
"Some worries","1995","Not Employed","1-pers.-HH","210","0.305558997214582","0.272234371765498","0.338883622663667","2"
"Some worries","1995","Not Employed","Couple + C. GT 16 ","307","0.373913801327034","0.340716267312101","0.407111335341967","2"
"Some worries","1995","Not Employed","Couple + C. LE and GT 16","179","0.450176477745441","0.400988963770905","0.499363991719976","2"
"Some worries","1995","Not Employed","Single parent ","98","0.445775421156386","0.380538026284899","0.511012816027873","2"
"Some worries","1995","Employed","(Married) couple without C. ","810","0.418965308024989","0.397127987049732","0.440802629000246","2"
"Some worries","1995","Employed","Couple + C. GT 16 ","655","0.399436483982076","0.375938897292705","0.422934070671446","2"
"Some worries","1995","Employed","Couple + C. LE 16 ","1038","0.441092532462389","0.421256954711035","0.460928110213743","2"
"Some worries","1995","Employed","Single parent ","162","0.483431523276272","0.433318818641771","0.533544227910773","2"
"Some worries","1995","Not Employed","(Married) couple without C. ","396","0.259106234009181","0.237244629703671","0.280967838314691","2"
"Some worries","1995","Not Employed","Couple + C. LE 16 ","310","0.42288246158743","0.386897521735063","0.458867401439796","2"
"Big worries","1996","Employed","(Married) couple without C. ","1164","0.587058164958114","0.565343679189326","0.608772650726902","1"
"Big worries","1996","Employed","1-pers.-HH","367","0.486106935181469","0.450022772342216","0.522191098020722","1"
"Big worries","1996","Employed","Couple + C. GT 16 ","872","0.56161668821573","0.537017792535895","0.586215583895565","1"
"Big worries","1996","Employed","Couple + C. LE 16 ","1229","0.496781107382864","0.47647946679309","0.517082747972638","1"
"Big worries","1996","Employed","Couple + C. LE and GT 16","500","0.524249214981146","0.491567072373443","0.556931357588848","1"
"Big worries","1996","Employed","Single parent ","217","0.490471945905221","0.442832243099458","0.538111648710984","1"
"Big worries","1996","Not Employed","(Married) couple without C. ","1149","0.752575403940313","0.731072387878451","0.774078420002174","1"
"Big worries","1996","Not Employed","1-pers.-HH","528","0.720841099280473","0.688255335024767","0.75342686353618","1"
"Big worries","1996","Not Employed","Couple + C. GT 16 ","457","0.613447470845365","0.579295519444404","0.647599422246326","1"
"Big worries","1996","Not Employed","Couple + C. LE 16 ","371","0.583740011162563","0.546302838571952","0.621177183753174","1"
"Big worries","1996","Not Employed","Couple + C. LE and GT 16","163","0.463330065345889","0.411014099007234","0.515646031684544","1"
"Big worries","1996","Not Employed","Single parent ","114","0.493063729440396","0.427297973766906","0.558829485113886","1"
"No worries","1996","Not Employed","1-pers.-HH","21","","","","3"
"No worries","1996","Not Employed","Couple + C. LE and GT 16","29","","","","3"
"No worries","1996","Employed","1-pers.-HH","48","0.0706669849153254","0.0521654265059235","0.0891685433247272","3"
