"plh0040","year","pgcasmin","pgisced97","n","percent","lower_confidence","upper_confidence"
"Big worries","1994","(0) in school","in school","83","0.404264397628432","0.336420687812467","0.472108107444397"
"Big worries","1994","(0) in school","inadequately","","","",""
"Big worries","1994","(0) in school","general elemantary","","","",""
"Big worries","1994","(0) in school","middle vocational","1","","",""
"Big worries","1994","(0) in school","vocational + Abi","","","",""
"Big worries","1994","(0) in school","higher vocational","","","",""
"Big worries","1994","(0) in school","higher education","","","",""
"Big worries","1994","(1a) inadequately completed","in school","20","","",""
"Big worries","1994","(1a) inadequately completed","inadequately","249","0.469795947361325","0.427305988487609","0.51228590623504"
"Big worries","1994","(1a) inadequately completed","general elemantary","","","",""
"Big worries","1994","(1a) inadequately completed","middle vocational","42","0.67492934358716","0.564409163260114","0.785449523914205"
"Big worries","1994","(1a) inadequately completed","vocational + Abi","","","",""
"Big worries","1994","(1a) inadequately completed","higher vocational","3","","",""
"Big worries","1994","(1a) inadequately completed","higher education","","","",""
"Big worries","1994","(1b) general elementary school","in school","","","",""
"Big worries","1994","(1b) general elementary school","inadequately","10","","",""
"Big worries","1994","(1b) general elementary school","general elemantary","1210","0.615772086158093","0.594581289103202","0.636962883212984"
"Big worries","1994","(1b) general elementary school","middle vocational","","","",""
"Big worries","1994","(1b) general elementary school","vocational + Abi","","","",""
"Big worries","1994","(1b) general elementary school","higher vocational","","","",""
"Big worries","1994","(1b) general elementary school","higher education","","","",""
"Big worries","1994","(1c) basic vocational qualification","in school","","","",""
"Big worries","1994","(1c) basic vocational qualification","inadequately","","","",""
"Big worries","1994","(1c) basic vocational qualification","general elemantary","","","",""
"Big worries","1994","(1c) basic vocational qualification","middle vocational","2352","0.633893839427111","0.618493733355042","0.649293945499179"
"Big worries","1994","(1c) basic vocational qualification","vocational + Abi","","","",""
"Big worries","1994","(1c) basic vocational qualification","higher vocational","181","0.617121327744066","0.561463000947222","0.67277965454091"
"Big worries","1994","(1c) basic vocational qualification","higher education","","","",""
"Big worries","1994","(2b) intermediate general qualification","in school","","","",""
"Big worries","1994","(2b) intermediate general qualification","inadequately","","","",""
"Big worries","1994","(2b) intermediate general qualification","general elemantary","262","0.52428849761976","0.479090555587766","0.569486439651753"
"Big worries","1994","(2b) intermediate general qualification","middle vocational","","","",""
"Big worries","1994","(2b) intermediate general qualification","vocational + Abi","","","",""
"Big worries","1994","(2b) intermediate general qualification","higher vocational","","","",""
"Big worries","1994","(2b) intermediate general qualification","higher education","","","",""
"Big worries","1994","(2a) intermediate vocational","in school","","","",""
"Big worries","1994","(2a) intermediate vocational","inadequately","","","",""
"Big worries","1994","(2a) intermediate vocational","general elemantary","","","",""
"Big worries","1994","(2a) intermediate vocational","middle vocational","1312","0.565066531219471","0.544632266436994","0.585500796001948"
"Big worries","1994","(2a) intermediate vocational","vocational + Abi","","","",""
"Big worries","1994","(2a) intermediate vocational","higher vocational","203","0.610775157628626","0.557602570960158","0.663947744297094"
"Big worries","1994","(2a) intermediate vocational","higher education","","","",""
"Big worries","1994","(2c_gen) general maturity certificate","in school","","","",""
"Big worries","1994","(2c_gen) general maturity certificate","inadequately","","","",""
"Big worries","1994","(2c_gen) general maturity certificate","general elemantary","","","",""
"Big worries","1994","(2c_gen) general maturity certificate","middle vocational","168","0.394152990739819","0.346678011477693","0.441627970001946"
"Big worries","1994","(2c_gen) general maturity certificate","vocational + Abi","","","",""
"Big worries","1994","(2c_gen) general maturity certificate","higher vocational","","","",""
"Big worries","1994","(2c_gen) general maturity certificate","higher education","","","",""
"Big worries","1994","(2c_voc) vocational maturity certificate","in school","","","",""
"Big worries","1994","(2c_voc) vocational maturity certificate","inadequately","","","",""
"Big worries","1994","(2c_voc) vocational maturity certificate","general elemantary","","","",""
"Big worries","1994","(2c_voc) vocational maturity certificate","middle vocational","","","",""
"Big worries","1994","(2c_voc) vocational maturity certificate","vocational + Abi","173","0.425137729990352","0.376199102529226","0.474076357451479"
"Big worries","1994","(2c_voc) vocational maturity certificate","higher vocational","78","0.586478204126844","0.50182341040449","0.671132997849199"
"Big worries","1994","(2c_voc) vocational maturity certificate","higher education","","","",""
"Big worries","1994","(3a) lower tertiary education","in school","","","",""
"Big worries","1994","(3a) lower tertiary education","inadequately","","","",""
"Big worries","1994","(3a) lower tertiary education","general elemantary","","","",""
"Big worries","1994","(3a) lower tertiary education","middle vocational","","","",""
"Big worries","1994","(3a) lower tertiary education","vocational + Abi","","","",""
"Big worries","1994","(3a) lower tertiary education","higher vocational","","","",""
"Big worries","1994","(3a) lower tertiary education","higher education","542","0.595588688706228","0.562556676331867","0.628620701080589"
"Big worries","1994","(3b) higher tertiary education","in school","","","",""
"Big worries","1994","(3b) higher tertiary education","inadequately","","","",""
"Big worries","1994","(3b) higher tertiary education","general elemantary","","","",""
"Big worries","1994","(3b) higher tertiary education","middle vocational","","","",""
"Big worries","1994","(3b) higher tertiary education","vocational + Abi","","","",""
"Big worries","1994","(3b) higher tertiary education","higher vocational","","","",""
"Big worries","1994","(3b) higher tertiary education","higher education","411","0.477081107045704","0.44255613446333","0.511606079628079"
"Some worries","1994","(0) in school","in school","98","0.473171945830199","0.404148918583439","0.542194973076959"
"Some worries","1994","(0) in school","inadequately","","","",""
"Some worries","1994","(0) in school","general elemantary","","","",""
"Some worries","1994","(0) in school","middle vocational","","","",""
"Some worries","1994","(0) in school","vocational + Abi","","","",""
"Some worries","1994","(0) in school","higher vocational","","","",""
"Some worries","1994","(0) in school","higher education","","","",""
