"plh0040","year","pgcasmin","sex","n","percent","lower_confidence","upper_confidence"
"No worries","1994","(3b) higher tertiary education","Female","17","","",""
"No worries","1994","(3b) higher tertiary education","Male","37","0.0987243329566566","0.0724201059667764","0.125028559946537"
"Some worries","1994","(0) in school","Female","55","0.52314248597559","0.430226398811425","0.616058573139755"
"Some worries","1994","(0) in school","Male","43","0.419204789142273","0.317824850061345","0.520584728223202"
"Some worries","1994","(1a) inadequately completed","Female","147","0.397122988114366","0.347333459779076","0.446912516449657"
"Some worries","1994","(1a) inadequately completed","Male","112","0.394149202391561","0.335968814337244","0.452329590445877"
"Some worries","1994","(1b) general elementary school","Female","440","0.322290214946465","0.297406003580887","0.347174426312043"
"Some worries","1994","(1b) general elementary school","Male","286","0.425184375716455","0.388323809847553","0.462044941585356"
"Some worries","1994","(1c) basic vocational qualification","Female","574","0.304597873562361","0.283354099765777","0.325841647358945"
"Some worries","1994","(1c) basic vocational qualification","Male","820","0.36673894540272","0.346821975406865","0.386655915398574"
"Some worries","1994","(2a) intermediate vocational","Female","538","0.391330777943595","0.365774847501556","0.416886708385634"
"Some worries","1994","(2a) intermediate vocational","Male","468","0.420764176303605","0.392632034100029","0.448896318507181"
"Some worries","1994","(2b) intermediate general qualification","Female","108","0.405579500213779","0.349165553543781","0.461993446883776"
"Some worries","1994","(2b) intermediate general qualification","Male","77","0.490391562740817","0.416952370828427","0.563830754653207"
"Some worries","1994","(2c_gen) general maturity certificate","Female","88","0.484171250077576","0.412734541359581","0.555607958795571"
"Some worries","1994","(2c_gen) general maturity certificate","Male","113","0.539600485953433","0.473587461942352","0.605613509964514"
"Some worries","1994","(2c_voc) vocational maturity certificate","Female","117","0.472270686904416","0.409372009672058","0.535169364136774"
"Some worries","1994","(2c_voc) vocational maturity certificate","Male","127","0.463518168584042","0.405109142393615","0.52192719477447"
"Some worries","1994","(3a) lower tertiary education","Female","136","0.332255019581309","0.287735040187287","0.376774998975331"
"Some worries","1994","(3a) lower tertiary education","Male","150","0.383089620636301","0.336485836556949","0.429693404715653"
"Some worries","1994","(3b) higher tertiary education","Female","127","0.415691075519207","0.360828795273804","0.47055335576461"
"Some worries","1994","(3b) higher tertiary education","Male","212","0.452794885753491","0.40890035133826","0.496689420168722"
"Big worries","1995","(0) in school","Female","60","0.430217997608848","0.345434545815746","0.51500144940195"
"Big worries","1995","(0) in school","Male","50","0.335317646299385","0.254473659543578","0.416161633055191"
"Big worries","1995","(1a) inadequately completed","Female","170","0.525282198897673","0.473041541539145","0.5775228562562"
"Big worries","1995","(1a) inadequately completed","Male","117","0.456557336818604","0.395540085977505","0.517574587659703"
"Big worries","1995","(1b) general elementary school","Female","821","0.64642934914002","0.620774538512485","0.672084159767555"
"Big worries","1995","(1b) general elementary school","Male","351","0.529543406869444","0.492488795375066","0.566598018363823"
"Big worries","1995","(1c) basic vocational qualification","Female","1182","0.661157886561624","0.639316454666771","0.682999318456477"
"Big worries","1995","(1c) basic vocational qualification","Male","1345","0.604516393749114","0.584388857603636","0.624643929894592"
"Big worries","1995","(2a) intermediate vocational","Female","815","0.537206746166459","0.511462490525626","0.562951001807292"
"Big worries","1995","(2a) intermediate vocational","Male","677","0.556994042680527","0.528853590342166","0.585134495018889"
"Big worries","1995","(2b) intermediate general qualification","Female","162","0.57530223606708","0.519274830139061","0.6313296419951"
"Big worries","1995","(2b) intermediate general qualification","Male","80","0.493575695717027","0.418858937467406","0.568292453966647"
"Big worries","1995","(2c_gen) general maturity certificate","Female","101","0.415819069939552","0.351131393940315","0.480506745938789"
"Big worries","1995","(2c_gen) general maturity certificate","Male","70","0.277887366304388","0.221909362094111","0.333865370514665"
"Big worries","1995","(2c_voc) vocational maturity certificate","Female","126","0.413267359641132","0.356495274303954","0.47003944497831"
"Big worries","1995","(2c_voc) vocational maturity certificate","Male","146","0.438760108133945","0.383960096878107","0.493560119389784"
"Big worries","1995","(3a) lower tertiary education","Female","263","0.56882346996415","0.522706311712365","0.614940628215934"
"Big worries","1995","(3a) lower tertiary education","Male","234","0.536348881195685","0.48848593708625","0.58421182530512"
"Big worries","1995","(3b) higher tertiary education","Female","153","0.414056378172565","0.362600568735793","0.465512187609337"
"Big worries","1995","(3b) higher tertiary education","Male","245","0.415493620683404","0.373928598280331","0.457058643086476"
"No worries","1995","(0) in school","Female","15","","",""
"No worries","1995","(0) in school","Male","19","","",""
"No worries","1995","(1a) inadequately completed","Female","32","0.118310374556634","0.0845222712983324","0.152098477814935"
"No worries","1995","(1a) inadequately completed","Male","27","","",""
"No worries","1995","(1b) general elementary school","Female","65","0.0456809203310086","0.0344766287571653","0.0568852119048518"
"No worries","1995","(1b) general elementary school","Male","61","0.088631751062749","0.0675321951914657","0.109731306934032"
"No worries","1995","(1c) basic vocational qualification","Female","56","0.0299645859850957","0.0220972488702978","0.0378319230998936"
"No worries","1995","(1c) basic vocational qualification","Male","100","0.0392535123098002","0.0312594782390788","0.0472475463805215"
"No worries","1995","(2a) intermediate vocational","Female","29","","",""
"No worries","1995","(2a) intermediate vocational","Male","34","0.03492019258416","0.0245204893767036","0.0453198957916165"
"No worries","1995","(2b) intermediate general qualification","Female","13","","",""
"No worries","1995","(2b) intermediate general qualification","Male","11","","",""
"No worries","1995","(2c_gen) general maturity certificate","Female","18","","",""
"No worries","1995","(2c_gen) general maturity certificate","Male","33","0.135473687103784","0.0927078358619793","0.178239538345589"
"No worries","1995","(2c_voc) vocational maturity certificate","Female","17","","",""
"No worries","1995","(2c_voc) vocational maturity certificate","Male","18","","",""
"No worries","1995","(3a) lower tertiary education","Female","11","","",""
"No worries","1995","(3a) lower tertiary education","Male","9","","",""
"No worries","1995","(3b) higher tertiary education","Female","29","","",""
"No worries","1995","(3b) higher tertiary education","Male","57","0.115924646115553","0.0889234040513783","0.142925888179727"
"Some worries","1995","(0) in school","Female","56","0.454685441814981","0.369416374266674","0.539954509363288"
"Some worries","1995","(0) in school","Male","62","0.488805933339472","0.403205969768466","0.574405896910478"
"Some worries","1995","(1a) inadequately completed","Female","149","0.356407426545694","0.306303309031712","0.406511544059675"
"Some worries","1995","(1a) inadequately completed","Male","112","0.410881559338819","0.350613425765482","0.471149692912156"
"Some worries","1995","(1b) general elementary school","Female","448","0.307889730528971","0.283118052612086","0.332661408445856"
"Some worries","1995","(1b) general elementary school","Male","285","0.381824842067807","0.345757049226503","0.417892634909111"
"Some worries","1995","(1c) basic vocational qualification","Female","566","0.30887752745328","0.287556875145705","0.330198179760855"
"Some worries","1995","(1c) basic vocational qualification","Male","822","0.356230093941086","0.336517082715506","0.375943105166666"
"Some worries","1995","(2a) intermediate vocational","Female","597","0.44183337490199","0.416192827535874","0.467473922268106"
"Some worries","1995","(2a) intermediate vocational","Male","486","0.408085764735313","0.380243399199324","0.435928130271301"
"Some worries","1995","(2b) intermediate general qualification","Female","124","0.386660809857994","0.331462226405579","0.441859393310409"
"Some worries","1995","(2b) intermediate general qualification","Male","81","0.438350226348514","0.364197473360874","0.512502979336153"
"Some worries","1995","(2c_gen) general maturity certificate","Female","104","0.490054583079072","0.424443118293575","0.555666047864569"
"Some worries","1995","(2c_gen) general maturity certificate","Male","143","0.586638946591828","0.525102734248189","0.648175158935466"
"Some worries","1995","(2c_voc) vocational maturity certificate","Female","146","0.526869965593887","0.469307266487346","0.584432664700427"
"Some worries","1995","(2c_voc) vocational maturity certificate","Male","151","0.49703657352167","0.441821813306215","0.552251333737124"
"Some worries","1995","(3a) lower tertiary education","Female","169","0.381685394397165","0.336447357408139","0.42692343138619"
"Some worries","1995","(3a) lower tertiary education","Male","174","0.442022428125143","0.394356221876898","0.489688634373388"
"Some worries","1995","(3b) higher tertiary education","Female","170","0.482828960945994","0.43062655570239","0.535031366189597"
"Some worries","1995","(3b) higher tertiary education","Male","238","0.468581733201044","0.426493361172561","0.510670105229526"
"Big worries","1996","(0) in school","Female","66","0.435281427075196","0.355673546652843","0.514889307497549"
"Big worries","1996","(0) in school","Male","53","0.355484055376345","0.273202344994908","0.437765765757783"
"Big worries","1996","(1a) inadequately completed","Female","173","0.602830525822931","0.548880693582977","0.656780358062885"
"Big worries","1996","(1a) inadequately completed","Male","126","0.61085841779082","0.548654721653774","0.673062113927866"
"Big worries","1996","(1b) general elementary school","Female","826","0.694047114998557","0.668773090890487","0.719321139106627"
"Big worries","1996","(1b) general elementary school","Male","346","0.56202018597596","0.524169031706388","0.599871340245531"
"Big worries","1996","(1c) basic vocational qualification","Female","1230","0.706499875401167","0.68529789532711","0.727701855475224"
"Big worries","1996","(1c) basic vocational qualification","Male","1370","0.6332865432359","0.613176690498025","0.653396395973774"
"Big worries","1996","(2a) intermediate vocational","Female","837","0.591786582591415","0.566186423800657","0.617386741382173"
"Big worries","1996","(2a) intermediate vocational","Male","713","0.594274482044204","0.566561443876918","0.621987520211491"
"Big worries","1996","(2b) intermediate general qualification","Female","173","0.602006729695854","0.546338372688561","0.657675086703147"
"Big worries","1996","(2b) intermediate general qualification","Male","87","0.458221226585477","0.383542203102755","0.5329002500682"
"Big worries","1996","(2c_gen) general maturity certificate","Female","83","0.366697798046661","0.301828408558013","0.43156718753531"
"Big worries","1996","(2c_gen) general maturity certificate","Male","71","0.316039568256984","0.255290020283792","0.376789116230176"
"Big worries","1996","(2c_voc) vocational maturity certificate","Female","135","0.450061505726697","0.393671064674943","0.50645194677845"
"Big worries","1996","(2c_voc) vocational maturity certificate","Male","143","0.447752237263883","0.391482701971894","0.504021772555873"
"Big worries","1996","(3a) lower tertiary education","Female","270","0.579132623681488","0.533107114398652","0.625158132964325"
"Big worries","1996","(3a) lower tertiary education","Male","252","0.565649689202891","0.518690558231247","0.612608820174536"
"Big worries","1996","(3b) higher tertiary education","Female","151","0.407092873140872","0.355769304724083","0.45841644155766"
"Big worries","1996","(3b) higher tertiary education","Male","237","0.411337166701824","0.369483538228743","0.453190795174905"
"No worries","1996","(0) in school","Female","11","","",""
"No worries","1996","(0) in school","Male","18","","",""
"No worries","1996","(1a) inadequately completed","Female","22","","",""
"No worries","1996","(1a) inadequately completed","Male","17","","",""
"No worries","1996","(1b) general elementary school","Female","48","0.0311895503321375","0.0216555183077522","0.0407235823565227"
"No worries","1996","(1b) general elementary school","Male","43","0.0652703933735025","0.0464262136464191","0.084114573100586"
"No worries","1996","(1c) basic vocational qualification","Female","27","","",""
"No worries","1996","(1c) basic vocational qualification","Male","65","0.0285750547089886","0.0216225146792288","0.0355275947387484"
"No worries","1996","(2a) intermediate vocational","Female","29","","",""
"No worries","1996","(2a) intermediate vocational","Male","32","0.0318676779015587","0.0219544062677359","0.0417809495353815"
"No worries","1996","(2b) intermediate general qualification","Female","11","","",""
"No worries","1996","(2b) intermediate general qualification","Male","6","","",""
"No worries","1996","(2c_gen) general maturity certificate","Female","19","","",""
"No worries","1996","(2c_gen) general maturity certificate","Male","18","","",""
"No worries","1996","(2c_voc) vocational maturity certificate","Female","19","","",""
"No worries","1996","(2c_voc) vocational maturity certificate","Male","17","","",""
"No worries","1996","(3a) lower tertiary education","Female","10","","",""
"No worries","1996","(3a) lower tertiary education","Male","17","","",""
"No worries","1996","(3b) higher tertiary education","Female","22","","",""
"No worries","1996","(3b) higher tertiary education","Male","41","0.0931559673104203","0.0684346009817466","0.117877333639094"
"Some worries","1996","(0) in school","Female","72","0.486416008609689","0.406162389624696","0.566669627594682"
"Some worries","1996","(0) in school","Male","59","0.49267459694158","0.406733715355372","0.578615478527788"
"Some worries","1996","(1a) inadequately completed","Female","121","0.315974061809639","0.264715484106493","0.367232639512786"
"Some worries","1996","(1a) inadequately completed","Male","93","0.312001954551719","0.252891493185447","0.37111241591799"
"Some worries","1996","(1b) general elementary school","Female","403","0.274763334669306","0.250279924529171","0.29924674480944"
"Some worries","1996","(1b) general elementary school","Male","271","0.372709420650538","0.335820521845127","0.409598319455949"
"Some worries","1996","(1c) basic vocational qualification","Female","515","0.278688327490107","0.25781281712517","0.299563837855045"
"Some worries","1996","(1c) basic vocational qualification","Male","771","0.338138402055112","0.31839708258357","0.357879721526654"
"Some worries","1996","(2a) intermediate vocational","Female","550","0.38746726756053","0.362092701433507","0.412841833687554"
"Some worries","1996","(2a) intermediate vocational","Male","461","0.373857840054237","0.346551458339657","0.401164221768817"
"Some worries","1996","(2b) intermediate general qualification","Female","113","0.358017670585726","0.303494182104244","0.412541159067209"
"Some worries","1996","(2b) intermediate general qualification","Male","78","0.520602804806245","0.445725357184288","0.595480252428202"
"Some worries","1996","(2c_gen) general maturity certificate","Female","110","0.545991188212998","0.478971080971743","0.613011295454253"
"Some worries","1996","(2c_gen) general maturity certificate","Male","136","0.611661978098196","0.54797985536059","0.675344100835802"
"Some worries","1996","(2c_voc) vocational maturity certificate","Female","145","0.484188869202253","0.427543390358766","0.540834348045739"
"Some worries","1996","(2c_voc) vocational maturity certificate","Male","140","0.481212093460782","0.424672764194282","0.537751422727282"
"Some worries","1996","(3a) lower tertiary education","Female","162","0.380681057033683","0.335414780569242","0.425947333498124"
"Some worries","1996","(3a) lower tertiary education","Male","159","0.389648049242154","0.343446916011507","0.435849182472801"
"Some worries","1996","(3b) higher tertiary education","Female","179","0.506301074418627","0.454072006578441","0.558530142258814"
"Some worries","1996","(3b) higher tertiary education","Male","253","0.495506865987756","0.452980987020033","0.538032744955478"
"Big worries","1997","(0) in school","Female","63","0.343398861831699","0.269122862077025","0.417674861586373"
"Big worries","1997","(0) in school","Male","64","0.451775403146274","0.372917917585385","0.530632888707164"
"Big worries","1997","(1a) inadequately completed","Female","150","0.553285489618475","0.496839950016375","0.609731029220574"
"Big worries","1997","(1a) inadequately completed","Male","108","0.549763411370325","0.484169993215829","0.615356829524822"
"Big worries","1997","(1b) general elementary school","Female","820","0.709546337962482","0.684103610129855","0.734989065795109"
"Big worries","1997","(1b) general elementary school","Male","354","0.586428741681117","0.548828712488027","0.624028770874208"
"Big worries","1997","(1c) basic vocational qualification","Female","1250","0.721317779328476","0.700220993149518","0.742414565507433"
"Big worries","1997","(1c) basic vocational qualification","Male","1402","0.654765369308612","0.634668477775156","0.674862260842069"
"Big worries","1997","(2a) intermediate vocational","Female","934","0.658510048091057","0.633880113178872","0.683139983003241"
"Big worries","1997","(2a) intermediate vocational","Male","723","0.62805847854006","0.600446518727892","0.655670438352229"
"Big worries","1997","(2b) intermediate general qualification","Female","170","0.601699504646658","0.545355937067266","0.658043072226049"
"Big worries","1997","(2b) intermediate general qualification","Male","96","0.546382609642015","0.474643578226063","0.618121641057967"
"Big worries","1997","(2c_gen) general maturity certificate","Female","101","0.483861018490758","0.417061626592032","0.550660410389485"
"Big worries","1997","(2c_gen) general maturity certificate","Male","75","0.361436777542788","0.297220225581562","0.425653329504014"
"Big worries","1997","(2c_voc) vocational maturity certificate","Female","148","0.50015628317015","0.442208736013287","0.558103830327013"
"Big worries","1997","(2c_voc) vocational maturity certificate","Male","172","0.577540413980681","0.522105682803246","0.632975145158116"
"Big worries","1997","(3a) lower tertiary education","Female","279","0.591684901578248","0.545914029078753","0.637455774077744"
"Big worries","1997","(3a) lower tertiary education","Male","248","0.561577828464366","0.514733104202986","0.608422552725747"
"Big worries","1997","(3b) higher tertiary education","Female","175","0.451479834492435","0.399858472282486","0.503101196702384"
"Big worries","1997","(3b) higher tertiary education","Male","245","0.424403560973528","0.382639231612472","0.466167890334583"
"No worries","1997","(0) in school","Female","13","","",""
"No worries","1997","(0) in school","Male","13","","",""
"No worries","1997","(1a) inadequately completed","Female","26","","",""
"No worries","1997","(1a) inadequately completed","Male","15","","",""
"No worries","1997","(1b) general elementary school","Female","35","0.0302960263807863","0.0206899223570574","0.0399021304045152"
"No worries","1997","(1b) general elementary school","Male","35","0.0407551068230388","0.0256591324633098","0.0558510811827677"
"No worries","1997","(1c) basic vocational qualification","Female","23","","",""
"No worries","1997","(1c) basic vocational qualification","Male","57","0.0241608019580167","0.0176703690735568","0.0306512348424767"
"No worries","1997","(2a) intermediate vocational","Female","17","","",""
"No worries","1997","(2a) intermediate vocational","Male","21","","",""
"No worries","1997","(2b) intermediate general qualification","Female","12","","",""
"No worries","1997","(2b) intermediate general qualification","Male","13","","",""
"No worries","1997","(2c_gen) general maturity certificate","Female","19","","",""
"No worries","1997","(2c_gen) general maturity certificate","Male","23","","",""
"No worries","1997","(2c_voc) vocational maturity certificate","Female","16","","",""
"No worries","1997","(2c_voc) vocational maturity certificate","Male","13","","",""
"No worries","1997","(3a) lower tertiary education","Female","8","","",""
"No worries","1997","(3a) lower tertiary education","Male","15","","",""
"No worries","1997","(3b) higher tertiary education","Female","22","","",""
"No worries","1997","(3b) higher tertiary education","Male","42","0.0960923876589868","0.0711887110875966","0.120996064230377"
"Some worries","1997","(0) in school","Female","81","0.541921210323158","0.463985512018784","0.619856908627532"
"Some worries","1997","(0) in school","Male","76","0.426718517925463","0.348347213124124","0.505089822726803"
"Some worries","1997","(1a) inadequately completed","Female","122","0.371325627817888","0.3164688493717","0.426182406264077"
"Some worries","1997","(1a) inadequately completed","Male","98","0.378204067480994","0.314269020271913","0.442139114690075"
"Some worries","1997","(1b) general elementary school","Female","368","0.260157635656732","0.235569661442987","0.284745609870477"
"Some worries","1997","(1b) general elementary school","Male","270","0.372816151495844","0.335897130498546","0.409735172493141"
"Some worries","1997","(1c) basic vocational qualification","Female","462","0.264351274226572","0.243600978092169","0.285101570360975"
"Some worries","1997","(1c) basic vocational qualification","Male","691","0.321073828733371","0.301338580671283","0.340809076795458"
"Some worries","1997","(2a) intermediate vocational","Female","473","0.33030672769158","0.305878622911876","0.354734832471284"
"Some worries","1997","(2a) intermediate vocational","Male","433","0.357235934673281","0.329860361352289","0.384611507994273"
"Some worries","1997","(2b) intermediate general qualification","Female","108","0.371591021277947","0.315974619388733","0.42720742316716"
"Some worries","1997","(2b) intermediate general qualification","Male","76","0.39250060987054","0.322135832503426","0.462865387237654"
"Some worries","1997","(2c_gen) general maturity certificate","Female","95","0.427157273076443","0.361036112857332","0.493278433295554"
"Some worries","1997","(2c_gen) general maturity certificate","Male","117","0.532006750714356","0.465309608364908","0.598703893063804"
"Some worries","1997","(2c_voc) vocational maturity certificate","Female","122","0.433017393486347","0.375592180682332","0.490442606290362"
"Some worries","1997","(2c_voc) vocational maturity certificate","Male","120","0.353117261378747","0.299479526851369","0.406754995906124"
"Some worries","1997","(3a) lower tertiary education","Female","156","0.388457317651578","0.343070339523909","0.433844295779247"
"Some worries","1997","(3a) lower tertiary education","Male","168","0.402158813305775","0.355867322543424","0.448450304068126"
"Some worries","1997","(3b) higher tertiary education","Female","160","0.479538875018229","0.42771617444776","0.531361575588699"
"Some worries","1997","(3b) higher tertiary education","Male","251","0.479504051367485","0.437289539641742","0.521718563093229"
"Big worries","1998","(0) in school","Female","71","0.421247845944614","0.346361090925001","0.496134600964226"
"Big worries","1998","(0) in school","Male","56","0.305810533889477","0.234193759102555","0.377427308676398"
"Big worries","1998","(1a) inadequately completed","Female","140","0.544923871013142","0.487007830246639","0.602839911779645"
"Big worries","1998","(1a) inadequately completed","Male","109","0.581508417954671","0.514143180164454","0.648873655744887"
"Big worries","1998","(1b) general elementary school","Female","862","0.690987063584912","0.665945150268813","0.71602897690101"
"Big worries","1998","(1b) general elementary school","Male","366","0.535242496750285","0.498887221148468","0.571597772352103"
"Big worries","1998","(1c) basic vocational qualification","Female","1289","0.70021755442618","0.679362428219538","0.721072680632821"
"Big worries","1998","(1c) basic vocational qualification","Male","1427","0.63518293191457","0.615445439642126","0.654920424187014"
"Big worries","1998","(2a) intermediate vocational","Female","909","0.600659476249479","0.576238124032932","0.625080828466026"
"Big worries","1998","(2a) intermediate vocational","Male","706","0.567863897132427","0.540820948878489","0.594906845386366"
"Big worries","1998","(2b) intermediate general qualification","Female","177","0.56935021318705","0.514840948697955","0.623859477676144"
"Big worries","1998","(2b) intermediate general qualification","Male","93","0.470661997389995","0.404097551769163","0.537226443010828"
"Big worries","1998","(2c_gen) general maturity certificate","Female","94","0.371941031806948","0.310920382272232","0.432961681341665"
"Big worries","1998","(2c_gen) general maturity certificate","Male","82","0.34183525239038","0.281700590547887","0.401969914232873"
"Big worries","1998","(2c_voc) vocational maturity certificate","Female","168","0.521180449453362","0.468467351699634","0.573893547207089"
"Big worries","1998","(2c_voc) vocational maturity certificate","Male","153","0.50496226334506","0.450182302568141","0.559742224121978"
"Big worries","1998","(3a) lower tertiary education","Female","284","0.553341719568503","0.508633673609593","0.598049765527413"
"Big worries","1998","(3a) lower tertiary education","Male","248","0.495653139413913","0.450831500324587","0.54047477850324"
"Big worries","1998","(3b) higher tertiary education","Female","167","0.409647483086788","0.361812466461811","0.457482499711766"
"Big worries","1998","(3b) higher tertiary education","Male","231","0.385998098780667","0.346848049842229","0.425148147719106"
"No worries","1998","(0) in school","Female","14","","",""
"No worries","1998","(0) in school","Male","18","","",""
"No worries","1998","(1a) inadequately completed","Female","22","","",""
"No worries","1998","(1a) inadequately completed","Male","18","","",""
"No worries","1998","(1b) general elementary school","Female","41","0.027684248160837","0.018792968989479","0.036575527332195"
"No worries","1998","(1b) general elementary school","Male","43","0.0544048005587017","0.0378718570037593","0.070937744113644"
"No worries","1998","(1c) basic vocational qualification","Female","31","0.0177828096698532","0.0117669571402096","0.0237986621994968"
"No worries","1998","(1c) basic vocational qualification","Male","61","0.02363055514049","0.0174025488728611","0.0298585614081188"
"No worries","1998","(2a) intermediate vocational","Female","30","0.0193349741015652","0.0124687813659441","0.0262011668371863"
"No worries","1998","(2a) intermediate vocational","Male","43","0.0304317261424625","0.0210545057376582","0.0398089465472669"
"No worries","1998","(2b) intermediate general qualification","Female","8","","",""
"No worries","1998","(2b) intermediate general qualification","Male","21","","",""
"No worries","1998","(2c_gen) general maturity certificate","Female","20","","",""
"No worries","1998","(2c_gen) general maturity certificate","Male","24","","",""
"No worries","1998","(2c_voc) vocational maturity certificate","Female","15","","",""
"No worries","1998","(2c_voc) vocational maturity certificate","Male","21","","",""
"No worries","1998","(3a) lower tertiary education","Female","11","","",""
"No worries","1998","(3a) lower tertiary education","Male","20","","",""
"No worries","1998","(3b) higher tertiary education","Female","38","0.13755876791399","0.104054975548039","0.171062560279941"
"No worries","1998","(3b) higher tertiary education","Male","50","0.0858011694597481","0.0632783994091128","0.108323939510383"
"Some worries","1998","(0) in school","Female","82","0.48730576004874","0.411496920795966","0.563114599301514"
"Some worries","1998","(0) in school","Male","85","0.496727393681794","0.419011431109259","0.574443356254328"
"Some worries","1998","(1a) inadequately completed","Female","122","0.346375585238893","0.291037173509372","0.401713996968414"
"Some worries","1998","(1a) inadequately completed","Male","79","0.316649710149364","0.253127482521751","0.380171937776977"
"Some worries","1998","(1b) general elementary school","Female","405","0.281328688254251","0.256960884744705","0.305696491763798"
"Some worries","1998","(1b) general elementary school","Male","314","0.410352702691013","0.374497370740568","0.446208034641458"
"Some worries","1998","(1c) basic vocational qualification","Female","534","0.281999635903967","0.261517283587927","0.302481988220007"
"Some worries","1998","(1c) basic vocational qualification","Male","797","0.34118651294494","0.321747144238272","0.360625881651609"
"Some worries","1998","(2a) intermediate vocational","Female","606","0.380005549648956","0.35580235353841","0.404208745759501"
"Some worries","1998","(2a) intermediate vocational","Male","540","0.40170437672511","0.374941497941786","0.428467255508434"
"Some worries","1998","(2b) intermediate general qualification","Female","132","0.411202072796142","0.357035763693114","0.465368381899171"
"Some worries","1998","(2b) intermediate general qualification","Male","102","0.434232842570897","0.36813284921197","0.500332835929825"
"Some worries","1998","(2c_gen) general maturity certificate","Female","127","0.546697222721235","0.483846946097247","0.609547499345223"
"Some worries","1998","(2c_gen) general maturity certificate","Male","133","0.553913272353436","0.490893086847351","0.616933457859521"
"Some worries","1998","(2c_voc) vocational maturity certificate","Female","162","0.443017607659233","0.390600896220402","0.495434319098065"
"Some worries","1998","(2c_voc) vocational maturity certificate","Male","146","0.3983731342662","0.344734003195009","0.452012265337392"
"Some worries","1998","(3a) lower tertiary education","Female","180","0.40610162491891","0.361936982516723","0.450266267321096"
"Some worries","1998","(3a) lower tertiary education","Male","210","0.459790735374616","0.41511257684","0.504468893909233"
"Some worries","1998","(3b) higher tertiary education","Female","201","0.452793748999221","0.404375307021006","0.501212190977437"
