"plh0190","year","education","pgcasmin","n","percent","lower_confidence","upper_confidence"
"Tends to agree","1990","secondary school degree","(0) in school","","","",""
"Tends to agree","1990","secondary school degree","(1a) inadequately completed","","","",""
"Tends to agree","1990","secondary school degree","(1b) general elementary school","","","",""
"Tends to agree","1990","secondary school degree","(1c) basic vocational qualification","","","",""
"Tends to agree","1990","secondary school degree","(2b) intermediate general qualification","21","","",""
"Tends to agree","1990","secondary school degree","(2a) intermediate vocational","138","0.120170012342529","0.102057228610389","0.13828279607467"
"Tends to agree","1990","secondary school degree","(2c_gen) general maturity certificate","","","",""
"Tends to agree","1990","secondary school degree","(2c_voc) vocational maturity certificate","","","",""
"Tends to agree","1990","secondary school degree","(3a) lower tertiary education","37","0.103167769964005","0.0724630570477726","0.133872482880238"
"Tends to agree","1990","secondary school degree","(3b) higher tertiary education","1","","",""
"Tends to agree","1990","college entrance qualification","(0) in school","","","",""
"Tends to agree","1990","college entrance qualification","(1a) inadequately completed","","","",""
"Tends to agree","1990","college entrance qualification","(1b) general elementary school","","","",""
"Tends to agree","1990","college entrance qualification","(1c) basic vocational qualification","","","",""
"Tends to agree","1990","college entrance qualification","(2b) intermediate general qualification","","","",""
"Tends to agree","1990","college entrance qualification","(2a) intermediate vocational","","","",""
"Tends to agree","1990","college entrance qualification","(2c_gen) general maturity certificate","2","","",""
"Tends to agree","1990","college entrance qualification","(2c_voc) vocational maturity certificate","10","","",""
"Tends to agree","1990","college entrance qualification","(3a) lower tertiary education","16","","",""
"Tends to agree","1990","college entrance qualification","(3b) higher tertiary education","27","","",""
"Tends to agree","1990","Other degree","(0) in school","","","",""
"Tends to agree","1990","Other degree","(1a) inadequately completed","","","",""
"Tends to agree","1990","Other degree","(1b) general elementary school","","","",""
"Tends to agree","1990","Other degree","(1c) basic vocational qualification","3","","",""
"Tends to agree","1990","Other degree","(2b) intermediate general qualification","","","",""
"Tends to agree","1990","Other degree","(2a) intermediate vocational","","","",""
"Tends to agree","1990","Other degree","(2c_gen) general maturity certificate","","","",""
"Tends to agree","1990","Other degree","(2c_voc) vocational maturity certificate","","","",""
"Tends to agree","1990","Other degree","(3a) lower tertiary education","","","",""
"Tends to agree","1990","Other degree","(3b) higher tertiary education","","","",""
"Tends to agree","1990","no degree/no degree yet","(0) in school","","","",""
"Tends to agree","1990","no degree/no degree yet","(1a) inadequately completed","1","","",""
"Tends to agree","1990","no degree/no degree yet","(1b) general elementary school","","","",""
"Tends to agree","1990","no degree/no degree yet","(1c) basic vocational qualification","","","",""
"Tends to agree","1990","no degree/no degree yet","(2b) intermediate general qualification","","","",""
"Tends to agree","1990","no degree/no degree yet","(2a) intermediate vocational","","","",""
"Tends to agree","1990","no degree/no degree yet","(2c_gen) general maturity certificate","","","",""
"Tends to agree","1990","no degree/no degree yet","(2c_voc) vocational maturity certificate","","","",""
"Tends to agree","1990","no degree/no degree yet","(3a) lower tertiary education","","","",""
"Tends to agree","1990","no degree/no degree yet","(3b) higher tertiary education","","","",""
"Rather not true","1990","lower secondary degree","(0) in school","","","",""
"Rather not true","1990","lower secondary degree","(1a) inadequately completed","","","",""
"Rather not true","1990","lower secondary degree","(1b) general elementary school","34","0.26408232915827","0.18585608805248","0.342308570264059"
"Rather not true","1990","lower secondary degree","(1c) basic vocational qualification","231","0.241225801805503","0.214049035906949","0.268402567704057"
"Rather not true","1990","lower secondary degree","(2b) intermediate general qualification","","","",""
"Rather not true","1990","lower secondary degree","(2a) intermediate vocational","2","","",""
"Rather not true","1990","lower secondary degree","(2c_gen) general maturity certificate","","","",""
"Rather not true","1990","lower secondary degree","(2c_voc) vocational maturity certificate","","","",""
"Rather not true","1990","lower secondary degree","(3a) lower tertiary education","19","","",""
"Rather not true","1990","lower secondary degree","(3b) higher tertiary education","4","","",""
"Rather not true","1990","secondary school degree","(0) in school","","","",""
"Rather not true","1990","secondary school degree","(1a) inadequately completed","","","",""
"Rather not true","1990","secondary school degree","(1b) general elementary school","","","",""
"Rather not true","1990","secondary school degree","(1c) basic vocational qualification","","","",""
"Rather not true","1990","secondary school degree","(2b) intermediate general qualification","46","0.379379766921354","0.294654515516438","0.46410501832627"
"Rather not true","1990","secondary school degree","(2a) intermediate vocational","406","0.323988692123019","0.297919373787219","0.35005801045882"
"Rather not true","1990","secondary school degree","(2c_gen) general maturity certificate","","","",""
"Rather not true","1990","secondary school degree","(2c_voc) vocational maturity certificate","","","",""
"Rather not true","1990","secondary school degree","(3a) lower tertiary education","103","0.26485326346173","0.220311531818731","0.309394995104728"
"Rather not true","1990","secondary school degree","(3b) higher tertiary education","6","","",""
"Rather not true","1990","college entrance qualification","(0) in school","","","",""
"Rather not true","1990","college entrance qualification","(1a) inadequately completed","","","",""
"Rather not true","1990","college entrance qualification","(1b) general elementary school","","","",""
"Rather not true","1990","college entrance qualification","(1c) basic vocational qualification","","","",""
"Rather not true","1990","college entrance qualification","(2b) intermediate general qualification","","","",""
"Rather not true","1990","college entrance qualification","(2a) intermediate vocational","","","",""
"Rather not true","1990","college entrance qualification","(2c_gen) general maturity certificate","6","","",""
"Rather not true","1990","college entrance qualification","(2c_voc) vocational maturity certificate","27","","",""
"Rather not true","1990","college entrance qualification","(3a) lower tertiary education","28","","",""
"Rather not true","1990","college entrance qualification","(3b) higher tertiary education","113","0.403737899449211","0.344995855152064","0.462479943746357"
"Rather not true","1990","Other degree","(0) in school","","","",""
"Rather not true","1990","Other degree","(1a) inadequately completed","","","",""
"Rather not true","1990","Other degree","(1b) general elementary school","3","","",""
"Rather not true","1990","Other degree","(1c) basic vocational qualification","8","","",""
"Rather not true","1990","Other degree","(2b) intermediate general qualification","","","",""
"Rather not true","1990","Other degree","(2a) intermediate vocational","","","",""
"Rather not true","1990","Other degree","(2c_gen) general maturity certificate","","","",""
"Rather not true","1990","Other degree","(2c_voc) vocational maturity certificate","","","",""
"Rather not true","1990","Other degree","(3a) lower tertiary education","1","","",""
"Rather not true","1990","Other degree","(3b) higher tertiary education","","","",""
"Rather not true","1990","no degree/no degree yet","(0) in school","","","",""
"Rather not true","1990","no degree/no degree yet","(1a) inadequately completed","4","","",""
"Rather not true","1990","no degree/no degree yet","(1b) general elementary school","","","",""
"Rather not true","1990","no degree/no degree yet","(1c) basic vocational qualification","","","",""
"Rather not true","1990","no degree/no degree yet","(2b) intermediate general qualification","","","",""
"Rather not true","1990","no degree/no degree yet","(2a) intermediate vocational","","","",""
"Rather not true","1990","no degree/no degree yet","(2c_gen) general maturity certificate","","","",""
"Rather not true","1990","no degree/no degree yet","(2c_voc) vocational maturity certificate","","","",""
"Rather not true","1990","no degree/no degree yet","(3a) lower tertiary education","","","",""
"Rather not true","1990","no degree/no degree yet","(3b) higher tertiary education","","","",""
"Totally disagree","1990","lower secondary degree","(0) in school","","","",""
"Totally disagree","1990","lower secondary degree","(1a) inadequately completed","","","",""
"Totally disagree","1990","lower secondary degree","(1b) general elementary school","70","0.602549092331742","0.51571182654317","0.689386358120313"
"Totally disagree","1990","lower secondary degree","(1c) basic vocational qualification","573","0.615295245936256","0.584389788701224","0.646200703171287"
"Totally disagree","1990","lower secondary degree","(2b) intermediate general qualification","","","",""
"Totally disagree","1990","lower secondary degree","(2a) intermediate vocational","6","","",""
"Totally disagree","1990","lower secondary degree","(2c_gen) general maturity certificate","","","",""
"Totally disagree","1990","lower secondary degree","(2c_voc) vocational maturity certificate","","","",""
"Totally disagree","1990","lower secondary degree","(3a) lower tertiary education","35","0.554790964772258","0.433971171793068","0.675610757751448"
"Totally disagree","1990","lower secondary degree","(3b) higher tertiary education","10","","",""
"Totally disagree","1990","secondary school degree","(0) in school","","","",""
"Totally disagree","1990","secondary school degree","(1a) inadequately completed","","","",""
"Totally disagree","1990","secondary school degree","(1b) general elementary school","","","",""
"Totally disagree","1990","secondary school degree","(1c) basic vocational qualification","","","",""
"Totally disagree","1990","secondary school degree","(2b) intermediate general qualification","51","0.420009292459736","0.333830027476444","0.506188557443027"
"Totally disagree","1990","secondary school degree","(2a) intermediate vocational","625","0.503016696354418","0.475165114373218","0.530868278335618"
"Totally disagree","1990","secondary school degree","(2c_gen) general maturity certificate","","","",""
"Totally disagree","1990","secondary school degree","(2c_voc) vocational maturity certificate","","","",""
"Totally disagree","1990","secondary school degree","(3a) lower tertiary education","221","0.596011203292628","0.546478812767477","0.645543593817779"
"Totally disagree","1990","secondary school degree","(3b) higher tertiary education","18","","",""
"Totally disagree","1990","college entrance qualification","(0) in school","","","",""
"Totally disagree","1990","college entrance qualification","(1a) inadequately completed","","","",""
"Totally disagree","1990","college entrance qualification","(1b) general elementary school","","","",""
"Totally disagree","1990","college entrance qualification","(1c) basic vocational qualification","","","",""
"Totally disagree","1990","college entrance qualification","(2b) intermediate general qualification","","","",""
"Totally disagree","1990","college entrance qualification","(2a) intermediate vocational","","","",""
"Totally disagree","1990","college entrance qualification","(2c_gen) general maturity certificate","3","","",""
"Totally disagree","1990","college entrance qualification","(2c_voc) vocational maturity certificate","30","0.423032361580062","0.307298193491731","0.538766529668393"
"Totally disagree","1990","college entrance qualification","(3a) lower tertiary education","52","0.526325035313019","0.429426941204987","0.62322312942105"
"Totally disagree","1990","college entrance qualification","(3b) higher tertiary education","114","0.435532900393616","0.376170631116258","0.494895169670975"
"Totally disagree","1990","Other degree","(0) in school","","","",""
"Totally disagree","1990","Other degree","(1a) inadequately completed","","","",""
"Totally disagree","1990","Other degree","(1b) general elementary school","3","","",""
"Totally disagree","1990","Other degree","(1c) basic vocational qualification","13","","",""
"Totally disagree","1990","Other degree","(2b) intermediate general qualification","","","",""
"Totally disagree","1990","Other degree","(2a) intermediate vocational","","","",""
"Totally disagree","1990","Other degree","(2c_gen) general maturity certificate","","","",""
"Totally disagree","1990","Other degree","(2c_voc) vocational maturity certificate","","","",""
"Totally disagree","1990","Other degree","(3a) lower tertiary education","2","","",""
"Totally disagree","1990","Other degree","(3b) higher tertiary education","1","","",""
"Totally disagree","1990","no degree/no degree yet","(0) in school","","","",""
"Totally disagree","1990","no degree/no degree yet","(1a) inadequately completed","2","","",""
"Totally disagree","1990","no degree/no degree yet","(1b) general elementary school","","","",""
"Totally disagree","1990","no degree/no degree yet","(1c) basic vocational qualification","","","",""
"Totally disagree","1990","no degree/no degree yet","(2b) intermediate general qualification","","","",""
"Totally disagree","1990","no degree/no degree yet","(2a) intermediate vocational","","","",""
"Totally disagree","1990","no degree/no degree yet","(2c_gen) general maturity certificate","","","",""
"Totally disagree","1990","no degree/no degree yet","(2c_voc) vocational maturity certificate","","","",""
"Totally disagree","1990","no degree/no degree yet","(3a) lower tertiary education","","","",""
"Totally disagree","1990","no degree/no degree yet","(3b) higher tertiary education","","","",""
"True entirely","1991","lower secondary degree","(0) in school","","","",""
"True entirely","1991","lower secondary degree","(1a) inadequately completed","","","",""
"True entirely","1991","lower secondary degree","(1b) general elementary school","18","","",""
"True entirely","1991","lower secondary degree","(1c) basic vocational qualification","64","0.0568753468547288","0.0427517761614957","0.0709989175479619"
"True entirely","1991","lower secondary degree","(2b) intermediate general qualification","","","",""
"True entirely","1991","lower secondary degree","(2a) intermediate vocational","1","","",""
"True entirely","1991","lower secondary degree","(2c_gen) general maturity certificate","","","",""
"True entirely","1991","lower secondary degree","(2c_voc) vocational maturity certificate","","","",""
"True entirely","1991","lower secondary degree","(3a) lower tertiary education","4","","",""
"True entirely","1991","lower secondary degree","(3b) higher tertiary education","3","","",""
"True entirely","1991","secondary school degree","(0) in school","","","",""
"True entirely","1991","secondary school degree","(1a) inadequately completed","","","",""
"True entirely","1991","secondary school degree","(1b) general elementary school","","","",""
"True entirely","1991","secondary school degree","(1c) basic vocational qualification","","","",""
"True entirely","1991","secondary school degree","(2b) intermediate general qualification","5","","",""
"True entirely","1991","secondary school degree","(2a) intermediate vocational","74","0.0608767253674077","0.0476375937701459","0.0741158569646695"
"True entirely","1991","secondary school degree","(2c_gen) general maturity certificate","","","",""
"True entirely","1991","secondary school degree","(2c_voc) vocational maturity certificate","","","",""
"True entirely","1991","secondary school degree","(3a) lower tertiary education","31","0.0864870424464311","0.0593785139327271","0.113595570960135"
"True entirely","1991","secondary school degree","(3b) higher tertiary education","3","","",""
"True entirely","1991","college entrance qualification","(0) in school","","","",""
"True entirely","1991","college entrance qualification","(1a) inadequately completed","","","",""
"True entirely","1991","college entrance qualification","(1b) general elementary school","","","",""
"True entirely","1991","college entrance qualification","(1c) basic vocational qualification","","","",""
"True entirely","1991","college entrance qualification","(2b) intermediate general qualification","","","",""
"True entirely","1991","college entrance qualification","(2a) intermediate vocational","","","",""
"True entirely","1991","college entrance qualification","(2c_gen) general maturity certificate","2","","",""
"True entirely","1991","college entrance qualification","(2c_voc) vocational maturity certificate","4","","",""
"True entirely","1991","college entrance qualification","(3a) lower tertiary education","7","","",""
"True entirely","1991","college entrance qualification","(3b) higher tertiary education","11","","",""
"True entirely","1991","Other degree","(0) in school","","","",""
"True entirely","1991","Other degree","(1a) inadequately completed","","","",""
"True entirely","1991","Other degree","(1b) general elementary school","1","","",""
"True entirely","1991","Other degree","(1c) basic vocational qualification","1","","",""
"True entirely","1991","Other degree","(2b) intermediate general qualification","","","",""
"True entirely","1991","Other degree","(2a) intermediate vocational","","","",""
"True entirely","1991","Other degree","(2c_gen) general maturity certificate","","","",""
"True entirely","1991","Other degree","(2c_voc) vocational maturity certificate","","","",""
"True entirely","1991","Other degree","(3a) lower tertiary education","1","","",""
"True entirely","1991","Other degree","(3b) higher tertiary education","","","",""
"True entirely","1991","no degree/no degree yet","(0) in school","","","",""
"True entirely","1991","no degree/no degree yet","(1a) inadequately completed","","","",""
"True entirely","1991","no degree/no degree yet","(1b) general elementary school","","","",""
"True entirely","1991","no degree/no degree yet","(1c) basic vocational qualification","","","",""
"True entirely","1991","no degree/no degree yet","(2b) intermediate general qualification","","","",""
"True entirely","1991","no degree/no degree yet","(2a) intermediate vocational","","","",""
"True entirely","1991","no degree/no degree yet","(2c_gen) general maturity certificate","","","",""
"True entirely","1991","no degree/no degree yet","(2c_voc) vocational maturity certificate","","","",""
"True entirely","1991","no degree/no degree yet","(3a) lower tertiary education","","","",""
"True entirely","1991","no degree/no degree yet","(3b) higher tertiary education","","","",""
"Tends to agree","1991","lower secondary degree","(0) in school","","","",""
"Tends to agree","1991","lower secondary degree","(1a) inadequately completed","","","",""
"Tends to agree","1991","lower secondary degree","(1b) general elementary school","18","","",""
"Tends to agree","1991","lower secondary degree","(1c) basic vocational qualification","101","0.0845581002465246","0.0675916521854954","0.101524548307554"
"Tends to agree","1991","lower secondary degree","(2b) intermediate general qualification","1","","",""
"Tends to agree","1991","lower secondary degree","(2a) intermediate vocational","","","",""
"Tends to agree","1991","lower secondary degree","(2c_gen) general maturity certificate","","","",""
"Tends to agree","1991","lower secondary degree","(2c_voc) vocational maturity certificate","","","",""
"Tends to agree","1991","lower secondary degree","(3a) lower tertiary education","8","","",""
"Tends to agree","1991","lower secondary degree","(3b) higher tertiary education","","","",""
"Tends to agree","1991","secondary school degree","(0) in school","","","",""
"Tends to agree","1991","secondary school degree","(1a) inadequately completed","","","",""
"Tends to agree","1991","secondary school degree","(1b) general elementary school","","","",""
"Tends to agree","1991","secondary school degree","(1c) basic vocational qualification","","","",""
"Tends to agree","1991","secondary school degree","(2b) intermediate general qualification","27","","",""
"Tends to agree","1991","secondary school degree","(2a) intermediate vocational","154","0.120280265220325","0.102269095801264","0.138291434639387"
"Tends to agree","1991","secondary school degree","(2c_gen) general maturity certificate","","","",""
"Tends to agree","1991","secondary school degree","(2c_voc) vocational maturity certificate","","","",""
"Tends to agree","1991","secondary school degree","(3a) lower tertiary education","37","0.0849576676405318","0.0580674108948068","0.111847924386257"
"Tends to agree","1991","secondary school degree","(3b) higher tertiary education","2","","",""
"Tends to agree","1991","college entrance qualification","(0) in school","","","",""
"Tends to agree","1991","college entrance qualification","(1a) inadequately completed","","","",""
"Tends to agree","1991","college entrance qualification","(1b) general elementary school","","","",""
"Tends to agree","1991","college entrance qualification","(1c) basic vocational qualification","","","",""
"Tends to agree","1991","college entrance qualification","(2b) intermediate general qualification","","","",""
"Tends to agree","1991","college entrance qualification","(2a) intermediate vocational","","","",""
"Tends to agree","1991","college entrance qualification","(2c_gen) general maturity certificate","3","","",""
"Tends to agree","1991","college entrance qualification","(2c_voc) vocational maturity certificate","6","","",""
"Tends to agree","1991","college entrance qualification","(3a) lower tertiary education","9","","",""
"Tends to agree","1991","college entrance qualification","(3b) higher tertiary education","32","0.131169808750359","0.0898968195355718","0.172442797965146"
"Tends to agree","1991","Other degree","(0) in school","","","",""
"Tends to agree","1991","Other degree","(1a) inadequately completed","","","",""
"Tends to agree","1991","Other degree","(1b) general elementary school","","","",""
"Tends to agree","1991","Other degree","(1c) basic vocational qualification","1","","",""
"Tends to agree","1991","Other degree","(2b) intermediate general qualification","","","",""
"Tends to agree","1991","Other degree","(2a) intermediate vocational","","","",""
"Tends to agree","1991","Other degree","(2c_gen) general maturity certificate","","","",""
"Tends to agree","1991","Other degree","(2c_voc) vocational maturity certificate","","","",""
"Tends to agree","1991","Other degree","(3a) lower tertiary education","","","",""
"Tends to agree","1991","Other degree","(3b) higher tertiary education","","","",""
"Tends to agree","1991","no degree/no degree yet","(0) in school","","","",""
"Tends to agree","1991","no degree/no degree yet","(1a) inadequately completed","3","","",""
"Tends to agree","1991","no degree/no degree yet","(1b) general elementary school","","","",""
"Tends to agree","1991","no degree/no degree yet","(1c) basic vocational qualification","","","",""
"Tends to agree","1991","no degree/no degree yet","(2b) intermediate general qualification","","","",""
"Tends to agree","1991","no degree/no degree yet","(2a) intermediate vocational","","","",""
"Tends to agree","1991","no degree/no degree yet","(2c_gen) general maturity certificate","","","",""
"Tends to agree","1991","no degree/no degree yet","(2c_voc) vocational maturity certificate","","","",""
"Tends to agree","1991","no degree/no degree yet","(3a) lower tertiary education","","","",""
"Tends to agree","1991","no degree/no degree yet","(3b) higher tertiary education","","","",""
"Rather not true","1991","lower secondary degree","(0) in school","","","",""
"Rather not true","1991","lower secondary degree","(1a) inadequately completed","","","",""
"Rather not true","1991","lower secondary degree","(1b) general elementary school","69","0.311282673882926","0.249677639737374","0.372887708028477"
"Rather not true","1991","lower secondary degree","(1c) basic vocational qualification","259","0.25055112318175","0.224125994322476","0.276976252041024"
"Rather not true","1991","lower secondary degree","(2b) intermediate general qualification","","","",""
"Rather not true","1991","lower secondary degree","(2a) intermediate vocational","4","","",""
"Rather not true","1991","lower secondary degree","(2c_gen) general maturity certificate","","","",""
"Rather not true","1991","lower secondary degree","(2c_voc) vocational maturity certificate","","","",""
"Rather not true","1991","lower secondary degree","(3a) lower tertiary education","17","","",""
"Rather not true","1991","lower secondary degree","(3b) higher tertiary education","4","","",""
"Rather not true","1991","secondary school degree","(0) in school","","","",""
"Rather not true","1991","secondary school degree","(1a) inadequately completed","","","",""
"Rather not true","1991","secondary school degree","(1b) general elementary school","","","",""
"Rather not true","1991","secondary school degree","(1c) basic vocational qualification","","","",""
"Rather not true","1991","secondary school degree","(2b) intermediate general qualification","62","0.428709859753489","0.348708102965709","0.508711616541269"
"Rather not true","1991","secondary school degree","(2a) intermediate vocational","380","0.293285316227739","0.268077235965059","0.318493396490419"
"Rather not true","1991","secondary school degree","(2c_gen) general maturity certificate","","","",""
"Rather not true","1991","secondary school degree","(2c_voc) vocational maturity certificate","","","",""
"Rather not true","1991","secondary school degree","(3a) lower tertiary education","119","0.292920090418994","0.249028441792247","0.336811739045741"
"Rather not true","1991","secondary school degree","(3b) higher tertiary education","8","","",""
"Rather not true","1991","college entrance qualification","(0) in school","","","",""
"Rather not true","1991","college entrance qualification","(1a) inadequately completed","","","",""
"Rather not true","1991","college entrance qualification","(1b) general elementary school","","","",""
"Rather not true","1991","college entrance qualification","(1c) basic vocational qualification","","","",""
"Rather not true","1991","college entrance qualification","(2b) intermediate general qualification","","","",""
"Rather not true","1991","college entrance qualification","(2a) intermediate vocational","","","",""
"Rather not true","1991","college entrance qualification","(2c_gen) general maturity certificate","15","","",""
"Rather not true","1991","college entrance qualification","(2c_voc) vocational maturity certificate","28","","",""
"Rather not true","1991","college entrance qualification","(3a) lower tertiary education","39","0.376025720377758","0.28155885075227","0.470492590003245"
"Rather not true","1991","college entrance qualification","(3b) higher tertiary education","99","0.372757441654388","0.313640433157574","0.431874450151203"
"Rather not true","1991","Other degree","(0) in school","","","",""
"Rather not true","1991","Other degree","(1a) inadequately completed","","","",""
"Rather not true","1991","Other degree","(1b) general elementary school","6","","",""
"Rather not true","1991","Other degree","(1c) basic vocational qualification","3","","",""
"Rather not true","1991","Other degree","(2b) intermediate general qualification","","","",""
"Rather not true","1991","Other degree","(2a) intermediate vocational","","","",""
"Rather not true","1991","Other degree","(2c_gen) general maturity certificate","","","",""
"Rather not true","1991","Other degree","(2c_voc) vocational maturity certificate","","","",""
"Rather not true","1991","Other degree","(3a) lower tertiary education","1","","",""
"Rather not true","1991","Other degree","(3b) higher tertiary education","","","",""
"Rather not true","1991","no degree/no degree yet","(0) in school","","","",""
"Rather not true","1991","no degree/no degree yet","(1a) inadequately completed","14","","",""
"Rather not true","1991","no degree/no degree yet","(1b) general elementary school","","","",""
"Rather not true","1991","no degree/no degree yet","(1c) basic vocational qualification","","","",""
"Rather not true","1991","no degree/no degree yet","(2b) intermediate general qualification","","","",""
"Rather not true","1991","no degree/no degree yet","(2a) intermediate vocational","","","",""
"Rather not true","1991","no degree/no degree yet","(2c_gen) general maturity certificate","","","",""
"Rather not true","1991","no degree/no degree yet","(2c_voc) vocational maturity certificate","","","",""
"Rather not true","1991","no degree/no degree yet","(3a) lower tertiary education","","","",""
"Rather not true","1991","no degree/no degree yet","(3b) higher tertiary education","","","",""
"Totally disagree","1991","lower secondary degree","(0) in school","","","",""
"Totally disagree","1991","lower secondary degree","(1a) inadequately completed","","","",""
"Totally disagree","1991","lower secondary degree","(1b) general elementary school","112","0.555090324084149","0.488969847062069","0.621210801106229"
"Totally disagree","1991","lower secondary degree","(1c) basic vocational qualification","609","0.608015429716996","0.578244683768741","0.637786175665251"
"Totally disagree","1991","lower secondary degree","(2b) intermediate general qualification","","","",""
"Totally disagree","1991","lower secondary degree","(2a) intermediate vocational","4","","",""
"Totally disagree","1991","lower secondary degree","(2c_gen) general maturity certificate","","","",""
"Totally disagree","1991","lower secondary degree","(2c_voc) vocational maturity certificate","","","",""
"Totally disagree","1991","lower secondary degree","(3a) lower tertiary education","41","0.600647185025831","0.485914496879348","0.715379873172314"
"Totally disagree","1991","lower secondary degree","(3b) higher tertiary education","10","","",""
"Totally disagree","1991","secondary school degree","(0) in school","","","",""
"Totally disagree","1991","secondary school degree","(1a) inadequately completed","","","",""
"Totally disagree","1991","secondary school degree","(1b) general elementary school","","","",""
"Totally disagree","1991","secondary school degree","(1c) basic vocational qualification","","","",""
"Totally disagree","1991","secondary school degree","(2b) intermediate general qualification","53","0.379082263561425","0.300653893559614","0.457510633563235"
"Totally disagree","1991","secondary school degree","(2a) intermediate vocational","645","0.525557693184528","0.497909009573951","0.553206376795105"
"Totally disagree","1991","secondary school degree","(2c_gen) general maturity certificate","","","",""
"Totally disagree","1991","secondary school degree","(2c_voc) vocational maturity certificate","","","",""
"Totally disagree","1991","secondary school degree","(3a) lower tertiary education","226","0.535635199494043","0.487536064535736","0.583734334452351"
"Totally disagree","1991","secondary school degree","(3b) higher tertiary education","13","","",""
"Totally disagree","1991","college entrance qualification","(0) in school","","","",""
