"plh0190","year","e11102","e11103","n","percent","lower_confidence","upper_confidence"
"Totally disagree","1993","Not Employed","Part Time","","","",""
"Totally disagree","1993","Not Employed","Not Working","1572","0.432826361325638","0.416855136023091","0.448797586628185"
"Totally disagree","1993","Employed","Full Time","2814","0.455074903635933","0.442661426793485","0.467488380478382"
"Totally disagree","1993","Employed","Part Time","1019","0.442925193321842","0.422703695264729","0.463146691378955"
"Totally disagree","1993","Employed","Not Working","","","",""
"True entirely","1994","Not Employed","Full Time","","","",""
"True entirely","1994","Not Employed","Part Time","","","",""
"True entirely","1994","Not Employed","Not Working","","","",""
"True entirely","1994","Employed","Full Time","","","",""
"True entirely","1994","Employed","Part Time","","","",""
"True entirely","1994","Employed","Not Working","","","",""
"Tends to agree","1994","Not Employed","Full Time","","","",""
"Tends to agree","1994","Not Employed","Part Time","","","",""
"Tends to agree","1994","Not Employed","Not Working","","","",""
"Tends to agree","1994","Employed","Full Time","","","",""
"Tends to agree","1994","Employed","Part Time","","","",""
"Tends to agree","1994","Employed","Not Working","","","",""
"Rather not true","1994","Not Employed","Full Time","","","",""
"Rather not true","1994","Not Employed","Part Time","","","",""
"Rather not true","1994","Not Employed","Not Working","","","",""
"Rather not true","1994","Employed","Full Time","","","",""
"Rather not true","1994","Employed","Part Time","","","",""
"Rather not true","1994","Employed","Not Working","","","",""
"Totally disagree","1994","Not Employed","Full Time","","","",""
"Totally disagree","1994","Not Employed","Part Time","","","",""
"Totally disagree","1994","Not Employed","Not Working","","","",""
"Totally disagree","1994","Employed","Full Time","","","",""
"Totally disagree","1994","Employed","Part Time","","","",""
"Totally disagree","1994","Employed","Not Working","","","",""
"True entirely","1995","Not Employed","Full Time","","","",""
"True entirely","1995","Not Employed","Part Time","","","",""
"True entirely","1995","Not Employed","Not Working","150","0.0391636468774551","0.0331967112810256","0.0451305824738845"
"True entirely","1995","Employed","Full Time","291","0.0544122908422766","0.0485992055522183","0.060225376132335"
"True entirely","1995","Employed","Part Time","146","0.0645619488288107","0.0549325257142157","0.0741913719434058"
"True entirely","1995","Employed","Not Working","","","",""
"Tends to agree","1995","Not Employed","Full Time","","","",""
"Tends to agree","1995","Not Employed","Part Time","","","",""
"Tends to agree","1995","Not Employed","Not Working","431","0.111332928255576","0.101657583824155","0.121008272686996"
"Tends to agree","1995","Employed","Full Time","647","0.109365931551174","0.101367626563155","0.117364236539192"
"Tends to agree","1995","Employed","Part Time","279","0.103488269468153","0.0915531165162763","0.11542342242003"
"Tends to agree","1995","Employed","Not Working","","","",""
"Rather not true","1995","Not Employed","Full Time","","","",""
"Rather not true","1995","Not Employed","Part Time","","","",""
"Rather not true","1995","Not Employed","Not Working","1526","0.365069085984518","0.35025974134945","0.379878430619585"
"Rather not true","1995","Employed","Full Time","2251","0.387467198096395","0.374982172795385","0.399952223397406"
"Rather not true","1995","Employed","Part Time","979","0.399559726501602","0.380367286174212","0.418752166828992"
"Rather not true","1995","Employed","Not Working","","","",""
"Totally disagree","1995","Not Employed","Full Time","","","",""
"Totally disagree","1995","Not Employed","Part Time","","","",""
"Totally disagree","1995","Not Employed","Not Working","1953","0.484434338882452","0.469061838013345","0.499806839751558"
"Totally disagree","1995","Employed","Full Time","2660","0.448754579510154","0.436008276913573","0.461500882106735"
"Totally disagree","1995","Employed","Part Time","1098","0.432390055201434","0.41297818920285","0.451801921200018"
"Totally disagree","1995","Employed","Not Working","","","",""
"True entirely","1996","Not Employed","Full Time","","","",""
"True entirely","1996","Not Employed","Part Time","","","",""
"True entirely","1996","Not Employed","Not Working","153","0.0403464891439759","0.0341819901886816","0.0465109880992702"
"True entirely","1996","Employed","Full Time","247","0.0494050813015893","0.0437860490296402","0.0550241135735384"
"True entirely","1996","Employed","Part Time","123","0.0595524783825319","0.0504418612597532","0.0686630955053106"
"True entirely","1996","Employed","Not Working","","","",""
"Tends to agree","1996","Not Employed","Full Time","","","",""
"Tends to agree","1996","Not Employed","Part Time","","","",""
"Tends to agree","1996","Not Employed","Not Working","439","0.116913776398543","0.106847425166634","0.126980127630452"
"Tends to agree","1996","Employed","Full Time","656","0.117185145986674","0.108845472037635","0.125524819935713"
"Tends to agree","1996","Employed","Part Time","292","0.109011733427817","0.0970138895156218","0.121009577340012"
"Tends to agree","1996","Employed","Not Working","","","",""
"Rather not true","1996","Not Employed","Full Time","","","",""
"Rather not true","1996","Not Employed","Part Time","","","",""
"Rather not true","1996","Not Employed","Not Working","1553","0.387758390783101","0.372493992000458","0.403022789565745"
"Rather not true","1996","Employed","Full Time","2341","0.415962163994927","0.403182325101227","0.428742002888626"
"Rather not true","1996","Employed","Part Time","1052","0.412298361382652","0.393348115577551","0.431248607187753"
"Rather not true","1996","Employed","Not Working","","","",""
"Totally disagree","1996","Not Employed","Full Time","","","",""
"Totally disagree","1996","Not Employed","Part Time","","","",""
"Totally disagree","1996","Not Employed","Not Working","1769","0.45498134367438","0.43938078471422","0.47058190263454"
"Totally disagree","1996","Employed","Full Time","2470","0.41744760871681","0.404661262594954","0.430233954838666"
"Totally disagree","1996","Employed","Part Time","1125","0.419137426806999","0.400142155056887","0.438132698557111"
"Totally disagree","1996","Employed","Not Working","","","",""
"True entirely","1997","Not Employed","Full Time","","","",""
"True entirely","1997","Not Employed","Part Time","","","",""
"True entirely","1997","Not Employed","Not Working","196","0.0618540077258316","0.0542120233227234","0.0694959921289398"
"True entirely","1997","Employed","Full Time","215","0.0397745772894532","0.0346312099253157","0.0449179446535907"
"True entirely","1997","Employed","Part Time","129","0.0611480626229648","0.05154414984436","0.0707519754015697"
"True entirely","1997","Employed","Not Working","","","",""
"Tends to agree","1997","Not Employed","Full Time","","","",""
"Tends to agree","1997","Not Employed","Part Time","","","",""
"Tends to agree","1997","Not Employed","Not Working","386","0.108486799762779","0.0986208397906295","0.118352759734928"
"Tends to agree","1997","Employed","Full Time","616","0.115364159955151","0.106956485691458","0.123771834218843"
"Tends to agree","1997","Employed","Part Time","274","0.113664836500088","0.100942398051279","0.126387274948897"
"Tends to agree","1997","Employed","Not Working","","","",""
"Rather not true","1997","Not Employed","Full Time","","","",""
"Rather not true","1997","Not Employed","Part Time","","","",""
"Rather not true","1997","Not Employed","Not Working","1540","0.383132005321932","0.367709414144451","0.398554596499413"
"Rather not true","1997","Employed","Full Time","2303","0.419800754439699","0.406811974896525","0.432789533982873"
"Rather not true","1997","Employed","Part Time","1000","0.409593140358456","0.389882064122113","0.4293042165948"
"Rather not true","1997","Employed","Not Working","","","",""
"Totally disagree","1997","Not Employed","Full Time","","","",""
"Totally disagree","1997","Not Employed","Part Time","","","",""
"Totally disagree","1997","Not Employed","Not Working","1695","0.446527187189458","0.430756191587919","0.462298182790997"
"Totally disagree","1997","Employed","Full Time","2412","0.425060508315697","0.41204998973224","0.438071026899155"
"Totally disagree","1997","Employed","Part Time","988","0.415593960518491","0.39584017815963","0.435347742877351"
"Totally disagree","1997","Employed","Not Working","","","",""
"True entirely","1998","Not Employed","Full Time","","","",""
"True entirely","1998","Not Employed","Part Time","","","",""
"True entirely","1998","Not Employed","Not Working","","","",""
"True entirely","1998","Employed","Full Time","","","",""
"True entirely","1998","Employed","Part Time","","","",""
"True entirely","1998","Employed","Not Working","","","",""
"Tends to agree","1998","Not Employed","Full Time","","","",""
"Tends to agree","1998","Not Employed","Part Time","","","",""
"Tends to agree","1998","Not Employed","Not Working","","","",""
"Tends to agree","1998","Employed","Full Time","","","",""
"Tends to agree","1998","Employed","Part Time","","","",""
"Tends to agree","1998","Employed","Not Working","","","",""
"Rather not true","1998","Not Employed","Full Time","","","",""
"Rather not true","1998","Not Employed","Part Time","","","",""
"Rather not true","1998","Not Employed","Not Working","","","",""
"Rather not true","1998","Employed","Full Time","","","",""
"Rather not true","1998","Employed","Part Time","","","",""
"Rather not true","1998","Employed","Not Working","","","",""
"Totally disagree","1998","Not Employed","Full Time","","","",""
"Totally disagree","1998","Not Employed","Part Time","","","",""
"Totally disagree","1998","Not Employed","Not Working","","","",""
"Totally disagree","1998","Employed","Full Time","","","",""
"Totally disagree","1998","Employed","Part Time","","","",""
"Totally disagree","1998","Employed","Not Working","","","",""
"True entirely","1999","Not Employed","Full Time","","","",""
"True entirely","1999","Not Employed","Part Time","","","",""
"True entirely","1999","Not Employed","Not Working","","","",""
"True entirely","1999","Employed","Full Time","","","",""
"True entirely","1999","Employed","Part Time","","","",""
"True entirely","1999","Employed","Not Working","","","",""
"Tends to agree","1999","Not Employed","Full Time","","","",""
"Tends to agree","1999","Not Employed","Part Time","","","",""
"Tends to agree","1999","Not Employed","Not Working","","","",""
"Tends to agree","1999","Employed","Full Time","","","",""
"Tends to agree","1999","Employed","Part Time","","","",""
"Tends to agree","1999","Employed","Not Working","","","",""
"Rather not true","1999","Not Employed","Full Time","","","",""
"Rather not true","1999","Not Employed","Part Time","","","",""
"Rather not true","1999","Not Employed","Not Working","","","",""
"Rather not true","1999","Employed","Full Time","","","",""
"Rather not true","1999","Employed","Part Time","","","",""
"Rather not true","1999","Employed","Not Working","","","",""
"Totally disagree","1999","Not Employed","Full Time","","","",""
"Totally disagree","1999","Not Employed","Part Time","","","",""
"Totally disagree","1999","Not Employed","Not Working","","","",""
"Totally disagree","1999","Employed","Full Time","","","",""
"Totally disagree","1999","Employed","Part Time","","","",""
"Totally disagree","1999","Employed","Not Working","","","",""
"True entirely","2000","Not Employed","Full Time","","","",""
"True entirely","2000","Not Employed","Part Time","","","",""
"True entirely","2000","Not Employed","Not Working","","","",""
"True entirely","2000","Employed","Full Time","","","",""
"True entirely","2000","Employed","Part Time","","","",""
"True entirely","2000","Employed","Not Working","","","",""
"Tends to agree","2000","Not Employed","Full Time","","","",""
"Tends to agree","2000","Not Employed","Part Time","","","",""
"Tends to agree","2000","Not Employed","Not Working","","","",""
"Tends to agree","2000","Employed","Full Time","","","",""
"Tends to agree","2000","Employed","Part Time","","","",""
"Tends to agree","2000","Employed","Not Working","","","",""
"Rather not true","2000","Not Employed","Full Time","","","",""
"Rather not true","2000","Not Employed","Part Time","","","",""
"Rather not true","2000","Not Employed","Not Working","","","",""
"Rather not true","2000","Employed","Full Time","","","",""
"Rather not true","2000","Employed","Part Time","","","",""
"Rather not true","2000","Employed","Not Working","","","",""
"Totally disagree","2000","Not Employed","Full Time","","","",""
"Totally disagree","2000","Not Employed","Part Time","","","",""
"Totally disagree","2000","Not Employed","Not Working","","","",""
"Totally disagree","2000","Employed","Full Time","","","",""
"Totally disagree","2000","Employed","Part Time","","","",""
"Totally disagree","2000","Employed","Not Working","","","",""
"True entirely","2001","Not Employed","Full Time","","","",""
"True entirely","2001","Not Employed","Part Time","","","",""
"True entirely","2001","Not Employed","Not Working","","","",""
"True entirely","2001","Employed","Full Time","","","",""
"True entirely","2001","Employed","Part Time","","","",""
"True entirely","2001","Employed","Not Working","","","",""
"Tends to agree","2001","Not Employed","Full Time","","","",""
"Tends to agree","2001","Not Employed","Part Time","","","",""
"Tends to agree","2001","Not Employed","Not Working","","","",""
"Tends to agree","2001","Employed","Full Time","","","",""
"Tends to agree","2001","Employed","Part Time","","","",""
"Tends to agree","2001","Employed","Not Working","","","",""
"Rather not true","2001","Not Employed","Full Time","","","",""
"Rather not true","2001","Not Employed","Part Time","","","",""
"Rather not true","2001","Not Employed","Not Working","","","",""
"Rather not true","2001","Employed","Full Time","","","",""
"Rather not true","2001","Employed","Part Time","","","",""
"Rather not true","2001","Employed","Not Working","","","",""
"Totally disagree","2001","Not Employed","Full Time","","","",""
"Totally disagree","2001","Not Employed","Part Time","","","",""
"Totally disagree","2001","Not Employed","Not Working","","","",""
"Totally disagree","2001","Employed","Full Time","","","",""
"Totally disagree","2001","Employed","Part Time","","","",""
"Totally disagree","2001","Employed","Not Working","","","",""
"True entirely","2002","Not Employed","Full Time","","","",""
"True entirely","2002","Not Employed","Part Time","","","",""
"True entirely","2002","Not Employed","Not Working","","","",""
"True entirely","2002","Employed","Full Time","","","",""
"True entirely","2002","Employed","Part Time","","","",""
"True entirely","2002","Employed","Not Working","","","",""
"Tends to agree","2002","Not Employed","Full Time","","","",""
"Tends to agree","2002","Not Employed","Part Time","","","",""
"Tends to agree","2002","Not Employed","Not Working","","","",""
"Tends to agree","2002","Employed","Full Time","","","",""
"Tends to agree","2002","Employed","Part Time","","","",""
"Tends to agree","2002","Employed","Not Working","","","",""
"Rather not true","2002","Not Employed","Full Time","","","",""
"Rather not true","2002","Not Employed","Part Time","","","",""
"Rather not true","2002","Not Employed","Not Working","","","",""
"Rather not true","2002","Employed","Full Time","","","",""
"Rather not true","2002","Employed","Part Time","","","",""
"Rather not true","2002","Employed","Not Working","","","",""
"Totally disagree","2002","Not Employed","Full Time","","","",""
"Totally disagree","2002","Not Employed","Part Time","","","",""
"Totally disagree","2002","Not Employed","Not Working","","","",""
"Totally disagree","2002","Employed","Full Time","","","",""
"Totally disagree","2002","Employed","Part Time","","","",""
"Totally disagree","2002","Employed","Not Working","","","",""
"True entirely","2003","Not Employed","Full Time","","","",""
"True entirely","2003","Not Employed","Part Time","","","",""
"True entirely","2003","Not Employed","Not Working","","","",""
"True entirely","2003","Employed","Full Time","","","",""
"True entirely","2003","Employed","Part Time","","","",""
"True entirely","2003","Employed","Not Working","","","",""
"Tends to agree","2003","Not Employed","Full Time","","","",""
"Tends to agree","2003","Not Employed","Part Time","","","",""
"Tends to agree","2003","Not Employed","Not Working","","","",""
"Tends to agree","2003","Employed","Full Time","","","",""
"Tends to agree","2003","Employed","Part Time","","","",""
"Tends to agree","2003","Employed","Not Working","","","",""
"Rather not true","2003","Not Employed","Full Time","","","",""
"Rather not true","2003","Not Employed","Part Time","","","",""
"Rather not true","2003","Not Employed","Not Working","","","",""
"Rather not true","2003","Employed","Full Time","","","",""
"Rather not true","2003","Employed","Part Time","","","",""
"Rather not true","2003","Employed","Not Working","","","",""
"Totally disagree","2003","Not Employed","Full Time","","","",""
"Totally disagree","2003","Not Employed","Part Time","","","",""
"Totally disagree","2003","Not Employed","Not Working","","","",""
"Totally disagree","2003","Employed","Full Time","","","",""
"Totally disagree","2003","Employed","Part Time","","","",""
"Totally disagree","2003","Employed","Not Working","","","",""
"True entirely","2004","Not Employed","Full Time","","","",""
"True entirely","2004","Not Employed","Part Time","","","",""
"True entirely","2004","Not Employed","Not Working","","","",""
"True entirely","2004","Employed","Full Time","","","",""
"True entirely","2004","Employed","Part Time","","","",""
"True entirely","2004","Employed","Not Working","","","",""
"Tends to agree","2004","Not Employed","Full Time","","","",""
"Tends to agree","2004","Not Employed","Part Time","","","",""
"Tends to agree","2004","Not Employed","Not Working","","","",""
"Tends to agree","2004","Employed","Full Time","","","",""
"Tends to agree","2004","Employed","Part Time","","","",""
"Tends to agree","2004","Employed","Not Working","","","",""
"Rather not true","2004","Not Employed","Full Time","","","",""
"Rather not true","2004","Not Employed","Part Time","","","",""
"Rather not true","2004","Not Employed","Not Working","","","",""
"Rather not true","2004","Employed","Full Time","","","",""
"Rather not true","2004","Employed","Part Time","","","",""
"Rather not true","2004","Employed","Not Working","","","",""
"Totally disagree","2004","Not Employed","Full Time","","","",""
"Totally disagree","2004","Not Employed","Part Time","","","",""
"Totally disagree","2004","Not Employed","Not Working","","","",""
"Totally disagree","2004","Employed","Full Time","","","",""
"Totally disagree","2004","Employed","Part Time","","","",""
"Totally disagree","2004","Employed","Not Working","","","",""
"True entirely","2005","Not Employed","Full Time","","","",""
"True entirely","2005","Not Employed","Part Time","","","",""
"True entirely","2005","Not Employed","Not Working","","","",""
"True entirely","2005","Employed","Full Time","","","",""
"True entirely","2005","Employed","Part Time","","","",""
"True entirely","2005","Employed","Not Working","","","",""
"Tends to agree","2005","Not Employed","Full Time","","","",""
"Tends to agree","2005","Not Employed","Part Time","","","",""
"Tends to agree","2005","Not Employed","Not Working","","","",""
"Tends to agree","2005","Employed","Full Time","","","",""
"Tends to agree","2005","Employed","Part Time","","","",""
"Tends to agree","2005","Employed","Not Working","","","",""
"Rather not true","2005","Not Employed","Full Time","","","",""
"Rather not true","2005","Not Employed","Part Time","","","",""
"Rather not true","2005","Not Employed","Not Working","","","",""
"Rather not true","2005","Employed","Full Time","","","",""
"Rather not true","2005","Employed","Part Time","","","",""
"Rather not true","2005","Employed","Not Working","","","",""
"Totally disagree","2005","Not Employed","Full Time","","","",""
"Totally disagree","2005","Not Employed","Part Time","","","",""
"Totally disagree","2005","Not Employed","Not Working","","","",""
"Totally disagree","2005","Employed","Full Time","","","",""
"Totally disagree","2005","Employed","Part Time","","","",""
"Totally disagree","2005","Employed","Not Working","","","",""
"True entirely","2006","Not Employed","Full Time","","","",""
"True entirely","2006","Not Employed","Part Time","","","",""
"True entirely","2006","Not Employed","Not Working","","","",""
"True entirely","2006","Employed","Full Time","","","",""
"True entirely","2006","Employed","Part Time","","","",""
"True entirely","2006","Employed","Not Working","","","",""
"Tends to agree","2006","Not Employed","Full Time","","","",""
"Tends to agree","2006","Not Employed","Part Time","","","",""
"Tends to agree","2006","Not Employed","Not Working","","","",""
"Tends to agree","2006","Employed","Full Time","","","",""
"Tends to agree","2006","Employed","Part Time","","","",""
"Tends to agree","2006","Employed","Not Working","","","",""
"Rather not true","2006","Not Employed","Full Time","","","",""
"Rather not true","2006","Not Employed","Part Time","","","",""
"Rather not true","2006","Not Employed","Not Working","","","",""
"Rather not true","2006","Employed","Full Time","","","",""
"Rather not true","2006","Employed","Part Time","","","",""
"Rather not true","2006","Employed","Not Working","","","",""
"Totally disagree","2006","Not Employed","Full Time","","","",""
"Totally disagree","2006","Not Employed","Part Time","","","",""
"Totally disagree","2006","Not Employed","Not Working","","","",""
"Totally disagree","2006","Employed","Full Time","","","",""
"Totally disagree","2006","Employed","Part Time","","","",""
"Totally disagree","2006","Employed","Not Working","","","",""
"True entirely","2007","Not Employed","Full Time","","","",""
"True entirely","2007","Not Employed","Part Time","","","",""
"True entirely","2007","Not Employed","Not Working","","","",""
"True entirely","2007","Employed","Full Time","","","",""
"True entirely","2007","Employed","Part Time","","","",""
"True entirely","2007","Employed","Not Working","","","",""
"Tends to agree","2007","Not Employed","Full Time","","","",""
"Tends to agree","2007","Not Employed","Part Time","","","",""
"Tends to agree","2007","Not Employed","Not Working","","","",""
"Tends to agree","2007","Employed","Full Time","","","",""
"Tends to agree","2007","Employed","Part Time","","","",""
"Tends to agree","2007","Employed","Not Working","","","",""
"Rather not true","2007","Not Employed","Full Time","","","",""
"Rather not true","2007","Not Employed","Part Time","","","",""
"Rather not true","2007","Not Employed","Not Working","","","",""
"Rather not true","2007","Employed","Full Time","","","",""
"Rather not true","2007","Employed","Part Time","","","",""
"Rather not true","2007","Employed","Not Working","","","",""
"Totally disagree","2007","Not Employed","Full Time","","","",""
"Totally disagree","2007","Not Employed","Part Time","","","",""
"Totally disagree","2007","Not Employed","Not Working","","","",""
"Totally disagree","2007","Employed","Full Time","","","",""
"Totally disagree","2007","Employed","Part Time","","","",""
"Totally disagree","2007","Employed","Not Working","","","",""
"True entirely","2008","Not Employed","Full Time","","","",""
"True entirely","2008","Not Employed","Part Time","","","",""
"True entirely","2008","Not Employed","Not Working","237","0.0432147478924053","0.0380580099502853","0.0483714858345252"
"True entirely","2008","Employed","Full Time","300","0.0488731147339606","0.0439776373646261","0.0537685921032951"
"True entirely","2008","Employed","Part Time","188","0.0589359643057373","0.0518952832590096","0.065976645352465"
"True entirely","2008","Employed","Not Working","","","",""
"Tends to agree","2008","Not Employed","Full Time","","","",""
"Tends to agree","2008","Not Employed","Part Time","","","",""
"Tends to agree","2008","Not Employed","Not Working","621","0.114780029915198","0.106696322206879","0.122863737623517"
"Tends to agree","2008","Employed","Full Time","906","0.131297007845904","0.123628623313715","0.138965392378093"
"Tends to agree","2008","Employed","Part Time","466","0.120757004137813","0.111015511443516","0.130498496832109"
"Tends to agree","2008","Employed","Not Working","","","",""
"Rather not true","2008","Not Employed","Full Time","","","",""
"Rather not true","2008","Not Employed","Part Time","","","",""
"Rather not true","2008","Not Employed","Not Working","2244","0.37542020600582","0.363140029175665","0.387700382835975"
"Rather not true","2008","Employed","Full Time","3146","0.43147773831884","0.420231850585697","0.442723626051982"
"Rather not true","2008","Employed","Part Time","1719","0.398835684483219","0.384196783058123","0.413474585908316"
"Rather not true","2008","Employed","Not Working","","","",""
"Totally disagree","2008","Not Employed","Full Time","","","",""
"Totally disagree","2008","Not Employed","Part Time","","","",""
"Totally disagree","2008","Not Employed","Not Working","2871","0.466585016186577","0.453933288575742","0.479236743797411"
"Totally disagree","2008","Employed","Full Time","3099","0.388352139101296","0.377285789380154","0.399418488822438"
"Totally disagree","2008","Employed","Part Time","1925","0.421471347073231","0.406708798156242","0.43623389599022"
"Totally disagree","2008","Employed","Not Working","","","",""
"True entirely","2009","Not Employed","Full Time","","","",""
"True entirely","2009","Not Employed","Part Time","","","",""
"True entirely","2009","Not Employed","Not Working","","","",""
"True entirely","2009","Employed","Full Time","","","",""
"True entirely","2009","Employed","Part Time","","","",""
"True entirely","2009","Employed","Not Working","","","",""
"Tends to agree","2009","Not Employed","Full Time","","","",""
"Tends to agree","2009","Not Employed","Part Time","","","",""
"Tends to agree","2009","Not Employed","Not Working","","","",""
"Tends to agree","2009","Employed","Full Time","","","",""
"Tends to agree","2009","Employed","Part Time","","","",""
"Tends to agree","2009","Employed","Not Working","","","",""
"Rather not true","2009","Not Employed","Full Time","","","",""
"Rather not true","2009","Not Employed","Part Time","","","",""
"Rather not true","2009","Not Employed","Not Working","","","",""
"Rather not true","2009","Employed","Full Time","","","",""
"Rather not true","2009","Employed","Part Time","","","",""
"Rather not true","2009","Employed","Not Working","","","",""
"Totally disagree","2009","Not Employed","Full Time","","","",""
"Totally disagree","2009","Not Employed","Part Time","","","",""
"Totally disagree","2009","Not Employed","Not Working","","","",""
"Totally disagree","2009","Employed","Full Time","","","",""
"Totally disagree","2009","Employed","Part Time","","","",""
"Totally disagree","2009","Employed","Not Working","","","",""
"True entirely","2010","Not Employed","Full Time","","","",""
"True entirely","2010","Not Employed","Part Time","","","",""
"True entirely","2010","Not Employed","Not Working","","","",""
"True entirely","2010","Employed","Full Time","","","",""
"True entirely","2010","Employed","Part Time","","","",""
"True entirely","2010","Employed","Not Working","","","",""
"Tends to agree","2010","Not Employed","Full Time","","","",""
"Tends to agree","2010","Not Employed","Part Time","","","",""
"Tends to agree","2010","Not Employed","Not Working","","","",""
"Tends to agree","2010","Employed","Full Time","","","",""
"Tends to agree","2010","Employed","Part Time","","","",""
"Tends to agree","2010","Employed","Not Working","","","",""
"Rather not true","2010","Not Employed","Full Time","","","",""
"Rather not true","2010","Not Employed","Part Time","","","",""
"Rather not true","2010","Not Employed","Not Working","","","",""
"Rather not true","2010","Employed","Full Time","","","",""
"Rather not true","2010","Employed","Part Time","","","",""
"Rather not true","2010","Employed","Not Working","","","",""
"Totally disagree","2010","Not Employed","Full Time","","","",""
"Totally disagree","2010","Not Employed","Part Time","","","",""
"Totally disagree","2010","Not Employed","Not Working","","","",""
"Totally disagree","2010","Employed","Full Time","","","",""
"Totally disagree","2010","Employed","Part Time","","","",""
"Totally disagree","2010","Employed","Not Working","","","",""
"True entirely","2011","Not Employed","Full Time","","","",""
"True entirely","2011","Not Employed","Part Time","","","",""
"True entirely","2011","Not Employed","Not Working","","","",""
"True entirely","2011","Employed","Full Time","","","",""
"True entirely","2011","Employed","Part Time","","","",""
"True entirely","2011","Employed","Not Working","","","",""
"Tends to agree","2011","Not Employed","Full Time","","","",""
"Tends to agree","2011","Not Employed","Part Time","","","",""
"Tends to agree","2011","Not Employed","Not Working","","","",""
"Tends to agree","2011","Employed","Full Time","","","",""
"Tends to agree","2011","Employed","Part Time","","","",""
"Tends to agree","2011","Employed","Not Working","","","",""
"Rather not true","2011","Not Employed","Full Time","","","",""
"Rather not true","2011","Not Employed","Part Time","","","",""
"Rather not true","2011","Not Employed","Not Working","","","",""
"Rather not true","2011","Employed","Full Time","","","",""
"Rather not true","2011","Employed","Part Time","","","",""
"Rather not true","2011","Employed","Not Working","","","",""
"Totally disagree","2011","Not Employed","Full Time","","","",""
"Totally disagree","2011","Not Employed","Part Time","","","",""
"Totally disagree","2011","Not Employed","Not Working","","","",""
"Totally disagree","2011","Employed","Full Time","","","",""
"Totally disagree","2011","Employed","Part Time","","","",""
"Totally disagree","2011","Employed","Not Working","","","",""
"True entirely","2012","Not Employed","Full Time","","","",""
"True entirely","2012","Not Employed","Part Time","","","",""
"True entirely","2012","Not Employed","Not Working","","","",""
"True entirely","2012","Employed","Full Time","","","",""
"True entirely","2012","Employed","Part Time","","","",""
