"plh0190","year","age_gr","n","percent","lower_confidence","upper_confidence","value"
"Tends to agree","1996","66 and older","125","0.104822723381555","0.0880806264949635","0.121564820268147","2"
"Totally disagree","1996","16-34 y.","1963","0.401799266419831","0.387577427988809","0.416021104850853","4"
"Totally disagree","1996","35-65 y.","2728","0.423150304387053","0.411016663721525","0.43528394505258","4"
"Totally disagree","1996","66 and older","673","0.513462412812621","0.486144964256019","0.540779861369222","4"
"True entirely","1996","16-34 y.","171","0.0402947106469992","0.0345901701834161","0.0459992511105822","1"
"True entirely","1996","35-65 y.","299","0.0551289726145542","0.0495238039905777","0.0607341412385307","1"
"True entirely","1996","66 and older","53","0.0397371878112059","0.0290608765616742","0.0504134990607376","1"
"Rather not true","1997","16-34 y.","1914","0.448372124670672","0.433653874456715","0.463090374884629","3"
"Rather not true","1997","35-65 y.","2513","0.403079652170709","0.390791388244557","0.41536791609686","3"
"Rather not true","1997","66 and older","416","0.324018633024833","0.298042935437116","0.34999433061255","3"
"Tends to agree","1997","16-34 y.","445","0.107888287334079","0.0987068526824837","0.117069721985675","2"
"Tends to agree","1997","35-65 y.","701","0.115869456609995","0.107851206785329","0.123887706434662","2"
"Tends to agree","1997","66 and older","130","0.109892395992313","0.0925335863344806","0.127251205650146","2"
"Totally disagree","1997","16-34 y.","1862","0.399695806348379","0.385199269566617","0.414192343130141","4"
"Totally disagree","1997","35-65 y.","2603","0.427035994173555","0.414644239337885","0.439427749009225","4"
"Totally disagree","1997","66 and older","630","0.504178877129975","0.476428448223198","0.531929306036753","4"
"True entirely","1997","16-34 y.","165","0.0440437816468693","0.037971176000123","0.0501163872936155","1"
"True entirely","1997","35-65 y.","304","0.0540148970457411","0.0483520370282122","0.0596777570632701","1"
"True entirely","1997","66 and older","71","0.0619100938528784","0.0485343535856333","0.0752858341201236","1"
"Rather not true","1998","16-34 y.","","","","","3"
"Rather not true","1998","35-65 y.","","","","","3"
"Rather not true","1998","66 and older","","","","","3"
"Tends to agree","1998","16-34 y.","","","","","2"
"Tends to agree","1998","35-65 y.","","","","","2"
"Tends to agree","1998","66 and older","","","","","2"
"Totally disagree","1998","16-34 y.","","","","","4"
"Totally disagree","1998","35-65 y.","","","","","4"
"Totally disagree","1998","66 and older","","","","","4"
"True entirely","1998","16-34 y.","","","","","1"
"True entirely","1998","35-65 y.","","","","","1"
"True entirely","1998","66 and older","","","","","1"
"Rather not true","1999","16-34 y.","","","","","3"
"Rather not true","1999","35-65 y.","","","","","3"
"Rather not true","1999","66 and older","","","","","3"
"Tends to agree","1999","16-34 y.","","","","","2"
"Tends to agree","1999","35-65 y.","","","","","2"
"Tends to agree","1999","66 and older","","","","","2"
"Totally disagree","1999","16-34 y.","","","","","4"
"Totally disagree","1999","35-65 y.","","","","","4"
"Totally disagree","1999","66 and older","","","","","4"
"True entirely","1999","16-34 y.","","","","","1"
"True entirely","1999","35-65 y.","","","","","1"
"True entirely","1999","66 and older","","","","","1"
"Rather not true","2000","16-34 y.","","","","","3"
"Rather not true","2000","35-65 y.","","","","","3"
"Rather not true","2000","66 and older","","","","","3"
"Tends to agree","2000","16-34 y.","","","","","2"
"Tends to agree","2000","35-65 y.","","","","","2"
"Tends to agree","2000","66 and older","","","","","2"
"Totally disagree","2000","16-34 y.","","","","","4"
"Totally disagree","2000","35-65 y.","","","","","4"
"Totally disagree","2000","66 and older","","","","","4"
"True entirely","2000","16-34 y.","","","","","1"
"True entirely","2000","35-65 y.","","","","","1"
"True entirely","2000","66 and older","","","","","1"
"Rather not true","2001","16-34 y.","","","","","3"
"Rather not true","2001","35-65 y.","","","","","3"
"Rather not true","2001","66 and older","","","","","3"
"Tends to agree","2001","16-34 y.","","","","","2"
"Tends to agree","2001","35-65 y.","","","","","2"
"Tends to agree","2001","66 and older","","","","","2"
"Totally disagree","2001","16-34 y.","","","","","4"
"Totally disagree","2001","35-65 y.","","","","","4"
"Totally disagree","2001","66 and older","","","","","4"
"True entirely","2001","16-34 y.","","","","","1"
"True entirely","2001","35-65 y.","","","","","1"
"True entirely","2001","66 and older","","","","","1"
"Rather not true","2002","16-34 y.","","","","","3"
"Rather not true","2002","35-65 y.","","","","","3"
"Rather not true","2002","66 and older","","","","","3"
"Tends to agree","2002","16-34 y.","","","","","2"
"Tends to agree","2002","35-65 y.","","","","","2"
"Tends to agree","2002","66 and older","","","","","2"
"Totally disagree","2002","16-34 y.","","","","","4"
"Totally disagree","2002","35-65 y.","","","","","4"
"Totally disagree","2002","66 and older","","","","","4"
"True entirely","2002","16-34 y.","","","","","1"
"True entirely","2002","35-65 y.","","","","","1"
"True entirely","2002","66 and older","","","","","1"
"Rather not true","2003","16-34 y.","","","","","3"
"Rather not true","2003","35-65 y.","","","","","3"
"Rather not true","2003","66 and older","","","","","3"
"Tends to agree","2003","16-34 y.","","","","","2"
"Tends to agree","2003","35-65 y.","","","","","2"
"Tends to agree","2003","66 and older","","","","","2"
"Totally disagree","2003","16-34 y.","","","","","4"
"Totally disagree","2003","35-65 y.","","","","","4"
"Totally disagree","2003","66 and older","","","","","4"
"True entirely","2003","16-34 y.","","","","","1"
"True entirely","2003","35-65 y.","","","","","1"
"True entirely","2003","66 and older","","","","","1"
"Rather not true","2004","16-34 y.","","","","","3"
"Rather not true","2004","35-65 y.","","","","","3"
"Rather not true","2004","66 and older","","","","","3"
"Tends to agree","2004","16-34 y.","","","","","2"
"Tends to agree","2004","35-65 y.","","","","","2"
"Tends to agree","2004","66 and older","","","","","2"
"Totally disagree","2004","16-34 y.","","","","","4"
"Totally disagree","2004","35-65 y.","","","","","4"
"Totally disagree","2004","66 and older","","","","","4"
"True entirely","2004","16-34 y.","","","","","1"
"True entirely","2004","35-65 y.","","","","","1"
"True entirely","2004","66 and older","","","","","1"
"Rather not true","2005","16-34 y.","","","","","3"
"Rather not true","2005","35-65 y.","","","","","3"
"Rather not true","2005","66 and older","","","","","3"
"Tends to agree","2005","16-34 y.","","","","","2"
"Tends to agree","2005","35-65 y.","","","","","2"
"Tends to agree","2005","66 and older","","","","","2"
"Totally disagree","2005","16-34 y.","","","","","4"
"Totally disagree","2005","35-65 y.","","","","","4"
"Totally disagree","2005","66 and older","","","","","4"
"True entirely","2005","16-34 y.","","","","","1"
"True entirely","2005","35-65 y.","","","","","1"
"True entirely","2005","66 and older","","","","","1"
"Rather not true","2006","16-34 y.","","","","","3"
"Rather not true","2006","35-65 y.","","","","","3"
"Rather not true","2006","66 and older","","","","","3"
"Tends to agree","2006","16-34 y.","","","","","2"
"Tends to agree","2006","35-65 y.","","","","","2"
"Tends to agree","2006","66 and older","","","","","2"
"Totally disagree","2006","16-34 y.","","","","","4"
"Totally disagree","2006","35-65 y.","","","","","4"
"Totally disagree","2006","66 and older","","","","","4"
"True entirely","2006","16-34 y.","","","","","1"
"True entirely","2006","35-65 y.","","","","","1"
"True entirely","2006","66 and older","","","","","1"
"Rather not true","2007","16-34 y.","","","","","3"
"Rather not true","2007","35-65 y.","","","","","3"
"Rather not true","2007","66 and older","","","","","3"
"Tends to agree","2007","16-34 y.","","","","","2"
"Tends to agree","2007","35-65 y.","","","","","2"
"Tends to agree","2007","66 and older","","","","","2"
"Totally disagree","2007","16-34 y.","","","","","4"
"Totally disagree","2007","35-65 y.","","","","","4"
"Totally disagree","2007","66 and older","","","","","4"
"True entirely","2007","16-34 y.","","","","","1"
"True entirely","2007","35-65 y.","","","","","1"
"True entirely","2007","66 and older","","","","","1"
"Rather not true","2008","16-34 y.","1708","0.413307396387208","0.398321917974698","0.428292874799718","3"
"Rather not true","2008","35-65 y.","4175","0.420856222366973","0.411241288126839","0.430471156607107","3"
"Rather not true","2008","66 and older","1226","0.350421748586079","0.334492264199292","0.366351232972865","3"
"Tends to agree","2008","16-34 y.","464","0.12123105908559","0.111298228774417","0.131163889396762","2"
"Tends to agree","2008","35-65 y.","1211","0.131549768797473","0.124967073438479","0.138132464156466","2"
"Tends to agree","2008","66 and older","318","0.102965259745551","0.0928181946726394","0.113112324818462","2"
"Totally disagree","2008","16-34 y.","1827","0.415513226130033","0.400516084690364","0.430510367569701","4"
"Totally disagree","2008","35-65 y.","4309","0.396920261887724","0.387391746315154","0.406448777460293","4"
"Totally disagree","2008","66 and older","1759","0.501609750786959","0.484915835397502","0.518303666176415","4"
"True entirely","2008","16-34 y.","149","0.0499483183971699","0.0433190932611795","0.0565775435331603","1"
"True entirely","2008","35-65 y.","433","0.0506737469478303","0.0464021968971842","0.0549452969984763","1"
"True entirely","2008","66 and older","143","0.0450032408814119","0.0380815324928665","0.0519249492699574","1"
"Rather not true","2009","16-34 y.","","","","","3"
"Rather not true","2009","35-65 y.","","","","","3"
"Rather not true","2009","66 and older","","","","","3"
"Tends to agree","2009","16-34 y.","","","","","2"
"Tends to agree","2009","35-65 y.","","","","","2"
"Tends to agree","2009","66 and older","","","","","2"
"Totally disagree","2009","16-34 y.","","","","","4"
"Totally disagree","2009","35-65 y.","","","","","4"
"Totally disagree","2009","66 and older","","","","","4"
"True entirely","2009","16-34 y.","","","","","1"
"True entirely","2009","35-65 y.","","","","","1"
"True entirely","2009","66 and older","","","","","1"
"Rather not true","2010","16-34 y.","","","","","3"
"Rather not true","2010","35-65 y.","","","","","3"
"Rather not true","2010","66 and older","","","","","3"
"Tends to agree","2010","16-34 y.","","","","","2"
"Tends to agree","2010","35-65 y.","","","","","2"
"Tends to agree","2010","66 and older","","","","","2"
"Totally disagree","2010","16-34 y.","","","","","4"
"Totally disagree","2010","35-65 y.","","","","","4"
"Totally disagree","2010","66 and older","","","","","4"
"True entirely","2010","16-34 y.","","","","","1"
"True entirely","2010","35-65 y.","","","","","1"
"True entirely","2010","66 and older","","","","","1"
"Rather not true","2011","16-34 y.","","","","","3"
"Rather not true","2011","35-65 y.","","","","","3"
"Rather not true","2011","66 and older","","","","","3"
"Tends to agree","2011","16-34 y.","","","","","2"
"Tends to agree","2011","35-65 y.","","","","","2"
"Tends to agree","2011","66 and older","","","","","2"
"Totally disagree","2011","16-34 y.","","","","","4"
"Totally disagree","2011","35-65 y.","","","","","4"
"Totally disagree","2011","66 and older","","","","","4"
"True entirely","2011","16-34 y.","","","","","1"
"True entirely","2011","35-65 y.","","","","","1"
"True entirely","2011","66 and older","","","","","1"
"Rather not true","2012","16-34 y.","","","","","3"
"Rather not true","2012","35-65 y.","","","","","3"
"Rather not true","2012","66 and older","","","","","3"
"Tends to agree","2012","16-34 y.","","","","","2"
"Tends to agree","2012","35-65 y.","","","","","2"
"Tends to agree","2012","66 and older","","","","","2"
"Totally disagree","2012","16-34 y.","","","","","4"
"Totally disagree","2012","35-65 y.","","","","","4"
"Totally disagree","2012","66 and older","","","","","4"
"True entirely","2012","16-34 y.","","","","","1"
"True entirely","2012","35-65 y.","","","","","1"
"True entirely","2012","66 and older","","","","","1"
"Rather not true","2013","16-34 y.","1303","0.402820164509351","0.386531723383426","0.419108605635275","3"
"Rather not true","2013","35-65 y.","3558","0.367326933013688","0.357697602134952","0.376956263892425","3"
"Rather not true","2013","66 and older","1353","0.357280086283283","0.342227151761682","0.372333020804884","3"
"Tends to agree","2013","16-34 y.","343","0.0839325933575365","0.0747238495552213","0.0931413371598517","2"
"Tends to agree","2013","35-65 y.","989","0.110549069507717","0.104285547714404","0.116812591301029","2"
"Tends to agree","2013","66 and older","325","0.0955359577813019","0.0863020619055394","0.104769853657064","2"
"Totally disagree","2013","16-34 y.","1710","0.472604664445327","0.456024512820468","0.489184816070185","4"
"Totally disagree","2013","35-65 y.","4605","0.463585439524778","0.453624616530878","0.473546262518678","4"
"Totally disagree","2013","66 and older","1981","0.488845332961387","0.473142869517274","0.5045477964055","4"
"True entirely","2013","16-34 y.","127","0.040642577687786","0.0340848678542727","0.0472002875212993","1"
"True entirely","2013","35-65 y.","476","0.058538557953817","0.0538493193772606","0.0632277965303735","1"
"True entirely","2013","66 and older","234","0.0583386229740281","0.0509760204564281","0.065701225491628","1"
"Rather not true","2014","16-34 y.","","","","","3"
"Rather not true","2014","35-65 y.","","","","","3"
"Rather not true","2014","66 and older","","","","","3"
"Tends to agree","2014","16-34 y.","","","","","2"
"Tends to agree","2014","35-65 y.","","","","","2"
"Tends to agree","2014","66 and older","","","","","2"
"Totally disagree","2014","16-34 y.","","","","","4"
"Totally disagree","2014","35-65 y.","","","","","4"
"Totally disagree","2014","66 and older","","","","","4"
"True entirely","2014","16-34 y.","","","","","1"
"True entirely","2014","35-65 y.","","","","","1"
"True entirely","2014","66 and older","","","","","1"
"Rather not true","2015","16-34 y.","","","","","3"
"Rather not true","2015","35-65 y.","","","","","3"
"Rather not true","2015","66 and older","","","","","3"
"Tends to agree","2015","16-34 y.","","","","","2"
"Tends to agree","2015","35-65 y.","","","","","2"
"Tends to agree","2015","66 and older","","","","","2"
"Totally disagree","2015","16-34 y.","","","","","4"
"Totally disagree","2015","35-65 y.","","","","","4"
"Totally disagree","2015","66 and older","","","","","4"
"True entirely","2015","16-34 y.","","","","","1"
"True entirely","2015","35-65 y.","","","","","1"
"True entirely","2015","66 and older","","","","","1"
"Rather not true","2016","16-34 y.","","","","","3"
"Rather not true","2016","35-65 y.","","","","","3"
"Rather not true","2016","66 and older","","","","","3"
"Tends to agree","2016","16-34 y.","","","","","2"
"Tends to agree","2016","35-65 y.","","","","","2"
"Tends to agree","2016","66 and older","","","","","2"
"Totally disagree","2016","16-34 y.","","","","","4"
"Totally disagree","2016","35-65 y.","","","","","4"
"Totally disagree","2016","66 and older","","","","","4"
"True entirely","2016","16-34 y.","","","","","1"
"True entirely","2016","35-65 y.","","","","","1"
"True entirely","2016","66 and older","","","","","1"
"Rather not true","2017","16-34 y.","","","","","3"
"Rather not true","2017","35-65 y.","","","","","3"
"Rather not true","2017","66 and older","","","","","3"
"Tends to agree","2017","16-34 y.","","","","","2"
"Tends to agree","2017","35-65 y.","","","","","2"
"Tends to agree","2017","66 and older","","","","","2"
"Totally disagree","2017","16-34 y.","","","","","4"
"Totally disagree","2017","35-65 y.","","","","","4"
"Totally disagree","2017","66 and older","","","","","4"
"True entirely","2017","16-34 y.","","","","","1"
"True entirely","2017","35-65 y.","","","","","1"
"True entirely","2017","66 and older","","","","","1"
"Rather not true","2018","16-34 y.","2044","0.394926195434692","0.381827340079558","0.408025050789827","3"
"Rather not true","2018","35-65 y.","5159","0.374541406439368","0.366418899214542","0.382663913664195","3"
"Rather not true","2018","66 and older","1348","0.361828243940141","0.346462714982026","0.377193772898257","3"
"Tends to agree","2018","16-34 y.","645","0.123195586128509","0.114388745489865","0.132002426767152","2"
"Tends to agree","2018","35-65 y.","1598","0.130684539815646","0.125028118971739","0.136340960659554","2"
"Tends to agree","2018","66 and older","329","0.102811384282543","0.0930998024514075","0.112522966113678","2"
"Totally disagree","2018","16-34 y.","2367","0.427532075944787","0.414275507127176","0.440788644762399","4"
"Totally disagree","2018","35-65 y.","6180","0.439113078439539","0.430784579232647","0.44744157764643","4"
"Totally disagree","2018","66 and older","1883","0.481360149662812","0.465383139851808","0.497337159473816","4"
"True entirely","2018","16-34 y.","294","0.0543461424920117","0.0482714868921805","0.0604207980918429","1"
"True entirely","2018","35-65 y.","703","0.0556609753054466","0.0518134606708389","0.0595084899400542","1"
"True entirely","2018","66 and older","197","0.0540002221145038","0.0467730102896626","0.0612274339393451","1"
