"plh0190","year","hgtyp1hh","n","percent","lower_confidence","upper_confidence","value"
"Rather not true","1990","1-pers.-HH","30","0.220679877273876","0.151237093942116","0.290122660605637","3"
"Rather not true","1990","(Married) couple without C. ","158","0.250851695316599","0.217266295340681","0.284437095292517","3"
"Rather not true","1990","Single parent ","44","0.266422345270912","0.196825330399555","0.336019360142268","3"
"Rather not true","1990","Couple + C. LE 16 ","439","0.329566540197965","0.304351663140875","0.354781417255055","3"
"Rather not true","1990","Couple + C. GT 16 ","210","0.310890273788603","0.275894853635614","0.345885693941592","3"
"Rather not true","1990","Couple + C. LE and GT 16","89","0.33470457983164","0.278830433097732","0.390578726565548","3"
"Tends to agree","1990","1-pers.-HH","14","","","","2"
"Tends to agree","1990","Single parent ","16","","","","2"
"Tends to agree","1990","Couple + C. LE 16 ","141","0.106538305258064","0.0899882930265916","0.123088317489536","2"
"Tends to agree","1990","Couple + C. GT 16 ","58","0.0802184770116909","0.0596811933703038","0.100755760653078","2"
"Tends to agree","1990","(Married) couple without C. ","68","0.102696879881999","0.0791785586753554","0.126215201088642","2"
"Tends to agree","1990","Couple + C. LE and GT 16","37","0.132035922962635","0.0919520443765212","0.172119801548748","2"
"Totally disagree","1990","1-pers.-HH","83","0.589927920024046","0.507567721759314","0.672288118288778","4"
"Totally disagree","1990","(Married) couple without C. ","372","0.58211955346107","0.543908393389562","0.620330713532579","4"
"Totally disagree","1990","Single parent ","86","0.574605080833686","0.496772196994344","0.652437964673029","4"
"Totally disagree","1990","Couple + C. GT 16 ","357","0.543353161318133","0.505691906905652","0.581014415730613","4"
"Totally disagree","1990","Couple + C. LE 16 ","694","0.520882792171031","0.494085041140109","0.547680543201954","4"
"Totally disagree","1990","Couple + C. LE and GT 16","135","0.489447054055377","0.430257364482132","0.548636743628621","4"
"True entirely","1990","1-pers.-HH","10","","","","1"
"True entirely","1990","(Married) couple without C. ","42","0.0643318713403316","0.045324059919002","0.0833396827616612","1"
"True entirely","1990","Single parent ","9","","","","1"
"True entirely","1990","Couple + C. LE 16 ","61","0.04301236237294","0.0321291458406348","0.0538955789052452","1"
"True entirely","1990","Couple + C. GT 16 ","47","0.0655380878815731","0.0468273402976982","0.0842488354654481","1"
"True entirely","1990","Couple + C. LE and GT 16","13","","","","1"
"Rather not true","1991","1-pers.-HH","75","0.315953628063322","0.256260467260187","0.375646788866457","3"
"Rather not true","1991","(Married) couple without C. ","171","0.220585497528256","0.190890731927661","0.250280263128851","3"
"Rather not true","1991","Single parent ","38","0.229887680097186","0.163860815243764","0.295914544950609","3"
"Rather not true","1991","Couple + C. LE 16 ","423","0.329428360165529","0.303947541307694","0.354909179023364","3"
"Rather not true","1991","Couple + C. GT 16 ","239","0.32300845918476","0.289652519158515","0.356364399211005","3"
"Rather not true","1991","Couple + C. LE and GT 16","99","0.304993667569846","0.253408223940029","0.356579111199663","3"
"Tends to agree","1991","(Married) couple without C. ","82","0.102195593170283","0.0805028670597525","0.123888319280814","2"
"Tends to agree","1991","Single parent ","22","","","","2"
"Tends to agree","1991","1-pers.-HH","21","","","","2"
