"plh0190","year","e11103","pgcasmin","n","percent","lower_confidence","upper_confidence"
"True entirely","1992","Full Time","(0) in school","","","",""
"True entirely","1992","Full Time","(1a) inadequately completed","4","","",""
"True entirely","1992","Full Time","(1b) general elementary school","15","","",""
"True entirely","1992","Full Time","(1c) basic vocational qualification","93","0.0569495446478848","0.0463346298793353","0.0675644594164343"
"True entirely","1992","Full Time","(2b) intermediate general qualification","3","","",""
"True entirely","1992","Full Time","(2a) intermediate vocational","72","0.042643591489955","0.0324692693035817","0.0528179136763284"
"True entirely","1992","Full Time","(2c_gen) general maturity certificate","2","","",""
"True entirely","1992","Full Time","(2c_voc) vocational maturity certificate","9","","",""
"True entirely","1992","Full Time","(3a) lower tertiary education","26","","",""
"True entirely","1992","Full Time","(3b) higher tertiary education","17","","",""
"True entirely","1992","Part Time","(0) in school","1","","",""
"True entirely","1992","Part Time","(1a) inadequately completed","","","",""
"True entirely","1992","Part Time","(1b) general elementary school","12","","",""
"True entirely","1992","Part Time","(1c) basic vocational qualification","29","","",""
"True entirely","1992","Part Time","(2b) intermediate general qualification","6","","",""
"True entirely","1992","Part Time","(2a) intermediate vocational","27","","",""
"True entirely","1992","Part Time","(2c_gen) general maturity certificate","4","","",""
"True entirely","1992","Part Time","(2c_voc) vocational maturity certificate","1","","",""
"True entirely","1992","Part Time","(3a) lower tertiary education","11","","",""
"True entirely","1992","Part Time","(3b) higher tertiary education","4","","",""
"True entirely","1992","Not Working","(0) in school","4","","",""
"True entirely","1992","Not Working","(1a) inadequately completed","4","","",""
"True entirely","1992","Not Working","(1b) general elementary school","46","0.0537316580856616","0.0381162222700126","0.0693470939013106"
"True entirely","1992","Not Working","(1c) basic vocational qualification","66","0.0604026648284496","0.0466991832942006","0.0741061463626985"
"True entirely","1992","Not Working","(2b) intermediate general qualification","9","","",""
"True entirely","1992","Not Working","(2a) intermediate vocational","17","","",""
"True entirely","1992","Not Working","(2c_gen) general maturity certificate","3","","",""
"True entirely","1992","Not Working","(2c_voc) vocational maturity certificate","3","","",""
"True entirely","1992","Not Working","(3a) lower tertiary education","9","","",""
"True entirely","1992","Not Working","(3b) higher tertiary education","8","","",""
"Tends to agree","1992","Full Time","(0) in school","","","",""
"Tends to agree","1992","Full Time","(1a) inadequately completed","3","","",""
"Tends to agree","1992","Full Time","(1b) general elementary school","47","0.136559678155828","0.100533948738483","0.172585407573174"
"Tends to agree","1992","Full Time","(1c) basic vocational qualification","189","0.108619646623819","0.0943671928694462","0.122872100378193"
"Tends to agree","1992","Full Time","(2b) intermediate general qualification","22","","",""
"Tends to agree","1992","Full Time","(2a) intermediate vocational","151","0.0986323409655353","0.0836181328703736","0.113646549060697"
"Tends to agree","1992","Full Time","(2c_gen) general maturity certificate","8","","",""
"Tends to agree","1992","Full Time","(2c_voc) vocational maturity certificate","28","","",""
"Tends to agree","1992","Full Time","(3a) lower tertiary education","49","0.0980551700824057","0.0728789265110273","0.123231413653784"
"Tends to agree","1992","Full Time","(3b) higher tertiary education","29","","",""
"Tends to agree","1992","Part Time","(0) in school","2","","",""
"Tends to agree","1992","Part Time","(1a) inadequately completed","1","","",""
"Tends to agree","1992","Part Time","(1b) general elementary school","35","0.133690047603308","0.0924818484098921","0.174898246796724"
"Tends to agree","1992","Part Time","(1c) basic vocational qualification","79","0.126952420641344","0.100768074089509","0.15313676719318"
"Tends to agree","1992","Part Time","(2b) intermediate general qualification","11","","",""
"Tends to agree","1992","Part Time","(2a) intermediate vocational","55","0.110961361266766","0.0834860615522396","0.138436660981293"
"Tends to agree","1992","Part Time","(2c_gen) general maturity certificate","9","","",""
"Tends to agree","1992","Part Time","(2c_voc) vocational maturity certificate","13","","",""
"Tends to agree","1992","Part Time","(3a) lower tertiary education","8","","",""
"Tends to agree","1992","Part Time","(3b) higher tertiary education","14","","",""
"Tends to agree","1992","Not Working","(0) in school","10","","",""
"Tends to agree","1992","Not Working","(1a) inadequately completed","12","","",""
"Tends to agree","1992","Not Working","(1b) general elementary school","93","0.108492118324064","0.0869547060757563","0.130029530572372"
"Tends to agree","1992","Not Working","(1c) basic vocational qualification","110","0.0982915386159494","0.081166832767371","0.115416244464528"
"Tends to agree","1992","Not Working","(2b) intermediate general qualification","24","","",""
"Tends to agree","1992","Not Working","(2a) intermediate vocational","66","0.161203168544224","0.12586723225079","0.196539104837657"
"Tends to agree","1992","Not Working","(2c_gen) general maturity certificate","15","","",""
"Tends to agree","1992","Not Working","(2c_voc) vocational maturity certificate","6","","",""
"Tends to agree","1992","Not Working","(3a) lower tertiary education","11","","",""
"Tends to agree","1992","Not Working","(3b) higher tertiary education","6","","",""
"Rather not true","1992","Full Time","(0) in school","","","",""
"Rather not true","1992","Full Time","(1a) inadequately completed","12","","",""
"Rather not true","1992","Full Time","(1b) general elementary school","117","0.335183253826678","0.285657908885571","0.384708598767785"
"Rather not true","1992","Full Time","(1c) basic vocational qualification","622","0.349842310196406","0.327997441593421","0.371687178799392"
"Rather not true","1992","Full Time","(2b) intermediate general qualification","62","0.319207788310998","0.250531710065756","0.387883866556239"
"Rather not true","1992","Full Time","(2a) intermediate vocational","524","0.358348839751453","0.334202891369368","0.382494788133538"
"Rather not true","1992","Full Time","(2c_gen) general maturity certificate","15","","",""
"Rather not true","1992","Full Time","(2c_voc) vocational maturity certificate","84","0.355079855880061","0.293235487036435","0.416924224723688"
"Rather not true","1992","Full Time","(3a) lower tertiary education","149","0.270705759999715","0.233090346850869","0.30832117314856"
