"plh0190","year","age_gr","hgtyp1hh","n","percent","lower_confidence","upper_confidence","value"
"Tends to agree","1990","35-65 y.","Couple + C. LE 16 ","49","0.088096020203967","0.0642782368080314","0.111913803599903","2"
"Tends to agree","1990","35-65 y.","Couple + C. GT 16 ","30","0.0634484640725971","0.0406713786961687","0.0862255494490255","2"
"Tends to agree","1990","66 and older","1-pers.-HH","1","","","","2"
"Tends to agree","1990","66 and older","(Married) couple without C. ","1","","","","2"
"Totally disagree","1990","35-65 y.","Couple + C. LE 16 ","296","0.550472127018262","0.508670361905576","0.592273892130948","4"
"Totally disagree","1990","16-34 y.","1-pers.-HH","25","","","","4"
"Totally disagree","1990","35-65 y.","Single parent ","44","0.635424084218229","0.520175257388737","0.750672911047722","4"
"Totally disagree","1990","16-34 y.","(Married) couple without C. ","41","0.486040229811401","0.380407248473751","0.59167321114905","4"
"Totally disagree","1990","16-34 y.","Single parent ","42","0.522516727594604","0.4181562795647","0.626877175624508","4"
"Totally disagree","1990","16-34 y.","Couple + C. LE 16 ","398","0.501834495001286","0.466990581218075","0.536678408784498","4"
"Totally disagree","1990","16-34 y.","Couple + C. GT 16 ","107","0.473910743340957","0.409520495804735","0.538300990877178","4"
"Totally disagree","1990","16-34 y.","Couple + C. LE and GT 16","26","","","","4"
"Totally disagree","1990","35-65 y.","1-pers.-HH","53","0.671969442955515","0.567103457743017","0.776835428168014","4"
"Totally disagree","1990","35-65 y.","(Married) couple without C. ","318","0.594203024433829","0.552671030672436","0.635735018195223","4"
"Totally disagree","1990","66 and older","(Married) couple without C. ","13","","","","4"
"Totally disagree","1990","35-65 y.","Couple + C. GT 16 ","249","0.577597652446306","0.531444898128747","0.623750406763865","4"
"Totally disagree","1990","35-65 y.","Couple + C. LE and GT 16","109","0.553643067069129","0.483690557209915","0.623595576928342","4"
"Totally disagree","1990","66 and older","1-pers.-HH","5","","","","4"
"Totally disagree","1990","66 and older","Single parent ","","","","","4"
"Totally disagree","1990","66 and older","Couple + C. LE 16 ","","","","","4"
"Totally disagree","1990","66 and older","Couple + C. GT 16 ","1","","","","4"
"Totally disagree","1990","66 and older","Couple + C. LE and GT 16","","","","","4"
"True entirely","1990","16-34 y.","1-pers.-HH","3","","","","1"
"True entirely","1990","16-34 y.","(Married) couple without C. ","4","","","","1"
"True entirely","1990","16-34 y.","Single parent ","6","","","","1"
"True entirely","1990","16-34 y.","Couple + C. LE 16 ","34","0.0402687017889395","0.0265687672302586","0.0539686363476205","1"
"True entirely","1990","16-34 y.","Couple + C. GT 16 ","13","","","","1"
"True entirely","1990","16-34 y.","Couple + C. LE and GT 16","3","","","","1"
"True entirely","1990","35-65 y.","1-pers.-HH","7","","","","1"
"True entirely","1990","35-65 y.","(Married) couple without C. ","36","0.0675648398487629","0.0463357857022329","0.0887938939952929","1"
"True entirely","1990","35-65 y.","Single parent ","3","","","","1"
"True entirely","1990","35-65 y.","Couple + C. LE 16 ","27","","","","1"
"True entirely","1990","35-65 y.","Couple + C. GT 16 ","34","0.0736845863944629","0.0492733642340077","0.098095808554918","1"
"True entirely","1990","35-65 y.","Couple + C. LE and GT 16","10","","","","1"
"True entirely","1990","66 and older","1-pers.-HH","","","","","1"
"True entirely","1990","66 and older","(Married) couple without C. ","2","","","","1"
"True entirely","1990","66 and older","Single parent ","","","","","1"
"True entirely","1990","66 and older","Couple + C. LE 16 ","","","","","1"
"True entirely","1990","66 and older","Couple + C. GT 16 ","","","","","1"
"True entirely","1990","66 and older","Couple + C. LE and GT 16","","","","","1"
"Rather not true","1991","16-34 y.","1-pers.-HH","15","","","","3"
"Rather not true","1991","16-34 y.","(Married) couple without C. ","24","","","","3"
"Rather not true","1991","16-34 y.","Single parent ","22","","","","3"
"Rather not true","1991","16-34 y.","Couple + C. LE 16 ","243","0.329010793116284","0.29554023216163","0.362481354070938","3"
"Rather not true","1991","35-65 y.","Single parent ","13","","","","3"
"Rather not true","1991","35-65 y.","Couple + C. LE and GT 16","58","0.279894446527724","0.217202724563773","0.342586168491674","3"
"Rather not true","1991","66 and older","1-pers.-HH","33","0.354160388516385","0.257988394623351","0.450332382409418","3"
"Rather not true","1991","66 and older","(Married) couple without C. ","17","","","","3"
"Rather not true","1991","66 and older","Single parent ","3","","","","3"
"Rather not true","1991","66 and older","Couple + C. LE 16 ","","","","","3"
"Rather not true","1991","66 and older","Couple + C. GT 16 ","3","","","","3"
"Rather not true","1991","66 and older","Couple + C. LE and GT 16","","","","","3"
"Rather not true","1991","16-34 y.","Couple + C. GT 16 ","108","0.37292364794887","0.3172667155978","0.428580580299939","3"
"Rather not true","1991","16-34 y.","Couple + C. LE and GT 16","41","0.35497024370049","0.264725469517977","0.445215017883003","3"
"Rather not true","1991","35-65 y.","1-pers.-HH","27","","","","3"
"Rather not true","1991","35-65 y.","(Married) couple without C. ","130","0.229198228132463","0.194134706532015","0.264261749732912","3"
"Rather not true","1991","35-65 y.","Couple + C. LE 16 ","180","0.33037056261539","0.29102644053966","0.36971468469112","3"
"Rather not true","1991","35-65 y.","Couple + C. GT 16 ","128","0.294444725581997","0.252285528469233","0.336603922694761","3"
"Tends to agree","1991","16-34 y.","1-pers.-HH","5","","","","2"
"Tends to agree","1991","16-34 y.","(Married) couple without C. ","8","","","","2"
"Tends to agree","1991","16-34 y.","Single parent ","12","","","","2"
"Tends to agree","1991","16-34 y.","Couple + C. LE 16 ","93","0.112138773575822","0.0896611394655795","0.134616407686066","2"
"Tends to agree","1991","16-34 y.","Couple + C. GT 16 ","36","0.130112599902788","0.0913921593705048","0.168833040435072","2"
"Tends to agree","1991","35-65 y.","(Married) couple without C. ","64","0.114879004205662","0.0882778669111699","0.141480141500155","2"
"Tends to agree","1991","35-65 y.","Single parent ","10","","","","2"
"Tends to agree","1991","35-65 y.","Couple + C. LE and GT 16","20","","","","2"
"Tends to agree","1991","66 and older","Single parent ","","","","","2"
"Tends to agree","1991","66 and older","Couple + C. LE 16 ","","","","","2"
"Tends to agree","1991","66 and older","Couple + C. GT 16 ","4","","","","2"
"Tends to agree","1991","66 and older","Couple + C. LE and GT 16","","","","","2"
"Tends to agree","1991","16-34 y.","Couple + C. LE and GT 16","19","","","","2"
"Tends to agree","1991","35-65 y.","1-pers.-HH","10","","","","2"
"Tends to agree","1991","35-65 y.","Couple + C. LE 16 ","41","0.0633500121514249","0.0429737773744478","0.083726246928402","2"
"Tends to agree","1991","35-65 y.","Couple + C. GT 16 ","47","0.0989039036504555","0.0712906748625804","0.12651713243833","2"
"Tends to agree","1991","66 and older","1-pers.-HH","6","","","","2"
"Tends to agree","1991","66 and older","(Married) couple without C. ","10","","","","2"
"Totally disagree","1991","35-65 y.","Single parent ","43","0.55428509907178","0.439475811688083","0.669094386455477","4"
"Totally disagree","1991","35-65 y.","Couple + C. LE 16 ","302","0.559937467427801","0.518414452448662","0.60146048240694","4"
"Totally disagree","1991","16-34 y.","1-pers.-HH","30","0.608586051588396","0.474636227003857","0.742535876172935","4"
"Totally disagree","1991","16-34 y.","(Married) couple without C. ","33","0.539019441411145","0.420541594167349","0.65749728865494","4"
"Totally disagree","1991","16-34 y.","Single parent ","39","0.523878358958895","0.414438055742546","0.633318662175244","4"
"Totally disagree","1991","16-34 y.","Couple + C. LE 16 ","370","0.494667447179208","0.459051421572171","0.530283472786245","4"
"Totally disagree","1991","16-34 y.","Couple + C. GT 16 ","131","0.446169937934685","0.388957888210701","0.50338198765867","4"
"Totally disagree","1991","16-34 y.","Couple + C. LE and GT 16","45","0.419333107523069","0.326269620339478","0.51239659470666","4"
"Totally disagree","1991","35-65 y.","1-pers.-HH","45","0.532651059744453","0.427810219353946","0.63749190013496","4"
"Totally disagree","1991","35-65 y.","(Married) couple without C. ","322","0.588822902543161","0.547775530541858","0.629870274544465","4"
"Totally disagree","1991","35-65 y.","Couple + C. GT 16 ","244","0.540421518814545","0.494324686754925","0.586518350874164","4"
"Totally disagree","1991","35-65 y.","Couple + C. LE and GT 16","107","0.561689293721798","0.492401921547892","0.630976665895705","4"
"Totally disagree","1991","66 and older","1-pers.-HH","51","0.540246890536829","0.440029113811492","0.640464667262166","4"
"Totally disagree","1991","66 and older","(Married) couple without C. ","91","0.721827172721821","0.644500877794249","0.799153467649394","4"
"Totally disagree","1991","66 and older","Single parent ","1","","","","4"
"Totally disagree","1991","66 and older","Couple + C. LE 16 ","1","","","","4"
"Totally disagree","1991","66 and older","Couple + C. GT 16 ","8","","","","4"
"Totally disagree","1991","66 and older","Couple + C. LE and GT 16","","","","","4"
"True entirely","1991","16-34 y.","1-pers.-HH","1","","","","1"
"True entirely","1991","16-34 y.","(Married) couple without C. ","3","","","","1"
"True entirely","1991","16-34 y.","Single parent ","7","","","","1"
"True entirely","1991","16-34 y.","Couple + C. LE 16 ","51","0.064182986128685","0.0467245403244047","0.0816414319329654","1"
"True entirely","1991","16-34 y.","Couple + C. GT 16 ","15","","","","1"
"True entirely","1991","16-34 y.","Couple + C. LE and GT 16","3","","","","1"
"True entirely","1991","35-65 y.","1-pers.-HH","5","","","","1"
"True entirely","1991","35-65 y.","(Married) couple without C. ","36","0.0670998651187131","0.0462282069355736","0.0879715233018526","1"
"True entirely","1991","35-65 y.","Single parent ","6","","","","1"
"True entirely","1991","35-65 y.","Couple + C. LE 16 ","26","","","","1"
"True entirely","1991","35-65 y.","Couple + C. GT 16 ","30","0.066229851953003","0.0432275232346231","0.0892321806713829","1"
"True entirely","1991","35-65 y.","Couple + C. LE and GT 16","12","","","","1"
"True entirely","1991","66 and older","1-pers.-HH","5","","","","1"
"True entirely","1991","66 and older","(Married) couple without C. ","11","","","","1"
"True entirely","1991","66 and older","Single parent ","","","","","1"
"True entirely","1991","66 and older","Couple + C. LE 16 ","","","","","1"
"True entirely","1991","66 and older","Couple + C. GT 16 ","1","","","","1"
"True entirely","1991","66 and older","Couple + C. LE and GT 16","1","","","","1"
"Rather not true","1992","16-34 y.","1-pers.-HH","99","0.326587286076725","0.272519391002963","0.380655181150487","3"
"Rather not true","1992","66 and older","1-pers.-HH","154","0.377868083716521","0.33138752962029","0.424348637812753","3"
"Rather not true","1992","35-65 y.","(Married) couple without C. ","453","0.308488393700672","0.285060279163176","0.331916508238167","3"
"Rather not true","1992","35-65 y.","Couple + C. LE and GT 16","144","0.328488222348681","0.284703391637795","0.372273053059566","3"
"Rather not true","1992","16-34 y.","(Married) couple without C. ","240","0.358080642322519","0.32155904578092","0.394602238864117","3"
"Rather not true","1992","35-65 y.","1-pers.-HH","130","0.356475691802779","0.308570794079208","0.40438058952635","3"
"Rather not true","1992","66 and older","Couple + C. GT 16 ","26","","","","3"
"Rather not true","1992","16-34 y.","Single parent ","86","0.368803082654862","0.308014766454503","0.429591398855221","3"
"Rather not true","1992","16-34 y.","Couple + C. GT 16 ","300","0.376530509189112","0.343307057420394","0.40975396095783","3"
"Rather not true","1992","66 and older","Single parent ","10","","","","3"
"Rather not true","1992","66 and older","Couple + C. LE 16 ","","","","","3"
"Rather not true","1992","16-34 y.","Couple + C. LE 16 ","501","0.385086401221784","0.359119013878379","0.41105378856519","3"
"Rather not true","1992","16-34 y.","Couple + C. LE and GT 16","93","0.344288733797969","0.286865460450561","0.401712007145377","3"
"Rather not true","1992","35-65 y.","Single parent ","73","0.305099708213048","0.246601608873323","0.363597807552773","3"
"Rather not true","1992","35-65 y.","Couple + C. LE 16 ","429","0.326334146057083","0.301021128948701","0.351647163165465","3"
"Rather not true","1992","35-65 y.","Couple + C. GT 16 ","411","0.335325031189032","0.308984279765993","0.361665782612071","3"
"Rather not true","1992","66 and older","(Married) couple without C. ","150","0.255258315682727","0.220400221743211","0.290116409622243","3"
"Rather not true","1992","66 and older","Couple + C. LE and GT 16","","","","","3"
"Tends to agree","1992","35-65 y.","(Married) couple without C. ","150","0.102329342823408","0.0869556997359669","0.11770298591085","2"
"Tends to agree","1992","16-34 y.","1-pers.-HH","36","0.112728933777654","0.0762665524170328","0.149191315138276","2"
"Tends to agree","1992","66 and older","Couple + C. LE and GT 16","1","","","","2"
"Tends to agree","1992","35-65 y.","1-pers.-HH","46","0.124949177050478","0.0918767690009674","0.158021585099988","2"
"Tends to agree","1992","16-34 y.","(Married) couple without C. ","60","0.084482820010799","0.0632974259510633","0.105668214070535","2"
"Tends to agree","1992","16-34 y.","Single parent ","26","","","","2"
"Tends to agree","1992","16-34 y.","Couple + C. LE 16 ","130","0.101090643426446","0.0850043662704879","0.117176920582404","2"
"Tends to agree","1992","35-65 y.","Single parent ","30","0.134904363834278","0.0915028705446547","0.178305857123901","2"
"Tends to agree","1992","66 and older","Single parent ","4","","","","2"
"Tends to agree","1992","66 and older","Couple + C. LE 16 ","","","","","2"
"Tends to agree","1992","16-34 y.","Couple + C. GT 16 ","96","0.11380644873655","0.092030113620223","0.135582783852878","2"
"Tends to agree","1992","16-34 y.","Couple + C. LE and GT 16","36","0.119745671457865","0.0805079108467038","0.158983432069026","2"
"Tends to agree","1992","35-65 y.","Couple + C. LE 16 ","138","0.111909742356785","0.0948900037119109","0.128929481001659","2"
"Tends to agree","1992","35-65 y.","Couple + C. GT 16 ","123","0.0981745068837318","0.0815728616356044","0.114776152131859","2"
"Tends to agree","1992","35-65 y.","Couple + C. LE and GT 16","51","0.118241473654741","0.0881393796854674","0.148343567624015","2"
"Tends to agree","1992","66 and older","1-pers.-HH","45","0.109426259971184","0.0794997776819856","0.139352742260382","2"
"Tends to agree","1992","66 and older","(Married) couple without C. ","54","0.0862307988023255","0.0637888629003024","0.108672734704349","2"
"Tends to agree","1992","66 and older","Couple + C. GT 16 ","9","","","","2"
"Totally disagree","1992","16-34 y.","1-pers.-HH","145","0.535382126185159","0.477880641244309","0.59288361112601","4"
"Totally disagree","1992","16-34 y.","(Married) couple without C. ","343","0.522226667929836","0.484176237699079","0.560277098160594","4"
"Totally disagree","1992","16-34 y.","Single parent ","115","0.483284410712233","0.420323995508021","0.546244825916444","4"
"Totally disagree","1992","16-34 y.","Couple + C. LE 16 ","662","0.478664451980171","0.452007138843996","0.505321765116345","4"
"Totally disagree","1992","16-34 y.","Couple + C. GT 16 ","384","0.464674212200266","0.430474659114125","0.498873765286408","4"
"Totally disagree","1992","16-34 y.","Couple + C. LE and GT 16","130","0.521905536369709","0.461535279186768","0.582275793552649","4"
"Totally disagree","1992","35-65 y.","Single parent ","125","0.506814984627385","0.443298087768696","0.570331881486073","4"
"Totally disagree","1992","35-65 y.","Couple + C. LE 16 ","680","0.503741617884842","0.476748799671139","0.530734436098546","4"
"Totally disagree","1992","35-65 y.","1-pers.-HH","186","0.453110731697786","0.403321622791165","0.502899840604408","4"
"Totally disagree","1992","35-65 y.","(Married) couple without C. ","811","0.529271721145947","0.503952946869759","0.554590495422135","4"
"Totally disagree","1992","35-65 y.","Couple + C. GT 16 ","635","0.517471751341412","0.489591594909004","0.54535190777382","4"
"Totally disagree","1992","35-65 y.","Couple + C. LE and GT 16","229","0.511154134505805","0.464552744746288","0.557755524265321","4"
"Totally disagree","1992","66 and older","1-pers.-HH","191","0.449523918115769","0.401836305685566","0.497211530545972","4"
"Totally disagree","1992","66 and older","(Married) couple without C. ","366","0.612544336365174","0.57359584627099","0.651492826459358","4"
"Totally disagree","1992","66 and older","Single parent ","18","","","","4"
"Totally disagree","1992","66 and older","Couple + C. LE 16 ","1","","","","4"
"Totally disagree","1992","66 and older","Couple + C. GT 16 ","40","0.549710238760172","0.438584239945096","0.660836237575248","4"
"Totally disagree","1992","66 and older","Couple + C. LE and GT 16","","","","","4"
"True entirely","1992","16-34 y.","1-pers.-HH","9","","","","1"
"True entirely","1992","16-34 y.","(Married) couple without C. ","19","","","","1"
"True entirely","1992","16-34 y.","Single parent ","15","","","","1"
"True entirely","1992","16-34 y.","Couple + C. LE 16 ","56","0.0351585033715992","0.0253300474819249","0.0449869592612735","1"
"True entirely","1992","16-34 y.","Couple + C. GT 16 ","37","0.0449888298740714","0.0307755719475663","0.0592020878005764","1"
"True entirely","1992","16-34 y.","Couple + C. LE and GT 16","4","","","","1"
"True entirely","1992","35-65 y.","1-pers.-HH","22","","","","1"
"True entirely","1992","35-65 y.","(Married) couple without C. ","79","0.0599105423299729","0.0478725405313521","0.0719485441285937","1"
"True entirely","1992","35-65 y.","Single parent ","10","","","","1"
"True entirely","1992","35-65 y.","Couple + C. LE 16 ","71","0.05801449370129","0.04539387199018","0.0706351154123999","1"
"True entirely","1992","35-65 y.","Couple + C. GT 16 ","65","0.0490287105858239","0.0369811408234259","0.0610762803482219","1"
"True entirely","1992","35-65 y.","Couple + C. LE and GT 16","18","","","","1"
"True entirely","1992","66 and older","1-pers.-HH","28","","","","1"
"True entirely","1992","66 and older","(Married) couple without C. ","31","0.0459665491497736","0.0292243074701855","0.0627087908293617","1"
"True entirely","1992","66 and older","Single parent ","2","","","","1"
"True entirely","1992","66 and older","Couple + C. LE 16 ","","","","","1"
"True entirely","1992","66 and older","Couple + C. GT 16 ","2","","","","1"
"True entirely","1992","66 and older","Couple + C. LE and GT 16","","","","","1"
"Rather not true","1993","16-34 y.","1-pers.-HH","146","0.40713051286883","0.357204946893384","0.457056078844276","3"
"Rather not true","1993","16-34 y.","(Married) couple without C. ","288","0.362893304645935","0.329170930974283","0.396615678317587","3"
"Rather not true","1993","66 and older","Couple + C. LE and GT 16","1","","","","3"
"Rather not true","1993","16-34 y.","Single parent ","117","0.390606319043385","0.332625780531224","0.448586857555546","3"
"Rather not true","1993","16-34 y.","Couple + C. LE 16 ","598","0.404274891947673","0.379796336781202","0.428753447114143","3"
"Rather not true","1993","16-34 y.","Couple + C. GT 16 ","405","0.428741182412922","0.397353412222071","0.460128952603774","3"
"Rather not true","1993","35-65 y.","1-pers.-HH","170","0.35304941151054","0.310250410074726","0.395848412946354","3"
"Rather not true","1993","35-65 y.","(Married) couple without C. ","558","0.336363927183419","0.313264040356577","0.359463814010262","3"
"Rather not true","1993","35-65 y.","Couple + C. LE and GT 16","252","0.357244669911496","0.321797198800094","0.392692141022898","3"
"Rather not true","1993","66 and older","1-pers.-HH","139","0.370654383900825","0.322029602462244","0.419279165339405","3"
"Rather not true","1993","66 and older","Single parent ","12","","","","3"
"Rather not true","1993","66 and older","Couple + C. LE 16 ","1","","","","3"
"Rather not true","1993","66 and older","Couple + C. GT 16 ","22","","","","3"
"Rather not true","1993","16-34 y.","Couple + C. LE and GT 16","173","0.447108113154718","0.398745310774744","0.495470915534693","3"
"Rather not true","1993","35-65 y.","Single parent ","81","0.290204134572261","0.234279087173569","0.346129181970953","3"
"Rather not true","1993","35-65 y.","Couple + C. LE 16 ","580","0.394214483273171","0.369250153149026","0.419178813397315","3"
"Rather not true","1993","35-65 y.","Couple + C. GT 16 ","514","0.353570384838233","0.328748244776932","0.378392524899533","3"
"Rather not true","1993","66 and older","(Married) couple without C. ","185","0.28478937515812","0.249003935605538","0.320574814710702","3"
"Tends to agree","1993","16-34 y.","Couple + C. LE 16 ","188","0.124759474706589","0.108276905010067","0.14124204440311","2"
"Tends to agree","1993","16-34 y.","Single parent ","30","0.128932534760916","0.0891061581846038","0.168758911337229","2"
"Tends to agree","1993","16-34 y.","1-pers.-HH","43","0.12539449609366","0.0917416374438911","0.15904735474343","2"
"Tends to agree","1993","16-34 y.","(Married) couple without C. ","78","0.08407833481992","0.0646160514768732","0.103540618162967","2"
"Tends to agree","1993","35-65 y.","1-pers.-HH","60","0.118935385940038","0.0899459505477638","0.147924821332313","2"
"Tends to agree","1993","35-65 y.","(Married) couple without C. ","204","0.126925096994986","0.110649397720665","0.143200796269307","2"
"Tends to agree","1993","66 and older","Single parent ","7","","","","2"
"Tends to agree","1993","66 and older","Couple + C. LE 16 ","","","","","2"
"Tends to agree","1993","66 and older","Couple + C. LE and GT 16","","","","","2"
"Tends to agree","1993","16-34 y.","Couple + C. GT 16 ","105","0.116412459662182","0.0960715238407625","0.136753395483601","2"
"Tends to agree","1993","16-34 y.","Couple + C. LE and GT 16","35","0.0998156561080224","0.0706581661432946","0.12897314607275","2"
"Tends to agree","1993","35-65 y.","Single parent ","38","0.146100346872316","0.102577542363761","0.189623151380872","2"
"Tends to agree","1993","35-65 y.","Couple + C. LE 16 ","164","0.104589334475415","0.0889560936787105","0.12022257527212","2"
"Tends to agree","1993","35-65 y.","Couple + C. GT 16 ","191","0.116851170988272","0.100172012247698","0.133530329728846","2"
"Tends to agree","1993","35-65 y.","Couple + C. LE and GT 16","103","0.142875260488108","0.116988359191672","0.168762161784544","2"
"Tends to agree","1993","66 and older","1-pers.-HH","46","0.12855095492763","0.0948542729809965","0.162247636874263","2"
"Tends to agree","1993","66 and older","(Married) couple without C. ","73","0.11835248438416","0.0927392944903392","0.14396567427798","2"
"Tends to agree","1993","66 and older","Couple + C. GT 16 ","14","","","","2"
"Totally disagree","1993","16-34 y.","1-pers.-HH","160","0.418623121699563","0.368490882305998","0.468755361093129","4"
"Totally disagree","1993","16-34 y.","(Married) couple without C. ","374","0.500859489404357","0.465793028499186","0.535925950309528","4"
"Totally disagree","1993","16-34 y.","Single parent ","109","0.39559110720591","0.337480913665524","0.453701300746296","4"
"Totally disagree","1993","16-34 y.","Couple + C. LE and GT 16","177","0.401049293111024","0.353375523569988","0.448723062652059","4"
"Totally disagree","1993","35-65 y.","Couple + C. LE 16 ","635","0.430432928333555","0.405138820446851","0.45572703622026","4"
"Totally disagree","1993","35-65 y.","Couple + C. LE and GT 16","304","0.43314755572262","0.39649261843774","0.4698024930075","4"
"Totally disagree","1993","66 and older","1-pers.-HH","167","0.426090046813841","0.376304754764818","0.475875338862863","4"
"Totally disagree","1993","66 and older","(Married) couple without C. ","311","0.517225705874982","0.477603412878095","0.556847998871869","4"
"Totally disagree","1993","16-34 y.","Couple + C. LE 16 ","680","0.42018360874683","0.395563541169387","0.444803676324273","4"
"Totally disagree","1993","16-34 y.","Couple + C. GT 16 ","401","0.409098878925461","0.377915874461313","0.440281883389609","4"
"Totally disagree","1993","35-65 y.","1-pers.-HH","218","0.456022964143247","0.411419974039153","0.500625954247341","4"
"Totally disagree","1993","35-65 y.","(Married) couple without C. ","741","0.463593442381031","0.43921219988631","0.487974684875752","4"
"Totally disagree","1993","35-65 y.","Single parent ","117","0.474091125474853","0.412562956214852","0.535619294734855","4"
"Totally disagree","1993","35-65 y.","Couple + C. GT 16 ","629","0.456076271712817","0.43021627887584","0.481936264549795","4"
"Totally disagree","1993","66 and older","Single parent ","14","","","","4"
"Totally disagree","1993","66 and older","Couple + C. LE 16 ","","","","","4"
"Totally disagree","1993","66 and older","Couple + C. GT 16 ","37","0.523493629702577","0.413358821081393","0.633628438323762","4"
"Totally disagree","1993","66 and older","Couple + C. LE and GT 16","","","","","4"
"True entirely","1993","16-34 y.","1-pers.-HH","23","","","","1"
"True entirely","1993","16-34 y.","(Married) couple without C. ","41","0.0521688711297877","0.0365735695468551","0.0677641727127203","1"
"True entirely","1993","16-34 y.","Single parent ","16","","","","1"
"True entirely","1993","16-34 y.","Couple + C. LE 16 ","78","0.0507820245989087","0.0398308065634334","0.0617332426343841","1"
"True entirely","1993","16-34 y.","Couple + C. GT 16 ","44","0.0457474789994349","0.0324960825733712","0.0589988754254986","1"
"True entirely","1993","16-34 y.","Couple + C. LE and GT 16","21","","","","1"
"True entirely","1993","35-65 y.","1-pers.-HH","31","0.0719922384061745","0.0488450110657363","0.0951394657466128","1"
"True entirely","1993","35-65 y.","(Married) couple without C. ","104","0.0731175334405635","0.0603894430084427","0.0858456238726843","1"
"True entirely","1993","35-65 y.","Single parent ","17","","","","1"
"True entirely","1993","35-65 y.","Couple + C. LE 16 ","93","0.0707632539178588","0.0576635562916481","0.0838629515440695","1"
"True entirely","1993","35-65 y.","Couple + C. GT 16 ","91","0.0735021724606781","0.0599529944308272","0.087051350490529","1"
"True entirely","1993","35-65 y.","Couple + C. LE and GT 16","43","0.0667325138777762","0.0482716786683999","0.0851933490871526","1"
"True entirely","1993","66 and older","1-pers.-HH","27","","","","1"
"True entirely","1993","66 and older","(Married) couple without C. ","42","0.0796324345827383","0.0581663352189943","0.101098533946482","1"
"True entirely","1993","66 and older","Single parent ","2","","","","1"
"True entirely","1993","66 and older","Couple + C. LE 16 ","","","","","1"
"True entirely","1993","66 and older","Couple + C. GT 16 ","6","","","","1"
"True entirely","1993","66 and older","Couple + C. LE and GT 16","","","","","1"
"Rather not true","1994","16-34 y.","1-pers.-HH","","","","","3"
"Rather not true","1994","16-34 y.","(Married) couple without C. ","","","","","3"
"Rather not true","1994","16-34 y.","Single parent ","","","","","3"
"Rather not true","1994","66 and older","Couple + C. LE and GT 16","","","","","3"
"Rather not true","1994","16-34 y.","Couple + C. LE 16 ","","","","","3"
"Rather not true","1994","16-34 y.","Couple + C. GT 16 ","","","","","3"
"Rather not true","1994","16-34 y.","Couple + C. LE and GT 16","","","","","3"
"Rather not true","1994","35-65 y.","1-pers.-HH","","","","","3"
"Rather not true","1994","35-65 y.","(Married) couple without C. ","","","","","3"
