"plh0190","year","hgtyp1hh","sampreg","n","percent","lower_confidence","upper_confidence"
"True entirely","1992","Couple + C. LE 16 ","West Germany","66","0.0471263513484671","0.0364060421466572","0.0578466605502769"
"True entirely","1992","Couple + C. LE 16 ","East Germany","61","0.0476929303248998","0.0354656978157602","0.0599201628340393"
"True entirely","1992","Couple + C. GT 16 ","West Germany","59","0.042865950308877","0.0322556742278692","0.0534762263898847"
"True entirely","1992","Couple + C. GT 16 ","East Germany","45","0.0634452210375258","0.0457380798195745","0.0811523622554771"
"True entirely","1992","Couple + C. LE and GT 16","West Germany","13","","",""
"True entirely","1992","Couple + C. LE and GT 16","East Germany","9","","",""
"Tends to agree","1992","1-pers.-HH","West Germany","99","0.118870300421198","0.0970878484555959","0.140652752386801"
"Tends to agree","1992","1-pers.-HH","East Germany","28","","",""
"Tends to agree","1992","(Married) couple without C. ","West Germany","192","0.0963197459340237","0.0832784306378197","0.109361061230228"
"Tends to agree","1992","(Married) couple without C. ","East Germany","72","0.0869547397887527","0.0673063335651459","0.10660314601236"
"Tends to agree","1992","Single parent ","West Germany","41","0.107556231855226","0.0754629006817179","0.139649563028734"
"Tends to agree","1992","Single parent ","East Germany","19","","",""
"Tends to agree","1992","Couple + C. LE 16 ","West Germany","162","0.110585535760637","0.0947198443835275","0.126451227137746"
"Tends to agree","1992","Couple + C. LE 16 ","East Germany","106","0.0957893176704304","0.0789041250383519","0.112674510302509"
"Tends to agree","1992","Couple + C. GT 16 ","West Germany","139","0.101241223494936","0.0854402320538883","0.117042214935983"
"Tends to agree","1992","Couple + C. GT 16 ","East Germany","89","0.116046994781948","0.0927814118341316","0.139312577729764"
"Tends to agree","1992","Couple + C. LE and GT 16","West Germany","50","0.126986191655822","0.0940676473715251","0.159904735940119"
"Tends to agree","1992","Couple + C. LE and GT 16","East Germany","38","0.104892292963945","0.0709465467409442","0.138838039186946"
"Rather not true","1992","1-pers.-HH","West Germany","311","0.363996919253562","0.331613058118494","0.39638078038863"
"Rather not true","1992","1-pers.-HH","East Germany","72","0.32928466458551","0.270196591838932","0.388372737332088"
"Rather not true","1992","(Married) couple without C. ","West Germany","623","0.312288472405298","0.291803401902223","0.332773542908374"
"Rather not true","1992","(Married) couple without C. ","East Germany","220","0.273114849879902","0.242044932325868","0.304184767433937"
"Rather not true","1992","Single parent ","West Germany","126","0.346583039545296","0.29728774881314","0.395878330277452"
"Rather not true","1992","Single parent ","East Germany","43","0.261348959517935","0.192401886096788","0.330296032939081"
"Rather not true","1992","Couple + C. LE 16 ","West Germany","555","0.368477196261169","0.344073389831099","0.392881002691239"
"Rather not true","1992","Couple + C. LE 16 ","East Germany","375","0.311285516710648","0.284720399997149","0.337850633424147"
"Rather not true","1992","Couple + C. GT 16 ","West Germany","461","0.344301279372377","0.319412387579549","0.369190171165205"
"Rather not true","1992","Couple + C. GT 16 ","East Germany","276","0.375073432239738","0.339904834934404","0.410242029545071"
"Rather not true","1992","Couple + C. LE and GT 16","West Germany","123","0.316626876340591","0.270637803798012","0.36261594888317"
"Rather not true","1992","Couple + C. LE and GT 16","East Germany","114","0.379449244160634","0.325691452140316","0.433207036180953"
"Totally disagree","1992","1-pers.-HH","West Germany","400","0.469126195654226","0.435537692136386","0.502714699172067"
"Totally disagree","1992","1-pers.-HH","East Germany","122","0.48015757476923","0.417341223494933","0.542973926043527"
"Totally disagree","1992","(Married) couple without C. ","West Germany","1072","0.542971515483061","0.520951557193566","0.564991473772555"
"Totally disagree","1992","(Married) couple without C. ","East Germany","448","0.577140605983461","0.542691865132023","0.611589346834899"
"Totally disagree","1992","Single parent ","West Germany","176","0.494443536786996","0.442653077394975","0.546233996179017"
"Totally disagree","1992","Single parent ","East Germany","82","0.540519507813637","0.462316219107071","0.618722796520204"
"Totally disagree","1992","Couple + C. LE 16 ","West Germany","718","0.473810916629727","0.448551041862491","0.499070791396962"
"Totally disagree","1992","Couple + C. LE 16 ","East Germany","625","0.545232235294022","0.516663023300599","0.573801447287445"
"Totally disagree","1992","Couple + C. GT 16 ","West Germany","741","0.51159154682381","0.485407465624365","0.537775628023255"
"Totally disagree","1992","Couple + C. GT 16 ","East Germany","318","0.445434351940789","0.409330732988341","0.481537970893237"
"Totally disagree","1992","Couple + C. LE and GT 16","West Germany","207","0.525040486847829","0.475668965694621","0.574412008001038"
"Totally disagree","1992","Couple + C. LE and GT 16","East Germany","152","0.483009981664318","0.42765011260835","0.538369850720286"
"True entirely","1993","1-pers.-HH","West Germany","63","0.0646422180472457","0.0495297769419687","0.0797546591525228"
"True entirely","1993","1-pers.-HH","East Germany","18","","",""
"True entirely","1993","(Married) couple without C. ","West Germany","140","0.0701183927702794","0.0595722486220829","0.0806645369184759"
"True entirely","1993","(Married) couple without C. ","East Germany","47","0.0710669984185537","0.0526417236671321","0.0894922731699752"
"True entirely","1993","Single parent ","West Germany","22","","",""
"True entirely","1993","Single parent ","East Germany","13","","",""
"True entirely","1993","Couple + C. LE 16 ","West Germany","111","0.0619632217660107","0.0513143852049375","0.072612058327084"
"True entirely","1993","Couple + C. LE 16 ","East Germany","60","0.0596970031382397","0.0453527604425062","0.0740412458339732"
"True entirely","1993","Couple + C. GT 16 ","West Germany","98","0.0641480802440157","0.0527752693154485","0.075520891172583"
"True entirely","1993","Couple + C. GT 16 ","East Germany","43","0.0655710558757838","0.0469113852803889","0.0842307264711787"
"True entirely","1993","Couple + C. LE and GT 16","West Germany","58","0.0721874062992532","0.0541293734001946","0.0902454391983118"
"True entirely","1993","Couple + C. LE and GT 16","East Germany","6","","",""
"Tends to agree","1993","1-pers.-HH","West Germany","127","0.124280135237495","0.10400465853595","0.14455561193904"
"Tends to agree","1993","1-pers.-HH","East Germany","22","","",""
"Tends to agree","1993","(Married) couple without C. ","West Germany","261","0.112392616008052","0.0993476413104918","0.125437590705613"
"Tends to agree","1993","(Married) couple without C. ","East Germany","94","0.129845464046108","0.105740894756704","0.153950033335512"
"Tends to agree","1993","Single parent ","West Germany","44","0.129313162795317","0.0965121373604822","0.162114188230153"
"Tends to agree","1993","Single parent ","East Germany","31","0.191351507056393","0.130015516723307","0.252687497389478"
"Tends to agree","1993","Couple + C. LE 16 ","West Germany","228","0.11360702551186","0.0995904803672421","0.127623570656478"
"Tends to agree","1993","Couple + C. LE 16 ","East Germany","124","0.115257821370766","0.0959242975066392","0.134591345234892"
"Tends to agree","1993","Couple + C. GT 16 ","West Germany","230","0.118026601218664","0.103050798399618","0.13300240403771"
"Tends to agree","1993","Couple + C. GT 16 ","East Germany","80","0.116879435726516","0.0926605702412993","0.141098301211732"
"Tends to agree","1993","Couple + C. LE and GT 16","West Germany","105","0.130622523516877","0.107108723702345","0.15413632333141"
"Tends to agree","1993","Couple + C. LE and GT 16","East Germany","33","0.110664612527885","0.0762921796497041","0.145037045406066"
"Rather not true","1993","1-pers.-HH","West Germany","363","0.365931103654472","0.336326755552204","0.39553545175674"
"Rather not true","1993","1-pers.-HH","East Germany","92","0.424691027983089","0.35830978108749","0.491072274878687"
"Rather not true","1993","(Married) couple without C. ","West Germany","775","0.327027119361105","0.307651545951149","0.34640269277106"
"Rather not true","1993","(Married) couple without C. ","East Germany","256","0.33703759314247","0.30313980088841","0.37093538539653"
"Rather not true","1993","Single parent ","West Germany","147","0.326466441012566","0.280627565362286","0.372305316662847"
"Rather not true","1993","Single parent ","East Germany","63","0.38769401392017","0.311722925603405","0.463665102236936"
"Rather not true","1993","Couple + C. LE 16 ","West Germany","772","0.401556616175107","0.379904010798391","0.423209221551824"
"Rather not true","1993","Couple + C. LE 16 ","East Germany","407","0.390491432475385","0.360954654947998","0.420028210002772"
"Rather not true","1993","Couple + C. GT 16 ","West Germany","656","0.366013123545515","0.343653685609534","0.388372561481496"
"Rather not true","1993","Couple + C. GT 16 ","East Germany","285","0.424419858740098","0.387161347975394","0.461678369504802"
"Rather not true","1993","Couple + C. LE and GT 16","West Germany","279","0.373920935777288","0.340160031460066","0.40768184009451"
"Rather not true","1993","Couple + C. LE and GT 16","East Germany","147","0.462225420807661","0.407599326561314","0.516851515054009"
"Totally disagree","1993","1-pers.-HH","West Germany","464","0.445146543060787","0.414602377493572","0.475690708628002"
"Totally disagree","1993","1-pers.-HH","East Germany","81","0.365547991029334","0.300873967772447","0.430222014286221"
"Totally disagree","1993","(Married) couple without C. ","West Germany","1076","0.490461871860564","0.469814971248018","0.511108772473109"
"Totally disagree","1993","(Married) couple without C. ","East Germany","350","0.462049944392869","0.42629770664706","0.497802182138677"
"Totally disagree","1993","Single parent ","West Germany","189","0.45977606374135","0.411057423896546","0.508494703586155"
"Totally disagree","1993","Single parent ","East Germany","51","0.333416065435007","0.25990711365356","0.406925017216455"
"Totally disagree","1993","Couple + C. LE 16 ","West Germany","858","0.422873136547022","0.401052574823509","0.444693698270534"
"Totally disagree","1993","Couple + C. LE 16 ","East Germany","457","0.434553743015609","0.404542439157159","0.46456504687406"
"Totally disagree","1993","Couple + C. GT 16 ","West Germany","799","0.451812194991805","0.428711976966647","0.474912413016963"
"Totally disagree","1993","Couple + C. GT 16 ","East Germany","268","0.393129649657602","0.35630907157512","0.429950227740085"
"Totally disagree","1993","Couple + C. LE and GT 16","West Germany","347","0.423269134406582","0.388794117582856","0.457744151230307"
"Totally disagree","1993","Couple + C. LE and GT 16","East Germany","134","0.408971417079524","0.355104288944623","0.462838545214424"
"True entirely","1994","1-pers.-HH","West Germany","","","",""
"True entirely","1994","1-pers.-HH","East Germany","","","",""
"True entirely","1994","(Married) couple without C. ","West Germany","","","",""
"True entirely","1994","(Married) couple without C. ","East Germany","","","",""
"True entirely","1994","Single parent ","West Germany","","","",""
"True entirely","1994","Single parent ","East Germany","","","",""
"True entirely","1994","Couple + C. LE 16 ","West Germany","","","",""
"True entirely","1994","Couple + C. LE 16 ","East Germany","","","",""
"True entirely","1994","Couple + C. GT 16 ","West Germany","","","",""
"True entirely","1994","Couple + C. GT 16 ","East Germany","","","",""
"True entirely","1994","Couple + C. LE and GT 16","West Germany","","","",""
"True entirely","1994","Couple + C. LE and GT 16","East Germany","","","",""
"Tends to agree","1994","1-pers.-HH","West Germany","","","",""
"Tends to agree","1994","1-pers.-HH","East Germany","","","",""
"Tends to agree","1994","(Married) couple without C. ","West Germany","","","",""
"Tends to agree","1994","(Married) couple without C. ","East Germany","","","",""
"Tends to agree","1994","Single parent ","West Germany","","","",""
"Tends to agree","1994","Single parent ","East Germany","","","",""
"Tends to agree","1994","Couple + C. LE 16 ","West Germany","","","",""
"Tends to agree","1994","Couple + C. LE 16 ","East Germany","","","",""
"Tends to agree","1994","Couple + C. GT 16 ","West Germany","","","",""
"Tends to agree","1994","Couple + C. GT 16 ","East Germany","","","",""
"Tends to agree","1994","Couple + C. LE and GT 16","West Germany","","","",""
"Tends to agree","1994","Couple + C. LE and GT 16","East Germany","","","",""
"Rather not true","1994","1-pers.-HH","West Germany","","","",""
"Rather not true","1994","1-pers.-HH","East Germany","","","",""
"Rather not true","1994","(Married) couple without C. ","West Germany","","","",""
"Rather not true","1994","(Married) couple without C. ","East Germany","","","",""
"Rather not true","1994","Single parent ","West Germany","","","",""
"Rather not true","1994","Single parent ","East Germany","","","",""
"Rather not true","1994","Couple + C. LE 16 ","West Germany","","","",""
"Rather not true","1994","Couple + C. LE 16 ","East Germany","","","",""
"Rather not true","1994","Couple + C. GT 16 ","West Germany","","","",""
"Rather not true","1994","Couple + C. GT 16 ","East Germany","","","",""
"Rather not true","1994","Couple + C. LE and GT 16","West Germany","","","",""
"Rather not true","1994","Couple + C. LE and GT 16","East Germany","","","",""
"Totally disagree","1994","1-pers.-HH","West Germany","","","",""
"Totally disagree","1994","1-pers.-HH","East Germany","","","",""
"Totally disagree","1994","(Married) couple without C. ","West Germany","","","",""
"Totally disagree","1994","(Married) couple without C. ","East Germany","","","",""
"Totally disagree","1994","Single parent ","West Germany","","","",""
"Totally disagree","1994","Single parent ","East Germany","","","",""
"Totally disagree","1994","Couple + C. LE 16 ","West Germany","","","",""
"Totally disagree","1994","Couple + C. LE 16 ","East Germany","","","",""
"Totally disagree","1994","Couple + C. GT 16 ","West Germany","","","",""
"Totally disagree","1994","Couple + C. GT 16 ","East Germany","","","",""
"Totally disagree","1994","Couple + C. LE and GT 16","West Germany","","","",""
"Totally disagree","1994","Couple + C. LE and GT 16","East Germany","","","",""
"True entirely","1995","1-pers.-HH","West Germany","60","0.0670295768582665","0.0517501318213983","0.0823090218951347"
"True entirely","1995","1-pers.-HH","East Germany","13","","",""
"True entirely","1995","(Married) couple without C. ","West Germany","103","0.0418825775978414","0.0338125497815048","0.0499526054141779"
"True entirely","1995","(Married) couple without C. ","East Germany","44","0.0467715073048007","0.0324583928874021","0.0610846217221994"
"True entirely","1995","Single parent ","West Germany","22","","",""
"True entirely","1995","Single parent ","East Germany","9","","",""
"True entirely","1995","Couple + C. LE 16 ","West Germany","94","0.0469330575683635","0.0380671308067974","0.0557989843299295"
"True entirely","1995","Couple + C. LE 16 ","East Germany","34","0.038253155978928","0.0254413446085575","0.0510649673492985"
"True entirely","1995","Couple + C. GT 16 ","West Germany","79","0.0546994428337242","0.0438613542714562","0.0655375313959921"
"True entirely","1995","Couple + C. GT 16 ","East Germany","38","0.0583350682363211","0.0404677071185609","0.0762024293540813"
"True entirely","1995","Couple + C. LE and GT 16","West Germany","40","0.0464880952306399","0.0319711129575673","0.0610050775037125"
"True entirely","1995","Couple + C. LE and GT 16","East Germany","15","","",""
"Tends to agree","1995","1-pers.-HH","West Germany","122","0.132874701386308","0.112135000769674","0.153614402002943"
"Tends to agree","1995","1-pers.-HH","East Germany","32","0.114167675615343","0.0754378492029761","0.152897502027709"
"Tends to agree","1995","(Married) couple without C. ","West Germany","216","0.0922989382156041","0.0806383962495708","0.103959480181637"
"Tends to agree","1995","(Married) couple without C. ","East Germany","93","0.108737137783469","0.0876344970098676","0.129839778557071"
"Tends to agree","1995","Single parent ","West Germany","53","0.135892757750589","0.103352179206688","0.168433336294489"
"Tends to agree","1995","Single parent ","East Germany","15","","",""
"Tends to agree","1995","Couple + C. LE 16 ","West Germany","253","0.106177254436265","0.0932631451055409","0.119091363766989"
"Tends to agree","1995","Couple + C. LE 16 ","East Germany","110","0.13287273558639","0.110199898143269","0.155545573029511"
"Tends to agree","1995","Couple + C. GT 16 ","West Germany","168","0.0898135603502174","0.076186178539896","0.103440942160539"
"Tends to agree","1995","Couple + C. GT 16 ","East Germany","70","0.10352722727147","0.0803028967002315","0.126751557842709"
"Tends to agree","1995","Couple + C. LE and GT 16","West Germany","97","0.111646976738691","0.0899320340902351","0.133361919387146"
"Tends to agree","1995","Couple + C. LE and GT 16","East Germany","37","0.111112733989837","0.0786487287453734","0.143576739234301"
"Rather not true","1995","1-pers.-HH","West Germany","369","0.351495288714767","0.322323925444841","0.380666651984694"
"Rather not true","1995","1-pers.-HH","East Germany","101","0.431525912335347","0.371206516164841","0.491845308505852"
"Rather not true","1995","(Married) couple without C. ","West Germany","838","0.363035165241278","0.343662871848318","0.382407458634238"
"Rather not true","1995","(Married) couple without C. ","East Germany","314","0.368706048038477","0.336002046284623","0.40141004979233"
"Rather not true","1995","Single parent ","West Germany","173","0.431525519012388","0.384492590589678","0.478558447435098"
"Rather not true","1995","Single parent ","East Germany","53","0.318142714170037","0.243358025426592","0.392927402913483"
"Rather not true","1995","Couple + C. LE 16 ","West Germany","839","0.395716340778117","0.37521721077728","0.416215470778954"
"Rather not true","1995","Couple + C. LE 16 ","East Germany","380","0.44099164365087","0.407827342865928","0.474155944435811"
"Rather not true","1995","Couple + C. GT 16 ","West Germany","598","0.361157964018996","0.338263966690132","0.384051961347859"
"Rather not true","1995","Couple + C. GT 16 ","East Germany","271","0.404052398553813","0.366643902887941","0.441460894219685"
"Rather not true","1995","Couple + C. LE and GT 16","West Germany","300","0.384842704285047","0.3512938935893","0.418391514980793"
"Rather not true","1995","Couple + C. LE and GT 16","East Germany","176","0.506267241253282","0.454621712804488","0.557912769702076"
"Totally disagree","1995","1-pers.-HH","West Germany","478","0.448600433040658","0.418212339244835","0.478988526836481"
"Totally disagree","1995","1-pers.-HH","East Germany","113","0.396794619845375","0.337212808827809","0.456376430862941"
"Totally disagree","1995","(Married) couple without C. ","West Germany","1210","0.502783318945276","0.482640871580256","0.522925766310297"
"Totally disagree","1995","(Married) couple without C. ","East Germany","385","0.475785306873253","0.441931691153255","0.509638922593251"
"Totally disagree","1995","Single parent ","West Germany","178","0.389731300641581","0.343420052840872","0.436042548442291"
"Totally disagree","1995","Single parent ","East Germany","72","0.50428845581272","0.424008155861933","0.584568755763507"
"Totally disagree","1995","Couple + C. LE 16 ","West Germany","1000","0.451173347217254","0.430313442170193","0.472033252264316"
"Totally disagree","1995","Couple + C. LE 16 ","East Germany","337","0.387882464783812","0.355335237324564","0.420429692243061"
"Totally disagree","1995","Couple + C. GT 16 ","West Germany","846","0.494329032797063","0.470499344805362","0.518158720788763"
"Totally disagree","1995","Couple + C. GT 16 ","East Germany","282","0.434085305938396","0.396301092221581","0.47186951965521"
"Totally disagree","1995","Couple + C. LE and GT 16","West Germany","371","0.457022223745623","0.422674172871449","0.491370274619796"
"Totally disagree","1995","Couple + C. LE and GT 16","East Germany","132","0.335465452048246","0.286692446039283","0.38423845805721"
"True entirely","1996","1-pers.-HH","West Germany","46","0.0481586475887274","0.0350643473466359","0.0612529478308188"
"True entirely","1996","1-pers.-HH","East Germany","16","","",""
"True entirely","1996","(Married) couple without C. ","West Germany","105","0.0433609873751283","0.0351247243372588","0.0515972504129979"
"True entirely","1996","(Married) couple without C. ","East Germany","43","0.0497378283188437","0.0355423240204756","0.0639333326172118"
"True entirely","1996","Single parent ","West Germany","23","","",""
"True entirely","1996","Single parent ","East Germany","6","","",""
"True entirely","1996","Couple + C. LE 16 ","West Germany","86","0.0486189816544958","0.039472564500344","0.0577653988086476"
"True entirely","1996","Couple + C. LE 16 ","East Germany","22","","",""
"True entirely","1996","Couple + C. GT 16 ","West Germany","66","0.057999496163116","0.0465355718280642","0.0694634204981678"
"True entirely","1996","Couple + C. GT 16 ","East Germany","22","","",""
"True entirely","1996","Couple + C. LE and GT 16","West Germany","41","0.0520600571176622","0.0367236615414562","0.0673964526938681"
"True entirely","1996","Couple + C. LE and GT 16","East Germany","16","","",""
"Tends to agree","1996","1-pers.-HH","West Germany","112","0.11732313475388","0.0976417536757303","0.13700451583203"
"Tends to agree","1996","1-pers.-HH","East Germany","30","0.0970290094833737","0.0626642460147925","0.131393772951955"
"Tends to agree","1996","(Married) couple without C. ","West Germany","256","0.117903854517686","0.104862324466309","0.130945384569064"
"Tends to agree","1996","(Married) couple without C. ","East Germany","101","0.108853303510707","0.088516574431283","0.12919003259013"
"Tends to agree","1996","Single parent ","West Germany","57","0.109516886940235","0.0807275102123846","0.138306263668086"
"Tends to agree","1996","Single parent ","East Germany","27","","",""
"Tends to agree","1996","Couple + C. LE 16 ","West Germany","234","0.115433572427677","0.101844114633273","0.129023030222082"
"Tends to agree","1996","Couple + C. LE 16 ","East Germany","112","0.144598955895786","0.119996371561102","0.16920154023047"
"Tends to agree","1996","Couple + C. GT 16 ","West Germany","165","0.102019360878378","0.0871746952811852","0.116864026475571"
"Tends to agree","1996","Couple + C. GT 16 ","East Germany","74","0.115047990696841","0.0901122572297167","0.139983724163965"
"Tends to agree","1996","Couple + C. LE and GT 16","West Germany","89","0.121167779192923","0.0986395461659496","0.143696012219897"
