"year","bula_h","pgcasmin","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"1984","Baden-Württemberg","(0) in school","2.4","2","35","1","2","3","4","4","2.05","2.75","1","4","2","3"
"1984","Baden-Württemberg","(1a) inadequately completed","2.96","3","299","1","2","4","4","4","2.85","3.07","1","4","3","3"
"1984","Baden-Württemberg","(1b) general elementary school","2.86","3","603","1","2","4","4","4","2.78","2.94","1","4","3","3"
"1984","Baden-Württemberg","(1c) basic vocational qualification","2.73","3","726","1","2","4","4","4","2.65","2.81","1","4","3","3"
"1984","Baden-Württemberg","(2a) intermediate vocational","2.6","3","202","1","2","4","4","4","2.44","2.76","1","4","2","3"
"1984","Baden-Württemberg","(2b) intermediate general qualification","2.69","3","76","1","2","4","4","4","2.43","2.95","1","4","2","3"
"1984","Baden-Württemberg","(2c_gen) general maturity certificate","2.32","2","56","1","2","3","3","4","2.08","2.56","1","4","2","2"
"1984","Baden-Württemberg","(2c_voc) vocational maturity certificate","2.48","2","76","1","2","4","4","4","2.24","2.72","1","4","2","3"
"1984","Baden-Württemberg","(3a) lower tertiary education","2.65","2.06","43","1","2","4","4","4","2.31","2.99","1","4","2","3"
"1984","Baden-Württemberg","(3b) higher tertiary education","2.23","2","81","1","1","3","4","4","2","2.46","1","4","2","2"
"1984","Bavaria","(0) in school","","","","","","","","","","","","","",""
"1984","Bavaria","(1a) inadequately completed","2.77","3","93","2","2","3","4","4","2.59","2.95","1","4","3","3"
"1984","Bavaria","(1b) general elementary school","2.95","3","478","2","2","4","4","4","2.86","3.04","1","4","3","3"
"1984","Bavaria","(1c) basic vocational qualification","2.83","3","776","1","2","4","4","4","2.76","2.9","1","4","3","3"
"1984","Bavaria","(2a) intermediate vocational","2.66","3","272","1","2","4","4","4","2.53","2.79","1","4","2","3"
"1984","Bavaria","(2b) intermediate general qualification","2.69","3","89","1","2","4","4","4","2.47","2.91","1","4","2","3"
"1984","Bavaria","(2c_gen) general maturity certificate","1.95","2","55","1","1","3","4","4","1.64","2.26","1","4","1","2"
"1984","Bavaria","(2c_voc) vocational maturity certificate","2.29","2","77","1","1","3","4","4","2.04","2.54","1","4","2","3"
"1984","Bavaria","(3a) lower tertiary education","2.56","3","54","1","2","3","4","4","2.26","2.86","1","4","2","3"
"1984","Bavaria","(3b) higher tertiary education","2.58","3","95","1","2","4","4","4","2.36","2.8","1","4","2","3"
"1984","Berlin","(0) in school","","","","","","","","","","","","","",""
"1984","Berlin","(1a) inadequately completed","3.07","3","40","2","2","4","4","4","2.76","3.38","1","4","2","3"
"1984","Berlin","(1b) general elementary school","2.75","3","86","2","2","4","4","4","2.55","2.95","1","4","2","3"
"1984","Berlin","(1c) basic vocational qualification","2.72","3","114","1","2","4","4","4","2.52","2.92","1","4","2","3"
