"year","education","hgtyp1hh","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"1984","college entrance qualification","(Married) couple without C.","2.38","2","320","1","1","3","4","4","2.26","2.5","1","4","2","2"
"1984","college entrance qualification","1-pers.-HH","2.2","2","208","1","1","3","4","4","2.06","2.34","1","4","2","2"
"1984","college entrance qualification","Couple + C. GT 16 ","2.31","2","209","1","1","3","4","4","2.16","2.46","1","4","2","2"
"1984","college entrance qualification","Couple + C. LE 16","2.3","2","288","1","1","3","4","4","2.18","2.42","1","4","2","2"
"1984","college entrance qualification","Couple + C. LE and GT 16","2.31","2","104","1","2","3","4","4","2.11","2.51","1","4","2","2"
"1984","college entrance qualification","Single parent","2.37","2","47","1","1","3","4","4","2.05","2.69","1","4","2","3"
"1984","lower secondary degree","(Married) couple without C.","2.87","3","1575","1","2","4","4","4","2.82","2.92","1","4","3","3"
"1984","lower secondary degree","1-pers.-HH","2.98","3","658","2","2","4","4","4","2.9","3.06","1","4","3","3"
"1984","lower secondary degree","Couple + C. GT 16 ","2.72","3","961","1","2","4","4","4","2.65","2.79","1","4","3","3"
"1984","lower secondary degree","Couple + C. LE 16","2.59","3","1280","1","2","4","4","4","2.53","2.65","1","4","3","3"
"1984","lower secondary degree","Couple + C. LE and GT 16","2.75","3","774","1","2","4","4","4","2.68","2.82","1","4","3","3"
"1984","lower secondary degree","Single parent","2.65","3","312","1","2","4","4","4","2.53","2.77","1","4","3","3"
"1984","no degree/no degree yet","(Married) couple without C.","2.98","3","132","2","2","4","4","4","2.82","3.14","1","4","3","4"
"1984","no degree/no degree yet","1-pers.-HH","3.01","3","78","2","2","4","4","4","2.8","3.22","1","4","3","4"
"1984","no degree/no degree yet","Couple + C. GT 16 ","2.44","3","227","1","2","3","4","4","2.31","2.57","1","4","3","3"
"1984","no degree/no degree yet","Couple + C. LE 16","2.98","3","338","2","2","4","4","4","2.88","3.08","1","4","3","3"
"1984","no degree/no degree yet","Couple + C. LE and GT 16","2.51","2","292","1","2","3","4","4","2.39","2.63","1","4","3","3"
"1984","no degree/no degree yet","Single parent","2.33","2","62","1","1","3","4","4","2.05","2.61","1","4","2","3"
"1984","Other degree","(Married) couple without C.","3.02","3","188","2","2","4","4","4","2.87","3.17","1","4","3","3"
"1984","Other degree","1-pers.-HH","2.98","3","104","2","2","4","4","4","2.79","3.17","1","4","3","4"
"1984","Other degree","Couple + C. GT 16 ","2.82","3","157","2","2","4","4","4","2.66","2.98","1","4","3","3"
"1984","Other degree","Couple + C. LE 16","2.93","3","586","2","2","4","4","4","2.85","3.01","1","4","3","3"
"1984","Other degree","Couple + C. LE and GT 16","3.13","3","217","2","3","4","4","4","3","3.26","1","4","3","3"
"1984","Other degree","Single parent","2.76","3","41","1","2","4","4","4","2.45","3.07","1","4","2","4"
