"plh0032","year","regtyp","sampreg","n","percent","lower_confidence","upper_confidence","value"
"Some worries","1989","Rural Area","West Germany","1094","0.577857954523135","0.555602965826057","0.600112943220214","2"
"Some worries","1989","Rural Area","East Germany","","","","","2"
"Big worries","1990","Urban Area","West Germany","1318","0.182411159046911","0.173679320946564","0.191142997147257","1"
"Big worries","1990","Urban Area","East Germany","575","0.365460347691066","0.34137782390818","0.389542871473952","1"
"Big worries","1990","Rural Area","West Germany","372","0.201604241484047","0.183478439782728","0.219730043185367","1"
"Big worries","1990","Rural Area","East Germany","1029","0.349248283317519","0.331634167576431","0.366862399058606","1"
"No worries","1990","Urban Area","West Germany","2199","0.293716227840582","0.283417915001148","0.304014540680015","3"
"No worries","1990","Urban Area","East Germany","153","0.112557012266017","0.0967514848465544","0.12836253968548","3"
"No worries","1990","Rural Area","West Germany","524","0.283821619731039","0.263452529977494","0.304190709484583","3"
"No worries","1990","Rural Area","East Germany","265","0.106402847827936","0.0950099668997993","0.117795728756073","3"
"Some worries","1990","Urban Area","West Germany","3997","0.523872613112508","0.512580195658071","0.535165030566945","2"
"Some worries","1990","Urban Area","East Germany","808","0.521982640042917","0.497002069830238","0.546963210255596","2"
"Some worries","1990","Rural Area","West Germany","986","0.514574138784914","0.491994150394247","0.537154127175582","2"
"Some worries","1990","Rural Area","East Germany","1520","0.544348868854546","0.525947889704227","0.562749848004864","2"
"Big worries","1991","Urban Area","West Germany","1319","0.18948390643845","0.180599293130978","0.198368519745921","1"
"Big worries","1991","Urban Area","East Germany","640","0.45902682885818","0.432716251355165","0.485337406361195","1"
"Big worries","1991","Rural Area","West Germany","356","0.181812333598315","0.164654065154645","0.198970602041985","1"
"Big worries","1991","Rural Area","East Germany","1305","0.482643332906886","0.463717675010987","0.501568990802785","1"
"No worries","1991","Urban Area","West Germany","1735","0.219452692417659","0.210069694585031","0.228835690250288","3"
"No worries","1991","Urban Area","East Germany","80","0.0699757052662428","0.0565064286759459","0.0834449818565398","3"
"No worries","1991","Rural Area","West Germany","446","0.229223769001702","0.210524298693047","0.247923239310358","3"
"No worries","1991","Rural Area","East Germany","155","0.065187644461231","0.0558381598584985","0.0745371290639635","3"
"Some worries","1991","Urban Area","West Germany","4420","0.591063401143891","0.579917464532493","0.602209337755288","2"
"Some worries","1991","Urban Area","East Germany","658","0.470997465875577","0.444642549428208","0.497352382322946","2"
"Some worries","1991","Rural Area","West Germany","1139","0.588963897399983","0.567075213737554","0.610852581062411","2"
"Some worries","1991","Rural Area","East Germany","1218","0.452169022631883","0.433318799264095","0.47101924599967","2"
"Big worries","1992","Urban Area","West Germany","1671","0.237353068939943","0.227642253199652","0.247063884680235","1"
"Big worries","1992","Urban Area","East Germany","507","0.362630220648897","0.337200560662407","0.388059880635388","1"
"Big worries","1992","Rural Area","West Germany","467","0.242389645702958","0.223246526361328","0.261532765044587","1"
"Big worries","1992","Rural Area","East Germany","908","0.362784273466391","0.343849829469984","0.381718717462797","1"
"No worries","1992","Urban Area","West Germany","1258","0.159034013674267","0.150687007214513","0.167381020134022","3"
"No worries","1992","Urban Area","East Germany","118","0.0999109158963181","0.0840487663544865","0.11577306543815","3"
"No worries","1992","Rural Area","West Germany","331","0.16737788438764","0.150701352728402","0.184054416046877","3"
"No worries","1992","Rural Area","East Germany","223","0.0983643707308543","0.0866364903084152","0.110092251153293","3"
"Some worries","1992","Urban Area","West Germany","4445","0.603612917385789","0.592448513643855","0.614777321127722","2"
"Some worries","1992","Urban Area","East Germany","748","0.537458863454785","0.511085797631915","0.563831929277655","2"
"Some worries","1992","Rural Area","West Germany","1127","0.590232469909403","0.568263330552265","0.612201609266541","2"
"Some worries","1992","Rural Area","East Germany","1346","0.538851355802755","0.519220463261467","0.558482248344043","2"
"Big worries","1993","Urban Area","West Germany","2815","0.394280545259499","0.383104436316519","0.405456654202478","1"
"Big worries","1993","Urban Area","East Germany","605","0.441315745724122","0.415079795315924","0.467551696132321","1"
"Big worries","1993","Rural Area","West Germany","743","0.399841563893927","0.377964105030397","0.421719022757458","1"
"Big worries","1993","Rural Area","East Germany","968","0.40175808914642","0.382337467979438","0.421178710313401","1"
"No worries","1993","Urban Area","West Germany","582","0.067862591064035","0.0621107433587229","0.0736144387693471","3"
"No worries","1993","Urban Area","East Germany","68","0.0574104871232965","0.0451192444932449","0.0697017297533481","3"
"No worries","1993","Rural Area","West Germany","143","0.0680852645626536","0.0568357287208991","0.079334800404408","3"
"No worries","1993","Rural Area","East Germany","118","0.0538889403403547","0.0449442921050756","0.0628335885756338","3"
"Some worries","1993","Urban Area","West Germany","3948","0.537856863676466","0.526455053609694","0.549258673743239","2"
"Some worries","1993","Urban Area","East Germany","703","0.501273767152581","0.474855308901008","0.527692225404155","2"
"Some worries","1993","Rural Area","West Germany","1040","0.532073171543419","0.509789096962939","0.554357246123899","2"
"Some worries","1993","Rural Area","East Germany","1362","0.544352970513226","0.524624339304397","0.564081601722054","2"
"Big worries","1994","Urban Area","West Germany","2571","0.363279708101053","0.352186827616765","0.374372588585341","1"
"Big worries","1994","Urban Area","East Germany","581","0.431931428212392","0.405643964275075","0.458218892149708","1"
"Big worries","1994","Rural Area","West Germany","712","0.383605185100711","0.361642033778177","0.405568336423244","1"
"Big worries","1994","Rural Area","East Germany","926","0.381575655734049","0.362193456730711","0.400957854737387","1"
"No worries","1994","Urban Area","East Germany","85","0.0669524104292827","0.0536883677059267","0.0802164531526387","3"
"No worries","1994","Urban Area","West Germany","607","0.0772064267589215","0.0710500041323198","0.0833628493855233","3"
"No worries","1994","Rural Area","West Germany","140","0.0746933837180638","0.0628191161237159","0.0865676513124117","3"
"No worries","1994","Rural Area","East Germany","107","0.0523180454430009","0.043433678429871","0.0612024124561309","3"
"Some worries","1994","Urban Area","West Germany","4043","0.559513865140025","0.548063457015003","0.570964273265047","2"
"Some worries","1994","Urban Area","East Germany","698","0.501116161358325","0.474581727366632","0.527650595350019","2"
"Some worries","1994","Rural Area","West Germany","1031","0.541701431181225","0.519196526749458","0.564206335612993","2"
"Some worries","1994","Rural Area","East Germany","1380","0.56610629882295","0.546331590043673","0.585881007602227","2"
"Big worries","1995","Urban Area","West Germany","1853","0.245383009689218","0.235676565779492","0.255089453598945","1"
"Big worries","1995","Urban Area","East Germany","376","0.294302660515288","0.269228660943001","0.319376660087574","1"
"Big worries","1995","Rural Area","West Germany","521","0.278062487811257","0.258596031898022","0.297528943724493","1"
"Big worries","1995","Rural Area","East Germany","619","0.261065585138048","0.243537390036572","0.278593780239524","1"
"No worries","1995","Urban Area","West Germany","1000","0.130903616918295","0.123295373312357","0.138511860524234","3"
"No worries","1995","Urban Area","East Germany","128","0.104693731449291","0.0878490255770825","0.121538437321499","3"
"No worries","1995","Rural Area","West Germany","243","0.103938457978038","0.0906790865005926","0.117197829455484","3"
"No worries","1995","Rural Area","East Germany","203","0.0896211121790889","0.0782218775530792","0.101020346805099","3"
"Some worries","1995","Urban Area","West Germany","4697","0.623713373392487","0.612785729470659","0.634641017314314","2"
"Some worries","1995","Urban Area","East Germany","765","0.601003608035421","0.574060958382305","0.627946257688538","2"
"Some worries","1995","Rural Area","West Germany","1271","0.617999054210705","0.596888870704629","0.63910923771678","2"
"Some worries","1995","Rural Area","East Germany","1590","0.649313302682863","0.630269826130237","0.668356779235489","2"
"Big worries","1996","Urban Area","West Germany","3013","0.436064009561116","0.424734040667064","0.447393978455168","1"
"Big worries","1996","Urban Area","East Germany","625","0.470826007678697","0.443671607573285","0.497980407784108","1"
"Big worries","1996","Rural Area","West Germany","895","0.47563979352852","0.453904371880089","0.497375215176952","1"
"Big worries","1996","Rural Area","East Germany","969","0.418659083838198","0.398884652293758","0.438433515382638","1"
"No worries","1996","Urban Area","West Germany","544","0.0680240225892983","0.0622713162661419","0.0737767289124546","3"
"No worries","1996","Urban Area","East Germany","64","0.0497112763168456","0.037887233613687","0.0615353190200043","3"
"No worries","1996","Rural Area","West Germany","136","0.0595450035844146","0.0492457491393722","0.069844258029457","3"
"No worries","1996","Rural Area","East Germany","140","0.0597930596798866","0.0502893006096627","0.0692968187501106","3"
"Some worries","1996","Urban Area","West Germany","3802","0.495911967849586","0.484488599589946","0.507335336109226","2"
"Some worries","1996","Urban Area","East Germany","609","0.479462716004458","0.45228492927841","0.506640502730506","2"
"Some worries","1996","Rural Area","West Germany","997","0.464815202887065","0.443107885219189","0.486522520554941","2"
"Some worries","1996","Rural Area","East Germany","1282","0.521547856481916","0.501525064398091","0.54157064856574","2"
"Big worries","1997","Urban Area","West Germany","3228","0.478142261707837","0.466640786283582","0.489643737132091","1"
"Big worries","1997","Urban Area","East Germany","705","0.54767793767046","0.520325814453695","0.575030060887224","1"
"Big worries","1997","Rural Area","West Germany","911","0.46660691506128","0.444621522566637","0.488592307555924","1"
"Big worries","1997","Rural Area","East Germany","1196","0.523200423827194","0.503092099010501","0.543308748643886","1"
"No worries","1997","Urban Area","West Germany","426","0.0523280479198327","0.047200671442459","0.0574554243972063","3"
"No worries","1997","Urban Area","East Germany","28","","","","3"
"No worries","1997","Rural Area","West Germany","98","0.0432651563560299","0.0342991326737656","0.0522311800382941","3"
"No worries","1997","Rural Area","East Germany","77","0.0312259934384631","0.0242236519117864","0.0382283349651398","3"
"Some worries","1997","Urban Area","West Germany","3592","0.469529690372331","0.458038606439941","0.481020774304721","2"
"Some worries","1997","Urban Area","East Germany","539","0.420474583887479","0.393347028815175","0.447602138959783","2"
"Some worries","1997","Rural Area","West Germany","969","0.49012792858269","0.468097635014121","0.512158222151259","2"
"Some worries","1997","Rural Area","East Germany","1097","0.445573582734343","0.425563190900323","0.465583974568363","2"
"Big worries","1998","Urban Area","West Germany","3116","0.397406782043238","0.386740551179823","0.408073012906652","1"
"Big worries","1998","Urban Area","East Germany","692","0.537145585479413","0.510185664251427","0.564105506707398","1"
"Big worries","1998","Rural Area","West Germany","969","0.431825796828893","0.411643924196089","0.452007669461696","1"
"Big worries","1998","Rural Area","East Germany","1292","0.510525607449195","0.491161304796965","0.529889910101425","1"
"No worries","1998","Urban Area","West Germany","646","0.076226921019348","0.0704430571550536","0.0820107848836423","3"
"No worries","1998","Urban Area","East Germany","52","0.0416558317473472","0.0308527150893304","0.052458948405364","3"
"No worries","1998","Rural Area","West Germany","169","0.0688846389205142","0.0585658351762132","0.0792034426648153","3"
"No worries","1998","Rural Area","East Germany","99","0.0416280187430884","0.0338907437376954","0.0493652937484814","3"
"Some worries","1998","Urban Area","West Germany","4324","0.526366296937414","0.515483348821803","0.537249245053025","2"
"Some worries","1998","Urban Area","East Germany","570","0.42119858277324","0.394501816953216","0.447895348593264","2"
"Some worries","1998","Rural Area","West Germany","1176","0.499289564250593","0.478917455791344","0.519661672709842","2"
"Some worries","1998","Rural Area","East Germany","1169","0.447846373807717","0.428583432394903","0.467109315220531","2"
"Big worries","1999","Urban Area","West Germany","1839","0.254267496381422","0.244552093815324","0.26398289894752","1"
"Big worries","1999","Urban Area","East Germany","388","0.304553193671711","0.279487672193067","0.329618715150355","1"
"Big worries","1999","Rural Area","West Germany","532","0.256739376298728","0.238559784653619","0.274918967943837","1"
"Big worries","1999","Rural Area","East Germany","746","0.295139500549985","0.277267643008062","0.313011358091908","1"
"No worries","1999","Urban Area","West Germany","910","0.113709021294253","0.106626148109505","0.120791894479001","3"
"No worries","1999","Urban Area","East Germany","89","0.0655784886062969","0.0520961471387176","0.0790608300738762","3"
"No worries","1999","Rural Area","West Germany","235","0.102937786942645","0.0902914131186196","0.115584160766671","3"
"No worries","1999","Rural Area","East Germany","165","0.0686591827538739","0.0587506791502752","0.0785676863574726","3"
"Some worries","1999","Urban Area","West Germany","4968","0.632023482324325","0.621263773947281","0.64278319070137","2"
"Some worries","1999","Urban Area","East Germany","818","0.629868317721992","0.603570711418066","0.656165924025919","2"
"Some worries","1999","Rural Area","West Germany","1451","0.640322836758627","0.620350759023106","0.660294914494147","2"
"Some worries","1999","Rural Area","East Germany","1591","0.636201316696141","0.61735040836256","0.655052225029722","2"
"Big worries","2000","Urban Area","West Germany","2546","0.188518379792221","0.182013891126258","0.195022868458185","1"
"Big worries","2000","Urban Area","East Germany","603","0.32136043959096","0.300444398102819","0.3422764810791","1"
"Big worries","2000","Rural Area","West Germany","914","0.208656014641069","0.196554155154065","0.220757874128073","1"
"Big worries","2000","Rural Area","East Germany","1229","0.313485952191033","0.298952411307437","0.328019493074628","1"
"No worries","2000","Urban Area","West Germany","2711","0.1954224498655","0.188828158230467","0.202016741500533","3"
"No worries","2000","Urban Area","East Germany","177","0.0958042812507418","0.0826220968184731","0.108986465683011","3"
"No worries","2000","Rural Area","West Germany","773","0.178679210139051","0.167270214366318","0.190088205911784","3"
"No worries","2000","Rural Area","East Germany","401","0.108121646196333","0.0983931252828691","0.117850167109797","3"
"Some worries","2000","Urban Area","West Germany","8633","0.616059170342279","0.607971185456934","0.624147155227623","2"
"Some worries","2000","Urban Area","East Germany","1135","0.582835279158299","0.56075063507544","0.604919923241158","2"
"Some worries","2000","Rural Area","West Germany","2644","0.61266477521988","0.598156728281974","0.627172822157787","2"
"Some worries","2000","Rural Area","East Germany","2284","0.578392401612634","0.562921943135314","0.593862860089955","2"
"Big worries","2001","Urban Area","West Germany","2022","0.166769232634323","0.160263234380034","0.173275230888612","1"
"Big worries","2001","Urban Area","East Germany","577","0.317368482924459","0.295866084524382","0.338870881324536","1"
"Big worries","2001","Rural Area","West Germany","720","0.193901024808136","0.181416006356891","0.206386043259381","1"
"Big worries","2001","Rural Area","East Germany","1206","0.343168843587005","0.327717896281332","0.358619790892677","1"
"No worries","2001","Urban Area","West Germany","2655","0.209729232410722","0.202623795779289","0.216834669042155","3"
"No worries","2001","Urban Area","East Germany","160","0.101175132730333","0.0872440051488654","0.115106260311801","3"
"No worries","2001","Rural Area","West Germany","712","0.184264745946063","0.172021383844956","0.196508108047169","3"
"No worries","2001","Rural Area","East Germany","383","0.109958896638541","0.0997778006597863","0.120139992617297","3"
"Some worries","2001","Urban Area","West Germany","7934","0.623501534954955","0.615045365123514","0.631957704786396","2"
"Some worries","2001","Urban Area","East Germany","1063","0.581456384345208","0.558666570852041","0.604246197838374","2"
"Some worries","2001","Rural Area","West Germany","2420","0.621834229245802","0.606520415090902","0.637148043400702","2"
"Some worries","2001","Rural Area","East Germany","2038","0.546872259774454","0.530671790848101","0.563072728700806","2"
"Big worries","2002","Urban Area","West Germany","3913","0.302045675136378","0.294320790934788","0.309770559337968","1"
"Big worries","2002","Urban Area","East Germany","835","0.451329475625492","0.428579653723389","0.474079297527595","1"
"Big worries","2002","Rural Area","West Germany","1299","0.344216921391934","0.329551854764628","0.35888198801924","1"
"Big worries","2002","Rural Area","East Germany","1637","0.45745227241461","0.441153562473934","0.473750982355287","1"
"No worries","2002","Urban Area","West Germany","1492","0.108770835377179","0.103532502500943","0.114009168253414","3"
"No worries","2002","Urban Area","East Germany","93","0.0486368709360238","0.0388028459176389","0.0584708959544087","3"
"No worries","2002","Rural Area","West Germany","396","0.0944778458605618","0.0854496211376976","0.103506070583426","3"
"No worries","2002","Rural Area","East Germany","192","0.0582220600075845","0.0505611669061056","0.0658829531090634","3"
"Some worries","2002","Urban Area","West Germany","8166","0.589183489486444","0.5809061380523","0.597460840920587","2"
"Some worries","2002","Urban Area","East Germany","910","0.500033653438484","0.477175279088517","0.522892027788451","2"
"Some worries","2002","Rural Area","West Germany","2337","0.561305232747504","0.545988412987184","0.576622052507824","2"
"Some worries","2002","Rural Area","East Germany","1760","0.484325667577805","0.467975663615413","0.500675671540197","2"
"Big worries","2003","Urban Area","West Germany","6789","0.527763516816345","0.519194938986904","0.536332094645786","1"
"Big worries","2003","Urban Area","East Germany","1142","0.617793379077736","0.595566295608214","0.640020462547259","1"
"Big worries","2003","Rural Area","West Germany","2048","0.54629569420365","0.530462412089349","0.562128976317951","1"
"Big worries","2003","Rural Area","East Germany","2204","0.633920847063142","0.618011277450375","0.649830416675909","1"
"No worries","2003","Urban Area","West Germany","667","0.0530926645524316","0.0492442637488228","0.0569410653560405","3"
"No worries","2003","Urban Area","East Germany","54","0.0328002783913218","0.0246530742404106","0.040947482542233","3"
"No worries","2003","Rural Area","West Germany","189","0.0488204598149252","0.0419671116796331","0.0556738079502173","3"
"No worries","2003","Rural Area","East Germany","93","0.0297965448703043","0.0241813119268027","0.0354117778138058","3"
"Some worries","2003","Urban Area","West Germany","5584","0.419143818631223","0.410674955075275","0.427612682187171","2"
"Some worries","2003","Urban Area","East Germany","640","0.349406342530942","0.327597528095858","0.371215156966026","2"
"Some worries","2003","Rural Area","West Germany","1561","0.404883845981425","0.389272630972658","0.420495060990192","2"
"Some worries","2003","Rural Area","East Germany","1225","0.336282608066554","0.320679999338865","0.351885216794243","2"
"Big worries","2004","Urban Area","West Germany","5891","0.480179228182085","0.471465048708064","0.488893407656107","1"
"Big worries","2004","Urban Area","East Germany","1004","0.55131114907455","0.528511349878411","0.57411094827069","1"
"Big worries","2004","Rural Area","West Germany","1840","0.515388719593522","0.499397525663467","0.531379913523576","1"
"Big worries","2004","Rural Area","East Germany","1899","0.573572811417013","0.556971159178388","0.590174463655638","1"
"No worries","2004","Urban Area","West Germany","797","0.0611599376412667","0.0569804088183744","0.0653394664641589","3"
"No worries","2004","Urban Area","East Germany","69","0.0439775221334647","0.0345779209995213","0.053377123267408","3"
"No worries","2004","Rural Area","West Germany","235","0.0612235200547891","0.0535524327726892","0.068894607336889","3"
"No worries","2004","Rural Area","East Germany","148","0.0435691636277325","0.0367166329756417","0.0504216942798232","3"
"Some worries","2004","Urban Area","West Germany","5939","0.458660834176648","0.449969657994439","0.467352010358857","2"
"Some worries","2004","Urban Area","East Germany","755","0.404711328791985","0.382210605187309","0.427212052396662","2"
"Some worries","2004","Rural Area","West Germany","1677","0.423387760351689","0.407577910185148","0.439197610518231","2"
"Some worries","2004","Rural Area","East Germany","1362","0.382858024955255","0.366540810902445","0.399175239008064","2"
"Big worries","2005","Urban Area","West Germany","6203","0.52211239739331","0.513216229433586","0.531008565353035","1"
"Big worries","2005","Urban Area","East Germany","1026","0.574004968133885","0.550929055109418","0.597080881158352","1"
"Big worries","2005","Rural Area","West Germany","1907","0.56603876330189","0.549774099443323","0.582303427160457","1"
"Big worries","2005","Rural Area","East Germany","2003","0.622809930832321","0.60622541240513","0.639394449259511","1"
"No worries","2005","Urban Area","West Germany","584","0.0485740260691174","0.0447453586596891","0.0524026934785458","3"
"No worries","2005","Urban Area","East Germany","62","0.035092399835344","0.0265052666521792","0.0436795330185089","3"
"No worries","2005","Rural Area","West Germany","204","0.0579269062186055","0.05026072637066","0.065593086066551","3"
"No worries","2005","Rural Area","East Germany","120","0.0412450258770724","0.0344407082073541","0.0480493435467907","3"
"Some worries","2005","Urban Area","West Germany","5324","0.429313576537572","0.420498132946793","0.438129020128351","2"
"Some worries","2005","Urban Area","East Germany","676","0.390902632030771","0.368131927952727","0.413673336108815","2"
"Some worries","2005","Rural Area","West Germany","1456","0.376034330479505","0.360138228795881","0.391930432163128","2"
"Some worries","2005","Rural Area","East Germany","1158","0.335945043290607","0.319783564149333","0.352106522431881","2"
"Big worries","2006","Urban Area","West Germany","5364","0.428962023557875","0.420375237561268","0.437548809554482","1"
"Big worries","2006","Urban Area","East Germany","867","0.472352367732919","0.449403767702343","0.495300967763495","1"
"Big worries","2006","Rural Area","West Germany","1728","0.468573866881213","0.45294265344291","0.484205080319517","1"
"Big worries","2006","Rural Area","East Germany","1643","0.484760130032246","0.468105269984074","0.501414990080418","1"
"No worries","2006","Urban Area","West Germany","882","0.0731159007913682","0.068599345260325","0.0776324563224115","3"
"No worries","2006","Urban Area","East Germany","94","0.0659288097540391","0.0545216175856588","0.0773360019224195","3"
"No worries","2006","Rural Area","West Germany","275","0.0700883823308208","0.0620914013565382","0.0780853633051035","3"
"No worries","2006","Rural Area","East Germany","194","0.0611993869442712","0.0532114794254111","0.0691872944631312","3"
"Some worries","2006","Urban Area","West Germany","6516","0.497922075650757","0.489247365455109","0.506596785846405","2"
"Some worries","2006","Urban Area","East Germany","857","0.461718822513042","0.438802520446747","0.484635124579336","2"
"Some worries","2006","Rural Area","West Germany","1912","0.461337750787966","0.445722463638646","0.476953037937285","2"
"Some worries","2006","Rural Area","East Germany","1622","0.454040483023483","0.437448422663735","0.470632543383231","2"
"Big worries","2007","Urban Area","West Germany","2706","0.239930263494056","0.232228460987455","0.247632066000657","1"
"Big worries","2007","Urban Area","East Germany","451","0.261320520374904","0.240605231381348","0.282035809368459","1"
"Big worries","2007","Rural Area","West Germany","870","0.26158027397963","0.247347689452181","0.275812858507079","1"
"Big worries","2007","Rural Area","East Germany","961","0.304992019280518","0.289226245962834","0.320757792598203","1"
"No worries","2007","Urban Area","West Germany","2106","0.17023239364209","0.163454067157238","0.177010720126941","3"
"No worries","2007","Urban Area","East Germany","216","0.132919255898641","0.116912624524108","0.148925887273175","3"
"No worries","2007","Rural Area","West Germany","562","0.1422749434199","0.130962201200209","0.153587685639591","3"
"No worries","2007","Rural Area","East Germany","360","0.110359719352196","0.0996299927184211","0.121089445985971","3"
"Some worries","2007","Urban Area","West Germany","6998","0.589837342863854","0.580966450016084","0.598708235711625","2"
"Some worries","2007","Urban Area","East Germany","1061","0.605760223726455","0.582718932235727","0.628801515217183","2"
"Some worries","2007","Rural Area","West Germany","2231","0.59614478260047","0.580254985402062","0.612034579798879","2"
"Some worries","2007","Rural Area","East Germany","1955","0.584648261367286","0.56777373887923","0.601522783855342","2"
"Big worries","2008","Urban Area","West Germany","2650","0.245710727622855","0.237713802841912","0.253707652403798","1"
"Big worries","2008","Urban Area","East Germany","452","0.284624250447457","0.263008345540316","0.306240155354598","1"
"Big worries","2008","Rural Area","West Germany","850","0.264521207584967","0.249773081598141","0.279269333571794","1"
"Big worries","2008","Rural Area","East Germany","838","0.289036283983002","0.273099250427953","0.304973317538051","1"
"No worries","2008","Urban Area","West Germany","1627","0.143596073260869","0.137082000676995","0.150110145844742","3"
"No worries","2008","Urban Area","East Germany","193","0.137091549315955","0.120615310905398","0.153567787726512","3"
"No worries","2008","Rural Area","West Germany","424","0.116598796740039","0.105867615222388","0.127329978257689","3"
"No worries","2008","Rural Area","East Germany","378","0.108484420133581","0.0975510074603575","0.119417832806805","3"
"Some worries","2008","Urban Area","West Germany","6856","0.610693199116276","0.601635883043638","0.619750515188915","2"
"Some worries","2008","Urban Area","East Germany","1029","0.578284200236588","0.554627674474345","0.601940725998831","2"
"Some worries","2008","Rural Area","West Germany","2162","0.618879995674994","0.602641133032325","0.635118858317663","2"
"Some worries","2008","Rural Area","East Germany","1892","0.602479295883417","0.585274143400395","0.61968444836644","2"
"Big worries","2009","Urban Area","West Germany","4462","0.433551275192247","0.423949127956844","0.443153422427651","1"
"Big worries","2009","Urban Area","East Germany","685","0.418577786651259","0.394344603874649","0.44281096942787","1"
"Big worries","2009","Rural Area","West Germany","1503","0.480633780389213","0.463514502623166","0.497753058155259","1"
"Big worries","2009","Rural Area","East Germany","1324","0.460074072219136","0.442122195447056","0.478025948991216","1"
"No worries","2009","Urban Area","West Germany","586","0.0606934861360002","0.0560670930099836","0.0653198792620168","3"
"No worries","2009","Urban Area","East Germany","80","0.0707461922783544","0.058151276462108","0.0833411080946007","3"
