"plh0032","year","e11103","migback","n","percent","lower_confidence","upper_confidence"
"Big worries","1985","Not Working","no migration background","989","0.30260377429117","0.286716942791253","0.318490605791087"
"Big worries","1985","Part Time","direct migration background","139","0.302612670139424","0.26044823856402","0.344777101714827"
"Big worries","1985","Part Time","indirect migration background","5","","",""
"Big worries","1985","Part Time","no migration background","437","0.316075374415197","0.291500223520276","0.340650525310118"
"No worries","1985","Full Time","direct migration background","353","0.177362611611222","0.158395568825375","0.196329654397068"
"No worries","1985","Full Time","indirect migration background","13","","",""
"No worries","1985","Full Time","no migration background","312","0.0950902023771745","0.0851165678153875","0.105063836938962"
"No worries","1985","Not Working","direct migration background","224","0.224604911484845","0.196762051689581","0.252447771280109"
"No worries","1985","Not Working","indirect migration background","13","","",""
"No worries","1985","Not Working","no migration background","484","0.16263135515809","0.149869294322696","0.175393415993484"
"No worries","1985","Part Time","direct migration background","98","0.167805619498387","0.133506631256293","0.202104607740482"
"No worries","1985","Part Time","indirect migration background","5","","",""
"No worries","1985","Part Time","no migration background","123","0.0924537493932362","0.0771431078230618","0.107764390963411"
"Some worries","1985","Full Time","direct migration background","828","0.558089736853881","0.533430284560333","0.582749189147428"
"Some worries","1985","Full Time","indirect migration background","28","","",""
"Some worries","1985","Full Time","no migration background","1923","0.578987091904656","0.562200402041917","0.595773781767396"
"Some worries","1985","Not Working","direct migration background","437","0.548692995092817","0.515492585755945","0.58189340442969"
"Some worries","1985","Not Working","indirect migration background","40","0.66883171118918","0.559360047906407","0.778303374471954"
"Some worries","1985","Not Working","no migration background","1739","0.53476487055074","0.517515311091437","0.552014430010044"
"Some worries","1985","Part Time","direct migration background","219","0.529581710362189","0.483770237170458","0.57539318355392"
"Some worries","1985","Part Time","indirect migration background","11","","",""
"Some worries","1985","Part Time","no migration background","815","0.591470876191567","0.565488735164786","0.617453017218348"
"Big worries","1986","Full Time","direct migration background","270","0.168897849133866","0.150099916588987","0.187695781678745"
"Big worries","1986","Full Time","indirect migration background","6","","",""
"Big worries","1986","Full Time","no migration background","596","0.183149146199947","0.169795748884691","0.196502543515203"
"Big worries","1986","Not Working","direct migration background","143","0.152644967828534","0.128294907921449","0.176995027735619"
"Big worries","1986","Not Working","indirect migration background","7","","",""
"Big worries","1986","Not Working","no migration background","587","0.19587939160732","0.181606077085194","0.210152706129447"
"Big worries","1986","Part Time","direct migration background","67","0.16979818765513","0.135337492537994","0.204258882772265"
"Big worries","1986","Part Time","indirect migration background","6","","",""
"Big worries","1986","Part Time","no migration background","282","0.217590713304546","0.195348933356196","0.239832493252896"
"No worries","1986","Full Time","direct migration background","398","0.241179352392109","0.219715362440963","0.262643342343255"
"No worries","1986","Full Time","indirect migration background","17","","",""
"No worries","1986","Full Time","no migration background","663","0.210060757529789","0.195997457360523","0.224124057699054"
"No worries","1986","Not Working","direct migration background","282","0.335415299213107","0.303448976067941","0.367381622358272"
"No worries","1986","Not Working","indirect migration background","21","","",""
"No worries","1986","Not Working","no migration background","756","0.262476354993973","0.24665284106334","0.278299868924607"
"No worries","1986","Part Time","direct migration background","115","0.2496196088016","0.209896268837924","0.289342948765275"
"No worries","1986","Part Time","indirect migration background","6","","",""
"No worries","1986","Part Time","no migration background","250","0.190623162615785","0.169449519701541","0.21179680553003"
"Some worries","1986","Full Time","direct migration background","858","0.589922798474025","0.565245294699781","0.614600302248269"
"Some worries","1986","Full Time","indirect migration background","33","0.554669026005474","0.424498552068426","0.684839499942523"
"Some worries","1986","Full Time","no migration background","1964","0.606790096270265","0.589926530759629","0.623653661780901"
"Some worries","1986","Not Working","direct migration background","413","0.511939732958359","0.478096470100051","0.545782995816668"
"Some worries","1986","Not Working","indirect migration background","36","0.59887619695338","0.47879753301766","0.7189548608891"
"Some worries","1986","Not Working","no migration background","1627","0.541644253398706","0.523724654823725","0.559563851973688"
"Some worries","1986","Part Time","direct migration background","274","0.580582203543271","0.535290260084733","0.625874147001808"
"Some worries","1986","Part Time","indirect migration background","23","","",""
"Some worries","1986","Part Time","no migration background","790","0.591786124079669","0.565291446802229","0.618280801357108"
"Big worries","1987","Full Time","direct migration background","238","0.164093564276487","0.145511436894122","0.182675691658852"
"Big worries","1987","Full Time","indirect migration background","4","","",""
"Big worries","1987","Full Time","no migration background","649","0.202074082818446","0.188292176753903","0.215855988882989"
"Big worries","1987","Not Working","direct migration background","139","0.171354081765414","0.145749472507064","0.196958691023763"
"Big worries","1987","Not Working","indirect migration background","15","","",""
"Big worries","1987","Not Working","no migration background","582","0.215150602458289","0.199965152225758","0.230336052690819"
"Big worries","1987","Part Time","direct migration background","87","0.231926081332201","0.192309121010173","0.271543041654228"
"Big worries","1987","Part Time","indirect migration background","5","","",""
"Big worries","1987","Part Time","no migration background","268","0.21112392581857","0.189133112709902","0.233114738927237"
"No worries","1987","Full Time","direct migration background","432","0.239353838242717","0.217945529401685","0.260762147083748"
"No worries","1987","Full Time","indirect migration background","22","","",""
"No worries","1987","Full Time","no migration background","470","0.14324650708079","0.131222681880872","0.155270332280707"
"No worries","1987","Not Working","direct migration background","255","0.264504586913663","0.234534154012741","0.294475019814585"
"No worries","1987","Not Working","indirect migration background","17","","",""
"No worries","1987","Not Working","no migration background","626","0.227785750209647","0.212287045400642","0.243284455018653"
"No worries","1987","Part Time","direct migration background","103","0.172502364028359","0.13703852452479","0.207966203531928"
"No worries","1987","Part Time","indirect migration background","8","","",""
"No worries","1987","Part Time","no migration background","210","0.15009033625136","0.130844760062037","0.169335912440682"
"Some worries","1987","Full Time","direct migration background","856","0.596552597480796","0.571938231333529","0.621166963628064"
"Some worries","1987","Full Time","indirect migration background","40","0.65873468326347","0.544347473965075","0.773121892561864"
"Some worries","1987","Full Time","no migration background","2142","0.654679410100765","0.638360232460851","0.670998587740678"
"Some worries","1987","Not Working","direct migration background","438","0.564141331320923","0.53044728012492","0.597835382516926"
"Some worries","1987","Not Working","indirect migration background","43","0.615574280920761","0.5054802152154","0.725668346626121"
"Some worries","1987","Not Working","no migration background","1605","0.557063647332064","0.538707298730784","0.575419995933344"
"Some worries","1987","Part Time","direct migration background","246","0.59557155463944","0.549504264413913","0.641638844864968"
"Some worries","1987","Part Time","indirect migration background","22","","",""
"Some worries","1987","Part Time","no migration background","845","0.63878573793007","0.612901926974144","0.664669548885997"
"Big worries","1988","Full Time","direct migration background","273","0.212474617217789","0.191001133259066","0.233948101176512"
"Big worries","1988","Full Time","indirect migration background","10","","",""
"Big worries","1988","Full Time","no migration background","869","0.279722609287387","0.263914091034235","0.295531127540539"
"Big worries","1988","Not Working","direct migration background","146","0.222306028584453","0.193439210415215","0.25117284675369"
"Big worries","1988","Not Working","indirect migration background","15","","",""
"Big worries","1988","Not Working","no migration background","761","0.29424684997378","0.276827372571095","0.311666327376464"
"Big worries","1988","Part Time","direct migration background","101","0.236722116937343","0.198086987488098","0.275357246386589"
"Big worries","1988","Part Time","indirect migration background","14","","",""
"Big worries","1988","Part Time","no migration background","358","0.276785469706018","0.25258515892614","0.300985780485896"
"No worries","1988","Full Time","direct migration background","274","0.156118976070121","0.137065019901677","0.175172932238566"
"No worries","1988","Full Time","indirect migration background","14","","",""
"No worries","1988","Full Time","no migration background","340","0.110688531125091","0.099638697295064","0.121738364955117"
"No worries","1988","Not Working","direct migration background","210","0.225231049835326","0.196229636392045","0.254232463278607"
"No worries","1988","Not Working","indirect migration background","27","","",""
"No worries","1988","Not Working","no migration background","423","0.168312232401835","0.154010429285856","0.182614035517814"
"No worries","1988","Part Time","direct migration background","98","0.154913697706957","0.122027243097503","0.18780015231641"
"No worries","1988","Part Time","indirect migration background","17","","",""
"No worries","1988","Part Time","no migration background","150","0.104930245975187","0.0883536819898405","0.121506809960534"
"Some worries","1988","Full Time","direct migration background","847","0.63140640671209","0.606081661342593","0.656731152081586"
"Some worries","1988","Full Time","indirect migration background","50","0.668647412744813","0.561402673307359","0.775892152182267"
"Some worries","1988","Full Time","no migration background","1888","0.609588859587522","0.592407516902016","0.626770202273029"
"Some worries","1988","Not Working","direct migration background","441","0.552462921580221","0.517941791093475","0.586984052066967"
"Some worries","1988","Not Working","indirect migration background","57","0.651981723555994","0.558150100093883","0.745813347018105"
"Some worries","1988","Not Working","no migration background","1445","0.537440917624386","0.5183818448496","0.556499990399171"
"Some worries","1988","Part Time","direct migration background","266","0.6083641853557","0.563998761558828","0.652729609152572"
"Some worries","1988","Part Time","indirect migration background","19","","",""
"Some worries","1988","Part Time","no migration background","805","0.618284284318795","0.592007037995502","0.644561530642088"
"Big worries","1989","Full Time","direct migration background","224","0.190451605935524","0.16955999667602","0.211343215195028"
"Big worries","1989","Full Time","indirect migration background","14","","",""
"Big worries","1989","Full Time","no migration background","496","0.165091699841283","0.151928743981389","0.178254655701176"
"Big worries","1989","Not Working","direct migration background","135","0.146288451966164","0.121614109828341","0.170962794103987"
"Big worries","1989","Not Working","indirect migration background","18","","",""
"Big worries","1989","Not Working","no migration background","464","0.194781455582493","0.179185364051394","0.210377547113592"
"Big worries","1989","Part Time","direct migration background","74","0.191872832998446","0.153710665411228","0.230035000585665"
"Big worries","1989","Part Time","indirect migration background","10","","",""
"Big worries","1989","Part Time","no migration background","206","0.165074419083234","0.144310339720628","0.18583849844584"
"No worries","1989","Full Time","direct migration background","314","0.1984900200438","0.177268232023816","0.219711808063783"
"No worries","1989","Full Time","indirect migration background","24","","",""
"No worries","1989","Full Time","no migration background","720","0.234537184828117","0.219514784915198","0.249559584741035"
"No worries","1989","Not Working","direct migration background","234","0.298825092218377","0.266865097681669","0.330785086755084"
"No worries","1989","Not Working","indirect migration background","37","0.319584496399837","0.231638481509388","0.407530511290285"
"No worries","1989","Not Working","no migration background","650","0.258854879548987","0.241605841007319","0.276103918090656"
"No worries","1989","Part Time","direct migration background","105","0.18712254204889","0.149325132929834","0.224919951167946"
"No worries","1989","Part Time","indirect migration background","12","","",""
"No worries","1989","Part Time","no migration background","274","0.224865955512249","0.201515295104647","0.248216615919851"
"Some worries","1989","Full Time","direct migration background","819","0.611058374020676","0.585120060820968","0.636996687220384"
"Some worries","1989","Full Time","indirect migration background","57","0.772919986369792","0.688675203951808","0.857164768787777"
"Some worries","1989","Full Time","no migration background","1840","0.600371115330601","0.58300471747278","0.617737513188422"
"Some worries","1989","Not Working","direct migration background","419","0.554886455815459","0.52018701715794","0.589585894472978"
"Some worries","1989","Not Working","indirect migration background","53","0.537890975729302","0.443863328952446","0.631918622506158"
"Some worries","1989","Not Working","no migration background","1363","0.54636366486852","0.526758075193072","0.565969254543967"
"Some worries","1989","Part Time","direct migration background","230","0.621004624952664","0.573988069397146","0.668021180508182"
"Some worries","1989","Part Time","indirect migration background","31","0.526192375162567","0.391766319962715","0.660618430362419"
"Some worries","1989","Part Time","no migration background","748","0.610059625404517","0.582780266998588","0.637338983810446"
"Big worries","1990","Full Time","direct migration background","230","0.19447943123068","0.173111349261423","0.215847513199936"
"Big worries","1990","Full Time","indirect migration background","10","","",""
"Big worries","1990","Full Time","no migration background","545","0.183632868268978","0.169736150551006","0.19752958598695"
"Big worries","1990","Not Working","direct migration background","125","0.183451123340245","0.156410792221063","0.210491454459426"
"Big worries","1990","Not Working","indirect migration background","15","","",""
"Big worries","1990","Not Working","no migration background","426","0.183875382854383","0.168325217932536","0.19942554777623"
"Big worries","1990","Part Time","direct migration background","64","0.155053474360566","0.119758508042461","0.190348440678671"
"Big worries","1990","Part Time","indirect migration background","13","","",""
"Big worries","1990","Part Time","no migration background","262","0.202435291287784","0.179970715218892","0.224899867356676"
"No worries","1990","Full Time","direct migration background","351","0.280426910805624","0.256175462142509","0.30467835946874"
"No worries","1990","Full Time","indirect migration background","28","","",""
"No worries","1990","Full Time","no migration background","865","0.287733236214184","0.271484835297793","0.303981637130576"
"No worries","1990","Not Working","direct migration background","259","0.32663274510802","0.293867261535864","0.359398228680176"
"No worries","1990","Not Working","indirect migration background","45","0.319379830098317","0.235611325891596","0.403148334305039"
"No worries","1990","Not Working","no migration background","723","0.30510470601547","0.286621423405702","0.323587988625238"
"No worries","1990","Part Time","direct migration background","120","0.300985235284694","0.25625788414372","0.345712586425668"
"No worries","1990","Part Time","indirect migration background","21","","",""
"No worries","1990","Part Time","no migration background","311","0.263246218217933","0.238624723930241","0.287867712505624"
"Some worries","1990","Full Time","direct migration background","737","0.525093657963696","0.498134100626247","0.552053215301145"
"Some worries","1990","Full Time","indirect migration background","59","0.706780735579632","0.616186445591484","0.797375025567779"
"Some worries","1990","Full Time","no migration background","1572","0.528633895516838","0.510717487287683","0.546550303745993"
"Some worries","1990","Not Working","direct migration background","403","0.489916131551736","0.454990651094512","0.524841612008959"
"Some worries","1990","Not Working","indirect migration background","59","0.491056521459974","0.401236091685282","0.580876951234666"
"Some worries","1990","Not Working","no migration background","1235","0.511019911130147","0.490953973218786","0.531085849041507"
"Some worries","1990","Part Time","direct migration background","220","0.54396129035474","0.495394180490375","0.592528400219104"
"Some worries","1990","Part Time","indirect migration background","42","0.428145697055938","0.316900880715873","0.539390513396002"
"Some worries","1990","Part Time","no migration background","656","0.534318490494283","0.506430530397243","0.562206450591324"
"Big worries","1991","Full Time","direct migration background","199","0.161631550678675","0.141644145524551","0.181618955832799"
"Big worries","1991","Full Time","indirect migration background","18","","",""
"Big worries","1991","Full Time","no migration background","540","0.186341771542132","0.172321436705592","0.200362106378672"
"Big worries","1991","Not Working","direct migration background","113","0.144285495117085","0.119171549205544","0.169399441028626"
"Big worries","1991","Not Working","indirect migration background","14","","",""
"Big worries","1991","Not Working","no migration background","451","0.198934998893472","0.182777797280564","0.215092200506379"
"Big worries","1991","Part Time","direct migration background","69","0.164790489134743","0.128967380506125","0.200613597763362"
"Big worries","1991","Part Time","indirect migration background","15","","",""
"Big worries","1991","Part Time","no migration background","250","0.194310094947183","0.172436906467867","0.216183283426499"
"No worries","1991","Full Time","direct migration background","311","0.220724674241052","0.198205794164006","0.243243554318098"
"No worries","1991","Full Time","indirect migration background","34","0.215855715170791","0.145403896299535","0.286307534042047"
"No worries","1991","Full Time","no migration background","651","0.21616491714669","0.201343585696919","0.23098624859646"
"No worries","1991","Not Working","direct migration background","212","0.273437292585312","0.241580313176959","0.305294271993664"
"No worries","1991","Not Working","indirect migration background","40","0.234674500733339","0.162650322216144","0.306698679250533"
"No worries","1991","Not Working","no migration background","541","0.229095904308776","0.212086640908372","0.24610516770918"
"No worries","1991","Part Time","direct migration background","114","0.274317135951126","0.231234785823016","0.317399486079237"
"No worries","1991","Part Time","indirect migration background","16","","",""
"No worries","1991","Part Time","no migration background","256","0.198630530110079","0.17657488071405","0.220686179506108"
"Some worries","1991","Full Time","direct migration background","793","0.617643775080273","0.591257444445649","0.644030105714896"
"Some worries","1991","Full Time","indirect migration background","79","0.657849445233409","0.57660674979287","0.739092140673949"
"Some worries","1991","Full Time","no migration background","1772","0.597493311311178","0.57983556227362","0.615151060348735"
"Some worries","1991","Not Working","direct migration background","427","0.582277212297603","0.547028102656643","0.617526321938563"
"Some worries","1991","Not Working","indirect migration background","79","0.674520181929653","0.594889253904008","0.754151109955298"
"Some worries","1991","Not Working","no migration background","1353","0.571969096797752","0.551942806255553","0.591995387339952"
"Some worries","1991","Part Time","direct migration background","229","0.56089237491413","0.5129714998046","0.60881325002366"
"Some worries","1991","Part Time","indirect migration background","52","0.618247526272331","0.513731914147308","0.722763138397354"
"Some worries","1991","Part Time","no migration background","751","0.607059374942738","0.580059639844245","0.634059110041231"
"Big worries","1992","Full Time","direct migration background","339","0.246538457917522","0.223358003993657","0.269718911841387"
"Big worries","1992","Full Time","indirect migration background","32","0.192389699445875","0.132606151097284","0.252173247794467"
"Big worries","1992","Full Time","no migration background","1431","0.266358614419179","0.25417497888316","0.278542249955198"
"Big worries","1992","Not Working","direct migration background","165","0.219894914557861","0.191122540051972","0.248667289063749"
"Big worries","1992","Not Working","indirect migration background","20","","",""
"Big worries","1992","Not Working","no migration background","906","0.269950250793038","0.254746157193334","0.285154344392741"
"Big worries","1992","Part Time","direct migration background","103","0.276047982495824","0.232881499769725","0.319214465221924"
"Big worries","1992","Part Time","indirect migration background","17","","",""
"Big worries","1992","Part Time","no migration background","571","0.261456111361163","0.242159058915867","0.28075316380646"
"No worries","1992","Full Time","direct migration background","233","0.160285098586424","0.140553532431059","0.180016664741789"
"No worries","1992","Full Time","indirect migration background","39","0.210695382326747","0.148845384883507","0.272545379769986"
"No worries","1992","Full Time","no migration background","560","0.119438234973493","0.110499970215596","0.12837649973139"
"No worries","1992","Not Working","direct migration background","197","0.212334239590443","0.183924153067059","0.240744326113827"
"No worries","1992","Not Working","indirect migration background","48","0.249083148346378","0.180998321002044","0.317167975690711"
"No worries","1992","Not Working","no migration background","520","0.175378995380382","0.162354574427339","0.188403416333424"
"No worries","1992","Part Time","direct migration background","74","0.138122354328306","0.104806245079978","0.171438463576633"
"No worries","1992","Part Time","indirect migration background","22","","",""
"No worries","1992","Part Time","no migration background","245","0.136494414675705","0.121418160882757","0.151570668468653"
"Some worries","1992","Full Time","direct migration background","756","0.593176443496054","0.566755760062936","0.619597126929171"
"Some worries","1992","Full Time","indirect migration background","96","0.596914918227378","0.522519800642502","0.671310035812255"
"Some worries","1992","Full Time","no migration background","3066","0.614203150607328","0.600786720502439","0.627619580712218"
"Some worries","1992","Not Working","direct migration background","434","0.567770845851697","0.5333568477942","0.602184843909193"
"Some worries","1992","Not Working","indirect migration background","87","0.602824528547723","0.525792930174272","0.679856126921175"
"Some worries","1992","Not Working","no migration background","1849","0.554670753826581","0.537649142038698","0.571692365614464"
"Some worries","1992","Part Time","direct migration background","235","0.58582966317587","0.538266069795529","0.633393256556211"
"Some worries","1992","Part Time","indirect migration background","47","0.606163010857455","0.502898323997656","0.709427697717253"
"Some worries","1992","Part Time","no migration background","1176","0.602049473963132","0.580554641909901","0.623544306016362"
"Big worries","1993","Full Time","direct migration background","438","0.384275822183775","0.357158082363028","0.411393562004522"
"Big worries","1993","Full Time","indirect migration background","69","0.395370336475956","0.32354381139172","0.467196861560193"
"Big worries","1993","Full Time","no migration background","1888","0.394334072931285","0.380537434106822","0.408130711755748"
"Big worries","1993","Not Working","direct migration background","280","0.367346281177541","0.334126659157991","0.400565903197092"
"Big worries","1993","Not Working","indirect migration background","40","0.301826007068792","0.231782758258349","0.371869255879235"
"Big worries","1993","Not Working","no migration background","1445","0.415538043998915","0.399055225941525","0.432020862056304"
"Big worries","1993","Part Time","direct migration background","171","0.460398556110062","0.412843642882777","0.507953469337348"
"Big worries","1993","Part Time","indirect migration background","29","","",""
"Big worries","1993","Part Time","no migration background","771","0.391955134364658","0.370021293482074","0.413888975247243"
"No worries","1993","Full Time","direct migration background","133","0.0908375583728481","0.0748164586037376","0.106858658141959"
"No worries","1993","Full Time","indirect migration background","23","","",""
"No worries","1993","Full Time","no migration background","197","0.0407406856199038","0.0351597533617237","0.046321617878084"
"No worries","1993","Not Working","direct migration background","108","0.117510611109736","0.0953201095394056","0.139701112680066"
"No worries","1993","Not Working","indirect migration background","35","0.181546959933309","0.122730688115471","0.240363231751147"
"No worries","1993","Not Working","no migration background","263","0.0855192659199093","0.0761659154437217","0.094872616396097"
"No worries","1993","Part Time","direct migration background","39","0.0596930018998464","0.0370888399846256","0.0822971638150673"
"No worries","1993","Part Time","indirect migration background","19","","",""
"No worries","1993","Part Time","no migration background","94","0.0509617104323482","0.0410809001163531","0.0608425207483433"
"Some worries","1993","Full Time","direct migration background","665","0.524886619443377","0.497046554931187","0.552726683955567"
"Some worries","1993","Full Time","indirect migration background","86","0.518644234764134","0.445242562198188","0.592045907330081"
"Some worries","1993","Full Time","no migration background","2735","0.564925241448811","0.550929303583527","0.578921179314095"
"Some worries","1993","Not Working","direct migration background","421","0.515143107712723","0.480704581014692","0.549581634410753"
"Some worries","1993","Not Working","indirect migration background","90","0.516627032997899","0.440377732860763","0.592876333135035"
"Some worries","1993","Not Working","no migration background","1726","0.498942690081176","0.482219582680376","0.515665797481977"
"Some worries","1993","Part Time","direct migration background","212","0.479908441990091","0.432242194609871","0.527574689370311"
"Some worries","1993","Part Time","indirect migration background","80","0.633413184895742","0.549934600424611","0.716891769366874"
"Some worries","1993","Part Time","no migration background","1038","0.557083155202994","0.534765436006179","0.579400874399808"
"Big worries","1994","Full Time","direct migration background","370","0.362810607148039","0.334397023976838","0.391224190319241"
"Big worries","1994","Full Time","indirect migration background","65","0.301795070266733","0.240293142270804","0.363296998262662"
"Big worries","1994","Full Time","no migration background","1725","0.366762201408117","0.352910685178886","0.380613717637348"
"Big worries","1994","Not Working","direct migration background","280","0.362993287274133","0.33039714132585","0.395589433222417"
"Big worries","1994","Not Working","indirect migration background","46","0.298142982100124","0.229175978502748","0.3671099856975"
"Big worries","1994","Not Working","no migration background","1401","0.389157775384816","0.373112584878263","0.40520296589137"
"Big worries","1994","Part Time","direct migration background","148","0.344250198526861","0.298918911543701","0.38958148551002"
"Big worries","1994","Part Time","indirect migration background","33","0.349567089482545","0.260050945718062","0.439083233247028"
"Big worries","1994","Part Time","no migration background","722","0.377075716359023","0.354894756368298","0.399256676349748"
"No worries","1994","Full Time","direct migration background","108","0.0947652878359815","0.0774568851361203","0.112073690535843"
"No worries","1994","Full Time","indirect migration background","20","","",""
"No worries","1994","Full Time","no migration background","227","0.0495371804766296","0.04330048092196","0.0557738800312992"
"No worries","1994","Not Working","direct migration background","124","0.131575058383974","0.108661218076144","0.154488898691804"
"No worries","1994","Not Working","indirect migration background","24","","",""
"No worries","1994","Not Working","no migration background","302","0.0947857914370719","0.0851460630278665","0.104425519846277"
"No worries","1994","Part Time","direct migration background","34","0.0659274828001663","0.0422510969107469","0.0896038686895858"
"No worries","1994","Part Time","indirect migration background","16","","",""
"No worries","1994","Part Time","no migration background","84","0.0488868595229625","0.0390181450047498","0.0587555740411751"
"Some worries","1994","Full Time","direct migration background","622","0.542424105015979","0.512983088025371","0.571865122006587"
"Some worries","1994","Full Time","indirect migration background","129","0.616761985940621","0.551624004825677","0.681899967055565"
"Some worries","1994","Full Time","no migration background","2698","0.583700618115254","0.569532258408391","0.597868977822116"
"Some worries","1994","Not Working","direct migration background","432","0.505431654341893","0.471540268386068","0.539323040297718"
"Some worries","1994","Not Working","indirect migration background","99","0.596761507331181","0.522803341656378","0.670719673005984"
"Some worries","1994","Not Working","no migration background","1844","0.516056433178112","0.499610313151676","0.532502553204547"
"Some worries","1994","Part Time","direct migration background","240","0.589822318672973","0.542893623456838","0.636751013889108"
"Some worries","1994","Part Time","indirect migration background","60","0.508055974137326","0.414202907273327","0.601909041001324"
"Some worries","1994","Part Time","no migration background","1028","0.574037424118015","0.55140639772303","0.596668450513"
"Big worries","1995","Full Time","direct migration background","284","0.249022592795187","0.224028810537525","0.274016375052849"
"Big worries","1995","Full Time","indirect migration background","39","0.162106405076221","0.111655880862513","0.21255692928993"
"Big worries","1995","Full Time","no migration background","1098","0.235364208639727","0.22301188727612","0.247716530003333"
"Big worries","1995","Not Working","direct migration background","271","0.264011221922395","0.237733843592613","0.290288600252177"
"Big worries","1995","Not Working","indirect migration background","41","0.197937839161273","0.138391880171154","0.257483798151393"
"Big worries","1995","Not Working","no migration background","975","0.282340246772676","0.267488827717438","0.297191665827913"
"Big worries","1995","Part Time","direct migration background","140","0.268526851486835","0.231146423877655","0.305907279096015"
"Big worries","1995","Part Time","indirect migration background","39","0.301847313128097","0.224695257665838","0.378999368590356"
"Big worries","1995","Part Time","no migration background","482","0.247728715784331","0.228429182037997","0.267028249530665"
"No worries","1995","Full Time","direct migration background","140","0.128003357999744","0.108694025608545","0.147312690390943"
"No worries","1995","Full Time","indirect migration background","35","0.192780784788417","0.138780160809745","0.24678140876709"
"No worries","1995","Full Time","no migration background","452","0.107630132108801","0.0986063116622886","0.116653952555314"
"No worries","1995","Not Working","direct migration background","198","0.176368686186455","0.15364847264828","0.19908889972463"
"No worries","1995","Not Working","indirect migration background","36","0.202513049111417","0.142454869193615","0.262571229029219"
"No worries","1995","Not Working","no migration background","439","0.122333912676524","0.11152304992527","0.133144775427778"
"No worries","1995","Part Time","direct migration background","67","0.123136739030805","0.0954219885876704","0.150851489473939"
"No worries","1995","Part Time","indirect migration background","18","","",""
"No worries","1995","Part Time","no migration background","189","0.103363920184224","0.0897537363715539","0.116974103996893"
"Some worries","1995","Full Time","direct migration background","726","0.622974049205069","0.594963619539455","0.650984478870682"
"Some worries","1995","Full Time","indirect migration background","131","0.645112810135362","0.579613887727932","0.710611732542792"
"Some worries","1995","Full Time","no migration background","2981","0.657005659251472","0.643183398153837","0.670827920349108"
"Some worries","1995","Not Working","direct migration background","612","0.55962009189115","0.530026638932059","0.589213544850241"
"Some worries","1995","Not Working","indirect migration background","95","0.59954911172731","0.526322172753102","0.672776050701517"
"Some worries","1995","Not Working","no migration background","2115","0.5953258405508","0.579131906532957","0.611519774568643"
"Some worries","1995","Part Time","direct migration background","333","0.60833640948236","0.567166518532144","0.649506300432577"
"Some worries","1995","Part Time","indirect migration background","79","0.577796038117511","0.494786677481065","0.660805398753957"
"Some worries","1995","Part Time","no migration background","1251","0.648907364031446","0.627568386265189","0.670246341797703"
