"plh0032","year","pgisced97","regtyp","n","percent","lower_confidence","upper_confidence"
"Big worries","1986","higher vocational","Urban Area","80","0.17746959176116","0.142325030911745","0.212614152610575"
"Big worries","1986","in school","Rural Area","4","","",""
"Big worries","1986","in school","Urban Area","15","","",""
"Big worries","1986","inadequately","Rural Area","14","","",""
"Big worries","1986","inadequately","Urban Area","112","0.158058335154732","0.130579174752512","0.185537495556952"
"Big worries","1986","middle vocational","Rural Area","263","0.251644200340372","0.225383405059564","0.27790499562118"
"Big worries","1986","middle vocational","Urban Area","712","0.181395664272467","0.169287788761109","0.193503539783825"
"Big worries","1986","vocational + Abi","Rural Area","10","","",""
"Big worries","1986","vocational + Abi","Urban Area","41","0.181699448951006","0.131866406842165","0.231532491059847"
"No worries","1986","general elemantary","Rural Area","145","0.209835710328471","0.179026169213728","0.240645251443215"
"No worries","1986","general elemantary","Urban Area","548","0.240304035608762","0.22247022147906","0.258137849738464"
"No worries","1986","higher education","Rural Area","36","0.344859344103614","0.259458358110736","0.430260330096491"
"No worries","1986","higher education","Urban Area","151","0.243936465686269","0.210321565173011","0.277551366199528"
"No worries","1986","higher vocational","Rural Area","27","","",""
"No worries","1986","higher vocational","Urban Area","110","0.248664218070429","0.208904449401931","0.288423986738927"
"No worries","1986","in school","Rural Area","8","","",""
"No worries","1986","in school","Urban Area","66","0.384297722901072","0.309851022744843","0.458744423057301"
"No worries","1986","inadequately","Rural Area","42","0.456997829140595","0.35984728093818","0.55414837734301"
"No worries","1986","inadequately","Urban Area","204","0.292336989704301","0.258075291147953","0.326598688260649"
"No worries","1986","middle vocational","Rural Area","191","0.189108770816523","0.165411546241277","0.212805995391769"
"No worries","1986","middle vocational","Urban Area","885","0.233249317718904","0.219961466639894","0.246537168797914"
"No worries","1986","vocational + Abi","Rural Area","11","","",""
"No worries","1986","vocational + Abi","Urban Area","51","0.207418099235779","0.155018305989989","0.259817892481569"
"Some worries","1986","general elemantary","Rural Area","392","0.580685748062757","0.543349796333776","0.618021699791738"
"Some worries","1986","general elemantary","Urban Area","1253","0.572418304615246","0.551768777853086","0.593067831377405"
"Some worries","1986","higher education","Rural Area","67","0.514032464892647","0.424233048673412","0.603831881111883"
"Some worries","1986","higher education","Urban Area","375","0.59751550904788","0.559130337412043","0.635900680683716"
"Some worries","1986","higher vocational","Rural Area","64","0.557300478875106","0.468430167417646","0.646170790332565"
"Some worries","1986","higher vocational","Urban Area","264","0.573866190168411","0.528378018602753","0.619354361734069"
"Some worries","1986","in school","Rural Area","11","","",""
"Some worries","1986","in school","Urban Area","83","0.512512735200537","0.436012964215464","0.58901250618561"
"Some worries","1986","inadequately","Rural Area","45","0.351643665523617","0.258523083336677","0.444764247710558"
"Some worries","1986","inadequately","Urban Area","361","0.549604675140967","0.512126718642227","0.587082631639706"
"Some worries","1986","middle vocational","Rural Area","595","0.559247028843106","0.529202886289522","0.589291171396689"
"Some worries","1986","middle vocational","Urban Area","2294","0.585355018008629","0.569875217645523","0.600834818371735"
"Some worries","1986","vocational + Abi","Rural Area","25","","",""
"Some worries","1986","vocational + Abi","Urban Area","138","0.610882451813215","0.547873332959315","0.673891570667115"
"Big worries","1987","general elemantary","Rural Area","119","0.180269127764603","0.15057972360239","0.209958531926817"
"Big worries","1987","general elemantary","Urban Area","423","0.213344190515679","0.196079745617708","0.230608635413651"
"Big worries","1987","higher education","Rural Area","18","","",""
"Big worries","1987","higher education","Urban Area","103","0.171174595605036","0.14154992887805","0.200799262332021"
"Big worries","1987","higher vocational","Rural Area","31","0.278123338767569","0.19622984708105","0.360016830454087"
"Big worries","1987","higher vocational","Urban Area","82","0.19137715180591","0.154868255058388","0.227886048553431"
"Big worries","1987","in school","Rural Area","5","","",""
"Big worries","1987","in school","Urban Area","17","","",""
"Big worries","1987","inadequately","Rural Area","11","","",""
"Big worries","1987","inadequately","Urban Area","105","0.202580338698054","0.171729540187401","0.233431137208708"
"Big worries","1987","middle vocational","Rural Area","221","0.208663560462786","0.184247186605736","0.233079934319836"
"Big worries","1987","middle vocational","Urban Area","789","0.218484364178417","0.205458810800239","0.231509917556596"
"Big worries","1987","vocational + Abi","Rural Area","7","","",""
"Big worries","1987","vocational + Abi","Urban Area","35","0.148311048125837","0.102676118055866","0.193945978195807"
"No worries","1987","general elemantary","Rural Area","159","0.223379494372886","0.19121096286829","0.255548025877482"
"No worries","1987","general elemantary","Urban Area","514","0.210098699624985","0.1929307698601","0.22726662938987"
"No worries","1987","higher education","Rural Area","13","","",""
"No worries","1987","higher education","Urban Area","131","0.2081986617887","0.176264952046686","0.240132371530714"
"No worries","1987","higher vocational","Rural Area","15","","",""
"No worries","1987","higher vocational","Urban Area","74","0.177701927887908","0.142225378851506","0.213178476924311"
"No worries","1987","in school","Rural Area","10","","",""
"No worries","1987","in school","Urban Area","53","0.33467291517366","0.262009054437418","0.407336775909901"
"No worries","1987","inadequately","Rural Area","46","0.335227436732162","0.240795521918901","0.429659351545423"
"No worries","1987","inadequately","Urban Area","211","0.301348886409705","0.266128893319144","0.336568879500266"
"No worries","1987","middle vocational","Rural Area","169","0.163164125963107","0.140961222980364","0.18536702894585"
"No worries","1987","middle vocational","Urban Area","663","0.164312232178304","0.152631390525139","0.17599307383147"
"No worries","1987","vocational + Abi","Rural Area","8","","",""
"No worries","1987","vocational + Abi","Urban Area","38","0.137734987747269","0.0934850514307234","0.181984924063814"
"Some worries","1987","general elemantary","Rural Area","366","0.596351377862511","0.558458463529093","0.634244292195929"
"Some worries","1987","general elemantary","Urban Area","1226","0.576557109859336","0.555734343799678","0.597379875918993"
"Some worries","1987","higher education","Rural Area","87","0.731962333161718","0.652043456977725","0.81188120934571"
"Some worries","1987","higher education","Urban Area","387","0.620626742606264","0.582463005955506","0.658790479257023"
"Some worries","1987","higher vocational","Rural Area","69","0.580574217088527","0.490384794731439","0.670763639445616"
"Some worries","1987","higher vocational","Urban Area","290","0.630920920306182","0.586136408923806","0.675705431688558"
"Some worries","1987","in school","Rural Area","9","","",""
"Some worries","1987","in school","Urban Area","92","0.514623763606322","0.437662045045388","0.591585482167256"
"Some worries","1987","inadequately","Rural Area","39","0.503132886995121","0.403115857126011","0.60314991686423"
"Some worries","1987","inadequately","Urban Area","336","0.49607077489224","0.457692903152189","0.534448646632292"
"Some worries","1987","middle vocational","Rural Area","674","0.628172313574107","0.599132920535806","0.657211706612408"
"Some worries","1987","middle vocational","Urban Area","2414","0.617203403643279","0.601881407236706","0.632525400049851"
"Some worries","1987","vocational + Abi","Rural Area","27","","",""
"Some worries","1987","vocational + Abi","Urban Area","160","0.713953964126895","0.655927888202949","0.77198004005084"
"Big worries","1988","general elemantary","Rural Area","176","0.312452122463753","0.275178802195727","0.34972544273178"
"Big worries","1988","general elemantary","Urban Area","510","0.2812011566739","0.262040731526753","0.300361581821048"
"Big worries","1988","higher education","Rural Area","24","","",""
"Big worries","1988","higher education","Urban Area","125","0.209556426585507","0.176660255135336","0.242452598035678"
"Big worries","1988","higher vocational","Rural Area","28","","",""
"Big worries","1988","higher vocational","Urban Area","113","0.269768403183628","0.227521876043705","0.312014930323551"
"Big worries","1988","in school","Rural Area","8","","",""
"Big worries","1988","in school","Urban Area","16","","",""
"Big worries","1988","inadequately","Rural Area","15","","",""
"Big worries","1988","inadequately","Urban Area","105","0.203780246483792","0.1714143885371","0.236146104430483"
"Big worries","1988","middle vocational","Rural Area","273","0.275969118844971","0.248523704769926","0.303414532920016"
"Big worries","1988","middle vocational","Urban Area","1060","0.30059476204237","0.285810623822616","0.315378900262124"
"Big worries","1988","vocational + Abi","Rural Area","10","","",""
"Big worries","1988","vocational + Abi","Urban Area","51","0.227504973422629","0.173676331348521","0.281333615496736"
"No worries","1988","general elemantary","Rural Area","104","0.159129598581457","0.129712835351675","0.188546361811239"
"No worries","1988","general elemantary","Urban Area","404","0.172740968335788","0.156630382292979","0.188851554378596"
"No worries","1988","higher education","Rural Area","13","","",""
"No worries","1988","higher education","Urban Area","88","0.147302897058375","0.118656997429325","0.175948796687425"
"No worries","1988","higher vocational","Rural Area","8","","",""
"No worries","1988","higher vocational","Urban Area","44","0.0956867486371737","0.0676872336127271","0.12368626366162"
"No worries","1988","in school","Rural Area","3","","",""
"No worries","1988","in school","Urban Area","43","0.31591976991018","0.237208374122489","0.39463116569787"
"No worries","1988","inadequately","Rural Area","34","0.260233226099456","0.171535405729549","0.348931046469363"
"No worries","1988","inadequately","Urban Area","155","0.250536400516599","0.215718683017659","0.285354118015538"
"No worries","1988","middle vocational","Rural Area","114","0.107090089042056","0.0881038274357728","0.12607635064834"
"No worries","1988","middle vocational","Urban Area","472","0.123469844069176","0.1128625465459","0.134077141592453"
"No worries","1988","vocational + Abi","Rural Area","7","","",""
"No worries","1988","vocational + Abi","Urban Area","33","0.135653589804952","0.0916863003754502","0.179620879234453"
"Some worries","1988","general elemantary","Rural Area","314","0.52841827895479","0.488274129004454","0.568562428905125"
"Some worries","1988","general elemantary","Urban Area","1201","0.546057874990312","0.524839482152755","0.56727626782787"
"Some worries","1988","higher education","Rural Area","74","0.676121179166524","0.589066895456972","0.763175462876076"
"Some worries","1988","higher education","Urban Area","375","0.643140676356118","0.604418394572654","0.681862958139583"
"Some worries","1988","higher vocational","Rural Area","75","0.667281488587364","0.579625897573996","0.754937079600731"
"Some worries","1988","higher vocational","Urban Area","267","0.634544848179198","0.588708145537542","0.680381550820854"
"Some worries","1988","in school","Rural Area","17","","",""
"Some worries","1988","in school","Urban Area","75","0.541204174038717","0.456834574133618","0.625573773943815"
"Some worries","1988","inadequately","Rural Area","45","0.527463481397394","0.426538645637546","0.628388317157242"
"Some worries","1988","inadequately","Urban Area","335","0.54568335299961","0.505676049030035","0.585690656969185"
"Some worries","1988","middle vocational","Rural Area","632","0.616940792112972","0.58709276053354","0.646788823692404"
"Some worries","1988","middle vocational","Urban Area","2163","0.575935393888454","0.560000698450378","0.59187008932653"
"Some worries","1988","vocational + Abi","Rural Area","18","","",""
"Some worries","1988","vocational + Abi","Urban Area","149","0.636841436772419","0.575091867600467","0.698591005944371"
"Big worries","1989","general elemantary","Rural Area","98","0.179739873092136","0.147532909268135","0.211946836916137"
"Big worries","1989","general elemantary","Urban Area","375","0.197462940868692","0.180064216654575","0.214861665082809"
"Big worries","1989","higher education","Rural Area","13","","",""
"Big worries","1989","higher education","Urban Area","54","0.0886001613166707","0.0655136490126623","0.111686673620679"
"Big worries","1989","higher vocational","Rural Area","17","","",""
"Big worries","1989","higher vocational","Urban Area","73","0.208477385490504","0.168518443806395","0.248436327174612"
"Big worries","1989","in school","Rural Area","1","","",""
"Big worries","1989","in school","Urban Area","18","","",""
"Big worries","1989","inadequately","Rural Area","17","","",""
"Big worries","1989","inadequately","Urban Area","85","0.164973494434361","0.134232968399724","0.195714020468997"
"Big worries","1989","middle vocational","Rural Area","179","0.185414880213455","0.160907321232759","0.209922439194151"
"Big worries","1989","middle vocational","Urban Area","653","0.184618318950566","0.171970611506467","0.197266026394666"
"Big worries","1989","vocational + Abi","Rural Area","5","","",""
"Big worries","1989","vocational + Abi","Urban Area","26","","",""
"No worries","1989","general elemantary","Rural Area","148","0.279035575592521","0.241413870408247","0.316657280776795"
"No worries","1989","general elemantary","Urban Area","477","0.211209690356763","0.193370310258965","0.229049070454561"
"No worries","1989","higher education","Rural Area","33","0.311614528110034","0.224264930247602","0.398964125972466"
"No worries","1989","higher education","Urban Area","180","0.315920267897278","0.278151857646606","0.35368867814795"
"No worries","1989","higher vocational","Rural Area","21","","",""
"No worries","1989","higher vocational","Urban Area","94","0.230513310859346","0.189084602079525","0.271942019639168"
"No worries","1989","in school","Rural Area","11","","",""
"No worries","1989","in school","Urban Area","64","0.44403618244427","0.362884170910525","0.525188193978015"
"No worries","1989","inadequately","Rural Area","34","0.433454609418302","0.326196451771616","0.540712767064988"
"No worries","1989","inadequately","Urban Area","170","0.313220454884514","0.274806607080459","0.351634302688568"
"No worries","1989","middle vocational","Rural Area","203","0.211469593117158","0.185718675161777","0.237220511072539"
"No worries","1989","middle vocational","Urban Area","817","0.230303696816575","0.216578957789709","0.244028435843442"
"No worries","1989","vocational + Abi","Rural Area","9","","",""
"No worries","1989","vocational + Abi","Urban Area","73","0.289277463285881","0.233071107211237","0.345483819360526"
"Some worries","1989","general elemantary","Rural Area","300","0.541224551315343","0.499427985618377","0.583021117012309"
"Some worries","1989","general elemantary","Urban Area","1159","0.591327368774545","0.569841950007782","0.612812787541307"
"Some worries","1989","higher education","Rural Area","62","0.55951144212198","0.465882952991414","0.653139931252546"
"Some worries","1989","higher education","Urban Area","348","0.595479570786051","0.555605528810555","0.635353612761547"
"Some worries","1989","higher vocational","Rural Area","70","0.623506901010837","0.532130225025028","0.714883576996645"
"Some worries","1989","higher vocational","Urban Area","230","0.56100930365015","0.512192928534372","0.609825678765927"
"Some worries","1989","in school","Rural Area","15","","",""
"Some worries","1989","in school","Urban Area","62","0.422698318323476","0.342015043692056","0.503381592954896"
"Some worries","1989","inadequately","Rural Area","31","0.336515644855685","0.234243082250552","0.438788207460818"
"Some worries","1989","inadequately","Urban Area","305","0.521806050681126","0.480433654847481","0.563178446514771"
"Some worries","1989","middle vocational","Rural Area","584","0.603115526669387","0.57226292181946","0.633968131519313"
"Some worries","1989","middle vocational","Urban Area","2145","0.585077984232858","0.569016559828092","0.601139408637625"
"Some worries","1989","vocational + Abi","Rural Area","21","","",""
"Some worries","1989","vocational + Abi","Urban Area","151","0.599218051468373","0.538471083387707","0.659965019549039"
"Big worries","1990","general elemantary","Rural Area","197","0.204751440947681","0.177907074586134","0.231595807309228"
"Big worries","1990","general elemantary","Urban Area","411","0.224008807179633","0.206091309108277","0.241926305250988"
"Big worries","1990","higher education","Rural Area","255","0.333179460256145","0.297594889023918","0.368764031488371"
"Big worries","1990","higher education","Urban Area","264","0.195784099821243","0.171165811293442","0.220402388349043"
"Big worries","1990","higher vocational","Rural Area","82","0.265823229302414","0.213985881426631","0.317660577178197"
"Big worries","1990","higher vocational","Urban Area","93","0.171291727996469","0.13789817005912","0.204685285933818"
"Big worries","1990","in school","Rural Area","10","","",""
"Big worries","1990","in school","Urban Area","17","","",""
"Big worries","1990","inadequately","Rural Area","19","","",""
"Big worries","1990","inadequately","Urban Area","88","0.207748856718293","0.173874344509081","0.241623368927506"
"Big worries","1990","middle vocational","Rural Area","805","0.27356830850018","0.256511551609037","0.290625065391324"
"Big worries","1990","middle vocational","Urban Area","948","0.202687392171297","0.190768522914868","0.214606261427725"
"Big worries","1990","vocational + Abi","Rural Area","25","","",""
"Big worries","1990","vocational + Abi","Urban Area","43","0.125797996533612","0.087498363911193","0.16409762915603"
"No worries","1990","general elemantary","Rural Area","186","0.23091108841188","0.202876195754629","0.258945981069131"
"No worries","1990","general elemantary","Urban Area","538","0.254381085175842","0.235664901883573","0.273097268468112"
"No worries","1990","higher education","Rural Area","80","0.179849927698716","0.15085513952445","0.208844715872983"
"No worries","1990","higher education","Urban Area","270","0.332327144728138","0.303102611154701","0.361551678301574"
"No worries","1990","higher vocational","Rural Area","46","0.224677264051392","0.175703124709756","0.273651403393029"
"No worries","1990","higher vocational","Urban Area","132","0.30366671430923","0.26290984334561","0.344423585272851"
"No worries","1990","in school","Rural Area","13","","",""
"No worries","1990","in school","Urban Area","51","0.399090253716644","0.317679668654992","0.480500838778296"
"No worries","1990","inadequately","Rural Area","26","","",""
"No worries","1990","inadequately","Urban Area","174","0.302632526451871","0.264274086414706","0.340990966489037"
"No worries","1990","middle vocational","Rural Area","412","0.201861146532186","0.186503248850044","0.217219044214327"
"No worries","1990","middle vocational","Urban Area","1051","0.257996242131653","0.245023938208405","0.270968546054902"
"No worries","1990","vocational + Abi","Rural Area","17","","",""
"No worries","1990","vocational + Abi","Urban Area","97","0.360775985950237","0.305313772330729","0.416238199569746"
"Some worries","1990","general elemantary","Rural Area","485","0.564337470640439","0.531351233533977","0.597323707746901"
"Some worries","1990","general elemantary","Urban Area","1131","0.521610107644525","0.500142659608427","0.543077555680623"
"Some worries","1990","higher education","Rural Area","339","0.486970612045139","0.449235934684258","0.52470528940602"
"Some worries","1990","higher education","Urban Area","464","0.47188875545062","0.440917034190114","0.502860476711126"
"Some worries","1990","higher vocational","Rural Area","151","0.509499506646194","0.450840109200568","0.568158904091819"
"Some worries","1990","higher vocational","Urban Area","264","0.5250415576943","0.48078085474579","0.569302260642811"
"Some worries","1990","in school","Rural Area","30","0.478465267104072","0.343979296107803","0.61295123810034"
"Some worries","1990","in school","Urban Area","71","0.476294666867337","0.393267150193646","0.559322183541029"
"Some worries","1990","inadequately","Rural Area","44","0.549952736074039","0.446594560661894","0.653310911486184"
"Some worries","1990","inadequately","Urban Area","289","0.489618616829835","0.447878980077741","0.531358253581929"
"Some worries","1990","middle vocational","Rural Area","1407","0.524570544967634","0.505462723777188","0.54367836615808"
"Some worries","1990","middle vocational","Urban Area","2371","0.53931636569705","0.524537858605751","0.55409487278835"
"Some worries","1990","vocational + Abi","Rural Area","40","0.498039673650355","0.389819598481091","0.606259748819619"
"Some worries","1990","vocational + Abi","Urban Area","148","0.513426017516151","0.455700846937041","0.571151188095261"
"Big worries","1991","general elemantary","Rural Area","233","0.230992702461088","0.202473887782246","0.25951151713993"
"Big worries","1991","general elemantary","Urban Area","386","0.212837531356576","0.194939122740679","0.230735939972473"
"Big worries","1991","higher education","Rural Area","306","0.390724851928318","0.35380762420334","0.427642079653295"
"Big worries","1991","higher education","Urban Area","293","0.232800402926571","0.206434930259873","0.259165875593268"
"Big worries","1991","higher vocational","Rural Area","94","0.286812003879474","0.23383715217183","0.339786855587118"
"Big worries","1991","higher vocational","Urban Area","96","0.204735306905954","0.168371466467024","0.241099147344884"
"Big worries","1991","in school","Rural Area","4","","",""
"Big worries","1991","in school","Urban Area","11","","",""
"Big worries","1991","inadequately","Rural Area","31","0.26331109120082","0.180628993930667","0.345993188470973"
"Big worries","1991","inadequately","Urban Area","75","0.167992748006591","0.136633864435111","0.199351631578071"
"Big worries","1991","middle vocational","Rural Area","955","0.324257268510499","0.306145731133337","0.34236880588766"
"Big worries","1991","middle vocational","Urban Area","1015","0.229765520026848","0.217156447317815","0.24237459273588"
"Big worries","1991","vocational + Abi","Rural Area","29","","",""
"Big worries","1991","vocational + Abi","Urban Area","55","0.146201187343798","0.105883992628623","0.186518382058972"
"No worries","1991","general elemantary","Rural Area","150","0.203694314769603","0.176442434470928","0.230946195068278"
"No worries","1991","general elemantary","Urban Area","448","0.206809592449596","0.189099036725855","0.224520148173336"
"No worries","1991","higher education","Rural Area","55","0.137586709305862","0.111523205849038","0.163650212762687"
"No worries","1991","higher education","Urban Area","181","0.233959754794971","0.207548691455079","0.260370818134863"
"No worries","1991","higher vocational","Rural Area","37","0.162244096476194","0.119061149656389","0.205427043295999"
"No worries","1991","higher vocational","Urban Area","104","0.220578458885763","0.183211713577687","0.257945204193838"
"No worries","1991","in school","Rural Area","12","","",""
"No worries","1991","in school","Urban Area","40","0.332840334670996","0.249222090915294","0.416458578426698"
"No worries","1991","inadequately","Rural Area","27","","",""
"No worries","1991","inadequately","Urban Area","172","0.29110387237378","0.253000179938702","0.329207564808858"
"No worries","1991","middle vocational","Rural Area","302","0.142996170103877","0.129451346632112","0.156540993575642"
"No worries","1991","middle vocational","Urban Area","776","0.184324001156705","0.172702050451097","0.195945951862312"
"No worries","1991","vocational + Abi","Rural Area","12","","",""
"No worries","1991","vocational + Abi","Urban Area","64","0.231013641883995","0.182916949144454","0.279110334623536"
"Some worries","1991","general elemantary","Rural Area","456","0.565312982769309","0.531770135479764","0.598855830058854"
"Some worries","1991","general elemantary","Urban Area","1175","0.580352876193828","0.55877313068869","0.601932621698966"
"Some worries","1991","higher education","Rural Area","310","0.47168843876582","0.433917349967508","0.509459527564132"
"Some worries","1991","higher education","Urban Area","513","0.533239842278458","0.502115677973716","0.564364006583201"
"Some worries","1991","higher vocational","Rural Area","149","0.550943899644333","0.492683552910717","0.609204246377948"
"Some worries","1991","higher vocational","Urban Area","273","0.574686234208283","0.53013213808049","0.619240330336077"
"Some worries","1991","in school","Rural Area","23","","",""
"Some worries","1991","in school","Urban Area","71","0.586430760791471","0.499042989862804","0.673818531720138"
"Some worries","1991","inadequately","Rural Area","51","0.515184350388817","0.421362393237982","0.609006307539651"
"Some worries","1991","inadequately","Urban Area","299","0.540903379619629","0.499104593940126","0.582702165299132"
"Some worries","1991","middle vocational","Rural Area","1309","0.532746561385624","0.513442159704565","0.552050963066683"
"Some worries","1991","middle vocational","Urban Area","2485","0.585910478816447","0.571146888144353","0.600674069488542"
"Some worries","1991","vocational + Abi","Rural Area","42","0.455753318064823","0.348608330342203","0.562898305787443"
"Some worries","1991","vocational + Abi","Urban Area","176","0.622785170772208","0.567475561138423","0.678094780405992"
"Big worries","1992","general elemantary","Rural Area","222","0.260011143387209","0.229877998553145","0.290144288221273"
"Big worries","1992","general elemantary","Urban Area","479","0.263400254465363","0.243829816248471","0.282970692682255"
"Big worries","1992","higher education","Rural Area","239","0.363196794143443","0.325280360877316","0.40111322740957"
"Big worries","1992","higher education","Urban Area","281","0.229168563642875","0.203157695061866","0.255179432223885"
"Big worries","1992","higher vocational","Rural Area","104","0.365693471785663","0.309580526135163","0.421806417436163"
"Big worries","1992","higher vocational","Urban Area","122","0.262297484376224","0.222904577514107","0.301690391238341"
"Big worries","1992","in school","Rural Area","8","","",""
"Big worries","1992","in school","Urban Area","12","","",""
"Big worries","1992","inadequately","Rural Area","21","","",""
"Big worries","1992","inadequately","Urban Area","113","0.219196915560933","0.183707338891013","0.254686492230853"
"Big worries","1992","middle vocational","Rural Area","748","0.283594807966079","0.265599135925018","0.301590480007141"
"Big worries","1992","middle vocational","Urban Area","1087","0.26150484971466","0.248241293327012","0.274768406102308"
"Big worries","1992","vocational + Abi","Rural Area","26","","",""
"Big worries","1992","vocational + Abi","Urban Area","63","0.185070395513341","0.14119779604651","0.228942994980172"
"No worries","1992","general elemantary","Rural Area","146","0.181741368417278","0.155249774876144","0.208232961958412"
"No worries","1992","general elemantary","Urban Area","368","0.168932806586219","0.15228520241657","0.185580410755869"
"No worries","1992","higher education","Rural Area","41","0.0887138587356633","0.0662968856061035","0.111130831865223"
"No worries","1992","higher education","Urban Area","114","0.129195549340721","0.108437730329915","0.149953368351528"
"No worries","1992","higher vocational","Rural Area","32","0.11587492389785","0.0785837153427289","0.153166132452971"
"No worries","1992","higher vocational","Urban Area","54","0.104939815544361","0.0774939708289967","0.132385660259726"
"No worries","1992","in school","Rural Area","16","","",""
"No worries","1992","in school","Urban Area","33","0.24929433794848","0.174929528749541","0.323659147147419"
"No worries","1992","inadequately","Rural Area","35","0.303324797742349","0.212772468029279","0.393877127455419"
"No worries","1992","inadequately","Urban Area","137","0.246550631766344","0.209576929823756","0.283524333708932"
"No worries","1992","middle vocational","Rural Area","267","0.127367167334778","0.114056982408967","0.140677352260589"
"No worries","1992","middle vocational","Urban Area","593","0.148386286309042","0.137657156578017","0.159115416040067"
"No worries","1992","vocational + Abi","Rural Area","8","","",""
"No worries","1992","vocational + Abi","Urban Area","44","0.167142286929913","0.124992690637113","0.209291883222713"
"Some worries","1992","general elemantary","Rural Area","446","0.558247488195513","0.524133005415246","0.592361970975781"
"Some worries","1992","general elemantary","Urban Area","1099","0.567666938948418","0.545656297574797","0.589677580322038"
"Some worries","1992","higher education","Rural Area","338","0.548089347120894","0.508851441022342","0.587327253219445"
"Some worries","1992","higher education","Urban Area","608","0.641635887016403","0.611959966183235","0.671311807849572"
"Some worries","1992","higher vocational","Rural Area","147","0.518431604316487","0.460217315477829","0.576645893155146"
"Some worries","1992","higher vocational","Urban Area","303","0.632762700079415","0.589593483985717","0.675931916173113"
