"plh0032","year","age_gr","n","percent","lower_confidence","upper_confidence","value"
"Some worries","1990","35-65 y.","3739","0.5312128747307","0.519551810859072","0.542873938602328","2"
"Big worries","1991","16-34 y.","1264","0.220540670530204","0.209214844222755","0.231866496837653","1"
"Big worries","1991","35-65 y.","2062","0.275047102674602","0.264550430314367","0.285543775034836","1"
"Big worries","1991","66 and older","330","0.209236539874614","0.188378905780435","0.230094173968793","1"
"No worries","1991","16-34 y.","944","0.191306107218672","0.180561629221143","0.202050585216202","3"
"No worries","1991","35-65 y.","1126","0.168165123860842","0.159373284637391","0.176956963084292","3"
"No worries","1991","66 and older","349","0.248399927572522","0.226243888511765","0.270555966633279","3"
"Some worries","1991","66 and older","782","0.542363532552864","0.516817201509098","0.567909863596631","2"
"Some worries","1991","16-34 y.","2940","0.588153222251124","0.574708807599778","0.601597636902469","2"
"Some worries","1991","35-65 y.","3764","0.556787773464557","0.545110433596154","0.568465113332959","2"
"Big worries","1992","16-34 y.","1092","0.211005276807905","0.199658181086828","0.222352372528983","1"
"Big worries","1992","35-65 y.","2098","0.297995000917136","0.287158241978299","0.308831759855974","1"
"Big worries","1992","66 and older","394","0.255578115316684","0.233188804433046","0.277967426200321","1"
"No worries","1992","16-34 y.","863","0.172285545708635","0.161783698339203","0.182787393078068","3"
"No worries","1992","35-65 y.","789","0.110993320828426","0.103550702371502","0.11843593928535","3"
"No worries","1992","66 and older","286","0.210766618440629","0.189831618409469","0.231701618471788","3"
"Some worries","1992","66 and older","778","0.533655266242687","0.508048586658638","0.559261945826737","2"
"Some worries","1992","16-34 y.","3012","0.616709177483459","0.603188282892346","0.630230072074572","2"
"Some worries","1992","35-65 y.","3956","0.591011678254438","0.579362955580589","0.602660400928287","2"
"Big worries","1993","66 and older","597","0.393967346023301","0.369140317027398","0.418794375019203","1"
"Big worries","1993","16-34 y.","1630","0.337614580507039","0.324361548745987","0.350867612268091","1"
"Big worries","1993","35-65 y.","2904","0.440479744259301","0.428606657946443","0.452352830572159","1"
"No worries","1993","66 and older","157","0.11134564395673","0.0953629612382734","0.127328326675186","3"
"No worries","1993","16-34 y.","389","0.0665946362618232","0.0596074224785615","0.0735818500450848","3"
"No worries","1993","35-65 y.","365","0.0478723235578642","0.0427663025703942","0.0529783445453342","3"
"Some worries","1993","66 and older","734","0.49468701001997","0.469283594617425","0.520090425422515","2"
"Some worries","1993","16-34 y.","2872","0.595790783231138","0.582037725821389","0.609543840640887","2"
"Some worries","1993","35-65 y.","3447","0.511647932182835","0.499693061727145","0.523602802638524","2"
"Big worries","1994","66 and older","564","0.365811490072522","0.341444852662281","0.390178127482763","1"
"Big worries","1994","16-34 y.","1542","0.314943636508321","0.301797804590094","0.328089468426548","1"
"Big worries","1994","35-65 y.","2684","0.413295738460121","0.401401318590412","0.42519015832983","1"
"No worries","1994","66 and older","178","0.126348872851948","0.109541011703456","0.14315673400044","3"
"No worries","1994","16-34 y.","393","0.0751739622858228","0.0677116701158592","0.0826362544557864","3"
"No worries","1994","35-65 y.","368","0.0519019171132172","0.0465436851094005","0.0572601491170339","3"
"Some worries","1994","66 and older","759","0.50783963707553","0.482548150363436","0.533131123787624","2"
"Some worries","1994","16-34 y.","2861","0.609882401205856","0.596077626422376","0.623687175989337","2"
"Some worries","1994","35-65 y.","3532","0.534802344426662","0.52275424369779","0.546850445155533","2"
"Big worries","1995","66 and older","429","0.279587280098845","0.257157794474192","0.302016765723499","1"
"Big worries","1995","16-34 y.","1029","0.19268142056912","0.181674167525456","0.203688673612784","1"
"Big worries","1995","35-65 y.","1911","0.285683166084272","0.274943045100347","0.296423287068198","1"
"No worries","1995","66 and older","227","0.144647836254725","0.127068665963007","0.162227006546442","3"
"No worries","1995","16-34 y.","695","0.14916652614835","0.139224050662833","0.159109001633868","3"
"No worries","1995","35-65 y.","652","0.0919383866936345","0.0850688491128082","0.0988079242744609","3"
"Some worries","1995","66 and older","882","0.57576488364643","0.551064948251177","0.600464819041683","2"
"Some worries","1995","16-34 y.","3208","0.65815205328253","0.644914242620299","0.671389863944761","2"
"Some worries","1995","35-65 y.","4233","0.622378447222093","0.610852488360641","0.633904406083546","2"
"Big worries","1996","66 and older","704","0.460415648565185","0.435752908237956","0.485078388892414","1"
"Big worries","1996","16-34 y.","1621","0.343377731940583","0.329889877588772","0.356865586292395","1"
"Big worries","1996","35-65 y.","3178","0.494801920728437","0.482871952976844","0.506731888480031","1"
"No worries","1996","66 and older","130","0.0788686295648147","0.0655318936078498","0.0922053655217796","3"
"No worries","1996","16-34 y.","407","0.0824441285118286","0.0746315368568184","0.0902567201668389","3"
"No worries","1996","35-65 y.","347","0.0482334288196988","0.0431209440463853","0.0533459135930123","3"
"Some worries","1996","66 and older","735","0.46071572187","0.436051806852895","0.485379636887105","2"
"Some worries","1996","16-34 y.","2733","0.574178139547588","0.560132668666693","0.588223610428483","2"
"Some worries","1996","35-65 y.","3222","0.456964650451864","0.445078312076238","0.468850988827489","2"
"Big worries","1997","66 and older","811","0.521292885856964","0.496800249001049","0.545785522712879","1"
"Big worries","1997","16-34 y.","1816","0.398484353890948","0.384366905643349","0.412601802138548","1"
"Big worries","1997","35-65 y.","3414","0.522659147943293","0.510653281589222","0.534665014297364","1"
"No worries","1997","66 and older","110","0.0680388187631997","0.0556925138709354","0.0803851236554639","3"
"No worries","1997","16-34 y.","281","0.0570395042098737","0.0503520361059888","0.0637269723137586","3"
"No worries","1997","35-65 y.","238","0.0329293208175787","0.0286399813441201","0.0372186602910372","3"
"Some worries","1997","66 and older","677","0.410668295379836","0.386547857140231","0.434788733619441","2"
"Some worries","1997","35-65 y.","2997","0.444411531239128","0.432467822727649","0.456355239750608","2"
"Some worries","1997","16-34 y.","2523","0.544476141899178","0.530115558136072","0.558836725662284","2"
"Big worries","1998","66 and older","868","0.468965147009611","0.446383091497654","0.491547202521567","1"
"Big worries","1998","16-34 y.","1783","0.352748815828266","0.339334314349471","0.36616331730706","1"
"Big worries","1998","35-65 y.","3418","0.451569078111198","0.440324406886251","0.462813749336146","1"
"No worries","1998","66 and older","166","0.0980341970958895","0.0845782116671752","0.111490182524604","3"
"No worries","1998","16-34 y.","407","0.0791978500547116","0.0716165237906601","0.086779176318763","3"
"No worries","1998","35-65 y.","393","0.051378439568371","0.0463900467172155","0.0563668324195265","3"
"Some worries","1998","66 and older","842","0.4330006558945","0.410579023428822","0.455422288360178","2"
"Some worries","1998","35-65 y.","3713","0.497052482320431","0.485754883323117","0.508350081317745","2"
"Some worries","1998","16-34 y.","2684","0.568053334117023","0.55414692671696","0.581959741517086","2"
"Big worries","1999","66 and older","497","0.27381231607175","0.253342889073088","0.294281743070413","1"
"Big worries","1999","16-34 y.","967","0.217632035923741","0.205712828560738","0.229551243286744","1"
"Big worries","1999","35-65 y.","2041","0.282372497299308","0.272049668720619","0.292695325877998","1"
"No worries","1999","66 and older","238","0.132175881491054","0.116628877060418","0.147722885921691","3"
"No worries","1999","16-34 y.","570","0.130887771502078","0.121145327896634","0.140630215107522","3"
"No worries","1999","35-65 y.","591","0.0778963980881335","0.0717504833879043","0.0840423127883626","3"
"Some worries","1999","66 and older","1088","0.594011802437195","0.571468943265354","0.616554661609036","2"
"Some worries","1999","35-65 y.","4673","0.639731104612558","0.628722048165927","0.650740161059189","2"
"Some worries","1999","16-34 y.","3067","0.651480192574181","0.637716189077572","0.665244196070791","2"
"Big worries","2000","66 and older","801","0.218815615951419","0.205300661807293","0.232330570095546","1"
"Big worries","2000","16-34 y.","1320","0.181905222282831","0.172920075262886","0.190890369302777","1"
"Big worries","2000","35-65 y.","3170","0.232773431547281","0.225610704058632","0.23993615903593","1"
"No worries","2000","66 and older","734","0.205374839336193","0.192169382860956","0.218580295811429","3"
"No worries","2000","16-34 y.","1396","0.206546640906995","0.19711753391816","0.215975747895831","3"
"No worries","2000","35-65 y.","1932","0.148060265125684","0.142040582347891","0.154079947903476","3"
"Some worries","2000","66 and older","2060","0.575809544712388","0.559654114799306","0.591964974625471","2"
"Some worries","2000","35-65 y.","8270","0.619166303327035","0.610935897544998","0.627396709109072","2"
"Some worries","2000","16-34 y.","4365","0.611548136810173","0.600195814264456","0.62290045935589","2"
"Big worries","2001","66 and older","692","0.198659455674119","0.185254039681784","0.212064871666454","1"
"Big worries","2001","16-34 y.","1048","0.163021732172247","0.153872048458141","0.172171415886352","1"
"Big worries","2001","35-65 y.","2785","0.224412720577549","0.21701760494046","0.231807836214639","1"
"No worries","2001","66 and older","755","0.223730098828448","0.209728239912016","0.237731957744879","3"
"No worries","2001","16-34 y.","1381","0.229416493526046","0.219001754003819","0.239831233048273","3"
"No worries","2001","35-65 y.","1774","0.150414065189331","0.144077501903294","0.156750628475367","3"
"Some worries","2001","66 and older","1956","0.577610445497433","0.561014911912138","0.594205979082728","2"
"Some worries","2001","35-65 y.","7667","0.62517321423312","0.616592540561531","0.633753887904708","2"
"Some worries","2001","16-34 y.","3832","0.607561774301707","0.595466739794461","0.619656808808954","2"
"Big worries","2002","66 and older","1302","0.360974928878005","0.345309877802483","0.376639979953526","1"
"Big worries","2002","35-65 y.","4736","0.364917501475216","0.356726416852965","0.373108586097468","1"
"Big worries","2002","16-34 y.","1646","0.264298082378519","0.253277400070627","0.275318764686411","1"
"No worries","2002","35-65 y.","971","0.0742107597868677","0.0697509278059034","0.078670591767832","3"
"No worries","2002","66 and older","407","0.111613948459488","0.10134338078959","0.121884516129387","3"
"No worries","2002","16-34 y.","795","0.129562949987627","0.12116990344897","0.137955996526285","3"
"Some worries","2002","35-65 y.","7562","0.560871738737916","0.55242757848558","0.569315898990253","2"
"Some worries","2002","66 and older","1902","0.527411122662507","0.511127510983563","0.543694734341451","2"
"Some worries","2002","16-34 y.","3709","0.606138967633854","0.59392749211706","0.618350443150647","2"
"Big worries","2003","66 and older","1905","0.520580171527061","0.50444152946626","0.536718813587862","1"
"Big worries","2003","35-65 y.","7443","0.591791844284711","0.583229535775537","0.600354152793885","1"
"Big worries","2003","16-34 y.","2835","0.484955350226856","0.472156121604938","0.497754578848775","1"
"No worries","2003","35-65 y.","377","0.0333797029171451","0.0302504927402278","0.0365089130940624","3"
"No worries","2003","66 and older","265","0.0731805418954332","0.0647673544644807","0.0815937293263858","3"
"No worries","2003","16-34 y.","361","0.0583777229422317","0.052373284222834","0.0643821616616293","3"
"Some worries","2003","35-65 y.","4838","0.374828452798144","0.366395465958443","0.383261439637844","2"
"Some worries","2003","66 and older","1511","0.406239286577506","0.390373490349749","0.422105082805263","2"
"Some worries","2003","16-34 y.","2661","0.456666926830912","0.443910080330919","0.469423773330905","2"
"Big worries","2004","66 and older","1896","0.496006514453416","0.480069722468681","0.511943306438151","1"
"Big worries","2004","35-65 y.","6391","0.534979192357018","0.526136197806041","0.543822186907995","1"
"Big worries","2004","16-34 y.","2347","0.438387097660129","0.425407557484159","0.451366637836099","1"
"No worries","2004","35-65 y.","533","0.0447910597173628","0.0411238176564347","0.0484583017782908","3"
"No worries","2004","66 and older","262","0.0685149995749279","0.0604625963338173","0.0765674028160385","3"
"No worries","2004","16-34 y.","454","0.0770604536694943","0.070084328004889","0.0840365793340997","3"
"Some worries","2004","35-65 y.","5297","0.42022974792562","0.411478578755462","0.428980917095778","2"
"Some worries","2004","66 and older","1623","0.435478485971656","0.419674437488672","0.451282534454641","2"
"Some worries","2004","16-34 y.","2813","0.484552448670377","0.471479470873277","0.497625426467476","2"
"Big worries","2005","66 and older","2107","0.543998509737253","0.528152344258277","0.559844675216229","1"
"Big worries","2005","35-65 y.","6700","0.589206761081576","0.580258470435035","0.598155051728118","1"
"Big worries","2005","16-34 y.","2332","0.457936290609525","0.44454312305178","0.47132945816727","1"
"No worries","2005","35-65 y.","352","0.0317971355588506","0.0286058052398649","0.0349884658778363","3"
"No worries","2005","66 and older","210","0.0598256233965698","0.0522800886613258","0.0673711581318138","3"
"No worries","2005","16-34 y.","408","0.0738490491686339","0.0668188286581854","0.0808792696790824","3"
"Some worries","2005","35-65 y.","4560","0.378996103359573","0.370172233128843","0.387819973590303","2"
"Some worries","2005","66 and older","1478","0.396175866866177","0.380614725696789","0.411737008035565","2"
"Some worries","2005","16-34 y.","2576","0.468214660221841","0.45480103126007","0.481628289183612","2"
"Big worries","2006","66 and older","2034","0.455463285133488","0.440849179236317","0.470077391030658","1"
"Big worries","2006","35-65 y.","5749","0.473823843343383","0.465027962299138","0.482619724387627","1"
"Big worries","2006","16-34 y.","1819","0.375846862037792","0.362572343673627","0.389121380401956","1"
"No worries","2006","35-65 y.","610","0.052143770068289","0.0482274537877928","0.0560600863487852","3"
"No worries","2006","66 and older","363","0.086591875503087","0.0783390438228284","0.0948447071833455","3"
"No worries","2006","16-34 y.","472","0.0964079436913026","0.0883186548813057","0.1044972325013","3"
"Some worries","2006","35-65 y.","6020","0.474032386588328","0.46523631372355","0.482828459453107","2"
"Some worries","2006","66 and older","2064","0.457944839363425","0.443324403978097","0.472565274748753","2"
"Some worries","2006","16-34 y.","2823","0.527745194270906","0.514062612073451","0.54142777646836","2"
"Big worries","2007","35-65 y.","2906","0.264727401824419","0.256637493021349","0.272817310627489","1"
"Big worries","2007","66 and older","1107","0.258557093801732","0.2455607278295","0.271553459773965","1"
"Big worries","2007","16-34 y.","975","0.223447665973725","0.211528596113472","0.235366735833977","1"
"No worries","2007","35-65 y.","1572","0.128096812981307","0.121968749132823","0.134224876829791","3"
"No worries","2007","66 and older","734","0.17803362461616","0.166678735716511","0.18938851351581","3"
"No worries","2007","16-34 y.","938","0.192620358564852","0.181336462431318","0.203904254698387","3"
"Some worries","2007","35-65 y.","6947","0.607175785194274","0.598220563662947","0.6161310067256","2"
"Some worries","2007","66 and older","2519","0.563409281582107","0.548687712733762","0.578130850430453","2"
"Some worries","2007","16-34 y.","2779","0.583931975461423","0.569828297319481","0.598035653603364","2"
"Big worries","2008","35-65 y.","2845","0.27733900651893","0.268841303745884","0.285836709291976","1"
"Big worries","2008","66 and older","1157","0.265485436234213","0.252332439888574","0.278638432579851","1"
"Big worries","2008","16-34 y.","788","0.203461045528064","0.191510195339035","0.215411895717093","1"
"No worries","2008","35-65 y.","1165","0.105677331889804","0.0998419834832285","0.11151268029638","3"
"No worries","2008","66 and older","605","0.14432564438309","0.133858453270887","0.154792835495293","3"
"No worries","2008","16-34 y.","852","0.185784312580159","0.174238382869757","0.19733024229056","3"
"Some worries","2008","35-65 y.","6652","0.616983661591266","0.607756370236966","0.626210952945567","2"
"Some worries","2008","66 and older","2568","0.590188919382697","0.575540474644712","0.604837364120682","2"
"Some worries","2008","16-34 y.","2719","0.610754641891777","0.596280268700945","0.625229015082609","2"
"Big worries","2009","35-65 y.","4745","0.48487966882318","0.4750220308956","0.494737306750761","1"
"Big worries","2009","66 and older","1911","0.454807900317309","0.439746549284457","0.46986925135016","1"
"Big worries","2009","16-34 y.","1318","0.349226510723795","0.334423264773091","0.3640297566745","1"
"No worries","2009","35-65 y.","390","0.0395976574011067","0.0357511826868891","0.0434441321153244","3"
"No worries","2009","66 and older","284","0.0783321658515761","0.0702051251157449","0.0864592065874074","3"
"No worries","2009","16-34 y.","393","0.094665758016173","0.0855752248025192","0.103756291229827","3"
"Some worries","2009","35-65 y.","4739","0.475522673775713","0.465672350055081","0.485372997496345","2"
"Some worries","2009","66 and older","2004","0.466859933831115","0.451769938112814","0.481949929549417","2"
"Some worries","2009","16-34 y.","2273","0.556107731260032","0.540679835953779","0.571535626566284","2"
"Big worries","2010","35-65 y.","5004","0.392621630791736","0.384343512186979","0.400899749396492","1"
"Big worries","2010","66 and older","1638","0.39507184834464","0.380013957566862","0.410129739122418","1"
"Big worries","2010","16-34 y.","1806","0.274932120999217","0.264132718543963","0.285731523454471","1"
"No worries","2010","35-65 y.","923","0.0581187392289041","0.0541525718054054","0.0620849066524028","3"
"No worries","2010","66 and older","309","0.0800504999811513","0.071691809940715","0.0884091900215876","3"
"No worries","2010","16-34 y.","811","0.123955820792662","0.115985163827367","0.131926477757956","3"
"Some worries","2010","35-65 y.","7441","0.54925962997936","0.540824982407435","0.557694277551285","2"
"Some worries","2010","66 and older","2102","0.524877651674208","0.509495893726002","0.540259409622415","2"
"Some worries","2010","16-34 y.","3949","0.601112058208122","0.589267992017604","0.612956124398639","2"
"Big worries","2011","35-65 y.","3742","0.231809996574861","0.225340517386196","0.238279475763526","1"
"Big worries","2011","66 and older","1194","0.234009111416326","0.2223781025851","0.245640120247551","1"
"Big worries","2011","16-34 y.","1227","0.169673272585005","0.160733615844538","0.178612929325472","1"
"No worries","2011","16-34 y.","1462","0.225522954106382","0.215569145920824","0.235476762291941","3"
"No worries","2011","35-65 y.","2600","0.149568198481135","0.144100452984136","0.155035943978134","3"
"No worries","2011","66 and older","825","0.167930493924394","0.157661360759537","0.178199627089251","3"
"Some worries","2011","16-34 y.","4083","0.604803773308613","0.593159744883114","0.616447801734112","2"
"Some worries","2011","35-65 y.","10002","0.618621804944004","0.611175180431113","0.626068429456896","2"
"Some worries","2011","66 and older","3071","0.59806039465928","0.584591184716165","0.611529604602396","2"
"Big worries","2012","35-65 y.","3868","0.240122712681336","0.233516742141746","0.246728683220926","1"
"Big worries","2012","66 and older","1257","0.239924960483744","0.22834374800953","0.251506172957958","1"
"Big worries","2012","16-34 y.","1243","0.182058060714867","0.172550989704525","0.19156513172521","1"
"No worries","2012","16-34 y.","1260","0.202342377404354","0.192444724327522","0.212240030481187","3"
"No worries","2012","35-65 y.","2186","0.139541685582799","0.134182914806591","0.144900456359007","3"
"No worries","2012","66 and older","813","0.157743777440623","0.147858558093908","0.167628996787338","3"
"Some worries","2012","16-34 y.","3826","0.615599561880778","0.603615014652082","0.627584109109475","2"
"Some worries","2012","35-65 y.","10008","0.620335601735865","0.612830413817642","0.627840789654088","2"
"Some worries","2012","66 and older","3153","0.602331262075632","0.589058341188504","0.615604182962761","2"
"Big worries","2013","35-65 y.","2928","0.196747679306983","0.190383709972343","0.203111648641624","1"
"Big worries","2013","66 and older","1014","0.199261579964871","0.188170859338735","0.210352300591007","1"
"Big worries","2013","16-34 y.","869","0.1444679901547","0.135355649171517","0.153580331137883","1"
"No worries","2013","16-34 y.","1446","0.250293370387061","0.239065526529805","0.261521214244317","3"
"No worries","2013","35-65 y.","2513","0.158677023993499","0.152827969431816","0.164526078555182","3"
"No worries","2013","66 and older","854","0.179583986200588","0.16892653100574","0.190241441395437","3"
"Some worries","2013","16-34 y.","3403","0.605238639458239","0.592569221684738","0.61790805723174","2"
"Some worries","2013","35-65 y.","9549","0.644575296699518","0.63691301864447","0.652237574754565","2"
"Some worries","2013","66 and older","3115","0.621154433834541","0.607685489853286","0.634623377815796","2"
"Big worries","2014","35-65 y.","2179","0.135096792484526","0.129719810771772","0.14047377419728","1"
"Big worries","2014","66 and older","673","0.12935742912833","0.120034845625671","0.13868001263099","1"
"Big worries","2014","16-34 y.","732","0.104554227890544","0.0971391373001815","0.111969318480906","1"
"No worries","2014","16-34 y.","2061","0.321588264224538","0.310268880352587","0.33290764809649","3"
"No worries","2014","35-65 y.","3879","0.248975641918058","0.242173624677691","0.255777659158424","3"
"No worries","2014","66 and older","1312","0.267054461053654","0.254764332760996","0.279344589346313","3"
"Some worries","2014","16-34 y.","3748","0.573857507884918","0.561873406593088","0.585841609176747","2"
"Some worries","2014","35-65 y.","9467","0.615927565597417","0.608276821493318","0.623578309701515","2"
"Some worries","2014","66 and older","2993","0.603588109818016","0.589999835082893","0.617176384553139","2"
"Big worries","2015","35-65 y.","2247","0.158290141986788","0.152320701154636","0.16425958281894","1"
"Big worries","2015","66 and older","753","0.158577939209607","0.148358568677107","0.168797309742107","1"
"Big worries","2015","16-34 y.","768","0.123813040226006","0.115260274663633","0.132365805788378","1"
"No worries","2015","66 and older","1212","0.253535034921104","0.241364223898793","0.265705845943416","3"
"No worries","2015","16-34 y.","1633","0.292263039750803","0.280453094943497","0.304072984558109","3"
"No worries","2015","35-65 y.","3369","0.244191509326834","0.2371656949156","0.251217323738068","3"
"Some worries","2015","16-34 y.","3296","0.583923920023192","0.571124523638688","0.596723316407696","2"
"Some worries","2015","35-65 y.","8747","0.597518348686378","0.589498352219416","0.60553834515334","2"
"Some worries","2015","66 and older","2943","0.587887025869289","0.574116488265976","0.601657563472601","2"
"Big worries","2016","16-34 y.","636","0.104371155668742","0.0963361371721529","0.112406174165331","1"
"Big worries","2016","35-65 y.","2178","0.156106286139864","0.150062641814431","0.162149930465297","1"
"Big worries","2016","66 and older","790","0.163779679079424","0.153260951761517","0.174298406397331","1"
"No worries","2016","66 and older","1238","0.267559314001336","0.254976751462574","0.280141876540099","3"
"No worries","2016","16-34 y.","1866","0.344989834729743","0.332497035284248","0.357482634175238","3"
"No worries","2016","35-65 y.","3521","0.253509271207961","0.246265679573883","0.260752862842039","3"
"Some worries","2016","16-34 y.","3060","0.550639009601515","0.537566355486143","0.563711663716887","2"
"Some worries","2016","35-65 y.","8156","0.590384442652175","0.58219601530926","0.59857286999509","2"
"Some worries","2016","66 and older","2727","0.56866100691924","0.554584045662601","0.582737968175879","2"
"Big worries","2017","16-34 y.","696","0.116282932419384","0.108284219349836","0.124281645488931","1"
"Big worries","2017","35-65 y.","2295","0.157980043009947","0.152212932836758","0.163747153183135","1"
"Big worries","2017","66 and older","793","0.16539200610023","0.155092769143678","0.175691243056782","1"
"No worries","2017","66 and older","1245","0.245883240182104","0.23394637516625","0.257820105197957","3"
"No worries","2017","16-34 y.","2151","0.351126252480105","0.339216101648388","0.363036403311821","3"
"No worries","2017","35-65 y.","3969","0.256552449763962","0.249646726158986","0.263458173368937","3"
"Some worries","2017","16-34 y.","3323","0.532590815100512","0.520141342136774","0.545040288064249","2"
"Some worries","2017","35-65 y.","9100","0.585467507226092","0.577677701451883","0.593257313000301","2"
"Some worries","2017","66 and older","2961","0.588724753717666","0.575084295596813","0.60236521183852","2"
"Big worries","2018","16-34 y.","567","0.0904162941084699","0.0831605665894833","0.0976720216274565","1"
"Big worries","2018","35-65 y.","1694","0.11388642996598","0.108739511968293","0.119033347963668","1"
"Big worries","2018","66 and older","583","0.110726239300637","0.102058788852068","0.119393689749207","1"
"No worries","2018","66 and older","1626","0.325016437111206","0.312079018975877","0.337953855246535","3"
