"plh0032","year","migback","n","percent","lower_confidence","upper_confidence"
"Big worries","1984","direct migration background","965","0.300215290545621","0.284735656904594","0.315694924186648"
"Big worries","1984","indirect migration background","42","0.400511517780011","0.31426626981626","0.486756765743763"
"Big worries","1984","no migration background","2898","0.33219049695841","0.322238326870016","0.342142667046804"
"No worries","1984","direct migration background","776","0.202381369783918","0.188812459848799","0.215950279719037"
"No worries","1984","indirect migration background","21","","",""
"No worries","1984","no migration background","993","0.123934009226424","0.116971567867474","0.130896450585373"
"Some worries","1984","direct migration background","1627","0.497403339670462","0.480517362519549","0.514289316821374"
"Some worries","1984","indirect migration background","61","0.482498195265496","0.39454714510815","0.570449245422842"
"Some worries","1984","no migration background","4713","0.543875493815166","0.533351287858174","0.554399699772159"
"Big worries","1985","direct migration background","718","0.257951829071629","0.241964956422971","0.273938701720288"
"Big worries","1985","indirect migration background","33","0.215506883547098","0.148115369396565","0.28289839769763"
"Big worries","1985","no migration background","2514","0.313972304984274","0.303744643525248","0.3241999664433"
"No worries","1985","direct migration background","675","0.192354776932688","0.177952208001519","0.206757345863856"
"No worries","1985","indirect migration background","31","0.145775721219783","0.0879383391397449","0.203613103299821"
"No worries","1985","no migration background","919","0.124692660239529","0.117412170744147","0.131973149734911"
"Some worries","1985","direct migration background","1484","0.549693393995683","0.531513448450342","0.567873339541024"
"Some worries","1985","indirect migration background","79","0.63871739523312","0.559984183087542","0.717450607378697"
"Some worries","1985","no migration background","4477","0.561335034776197","0.550399566155464","0.57227050339693"
"Big worries","1986","direct migration background","480","0.163272204312995","0.149630401645012","0.176914006980979"
"Big worries","1986","indirect migration background","19","","",""
"Big worries","1986","no migration background","1465","0.194296198265098","0.185350722231878","0.203241674298319"
"No worries","1986","direct migration background","795","0.276120981425872","0.259620134499456","0.292621828352288"
"No worries","1986","indirect migration background","44","0.26813868732191","0.198399581195168","0.337877793448653"
"No worries","1986","no migration background","1669","0.22986081533922","0.220348183685432","0.239373446993009"
"Some worries","1986","direct migration background","1545","0.560606814261133","0.542288758286125","0.578924870236141"
"Some worries","1986","indirect migration background","92","0.589553831952833","0.512112631260045","0.666995032645621"
"Some worries","1986","no migration background","4381","0.575842986395681","0.564669235999514","0.587016736791848"
"Big worries","1987","direct migration background","464","0.177674974408193","0.163501713740709","0.191848235075677"
"Big worries","1987","indirect migration background","24","","",""
"Big worries","1987","no migration background","1499","0.209076470297642","0.199809450104177","0.218343490491107"
"No worries","1987","direct migration background","790","0.237491527990714","0.221712462174585","0.253270593806843"
"No worries","1987","indirect migration background","47","0.192194813842988","0.133982359822787","0.250407267863189"
"No worries","1987","no migration background","1306","0.179984017494355","0.171229173512347","0.188738861476362"
"Some worries","1987","direct migration background","1540","0.584833497601093","0.566562504118324","0.603104491083862"
"Some worries","1987","indirect migration background","105","0.638434114913889","0.567452884508046","0.709415345319732"
"Some worries","1987","no migration background","4592","0.610939512208003","0.599829156792449","0.622049867623557"
"Big worries","1988","direct migration background","520","0.220541108976377","0.204773151489663","0.23630906646309"
"Big worries","1988","indirect migration background","39","0.219509920233846","0.165184082864894","0.273835757602798"
"Big worries","1988","no migration background","1988","0.285288554928699","0.274739825538319","0.29583728431908"
"No worries","1988","direct migration background","582","0.180940983825137","0.166300341627621","0.195581626022653"
"No worries","1988","indirect migration background","58","0.218075440342926","0.163877664347258","0.272273216338594"
"No worries","1988","no migration background","913","0.133776180041334","0.125823801133871","0.141728558948797"
"Some worries","1988","direct migration background","1554","0.598517907198486","0.579875339893904","0.617160474503069"
"Some worries","1988","indirect migration background","126","0.562414639423228","0.497303490325675","0.627525788520781"
"Some worries","1988","no migration background","4138","0.580935265029967","0.569408776124168","0.592461753935765"
"Big worries","1989","direct migration background","433","0.173878251200605","0.159179436866702","0.188577065534508"
"Big worries","1989","indirect migration background","42","0.146329780359578","0.103034601874571","0.189624958844585"
"Big worries","1989","no migration background","1166","0.177345672201761","0.168241056615003","0.18645028778852"
"No worries","1989","direct migration background","653","0.234804551857197","0.21836548773787","0.251243615976524"
"No worries","1989","indirect migration background","73","0.245794771128524","0.19305245496925","0.298537087287799"
"No worries","1989","no migration background","1644","0.242988431751235","0.232765235916008","0.253211627586463"
"Some worries","1989","direct migration background","1468","0.591317196942199","0.572252009430747","0.61038238445365"
"Some worries","1989","indirect migration background","141","0.607875448511898","0.548069080712047","0.66768181631175"
"Some worries","1989","no migration background","3951","0.579665896047003","0.567899896914051","0.591431895179956"
"Big worries","1990","direct migration background","474","0.196749674062873","0.181619504430179","0.211879843695567"
"Big worries","1990","indirect migration background","39","0.186137156922957","0.14164672986502","0.230627583980893"
"Big worries","1990","no migration background","2812","0.222866920058599","0.215048763230647","0.230685076886552"
"No worries","1990","direct migration background","751","0.292267317800878","0.274957755597457","0.3095768800043"
"No worries","1990","indirect migration background","94","0.28471795724016","0.233133303887747","0.336302610592573"
"No worries","1990","no migration background","2306","0.25101704974181","0.242871480297208","0.259162619186411"
"Some worries","1990","direct migration background","1427","0.510983008136248","0.491957926220066","0.530008090052431"
"Some worries","1990","indirect migration background","161","0.529144885836884","0.472088353528791","0.586201418144976"
"Some worries","1990","no migration background","5767","0.526116030199591","0.516735861468776","0.535496198930406"
"Big worries","1991","direct migration background","451","0.181443620576137","0.16665856410026","0.196228677052013"
"Big worries","1991","indirect migration background","49","0.146776370203783","0.10970201745043","0.183850722957135"
"Big worries","1991","no migration background","3156","0.254330368557992","0.246040512071434","0.26262022504455"
"No worries","1991","direct migration background","649","0.238705900170287","0.222351461361972","0.255060338978603"
"No worries","1991","indirect migration background","91","0.206556307826267","0.164144053617979","0.248968562034555"
"No worries","1991","no migration background","1679","0.184079209808033","0.176701848661579","0.191456570954486"
"Some worries","1991","direct migration background","1510","0.579850479253576","0.560914499358351","0.598786459148802"
"Some worries","1991","indirect migration background","210","0.64666732196995","0.596589385019144","0.696745258920757"
"Some worries","1991","no migration background","5766","0.561590421633976","0.552144930672823","0.571035912595128"
"Big worries","1992","direct migration background","607","0.24162848303029","0.224967963625121","0.258289002435459"
"Big worries","1992","indirect migration background","69","0.177993912110505","0.140878174081861","0.215109650139149"
"Big worries","1992","no migration background","2908","0.266856614941265","0.25832448345431","0.27538874642822"
"No worries","1992","direct migration background","504","0.175590205943928","0.160782247675878","0.190398164211979"
"No worries","1992","indirect migration background","109","0.220547014155014","0.180315760747888","0.26077826756214"
"No worries","1992","no migration background","1325","0.143858543728255","0.13708891756518","0.150628169891331"
"Some worries","1992","direct migration background","1425","0.582781311025782","0.563589845001067","0.601972777050497"
"Some worries","1992","indirect migration background","230","0.601459073734481","0.553952083934883","0.648966063534078"
"Some worries","1992","no migration background","6091","0.58928484133048","0.579795040582518","0.598774642078442"
"Big worries","1993","direct migration background","889","0.392027908948888","0.372763138831149","0.411292679066628"
"Big worries","1993","indirect migration background","138","0.32202673476084","0.279828927326305","0.364224542195375"
"Big worries","1993","no migration background","4104","0.402302053824236","0.392765699665626","0.411838407982845"
"No worries","1993","direct migration background","280","0.0948638818993388","0.0833008716660617","0.106426892132616"
"No worries","1993","indirect migration background","77","0.129523953961088","0.0991996321711645","0.159848275751013"
"No worries","1993","no migration background","554","0.0602383664599472","0.055611245921371","0.0648654869985233"
"Some worries","1993","direct migration background","1298","0.513108209151773","0.493384698277425","0.532831720026121"
"Some worries","1993","indirect migration background","256","0.548449311278072","0.503506613355007","0.593392009201136"
