"plh0032","year","e11102","pgisced97","n","percent","lower_confidence","upper_confidence"
"No worries","1987","Not Employed","higher education","30","0.22967734246957","0.160001939944413","0.299352744994727"
"No worries","1987","Employed","in school","2","","",""
"No worries","1987","Employed","inadequately","163","0.306357353016655","0.264548168341999","0.348166537691311"
"No worries","1987","Employed","general elemantary","343","0.18011818426164","0.16079935944547","0.199437009077811"
"No worries","1987","Employed","middle vocational","504","0.134394311070974","0.122856513525393","0.145932108616555"
"No worries","1987","Employed","vocational + Abi","30","0.105796287601487","0.0634852651133723","0.148107310089601"
"No worries","1987","Employed","higher vocational","59","0.153932288586672","0.11878530947958","0.189079267693763"
"No worries","1987","Employed","higher education","114","0.180141322500457","0.149365416130166","0.210917228870748"
"Big worries","1988","Not Employed","in school","23","","",""
"Big worries","1988","Not Employed","inadequately","50","0.230730461110788","0.182408071768361","0.279052850453216"
"Big worries","1988","Not Employed","general elemantary","306","0.285730106967775","0.260116348340088","0.311343865595461"
"Big worries","1988","Not Employed","middle vocational","443","0.303341484768886","0.280015523054754","0.326667446483017"
"Big worries","1988","Not Employed","vocational + Abi","14","","",""
"Big worries","1988","Not Employed","higher vocational","42","0.300796093003122","0.226911267495519","0.374680918510725"
"Big worries","1988","Not Employed","higher education","36","0.264283899661839","0.188484302391733","0.340083496931946"
"Big worries","1988","Employed","in school","1","","",""
"Big worries","1988","Employed","inadequately","70","0.181305949607077","0.143407653673699","0.219204245540456"
"Big worries","1988","Employed","general elemantary","380","0.293785478128231","0.270841504349775","0.316729451906687"
"Big worries","1988","Employed","middle vocational","890","0.289858880069727","0.274193138486926","0.305524621652527"
"Big worries","1988","Employed","vocational + Abi","47","0.240250786902133","0.180741734504453","0.299759839299813"
"Big worries","1988","Employed","higher vocational","99","0.244076875650925","0.201281707050381","0.286872044251469"
"Big worries","1988","Employed","higher education","113","0.194461666864407","0.161941552377139","0.226981781351675"
"Some worries","1988","Not Employed","in school","88","0.562148865605109","0.484045247847384","0.640252483362834"
"Some worries","1988","Not Employed","inadequately","150","0.513575598896056","0.45624763301392","0.570903564778192"
"Some worries","1988","Not Employed","general elemantary","645","0.516211943618047","0.487878084256815","0.544545802979278"
"Some worries","1988","Not Employed","middle vocational","833","0.547503352704805","0.522247341951346","0.572759363458264"
"Some worries","1988","Not Employed","vocational + Abi","41","0.561948746822214","0.445720981430278","0.678176512214151"
"Some worries","1988","Not Employed","higher vocational","88","0.561091301336196","0.481140817683173","0.641041784989219"
"Some worries","1988","Not Employed","higher education","73","0.583473407138717","0.498729532790408","0.668217281487026"
"Some worries","1988","Employed","in school","4","","",""
"Some worries","1988","Employed","inadequately","230","0.569148395802256","0.520437125780901","0.617859665823611"
"Some worries","1988","Employed","general elemantary","870","0.573173445892145","0.548258847004763","0.598088044779527"
"Some worries","1988","Employed","middle vocational","1962","0.608058851731537","0.591202306866172","0.624915396596901"
"Some worries","1988","Employed","vocational + Abi","126","0.638678694826385","0.571766774253417","0.705590615399353"
"Some worries","1988","Employed","higher vocational","254","0.67993577932291","0.633458026707347","0.726413531938473"
"Some worries","1988","Employed","higher education","376","0.665871016777545","0.627114557990405","0.704627475564685"
"No worries","1988","Not Employed","in school","44","0.273058029354985","0.202919026117145","0.343197032592825"
"No worries","1988","Not Employed","inadequately","92","0.255693939993156","0.205656779037753","0.305731100948558"
"No worries","1988","Not Employed","general elemantary","244","0.198057949414179","0.175461938757929","0.220653960070428"
"No worries","1988","Not Employed","middle vocational","216","0.149155162526309","0.131078926294345","0.167231398758273"
"No worries","1988","Not Employed","vocational + Abi","15","","",""
"No worries","1988","Not Employed","higher vocational","18","","",""
"No worries","1988","Not Employed","higher education","21","","",""
"No worries","1988","Employed","in school","2","","",""
"No worries","1988","Employed","inadequately","97","0.249545654590667","0.206976994352115","0.292114314829219"
"No worries","1988","Employed","general elemantary","264","0.133041075979623","0.115933940750382","0.150148211208864"
"No worries","1988","Employed","middle vocational","370","0.102082268198737","0.091628358301707","0.112536178095766"
"No worries","1988","Employed","vocational + Abi","25","","",""
"No worries","1988","Employed","higher vocational","34","0.0759873450261649","0.0495874497896251","0.102387240262705"
"No worries","1988","Employed","higher education","80","0.139667316358048","0.111185179888833","0.168149452827262"
"Big worries","1989","Not Employed","in school","18","","",""
"Big worries","1989","Not Employed","inadequately","52","0.20131767851575","0.154266123396118","0.248369233635381"
"Big worries","1989","Not Employed","general elemantary","212","0.193551470704333","0.170505888460003","0.216597052948663"
"Big worries","1989","Not Employed","middle vocational","276","0.195674233655468","0.175112350646886","0.216236116664049"
"Big worries","1989","Not Employed","vocational + Abi","6","","",""
"Big worries","1989","Not Employed","higher vocational","29","","",""
"Big worries","1989","Not Employed","higher education","15","","",""
"Big worries","1989","Employed","in school","1","","",""
"Big worries","1989","Employed","inadequately","50","0.15621781564281","0.11886913759182","0.1935664936938"
"Big worries","1989","Employed","general elemantary","261","0.192354351402911","0.171911313977417","0.212797388828406"
"Big worries","1989","Employed","middle vocational","556","0.178393340434728","0.165025994611421","0.191760686258035"
"Big worries","1989","Employed","vocational + Abi","25","","",""
"Big worries","1989","Employed","higher vocational","61","0.176521149114619","0.137514409003222","0.215527889226017"
"Big worries","1989","Employed","higher education","52","0.083945783222677","0.0611405795639176","0.106750986881436"
"Some worries","1989","Not Employed","in school","69","0.455772199373153","0.376855910725929","0.534688488020377"
"Some worries","1989","Not Employed","inadequately","133","0.415099439025944","0.357281436792071","0.472917441259816"
"Some worries","1989","Not Employed","general elemantary","622","0.565257435927315","0.536341294287601","0.59417357756703"
"Some worries","1989","Not Employed","middle vocational","802","0.555116493273234","0.529359492532212","0.580873494014256"
"Some worries","1989","Not Employed","vocational + Abi","47","0.614420317184702","0.504264531028378","0.724576103341027"
"Some worries","1989","Not Employed","higher vocational","73","0.476798637602801","0.393466891145502","0.5601303840601"
"Some worries","1989","Not Employed","higher education","62","0.495670591555137","0.406950516862445","0.58439066624783"
"Some worries","1989","Employed","in school","8","","",""
"Some worries","1989","Employed","inadequately","203","0.549852449013062","0.498673035333812","0.601031862692312"
"Some worries","1989","Employed","general elemantary","837","0.595816449577849","0.570364002144626","0.621268897011071"
"Some worries","1989","Employed","middle vocational","1927","0.609153202371843","0.592116307864825","0.626190096878862"
"Some worries","1989","Employed","vocational + Abi","125","0.585575081708604","0.51894771214326","0.652202451273947"
"Some worries","1989","Employed","higher vocational","227","0.61933983305328","0.569663642753163","0.669016023353397"
"Some worries","1989","Employed","higher education","348","0.61456464996055","0.574539452539822","0.654589847381278"
"No worries","1989","Not Employed","in school","66","0.413027933513229","0.335008857100006","0.491047009926452"
"No worries","1989","Not Employed","inadequately","94","0.383582882458307","0.326525355552581","0.440640409364032"
"No worries","1989","Not Employed","general elemantary","295","0.241191093368351","0.216236645625122","0.266145541111581"
"No worries","1989","Not Employed","middle vocational","352","0.249209273071299","0.226789995113329","0.271628551029268"
"No worries","1989","Not Employed","vocational + Abi","22","","",""
"No worries","1989","Not Employed","higher vocational","36","0.2859251100519","0.210536354038451","0.36131386606535"
"No worries","1989","Not Employed","higher education","45","0.366084690373716","0.280602709111403","0.45156667163603"
"No worries","1989","Employed","in school","9","","",""
"No worries","1989","Employed","inadequately","110","0.293929735344128","0.247065611572904","0.340793859115352"
"No worries","1989","Employed","general elemantary","330","0.21182919901924","0.190636460966709","0.233021937071771"
"No worries","1989","Employed","middle vocational","668","0.212453457193429","0.198171296819953","0.226735617566904"
"No worries","1989","Employed","vocational + Abi","60","0.283900531055462","0.222917610156072","0.344883451954852"
"No worries","1989","Employed","higher vocational","79","0.204139017832101","0.162901105015745","0.245376930648457"
"No worries","1989","Employed","higher education","168","0.301489566816773","0.263750034345902","0.339229099287644"
"Big worries","1990","Not Employed","in school","17","","",""
"Big worries","1990","Not Employed","inadequately","38","0.185225537669236","0.138628147156343","0.231822928182129"
"Big worries","1990","Not Employed","general elemantary","202","0.204316984557847","0.180158010846059","0.228475958269634"
"Big worries","1990","Not Employed","middle vocational","252","0.184929639115209","0.16459273295645","0.205266545273969"
"Big worries","1990","Not Employed","vocational + Abi","14","","",""
"Big worries","1990","Not Employed","higher vocational","23","","",""
"Big worries","1990","Not Employed","higher education","13","","",""
"Big worries","1990","Employed","in school","1","","",""
"Big worries","1990","Employed","inadequately","67","0.211857589334863","0.169763785983487","0.253951392686239"
"Big worries","1990","Employed","general elemantary","263","0.221659334337029","0.199680790852315","0.243637877821743"
"Big worries","1990","Employed","middle vocational","611","0.197766643161536","0.183769965391045","0.211763320932027"
"Big worries","1990","Employed","vocational + Abi","28","","",""
"Big worries","1990","Employed","higher vocational","58","0.15876877569013","0.121779766587688","0.195757784792571"
"Big worries","1990","Employed","higher education","70","0.12160142146485","0.0946764647731084","0.148526378156592"
"Some worries","1990","Not Employed","in school","74","0.47073591940637","0.389771064353986","0.551700774458755"
"Some worries","1990","Not Employed","inadequately","136","0.45343061007373","0.393717384592532","0.513143835554929"
"Some worries","1990","Not Employed","general elemantary","553","0.515079736985091","0.485134441638618","0.545025032331563"
"Some worries","1990","Not Employed","middle vocational","725","0.509735475472537","0.483549320274284","0.535921630670789"
"Some worries","1990","Not Employed","vocational + Abi","46","0.501135050891148","0.394210524991398","0.608059576790899"
"Some worries","1990","Not Employed","higher vocational","64","0.458607386084514","0.375472131022807","0.541742641146221"
"Some worries","1990","Not Employed","higher education","68","0.546279841687502","0.460367637653757","0.632192045721246"
"Some worries","1990","Employed","in school","5","","",""
"Some worries","1990","Employed","inadequately","193","0.544625353072145","0.493324196444032","0.595926509700258"
"Some worries","1990","Employed","general elemantary","777","0.550496787140121","0.524175032907852","0.57681854137239"
"Some worries","1990","Employed","middle vocational","1689","0.541352567928718","0.52384290969826","0.558862226159177"
"Some worries","1990","Employed","vocational + Abi","105","0.518987627412621","0.450923302052775","0.587051952772467"
"Some worries","1990","Employed","higher vocational","210","0.547756443624886","0.497381752230421","0.598131135019351"
"Some worries","1990","Employed","higher education","263","0.454186019169211","0.413167584392635","0.495204453945787"
"No worries","1990","Not Employed","in school","55","0.380999574789161","0.302226212607334","0.459772936970987"
"No worries","1990","Not Employed","inadequately","93","0.361343852257033","0.303722115509866","0.4189655890042"
"No worries","1990","Not Employed","general elemantary","315","0.280603278457063","0.253682550475927","0.307524006438198"
"No worries","1990","Not Employed","middle vocational","423","0.305334885412254","0.281210290410074","0.329459480414435"
"No worries","1990","Not Employed","vocational + Abi","24","","",""
"No worries","1990","Not Employed","higher vocational","51","0.362396843645147","0.282196545976269","0.442597141314025"
"No worries","1990","Not Employed","higher education","48","0.372494533589421","0.289064591045485","0.455924476133357"
"No worries","1990","Employed","in school","8","","",""
"No worries","1990","Employed","inadequately","102","0.243517057592992","0.199303234480799","0.287730880705185"
"No worries","1990","Employed","general elemantary","332","0.22784387852285","0.205649536357568","0.250038220688131"
"No worries","1990","Employed","middle vocational","811","0.260880788909746","0.24545041747788","0.276311160341612"
"No worries","1990","Employed","vocational + Abi","74","0.36164798478768","0.296194004721627","0.427101964853734"
"No worries","1990","Employed","higher vocational","107","0.293474780684984","0.247387436237785","0.339562125132183"
"No worries","1990","Employed","higher education","233","0.424212559365939","0.383496782059883","0.464928336671995"
"Big worries","1991","Not Employed","in school","10","","",""
"Big worries","1991","Not Employed","inadequately","33","0.167374706601668","0.121555484145594","0.213193929057742"
"Big worries","1991","Not Employed","general elemantary","198","0.204197960588987","0.179627344530156","0.228768576647817"
"Big worries","1991","Not Employed","middle vocational","272","0.199475776143591","0.178603054353391","0.22034849793379"
"Big worries","1991","Not Employed","vocational + Abi","11","","",""
"Big worries","1991","Not Employed","higher vocational","24","","",""
"Big worries","1991","Not Employed","higher education","22","","",""
"Big worries","1991","Employed","in school","","","",""
"Big worries","1991","Employed","inadequately","56","0.174240865562331","0.135166178468743","0.213315552655918"
"Big worries","1991","Employed","general elemantary","228","0.180342583661597","0.159916535177297","0.200768632145896"
"Big worries","1991","Employed","middle vocational","602","0.201499728379378","0.187399943176704","0.215599513582052"
"Big worries","1991","Employed","vocational + Abi","36","0.126594550829929","0.0837142764386329","0.169474825221224"
"Big worries","1991","Employed","higher vocational","66","0.198039549692489","0.15791770184516","0.238161397539818"
"Big worries","1991","Employed","higher education","81","0.137783361225338","0.109708643623431","0.165858078827245"
"Some worries","1991","Not Employed","in school","80","0.631641447191552","0.549040860469821","0.714242033913283"
"Some worries","1991","Not Employed","inadequately","134","0.476558939843826","0.415257566424188","0.537860313263464"
"Some worries","1991","Not Employed","general elemantary","580","0.554567141441437","0.524273183796022","0.584861099086853"
"Some worries","1991","Not Employed","middle vocational","844","0.599411377795027","0.573816175891138","0.625006579698916"
"Some worries","1991","Not Employed","vocational + Abi","44","0.554502129025952","0.441260357018284","0.66774390103362"
"Some worries","1991","Not Employed","higher vocational","77","0.577077771104356","0.494353064320946","0.659802477887767"
"Some worries","1991","Not Employed","higher education","70","0.482213290219262","0.399442117088644","0.56498446334988"
"Some worries","1991","Employed","in school","7","","",""
"Some worries","1991","Employed","inadequately","199","0.586660045303921","0.535932861176787","0.637387229431055"
"Some worries","1991","Employed","general elemantary","830","0.626862306120728","0.601167835879284","0.652556776362172"
"Some worries","1991","Employed","middle vocational","1862","0.599972560672868","0.582751959231036","0.617193162114701"
"Some worries","1991","Employed","vocational + Abi","139","0.620524677900903","0.557947870937799","0.683101484864007"
"Some worries","1991","Employed","higher vocational","225","0.586305241615198","0.536722517496913","0.635887965733484"
"Some worries","1991","Employed","higher education","348","0.578999511185933","0.538784406114311","0.619214616257555"
"No worries","1991","Not Employed","in school","41","0.303204288767063","0.224493756787255","0.381914820746871"
"No worries","1991","Not Employed","inadequately","88","0.356066353554506","0.297295225263406","0.414837481845605"
"No worries","1991","Not Employed","general elemantary","256","0.241234897969576","0.215157661629393","0.267312134309758"
"No worries","1991","Not Employed","middle vocational","292","0.201112846061382","0.180176090217443","0.222049601905321"
"No worries","1991","Not Employed","vocational + Abi","19","","",""
"No worries","1991","Not Employed","higher vocational","36","0.253845808113839","0.180969376874605","0.326722239353073"
"No worries","1991","Not Employed","higher education","48","0.337653663672175","0.259317486224294","0.415989841120056"
"No worries","1991","Employed","in school","11","","",""
