"plh0032","year","education","pgisced97","n","percent","lower_confidence","upper_confidence"
"Some worries","1984","lower secondary degree","general elemantary","1141","0.508218274924511","0.487529023083974","0.528907526765048"
"Some worries","1984","lower secondary degree","middle vocational","1898","0.540820594047763","0.524304091593549","0.557337096501976"
"Some worries","1984","lower secondary degree","vocational + Abi","","","",""
"Some worries","1984","lower secondary degree","higher vocational","160","0.547791265367235","0.490704729461978","0.604877801272492"
"Some worries","1984","lower secondary degree","higher education","","","",""
"Some worries","1984","secondary school degree","in school","","","",""
"Some worries","1984","secondary school degree","inadequately","","","",""
"Some worries","1984","secondary school degree","general elemantary","277","0.581930599688434","0.537385757430624","0.626475441946244"
"Some worries","1984","secondary school degree","middle vocational","688","0.570845030254467","0.542794008402665","0.598896052106269"
"Some worries","1984","secondary school degree","vocational + Abi","","","",""
"Some worries","1984","secondary school degree","higher vocational","109","0.522004593874829","0.454120902954139","0.589888284795519"
"Some worries","1984","secondary school degree","higher education","42","0.632563101346857","0.517975680177786","0.747150522515929"
"Some worries","1984","college entrance qualification","in school","","","",""
"Some worries","1984","college entrance qualification","inadequately","","","",""
"Some worries","1984","college entrance qualification","general elemantary","","","",""
"Some worries","1984","college entrance qualification","middle vocational","179","0.590138926219402","0.535391625437487","0.644886227001316"
"Some worries","1984","college entrance qualification","vocational + Abi","108","0.553648068095986","0.484752910642379","0.622543225549592"
"Some worries","1984","college entrance qualification","higher vocational","85","0.615787519120129","0.535215314203082","0.696359724037177"
"Some worries","1984","college entrance qualification","higher education","365","0.563105158101754","0.524435283538358","0.601775032665151"
"Some worries","1984","Other degree","in school","","","",""
"Some worries","1984","Other degree","inadequately","","","",""
"Some worries","1984","Other degree","general elemantary","355","0.487360426809862","0.450799511138747","0.523921342480976"
"Some worries","1984","Other degree","middle vocational","253","0.481114681125419","0.438456456208931","0.523772906041906"
"Some worries","1984","Other degree","vocational + Abi","40","0.343859347220524","0.251679306527754","0.436039387913294"
"Some worries","1984","Other degree","higher vocational","","","",""
"Some worries","1984","Other degree","higher education","","","",""
"Some worries","1984","no degree/no degree yet","in school","105","0.557507236486158","0.485935662599248","0.629078810373068"
"Some worries","1984","no degree/no degree yet","inadequately","436","0.462870490050984","0.431604652826191","0.494136327275777"
"Some worries","1984","no degree/no degree yet","general elemantary","","","",""
"Some worries","1984","no degree/no degree yet","middle vocational","59","0.392603230795451","0.304118500089768","0.481087961501134"
"Some worries","1984","no degree/no degree yet","vocational + Abi","","","",""
"Some worries","1984","no degree/no degree yet","higher vocational","","","",""
"Some worries","1984","no degree/no degree yet","higher education","","","",""
"No worries","1984","lower secondary degree","in school","","","",""
"No worries","1984","lower secondary degree","inadequately","","","",""
"No worries","1984","lower secondary degree","general elemantary","373","0.166407552317935","0.150994208852455","0.181820895783416"
"No worries","1984","lower secondary degree","middle vocational","340","0.101128004401968","0.0911352567890249","0.111120752014911"
"No worries","1984","lower secondary degree","vocational + Abi","","","",""
"No worries","1984","lower secondary degree","higher vocational","","","",""
"No worries","1984","lower secondary degree","higher education","","","",""
"No worries","1984","secondary school degree","in school","","","",""
"No worries","1984","secondary school degree","inadequately","","","",""
"No worries","1984","secondary school degree","general elemantary","64","0.139914706207945","0.108586171627132","0.171243240788759"
"No worries","1984","secondary school degree","middle vocational","131","0.119838884145092","0.101432754844637","0.138245013445546"
"No worries","1984","secondary school degree","vocational + Abi","","","",""
"No worries","1984","secondary school degree","higher vocational","","","",""
"No worries","1984","secondary school degree","higher education","","","",""
"No worries","1984","college entrance qualification","in school","","","",""
"No worries","1984","college entrance qualification","inadequately","","","",""
"No worries","1984","college entrance qualification","general elemantary","","","",""
"No worries","1984","college entrance qualification","middle vocational","33","0.10145933684864","0.0678482836180563","0.135070390079223"
"No worries","1984","college entrance qualification","vocational + Abi","","","",""
"No worries","1984","college entrance qualification","higher vocational","","","",""
"No worries","1984","college entrance qualification","higher education","79","0.135204006931399","0.108545171878384","0.161862841984414"
"No worries","1984","Other degree","in school","","","",""
"No worries","1984","Other degree","inadequately","","","",""
"No worries","1984","Other degree","general elemantary","161","0.226721499540645","0.196094800605571","0.257348198475719"
"No worries","1984","Other degree","middle vocational","109","0.19369079227937","0.159950559007905","0.227431025550834"
"No worries","1984","Other degree","vocational + Abi","","","",""
"No worries","1984","Other degree","higher vocational","","","",""
"No worries","1984","Other degree","higher education","","","",""
"No worries","1984","no degree/no degree yet","in school","40","0.201780094429787","0.143948833155287","0.259611355704287"
"No worries","1984","no degree/no degree yet","inadequately","280","0.252813016695199","0.225559962908342","0.280066070482057"
"No worries","1984","no degree/no degree yet","general elemantary","","","",""
"No worries","1984","no degree/no degree yet","middle vocational","","","",""
"No worries","1984","no degree/no degree yet","vocational + Abi","","","",""
"No worries","1984","no degree/no degree yet","higher vocational","","","",""
"No worries","1984","no degree/no degree yet","higher education","","","",""
"Big worries","1985","lower secondary degree","in school","","","",""
"Big worries","1985","lower secondary degree","inadequately","","","",""
"Big worries","1985","lower secondary degree","general elemantary","560","0.286453225740484","0.266438108539376","0.306468342941592"
"Big worries","1985","lower secondary degree","middle vocational","1117","0.353743202461616","0.33706468616021","0.370421718763022"
"Big worries","1985","lower secondary degree","vocational + Abi","","","",""
"Big worries","1985","lower secondary degree","higher vocational","97","0.343196725481444","0.28718450722763","0.399208943735258"
"Big worries","1985","lower secondary degree","higher education","","","",""
"Big worries","1985","secondary school degree","in school","","","",""
"Big worries","1985","secondary school degree","inadequately","","","",""
"Big worries","1985","secondary school degree","general elemantary","130","0.267885105359857","0.227805302704118","0.307964908015596"
"Big worries","1985","secondary school degree","middle vocational","314","0.275428960794409","0.24942815237916","0.301429769209658"
"Big worries","1985","secondary school degree","vocational + Abi","","","",""
"Big worries","1985","secondary school degree","higher vocational","69","0.344169143526956","0.278325329167763","0.41001295788615"
"Big worries","1985","secondary school degree","higher education","","","",""
"Big worries","1985","college entrance qualification","in school","","","",""
"Big worries","1985","college entrance qualification","inadequately","","","",""
"Big worries","1985","college entrance qualification","general elemantary","","","",""
"Big worries","1985","college entrance qualification","middle vocational","89","0.313994746028034","0.260943042083993","0.367046449972075"
"Big worries","1985","college entrance qualification","vocational + Abi","64","0.352345370116627","0.284420735271597","0.420270004961656"
"Big worries","1985","college entrance qualification","higher vocational","38","0.277687484362344","0.200994936460016","0.354380032264671"
"Big worries","1985","college entrance qualification","higher education","165","0.259653822054232","0.224774460673495","0.294533183434969"
"Big worries","1985","Other degree","in school","","","",""
"Big worries","1985","Other degree","inadequately","","","",""
"Big worries","1985","Other degree","general elemantary","154","0.270797643222594","0.23497143690954","0.306623849535648"
"Big worries","1985","Other degree","middle vocational","122","0.256810838296907","0.21622033432732","0.297401342266495"
"Big worries","1985","Other degree","vocational + Abi","","","",""
"Big worries","1985","Other degree","higher vocational","","","",""
"Big worries","1985","Other degree","higher education","","","",""
"Big worries","1985","no degree/no degree yet","in school","32","0.175535006320087","0.120863681408274","0.230206331231899"
"Big worries","1985","no degree/no degree yet","inadequately","184","0.255818175690184","0.225353945350826","0.286282406029543"
"Big worries","1985","no degree/no degree yet","general elemantary","","","",""
"Big worries","1985","no degree/no degree yet","middle vocational","","","",""
"Big worries","1985","no degree/no degree yet","vocational + Abi","","","",""
"Big worries","1985","no degree/no degree yet","higher vocational","","","",""
"Big worries","1985","no degree/no degree yet","higher education","","","",""
"Some worries","1985","lower secondary degree","in school","","","",""
"Some worries","1985","lower secondary degree","inadequately","","","",""
"Some worries","1985","lower secondary degree","general elemantary","1066","0.547609408796361","0.525574447704414","0.569644369888309"
"Some worries","1985","lower secondary degree","middle vocational","1707","0.536377337123199","0.518982180695438","0.553772493550961"
"Some worries","1985","lower secondary degree","vocational + Abi","","","",""
"Some worries","1985","lower secondary degree","higher vocational","159","0.584725238492425","0.526590297153385","0.642860179831465"
"Some worries","1985","lower secondary degree","higher education","","","",""
"Some worries","1985","secondary school degree","in school","","","",""
"Some worries","1985","secondary school degree","inadequately","","","",""
"Some worries","1985","secondary school degree","general elemantary","271","0.589648602270052","0.545130538741762","0.634166665798341"
"Some worries","1985","secondary school degree","middle vocational","693","0.610444861857619","0.582062452894134","0.638827270821104"
"Some worries","1985","secondary school degree","vocational + Abi","","","",""
"Some worries","1985","secondary school degree","higher vocational","110","0.552886943942691","0.483980484373725","0.621793403511658"
"Some worries","1985","secondary school degree","higher education","40","0.652511190845797","0.533016786950775","0.772005594740818"
"Some worries","1985","college entrance qualification","in school","","","",""
"Some worries","1985","college entrance qualification","inadequately","","","",""
"Some worries","1985","college entrance qualification","general elemantary","","","",""
"Some worries","1985","college entrance qualification","middle vocational","171","0.578611939101647","0.522169050142343","0.635054828060952"
"Some worries","1985","college entrance qualification","vocational + Abi","111","0.564423592902061","0.493920845024032","0.63492634078009"
"Some worries","1985","college entrance qualification","higher vocational","81","0.630665185753116","0.54801915595561","0.713311215550623"
"Some worries","1985","college entrance qualification","higher education","382","0.635395749481783","0.597105626453033","0.673685872510533"
"Some worries","1985","Other degree","in school","","","",""
"Some worries","1985","Other degree","inadequately","","","",""
"Some worries","1985","Other degree","general elemantary","295","0.463323399256961","0.423120923591642","0.50352587492228"
"Some worries","1985","Other degree","middle vocational","221","0.516676739439226","0.470246984763039","0.563106494115412"
"Some worries","1985","Other degree","vocational + Abi","46","0.60955295934181","0.503961703631292","0.715144215052328"
"Some worries","1985","Other degree","higher vocational","","","",""
"Some worries","1985","Other degree","higher education","37","0.662609698602733","0.536500605537909","0.788718791667556"
"Some worries","1985","no degree/no degree yet","in school","111","0.601770723044961","0.531419161924281","0.67212228416564"
"Some worries","1985","no degree/no degree yet","inadequately","384","0.465362140716908","0.430535598189965","0.500188683243851"
"Some worries","1985","no degree/no degree yet","general elemantary","","","",""
"Some worries","1985","no degree/no degree yet","middle vocational","53","0.526267678215049","0.424238583181357","0.628296773248742"
"Some worries","1985","no degree/no degree yet","vocational + Abi","","","",""
"Some worries","1985","no degree/no degree yet","higher vocational","","","",""
"Some worries","1985","no degree/no degree yet","higher education","","","",""
"No worries","1985","lower secondary degree","in school","","","",""
"No worries","1985","lower secondary degree","inadequately","","","",""
"No worries","1985","lower secondary degree","general elemantary","334","0.165937365463155","0.149467445699497","0.182407285226812"
"No worries","1985","lower secondary degree","middle vocational","333","0.109879460415185","0.0989702461836605","0.120788674646709"
"No worries","1985","lower secondary degree","vocational + Abi","","","",""
"No worries","1985","lower secondary degree","higher vocational","","","",""
"No worries","1985","lower secondary degree","higher education","","","",""
"No worries","1985","secondary school degree","in school","","","",""
"No worries","1985","secondary school degree","inadequately","","","",""
"No worries","1985","secondary school degree","general elemantary","68","0.142466292370091","0.110833077538969","0.174099507201214"
"No worries","1985","secondary school degree","middle vocational","127","0.114126177347972","0.0956198545356781","0.132632500160267"
"No worries","1985","secondary school degree","vocational + Abi","","","",""
"No worries","1985","secondary school degree","higher vocational","","","",""
"No worries","1985","secondary school degree","higher education","","","",""
"No worries","1985","college entrance qualification","in school","","","",""
"No worries","1985","college entrance qualification","inadequately","","","",""
"No worries","1985","college entrance qualification","general elemantary","","","",""
"No worries","1985","college entrance qualification","middle vocational","34","0.107393314870319","0.072002291796529","0.142784337944109"
"No worries","1985","college entrance qualification","vocational + Abi","","","",""
"No worries","1985","college entrance qualification","higher vocational","","","",""
"No worries","1985","college entrance qualification","higher education","60","0.104950428463985","0.0805684244765971","0.129332432451373"
"No worries","1985","Other degree","in school","","","",""
"No worries","1985","Other degree","inadequately","","","",""
"No worries","1985","Other degree","general elemantary","142","0.265878957520445","0.23026008480653","0.30149783023436"
"No worries","1985","Other degree","middle vocational","102","0.226512422263867","0.187622169184411","0.265402675343323"
"No worries","1985","Other degree","vocational + Abi","","","",""
"No worries","1985","Other degree","higher vocational","","","",""
"No worries","1985","Other degree","higher education","","","",""
"No worries","1985","no degree/no degree yet","in school","43","0.222694270634953","0.162902409034017","0.282486132235888"
"No worries","1985","no degree/no degree yet","inadequately","220","0.278819683592907","0.247510724464326","0.310128642721489"
"No worries","1985","no degree/no degree yet","general elemantary","","","",""
"No worries","1985","no degree/no degree yet","middle vocational","","","",""
"No worries","1985","no degree/no degree yet","vocational + Abi","","","",""
"No worries","1985","no degree/no degree yet","higher vocational","","","",""
"No worries","1985","no degree/no degree yet","higher education","","","",""
"Big worries","1986","lower secondary degree","in school","","","",""
"Big worries","1986","lower secondary degree","inadequately","","","",""
"Big worries","1986","lower secondary degree","general elemantary","369","0.201443327654106","0.183186616647125","0.219700038661087"
"Big worries","1986","lower secondary degree","middle vocational","655","0.223415620950761","0.208430259056518","0.238400982845004"
"Big worries","1986","lower secondary degree","vocational + Abi","","","",""
"Big worries","1986","lower secondary degree","higher vocational","47","0.184652380275312","0.137028271684201","0.232276488866423"
"Big worries","1986","lower secondary degree","higher education","","","",""
"Big worries","1986","secondary school degree","in school","","","",""
"Big worries","1986","secondary school degree","inadequately","","","",""
"Big worries","1986","secondary school degree","general elemantary","75","0.162873739421683","0.129056638879357","0.196690839964009"
"Big worries","1986","secondary school degree","middle vocational","158","0.134303346282122","0.114316076455437","0.154290616108806"
"Big worries","1986","secondary school degree","vocational + Abi","","","",""
"Big worries","1986","secondary school degree","higher vocational","37","0.218442047291959","0.157571084609717","0.2793130099742"
"Big worries","1986","secondary school degree","higher education","","","",""
"Big worries","1986","college entrance qualification","in school","","","",""
"Big worries","1986","college entrance qualification","inadequately","","","",""
"Big worries","1986","college entrance qualification","general elemantary","","","",""
"Big worries","1986","college entrance qualification","middle vocational","61","0.183275271388879","0.141017173632585","0.225533369145172"
"Big worries","1986","college entrance qualification","vocational + Abi","31","0.17667845282062","0.122159726539935","0.231197179101305"
"Big worries","1986","college entrance qualification","higher vocational","","","",""
"Big worries","1986","college entrance qualification","higher education","89","0.149536088123528","0.121189731027827","0.177882445219229"
"Big worries","1986","Other degree","in school","","","",""
"Big worries","1986","Other degree","inadequately","","","",""
"Big worries","1986","Other degree","general elemantary","94","0.173154905791972","0.141927348325624","0.20438246325832"
"Big worries","1986","Other degree","middle vocational","85","0.176523375661869","0.140190091367733","0.212856659956006"
"Big worries","1986","Other degree","vocational + Abi","","","",""
"Big worries","1986","Other degree","higher vocational","","","",""
"Big worries","1986","Other degree","higher education","","","",""
"Big worries","1986","no degree/no degree yet","in school","","","",""
"Big worries","1986","no degree/no degree yet","inadequately","123","0.173079804037282","0.14589560007131","0.200264008003254"
"Big worries","1986","no degree/no degree yet","general elemantary","","","",""
"Big worries","1986","no degree/no degree yet","middle vocational","","","",""
"Big worries","1986","no degree/no degree yet","vocational + Abi","","","",""
"Big worries","1986","no degree/no degree yet","higher vocational","","","",""
"Big worries","1986","no degree/no degree yet","higher education","","","",""
"Some worries","1986","lower secondary degree","in school","","","",""
"Some worries","1986","lower secondary degree","inadequately","","","",""
"Some worries","1986","lower secondary degree","general elemantary","1056","0.567128575543879","0.544575101414966","0.589682049672791"
"Some worries","1986","lower secondary degree","middle vocational","1735","0.570804265151458","0.552997400968281","0.588611129334635"
"Some worries","1986","lower secondary degree","vocational + Abi","","","",""
"Some worries","1986","lower secondary degree","higher vocational","152","0.602622351544367","0.542559999328103","0.662684703760631"
"Some worries","1986","lower secondary degree","higher education","","","",""
"Some worries","1986","secondary school degree","in school","","","",""
"Some worries","1986","secondary school degree","inadequately","","","",""
"Some worries","1986","secondary school degree","general elemantary","271","0.608771645973084","0.564076771533043","0.653466520413125"
"Some worries","1986","secondary school degree","middle vocational","684","0.605152025398725","0.576498742205001","0.63380530859245"
"Some worries","1986","secondary school degree","vocational + Abi","","","",""
"Some worries","1986","secondary school degree","higher vocational","98","0.524480237357269","0.450908619304736","0.598051855409803"
"Some worries","1986","secondary school degree","higher education","39","0.632055409280587","0.51103685482757","0.753073963733604"
"Some worries","1986","college entrance qualification","in school","","","",""
"Some worries","1986","college entrance qualification","inadequately","","","",""
"Some worries","1986","college entrance qualification","general elemantary","","","",""
"Some worries","1986","college entrance qualification","middle vocational","189","0.583049831159012","0.52919619037776","0.636903471940264"
"Some worries","1986","college entrance qualification","vocational + Abi","117","0.593027638301253","0.522803067791395","0.663252208811111"
"Some worries","1986","college entrance qualification","higher vocational","72","0.555410501627362","0.470316472668198","0.640504530586527"
"Some worries","1986","college entrance qualification","higher education","360","0.585302276714956","0.54614141554359","0.624463137886322"
"Some worries","1986","Other degree","in school","","","",""
"Some worries","1986","Other degree","inadequately","","","",""
"Some worries","1986","Other degree","general elemantary","318","0.567169975511363","0.526279341456664","0.608060609566063"
"Some worries","1986","Other degree","middle vocational","219","0.553497125902625","0.506122289663083","0.600871962142168"
"Some worries","1986","Other degree","vocational + Abi","43","0.492706573574776","0.383152913072953","0.602260234076598"
"Some worries","1986","Other degree","higher vocational","","","",""
"Some worries","1986","Other degree","higher education","34","0.657352394790333","0.530769743947458","0.783935045633208"
"Some worries","1986","no degree/no degree yet","in school","94","0.502038918032007","0.430376133161773","0.573701702902242"
"Some worries","1986","no degree/no degree yet","inadequately","382","0.47596720515909","0.440080848282995","0.511853562035186"
"Some worries","1986","no degree/no degree yet","general elemantary","","","",""
"Some worries","1986","no degree/no degree yet","middle vocational","49","0.508330122209943","0.40327960657004","0.613380637849847"
"Some worries","1986","no degree/no degree yet","vocational + Abi","","","",""
"Some worries","1986","no degree/no degree yet","higher vocational","","","",""
"Some worries","1986","no degree/no degree yet","higher education","","","",""
"No worries","1986","lower secondary degree","in school","","","",""
"No worries","1986","lower secondary degree","inadequately","","","",""
"No worries","1986","lower secondary degree","general elemantary","429","0.231428096802015","0.212230647914671","0.25062554568936"
"No worries","1986","lower secondary degree","middle vocational","578","0.205780113897781","0.19123596798796","0.220324259807602"
"No worries","1986","lower secondary degree","vocational + Abi","","","",""
"No worries","1986","lower secondary degree","higher vocational","56","0.212725268180321","0.162496711710339","0.262953824650304"
"No worries","1986","lower secondary degree","higher education","","","",""
"No worries","1986","secondary school degree","in school","","","",""
"No worries","1986","secondary school degree","inadequately","","","",""
"No worries","1986","secondary school degree","general elemantary","112","0.228354614605233","0.18991056492223","0.266798664288236"
"No worries","1986","secondary school degree","middle vocational","276","0.260544628319153","0.234815549631778","0.286273707006529"
"No worries","1986","secondary school degree","vocational + Abi","","","",""
"No worries","1986","secondary school degree","higher vocational","42","0.257077715350772","0.192695581522379","0.321459849179165"
"No worries","1986","secondary school degree","higher education","","","",""
"No worries","1986","college entrance qualification","in school","","","",""
"No worries","1986","college entrance qualification","inadequately","","","",""
"No worries","1986","college entrance qualification","general elemantary","","","",""
"No worries","1986","college entrance qualification","middle vocational","72","0.23367489745211","0.187454602608666","0.279895192295553"
"No worries","1986","college entrance qualification","vocational + Abi","40","0.230293908878127","0.170111044530203","0.29047677322605"
"No worries","1986","college entrance qualification","higher vocational","36","0.26631312723811","0.190618665556178","0.342007588920043"
"No worries","1986","college entrance qualification","higher education","159","0.265161635161516","0.230074528531734","0.300248741791297"
"No worries","1986","Other degree","in school","","","",""
"No worries","1986","Other degree","inadequately","","","",""
"No worries","1986","Other degree","general elemantary","152","0.259675118696665","0.223489593424228","0.295860643969101"
"No worries","1986","Other degree","middle vocational","119","0.269979498435505","0.227672634978585","0.312286361892426"
"No worries","1986","Other degree","vocational + Abi","","","",""
"No worries","1986","Other degree","higher vocational","","","",""
"No worries","1986","Other degree","higher education","","","",""
"No worries","1986","no degree/no degree yet","in school","74","0.384491206299374","0.314766350539169","0.45421606205958"
"No worries","1986","no degree/no degree yet","inadequately","239","0.350952990803627","0.316658514630688","0.385247466976567"
"No worries","1986","no degree/no degree yet","general elemantary","","","",""
"No worries","1986","no degree/no degree yet","middle vocational","","","",""
"No worries","1986","no degree/no degree yet","vocational + Abi","","","",""
"No worries","1986","no degree/no degree yet","higher vocational","","","",""
"No worries","1986","no degree/no degree yet","higher education","","","",""
"Big worries","1987","lower secondary degree","in school","","","",""
"Big worries","1987","lower secondary degree","inadequately","","","",""
"Big worries","1987","lower secondary degree","general elemantary","380","0.214206483817512","0.195336970646916","0.233075996988107"
"Big worries","1987","lower secondary degree","middle vocational","677","0.237010819710607","0.221706790232911","0.252314849188303"
"Big worries","1987","lower secondary degree","vocational + Abi","","","",""
"Big worries","1987","lower secondary degree","higher vocational","57","0.243580685280364","0.190050056679726","0.297111313881002"
"Big worries","1987","lower secondary degree","higher education","","","",""
"Big worries","1987","secondary school degree","in school","","","",""
"Big worries","1987","secondary school degree","inadequately","","","",""
"Big worries","1987","secondary school degree","general elemantary","67","0.164974374043864","0.129770350728463","0.200178397359265"
"Big worries","1987","secondary school degree","middle vocational","193","0.17454451679762","0.152510402452063","0.196578631143177"
"Big worries","1987","secondary school degree","vocational + Abi","","","",""
"Big worries","1987","secondary school degree","higher vocational","35","0.201353272972874","0.142442490032506","0.260264055913243"
"Big worries","1987","secondary school degree","higher education","","","",""
"Big worries","1987","college entrance qualification","in school","","","",""
"Big worries","1987","college entrance qualification","inadequately","","","",""
"Big worries","1987","college entrance qualification","general elemantary","","","",""
"Big worries","1987","college entrance qualification","middle vocational","46","0.15670106244167","0.115427998901263","0.197974125982078"
"Big worries","1987","college entrance qualification","vocational + Abi","","","",""
"Big worries","1987","college entrance qualification","higher vocational","","","",""
"Big worries","1987","college entrance qualification","higher education","97","0.161756331969639","0.132511089221119","0.191001574718158"
"Big worries","1987","Other degree","in school","","","",""
"Big worries","1987","Other degree","inadequately","","","",""
"Big worries","1987","Other degree","general elemantary","95","0.182663093285574","0.150774563407836","0.214551623163312"
"Big worries","1987","Other degree","middle vocational","69","0.205065303457871","0.166126295378287","0.244004311537456"
"Big worries","1987","Other degree","vocational + Abi","","","",""
"Big worries","1987","Other degree","higher vocational","","","",""
"Big worries","1987","Other degree","higher education","","","",""
"Big worries","1987","no degree/no degree yet","in school","","","",""
"Big worries","1987","no degree/no degree yet","inadequately","108","0.196943096736158","0.167670010337701","0.226216183134615"
"Big worries","1987","no degree/no degree yet","general elemantary","","","",""
"Big worries","1987","no degree/no degree yet","middle vocational","","","",""
"Big worries","1987","no degree/no degree yet","vocational + Abi","","","",""
"Big worries","1987","no degree/no degree yet","higher vocational","","","",""
"Big worries","1987","no degree/no degree yet","higher education","","","",""
"Some worries","1987","lower secondary degree","in school","","","",""
"Some worries","1987","lower secondary degree","inadequately","","","",""
"Some worries","1987","lower secondary degree","general elemantary","1026","0.572400348161416","0.54964629413038","0.595154402192452"
"Some worries","1987","lower secondary degree","middle vocational","1858","0.617731905988213","0.600243647657071","0.635220164319355"
"Some worries","1987","lower secondary degree","vocational + Abi","","","",""
"Some worries","1987","lower secondary degree","higher vocational","152","0.600934770063199","0.539863742715634","0.662005797410763"
"Some worries","1987","lower secondary degree","higher education","","","",""
"Some worries","1987","secondary school degree","in school","","","",""
"Some worries","1987","secondary school degree","inadequately","","","",""
"Some worries","1987","secondary school degree","general elemantary","263","0.641408213179699","0.595919716849625","0.686896709509773"
"Some worries","1987","secondary school degree","middle vocational","743","0.633679330963098","0.60571134789181","0.661647314034386"
"Some worries","1987","secondary school degree","vocational + Abi","","","",""
"Some worries","1987","secondary school degree","higher vocational","120","0.657316636851521","0.587594303589865","0.727038970113176"
"Some worries","1987","secondary school degree","higher education","36","0.554946903005735","0.431242865069866","0.678650940941603"
"Some worries","1987","college entrance qualification","in school","","","",""
"Some worries","1987","college entrance qualification","inadequately","","","",""
"Some worries","1987","college entrance qualification","general elemantary","","","",""
"Some worries","1987","college entrance qualification","middle vocational","180","0.613355902361268","0.558065223047237","0.668646581675299"
"Some worries","1987","college entrance qualification","vocational + Abi","138","0.707792357573826","0.643296751673817","0.772287963473836"
"Some worries","1987","college entrance qualification","higher vocational","79","0.60245602233143","0.515969028930727","0.688943015732134"
"Some worries","1987","college entrance qualification","higher education","400","0.652963042193348","0.61515609515551","0.690769989231185"
"Some worries","1987","Other degree","in school","","","",""
"Some worries","1987","Other degree","inadequately","","","",""
"Some worries","1987","Other degree","general elemantary","303","0.534247925469781","0.493080153789643","0.575415697149919"
"Some worries","1987","Other degree","middle vocational","242","0.589173323501899","0.541724666929004","0.636621980074794"
"Some worries","1987","Other degree","vocational + Abi","43","0.666710263201972","0.560731014758835","0.772689511645108"
"Some worries","1987","Other degree","higher vocational","","","",""
"Some worries","1987","Other degree","higher education","","","",""
"Some worries","1987","no degree/no degree yet","in school","101","0.493986061964379","0.422135493862487","0.565836630066271"
"Some worries","1987","no degree/no degree yet","inadequately","356","0.498538714198781","0.461734875129648","0.535342553267913"
"Some worries","1987","no degree/no degree yet","general elemantary","","","",""
"Some worries","1987","no degree/no degree yet","middle vocational","46","0.357333115843865","0.2566357618622","0.45803046982553"
"Some worries","1987","no degree/no degree yet","vocational + Abi","","","",""
"Some worries","1987","no degree/no degree yet","higher vocational","","","",""
"Some worries","1987","no degree/no degree yet","higher education","","","",""
"No worries","1987","lower secondary degree","in school","","","",""
"No worries","1987","lower secondary degree","inadequately","","","",""
"No worries","1987","lower secondary degree","general elemantary","410","0.213393168021072","0.19454976740418","0.232236568637964"
"No worries","1987","lower secondary degree","middle vocational","431","0.145257274301179","0.132576400817364","0.157938147784995"
