"plh0032","year","pgcasmin","n","percent","lower_confidence","upper_confidence"
"Big worries","1984","(0) in school","40","0.240484566644163","0.179065455701027","0.301903677587299"
"Big worries","1984","(1a) inadequately completed","293","0.28823850152136","0.261422991867185","0.315054011175534"
"Big worries","1984","(1b) general elementary school","936","0.32266565494972","0.30589204264226","0.33943926725718"
"Big worries","1984","(1c) basic vocational qualification","1495","0.356721244176934","0.342275157115711","0.371167331238157"
"Big worries","1984","(2a) intermediate vocational","451","0.315964007354065","0.291628950350484","0.340299064357646"
"Big worries","1984","(2b) intermediate general qualification","130","0.278154694103621","0.237687517706306","0.318621870500936"
"Big worries","1984","(2c_gen) general maturity certificate","135","0.315442903617531","0.270297233305516","0.360588573929545"
"Big worries","1984","(2c_voc) vocational maturity certificate","160","0.335245900003486","0.291821641183065","0.378670158823907"
"Big worries","1984","(3a) lower tertiary education","83","0.307731750247578","0.25216071156534","0.363302788929816"
"Big worries","1984","(3b) higher tertiary education","148","0.285666722226947","0.246877640676577","0.324455803777318"
"No worries","1984","(0) in school","40","0.2015888850014","0.143933722910887","0.259244047091913"
"No worries","1984","(1a) inadequately completed","306","0.251833845462658","0.226135871107509","0.277531819817807"
"No worries","1984","(1b) general elementary school","540","0.170470021874935","0.156977636636333","0.183962407113538"
"No worries","1984","(1c) basic vocational qualification","453","0.103043211278838","0.0938750638316045","0.112211358726071"
"No worries","1984","(2a) intermediate vocational","155","0.120402039976527","0.103367393948362","0.137436686004692"
"No worries","1984","(2b) intermediate general qualification","64","0.139914706207945","0.108586171627132","0.171243240788759"
"No worries","1984","(2c_gen) general maturity certificate","56","0.106659664005155","0.0766708380406114","0.136648489969699"
"No worries","1984","(2c_voc) vocational maturity certificate","55","0.0995856623787443","0.072040852844683","0.127130471912806"
"No worries","1984","(3a) lower tertiary education","42","0.163614542529394","0.119075657410207","0.208153427648581"
"No worries","1984","(3b) higher tertiary education","63","0.125653131246414","0.0971916324380178","0.15411463005481"
"Some worries","1984","(0) in school","106","0.557926548354437","0.486554633314381","0.629298463394493"
"Some worries","1984","(1a) inadequately completed","497","0.459927653015982","0.430421435102722","0.489433870929243"
"Some worries","1984","(1b) general elementary school","1508","0.506864323175345","0.48892616888714","0.52480247746355"
"Some worries","1984","(1c) basic vocational qualification","2276","0.540235544544228","0.525206014180819","0.555265074907637"
"Some worries","1984","(2a) intermediate vocational","796","0.563633952669408","0.537674344476446","0.58959356086237"
"Some worries","1984","(2b) intermediate general qualification","277","0.581930599688434","0.537385757430624","0.626475441946244"
"Some worries","1984","(2c_gen) general maturity certificate","216","0.577897432377314","0.529914667895286","0.625880196859341"
"Some worries","1984","(2c_voc) vocational maturity certificate","239","0.56516843761777","0.519567933411703","0.610768941823836"
"Some worries","1984","(3a) lower tertiary education","140","0.528653707223028","0.468552825577208","0.588754588868848"
"Some worries","1984","(3b) higher tertiary education","310","0.588680146526639","0.546427028749318","0.63093326430396"
"Big worries","1985","(0) in school","32","0.175535006320087","0.120863681408274","0.230206331231899"
"Big worries","1985","(1a) inadequately completed","204","0.256556179592868","0.227815197839131","0.285297161346606"
"Big worries","1985","(1b) general elementary school","726","0.286769526986961","0.269318552516883","0.30422050145704"
"Big worries","1985","(1c) basic vocational qualification","1315","0.350979271218409","0.335810341256101","0.366148201180717"
"Big worries","1985","(2a) intermediate vocational","382","0.285510251557039","0.261264152753498","0.309756350360581"
"Big worries","1985","(2b) intermediate general qualification","130","0.267885105359857","0.227805302704118","0.307964908015596"
"Big worries","1985","(2c_gen) general maturity certificate","113","0.310751531205988","0.263785028881503","0.357718033530474"
"Big worries","1985","(2c_voc) vocational maturity certificate","124","0.317473215419499","0.272524956086244","0.362421474752753"
"Big worries","1985","(3a) lower tertiary education","61","0.246946061261286","0.193166939166525","0.300725183356048"
"Big worries","1985","(3b) higher tertiary education","142","0.269165335215995","0.230366796784853","0.307963873647137"
"No worries","1985","(0) in school","43","0.222694270634953","0.162902409034017","0.282486132235888"
"No worries","1985","(1a) inadequately completed","241","0.263596047415744","0.234601670288564","0.292590424542924"
"No worries","1985","(1b) general elementary school","480","0.170711961655964","0.156193422671898","0.18523050064003"
"No worries","1985","(1c) basic vocational qualification","441","0.109867394881362","0.0999283032064168","0.119806486556307"
"No worries","1985","(2a) intermediate vocational","148","0.112485802657461","0.0955240968359693","0.129447508478954"
"No worries","1985","(2b) intermediate general qualification","68","0.142466292370091","0.110833077538969","0.174099507201214"
"No worries","1985","(2c_gen) general maturity certificate","48","0.109311846357078","0.0776460708784778","0.140977621835679"
"No worries","1985","(2c_voc) vocational maturity certificate","46","0.0915312607408595","0.0636867751490548","0.119375746332664"
"No worries","1985","(3a) lower tertiary education","","","",""
"No worries","1985","(3b) higher tertiary education","48","0.111844640778924","0.0842739090598839","0.139415372497964"
"Some worries","1985","(0) in school","111","0.601770723044961","0.531419161924281","0.67212228416564"
"Some worries","1985","(1a) inadequately completed","442","0.479847772991387","0.446969934780726","0.512725611202049"
"Some worries","1985","(1b) general elementary school","1374","0.542518511357075","0.523295019344969","0.561742003369181"
"Some worries","1985","(1c) basic vocational qualification","2047","0.53915333390023","0.523310994950921","0.554995672849538"
"Some worries","1985","(2a) intermediate vocational","803","0.602003945785499","0.575727170416749","0.62828072115425"
"Some worries","1985","(2b) intermediate general qualification","271","0.589648602270052","0.545130538741762","0.634166665798341"
"Some worries","1985","(2c_gen) general maturity certificate","212","0.579936622436933","0.529847738778885","0.630025506094981"
"Some worries","1985","(2c_voc) vocational maturity certificate","242","0.590995523839642","0.543521547470932","0.638469500208351"
"Some worries","1985","(3a) lower tertiary education","165","0.66781322222925","0.609075338919925","0.726551105538575"
"Some worries","1985","(3b) higher tertiary education","312","0.618990024005081","0.576507899168977","0.661472148841184"
"Big worries","1986","(0) in school","","","",""
"Big worries","1986","(1a) inadequately completed","136","0.173294909576518","0.147683391609378","0.198906427543658"
"Big worries","1986","(1b) general elementary school","466","0.1988679920876","0.183046656390319","0.21468932778488"
"Big worries","1986","(1c) basic vocational qualification","767","0.219057698393592","0.205493907055264","0.23262148973192"
"Big worries","1986","(2a) intermediate vocational","194","0.14532560426219","0.126115919230262","0.164535289294117"
"Big worries","1986","(2b) intermediate general qualification","75","0.162873739421683","0.129056638879357","0.196690839964009"
"Big worries","1986","(2c_gen) general maturity certificate","82","0.185019787725412","0.14706053224391","0.222979043206913"
"Big worries","1986","(2c_voc) vocational maturity certificate","76","0.183935898768312","0.146479797868323","0.221391999668301"
"Big worries","1986","(3a) lower tertiary education","39","0.156642821259815","0.111223403904803","0.202062238614827"
"Big worries","1986","(3b) higher tertiary education","78","0.154898411113471","0.123185140792557","0.186611681434385"
"No worries","1986","(0) in school","74","0.382249102275358","0.312786812399132","0.451711392151583"
"No worries","1986","(1a) inadequately completed","266","0.339682061645782","0.307635608846067","0.371728514445496"
"No worries","1986","(1b) general elementary school","586","0.232277611776079","0.215539192655727","0.24901603089643"
"No worries","1986","(1c) basic vocational qualification","734","0.20773676916738","0.194432721179458","0.221040817155302"
"No worries","1986","(2a) intermediate vocational","318","0.260127829526855","0.236215571779979","0.284040087273732"
"No worries","1986","(2b) intermediate general qualification","112","0.228354614605233","0.18991056492223","0.266798664288236"
"No worries","1986","(2c_gen) general maturity certificate","93","0.235266640058342","0.193802729646777","0.276730550469907"
"No worries","1986","(2c_voc) vocational maturity certificate","98","0.243258518118715","0.201778878069719","0.28473815816771"
"No worries","1986","(3a) lower tertiary education","63","0.264507249018886","0.20938987410582","0.319624623931951"
"No worries","1986","(3b) higher tertiary education","124","0.259636260087639","0.221206441749759","0.298066078425519"
"Some worries","1986","(0) in school","95","0.504942704977955","0.433473664773463","0.576411745182448"
"Some worries","1986","(1a) inadequately completed","437","0.4870230287777","0.453201690070877","0.520844367484523"
"Some worries","1986","(1b) general elementary school","1393","0.568854396136322","0.549224355450137","0.588484436822507"
"Some worries","1986","(1c) basic vocational qualification","2071","0.573205532439028","0.556985304864324","0.589425760013732"
"Some worries","1986","(2a) intermediate vocational","781","0.594546566210955","0.567784954966305","0.621308177455604"
"Some worries","1986","(2b) intermediate general qualification","271","0.608771645973084","0.564076771533043","0.653466520413125"
"Some worries","1986","(2c_gen) general maturity certificate","227","0.579713572216246","0.531461665295192","0.6279654791373"
"Some worries","1986","(2c_voc) vocational maturity certificate","237","0.572805583112974","0.52498183774573","0.620629328480217"
"Some worries","1986","(3a) lower tertiary education","144","0.578849929721299","0.517150383683601","0.640549475758998"
"Some worries","1986","(3b) higher tertiary education","298","0.58546532879889","0.542284188208158","0.628646469389622"
"Big worries","1987","(0) in school","","","",""
"Big worries","1987","(1a) inadequately completed","132","0.217701285851686","0.189228620157805","0.246173951545566"
"Big worries","1987","(1b) general elementary school","481","0.211851790646523","0.195537823404937","0.228165757888109"
"Big worries","1987","(1c) basic vocational qualification","793","0.23727977579667","0.223293490847838","0.251266060745502"
"Big worries","1987","(2a) intermediate vocational","227","0.177884625007306","0.157215561194714","0.198553688819898"
