"plh0032","year","e11103","regtyp","n","percent","lower_confidence","upper_confidence"
"Big worries","1985","Full Time","Rural Area","326","0.345446471064482","0.315506652302488","0.375386289826475"
"Big worries","1985","Full Time","Urban Area","1149","0.311211369016137","0.296796630558019","0.325626107474255"
"Big worries","1985","Not Working","Rural Area","289","0.32535219485915","0.294675433172206","0.356028956546095"
"Big worries","1985","Not Working","Urban Area","920","0.286471462424399","0.270927821078453","0.302015103770344"
"Big worries","1985","Part Time","Rural Area","123","0.325133290821891","0.278035990322038","0.372230591321745"
"Big worries","1985","Part Time","Urban Area","458","0.311411149405233","0.287755152320388","0.335067146490079"
"No worries","1985","Full Time","Rural Area","101","0.0846874183239453","0.0671574809163737","0.102217355731517"
"No worries","1985","Full Time","Urban Area","577","0.109937786809592","0.100198666480532","0.119676907138651"
"No worries","1985","Not Working","Rural Area","138","0.150106654670361","0.126719560000283","0.173493749340439"
"No worries","1985","Not Working","Urban Area","583","0.1729997627904","0.159995612458941","0.186003913121858"
"No worries","1985","Part Time","Rural Area","36","0.0767091911592177","0.0499514621805514","0.103466920137884"
"No worries","1985","Part Time","Urban Area","190","0.107027447589892","0.0912345861433853","0.122820309036399"
"Some worries","1985","Full Time","Rural Area","542","0.569866110611573","0.538693408574537","0.601038812648609"
"Some worries","1985","Full Time","Urban Area","2237","0.578850844174271","0.563478597048889","0.594223091299653"
"Some worries","1985","Not Working","Rural Area","469","0.524541150470489","0.491841708900105","0.557240592040872"
"Some worries","1985","Not Working","Urban Area","1747","0.540528774785202","0.523395318574053","0.55766223099635"
"Some worries","1985","Part Time","Rural Area","221","0.598157518018891","0.548863752000498","0.647451284037284"
"Some worries","1985","Part Time","Urban Area","824","0.581561403004874","0.556360979320918","0.60676182668883"
"Big worries","1986","Full Time","Rural Area","217","0.233773184993504","0.207000711657955","0.260545658329052"
"Big worries","1986","Full Time","Urban Area","655","0.166393611787406","0.154621652257602","0.178165571317209"
"Big worries","1986","Not Working","Rural Area","172","0.223521518065191","0.194616647633446","0.252426388496937"
"Big worries","1986","Not Working","Urban Area","565","0.181620956656667","0.167992195245652","0.195249718067683"
"Big worries","1986","Part Time","Rural Area","84","0.228387205712983","0.186616883651947","0.27015752777402"
"Big worries","1986","Part Time","Urban Area","271","0.207448599343404","0.186395810662925","0.228501388023883"
"No worries","1986","Full Time","Rural Area","182","0.18086052439362","0.156512524272548","0.205208524514692"
"No worries","1986","Full Time","Urban Area","896","0.223388480048403","0.210223135794399","0.236553824302407"
"No worries","1986","Not Working","Rural Area","215","0.272254485952572","0.241371169179278","0.303137802725867"
"No worries","1986","Not Working","Urban Area","844","0.268141185731268","0.252481192282204","0.283801179180333"
"No worries","1986","Part Time","Rural Area","67","0.15416791103893","0.118236745861136","0.190099076216724"
"No worries","1986","Part Time","Urban Area","304","0.210414774699363","0.189251723570651","0.231577825828076"
"Some worries","1986","Full Time","Rural Area","561","0.585366290612876","0.554201900470338","0.616530680755414"
"Some worries","1986","Full Time","Urban Area","2294","0.610217908164191","0.594802560127898","0.625633256200484"
"Some worries","1986","Not Working","Rural Area","411","0.504223995982236","0.469534247449238","0.538913744515234"
"Some worries","1986","Not Working","Urban Area","1665","0.550237857612064","0.532652028781575","0.567823686442554"
"Some worries","1986","Part Time","Rural Area","237","0.617444883248087","0.569085769433312","0.665803997062861"
"Some worries","1986","Part Time","Urban Area","850","0.582136625957233","0.556528943583275","0.607744308331191"
"Big worries","1987","Full Time","Rural Area","191","0.215710092945876","0.189799105826705","0.241621080065047"
"Big worries","1987","Full Time","Urban Area","700","0.191636122870002","0.179259712060704","0.204012533679301"
"Big worries","1987","Not Working","Rural Area","133","0.173317205360612","0.14617294086672","0.200461469854503"
"Big worries","1987","Not Working","Urban Area","603","0.222697054553151","0.207741482497183","0.237652626609119"
"Big worries","1987","Part Time","Rural Area","91","0.223347807750913","0.182684781092844","0.264010834408981"
"Big worries","1987","Part Time","Urban Area","269","0.208985995528513","0.187619406120417","0.23035258493661"
"No worries","1987","Full Time","Rural Area","175","0.141256824462593","0.119316311292295","0.163197337632892"
"No worries","1987","Full Time","Urban Area","749","0.159193788817631","0.147689398852065","0.170698178783197"
"No worries","1987","Not Working","Rural Area","188","0.253435810874396","0.222242939253769","0.284628682495023"
"No worries","1987","Not Working","Urban Area","710","0.223722002944768","0.20874194048567","0.238702065403865"
"No worries","1987","Part Time","Rural Area","58","0.111442510152639","0.0807194991228532","0.142165521182426"
"No worries","1987","Part Time","Urban Area","263","0.166621055263932","0.147038438341438","0.186203672186426"
"Some worries","1987","Full Time","Rural Area","602","0.643033082591531","0.612851566247259","0.673214598935803"
"Some worries","1987","Full Time","Urban Area","2436","0.649170088312366","0.634163563284874","0.664176613339859"
"Some worries","1987","Not Working","Rural Area","426","0.573246983764992","0.537778144277794","0.60871582325219"
"Some worries","1987","Not Working","Urban Area","1660","0.553580942502081","0.535711435751409","0.571450449252753"
"Some worries","1987","Part Time","Rural Area","254","0.665209682096448","0.619135111786441","0.711284252406455"
"Some worries","1987","Part Time","Urban Area","859","0.624392949207555","0.598943382700504","0.649842515714606"
"Big worries","1988","Full Time","Rural Area","228","0.260713739880074","0.231838215133473","0.289589264626674"
"Big worries","1988","Full Time","Urban Area","924","0.274419040433502","0.259996182171524","0.288841898695479"
"Big worries","1988","Not Working","Rural Area","196","0.294975105346693","0.261095497104743","0.328854713588643"
"Big worries","1988","Not Working","Urban Area","726","0.284094213111333","0.267475754206469","0.300712672016198"
"Big worries","1988","Part Time","Rural Area","117","0.282647802472273","0.239838056661537","0.325457548283009"
"Big worries","1988","Part Time","Urban Area","356","0.271721405018916","0.248444247037802","0.29499856300003"
"No worries","1988","Full Time","Rural Area","96","0.0918703487674366","0.0728725528195862","0.110868144715287"
"No worries","1988","Full Time","Urban Area","532","0.122922129772511","0.112309197544545","0.133535062000478"
"No worries","1988","Not Working","Rural Area","136","0.181313562685818","0.152690413451885","0.209936711919752"
"No worries","1988","Not Working","Urban Area","524","0.171550517674931","0.157658649636573","0.185442385713289"
"No worries","1988","Part Time","Rural Area","53","0.0871404611220519","0.0603262186705136","0.11395470357359"
"No worries","1988","Part Time","Urban Area","212","0.120892178822717","0.103833734203265","0.137950623442169"
"Some worries","1988","Full Time","Rural Area","564","0.64741591135249","0.615991681170794","0.678840141534186"
"Some worries","1988","Full Time","Urban Area","2221","0.602658829793987","0.586842022575245","0.61847563701273"
"Some worries","1988","Not Working","Rural Area","364","0.523711331967489","0.486607003048105","0.560815660886873"
"Some worries","1988","Not Working","Urban Area","1579","0.544355269213736","0.526003158987481","0.562707379439991"
"Some worries","1988","Part Time","Rural Area","255","0.630211736405675","0.584315884973401","0.67610758783795"
"Some worries","1988","Part Time","Urban Area","835","0.607386416158367","0.581833853982381","0.632938978334352"
"Big worries","1989","Full Time","Rural Area","132","0.152492894319052","0.128507924797697","0.176477863840407"
"Big worries","1989","Full Time","Urban Area","602","0.17144137630035","0.159205959510015","0.183676793090684"
"Big worries","1989","Not Working","Rural Area","129","0.196661261992704","0.166245063264457","0.227077460720951"
"Big worries","1989","Not Working","Urban Area","488","0.187287653802435","0.172617783471859","0.20195752413301"
"Big worries","1989","Part Time","Rural Area","72","0.181704619590784","0.142572649832686","0.220836589348883"
"Big worries","1989","Part Time","Urban Area","218","0.164732978600874","0.144699417892569","0.184766539309179"
"No worries","1989","Full Time","Rural Area","182","0.206219040042272","0.179225651103946","0.233212428980599"
"No worries","1989","Full Time","Urban Area","876","0.236078128953683","0.222291703591501","0.249864554315864"
"No worries","1989","Not Working","Rural Area","203","0.305495674126109","0.270247536022759","0.340743812229459"
"No worries","1989","Not Working","Urban Area","718","0.251294055419505","0.234984203423798","0.267603907415212"
"No worries","1989","Part Time","Rural Area","80","0.198702285275929","0.158208156636339","0.23919641391552"
"No worries","1989","Part Time","Urban Area","311","0.228157018782487","0.205493016778931","0.250821020786043"
"Some worries","1989","Full Time","Rural Area","549","0.641288065638676","0.609288639865969","0.673287491411383"
"Some worries","1989","Full Time","Urban Area","2167","0.592480494745967","0.576528663244514","0.608432326247421"
"Some worries","1989","Not Working","Rural Area","324","0.497843063881187","0.459581551320869","0.536104576441505"
"Some worries","1989","Not Working","Urban Area","1511","0.56141829077806","0.54276000208342","0.5800765794727"
"Some worries","1989","Part Time","Rural Area","221","0.619593095133286","0.570324389206814","0.668861801059759"
"Some worries","1989","Part Time","Urban Area","788","0.607110002616639","0.580733064296577","0.633486940936701"
"Big worries","1990","Full Time","Rural Area","169","0.202276559890099","0.175660545618794","0.228892574161405"
"Big worries","1990","Full Time","Urban Area","616","0.179472248201583","0.166798685905404","0.192145810497763"
"Big worries","1990","Not Working","Rural Area","125","0.201392749430643","0.17056229312052","0.232223205740766"
"Big worries","1990","Not Working","Urban Area","441","0.178760196974336","0.164144600804028","0.193375793144644"
"Big worries","1990","Part Time","Rural Area","78","0.200507898290635","0.158975518745711","0.242040277835558"
"Big worries","1990","Part Time","Urban Area","261","0.198111954471484","0.176866209890398","0.21935769905257"
"No worries","1990","Full Time","Rural Area","249","0.284094940210776","0.254213362091065","0.313976518330487"
"No worries","1990","Full Time","Urban Area","995","0.286998986422635","0.272059396719318","0.301938576125953"
