"plh0032","year","migback","regtyp","n","percent","lower_confidence","upper_confidence","value"
"Big worries","1985","direct migration background","Rural Area","83","0.291363727450126","0.2427056305426","0.340021824357651","1"
"Big worries","1985","direct migration background","Urban Area","635","0.25268745127657","0.235794586998565","0.269580315554575","1"
"Big worries","1985","indirect migration background","Rural Area","6","","","","1"
"Big worries","1985","indirect migration background","Urban Area","27","","","","1"
"Big worries","1985","no migration background","Rural Area","649","0.33492255323753","0.313661680341999","0.356183426133062","1"
"Big worries","1985","no migration background","Urban Area","1865","0.30717822528172","0.295521835457978","0.318834615105462","1"
"No worries","1985","indirect migration background","Rural Area","3","","","","3"
"No worries","1985","indirect migration background","Urban Area","28","","","","3"
"No worries","1985","direct migration background","Rural Area","82","0.161184581505385","0.121809575061694","0.200559587949075","3"
"No worries","1985","no migration background","Urban Area","729","0.129199426124355","0.120724269539307","0.137674582709404","3"
"No worries","1985","direct migration background","Urban Area","593","0.197265952072043","0.181796596348848","0.212735307795239","3"
"No worries","1985","no migration background","Rural Area","190","0.110795580982285","0.0966560563190187","0.124935105645551","3"
"Some worries","1985","indirect migration background","Rural Area","8","","","","2"
"Some worries","1985","no migration background","Urban Area","3423","0.563622348593924","0.551091414719796","0.576153282468052","2"
"Some worries","1985","direct migration background","Rural Area","170","0.54745169104449","0.494151218235791","0.600752163853188","2"
"Some worries","1985","direct migration background","Urban Area","1314","0.550046596651387","0.53070715954367","0.569386033759103","2"
"Some worries","1985","indirect migration background","Urban Area","71","0.668598257438248","0.586407528439914","0.750788986436581","2"
"Some worries","1985","no migration background","Rural Area","1054","0.554281865780185","0.531891134849128","0.576672596711242","2"
"Big worries","1986","direct migration background","Rural Area","59","0.204888501935554","0.162663727016162","0.247113276854945","1"
"Big worries","1986","direct migration background","Urban Area","421","0.156044033699899","0.141729703736702","0.170358363663097","1"
"Big worries","1986","indirect migration background","Rural Area","4","","","","1"
"Big worries","1986","indirect migration background","Urban Area","15","","","","1"
"Big worries","1986","no migration background","Rural Area","410","0.229179687552305","0.209637687329883","0.248721687774728","1"
"Big worries","1986","no migration background","Urban Area","1055","0.183118382693646","0.173111164880514","0.193125600506779","1"
"No worries","1986","indirect migration background","Urban Area","40","0.296947297227927","0.220436727326161","0.373457867129693","3"
"No worries","1986","indirect migration background","Rural Area","4","","","","3"
"No worries","1986","no migration background","Urban Area","1316","0.236019243042248","0.225032151688608","0.247006334395887","3"
"No worries","1986","direct migration background","Urban Area","688","0.27314674479071","0.255571194545819","0.2907222950356","3"
"No worries","1986","no migration background","Rural Area","353","0.210641725041","0.191682802092682","0.229600647989318","3"
"No worries","1986","direct migration background","Rural Area","107","0.293245192188768","0.245619163547929","0.340871220829608","3"
"Some worries","1986","indirect migration background","Rural Area","10","","","","2"
"Some worries","1986","direct migration background","Urban Area","1360","0.570809221509391","0.5512856967534","0.590332746265382","2"
"Some worries","1986","indirect migration background","Urban Area","82","0.611108560790485","0.529476420602027","0.692740700978943","2"
"Some worries","1986","no migration background","Urban Area","3367","0.580862374264106","0.568095553350175","0.593629195178037","2"
"Some worries","1986","direct migration background","Rural Area","185","0.501866305875678","0.449559101200209","0.554173510551147","2"
"Some worries","1986","no migration background","Rural Area","1014","0.560178587406695","0.537100181172603","0.583256993640787","2"
"Big worries","1987","direct migration background","Rural Area","54","0.197207076222044","0.155522337483439","0.23889181496065","1"
"Big worries","1987","direct migration background","Urban Area","410","0.17448697796996","0.159440288267266","0.189533667672653","1"
"Big worries","1987","indirect migration background","Rural Area","1","","","","1"
"Big worries","1987","indirect migration background","Urban Area","23","","","","1"
"Big worries","1987","no migration background","Rural Area","360","0.200058118935087","0.181299150765272","0.218817087104902","1"
"Big worries","1987","no migration background","Urban Area","1139","0.2119218875673","0.201265833710442","0.222577941424158","1"
"No worries","1987","indirect migration background","Urban Area","40","0.209677859845174","0.145592237856092","0.273763481834256","3"
"No worries","1987","indirect migration background","Rural Area","7","","","","3"
"No worries","1987","no migration background","Urban Area","1008","0.179938626731321","0.169922282395982","0.189954971066659","3"
"No worries","1987","direct migration background","Rural Area","116","0.217499604352627","0.174279522266328","0.260719686438927","3"
"No worries","1987","direct migration background","Urban Area","674","0.240754575765043","0.223804335567087","0.257704815962999","3"
"No worries","1987","no migration background","Rural Area","298","0.180127880348504","0.162107449641402","0.198148311055606","3"
"Some worries","1987","indirect migration background","Rural Area","13","","","","2"
"Some worries","1987","direct migration background","Urban Area","1360","0.584758446264997","0.565222423814837","0.604294468715157","2"
"Some worries","1987","indirect migration background","Urban Area","92","0.615613205589471","0.539032311026268","0.692194100152674","2"
"Some worries","1987","direct migration background","Rural Area","180","0.585293319425328","0.533678861787812","0.636907777062845","2"
"Some worries","1987","no migration background","Urban Area","3503","0.608139485701379","0.595410575565997","0.620868395836762","2"
"Some worries","1987","no migration background","Rural Area","1089","0.619814000716409","0.597050954018449","0.642577047414369","2"
"Big worries","1988","direct migration background","Rural Area","75","0.259498800495473","0.212345770011156","0.30665183097979","1"
"Big worries","1988","direct migration background","Urban Area","445","0.214141827868093","0.197463486111583","0.230820169624602","1"
"Big worries","1988","indirect migration background","Rural Area","6","","","","1"
"Big worries","1988","indirect migration background","Urban Area","33","0.172710123911595","0.119519512947915","0.225900734875275","1"
"Big worries","1988","no migration background","Rural Area","460","0.279244709302334","0.257584837412498","0.30090458119217","1"
