"plh0032","year","regtyp","sex","n","percent","lower_confidence","upper_confidence","value"
"Some worries","1986","Urban Area","Male","2348","0.57712553421969","0.562097139260018","0.592153929179362","2"
"Big worries","1987","Rural Area","Female","221","0.204684964916487","0.180644269378084","0.228725660454889","1"
"Big worries","1987","Rural Area","Male","194","0.194025302570137","0.169945212782849","0.218105392357426","1"
"Big worries","1987","Urban Area","Female","812","0.216168949424375","0.203618021882961","0.228719876965789","1"
"Big worries","1987","Urban Area","Male","760","0.197549287299795","0.185387299184558","0.209711275415032","1"
"No worries","1987","Rural Area","Female","216","0.183146618403912","0.160100065940035","0.206193170867789","3"
"No worries","1987","Rural Area","Male","205","0.180999905654363","0.157554952815766","0.204444858492959","3"
"No worries","1987","Urban Area","Female","869","0.192432276746401","0.180412500861241","0.204452052631561","3"
"No worries","1987","Urban Area","Male","853","0.181355165442262","0.169585330148597","0.193125000735927","3"
"Some worries","1987","Rural Area","Female","645","0.612168416679602","0.583135443894753","0.641201389464451","2"
"Some worries","1987","Urban Area","Female","2451","0.591398773829224","0.576410280558965","0.606387267099483","2"
"Some worries","1987","Rural Area","Male","637","0.6249747917755","0.595494641432672","0.654454942118328","2"
"Some worries","1987","Urban Area","Male","2504","0.621095547257943","0.606277133399856","0.635913961116029","2"
"Big worries","1988","Rural Area","Female","275","0.28234524264165","0.25478810029031","0.309902384992991","1"
"Big worries","1988","Rural Area","Male","266","0.275450029789012","0.247537054885373","0.303363004692651","1"
"Big worries","1988","Urban Area","Female","982","0.274168298878681","0.260307517732351","0.288029080025012","1"
"Big worries","1988","Urban Area","Male","1024","0.282174525202907","0.268103681118591","0.296245369287224","1"
"No worries","1988","Rural Area","Female","155","0.134703577223475","0.113803004976628","0.155604149470322","3"
"No worries","1988","Rural Area","Male","130","0.119166674204935","0.0989236767726678","0.139409671637202","3"
"No worries","1988","Urban Area","Female","659","0.147001899490957","0.135999266497982","0.158004532483932","3"
"No worries","1988","Urban Area","Male","609","0.13801012711152","0.127226661057219","0.148793593165822","3"
"Some worries","1988","Rural Area","Female","595","0.582951180134875","0.55276586602258","0.61313649424717","2"
"Some worries","1988","Rural Area","Male","588","0.605383296006053","0.574844388894926","0.635922203117179","2"
"Some worries","1988","Urban Area","Female","2338","0.578829801630362","0.563488387991113","0.594171215269611","2"
"Some worries","1988","Urban Area","Male","2297","0.579815347685573","0.564383541437533","0.595247153933613","2"
"Big worries","1989","Rural Area","Female","180","0.186573475586903","0.161826978483917","0.211319972689888","1"
"Big worries","1989","Rural Area","Male","153","0.16514415659301","0.141407392393712","0.188880920792308","1"
"Big worries","1989","Urban Area","Female","663","0.185582669260978","0.173373487143387","0.197791851378568","1"
"Big worries","1989","Urban Area","Male","645","0.167166859334582","0.155278371490898","0.179055347178266","1"
"No worries","1989","Rural Area","Female","217","0.227510753449626","0.200880407859607","0.254141099039645","3"
"No worries","1989","Rural Area","Male","248","0.26550358386443","0.237273368026928","0.293733799701932","3"
"No worries","1989","Urban Area","Female","892","0.215714713946911","0.202797427856468","0.228632000037354","3"
"No worries","1989","Urban Area","Male","1013","0.269068421816469","0.254938418773997","0.28319842485894","3"
"Some worries","1989","Rural Area","Female","555","0.585915770963472","0.554626780141617","0.617204761785326","2"
"Some worries","1989","Rural Area","Male","539","0.56935225954256","0.537697736441987","0.601006782643132","2"
"Some worries","1989","Urban Area","Female","2340","0.598702616792111","0.583309268280694","0.614095965303528","2"
"Some worries","1989","Urban Area","Male","2126","0.563764718848949","0.54796381728941","0.579565620408489","2"
"Big worries","1990","Rural Area","Female","733","0.274258902374853","0.25646911114747","0.292048693602236","1"
"Big worries","1990","Rural Area","Male","668","0.249179194314051","0.23142484724093","0.266933541387173","1"
"Big worries","1990","Urban Area","Female","995","0.208588651949961","0.196861379759316","0.220315924140606","1"
"Big worries","1990","Urban Area","Male","898","0.193375456341826","0.1817571744219","0.204993738261753","1"
"No worries","1990","Rural Area","Female","343","0.171228656527763","0.156207436291755","0.186249876763771","3"
"No worries","1990","Rural Area","Male","446","0.253673401307351","0.235813354468527","0.271533448146174","3"
"No worries","1990","Urban Area","Female","1093","0.246195552869405","0.233761291860129","0.258629813878681","3"
"No worries","1990","Urban Area","Male","1259","0.306534467035481","0.292971409135207","0.320097524935754","3"
"Some worries","1990","Rural Area","Female","1340","0.554512441097384","0.534693836947645","0.574331045247122","2"
"Some worries","1990","Rural Area","Male","1166","0.497147404378598","0.476624274016673","0.517670534740523","2"
"Some worries","1990","Urban Area","Female","2523","0.545215795180635","0.530843125954093","0.559588464407176","2"
"Some worries","1990","Urban Area","Male","2282","0.500090076622693","0.485381335112279","0.514798818133106","2"
"Big worries","1991","Rural Area","Female","874","0.314281880115306","0.295611688802752","0.33295207142786","1"
"Big worries","1991","Rural Area","Male","787","0.296548471051481","0.277651090960722","0.31544585114224","1"
"Big worries","1991","Urban Area","Female","1048","0.227256402399338","0.215035625461653","0.239477179337024","1"
"Big worries","1991","Urban Area","Male","911","0.207527211330936","0.195455099648443","0.21959932301343","1"
"No worries","1991","Rural Area","Female","273","0.146676662285488","0.132448342905801","0.160904981665175","3"
"No worries","1991","Rural Area","Male","328","0.177748103860945","0.161930467218993","0.193565740502896","3"
"No worries","1991","Urban Area","Female","839","0.181493535836428","0.170253577967861","0.192733493704994","3"
"No worries","1991","Urban Area","Male","976","0.22824421519132","0.215750448937173","0.240737981445467","3"
"Some worries","1991","Rural Area","Female","1228","0.539041457599206","0.518994046241366","0.559088868957046","2"
"Some worries","1991","Rural Area","Male","1129","0.525703425087574","0.505043342072939","0.546363508102209","2"
"Some worries","1991","Urban Area","Female","2630","0.591250061764234","0.576913748068089","0.60558637546038","2"
"Some worries","1991","Urban Area","Male","2448","0.564228573477744","0.549467754537566","0.578989392417921","2"
"Big worries","1992","Rural Area","Female","722","0.288100980629193","0.269507637070804","0.306694324187582","1"
"Big worries","1992","Rural Area","Male","653","0.292167277236701","0.272822924687","0.311511629786402","1"
"Big worries","1992","Urban Area","Female","1110","0.252017886417754","0.239319812456134","0.264715960379374","1"
"Big worries","1992","Urban Area","Male","1068","0.250070491797222","0.237060149382763","0.263080834211681","1"
"No worries","1992","Rural Area","Female","260","0.133934892659319","0.119951966433878","0.147917818884759","3"
"No worries","1992","Rural Area","Male","294","0.146585175563154","0.131539967052207","0.161630384074102","3"
"No worries","1992","Urban Area","Female","703","0.154008289444413","0.143451504708624","0.164565074180202","3"
"No worries","1992","Urban Area","Male","673","0.150962332107903","0.140206474139995","0.161718190075812","3"
"Some worries","1992","Rural Area","Female","1297","0.577964126711488","0.557687250306437","0.59824100311654","2"
"Some worries","1992","Rural Area","Male","1176","0.561247547200145","0.54013891461682","0.58235617978347","2"
"Some worries","1992","Urban Area","Female","2678","0.593973824137833","0.579611086309996","0.608336561965671","2"
"Some worries","1992","Urban Area","Male","2515","0.598967176094874","0.584242737228617","0.613691614961132","2"
"Big worries","1993","Rural Area","Female","881","0.397664073338636","0.377517560117168","0.417810586560104","1"
"Big worries","1993","Rural Area","Male","830","0.403822314264136","0.382871599781158","0.424773028747114","1"
"Big worries","1993","Urban Area","Female","1709","0.392363038419335","0.378042647687056","0.406683429151614","1"
"Big worries","1993","Urban Area","Male","1711","0.406879678992974","0.392119123197134","0.421640234788814","1"
"No worries","1993","Rural Area","Female","133","0.068688658821832","0.0582771829950471","0.079100134648617","3"
"No worries","1993","Rural Area","Male","128","0.0554099460383385","0.0456413675342868","0.0651785245423902","3"
"No worries","1993","Urban Area","Female","365","0.0765102391713517","0.068714369794326","0.0843061085483773","3"
"No worries","1993","Urban Area","Male","285","0.0562543825134636","0.0493312289682461","0.0631775360586811","3"
"Some worries","1993","Rural Area","Female","1253","0.533647267839532","0.513111698933092","0.554182836745971","2"
"Some worries","1993","Rural Area","Male","1149","0.540767739697525","0.519489416295871","0.56204606309918","2"
"Some worries","1993","Urban Area","Female","2392","0.531126722409314","0.516490953325222","0.545762491493406","2"
"Some worries","1993","Urban Area","Male","2259","0.536865938493563","0.521883427824608","0.551848449162517","2"
"Big worries","1994","Rural Area","Female","841","0.374226172446675","0.354118636220374","0.394333708672975","1"
"Big worries","1994","Rural Area","Male","797","0.391980873399559","0.370955239396767","0.413006507402351","1"
"Big worries","1994","Urban Area","Female","1597","0.364582048305159","0.35043577948395","0.378728317126367","1"
"Big worries","1994","Urban Area","Male","1555","0.377354928614272","0.362586028999991","0.392123828228552","1"
"No worries","1994","Rural Area","Female","124","0.0745595174898665","0.0636448910958963","0.0854741438838366","3"
"No worries","1994","Rural Area","Male","123","0.0559447974973821","0.0460470450013697","0.0658425499933946","3"
"No worries","1994","Urban Area","Female","376","0.0825262072724641","0.0744388374475981","0.0906135770973301","3"
"No worries","1994","Urban Area","Male","316","0.0690811313433157","0.0613545303588265","0.0768077323278048","3"
"Some worries","1994","Rural Area","Male","1151","0.552074329103059","0.53065727199709","0.573491386209028","2"
"Some worries","1994","Rural Area","Female","1260","0.551214310063459","0.530548005495613","0.571880614631304","2"
"Some worries","1994","Urban Area","Female","2474","0.552891744422377","0.538278692635311","0.567504796209444","2"
"Some worries","1994","Urban Area","Male","2267","0.553563940042413","0.538417297473032","0.568710582611794","2"
"Big worries","1995","Rural Area","Female","604","0.278577035849542","0.260227980891232","0.296926090807853","1"
"Big worries","1995","Rural Area","Male","536","0.263459041841721","0.244856159178781","0.282061924504661","1"
"Big worries","1995","Urban Area","Female","1160","0.25396721968441","0.24136792573031","0.266566513638509","1"
"Big worries","1995","Urban Area","Male","1069","0.24635770383654","0.233378789379819","0.259336618293261","1"
"No worries","1995","Rural Area","Female","213","0.088364342344282","0.0767473088817587","0.0999813758068054","3"
"No worries","1995","Rural Area","Male","233","0.108603041763545","0.095463451882883","0.121742631644207","3"
"No worries","1995","Urban Area","Female","567","0.119711125328238","0.110314794821211","0.129107455835264","3"
"No worries","1995","Urban Area","Male","561","0.137632020431642","0.127254855530402","0.148009185332883","3"
"Some worries","1995","Rural Area","Female","1476","0.633058621806176","0.613331379838289","0.652785863774062","2"
"Some worries","1995","Rural Area","Male","1385","0.627937916394734","0.607525646488588","0.64835018630088","2"
"Some worries","1995","Urban Area","Female","2858","0.626321654987353","0.612318493402093","0.640324816572612","2"
"Some worries","1995","Urban Area","Male","2604","0.616010275731818","0.601360652888682","0.630659898574953","2"
"Big worries","1996","Rural Area","Female","914","0.437533510673602","0.417148479604665","0.457918541742539","1"
"Big worries","1996","Rural Area","Male","950","0.469929094247918","0.448803017594816","0.49105517090102","1"
"Big worries","1996","Urban Area","Female","1788","0.418562566161985","0.404166515564893","0.432958616759077","1"
"Big worries","1996","Urban Area","Male","1850","0.462939244861603","0.447761503403251","0.478116986319955","1"
"No worries","1996","Rural Area","Female","157","0.0679219704449932","0.0575827293066732","0.0782612115833131","3"
"No worries","1996","Rural Area","Male","119","0.050844417537352","0.0415456360576659","0.0601431990170381","3"
"No worries","1996","Urban Area","Female","349","0.0703969132510214","0.0629317851534003","0.0778620413486426","3"
"No worries","1996","Urban Area","Male","259","0.0614099642665952","0.0541020939118558","0.0687178346213346","3"
"Some worries","1996","Rural Area","Female","1204","0.494544518881405","0.473999736654348","0.515089301108462","2"
"Some worries","1996","Rural Area","Male","1075","0.47922648821473","0.45808037509368","0.50037260133578","2"
"Some worries","1996","Urban Area","Female","2374","0.511040520586994","0.496453191488715","0.525627849685273","2"
"Some worries","1996","Urban Area","Male","2037","0.475650790871802","0.460449241218658","0.490852340524945","2"
"Big worries","1997","Rural Area","Female","1095","0.495725219978672","0.474996930807515","0.51645350914983","1"
"Big worries","1997","Rural Area","Male","1012","0.481847813534427","0.460542793037167","0.503152834031686","1"
"Big worries","1997","Urban Area","Female","2029","0.484453815023598","0.46970392523924","0.499203704807956","1"
"Big worries","1997","Urban Area","Male","1904","0.486135907290394","0.47085194844771","0.501419866133078","1"
"No worries","1997","Rural Area","Female","83","0.0370750103345763","0.029241684416074","0.0449083362530786","3"
"No worries","1997","Rural Area","Male","92","0.0400184768708402","0.0316612910810014","0.048375662660679","3"
"No worries","1997","Urban Area","Female","264","0.0545188951097684","0.0478180628546497","0.0612197273648872","3"
"No worries","1997","Urban Area","Male","190","0.0455593918576043","0.0391826874294435","0.0519360962857652","3"
"Some worries","1997","Rural Area","Female","1057","0.467199769686751","0.446515373898691","0.487884165474812","2"
"Some worries","1997","Rural Area","Male","1009","0.478133709594733","0.456835031648815","0.499432387540651","2"
"Some worries","1997","Urban Area","Female","2117","0.461027289866633","0.446315161650538","0.475739418082729","2"
"Some worries","1997","Urban Area","Male","2014","0.468304700852002","0.453045614086275","0.483563787617729","2"
"Big worries","1998","Rural Area","Female","1167","0.46512264496253","0.445562920982574","0.484682368942487","1"
"Big worries","1998","Rural Area","Male","1094","0.462241255512076","0.442194090483696","0.482288420540456","1"
"Big worries","1998","Urban Area","Female","1962","0.407652351865325","0.39386812177615","0.421436581954499","1"
"Big worries","1998","Urban Area","Male","1846","0.415217238041599","0.400848787201549","0.429585688881649","1"
"No worries","1998","Rural Area","Female","133","0.0624128901789582","0.0529266342993139","0.0718991460586024","3"
"No worries","1998","Rural Area","Male","135","0.0529971811930599","0.0439892119587129","0.0620051504274069","3"
"No worries","1998","Urban Area","Female","365","0.0751315568314865","0.0677372004487574","0.0825259132142156","3"
"No worries","1998","Urban Area","Male","333","0.070266405963129","0.0628134576430715","0.0777193542831864","3"
"Some worries","1998","Rural Area","Female","1198","0.472464464858511","0.452886736040818","0.492042193676205","2"
"Some worries","1998","Rural Area","Male","1147","0.484761563294864","0.464666328334858","0.504856798254871","2"
"Some worries","1998","Urban Area","Female","2555","0.517216091303189","0.503198880306095","0.531233302300282","2"
"Some worries","1998","Urban Area","Male","2339","0.514516355995272","0.499942922889572","0.529089789100973","2"
"Big worries","1999","Rural Area","Female","685","0.283251286503161","0.265340072693277","0.301162500313045","1"
"Big worries","1999","Rural Area","Male","593","0.260275944208785","0.24230060555951","0.278251282858061","1"
"Big worries","1999","Urban Area","Female","1156","0.263170550341674","0.250536828154047","0.275804272529301","1"
"Big worries","1999","Urban Area","Male","1071","0.254863777163749","0.241906161438879","0.267821392888619","1"
"No worries","1999","Rural Area","Female","193","0.0789655240413829","0.0682450913118824","0.0896859567708834","3"
"No worries","1999","Rural Area","Male","207","0.100104773900531","0.0878092068298239","0.112400340971238","3"
"No worries","1999","Urban Area","Female","505","0.104061808047071","0.095301610511282","0.11282200558286","3"
"No worries","1999","Urban Area","Male","494","0.114339914265476","0.104877854909431","0.123801973621522","3"
"Some worries","1999","Rural Area","Female","1553","0.637783189455456","0.618676895875039","0.656889483035873","2"
"Some worries","1999","Rural Area","Male","1489","0.639619281890684","0.619950985620826","0.659287578160542","2"
"Some worries","1999","Urban Area","Female","3006","0.632767641611255","0.618937653953804","0.646597629268706","2"
"Some worries","1999","Urban Area","Male","2780","0.630796308570774","0.616447006123885","0.645145611017664","2"
"Big worries","2000","Rural Area","Female","1116","0.2552917276674","0.242182862810129","0.26840059252467","1"
"Big worries","2000","Rural Area","Male","1027","0.246742870432011","0.233374341169474","0.260111399694547","1"
"Big worries","2000","Urban Area","Female","1660","0.206475838900605","0.197735024590637","0.215216653210572","1"
"Big worries","2000","Urban Area","Male","1489","0.194810328799757","0.185886703803815","0.2037339537957","1"
"No worries","2000","Rural Area","Female","535","0.132215579929605","0.122031990831616","0.142399169027593","3"
"No worries","2000","Rural Area","Male","639","0.168881584532699","0.157264094745218","0.18049907432018","3"
"No worries","2000","Urban Area","Female","1405","0.171920211493949","0.163772479073351","0.180067943914548","3"
"No worries","2000","Urban Area","Male","1483","0.201452740415165","0.192415764482937","0.210489716347392","3"
"Some worries","2000","Rural Area","Female","2599","0.612492692402996","0.597845849274495","0.627139535531497","2"
"Some worries","2000","Rural Area","Male","2329","0.58437554503529","0.569093331545817","0.599657758524764","2"
"Some worries","2000","Urban Area","Female","5173","0.621603949605446","0.611131039465789","0.632076859745103","2"
"Some worries","2000","Urban Area","Male","4595","0.603736930785078","0.592716415662826","0.61475744590733","2"
"Big worries","2001","Rural Area","Female","1002","0.255366115738431","0.241575648840844","0.269156582636018","1"
"Big worries","2001","Rural Area","Male","924","0.251877147839878","0.237771352203018","0.265982943476738","1"
"Big worries","2001","Urban Area","Female","1352","0.182052959072953","0.173342844213524","0.190763073932382","1"
"Big worries","2001","Urban Area","Male","1247","0.179592213173784","0.170516165783784","0.188668260563784","1"
"No worries","2001","Rural Area","Female","539","0.15118032287636","0.139851591186752","0.162509054565968","3"
"No worries","2001","Rural Area","Male","556","0.157979536952547","0.14612789602886","0.169831177876235","3"
"No worries","2001","Urban Area","Female","1439","0.194547859386574","0.18561283964454","0.203482879128607","3"
"No worries","2001","Urban Area","Male","1376","0.204960883471919","0.195416060952316","0.214505705991522","3"
"Some worries","2001","Rural Area","Female","2300","0.593453561385209","0.577919880173995","0.608987242596422","2"
"Some worries","2001","Rural Area","Male","2158","0.590143315207575","0.574162037397586","0.606124593017565","2"
"Some worries","2001","Urban Area","Female","4749","0.623399181540474","0.612462485005681","0.634335878075267","2"
"Some worries","2001","Urban Area","Male","4248","0.615446903354297","0.603943891466133","0.62694991524246","2"
"Big worries","2002","Rural Area","Female","1499","0.384590406573616","0.369329703551624","0.399851109595608","1"
"Big worries","2002","Rural Area","Male","1437","0.393831210017801","0.378123833243133","0.409538586792468","1"
"Big worries","2002","Urban Area","Female","2390","0.313593965675783","0.303421601009305","0.323766330342261","1"
"Big worries","2002","Urban Area","Male","2358","0.318797342342986","0.308192598332656","0.329402086353315","1"
"No worries","2002","Rural Area","Female","298","0.0805243451392613","0.0719888856637649","0.0890598046147576","3"
"No worries","2002","Rural Area","Male","290","0.0796669037138408","0.0709620134684779","0.0883717939592037","3"
"No worries","2002","Urban Area","Female","843","0.105954300858707","0.0992061205241366","0.112702481193277","3"
"No worries","2002","Urban Area","Male","742","0.100060810304116","0.0932320280231074","0.106889592585126","3"
"Some worries","2002","Rural Area","Female","2107","0.534885248287123","0.519239240078087","0.550531256496158","2"
"Some worries","2002","Rural Area","Male","1990","0.526501886268359","0.510450560729197","0.54255321180752","2"
"Some worries","2002","Urban Area","Female","4758","0.58045173346551","0.56963187580576","0.591271591125261","2"
"Some worries","2002","Urban Area","Male","4318","0.581141847352898","0.569914446261363","0.592369248444432","2"
"Big worries","2003","Rural Area","Female","2162","0.56668097873841","0.550873492679622","0.582488464797198","1"
"Big worries","2003","Rural Area","Male","2090","0.596991557966389","0.580844956056506","0.613138159876271","1"
"Big worries","2003","Urban Area","Female","3971","0.517356657842678","0.506212810875942","0.528500504809414","1"
"Big worries","2003","Urban Area","Male","3960","0.555864581804444","0.544349247687119","0.567379915921769","1"
"No worries","2003","Rural Area","Female","133","0.0402280031593924","0.0339598747045391","0.0464961316142457","3"
"No worries","2003","Rural Area","Male","149","0.0421816025517811","0.0355648773835039","0.0487983277200583","3"
"No worries","2003","Urban Area","Female","396","0.0522605778216776","0.047297414861445","0.0572237407819102","3"
"No worries","2003","Urban Area","Male","325","0.0501263717506428","0.0450692851757601","0.0551834583255255","3"
"Some worries","2003","Rural Area","Female","1480","0.393091018102198","0.377509923812171","0.408672112392224","2"
"Some worries","2003","Rural Area","Male","1306","0.36082683948183","0.345018048640578","0.376635630323083","2"
"Some worries","2003","Urban Area","Female","3357","0.430382764335644","0.419340809797424","0.441424718873865","2"
"Some worries","2003","Urban Area","Male","2867","0.394009046444913","0.382684508136093","0.405333584753733","2"
"Big worries","2004","Rural Area","Female","1905","0.521873075097224","0.505773341731745","0.537972808462703","1"
"Big worries","2004","Rural Area","Male","1834","0.554805900031987","0.538253267236397","0.571358532827577","1"
"Big worries","2004","Urban Area","Female","3571","0.487269318219286","0.475981185119522","0.49855745131905","1"
"Big worries","2004","Urban Area","Male","3324","0.48665001382291","0.474876229591949","0.498423798053872","1"
"No worries","2004","Rural Area","Female","186","0.0525283800676757","0.045338117554354","0.0597186425809974","3"
"No worries","2004","Rural Area","Male","197","0.0563538231759538","0.0486733472880755","0.0640342990638322","3"
"No worries","2004","Urban Area","Female","454","0.0608624572792597","0.0554632216904631","0.0662616928680563","3"
"No worries","2004","Urban Area","Male","412","0.0580985093924819","0.0525880708597945","0.0636089479251694","3"
"Some worries","2004","Rural Area","Female","1607","0.4255985448351","0.409662796206997","0.441534293463203","2"
"Some worries","2004","Rural Area","Male","1432","0.388840276792059","0.372604060438583","0.405076493145534","2"
"Some worries","2004","Urban Area","Female","3507","0.451868224501454","0.440628871120832","0.463107577882077","2"
"Some worries","2004","Urban Area","Male","3187","0.455251476784608","0.443520757625291","0.466982195943924","2"
"Big worries","2005","Rural Area","Female","2015","0.584102876864678","0.56790097791239","0.600304775816966","1"
"Big worries","2005","Rural Area","Male","1895","0.591571464668474","0.574782888219475","0.608360041117473","1"
"Big worries","2005","Urban Area","Female","3694","0.517070707541353","0.505574453528163","0.528566961554543","1"
"Big worries","2005","Urban Area","Male","3535","0.537786324343","0.525773536800686","0.549799111885315","1"
"No worries","2005","Rural Area","Female","158","0.0495900783628406","0.0424536457954302","0.0567265109302509","3"
"No worries","2005","Rural Area","Male","166","0.0536419728106403","0.0459465527410886","0.0613373928801921","3"
"No worries","2005","Urban Area","Female","360","0.052172738694181","0.047056791840081","0.0572886855482811","3"
"No worries","2005","Urban Area","Male","286","0.0420829588384517","0.0372453070259592","0.0469206106509442","3"
"Some worries","2005","Rural Area","Female","1382","0.366307044772481","0.350469408542687","0.382144681002275","2"
"Some worries","2005","Rural Area","Male","1232","0.354786562520886","0.338445228439071","0.371127896602701","2"
"Some worries","2005","Urban Area","Female","3204","0.430756553764466","0.41936443311953","0.442148674409402","2"
"Some worries","2005","Urban Area","Male","2796","0.420130716818548","0.408238172098456","0.43202326153864","2"
"Big worries","2006","Rural Area","Female","1764","0.471927969295036","0.456142632510301","0.487713306079772","1"
"Big worries","2006","Rural Area","Male","1607","0.47789880172177","0.461425408722789","0.49437219472075","1"
"Big worries","2006","Urban Area","Female","3263","0.439618675761095","0.428492671047527","0.450744680474664","1"
"Big worries","2006","Urban Area","Male","2968","0.42635441793145","0.414714978392983","0.437993857469917","1"
"No worries","2006","Rural Area","Female","213","0.0600789682728525","0.0525648793977391","0.067593057147966","3"
"No worries","2006","Rural Area","Male","256","0.0736255277288275","0.065012710259272","0.082238345198383","3"
"No worries","2006","Urban Area","Female","494","0.0659581338126792","0.0603942673592983","0.0715220002660601","3"
"No worries","2006","Urban Area","Male","482","0.0792270719830728","0.0728702809918372","0.0855838629743084","3"
"Some worries","2006","Rural Area","Female","1865","0.467993062432111","0.452215214493857","0.483770910370366","2"
"Some worries","2006","Rural Area","Male","1669","0.448475670549403","0.432073945581919","0.464877395516886","2"
"Some worries","2006","Urban Area","Female","3888","0.494423190426225","0.483215855908754","0.505630524943696","2"
"Some worries","2006","Urban Area","Male","3485","0.494418510085477","0.482651454586724","0.50618556558423","2"
"Big worries","2007","Rural Area","Female","1002","0.294389852698788","0.279485135025086","0.309294570372489","1"
"Big worries","2007","Rural Area","Male","829","0.261538571537469","0.246650034811292","0.276427108263646","1"
"Big worries","2007","Urban Area","Female","1765","0.259567698834606","0.249384690577752","0.26975070709146","1"
"Big worries","2007","Urban Area","Male","1392","0.223465018224412","0.213273625892603","0.233656410556221","1"
"No worries","2007","Rural Area","Female","401","0.111946058911457","0.101634982521002","0.122257135301913","3"
"No worries","2007","Rural Area","Male","521","0.148828942800008","0.136771023940784","0.160886861659232","3"
"No worries","2007","Urban Area","Female","1079","0.143717186455762","0.135568810452498","0.151865562459025","3"
"No worries","2007","Urban Area","Male","1243","0.190782656696842","0.181169848615464","0.200395464778219","3"
"Some worries","2007","Rural Area","Female","2189","0.593664088389755","0.577602336253543","0.609725840525967","2"
"Some worries","2007","Rural Area","Male","1997","0.589632485662523","0.572967788606725","0.606297182718321","2"
"Some worries","2007","Urban Area","Female","4276","0.596715114709632","0.585320554011589","0.608109675407675","2"
"Some worries","2007","Urban Area","Male","3783","0.585752325078746","0.573700986583997","0.597803663573496","2"
"Big worries","2008","Rural Area","Female","902","0.289910204654123","0.27462775403632","0.305192655271926","1"
"Big worries","2008","Rural Area","Male","786","0.256584879197172","0.241352306726697","0.271817451667647","1"
"Big worries","2008","Urban Area","Female","1676","0.257703801456506","0.247262973052082","0.26814462986093","1"
"Big worries","2008","Urban Area","Male","1426","0.240800828717456","0.230041040102913","0.251560617331999","1"
"No worries","2008","Rural Area","Female","373","0.0973677379004733","0.0873822893030605","0.107353186497886","3"
"No worries","2008","Rural Area","Male","429","0.130785245826257","0.119025851616729","0.142544640035786","3"
"No worries","2008","Urban Area","Female","894","0.135395482193155","0.127227838864844","0.143563125521466","3"
"No worries","2008","Urban Area","Male","926","0.150931868454116","0.141923240891743","0.159940496016488","3"
"Some worries","2008","Rural Area","Female","2111","0.612722057445403","0.596314355707371","0.629129759183436","2"
"Some worries","2008","Rural Area","Male","1943","0.61262987497657","0.59563945258634","0.629620297366801","2"
"Some worries","2008","Urban Area","Female","4171","0.606900716350339","0.595240788080809","0.61856064461987","2"
"Some worries","2008","Urban Area","Male","3714","0.608267302828428","0.595983324677606","0.62055128097925","2"
"Big worries","2009","Rural Area","Female","1455","0.475693310012873","0.458427721897217","0.492958898128529","1"
"Big worries","2009","Rural Area","Male","1372","0.470019961285884","0.452216500104036","0.487823422467732","1"
"Big worries","2009","Urban Area","Female","2715","0.437682543809847","0.425357635564118","0.450007452055575","1"
"Big worries","2009","Urban Area","Male","2432","0.426166450899792","0.413214455717352","0.439118446082233","1"
