"plh0032","year","hgtyp1hh","regtyp","n","percent","lower_confidence","upper_confidence","value"
"Big worries","1985","(Married) couple without C. ","Rural Area","165","0.33115147529186","0.289565894292401","0.372737056291319","1"
"Big worries","1985","(Married) couple without C. ","Urban Area","595","0.31570473846889","0.294892794156193","0.336516682781587","1"
"Big worries","1985","1-pers.-HH","Rural Area","51","0.298426200364476","0.230044637372202","0.36680776335675","1"
"Big worries","1985","1-pers.-HH","Urban Area","263","0.272192303625945","0.244396693063434","0.299987914188456","1"
"Big worries","1985","Couple + C. GT 16 ","Rural Area","142","0.382441301595929","0.333578562548794","0.431304040643063","1"
"Big worries","1985","Couple + C. GT 16 ","Urban Area","502","0.308165683804213","0.285667263789925","0.3306641038185","1"
"Big worries","1985","Couple + C. LE 16 ","Rural Area","172","0.335897022289462","0.296134929134106","0.375659115444819","1"
"Big worries","1985","Couple + C. LE 16 ","Urban Area","633","0.315541587220334","0.295730996060511","0.335352178380157","1"
"Big worries","1985","Couple + C. LE and GT 16","Rural Area","108","0.332528999135575","0.281621577006213","0.383436421264937","1"
"Big worries","1985","Couple + C. LE and GT 16","Urban Area","285","0.278086879326177","0.252145772686194","0.30402798596616","1"
"Big worries","1985","Single parent ","Rural Area","28","","","","1"
"Big worries","1985","Single parent ","Urban Area","112","0.284231011295014","0.24119678147619","0.327265241113838","1"
"No worries","1985","Couple + C. LE 16 ","Urban Area","252","0.101899013956812","0.089003365755398","0.114794662158226","3"
"No worries","1985","Couple + C. LE and GT 16","Rural Area","41","0.0996402311234438","0.0672752360180309","0.132005226228857","3"
"No worries","1985","Single parent ","Rural Area","11","","","","3"
"No worries","1985","Single parent ","Urban Area","73","0.137439130277023","0.104588633548674","0.170289627005372","3"
"No worries","1985","(Married) couple without C. ","Rural Area","71","0.129311344848746","0.0996619866617055","0.158960703035787","3"
"No worries","1985","(Married) couple without C. ","Urban Area","270","0.128963867351581","0.113956571361959","0.143971163341204","3"
"No worries","1985","1-pers.-HH","Rural Area","36","0.205169249211759","0.144819241121811","0.265519257301708","3"
"No worries","1985","1-pers.-HH","Urban Area","195","0.192399156080135","0.167782450060716","0.217015862099554","3"
"No worries","1985","Couple + C. GT 16 ","Rural Area","30","0.0718643616262819","0.0458975394877187","0.097831183764845","3"
"No worries","1985","Couple + C. GT 16 ","Urban Area","225","0.111714088204497","0.0963647663724419","0.127063410036552","3"
"No worries","1985","Couple + C. LE 16 ","Rural Area","49","0.0611067718170295","0.0409416327378996","0.0812719108961594","3"
"No worries","1985","Couple + C. LE and GT 16","Urban Area","235","0.147031618509006","0.126528136687621","0.167535100330391","3"
"Some worries","1985","(Married) couple without C. ","Rural Area","256","0.539537179859394","0.495494522678341","0.583579837040447","2"
"Some worries","1985","1-pers.-HH","Urban Area","527","0.535408540293919","0.504262113237441","0.566554967350397","2"
"Some worries","1985","(Married) couple without C. ","Urban Area","1051","0.555331394179528","0.533080642552765","0.577582145806292","2"
"Some worries","1985","1-pers.-HH","Rural Area","85","0.496404550423764","0.421683555987346","0.571125544860183","2"
"Some worries","1985","Couple + C. GT 16 ","Rural Area","208","0.545694336777789","0.495632694640371","0.595755978915208","2"
"Some worries","1985","Couple + C. GT 16 ","Urban Area","891","0.58012022799129","0.55607215323901","0.60416830274357","2"
"Some worries","1985","Couple + C. LE 16 ","Rural Area","321","0.602996205893508","0.561805136595799","0.644187275191218","2"
"Some worries","1985","Couple + C. LE 16 ","Urban Area","1229","0.582559398822854","0.561537930394674","0.603580867251034","2"
"Some worries","1985","Single parent ","Urban Area","237","0.578329858427963","0.531214109602606","0.625445607253319","2"
"Some worries","1985","Couple + C. LE and GT 16","Rural Area","180","0.567830769740981","0.514302090896491","0.621359448585472","2"
"Some worries","1985","Couple + C. LE and GT 16","Urban Area","626","0.574881502164817","0.546259503918043","0.603503500411591","2"
"Some worries","1985","Single parent ","Rural Area","73","0.632093923204879","0.542784277217621","0.721403569192137","2"
"Big worries","1986","(Married) couple without C. ","Rural Area","103","0.240425078414219","0.200173831856516","0.280676324971922","1"
"Big worries","1986","(Married) couple without C. ","Urban Area","325","0.177786936316395","0.160698569485141","0.194875303147649","1"
"Big worries","1986","1-pers.-HH","Rural Area","32","0.215887968601073","0.153109690773122","0.278666246429024","1"
"Big worries","1986","1-pers.-HH","Urban Area","150","0.163668882257103","0.139954354981266","0.187383409532941","1"
"Big worries","1986","Couple + C. GT 16 ","Rural Area","99","0.254599309758965","0.212787056740761","0.296411562777169","1"
"Big worries","1986","Couple + C. GT 16 ","Urban Area","316","0.19533541204787","0.176257851786513","0.214412972309228","1"
"Big worries","1986","Couple + C. LE 16 ","Rural Area","84","0.18420207464188","0.149913778718576","0.218490370565185","1"
"Big worries","1986","Couple + C. LE 16 ","Urban Area","365","0.187302272737926","0.169722082465319","0.204882463010532","1"
"Big worries","1986","Couple + C. LE and GT 16","Rural Area","73","0.236229870920519","0.189172824676821","0.283286917164217","1"
"Big worries","1986","Couple + C. LE and GT 16","Urban Area","177","0.160064549884722","0.138125452063202","0.182003647706243","1"
"Big worries","1986","Single parent ","Rural Area","29","","","","1"
"Big worries","1986","Single parent ","Urban Area","58","0.169426907448014","0.13210083034489","0.206752984551139","1"
"No worries","1986","Couple + C. LE 16 ","Urban Area","413","0.201953956627942","0.183864409998976","0.220043503256908","3"
"No worries","1986","Couple + C. LE and GT 16","Rural Area","61","0.172019927668105","0.130210401583812","0.213829453752398","3"
"No worries","1986","Couple + C. GT 16 ","Rural Area","73","0.156128634400767","0.121290132672748","0.190967136128785","3"
"No worries","1986","(Married) couple without C. ","Rural Area","108","0.240662646868006","0.200397816913213","0.280927476822799","3"
"No worries","1986","Couple + C. GT 16 ","Urban Area","388","0.218048840476274","0.198179127082257","0.237918553870292","3"
"No worries","1986","1-pers.-HH","Rural Area","56","0.338125530274217","0.2659428647471","0.410308195801334","3"
"No worries","1986","Single parent ","Rural Area","14","","","","3"
"No worries","1986","Single parent ","Urban Area","90","0.220728825882909","0.179461525365841","0.261996126399977","3"
"No worries","1986","(Married) couple without C. ","Urban Area","457","0.235946941694081","0.216969949264348","0.254923934123814","3"
"No worries","1986","Couple + C. LE 16 ","Rural Area","93","0.173740191365011","0.140226998429967","0.207253384300055","3"
"No worries","1986","Couple + C. LE and GT 16","Urban Area","289","0.249949447626289","0.2240423006882","0.275856594564379","3"
"No worries","1986","1-pers.-HH","Urban Area","283","0.305231172609276","0.27571385486363","0.334748490354922","3"
"Some worries","1986","1-pers.-HH","Urban Area","502","0.531099945133621","0.499113162754817","0.563086727512424","2"
"Some worries","1986","(Married) couple without C. ","Rural Area","222","0.518912274717775","0.471851046977943","0.565973502457608","2"
"Some worries","1986","1-pers.-HH","Rural Area","77","0.44598650112471","0.370141467321844","0.521831534927576","2"
"Some worries","1986","Couple + C. GT 16 ","Urban Area","955","0.586615747475855","0.562919546700068","0.610311948251643","2"
"Some worries","1986","Couple + C. LE 16 ","Rural Area","314","0.642057733993109","0.599654314790255","0.684461153195962","2"
"Some worries","1986","Couple + C. LE 16 ","Urban Area","1114","0.610743770634132","0.588773528985662","0.632714012282602","2"
"Some worries","1986","(Married) couple without C. ","Urban Area","1141","0.586266121989524","0.564253772968113","0.608278471010934","2"
"Some worries","1986","Couple + C. GT 16 ","Rural Area","245","0.589272055840269","0.542053237718237","0.636490873962301","2"
"Some worries","1986","Couple + C. LE and GT 16","Rural Area","179","0.591750201411376","0.537298918182992","0.646201484639761","2"
"Some worries","1986","Couple + C. LE and GT 16","Urban Area","607","0.589986002488988","0.560557482192686","0.61941452278529","2"
"Some worries","1986","Single parent ","Rural Area","71","0.620526378583688","0.531449172814643","0.709603584352734","2"
"Some worries","1986","Single parent ","Urban Area","240","0.609844266669077","0.561308633734389","0.658379899603764","2"
"Big worries","1987","(Married) couple without C. ","Rural Area","77","0.175434724114411","0.14044903242396","0.210420415804862","1"
"Big worries","1987","(Married) couple without C. ","Urban Area","381","0.212675053563895","0.194153272916355","0.231196834211434","1"
"Big worries","1987","1-pers.-HH","Rural Area","27","","","","1"
"Big worries","1987","1-pers.-HH","Urban Area","188","0.215757148375014","0.189390789031412","0.242123507718617","1"
"Big worries","1987","Couple + C. GT 16 ","Rural Area","111","0.248138223742594","0.207733544015185","0.288542903470002","1"
"Big worries","1987","Couple + C. GT 16 ","Urban Area","344","0.227894062447238","0.207906820812004","0.247881304082472","1"
"Big worries","1987","Couple + C. LE 16 ","Rural Area","73","0.16802309157153","0.134610075869439","0.201436107273621","1"
"Big worries","1987","Couple + C. LE 16 ","Urban Area","331","0.184637078713633","0.166989827085139","0.202284330342126","1"
