"plh0032","year","e11102","sex","n","percent","lower_confidence","upper_confidence","value"
"Big worries","1990","Not Employed","Female","386","0.184958569268334","0.168854679061312","0.201062459475356","1"
"Big worries","1990","Not Employed","Male","180","0.181652493663379","0.158409066637599","0.204895920689158","1"
"No worries","1990","Employed","Female","588","0.225114297326605","0.208794561070512","0.241434033582698","3"
"No worries","1990","Employed","Male","1108","0.320531350927746","0.305265506394958","0.335797195460534","3"
"No worries","1990","Not Employed","Female","642","0.279872761476917","0.261252376101318","0.298493146852516","3"
"No worries","1990","Not Employed","Male","385","0.366300230225115","0.337255257843342","0.395345202606888","3"
"Some worries","1990","Employed","Female","1415","0.561968207854359","0.542581616214603","0.581354799494114","2"
"Some worries","1990","Employed","Male","1871","0.508295263164919","0.491941748903319","0.52464877742652","2"
"Some worries","1990","Not Employed","Female","1205","0.535168669254749","0.51448170490292","0.555855633606578","2"
"Some worries","1990","Not Employed","Male","492","0.452047276111507","0.422043627485203","0.482050924737811","2"
"Big worries","1991","Employed","Female","507","0.208380679005216","0.192635246905305","0.224126111105127","1"
"Big worries","1991","Employed","Male","584","0.16835612621414","0.156121163761212","0.180591088667068","1"
"Big worries","1991","Not Employed","Female","387","0.189836860509911","0.173445613771825","0.206228107247997","1"
"Big worries","1991","Not Employed","Male","191","0.195565039280892","0.171354200457449","0.219775878104335","1"
"No worries","1991","Employed","Female","505","0.182589828363213","0.167612788859524","0.197566867866901","3"
"No worries","1991","Employed","Male","877","0.236404028035624","0.222511581539338","0.250296474531909","3"
"No worries","1991","Not Employed","Female","508","0.215570892648475","0.198383603371548","0.232758181925401","3"
"No worries","1991","Not Employed","Male","285","0.273314680520453","0.2461112652357","0.300518095805205","3"
"Some worries","1991","Employed","Female","1544","0.609029492631571","0.590112206739321","0.627946778523821","2"
"Some worries","1991","Employed","Male","2132","0.595239845750236","0.579190240448698","0.611289451051774","2"
"Some worries","1991","Not Employed","Female","1304","0.594592246841614","0.574071596406197","0.615112897277032","2"
"Some worries","1991","Not Employed","Male","555","0.531120280198655","0.500659156154021","0.56158140424329","2"
"Big worries","1992","Employed","Female","1143","0.276437376010518","0.262521879627557","0.290352872393479","1"
"Big worries","1992","Employed","Male","1350","0.252824204941809","0.240865240299576","0.264783169584042","1"
"Big worries","1992","Not Employed","Female","708","0.24941949194673","0.233576047186514","0.265262936706946","1"
"Big worries","1992","Not Employed","Male","383","0.291411433062462","0.267269647273664","0.315553218851261","1"
"No worries","1992","Employed","Female","442","0.111518652303832","0.101724650652531","0.121312653955133","3"
"No worries","1992","Employed","Male","731","0.141467086396005","0.131877960096865","0.151056212695146","3"
"No worries","1992","Not Employed","Female","526","0.184706193802451","0.170496537324863","0.198915850280038","3"
"No worries","1992","Not Employed","Male","239","0.170924140079757","0.150924698697765","0.190923581461748","3"
"Some worries","1992","Employed","Female","2383","0.61204397168565","0.596882379043621","0.62720556432768","2"
"Some worries","1992","Employed","Male","2993","0.605708708662185","0.592262081570433","0.619155335753937","2"
"Some worries","1992","Not Employed","Female","1631","0.565874314250819","0.54772528044308","0.584023348058559","2"
"Some worries","1992","Not Employed","Male","739","0.537664426857781","0.511176172672401","0.564152681043162","2"
"Big worries","1993","Employed","Female","1457","0.394326623580568","0.378761673562192","0.409891573598945","1"
"Big worries","1993","Employed","Male","1909","0.394004435166632","0.380322884310657","0.407685986022608","1"
"Big worries","1993","Not Employed","Female","1133","0.39363343885139","0.375991539758347","0.411275337944433","1"
"Big worries","1993","Not Employed","Male","632","0.437676536954374","0.412246666961206","0.463106406947541","1"
"No worries","1993","Employed","Female","212","0.0466370479242387","0.0399212889647967","0.0533528068836808","3"
"No worries","1993","Employed","Male","293","0.0510288780416625","0.0448674049071363","0.0571903511761887","3"
"No worries","1993","Not Employed","Female","286","0.101418189615991","0.0905171364382523","0.11231924279373","3"
"No worries","1993","Not Employed","Male","120","0.0691918128831417","0.056183174034045","0.0822004517322384","3"
"Some worries","1993","Employed","Male","2698","0.554966686791705","0.541051797065722","0.568881576517688","2"
"Some worries","1993","Employed","Female","2118","0.559036328495193","0.543223052171561","0.574849604818825","2"
"Some worries","1993","Not Employed","Female","1527","0.504948371532619","0.486894079855007","0.52300266321023","2"
"Some worries","1993","Not Employed","Male","710","0.493131650162484","0.467504316098239","0.51875898422673","2"
"Big worries","1994","Employed","Female","1333","0.362316485904745","0.346718543275247","0.377914428534244","1"
"Big worries","1994","Employed","Male","1730","0.370881733648447","0.35704407413775","0.384719393159144","1"
"Big worries","1994","Not Employed","Female","1105","0.372297675482502","0.355067915468568","0.389527435496436","1"
"Big worries","1994","Not Employed","Male","622","0.408425371185328","0.383779308992779","0.433071433377877","1"
"No worries","1994","Employed","Female","185","0.0499166749255325","0.0428498497390438","0.0569835001120212","3"
"No worries","1994","Employed","Male","304","0.0585937674688619","0.051865658500573","0.0653218764371508","3"
"No worries","1994","Not Employed","Female","315","0.108539303134565","0.0974526154794164","0.119625990789714","3"
"No worries","1994","Not Employed","Male","135","0.0810743031194626","0.067388565036295","0.0947600412026302","3"
"Some worries","1994","Employed","Female","2130","0.587766839169722","0.571793538062075","0.60374014027737","2"
"Some worries","1994","Employed","Male","2647","0.570524498882691","0.556344208737764","0.584704789027618","2"
"Some worries","1994","Not Employed","Female","1604","0.519163021382933","0.501355314315602","0.536970728450263","2"
"Some worries","1994","Not Employed","Male","771","0.510500325695209","0.485435734292424","0.535564917097994","2"
"Big worries","1995","Employed","Female","931","0.244331583330275","0.230499352166053","0.258163814494498","1"
"Big worries","1995","Employed","Male","1151","0.238944870225568","0.226852055896518","0.251037684554619","1"
"Big worries","1995","Not Employed","Female","833","0.276530780874986","0.260962819724727","0.292098742025244","1"
"Big worries","1995","Not Employed","Male","454","0.28154305791304","0.259580996319553","0.303505119506527","1"
"No worries","1995","Employed","Female","330","0.0923897725540171","0.0830680013875897","0.101711543720444","3"
"No worries","1995","Employed","Male","571","0.12295808937204","0.113645741373","0.13227043737108","3"
"No worries","1995","Not Employed","Female","450","0.126147226851308","0.114591215540743","0.137703238161873","3"
"No worries","1995","Not Employed","Male","223","0.142077555669317","0.125029020334281","0.159126091004353","3"
"Some worries","1995","Employed","Female","2446","0.663278644115707","0.648065459486916","0.678491828744499","2"
"Some worries","1995","Employed","Male","3055","0.638097040402392","0.624469737702787","0.651724343101996","2"
"Some worries","1995","Not Employed","Female","1888","0.597321992273707","0.580252005755778","0.614391978791635","2"
"Some worries","1995","Not Employed","Male","934","0.576379386417644","0.552250177513122","0.600508595322165","2"
"Big worries","1996","Employed","Female","1500","0.419994019118144","0.404127209916003","0.435860828320286","1"
"Big worries","1996","Employed","Male","2076","0.453630277694807","0.439418525340433","0.46784203004918","1"
"Big worries","1996","Not Employed","Female","1203","0.428190480852065","0.410687053439221","0.445693908264909","1"
"Big worries","1996","Not Employed","Male","724","0.492087615014938","0.467405316344435","0.516769913685441","1"
"No worries","1996","Employed","Female","216","0.0549532561980824","0.0476271169154165","0.0622793954807482","3"
"No worries","1996","Employed","Male","259","0.0536636306886775","0.0472305930330978","0.0600966683442571","3"
"No worries","1996","Not Employed","Female","290","0.0829662088408633","0.073209076502819","0.0927233411789075","3"
"No worries","1996","Not Employed","Male","119","0.0689621550086674","0.0564521044770743","0.0814722055402606","3"
"Some worries","1996","Employed","Female","2001","0.525052724683773","0.508998994147745","0.541106455219801","2"
"Some worries","1996","Employed","Male","2379","0.492706091616516","0.478434346153177","0.506977837079855","2"
"Some worries","1996","Not Employed","Female","1577","0.488843310307072","0.471160928415181","0.506525692198963","2"
"Some worries","1996","Not Employed","Male","733","0.438950229976395","0.414449539756814","0.463450920195975","2"
"Big worries","1997","Employed","Female","1707","0.483798881027416","0.467403681073772","0.500194080981061","1"
"Big worries","1997","Employed","Male","2101","0.468539591057432","0.454081409006352","0.482997773108512","1"
"Big worries","1997","Not Employed","Female","1418","0.491602401449468","0.473938237539387","0.50926656535955","1"
"Big worries","1997","Not Employed","Male","815","0.521923615183518","0.497784727193019","0.546062503174017","1"
"No worries","1997","Employed","Female","127","0.0318751089317455","0.0261118736614851","0.0376383442020059","3"
"No worries","1997","Employed","Male","182","0.0385887561970838","0.033008038271993","0.0441694741221745","3"
"No worries","1997","Not Employed","Female","220","0.0646806580675018","0.0559900229625299","0.0733712931724738","3"
"No worries","1997","Not Employed","Male","100","0.0559515052540261","0.044845236479067","0.0670577740289853","3"
"Some worries","1997","Employed","Female","1735","0.484326010040838","0.467930258563449","0.500721761518227","2"
"Some worries","1997","Employed","Male","2293","0.492871652745484","0.478386237577541","0.507357067913427","2"
"Some worries","1997","Not Employed","Female","1439","0.44371694048303","0.426162569788978","0.461271311177081","2"
"Some worries","1997","Not Employed","Male","730","0.422124879562456","0.39825761686611","0.445992142258801","2"
"Big worries","1998","Employed","Female","1676","0.412686387016611","0.397227304255794","0.428145469777429","1"
"Big worries","1998","Employed","Male","2078","0.414305804474422","0.400610683730647","0.428000925218196","1"
"Big worries","1998","Not Employed","Female","1453","0.435494125287912","0.419030161536583","0.45195808903924","1"
"Big worries","1998","Not Employed","Male","862","0.461978423383184","0.439701446726824","0.484255400039544","1"
"No worries","1998","Employed","Female","204","0.0557433021006269","0.0485391976683838","0.06294740653287","3"
"No worries","1998","Employed","Male","315","0.0599561135355708","0.0533558587906543","0.0665563682804874","3"
"No worries","1998","Not Employed","Female","294","0.0848172387246028","0.075565891141625","0.0940685863075806","3"
"No worries","1998","Not Employed","Male","153","0.0757742296782305","0.0639493873360627","0.0875990720203983","3"
"Some worries","1998","Employed","Female","2016","0.531570310882762","0.515901314446106","0.547239307319418","2"
"Some worries","1998","Employed","Male","2577","0.525738081990008","0.511855707953798","0.539620456026217","2"
"Some worries","1998","Not Employed","Female","1737","0.479688635987485","0.463099629059854","0.496277642915117","2"
"Some worries","1998","Not Employed","Male","909","0.462247346938586","0.439969457123355","0.484525236753817","2"
"Big worries","1999","Employed","Female","993","0.263640262198652","0.249806708101379","0.277473816295924","1"
"Big worries","1999","Employed","Male","1195","0.250068608773523","0.23792849245446","0.262208725092585","1"
"Big worries","1999","Not Employed","Female","848","0.274506838929105","0.259047230139954","0.289966447718255","1"
"Big worries","1999","Not Employed","Male","469","0.271487782073669","0.250627530774178","0.292348033373161","1"
"No worries","1999","Employed","Female","320","0.0801224051282875","0.0715987690807104","0.0886460411758645","3"
"No worries","1999","Employed","Male","484","0.106879576225973","0.0982182406672483","0.115540911784698","3"
"No worries","1999","Not Employed","Female","378","0.112208316334483","0.101274461259663","0.123142171409304","3"
"No worries","1999","Not Employed","Male","217","0.11742427869425","0.102324140912588","0.132524416475911","3"
"Some worries","1999","Employed","Female","2584","0.656237332673061","0.641325098669986","0.671149566676135","2"
"Some worries","1999","Employed","Male","3209","0.643051815000504","0.629620823768551","0.656482806232457","2"
"Some worries","1999","Not Employed","Female","1975","0.613284844736412","0.596414188876931","0.630155500595892","2"
"Some worries","1999","Not Employed","Male","1060","0.611087939232081","0.588221237168998","0.633954641295164","2"
"Big worries","2000","Employed","Female","1547","0.223989632354181","0.214064300667657","0.233914964040705","1"
"Big worries","2000","Employed","Male","1780","0.208653299025552","0.199911414392414","0.217395183658689","1"
"Big worries","2000","Not Employed","Female","1229","0.219129874583884","0.208399663423832","0.229860085743936","1"
"Big worries","2000","Not Employed","Male","735","0.216573097235178","0.202435546193708","0.230710648276648","1"
"No worries","2000","Employed","Female","915","0.141531452356618","0.133233212485067","0.14982969222817","3"
"No worries","2000","Employed","Male","1460","0.186901914533707","0.178515286352524","0.19528854271489","3"
"No worries","2000","Not Employed","Female","1025","0.178189354432346","0.168262884576359","0.188115824288334","3"
"No worries","2000","Not Employed","Male","662","0.20154929732391","0.187780773210214","0.215317821437607","3"
"Some worries","2000","Employed","Female","4316","0.6344789152892","0.623014230389549","0.645943600188851","2"
"Some worries","2000","Employed","Male","5060","0.604444786440742","0.593925387654698","0.614964185226785","2"
"Some worries","2000","Not Employed","Female","3455","0.602680770983769","0.589987266839673","0.615374275127866","2"
"Some worries","2000","Not Employed","Male","1864","0.581877605440912","0.564948257632065","0.598806953249758","2"
"Big worries","2001","Employed","Female","1343","0.210384451634294","0.200360436803199","0.22040846646539","1"
"Big worries","2001","Employed","Male","1547","0.202703130242393","0.193597596033266","0.211808664451521","1"
"Big worries","2001","Not Employed","Female","1011","0.197965841727599","0.186954109009659","0.208977574445539","1"
"Big worries","2001","Not Employed","Male","624","0.201188510489603","0.186893105368447","0.215483915610759","1"
"No worries","2001","Employed","Female","981","0.161259504037298","0.152214609641963","0.170304398432634","3"
"No worries","2001","Employed","Male","1282","0.177620517014112","0.168963906625206","0.186277127403018","3"
"No worries","2001","Not Employed","Female","997","0.203212792074025","0.192092638207667","0.214332945940384","3"
"No worries","2001","Not Employed","Male","650","0.219530528283334","0.20477012750517","0.234290929061498","3"
"Some worries","2001","Employed","Female","4027","0.628356044328407","0.616471200750772","0.640240887906042","2"
"Some worries","2001","Employed","Male","4659","0.619676352743494","0.608680616861562","0.630672088625427","2"
"Some worries","2001","Not Employed","Female","3022","0.598821366198376","0.585276284155699","0.612366448241054","2"
"Some worries","2001","Not Employed","Male","1747","0.579280961227063","0.561676876961971","0.596885045492154","2"
"Big worries","2002","Employed","Female","2204","0.328227377224893","0.317087933581719","0.339366820868066","1"
"Big worries","2002","Employed","Male","2688","0.338495205113634","0.328105189812388","0.34888522041488","1"
"Big worries","2002","Not Employed","Female","1685","0.343448173337283","0.330375871778702","0.356520474895865","1"
"Big worries","2002","Not Employed","Male","1107","0.350705771154593","0.334086334940306","0.367325207368881","1"
"No worries","2002","Employed","Female","564","0.0875905660069523","0.080884180741571","0.0942969512723337","3"
"No worries","2002","Employed","Male","680","0.0861422547012277","0.079981685444492","0.0923028239579633","3"
"No worries","2002","Not Employed","Female","577","0.109458872895709","0.10086400072736","0.118053745064058","3"
"No worries","2002","Not Employed","Male","352","0.110087913871123","0.0991868864296619","0.120988941312584","3"
"Some worries","2002","Employed","Female","4058","0.584182056768155","0.572490006638538","0.595874106897772","2"
"Some worries","2002","Employed","Male","4600","0.575362540185138","0.564509451008813","0.586215629361463","2"
"Some worries","2002","Not Employed","Female","2807","0.547092953767008","0.533389752238954","0.560796155295061","2"
"Some worries","2002","Not Employed","Male","1708","0.539206314974284","0.521846111801477","0.55656651814709","2"
"Big worries","2003","Employed","Female","3629","0.555103670087096","0.54304199982138","0.567165340352812","1"
"Big worries","2003","Employed","Male","4377","0.583700664190667","0.572545230449154","0.594856097932181","1"
"Big worries","2003","Not Employed","Female","2504","0.50907959446133","0.495192255630809","0.522966933291852","1"
"Big worries","2003","Not Employed","Male","1673","0.537709192906439","0.520423926991286","0.554994458821591","1"
"No worries","2003","Employed","Female","215","0.0330009236140099","0.0286651453086562","0.0373367019193635","3"
"No worries","2003","Employed","Male","252","0.034790104058643","0.0306431688014657","0.0389370393158204","3"
"No worries","2003","Not Employed","Female","314","0.0647743945431998","0.0579371593338493","0.0716116297525504","3"
"No worries","2003","Not Employed","Male","222","0.0741293802095438","0.0650466787039808","0.0832120817151068","3"
"Some worries","2003","Employed","Female","2677","0.411895406298894","0.3999497022508","0.423841110346988","2"
"Some worries","2003","Employed","Male","2872","0.38150923175069","0.370516449007621","0.392502014493758","2"
"Some worries","2003","Not Employed","Female","2160","0.42614601099547","0.412408736981975","0.439883285008964","2"
"Some worries","2003","Not Employed","Male","1301","0.388161426884018","0.371265994125476","0.40505685964256","2"
"Big worries","2004","Employed","Female","3168","0.513433466317938","0.50111767340644","0.525749259229436","1"
"Big worries","2004","Employed","Male","3593","0.515289267388479","0.503693819275801","0.526884715501157","1"
"Big worries","2004","Not Employed","Female","2308","0.481587706219249","0.467601739633229","0.495573672805269","1"
"Big worries","2004","Not Employed","Male","1565","0.493621477812629","0.476432855338386","0.510810100286872","1"
"No worries","2004","Employed","Female","279","0.0438493705688812","0.0388039890357798","0.0488947521019826","3"
"No worries","2004","Employed","Male","337","0.047541011016422","0.0426038417210576","0.0524781803117865","3"
"No worries","2004","Not Employed","Female","361","0.0736388200635277","0.0663280903376827","0.0809495497893726","3"
"No worries","2004","Not Employed","Male","272","0.0768102820278231","0.0676552141241238","0.0859653499315224","3"
"Some worries","2004","Employed","Female","2880","0.442717163113181","0.430478043273871","0.454956282952491","2"
"Some worries","2004","Employed","Male","3206","0.437169721595099","0.425660805222338","0.44867863796786","2"
"Some worries","2004","Not Employed","Female","2234","0.444773473717223","0.430863648058333","0.458683299376114","2"
"Some worries","2004","Not Employed","Male","1413","0.429568240159548","0.412549620143451","0.446586860175645","2"
"Big worries","2005","Employed","Female","3309","0.555812092091345","0.543349251150177","0.568274933032512","1"
"Big worries","2005","Employed","Male","3718","0.561464045479385","0.549613376447349","0.573314714511421","1"
"Big worries","2005","Not Employed","Female","2400","0.518065806458581","0.503791259727701","0.532340353189461","1"
"Big worries","2005","Not Employed","Male","1712","0.540349955173267","0.523014811736808","0.557685098609726","1"
"No worries","2005","Employed","Female","219","0.0386995488355569","0.0338617008809166","0.0435373967901972","3"
"No worries","2005","Employed","Male","246","0.0381423566640721","0.0335679112181679","0.0427168021099763","3"
"No worries","2005","Not Employed","Female","299","0.0655026891633285","0.0584347209963588","0.0725706573302981","3"
"No worries","2005","Not Employed","Male","206","0.0609685843061757","0.052645786527026","0.0692913820853253","3"
"Some worries","2005","Employed","Female","2578","0.405488359073099","0.393173227167841","0.417803490978356","2"
"Some worries","2005","Employed","Male","2771","0.400393597856543","0.388691708594537","0.412095487118549","2"
"Some worries","2005","Not Employed","Female","2008","0.41643150437809","0.402348552351629","0.430514456404552","2"
"Some worries","2005","Not Employed","Male","1257","0.398681460520557","0.381650405833758","0.415712515207357","2"
"Big worries","2006","Employed","Female","2771","0.44670976177915","0.43453831566413","0.45888120789417","1"
"Big worries","2006","Employed","Male","3031","0.442356341218113","0.430726399530584","0.453986282905643","1"
"Big worries","2006","Not Employed","Female","2256","0.453065845387881","0.43937438018182","0.466757310593942","1"
"Big worries","2006","Not Employed","Male","1544","0.442699656478312","0.426151617345627","0.459247695610997","1"
"No worries","2006","Employed","Female","320","0.0489075848835433","0.0436273599563352","0.0541878098107514","3"
"No worries","2006","Employed","Male","423","0.0655272596969967","0.0597328747193058","0.0713216446746876","3"
"No worries","2006","Not Employed","Female","387","0.0805265478906777","0.0730424255051674","0.0880106702761881","3"
"No worries","2006","Not Employed","Male","315","0.101501516684483","0.0914404916089134","0.111562541760053","3"
"Some worries","2006","Employed","Female","3318","0.504382653337306","0.492141952740679","0.516623353933933","2"
"Some worries","2006","Employed","Male","3552","0.49211639908489","0.480409846013275","0.503822952156505","2"
"Some worries","2006","Not Employed","Female","2435","0.466407606721441","0.45268649280305","0.480128720639833","2"
"Some worries","2006","Not Employed","Male","1602","0.455798826837204","0.439206257936505","0.472391395737904","2"
"Big worries","2007","Employed","Female","1566","0.275597710819419","0.264321033930323","0.286874387708515","1"
"Big worries","2007","Employed","Male","1403","0.228008818293617","0.217824321116548","0.238193315470685","1"
"Big worries","2007","Not Employed","Female","1201","0.26502743650696","0.25238415662407","0.277670716389849","1"
"Big worries","2007","Not Employed","Male","818","0.250985962358365","0.236070266202654","0.265901658514076","1"
"No worries","2007","Employed","Female","753","0.116326406157798","0.108234729482681","0.124418082832915","3"
"No worries","2007","Employed","Male","1177","0.176517211689191","0.167262169709718","0.185772253668663","3"
"No worries","2007","Not Employed","Female","727","0.153006659640832","0.142693922808638","0.163319396473026","3"
"No worries","2007","Not Employed","Male","587","0.17931966960382","0.166122681944257","0.192516657263383","3"
"Some worries","2007","Employed","Female","3712","0.608075883022783","0.595755241813487","0.62039652423208","2"
"Some worries","2007","Employed","Male","3939","0.595473970017192","0.583559842950855","0.60738809708353","2"
"Some worries","2007","Not Employed","Female","2753","0.581965903852208","0.567836189123547","0.596095618580869","2"
"Some worries","2007","Not Employed","Male","1841","0.569694368037815","0.552661675321781","0.586727060753849","2"
"Big worries","2008","Employed","Female","1401","0.265117168795754","0.253689415293718","0.27654492229779","1"
"Big worries","2008","Employed","Male","1422","0.236346620537972","0.225740053418465","0.246953187657478","1"
"Big worries","2008","Not Employed","Female","1177","0.27115233868812","0.258010857771742","0.284293819604498","1"
"Big worries","2008","Not Employed","Male","790","0.265588147888388","0.249942605992092","0.281233689784684","1"
"No worries","2008","Employed","Female","630","0.105675890960483","0.0977167111702866","0.11363507075068","3"
"No worries","2008","Employed","Male","870","0.137168407004354","0.128579417461695","0.145757396547012","3"
"No worries","2008","Not Employed","Female","637","0.143941718326588","0.133564898954315","0.154318537698861","3"
"No worries","2008","Not Employed","Male","485","0.160334227811656","0.147336041025914","0.173332414597398","3"
"Some worries","2008","Employed","Female","3700","0.629206940243763","0.616701602163849","0.641712278323677","2"
"Some worries","2008","Employed","Male","3871","0.626484972457674","0.614407908233076","0.638562036682273","2"
"Some worries","2008","Not Employed","Female","2582","0.584905942985292","0.570340103358937","0.599471782611647","2"
