"plh0032","year","hgtyp1hh","migback","n","percent","lower_confidence","upper_confidence","value"
"Some worries","1985","(Married) couple without C. ","no migration background","1092","0.548310647094163","0.526500110043304","0.570121184145021","2"
"Some worries","1985","(Married) couple without C. ","direct migration background","210","0.594996841576087","0.546829999006142","0.643163684146031","2"
"Some worries","1985","(Married) couple without C. ","indirect migration background","5","","","","2"
"Some worries","1985","Single parent ","no migration background","243","0.589303093855259","0.541625260294422","0.636980927416096","2"
"Some worries","1985","Single parent ","direct migration background","57","0.596452659781056","0.505592328887325","0.687312990674787","2"
"Some worries","1985","Single parent ","indirect migration background","10","","","","2"
"Some worries","1985","Couple + C. LE 16 ","no migration background","997","0.590632132775165","0.567105080185787","0.614159185364543","2"
"Some worries","1985","1-pers.-HH","indirect migration background","5","","","","2"
"Some worries","1985","Couple + C. LE and GT 16","direct migration background","302","0.532230335535585","0.492602049980444","0.571858621090726","2"
"Some worries","1985","Couple + C. GT 16 ","indirect migration background","20","","","","2"
"Some worries","1985","Couple + C. LE and GT 16","no migration background","477","0.580080435933103","0.546237796534877","0.613923075331329","2"
"Some worries","1985","1-pers.-HH","no migration background","513","0.529947657593334","0.498259919507488","0.561635395679181","2"
"Some worries","1985","1-pers.-HH","direct migration background","94","0.49533537998129","0.425339712473213","0.565331047489366","2"
"Some worries","1985","Couple + C. LE 16 ","direct migration background","543","0.565673031876467","0.534334580423475","0.597011483329459","2"
"Some worries","1985","Couple + C. LE 16 ","indirect migration background","10","","","","2"
"Some worries","1985","Couple + C. GT 16 ","no migration background","890","0.576166572943288","0.551517756244682","0.600815389641894","2"
"Some worries","1985","Couple + C. GT 16 ","direct migration background","189","0.51340279542493","0.46513989672634","0.561665694123519","2"
"Big worries","1986","1-pers.-HH","no migration background","155","0.172635670199411","0.147999253566639","0.197272086832184","1"
"Big worries","1986","1-pers.-HH","direct migration background","26","","","","1"
"Big worries","1986","1-pers.-HH","indirect migration background","1","","","","1"
"Big worries","1986","(Married) couple without C. ","no migration background","374","0.193734072301706","0.176219246466822","0.21124889813659","1"
"Big worries","1986","(Married) couple without C. ","direct migration background","51","0.152118814844812","0.116384028165194","0.187853601524429","1"
"Big worries","1986","(Married) couple without C. ","indirect migration background","3","","","","1"
"Big worries","1986","Single parent ","no migration background","76","0.200259127325082","0.160284121837468","0.240234132812697","1"
"Big worries","1986","Single parent ","direct migration background","9","","","","1"
"Big worries","1986","Single parent ","indirect migration background","2","","","","1"
"Big worries","1986","Couple + C. LE 16 ","no migration background","276","0.184706520033141","0.164995965637706","0.204417074428576","1"
"Big worries","1986","Couple + C. LE 16 ","direct migration background","171","0.197726581304605","0.171381802082407","0.224071360526803","1"
"Big worries","1986","Couple + C. LE 16 ","indirect migration background","2","","","","1"
"Big worries","1986","Couple + C. GT 16 ","no migration background","330","0.216044379355248","0.195503306199102","0.236585452511394","1"
"Big worries","1986","Couple + C. GT 16 ","direct migration background","81","0.141937539759981","0.110942535659384","0.172932543860578","1"
"Big worries","1986","Couple + C. GT 16 ","indirect migration background","4","","","","1"
"Big worries","1986","Couple + C. LE and GT 16","no migration background","142","0.192263690617864","0.16422803973516","0.220299341500568","1"
"Big worries","1986","Couple + C. LE and GT 16","direct migration background","101","0.140615092041219","0.112275473460892","0.168954710621546","1"
"Big worries","1986","Couple + C. LE and GT 16","indirect migration background","7","","","","1"
"No worries","1986","(Married) couple without C. ","indirect migration background","1","","","","3"
"No worries","1986","1-pers.-HH","direct migration background","71","0.383683518135636","0.313610521600042","0.453756514671231","3"
"No worries","1986","Single parent ","no migration background","69","0.183049324917116","0.144421548406639","0.221677101427593","3"
"No worries","1986","(Married) couple without C. ","direct migration background","105","0.240278791219267","0.197766249342946","0.282791333095588","3"
"No worries","1986","Couple + C. LE and GT 16","indirect migration background","12","","","","3"
"No worries","1986","Couple + C. LE and GT 16","no migration background","169","0.213541902429024","0.184387338429432","0.242696466428616","3"
"No worries","1986","1-pers.-HH","indirect migration background","2","","","","3"
"No worries","1986","1-pers.-HH","no migration background","266","0.304488961574668","0.274490314695446","0.334487608453891","3"
"No worries","1986","(Married) couple without C. ","no migration background","459","0.237621862206666","0.218759673725574","0.256484050687759","3"
"No worries","1986","Couple + C. LE and GT 16","direct migration background","169","0.288321245288971","0.251392504853754","0.325249985724188","3"
"No worries","1986","Couple + C. GT 16 ","indirect migration background","22","","","","3"
"No worries","1986","Single parent ","direct migration background","33","0.335162055539465","0.243999854917501","0.42632425616143","3"
"No worries","1986","Single parent ","indirect migration background","2","","","","3"
"No worries","1986","Couple + C. LE 16 ","no migration background","282","0.186520092599807","0.166735050961057","0.206305134238558","3"
"No worries","1986","Couple + C. LE 16 ","direct migration background","220","0.241788136049974","0.213466807998989","0.27010946410096","3"
"No worries","1986","Couple + C. LE 16 ","indirect migration background","4","","","","3"
"No worries","1986","Couple + C. GT 16 ","no migration background","308","0.199530052771707","0.17958282353893","0.219477282004483","3"
"No worries","1986","Couple + C. GT 16 ","direct migration background","131","0.222607837652725","0.185661285627086","0.259554389678365","3"
"Some worries","1986","Couple + C. LE 16 ","no migration background","931","0.628773387367052","0.604233793579024","0.65331298115508","2"
"Some worries","1986","Single parent ","indirect migration background","10","","","","2"
"Some worries","1986","Single parent ","direct migration background","61","0.561432115795367","0.465603212586361","0.657261019004373","2"
"Some worries","1986","Single parent ","no migration background","240","0.616691547757802","0.568126264929582","0.665256830586021","2"
"Some worries","1986","(Married) couple without C. ","indirect migration background","8","","","","2"
"Some worries","1986","(Married) couple without C. ","direct migration background","232","0.607602393935921","0.559017065716639","0.656187722155204","2"
"Some worries","1986","Couple + C. LE and GT 16","indirect migration background","30","0.580419790679331","0.442245051088718","0.718594530269944","2"
"Some worries","1986","1-pers.-HH","direct migration background","88","0.430640146974036","0.359287037360879","0.501993256587193","2"
"Some worries","1986","Couple + C. LE 16 ","direct migration background","487","0.56048528264542","0.527655375771067","0.593315189519774","2"
"Some worries","1986","(Married) couple without C. ","no migration background","1123","0.568644065491628","0.546695718880074","0.590592412103181","2"
"Some worries","1986","Couple + C. LE and GT 16","direct migration background","308","0.57106366266981","0.530715584405956","0.611411740933664","2"
"Some worries","1986","1-pers.-HH","indirect migration background","8","","","","2"
"Some worries","1986","1-pers.-HH","no migration background","483","0.52287536822592","0.49031578130685","0.55543495514499","2"
"Some worries","1986","Couple + C. LE 16 ","indirect migration background","10","","","","2"
"Some worries","1986","Couple + C. LE and GT 16","no migration background","448","0.594194406953112","0.559260231503935","0.629128582402289","2"
"Some worries","1986","Couple + C. GT 16 ","indirect migration background","21","","","","2"
"Some worries","1986","Couple + C. GT 16 ","no migration background","904","0.584425567873045","0.559827844224892","0.609023291521197","2"
"Some worries","1986","Couple + C. GT 16 ","direct migration background","275","0.635454622587294","0.592708012494595","0.678201232679993","2"
"Big worries","1987","1-pers.-HH","no migration background","189","0.215974538906962","0.189150125304914","0.242798952509011","1"
"Big worries","1987","1-pers.-HH","direct migration background","25","","","","1"
"Big worries","1987","1-pers.-HH","indirect migration background","1","","","","1"
"Big worries","1987","(Married) couple without C. ","no migration background","395","0.205512796661559","0.187518032112419","0.223507561210699","1"
"Big worries","1987","(Married) couple without C. ","direct migration background","59","0.190231215669619","0.150717315956589","0.229745115382649","1"
"Big worries","1987","(Married) couple without C. ","indirect migration background","4","","","","1"
"Big worries","1987","Single parent ","no migration background","77","0.199319656222703","0.160170469588069","0.238468842857338","1"
"Big worries","1987","Single parent ","direct migration background","14","","","","1"
"Big worries","1987","Single parent ","indirect migration background","2","","","","1"
"Big worries","1987","Couple + C. LE 16 ","no migration background","251","0.180069567762541","0.160353100180364","0.199786035344718","1"
"Big worries","1987","Couple + C. LE 16 ","direct migration background","147","0.175901805491071","0.150411073315969","0.201392537666172","1"
"Big worries","1987","Couple + C. LE 16 ","indirect migration background","6","","","","1"
"Big worries","1987","Couple + C. GT 16 ","no migration background","370","0.239510398561024","0.218519469122244","0.260501327999803","1"
"Big worries","1987","Couple + C. GT 16 ","direct migration background","80","0.172803252634408","0.139190016856446","0.20641648841237","1"
"Big worries","1987","Couple + C. GT 16 ","indirect migration background","5","","","","1"
"Big worries","1987","Couple + C. LE and GT 16","no migration background","125","0.207134964625403","0.176004619383237","0.238265309867569","1"
"Big worries","1987","Couple + C. LE and GT 16","direct migration background","101","0.227868578031869","0.192620416056847","0.26311674000689","1"
"Big worries","1987","Couple + C. LE and GT 16","indirect migration background","4","","","","1"
"No worries","1987","(Married) couple without C. ","indirect migration background","2","","","","3"
"No worries","1987","Couple + C. LE and GT 16","indirect migration background","12","","","","3"
"No worries","1987","(Married) couple without C. ","direct migration background","119","0.252886009563833","0.209125303324002","0.296646715803664","3"
"No worries","1987","Couple + C. LE and GT 16","no migration background","116","0.167237268289994","0.138570101725426","0.195904434854562","3"
"No worries","1987","1-pers.-HH","direct migration background","53","0.231575944976913","0.170457859083312","0.292694030870515","3"
"No worries","1987","Single parent ","no migration background","79","0.195904576178908","0.15700953988634","0.234799612471477","3"
"No worries","1987","(Married) couple without C. ","no migration background","348","0.183484330606587","0.166247197578316","0.200721463634858","3"
"No worries","1987","1-pers.-HH","indirect migration background","2","","","","3"
"No worries","1987","Couple + C. GT 16 ","indirect migration background","20","","","","3"
"No worries","1987","Couple + C. LE and GT 16","direct migration background","146","0.210931167407007","0.176648353278299","0.245213981535716","3"
"No worries","1987","1-pers.-HH","no migration background","206","0.239027467848963","0.211225709022783","0.266829226675143","3"
"No worries","1987","Single parent ","direct migration background","32","0.341320141253491","0.249303546926472","0.433336735580511","3"
"No worries","1987","Single parent ","indirect migration background","3","","","","3"
"No worries","1987","Couple + C. LE 16 ","no migration background","215","0.140084539116069","0.12227537948902","0.157893698743117","3"
"No worries","1987","Couple + C. LE 16 ","direct migration background","240","0.24292045682997","0.214208652849641","0.271632260810298","3"
"No worries","1987","Couple + C. LE 16 ","indirect migration background","6","","","","3"
"No worries","1987","Couple + C. GT 16 ","no migration background","247","0.145928571526917","0.128564958261766","0.163292184792068","3"
"No worries","1987","Couple + C. GT 16 ","direct migration background","131","0.205610078144001","0.169679101799791","0.241541054488211","3"
"Some worries","1987","Couple + C. LE 16 ","no migration background","993","0.67984589312139","0.655906936218521","0.703784850024259","2"
"Some worries","1987","Single parent ","indirect migration background","6","","","","2"
"Some worries","1987","Single parent ","direct migration background","56","0.478066813272401","0.381127540032776","0.575006086512026","2"
"Some worries","1987","Single parent ","no migration background","244","0.604775767598388","0.556864565405452","0.652686969791324","2"
"Some worries","1987","(Married) couple without C. ","indirect migration background","7","","","","2"
"Some worries","1987","(Married) couple without C. ","direct migration background","201","0.556882774766548","0.506871296171461","0.606894253361634","2"
"Some worries","1987","Couple + C. LE and GT 16","indirect migration background","36","0.630339428054048","0.499139009227621","0.761539846880476","2"
"Some worries","1987","(Married) couple without C. ","no migration background","1194","0.611002872731854","0.589291958895126","0.632713786568582","2"
"Some worries","1987","Couple + C. LE and GT 16","direct migration background","297","0.561200254561124","0.519499803337312","0.602900705784937","2"
"Some worries","1987","1-pers.-HH","no migration background","509","0.544997993244075","0.512536538142588","0.577459448345562","2"
"Some worries","1987","1-pers.-HH","direct migration background","105","0.648452688715473","0.5792769852686","0.717628392162346","2"
"Some worries","1987","Couple + C. LE 16 ","direct migration background","470","0.58117773767896","0.548146332880495","0.614209142477425","2"
"Some worries","1987","1-pers.-HH","indirect migration background","9","","","","2"
"Some worries","1987","Couple + C. LE and GT 16","no migration background","410","0.625627767084603","0.588451359623976","0.66280417454523","2"
"Some worries","1987","Couple + C. LE 16 ","indirect migration background","10","","","","2"
"Some worries","1987","Couple + C. GT 16 ","indirect migration background","32","0.409782467292508","0.282111131349948","0.537453803235067","2"
"Some worries","1987","Couple + C. GT 16 ","no migration background","971","0.614561029912059","0.590623289012722","0.638498770811396","2"
"Some worries","1987","Couple + C. GT 16 ","direct migration background","275","0.621586669221591","0.57846813231496","0.664705206128222","2"
"Big worries","1988","1-pers.-HH","no migration background","217","0.256964264867377","0.227928740001321","0.285999789733432","1"
"Big worries","1988","1-pers.-HH","direct migration background","28","","","","1"
"Big worries","1988","1-pers.-HH","indirect migration background","2","","","","1"
"Big worries","1988","(Married) couple without C. ","no migration background","593","0.331352111887328","0.309827411106285","0.35287681266837","1"
"Big worries","1988","(Married) couple without C. ","direct migration background","71","0.222346054891859","0.182047048267813","0.262645061515905","1"
"Big worries","1988","(Married) couple without C. ","indirect migration background","5","","","","1"
"Big worries","1988","Single parent ","no migration background","101","0.245776548951661","0.203263699294658","0.288289398608665","1"
"Big worries","1988","Single parent ","direct migration background","12","","","","1"
"Big worries","1988","Single parent ","indirect migration background","1","","","","1"
"Big worries","1988","Couple + C. LE 16 ","no migration background","368","0.252470287066654","0.229882669873702","0.275057904259606","1"
"Big worries","1988","Couple + C. LE 16 ","direct migration background","153","0.246998983498072","0.216478193318324","0.27751977367782","1"
"Big worries","1988","Couple + C. LE 16 ","indirect migration background","7","","","","1"
"Big worries","1988","Couple + C. GT 16 ","no migration background","462","0.291143244142524","0.269034948376652","0.313251539908396","1"
"Big worries","1988","Couple + C. GT 16 ","direct migration background","112","0.253940907169517","0.215083168858339","0.292798645480695","1"
"Big worries","1988","Couple + C. GT 16 ","indirect migration background","13","","","","1"
"Big worries","1988","Couple + C. LE and GT 16","no migration background","141","0.267514567035696","0.229792674890689","0.305236459180703","1"
"Big worries","1988","Couple + C. LE and GT 16","direct migration background","98","0.223071666403185","0.186021521788366","0.260121811018003","1"
"Big worries","1988","Couple + C. LE and GT 16","indirect migration background","10","","","","1"
"No worries","1988","(Married) couple without C. ","indirect migration background","3","","","","3"
"No worries","1988","(Married) couple without C. ","direct migration background","91","0.180068794897889","0.142830106707985","0.217307483087794","3"
"No worries","1988","1-pers.-HH","direct migration background","42","0.192938008284147","0.133965960268851","0.251910056299444","3"
"No worries","1988","Couple + C. LE and GT 16","indirect migration background","14","","","","3"
"No worries","1988","1-pers.-HH","no migration background","163","0.199749174964399","0.173182082511791","0.226316267417007","3"
"No worries","1988","Single parent ","no migration background","54","0.124874192810394","0.0922325827239775","0.157515802896811","3"
"No worries","1988","Couple + C. LE and GT 16","no migration background","65","0.114154070951028","0.0870555833047504","0.141252558597305","3"
"No worries","1988","Couple + C. LE and GT 16","direct migration background","121","0.244462445344858","0.206214216807367","0.282710673882348","3"
"No worries","1988","(Married) couple without C. ","no migration background","238","0.124836320089173","0.109721303269422","0.139951336908925","3"
"No worries","1988","Couple + C. GT 16 ","indirect migration background","30","0.444437838710022","0.34061841882935","0.548257258590695","3"
"No worries","1988","1-pers.-HH","indirect migration background","2","","","","3"
"No worries","1988","Single parent ","direct migration background","27","","","","3"
"No worries","1988","Single parent ","indirect migration background","3","","","","3"
"No worries","1988","Couple + C. LE 16 ","no migration background","145","0.100528189564507","0.0848935180456899","0.116162861083324","3"
"No worries","1988","Couple + C. LE 16 ","direct migration background","155","0.143298954293216","0.118502672215984","0.168095236370449","3"
"No worries","1988","Couple + C. LE 16 ","indirect migration background","5","","","","3"
"No worries","1988","Couple + C. GT 16 ","no migration background","181","0.10590800819878","0.0909326172554347","0.120883399142124","3"
"No worries","1988","Couple + C. GT 16 ","direct migration background","84","0.135949414044128","0.105352133645969","0.166546694442288","3"
"Some worries","1988","Single parent ","indirect migration background","8","","","","2"
"Some worries","1988","Couple + C. LE 16 ","no migration background","908","0.647001523368839","0.622153598841927","0.671849447895751","2"
"Some worries","1988","Single parent ","direct migration background","64","0.631403206492775","0.538236949750316","0.724569463235235","2"
"Some worries","1988","Single parent ","no migration background","239","0.629349258237945","0.581659153171329","0.67703936330456","2"
"Some worries","1988","(Married) couple without C. ","indirect migration background","9","","","","2"
"Some worries","1988","(Married) couple without C. ","direct migration background","247","0.597585150210252","0.550060017888328","0.645110282532175","2"
"Some worries","1988","Couple + C. LE and GT 16","indirect migration background","33","0.640838947712857","0.516292963160982","0.765384932264731","2"
"Some worries","1988","(Married) couple without C. ","no migration background","1006","0.543811568023499","0.521034916993767","0.566588219053231","2"
"Some worries","1988","Couple + C. LE and GT 16","direct migration background","266","0.532465888251958","0.488061103580091","0.576870672923825","2"
"Some worries","1988","1-pers.-HH","indirect migration background","8","","","","2"
"Some worries","1988","Couple + C. LE and GT 16","no migration background","323","0.618331362013276","0.57693386057807","0.659728863448483","2"
"Some worries","1988","Couple + C. GT 16 ","indirect migration background","45","0.427020960255479","0.323673283309456","0.530368637201503","2"
"Some worries","1988","1-pers.-HH","no migration background","490","0.543286560168224","0.510186800423556","0.576386319912893","2"
"Some worries","1988","1-pers.-HH","direct migration background","102","0.640187760919821","0.568461941737648","0.711913580101994","2"
"Some worries","1988","Couple + C. LE 16 ","direct migration background","459","0.609702062208712","0.575179154334708","0.644224970082716","2"
"Some worries","1988","Couple + C. LE 16 ","indirect migration background","15","","","","2"
"Some worries","1988","Couple + C. GT 16 ","no migration background","979","0.602948747658696","0.579137280810607","0.626760214506785","2"
"Some worries","1988","Couple + C. GT 16 ","direct migration background","286","0.610109678786355","0.566568542720998","0.653650814851713","2"
"Big worries","1989","1-pers.-HH","no migration background","138","0.164534504669984","0.140038260169635","0.189030749170333","1"
"Big worries","1989","1-pers.-HH","direct migration background","24","","","","1"
"Big worries","1989","1-pers.-HH","indirect migration background","2","","","","1"
"Big worries","1989","(Married) couple without C. ","no migration background","343","0.197254046646256","0.178962384348591","0.215545708943921","1"
"Big worries","1989","(Married) couple without C. ","direct migration background","56","0.128440130475032","0.0954032553521697","0.161477005597894","1"
"Big worries","1989","(Married) couple without C. ","indirect migration background","6","","","","1"
"Big worries","1989","Single parent ","no migration background","75","0.207488596321359","0.165424277606606","0.249552915036111","1"
"Big worries","1989","Single parent ","direct migration background","17","","","","1"
"Big worries","1989","Single parent ","indirect migration background","3","","","","1"
"Big worries","1989","Couple + C. LE 16 ","no migration background","243","0.175052305540155","0.154973586710975","0.195131024369336","1"
"Big worries","1989","Couple + C. LE 16 ","direct migration background","115","0.174385848995539","0.146573398570157","0.202198299420922","1"
"Big worries","1989","Couple + C. LE 16 ","indirect migration background","3","","","","1"
"Big worries","1989","Couple + C. GT 16 ","no migration background","228","0.15054375774035","0.132648527375276","0.168438988105424","1"
"Big worries","1989","Couple + C. GT 16 ","direct migration background","93","0.235372416007408","0.197341489490055","0.27340334252476","1"
"Big worries","1989","Couple + C. GT 16 ","indirect migration background","13","","","","1"
"Big worries","1989","Couple + C. LE and GT 16","no migration background","73","0.174602259288077","0.13964353649606","0.209560982080095","1"
"Big worries","1989","Couple + C. LE and GT 16","direct migration background","85","0.211685463182966","0.174191533987559","0.249179392378373","1"
"Big worries","1989","Couple + C. LE and GT 16","indirect migration background","13","","","","1"
"No worries","1989","(Married) couple without C. ","indirect migration background","5","","","","3"
"No worries","1989","(Married) couple without C. ","direct migration background","112","0.267026898352282","0.22334298827812","0.310710808426444","3"
"No worries","1989","Couple + C. LE and GT 16","indirect migration background","21","","","","3"
"No worries","1989","Couple + C. LE and GT 16","no migration background","111","0.237344799607272","0.19816583377011","0.276523765444434","3"
"No worries","1989","(Married) couple without C. ","no migration background","475","0.258893592790438","0.238758571795375","0.279028613785502","3"
