"plh0032","year","age_gr","pgcasmin","n","percent","lower_confidence","upper_confidence"
"Big worries","1984","16-34 y.","(0) in school","40","0.240484566644163","0.179065455701027","0.301903677587299"
"Big worries","1984","16-34 y.","(1a) inadequately completed","89","0.299344696824378","0.249782658382761","0.348906735265996"
"Big worries","1984","16-34 y.","(1b) general elementary school","278","0.332861988076925","0.302444554028772","0.363279422125077"
"Big worries","1984","16-34 y.","(1c) basic vocational qualification","447","0.353188892324148","0.32699469638356","0.379383088264736"
"Big worries","1984","16-34 y.","(2b) intermediate general qualification","92","0.256271834499824","0.21104833864792","0.301495330351728"
"Big worries","1984","16-34 y.","(2a) intermediate vocational","212","0.336641698553881","0.30000167865639","0.373281718451372"
"Big worries","1984","16-34 y.","(2c_gen) general maturity certificate","118","0.322660376349491","0.27361349063232","0.371707262066661"
"Big worries","1984","16-34 y.","(2c_voc) vocational maturity certificate","74","0.345005877031711","0.28175738547213","0.408254368591291"
"Big worries","1984","16-34 y.","(3a) lower tertiary education","21","","",""
"Big worries","1984","16-34 y.","(3b) higher tertiary education","56","0.297418971367777","0.23026516519826","0.364572777537294"
"Big worries","1984","35-65 y.","(0) in school","","","",""
"Big worries","1984","35-65 y.","(1a) inadequately completed","201","0.290146990252079","0.257667387542645","0.322626592961514"
"Big worries","1984","35-65 y.","(1b) general elementary school","529","0.353315145776263","0.329738365379729","0.376891926172797"
"Big worries","1984","35-65 y.","(1c) basic vocational qualification","911","0.37944154055396","0.36029336926113","0.398589711846789"
"Big worries","1984","35-65 y.","(2b) intermediate general qualification","29","","",""
"Big worries","1984","35-65 y.","(2a) intermediate vocational","214","0.344384289137111","0.306921492488011","0.381847085786212"
"Big worries","1984","35-65 y.","(2c_gen) general maturity certificate","15","","",""
"Big worries","1984","35-65 y.","(2c_voc) vocational maturity certificate","77","0.37433612989104","0.306756409693205","0.441915850088874"
"Big worries","1984","35-65 y.","(3a) lower tertiary education","57","0.329839956594844","0.259780633474185","0.399899279715504"
"Big worries","1984","35-65 y.","(3b) higher tertiary education","76","0.264947275292266","0.215257646601741","0.31463690398279"
"Big worries","1984","66 and older","(0) in school","","","",""
"Big worries","1984","66 and older","(1a) inadequately completed","3","","",""
"Big worries","1984","66 and older","(1b) general elementary school","129","0.259204242814168","0.220125118648182","0.298283366980154"
"Big worries","1984","66 and older","(1c) basic vocational qualification","137","0.284734665916399","0.244278203583731","0.325191128249067"
"Big worries","1984","66 and older","(2b) intermediate general qualification","9","","",""
"Big worries","1984","66 and older","(2a) intermediate vocational","25","","",""
"Big worries","1984","66 and older","(2c_gen) general maturity certificate","2","","",""
"Big worries","1984","66 and older","(2c_voc) vocational maturity certificate","9","","",""
"Big worries","1984","66 and older","(3a) lower tertiary education","5","","",""
"Big worries","1984","66 and older","(3b) higher tertiary education","16","","",""
"Some worries","1984","16-34 y.","(0) in school","106","0.557926548354437","0.486554633314381","0.629298463394493"
"Some worries","1984","16-34 y.","(1a) inadequately completed","159","0.51843702386958","0.464363369783943","0.572510677955217"
