"plh0032","year","education","n","percent","lower_confidence","upper_confidence"
"Big worries","1984","college entrance qualification","403","0.311250460533271","0.285905609642949","0.336595311423593"
"Big worries","1984","lower secondary degree","2103","0.345304355713027","0.333337246656005","0.35727146477005"
"Big worries","1984","no degree/no degree yet","333","0.26935791304855","0.24508331906361","0.293632507033491"
"Big worries","1984","Other degree","436","0.319124861423839","0.295015543218024","0.343234179629653"
"Big worries","1984","secondary school degree","596","0.302709587348179","0.282291821303245","0.323127353393113"
"No worries","1984","college entrance qualification","142","0.114819485830658","0.0973681852109664","0.132270786450351"
"No worries","1984","lower secondary degree","744","0.125608711335383","0.117267458493317","0.133949964177449"
"No worries","1984","no degree/no degree yet","346","0.23198006640683","0.208883557346142","0.255076575467519"
"No worries","1984","Other degree","311","0.214569589233266","0.193336713783042","0.235802464683491"
"No worries","1984","secondary school degree","231","0.126819624000636","0.112030804710324","0.141608443290948"
"Some worries","1984","college entrance qualification","737","0.57393005363607","0.546860941406581","0.60099916586556"
"Some worries","1984","lower secondary degree","3217","0.529086932951589","0.516523671920337","0.541650193982842"
"Some worries","1984","no degree/no degree yet","604","0.498662020544619","0.471302832008076","0.526021209081163"
"Some worries","1984","Other degree","689","0.466305549342895","0.440503600696263","0.492107497989528"
"Some worries","1984","secondary school degree","1118","0.570470788651185","0.548471869381243","0.592469707921127"
"Big worries","1985","college entrance qualification","356","0.288870420435196","0.263458446769104","0.314282394101289"
"Big worries","1985","lower secondary degree","1782","0.328967676844218","0.316459420247801","0.341475933440636"
"Big worries","1985","no degree/no degree yet","235","0.220009329671892","0.195199795582326","0.244818863761458"
"Big worries","1985","Other degree","326","0.280673051804687","0.255334712492628","0.306011391116746"
"Big worries","1985","secondary school degree","528","0.279325719122851","0.258963099557355","0.299688338688347"
"No worries","1985","college entrance qualification","121","0.100344190073222","0.0834981899901713","0.117190190156273"
"No worries","1985","lower secondary degree","688","0.127809885226417","0.118921226128399","0.136698544324434"
"No worries","1985","no degree/no degree yet","285","0.248934896592871","0.223038756342882","0.27483103684286"
"No worries","1985","Other degree","267","0.21800496596331","0.194721382851094","0.241288549075525"
"No worries","1985","secondary school degree","223","0.120086916247308","0.105334049934528","0.134839782560088"
"Some worries","1985","college entrance qualification","745","0.610785389491582","0.583448356601119","0.638122422382045"
"Some worries","1985","lower secondary degree","2950","0.543222437929365","0.529961028638802","0.556483847219929"
"Some worries","1985","no degree/no degree yet","551","0.531055773735237","0.50116865701754","0.560942890452934"
"Some worries","1985","Other degree","615","0.501321982232004","0.473126267353706","0.529517697110301"
"Some worries","1985","secondary school degree","1114","0.600587364629841","0.578358992012744","0.622815737246937"
"Big worries","1986","college entrance qualification","204","0.165238640380402","0.14464164616","0.185835634600803"
"Big worries","1986","lower secondary degree","1080","0.214259428882948","0.202999646686486","0.22551921107941"
"Big worries","1986","no degree/no degree yet","155","0.150153032111869","0.128252227985204","0.172053836238534"
"Big worries","1986","Other degree","213","0.18089735991114","0.158707505584279","0.203087214238001"
"Big worries","1986","secondary school degree","279","0.148480351836545","0.13212642691543","0.16483427675766"
"No worries","1986","college entrance qualification","307","0.252200173820656","0.228115972848516","0.276284374792796"
"No worries","1986","lower secondary degree","1069","0.215343922837562","0.204063473206104","0.226624372469019"
"No worries","1986","no degree/no degree yet","339","0.35853439691196","0.329132541102874","0.387936252721046"
"No worries","1986","Other degree","306","0.24203988796992","0.21734905046803","0.266730725471811"
"No worries","1986","secondary school degree","444","0.252300166500799","0.232323980209126","0.272276352792472"
"Some worries","1986","college entrance qualification","738","0.582561185798942","0.555212651330251","0.609909720267634"
"Some worries","1986","lower secondary degree","2952","0.57039664827949","0.556812176928705","0.583981119630276"
"Some worries","1986","no degree/no degree yet","528","0.491312570976171","0.460662810570494","0.521962331381848"
"Some worries","1986","Other degree","637","0.577062752118939","0.548584150343399","0.605541353894479"
"Some worries","1986","secondary school degree","1093","0.599219481662656","0.576680388818514","0.621758574506798"
"Big worries","1987","college entrance qualification","188","0.157369703832952","0.136944360861847","0.177795046804057"
"Big worries","1987","lower secondary degree","1119","0.229218304284524","0.217628828673266","0.240807779895782"
"Big worries","1987","no degree/no degree yet","152","0.194104356275861","0.169417449398594","0.218791263153128"
"Big worries","1987","Other degree","193","0.194883750681336","0.171849396733212","0.217918104629461"
"Big worries","1987","secondary school degree","308","0.177138422681054","0.159545070917201","0.194731774444907"
"No worries","1987","college entrance qualification","236","0.195241297204402","0.173007740507043","0.217474853901762"
"No worries","1987","lower secondary degree","882","0.16980333862435","0.159451033935701","0.180155643313"
"No worries","1987","no degree/no degree yet","328","0.31803287781314","0.2889640605389","0.347101695087379"
"No worries","1987","Other degree","316","0.251984178615108","0.226737691699175","0.277230665531042"
"No worries","1987","secondary school degree","337","0.187991676392813","0.169987288603888","0.205996064181739"
"Some worries","1987","college entrance qualification","797","0.647388998962646","0.620589859704784","0.674188138220508"
"Some worries","1987","lower secondary degree","3052","0.600978357091125","0.587476264427689","0.614480449754561"
"Some worries","1987","no degree/no degree yet","506","0.487862765910999","0.456662977683283","0.519062554138715"
"Some worries","1987","Other degree","627","0.553132070703555","0.524221082340732","0.582043059066379"
"Some worries","1987","secondary school degree","1164","0.634869900926132","0.612683084299761","0.657056717552504"
"Big worries","1988","college entrance qualification","255","0.217293462877897","0.193702978751227","0.240883947004567"
"Big worries","1988","lower secondary degree","1483","0.318256377637172","0.305141764448639","0.331370990825705"
"Big worries","1988","no degree/no degree yet","148","0.194404313477698","0.168492035097888","0.220316591857507"
"Big worries","1988","Other degree","211","0.222111081111917","0.197076287439287","0.247145874784546"
"Big worries","1988","secondary school degree","410","0.233635553640732","0.213844314989782","0.253426792291681"
"No worries","1988","college entrance qualification","169","0.146698321494766","0.12645984042551","0.166936802564022"
"No worries","1988","lower secondary degree","648","0.130831766936436","0.121337424052283","0.140326109820588"
"No worries","1988","no degree/no degree yet","247","0.261485677060059","0.232711858541962","0.290259495578156"
"No worries","1988","Other degree","222","0.202795246993762","0.178578604151995","0.227011889835529"
"No worries","1988","secondary school degree","230","0.124335446329313","0.108902380838599","0.139768511820027"
