"plh0032","year","bula_h","pgisced97","n","percent","lower_confidence","upper_confidence"
"Big worries","1991","Saxony","higher education","147","0.525566756268801","0.466868230649641","0.58426528188796"
"Big worries","1991","Saxony-Anhalt","in school","","","",""
"Big worries","1991","Saxony-Anhalt","inadequately","2","","",""
"Big worries","1991","Saxony-Anhalt","general elemantary","42","0.386679206742952","0.294834217606142","0.478524195879761"
"Big worries","1991","Saxony-Anhalt","middle vocational","195","0.417888893302181","0.371856648577048","0.463921138027314"
"Big worries","1991","Saxony-Anhalt","vocational + Abi","7","","",""
"Big worries","1991","Saxony-Anhalt","higher vocational","21","","",""
"Big worries","1991","Saxony-Anhalt","higher education","85","0.45999578031653","0.385727983585458","0.534263577047602"
"Big worries","1991","Thuringia","in school","1","","",""
"Big worries","1991","Thuringia","inadequately","6","","",""
"Big worries","1991","Thuringia","general elemantary","26","","",""
"Big worries","1991","Thuringia","middle vocational","228","0.492582204162461","0.446695393241679","0.538469015083243"
"Big worries","1991","Thuringia","vocational + Abi","4","","",""
"Big worries","1991","Thuringia","higher vocational","8","","",""
"Big worries","1991","Thuringia","higher education","66","0.501212981210068","0.413560985082417","0.588864977337719"
"Some worries","1991","Schleswig-Holstein","in school","3","","",""
"Some worries","1991","Schleswig-Holstein","inadequately","5","","",""
"Some worries","1991","Schleswig-Holstein","general elemantary","41","0.614382279073395","0.494190255143247","0.734574303003544"
"Some worries","1991","Schleswig-Holstein","middle vocational","83","0.497786847370604","0.420792944712504","0.574780750028704"
"Some worries","1991","Schleswig-Holstein","vocational + Abi","3","","",""
"Some worries","1991","Schleswig-Holstein","higher vocational","13","","",""
"Some worries","1991","Schleswig-Holstein","higher education","11","","",""
"Some worries","1991","Hamburg","in school","","","",""
"Some worries","1991","Hamburg","inadequately","4","","",""
"Some worries","1991","Hamburg","general elemantary","24","","",""
"Some worries","1991","Hamburg","middle vocational","55","0.611667953124231","0.510413864893172","0.712922041355289"
"Some worries","1991","Hamburg","vocational + Abi","4","","",""
"Some worries","1991","Hamburg","higher vocational","8","","",""
"Some worries","1991","Hamburg","higher education","10","","",""
"Some worries","1991","Lower Saxony","in school","9","","",""
"Some worries","1991","Lower Saxony","inadequately","26","","",""
"Some worries","1991","Lower Saxony","general elemantary","150","0.593201492517601","0.530922735882876","0.655480249152326"
"Some worries","1991","Lower Saxony","middle vocational","281","0.579606903166629","0.536121845113632","0.623091961219625"
"Some worries","1991","Lower Saxony","vocational + Abi","9","","",""
"Some worries","1991","Lower Saxony","higher vocational","35","0.52548633547278","0.405015700742321","0.64595697020324"
"Some worries","1991","Lower Saxony","higher education","41","0.520384851908954","0.408066670355237","0.632703033462671"
"Some worries","1991","Bremen","in school","","","",""
"Some worries","1991","Bremen","inadequately","2","","",""
"Some worries","1991","Bremen","general elemantary","9","","",""
"Some worries","1991","Bremen","middle vocational","27","","",""
"Some worries","1991","Bremen","vocational + Abi","4","","",""
"Some worries","1991","Bremen","higher vocational","2","","",""
"Some worries","1991","Bremen","higher education","","","",""
"Some worries","1991","North Rhine-Westphalia","in school","31","0.550870734273043","0.418204091571608","0.683537376974479"
"Some worries","1991","North Rhine-Westphalia","inadequately","89","0.5256027031011","0.450318364967055","0.600887041235146"
"Some worries","1991","North Rhine-Westphalia","general elemantary","331","0.564789630014528","0.525152351383049","0.604426908646007"
"Some worries","1991","North Rhine-Westphalia","middle vocational","736","0.609776966079925","0.582471800523571","0.637082131636278"
"Some worries","1991","North Rhine-Westphalia","vocational + Abi","53","0.569365013579095","0.465908747762413","0.672821279395777"
"Some worries","1991","North Rhine-Westphalia","higher vocational","82","0.600501002572333","0.518183278952001","0.682818726192665"
"Some worries","1991","North Rhine-Westphalia","higher education","134","0.626944633928519","0.561690488904075","0.692198778952962"
"Some worries","1991","Hesse","in school","10","","",""
"Some worries","1991","Hesse","inadequately","43","0.54751662878427","0.432547348819646","0.662485908748895"
"Some worries","1991","Hesse","general elemantary","148","0.552100418358356","0.490945611455043","0.613255225261669"
"Some worries","1991","Hesse","middle vocational","276","0.609448707718929","0.563862929569233","0.655034485868625"
"Some worries","1991","Hesse","vocational + Abi","23","","",""
"Some worries","1991","Hesse","higher vocational","22","","",""
"Some worries","1991","Hesse","higher education","38","0.407997290727997","0.304127477158848","0.511867104297146"
"Some worries","1991","Rhineland-Palatinate,Saarland","in school","3","","",""
"Some worries","1991","Rhineland-Palatinate,Saarland","inadequately","20","","",""
"Some worries","1991","Rhineland-Palatinate,Saarland","general elemantary","132","0.59669934857417","0.530192374076828","0.663206323071513"
"Some worries","1991","Rhineland-Palatinate,Saarland","middle vocational","198","0.618986198328062","0.566106810044532","0.671865586611593"
"Some worries","1991","Rhineland-Palatinate,Saarland","vocational + Abi","9","","",""
"Some worries","1991","Rhineland-Palatinate,Saarland","higher vocational","17","","",""
"Some worries","1991","Rhineland-Palatinate,Saarland","higher education","30","0.608016181213668","0.460372425436582","0.755659936990755"
"Some worries","1991","Baden-Württemberg","in school","11","","",""
"Some worries","1991","Baden-Württemberg","inadequately","100","0.52093620255377","0.449715519385911","0.59215688572163"
"Some worries","1991","Baden-Württemberg","general elemantary","296","0.595908460340104","0.553485967396229","0.638330953283979"
"Some worries","1991","Baden-Württemberg","middle vocational","486","0.607222542714725","0.573359816322929","0.641085269106521"
"Some worries","1991","Baden-Württemberg","vocational + Abi","32","0.571045542634569","0.444757261955968","0.69733382331317"
"Some worries","1991","Baden-Württemberg","higher vocational","60","0.649471156778039","0.551973092907337","0.74696922064874"
"Some worries","1991","Baden-Württemberg","higher education","60","0.580902942840843","0.483708913328122","0.678096972353564"
"Some worries","1991","Bavaria","in school","13","","",""
"Some worries","1991","Bavaria","inadequately","38","0.541006885047949","0.421686355735855","0.660327414360044"
"Some worries","1991","Bavaria","general elemantary","233","0.599053147271057","0.549777495865801","0.648328798676312"
"Some worries","1991","Bavaria","middle vocational","506","0.622047166477324","0.588696805631706","0.655397527322941"
"Some worries","1991","Bavaria","vocational + Abi","38","0.720782630235262","0.601129357159462","0.840435903311062"
"Some worries","1991","Bavaria","higher vocational","51","0.479970928516909","0.379507599186073","0.580434257847746"
"Some worries","1991","Bavaria","higher education","78","0.512570581731841","0.43035831440439","0.594782849059292"
"Some worries","1991","Berlin","in school","8","","",""
"Some worries","1991","Berlin","inadequately","8","","",""
"Some worries","1991","Berlin","general elemantary","54","0.634288602522023","0.537944491001566","0.73063271404248"
"Some worries","1991","Berlin","middle vocational","123","0.480463032483998","0.41996577852926","0.540960286438737"
"Some worries","1991","Berlin","vocational + Abi","10","","",""
"Some worries","1991","Berlin","higher vocational","20","","",""
"Some worries","1991","Berlin","higher education","64","0.501975474110126","0.419152525518036","0.584798422702216"
"Some worries","1991","Brandenburg","in school","2","","",""
"Some worries","1991","Brandenburg","inadequately","3","","",""
"Some worries","1991","Brandenburg","general elemantary","37","0.517599945492648","0.407411684139654","0.627788206845643"
"Some worries","1991","Brandenburg","middle vocational","157","0.411406684466505","0.361265964728098","0.461547404204911"
"Some worries","1991","Brandenburg","vocational + Abi","6","","",""
"Some worries","1991","Brandenburg","higher vocational","19","","",""
"Some worries","1991","Brandenburg","higher education","68","0.432149568824189","0.356563781553993","0.507735356094386"
"Some worries","1991","Mecklenburg-Western Pomerania","in school","1","","",""
"Some worries","1991","Mecklenburg-Western Pomerania","inadequately","1","","",""
"Some worries","1991","Mecklenburg-Western Pomerania","general elemantary","24","","",""
"Some worries","1991","Mecklenburg-Western Pomerania","middle vocational","139","0.47640967628308","0.416502540895501","0.536316811670659"
"Some worries","1991","Mecklenburg-Western Pomerania","vocational + Abi","3","","",""
"Some worries","1991","Mecklenburg-Western Pomerania","higher vocational","14","","",""
"Some worries","1991","Mecklenburg-Western Pomerania","higher education","48","0.416299762380501","0.322012840461332","0.510586684299671"
"Some worries","1991","Saxony","in school","","","",""
"Some worries","1991","Saxony","inadequately","7","","",""
"Some worries","1991","Saxony","general elemantary","74","0.567946687813639","0.486756690453488","0.64913668517379"
"Some worries","1991","Saxony","middle vocational","338","0.468777128207114","0.431809578905443","0.505744677508785"
"Some worries","1991","Saxony","vocational + Abi","15","","",""
"Some worries","1991","Saxony","higher vocational","33","0.542903281554644","0.420857326818781","0.664949236290507"
"Some worries","1991","Saxony","higher education","117","0.417024927345484","0.359064484723186","0.474985369967782"
"Some worries","1991","Saxony-Anhalt","in school","2","","",""
"Some worries","1991","Saxony-Anhalt","inadequately","3","","",""
"Some worries","1991","Saxony-Anhalt","general elemantary","52","0.434339030567059","0.34085686836952","0.527821192764597"
"Some worries","1991","Saxony-Anhalt","middle vocational","217","0.51842993076758","0.47179583362353","0.565064027911631"
"Some worries","1991","Saxony-Anhalt","vocational + Abi","5","","",""
"Some worries","1991","Saxony-Anhalt","higher vocational","29","","",""
"Some worries","1991","Saxony-Anhalt","higher education","80","0.480206452106509","0.405758204923045","0.554654699289973"
"Some worries","1991","Thuringia","in school","1","","",""
"Some worries","1991","Thuringia","inadequately","2","","",""
"Some worries","1991","Thuringia","general elemantary","32","0.452516007830188","0.330571908534143","0.574460107126233"
"Some worries","1991","Thuringia","middle vocational","202","0.44585946715315","0.400237435130916","0.491481499175384"
"Some worries","1991","Thuringia","vocational + Abi","5","","",""
"Some worries","1991","Thuringia","higher vocational","17","","",""
"Some worries","1991","Thuringia","higher education","57","0.479014907002706","0.391439886541631","0.566589927463781"
"No worries","1991","Schleswig-Holstein","in school","1","","",""
"No worries","1991","Schleswig-Holstein","inadequately","2","","",""
"No worries","1991","Schleswig-Holstein","general elemantary","11","","",""
"No worries","1991","Schleswig-Holstein","middle vocational","51","0.32818328781791","0.25587730791449","0.400489267721329"
"No worries","1991","Schleswig-Holstein","vocational + Abi","3","","",""
"No worries","1991","Schleswig-Holstein","higher vocational","7","","",""
"No worries","1991","Schleswig-Holstein","higher education","7","","",""
"No worries","1991","Hamburg","in school","","","",""
"No worries","1991","Hamburg","inadequately","2","","",""
"No worries","1991","Hamburg","general elemantary","4","","",""
"No worries","1991","Hamburg","middle vocational","17","","",""
"No worries","1991","Hamburg","vocational + Abi","","","",""
"No worries","1991","Hamburg","higher vocational","1","","",""
"No worries","1991","Hamburg","higher education","2","","",""
"No worries","1991","Lower Saxony","in school","2","","",""
"No worries","1991","Lower Saxony","inadequately","10","","",""
"No worries","1991","Lower Saxony","general elemantary","51","0.222712196118138","0.169963458876398","0.275460933359878"
"No worries","1991","Lower Saxony","middle vocational","92","0.168976852344205","0.135965321829907","0.201988382858502"
"No worries","1991","Lower Saxony","vocational + Abi","10","","",""
"No worries","1991","Lower Saxony","higher vocational","21","","",""
"No worries","1991","Lower Saxony","higher education","23","","",""
"No worries","1991","Bremen","in school","","","",""
"No worries","1991","Bremen","inadequately","","","",""
"No worries","1991","Bremen","general elemantary","6","","",""
"No worries","1991","Bremen","middle vocational","12","","",""
"No worries","1991","Bremen","vocational + Abi","","","",""
"No worries","1991","Bremen","higher vocational","1","","",""
"No worries","1991","Bremen","higher education","2","","",""
"No worries","1991","North Rhine-Westphalia","in school","18","","",""
"No worries","1991","North Rhine-Westphalia","inadequately","51","0.245643732334848","0.180743562395373","0.310543902274323"
"No worries","1991","North Rhine-Westphalia","general elemantary","149","0.207415147950203","0.174999554697795","0.239830741202612"
"No worries","1991","North Rhine-Westphalia","middle vocational","247","0.188944723387869","0.167032044882446","0.210857401893293"
"No worries","1991","North Rhine-Westphalia","vocational + Abi","19","","",""
"No worries","1991","North Rhine-Westphalia","higher vocational","33","0.203813566561546","0.13611139985685","0.271515733266241"
"No worries","1991","North Rhine-Westphalia","higher education","54","0.274471439035641","0.214259488007676","0.334683390063607"
"No worries","1991","Hesse","in school","6","","",""
"No worries","1991","Hesse","inadequately","18","","",""
"No worries","1991","Hesse","general elemantary","60","0.264702874010504","0.210447595739288","0.318958152281719"
"No worries","1991","Hesse","middle vocational","88","0.199691501127134","0.162338090844597","0.237044911409671"
"No worries","1991","Hesse","vocational + Abi","11","","",""
"No worries","1991","Hesse","higher vocational","14","","",""
"No worries","1991","Hesse","higher education","32","0.354613797233978","0.253505564774173","0.455722029693782"
"No worries","1991","Rhineland-Palatinate,Saarland","in school","2","","",""
"No worries","1991","Rhineland-Palatinate,Saarland","inadequately","10","","",""
"No worries","1991","Rhineland-Palatinate,Saarland","general elemantary","39","0.207209865222971","0.152260930067722","0.262158800378219"
"No worries","1991","Rhineland-Palatinate,Saarland","middle vocational","62","0.190997645410255","0.148195603747331","0.233799687073178"
"No worries","1991","Rhineland-Palatinate,Saarland","vocational + Abi","3","","",""
"No worries","1991","Rhineland-Palatinate,Saarland","higher vocational","4","","",""
"No worries","1991","Rhineland-Palatinate,Saarland","higher education","8","","",""
"No worries","1991","Baden-Württemberg","in school","9","","",""
"No worries","1991","Baden-Württemberg","inadequately","74","0.37594598877745","0.306891644422847","0.445000333132054"
"No worries","1991","Baden-Württemberg","general elemantary","141","0.247946077740059","0.210615076070548","0.28527707940957"
"No worries","1991","Baden-Württemberg","middle vocational","183","0.221896620251644","0.193084932731473","0.250708307771815"
"No worries","1991","Baden-Württemberg","vocational + Abi","18","","",""
"No worries","1991","Baden-Württemberg","higher vocational","15","","",""
"No worries","1991","Baden-Württemberg","higher education","25","","",""
"No worries","1991","Bavaria","in school","12","","",""
"No worries","1991","Bavaria","inadequately","15","","",""
"No worries","1991","Bavaria","general elemantary","83","0.213807199711877","0.17258492182392","0.255029477599833"
"No worries","1991","Bavaria","middle vocational","169","0.20334466948043","0.175661124287052","0.231028214673808"
"No worries","1991","Bavaria","vocational + Abi","8","","",""
"No worries","1991","Bavaria","higher vocational","24","","",""
"No worries","1991","Bavaria","higher education","41","0.331496691283791","0.254069180316148","0.408924202251434"
"No worries","1991","Berlin","in school","2","","",""
"No worries","1991","Berlin","inadequately","13","","",""
"No worries","1991","Berlin","general elemantary","17","","",""
"No worries","1991","Berlin","middle vocational","29","","",""
"No worries","1991","Berlin","vocational + Abi","3","","",""
"No worries","1991","Berlin","higher vocational","4","","",""
"No worries","1991","Berlin","higher education","5","","",""
"No worries","1991","Brandenburg","in school","","","",""
"No worries","1991","Brandenburg","inadequately","","","",""
"No worries","1991","Brandenburg","general elemantary","8","","",""
"No worries","1991","Brandenburg","middle vocational","21","","",""
"No worries","1991","Brandenburg","vocational + Abi","","","",""
"No worries","1991","Brandenburg","higher vocational","3","","",""
"No worries","1991","Brandenburg","higher education","7","","",""
"No worries","1991","Mecklenburg-Western Pomerania","in school","","","",""
"No worries","1991","Mecklenburg-Western Pomerania","inadequately","","","",""
"No worries","1991","Mecklenburg-Western Pomerania","general elemantary","3","","",""
"No worries","1991","Mecklenburg-Western Pomerania","middle vocational","13","","",""
"No worries","1991","Mecklenburg-Western Pomerania","vocational + Abi","","","",""
"No worries","1991","Mecklenburg-Western Pomerania","higher vocational","4","","",""
"No worries","1991","Mecklenburg-Western Pomerania","higher education","7","","",""
"No worries","1991","Saxony","in school","","","",""
"No worries","1991","Saxony","inadequately","3","","",""
"No worries","1991","Saxony","general elemantary","7","","",""
"No worries","1991","Saxony","middle vocational","39","0.0710512486393002","0.052019407412855","0.0900830898657453"
"No worries","1991","Saxony","vocational + Abi","","","",""
"No worries","1991","Saxony","higher vocational","4","","",""
"No worries","1991","Saxony","higher education","14","","",""
"No worries","1991","Saxony-Anhalt","in school","","","",""
"No worries","1991","Saxony-Anhalt","inadequately","1","","",""
"No worries","1991","Saxony-Anhalt","general elemantary","14","","",""
"No worries","1991","Saxony-Anhalt","middle vocational","29","","",""
"No worries","1991","Saxony-Anhalt","vocational + Abi","","","",""
"No worries","1991","Saxony-Anhalt","higher vocational","3","","",""
"No worries","1991","Saxony-Anhalt","higher education","8","","",""
"No worries","1991","Thuringia","in school","","","",""
"No worries","1991","Thuringia","inadequately","","","",""
"No worries","1991","Thuringia","general elemantary","6","","",""
"No worries","1991","Thuringia","middle vocational","26","","",""
"No worries","1991","Thuringia","vocational + Abi","1","","",""
"No worries","1991","Thuringia","higher vocational","4","","",""
"No worries","1991","Thuringia","higher education","2","","",""
"Big worries","1992","Schleswig-Holstein","in school","2","","",""
"Big worries","1992","Schleswig-Holstein","inadequately","1","","",""
"Big worries","1992","Schleswig-Holstein","general elemantary","8","","",""
"Big worries","1992","Schleswig-Holstein","middle vocational","30","0.203151013335131","0.139605449219545","0.266696577450716"
"Big worries","1992","Schleswig-Holstein","vocational + Abi","3","","",""
"Big worries","1992","Schleswig-Holstein","higher vocational","5","","",""
"Big worries","1992","Schleswig-Holstein","higher education","3","","",""
"Big worries","1992","Hamburg","in school","","","",""
"Big worries","1992","Hamburg","inadequately","1","","",""
"Big worries","1992","Hamburg","general elemantary","8","","",""
"Big worries","1992","Hamburg","middle vocational","19","","",""
"Big worries","1992","Hamburg","vocational + Abi","","","",""
"Big worries","1992","Hamburg","higher vocational","4","","",""
"Big worries","1992","Hamburg","higher education","3","","",""
"Big worries","1992","Lower Saxony","in school","1","","",""
"Big worries","1992","Lower Saxony","inadequately","14","","",""
"Big worries","1992","Lower Saxony","general elemantary","59","0.256115326952221","0.199582469198985","0.312648184705456"
"Big worries","1992","Lower Saxony","middle vocational","124","0.257393805568677","0.218722781392136","0.296064829745217"
"Big worries","1992","Lower Saxony","vocational + Abi","7","","",""
"Big worries","1992","Lower Saxony","higher vocational","13","","",""
"Big worries","1992","Lower Saxony","higher education","16","","",""
"Big worries","1992","Bremen","in school","","","",""
"Big worries","1992","Bremen","inadequately","1","","",""
"Big worries","1992","Bremen","general elemantary","8","","",""
"Big worries","1992","Bremen","middle vocational","21","","",""
"Big worries","1992","Bremen","vocational + Abi","5","","",""
"Big worries","1992","Bremen","higher vocational","2","","",""
"Big worries","1992","Bremen","higher education","","","",""
"Big worries","1992","North Rhine-Westphalia","in school","7","","",""
"Big worries","1992","North Rhine-Westphalia","inadequately","40","0.25562742642259","0.190437157438715","0.320817695406466"
"Big worries","1992","North Rhine-Westphalia","general elemantary","138","0.272911223015198","0.236875481854099","0.308946964176297"
"Big worries","1992","North Rhine-Westphalia","middle vocational","300","0.259952497655375","0.235370812132133","0.284534183178617"
"Big worries","1992","North Rhine-Westphalia","vocational + Abi","18","","",""
"Big worries","1992","North Rhine-Westphalia","higher vocational","30","0.229894472576212","0.160443565910679","0.299345379241746"
"Big worries","1992","North Rhine-Westphalia","higher education","33","0.146796747007608","0.0988168385350746","0.194776655480142"
"Big worries","1992","Hesse","in school","","","",""
"Big worries","1992","Hesse","inadequately","13","","",""
"Big worries","1992","Hesse","general elemantary","59","0.210555031544567","0.159813217059672","0.261296846029461"
"Big worries","1992","Hesse","middle vocational","71","0.17778626017819","0.141522267724768","0.214050252631612"
"Big worries","1992","Hesse","vocational + Abi","9","","",""
"Big worries","1992","Hesse","higher vocational","13","","",""
"Big worries","1992","Hesse","higher education","13","","",""
"Big worries","1992","Rhineland-Palatinate,Saarland","in school","","","",""
"Big worries","1992","Rhineland-Palatinate,Saarland","inadequately","8","","",""
"Big worries","1992","Rhineland-Palatinate,Saarland","general elemantary","60","0.282603332800484","0.220663733845267","0.344542931755702"
"Big worries","1992","Rhineland-Palatinate,Saarland","middle vocational","92","0.2600995719192","0.2121094301583","0.308089713680101"
"Big worries","1992","Rhineland-Palatinate,Saarland","vocational + Abi","1","","",""
"Big worries","1992","Rhineland-Palatinate,Saarland","higher vocational","9","","",""
"Big worries","1992","Rhineland-Palatinate,Saarland","higher education","1","","",""
"Big worries","1992","Baden-Württemberg","in school","","","",""
"Big worries","1992","Baden-Württemberg","inadequately","32","0.143784316887752","0.0929484897091282","0.194620144066376"
"Big worries","1992","Baden-Württemberg","general elemantary","104","0.218792311267321","0.181960362933108","0.255624259601534"
"Big worries","1992","Baden-Württemberg","middle vocational","166","0.223427533337035","0.194214146213922","0.252640920460148"
"Big worries","1992","Baden-Württemberg","vocational + Abi","12","","",""
"Big worries","1992","Baden-Württemberg","higher vocational","23","","",""
"Big worries","1992","Baden-Württemberg","higher education","20","","",""
"Big worries","1992","Bavaria","in school","2","","",""
"Big worries","1992","Bavaria","inadequately","14","","",""
"Big worries","1992","Bavaria","general elemantary","106","0.297745344253266","0.252246325415057","0.343244363091474"
"Big worries","1992","Bavaria","middle vocational","208","0.260844988687863","0.230809443178386","0.29088053419734"
"Big worries","1992","Bavaria","vocational + Abi","15","","",""
"Big worries","1992","Bavaria","higher vocational","30","0.312018899948882","0.222973779465811","0.401064020431954"
"Big worries","1992","Bavaria","higher education","22","","",""
"Big worries","1992","Berlin","in school","2","","",""
"Big worries","1992","Berlin","inadequately","8","","",""
"Big worries","1992","Berlin","general elemantary","32","0.343504416220435","0.249001700105122","0.438007132335748"
"Big worries","1992","Berlin","middle vocational","92","0.370856041941262","0.311335685274163","0.43037639860836"
"Big worries","1992","Berlin","vocational + Abi","2","","",""
"Big worries","1992","Berlin","higher vocational","12","","",""
"Big worries","1992","Berlin","higher education","66","0.425801922599756","0.344759064567509","0.506844780632003"
"Big worries","1992","Brandenburg","in school","2","","",""
"Big worries","1992","Brandenburg","inadequately","","","",""
"Big worries","1992","Brandenburg","general elemantary","12","","",""
"Big worries","1992","Brandenburg","middle vocational","120","0.343696813851653","0.294151709470799","0.393241918232507"
"Big worries","1992","Brandenburg","vocational + Abi","2","","",""
"Big worries","1992","Brandenburg","higher vocational","16","","",""
"Big worries","1992","Brandenburg","higher education","74","0.459506844810821","0.382765098884708","0.536248590736935"
"Big worries","1992","Mecklenburg-Western Pomerania","in school","","","",""
"Big worries","1992","Mecklenburg-Western Pomerania","inadequately","","","",""
"Big worries","1992","Mecklenburg-Western Pomerania","general elemantary","14","","",""
"Big worries","1992","Mecklenburg-Western Pomerania","middle vocational","82","0.35680139084684","0.294755050971894","0.418847730721787"
"Big worries","1992","Mecklenburg-Western Pomerania","vocational + Abi","","","",""
"Big worries","1992","Mecklenburg-Western Pomerania","higher vocational","8","","",""
"Big worries","1992","Mecklenburg-Western Pomerania","higher education","40","0.427170940012908","0.326635313679692","0.527706566346125"
"Big worries","1992","Saxony","in school","2","","",""
"Big worries","1992","Saxony","inadequately","1","","",""
"Big worries","1992","Saxony","general elemantary","46","0.327339080532401","0.249331336517033","0.405346824547769"
"Big worries","1992","Saxony","middle vocational","228","0.345514248476382","0.308900544406302","0.382127952546463"
"Big worries","1992","Saxony","vocational + Abi","12","","",""
"Big worries","1992","Saxony","higher vocational","29","","",""
"Big worries","1992","Saxony","higher education","110","0.443807189460147","0.382465226039026","0.505149152881267"
"Big worries","1992","Saxony-Anhalt","in school","1","","",""
"Big worries","1992","Saxony-Anhalt","inadequately","","","",""
"Big worries","1992","Saxony-Anhalt","general elemantary","21","","",""
"Big worries","1992","Saxony-Anhalt","middle vocational","133","0.278140432801096","0.235236263175332","0.32104460242686"
"Big worries","1992","Saxony-Anhalt","vocational + Abi","2","","",""
"Big worries","1992","Saxony-Anhalt","higher vocational","21","","",""
"Big worries","1992","Saxony-Anhalt","higher education","61","0.331929671915768","0.261349263710319","0.402510080121217"
"Big worries","1992","Thuringia","in school","1","","",""
"Big worries","1992","Thuringia","inadequately","1","","",""
"Big worries","1992","Thuringia","general elemantary","29","","",""
"Big worries","1992","Thuringia","middle vocational","171","0.395002403644155","0.349168793503686","0.440836013784623"
"Big worries","1992","Thuringia","vocational + Abi","1","","",""
"Big worries","1992","Thuringia","higher vocational","11","","",""
"Big worries","1992","Thuringia","higher education","64","0.510402885176927","0.423118048477511","0.597687721876343"
"Some worries","1992","Schleswig-Holstein","in school","1","","",""
"Some worries","1992","Schleswig-Holstein","inadequately","2","","",""
"Some worries","1992","Schleswig-Holstein","general elemantary","29","","",""
"Some worries","1992","Schleswig-Holstein","middle vocational","90","0.594170096736909","0.516614142030604","0.671726051443214"
"Some worries","1992","Schleswig-Holstein","vocational + Abi","3","","",""
"Some worries","1992","Schleswig-Holstein","higher vocational","11","","",""
"Some worries","1992","Schleswig-Holstein","higher education","7","","",""
"Some worries","1992","Hamburg","in school","2","","",""
"Some worries","1992","Hamburg","inadequately","4","","",""
"Some worries","1992","Hamburg","general elemantary","13","","",""
"Some worries","1992","Hamburg","middle vocational","51","0.557627506830406","0.451415259134836","0.663839754525976"
"Some worries","1992","Hamburg","vocational + Abi","5","","",""
"Some worries","1992","Hamburg","higher vocational","5","","",""
"Some worries","1992","Hamburg","higher education","8","","",""
"Some worries","1992","Lower Saxony","in school","4","","",""
"Some worries","1992","Lower Saxony","inadequately","18","","",""
"Some worries","1992","Lower Saxony","general elemantary","133","0.575835811854577","0.511825980281264","0.63984564342789"
"Some worries","1992","Lower Saxony","middle vocational","308","0.614643823181371","0.571596091897907","0.657691554464835"
"Some worries","1992","Lower Saxony","vocational + Abi","20","","",""
"Some worries","1992","Lower Saxony","higher vocational","47","0.69496294558805","0.587103993908999","0.802821897267102"
"Some worries","1992","Lower Saxony","higher education","46","0.621411733576032","0.513074927451073","0.729748539700991"
"Some worries","1992","Bremen","in school","","","",""
"Some worries","1992","Bremen","inadequately","1","","",""
"Some worries","1992","Bremen","general elemantary","11","","",""
"Some worries","1992","Bremen","middle vocational","30","0.542043513133292","0.40915715653265","0.674929869733934"
"Some worries","1992","Bremen","vocational + Abi","","","",""
"Some worries","1992","Bremen","higher vocational","1","","",""
"Some worries","1992","Bremen","higher education","1","","",""
"Some worries","1992","North Rhine-Westphalia","in school","24","","",""
"Some worries","1992","North Rhine-Westphalia","inadequately","94","0.539224991905418","0.464732357781083","0.613717626029753"
"Some worries","1992","North Rhine-Westphalia","general elemantary","333","0.560343706772176","0.520191174782933","0.600496238761419"
"Some worries","1992","North Rhine-Westphalia","middle vocational","722","0.58492538532969","0.557310185888021","0.612540584771358"
"Some worries","1992","North Rhine-Westphalia","vocational + Abi","59","0.581848821497284","0.479943097603432","0.683754545391135"
"Some worries","1992","North Rhine-Westphalia","higher vocational","94","0.68258423322954","0.605754219889572","0.759414246569508"
"Some worries","1992","North Rhine-Westphalia","higher education","147","0.697086959666545","0.634788485168767","0.759385434164322"
"Some worries","1992","Hesse","in school","16","","",""
"Some worries","1992","Hesse","inadequately","29","","",""
"Some worries","1992","Hesse","general elemantary","127","0.509463454720315","0.447245683048075","0.571681226392555"
"Some worries","1992","Hesse","middle vocational","287","0.639742848822707","0.594208075527589","0.685277622117825"
"Some worries","1992","Hesse","vocational + Abi","17","","",""
"Some worries","1992","Hesse","higher vocational","24","","",""
"Some worries","1992","Hesse","higher education","64","0.661748827331625","0.565593608100535","0.757904046562714"
"Some worries","1992","Rhineland-Palatinate,Saarland","in school","5","","",""
"Some worries","1992","Rhineland-Palatinate,Saarland","inadequately","21","","",""
"Some worries","1992","Rhineland-Palatinate,Saarland","general elemantary","110","0.541876646156912","0.473337055731882","0.610416236581942"
"Some worries","1992","Rhineland-Palatinate,Saarland","middle vocational","181","0.56873517473671","0.514557215985584","0.622913133487836"
"Some worries","1992","Rhineland-Palatinate,Saarland","vocational + Abi","12","","",""
"Some worries","1992","Rhineland-Palatinate,Saarland","higher vocational","17","","",""
"Some worries","1992","Rhineland-Palatinate,Saarland","higher education","33","0.800421639511908","0.678080562721103","0.922762716302713"
"Some worries","1992","Baden-Württemberg","in school","10","","",""
"Some worries","1992","Baden-Württemberg","inadequately","88","0.525055542586606","0.452704202127053","0.597406883046158"
"Some worries","1992","Baden-Württemberg","general elemantary","280","0.620132959252119","0.576893164477348","0.663372754026891"
"Some worries","1992","Baden-Württemberg","middle vocational","494","0.625209150302914","0.591259936095292","0.659158364510535"
"Some worries","1992","Baden-Württemberg","vocational + Abi","39","0.663610183901517","0.545043925694785","0.782176442108248"
"Some worries","1992","Baden-Württemberg","higher vocational","61","0.63558217325237","0.538291809990446","0.732872536514295"
"Some worries","1992","Baden-Württemberg","higher education","71","0.738185970847878","0.652870585665224","0.823501356030532"
"Some worries","1992","Bavaria","in school","17","","",""
