"plh0032","year","sampreg","sex","n","percent","lower_confidence","upper_confidence"
"Big worries","1989","West Germany","Female","843","0.185798960872032","0.17484934086727","0.196748580876795"
"Big worries","1989","East Germany","Male","","","",""
"Big worries","1989","East Germany","Female","","","",""
"Some worries","1989","West Germany","Male","2665","0.565030901422185","0.550893862659626","0.579167940184744"
"Some worries","1989","West Germany","Female","2895","0.595911266543108","0.582096589060617","0.609725944025598"
"Some worries","1989","East Germany","Male","","","",""
"Some worries","1989","East Germany","Female","","","",""
"No worries","1989","West Germany","Male","1261","0.268260600283027","0.255626340210542","0.280894860355512"
"No worries","1989","West Germany","Female","1109","0.21828977258486","0.206660536897008","0.229919008272712"
"No worries","1989","East Germany","Male","","","",""
"No worries","1989","East Germany","Female","","","",""
"Big worries","1990","West Germany","Male","791","0.173935275987443","0.163036878878769","0.184833673096117"
"Big worries","1990","West Germany","Female","899","0.198432452268131","0.187089570141172","0.20977533439509"
"Big worries","1990","East Germany","Male","788","0.362391751938644","0.341871678853777","0.382911825023511"
"Big worries","1990","East Germany","Female","847","0.347864411672779","0.328512501022247","0.367216322323311"
"Some worries","1990","West Germany","Male","2363","0.493470455453663","0.479095890034114","0.507845020873212"
"Some worries","1990","West Germany","Female","2620","0.548083823912064","0.533929163910404","0.562238483913725"
"Some worries","1990","East Germany","Male","1103","0.52301767236708","0.501695958356665","0.544339386377496"
"Some worries","1990","East Germany","Female","1269","0.547763820462053","0.527541582194999","0.567986058729107"
"No worries","1990","West Germany","Male","1493","0.332594268558894","0.319048174052327","0.34614036306546"
"No worries","1990","West Germany","Female","1230","0.253483723819804","0.241111673263515","0.265855774376094"
"No worries","1990","East Germany","Male","217","0.114590575694276","0.100993068146814","0.128188083241737"
"No worries","1990","East Germany","Female","211","0.104371767865167","0.0919493736615791","0.116794162068756"
"Big worries","1991","West Germany","Male","776","0.174989302285705","0.164062558200212","0.185916046371197"
"Big worries","1991","West Germany","Female","899","0.199221138918566","0.187889926444085","0.210552351393046"
"Big worries","1991","East Germany","Male","937","0.472330831092549","0.450313303552738","0.494348358632359"
"Big worries","1991","East Germany","Female","1044","0.471030986881124","0.450019426424962","0.492042547337287"
"Some worries","1991","West Germany","Male","2702","0.578712549893166","0.56451295536866","0.592912144417671"
"Some worries","1991","West Germany","Female","2860","0.60163643998374","0.58774781527965","0.615525064687829"
"Some worries","1991","East Germany","Male","900","0.451275254509126","0.429328890724787","0.473221618293465"
"Some worries","1991","East Germany","Female","1024","0.471198489951816","0.450186521483163","0.492210458420469"
"No worries","1991","West Germany","Male","1167","0.24629814782113","0.233907740142974","0.258688555499285"
"No worries","1991","West Germany","Female","1014","0.199142421097695","0.187812890668949","0.21047195152644"
"No worries","1991","East Germany","Male","138","0.0763939143983252","0.0646790486549069","0.0881087801417435"
"No worries","1991","East Germany","Female","100","0.0577705231670598","0.0479496535427104","0.0675913927914092"
"Big worries","1992","West Germany","Male","1059","0.238537327518918","0.226166014973887","0.25090864006395"
"Big worries","1992","West Germany","Female","1081","0.238474998367493","0.226359879091135","0.25059011764385"
"Big worries","1992","East Germany","Male","674","0.359369346980893","0.337657036196062","0.381081657765724"
"Big worries","1992","East Germany","Female","770","0.361284588164653","0.340640541165225","0.381928635164082"
"Some worries","1992","West Germany","Male","2723","0.601773137427232","0.587563108248677","0.615983166605786"
"Some worries","1992","West Germany","Female","2858","0.599529078289749","0.585598960024156","0.613459196555342"
"Some worries","1992","East Germany","Male","1009","0.53385303852803","0.511279275466286","0.556426801589774"
"Some worries","1992","East Germany","Female","1156","0.548505412457485","0.527119235479209","0.569891589435761"
"No worries","1992","West Germany","Male","777","0.15968953505385","0.149056153220757","0.170322916886943"
"No worries","1992","West Germany","Female","814","0.161995923342758","0.151521278842363","0.172470567843153"
"No worries","1992","East Germany","Male","193","0.106777614491077","0.0928026220917948","0.12075260689036"
"No worries","1992","East Germany","Female","154","0.0902099993778614","0.077898403740307","0.102521595015416"
"Big worries","1993","West Germany","Male","1787","0.401677771536774","0.387433217369111","0.415922325704436"
"Big worries","1993","West Germany","Female","1771","0.38979565542751","0.375883730172544","0.403707580682476"
"Big worries","1993","East Germany","Male","754","0.42332539045123","0.400575905520315","0.446074875382146"
"Big worries","1993","East Germany","Female","819","0.410707304285586","0.389210898818637","0.432203709752536"
"Some worries","1993","West Germany","Male","2431","0.539985984142503","0.525504296747553","0.554467671537453"
"Some worries","1993","West Germany","Female","2557","0.533354475540669","0.519123567406314","0.547585383675024"
"Some worries","1993","East Germany","Male","977","0.530169000862694","0.50718916122529","0.553148840500098"
"Some worries","1993","East Germany","Female","1088","0.526058388417049","0.504240460710082","0.547876316124017"
"No worries","1993","West Germany","Male","332","0.0583362443207235","0.0515260492330342","0.0651464394084128"
"No worries","1993","West Germany","Female","393","0.0768498690318205","0.0692520521106762","0.0844476859529649"
"No worries","1993","East Germany","Male","81","0.0465056086860755","0.0368098737931014","0.0562013435790496"
"No worries","1993","East Germany","Female","105","0.0632343072973643","0.0525995893985597","0.0738690251961688"
"Big worries","1994","West Germany","Male","1645","0.377364338937062","0.363067797658326","0.391660880215798"
"Big worries","1994","West Germany","Female","1638","0.35902724169669","0.345295115785525","0.372759367607855"
"Big worries","1994","East Germany","Male","707","0.399459138454076","0.376788413497045","0.422129863411108"
"Big worries","1994","East Germany","Female","800","0.402074089501018","0.38049893137121","0.423649247630826"
"Some worries","1994","West Germany","Male","2428","0.554739732020033","0.540081379342748","0.569398084697318"
"Some worries","1994","West Germany","Female","2646","0.556309171890948","0.542087435475168","0.570530908306728"
"Some worries","1994","East Germany","Male","990","0.546589924860277","0.523547173138305","0.569632676582249"
"Some worries","1994","East Germany","Female","1088","0.536313918630381","0.514370776253452","0.558257061007309"
"No worries","1994","West Germany","Male","343","0.0678959290429048","0.0604762071262612","0.0753156509595483"
"No worries","1994","West Germany","Female","404","0.0846635864123618","0.0766947852557621","0.0926323875689615"
"No worries","1994","East Germany","Male","96","0.053950936685647","0.0434937642160065","0.0644081091552875"
"No worries","1994","East Germany","Female","96","0.0616119918686015","0.0510316157537268","0.0721923679834762"
"Big worries","1995","West Germany","Male","1146","0.248371020967781","0.235944367011745","0.260797674923816"
"Big worries","1995","West Germany","Female","1228","0.256829384152036","0.244647701422502","0.26901106688157"
"Big worries","1995","East Germany","Male","459","0.265360961041169","0.244639023134993","0.286082898947346"
"Big worries","1995","East Germany","Female","536","0.280393972985017","0.260390057368831","0.300397888601204"
"Some worries","1995","West Germany","Male","2867","0.616218938617168","0.60223236691475","0.630205510319586"
"Some worries","1995","West Germany","Female","3101","0.628127959081705","0.614651943941212","0.641603974222198"
"Some worries","1995","East Germany","Male","1122","0.634274282202993","0.611669977523213","0.656878586882773"
"Some worries","1995","East Germany","Female","1233","0.629285417192029","0.607776083874823","0.650794750509236"
"No worries","1995","West Germany","Male","631","0.135410040415051","0.125569192654807","0.145250888175295"
"No worries","1995","West Germany","Female","612","0.115042656766259","0.106145908875171","0.123939404657347"
"No worries","1995","East Germany","Male","163","0.100364756755838","0.0862621726261416","0.114467340885534"
"No worries","1995","East Germany","Female","168","0.0903206098229532","0.0775556077712846","0.103085611874622"
"Big worries","1996","West Germany","Male","2017","0.468955450078561","0.45443290143432","0.483477998722802"
"Big worries","1996","West Germany","Female","1892","0.423067794779371","0.409166505861499","0.436969083697242"
"Big worries","1996","East Germany","Male","783","0.448508001820144","0.425233092261409","0.471782911378879"
"Big worries","1996","East Germany","Female","811","0.429520358747982","0.407464724135879","0.451575993360086"
"Some worries","1996","West Germany","Male","2222","0.470044640799273","0.455520155044253","0.484569126554294"
"Some worries","1996","West Germany","Female","2577","0.506130130301322","0.492062366867197","0.520197893735447"
"Some worries","1996","East Germany","Male","890","0.505128878266051","0.481730785899525","0.528526970632576"
"Some worries","1996","East Germany","Female","1001","0.505736494081851","0.483459887971689","0.528013100192014"
"No worries","1996","West Germany","Male","297","0.0609999091221656","0.0540351038393632","0.067964714404968"
"No worries","1996","West Germany","Female","383","0.0708020749193077","0.0635849403486058","0.0780192094900096"
"No worries","1996","East Germany","Male","81","0.046363119913805","0.0365227563952932","0.0562034834323168"
"No worries","1996","East Germany","Female","123","0.0647431471701663","0.0537791236327692","0.0757071707075633"
"Big worries","1997","West Germany","Male","2024","0.47494432705014","0.460306730052707","0.489581924047574"
"Big worries","1997","West Germany","Female","2116","0.476361409729341","0.462164212660808","0.490558606797873"
"Big worries","1997","East Germany","Male","892","0.52650492835389","0.503111815359753","0.549898041348026"
"Big worries","1997","East Germany","Female","1009","0.538078745748703","0.515614366793509","0.560543124703897"
"Some worries","1997","West Germany","Male","2214","0.477658544542595","0.463017172410864","0.492299916674326"
"Some worries","1997","West Germany","Female","2347","0.470669335801773","0.456480721554838","0.484857950048708"
"Some worries","1997","East Germany","Male","809","0.444349748809584","0.421069249336284","0.467630248282885"
"Some worries","1997","East Germany","Female","827","0.428273496303333","0.405976709197086","0.450570283409579"
"No worries","1997","West Germany","Male","233","0.0473971284072647","0.0411687109332911","0.0536255458812383"
"No worries","1997","West Germany","Female","291","0.0529692544688857","0.0466025825345781","0.0593359264031932"
"No worries","1997","East Germany","Male","49","0.0291453228365261","0.0212641542901283","0.037026491382924"
"No worries","1997","East Germany","Female","56","0.0336477579479645","0.025522571792052","0.0417729441038771"
"Big worries","1998","West Germany","Male","1996","0.408569032263992","0.394974907380672","0.422163157147312"
"Big worries","1998","West Germany","Female","2089","0.40180855679151","0.388704439806281","0.414912673776738"
"Big worries","1998","East Germany","Male","944","0.516689308700707","0.494046039176517","0.539332578224898"
"Big worries","1998","East Germany","Female","1040","0.523436531041507","0.501563951471604","0.545309110611409"
"Some worries","1998","West Germany","Male","2634","0.52052698473704","0.506711370082416","0.534342599391664"
"Some worries","1998","West Germany","Female","2866","0.520175916788727","0.506822444346137","0.533529389231317"
"Some worries","1998","East Germany","Male","852","0.442809727858387","0.420302524412465","0.465316931304308"
"Some worries","1998","East Germany","Female","887","0.433843282496075","0.412139152229643","0.455547412762506"
"No worries","1998","West Germany","Male","393","0.070903982998968","0.0638060463773135","0.0780019196206225"
"No worries","1998","West Germany","Female","422","0.0780155264197634","0.0708469916148765","0.0851840612246502"
"No worries","1998","East Germany","Male","75","0.040500963440906","0.0315686049243023","0.0494333219575097"
"No worries","1998","East Germany","Female","76","0.0427201864624186","0.0338640635249781","0.0515763093998591"
"Big worries","1999","West Germany","Male","1147","0.25190605987241","0.239636808103781","0.264175311641039"
"Big worries","1999","West Germany","Female","1224","0.257542439692003","0.245571754499512","0.269513124884494"
"Big worries","1999","East Germany","Male","517","0.276119926396846","0.255608359298771","0.29663149349492"
"Big worries","1999","East Germany","Female","617","0.319884618628533","0.299298114053741","0.340471123203326"
"Some worries","1999","West Germany","Male","3082","0.628723871819886","0.615068636433496","0.642379107206275"
"Some worries","1999","West Germany","Female","3337","0.638686476308865","0.625535900811714","0.651837051806016"
"Some worries","1999","East Germany","Male","1187","0.653697109322946","0.631868151726221","0.675526066919672"
"Some worries","1999","East Germany","Female","1222","0.615077536163209","0.593601892106808","0.63655318021961"
"No worries","1999","West Germany","Male","580","0.119370068307705","0.110206488955821","0.128533647659588"
"No worries","1999","West Germany","Female","565","0.103771083999132","0.0954226226132544","0.11211954538501"
"No worries","1999","East Germany","Male","121","0.070182964280208","0.0584628658324908","0.0819030627279252"
"No worries","1999","East Germany","Female","133","0.0650378452082576","0.0541541912844564","0.0759214991320588"
"Big worries","2000","West Germany","Male","1639","0.187899855457838","0.179727578832519","0.196072132083158"
"Big worries","2000","West Germany","Female","1821","0.19804326883912","0.190005683199519","0.206080854478721"
"Big worries","2000","East Germany","Male","877","0.311012958463628","0.293820805744435","0.328205111182821"
"Big worries","2000","East Germany","Female","955","0.320864938793426","0.304281867228368","0.337448010358484"
"Some worries","2000","West Germany","Male","5326","0.603854046640625","0.593621855499601","0.614086237781649"
"Some worries","2000","West Germany","Female","5951","0.626062419499008","0.616304022638427","0.635820816359588"
"Some worries","2000","East Germany","Male","1598","0.57101664510495","0.552635181190982","0.589398109018919"
"Some worries","2000","East Germany","Female","1821","0.588077881051014","0.570593480554492","0.605562281547537"
"No worries","2000","West Germany","Male","1812","0.208246097901537","0.199751191770785","0.216741004032289"
"No worries","2000","West Germany","Female","1672","0.175894311661872","0.168215615998609","0.183573007325136"
"No worries","2000","East Germany","Male","310","0.117970396431422","0.105990209585015","0.129950583277828"
"No worries","2000","East Germany","Female","268","0.09105718015556","0.0808371742411121","0.101277186070008"
"Big worries","2001","West Germany","Male","1315","0.17002605023296","0.161740249493516","0.178311850972404"
"Big worries","2001","West Germany","Female","1427","0.175741008469365","0.167681619596585","0.183800397342144"
"Big worries","2001","East Germany","Male","856","0.340410802827421","0.322242397084784","0.358579208570057"
"Big worries","2001","East Germany","Female","927","0.328547780948972","0.311194049583395","0.345901512314548"
"Some worries","2001","West Germany","Male","4921","0.621393118089743","0.610694640219386","0.6320915959601"
"Some worries","2001","West Germany","Female","5433","0.624743963683645","0.614491019682615","0.634996907684676"
"Some worries","2001","East Germany","Male","1485","0.548013580452844","0.528931015921476","0.567096144984212"
"Some worries","2001","East Germany","Female","1616","0.56889249864643","0.550594906709786","0.587190090583075"
"No worries","2001","West Germany","Male","1660","0.208580831677298","0.19961924311647","0.217542420238125"
"No worries","2001","West Germany","Female","1707","0.19951502784699","0.191052539070505","0.207977516623475"
"No worries","2001","East Germany","Male","272","0.111575616719736","0.0995037823279917","0.123647451111479"
"No worries","2001","East Germany","Female","271","0.102559720404598","0.0913504527964047","0.113768988012791"
"Big worries","2002","West Germany","Male","2580","0.314839157333576","0.304966633774342","0.324711680892811"
"Big worries","2002","West Germany","Female","2632","0.30896789951562","0.299474771769628","0.318461027261613"
"Big worries","2002","East Germany","Male","1215","0.459131936561012","0.440097629017756","0.478166244104267"
"Big worries","2002","East Germany","Female","1257","0.451690922811387","0.433237867246182","0.470143978376592"
"Some worries","2002","West Germany","Male","5035","0.581822407562348","0.571337535362398","0.592307279762299"
"Some worries","2002","West Germany","Female","5468","0.583580676678154","0.573452776260338","0.593708577095971"
"Some worries","2002","East Germany","Male","1273","0.488304161809965","0.469211177453933","0.507397146165998"
"Some worries","2002","East Germany","Female","1397","0.491120339296062","0.472583469611014","0.509657208981109"
"No worries","2002","West Germany","Male","887","0.103338435104075","0.0968680108409262","0.109808859367224"
"No worries","2002","West Germany","Female","1001","0.107451423806225","0.101088956673222","0.113813890939228"
"No worries","2002","East Germany","Male","145","0.0525639016290229","0.0440399412511821","0.0610878620068637"
"No worries","2002","East Germany","Female","140","0.0571887378925511","0.0485787502721479","0.0657987255129544"
"Big worries","2003","West Germany","Male","4415","0.550480057761395","0.539653685882176","0.561306429640614"
"Big worries","2003","West Germany","Female","4422","0.514609512884168","0.504124348162574","0.525094677605763"
"Big worries","2003","East Germany","Male","1635","0.64582348733804","0.627393854926614","0.664253119749466"
"Big worries","2003","East Germany","Female","1711","0.611572506585252","0.593425341671238","0.629719671499266"
"Some worries","2003","West Germany","Male","3290","0.39697963489279","0.38633115126353","0.407628118522049"
"Some worries","2003","West Germany","Female","3855","0.433672175625386","0.423275237691705","0.444069113559066"
"Some worries","2003","East Germany","Male","883","0.32725855764517","0.309177681400964","0.345339433889376"
"Some worries","2003","East Germany","Female","982","0.353824214121259","0.336020978349032","0.371627449893486"
"No worries","2003","West Germany","Male","405","0.0525403073458153","0.0476844676631331","0.0573961470284975"
"No worries","2003","West Germany","Female","451","0.051718311490446","0.0470722861613021","0.0563643368195899"
"No worries","2003","East Germany","Male","69","0.0269179550167902","0.0206813873650102","0.0331545226685701"
"No worries","2003","East Germany","Female","78","0.0346032792934894","0.0277980718744519","0.041408486712527"
"Big worries","2004","West Germany","Male","3758","0.491659686988948","0.480620880582594","0.502698493395303"
"Big worries","2004","West Germany","Female","3973","0.485379222075612","0.474754370367411","0.496004073783813"
"Big worries","2004","East Germany","Male","1400","0.577828222662595","0.558494526128372","0.597161919196819"
"Big worries","2004","East Germany","Female","1503","0.553986409150516","0.535340207825869","0.572632610475163"
"Some worries","2004","West Germany","Male","3621","0.447368806690063","0.436389799035444","0.458347814344682"
"Some worries","2004","West Germany","Female","3995","0.453254600615969","0.442671758735992","0.463837442495946"
"Some worries","2004","East Germany","Male","998","0.379353828614679","0.360359882563244","0.398347774666115"
"Some worries","2004","East Germany","Female","1119","0.401434402560642","0.383046595515993","0.419822209605292"
"No worries","2004","West Germany","Male","500","0.0609715063209885","0.0556880832491396","0.0662549293928373"
"No worries","2004","West Germany","Female","532","0.0613661773084191","0.0562640503258815","0.0664683042909568"
"No worries","2004","East Germany","Male","109","0.0428179487227256","0.0348932798225696","0.0507426176228815"
"No worries","2004","East Germany","Female","108","0.0445791882888414","0.0368375978028079","0.0523207787748749"
"Big worries","2005","West Germany","Male","3972","0.542464832419552","0.531180075484673","0.553749589354431"
"Big worries","2005","West Germany","Female","4138","0.523115949312011","0.512299492821316","0.533932405802705"
"Big worries","2005","East Germany","Male","1458","0.606492890138693","0.587041057120963","0.625944723156422"
"Big worries","2005","East Germany","Female","1571","0.604069047329529","0.585349955868308","0.622788138790751"
"Some worries","2005","West Germany","Male","3156","0.410674300924996","0.399530826318518","0.421817775531475"
"Some worries","2005","West Germany","Female","3624","0.422415041578425","0.411718158406167","0.433111924750683"
"Some worries","2005","East Germany","Male","872","0.35296051087613","0.333932217576054","0.371988804176206"
"Some worries","2005","East Germany","Female","962","0.35836274188338","0.340008436222902","0.376717047543859"
"No worries","2005","West Germany","Male","359","0.0468608666554516","0.0420737117259599","0.0516480215849434"
"No worries","2005","West Germany","Female","429","0.0544690091095645","0.0495543630173303","0.0593836552017986"
"No worries","2005","East Germany","Male","93","0.0405465989851775","0.0326931478984346","0.0484000500719204"
"No worries","2005","East Germany","Female","89","0.0375682107870904","0.0302899605532149","0.0448464610209659"
"Big worries","2006","West Germany","Male","3375","0.435228718794306","0.424323536883576","0.446133900705036"
"Big worries","2006","West Germany","Female","3717","0.44126333083969","0.430851683968353","0.451674977711027"
"Big worries","2006","East Germany","Male","1200","0.473243486635911","0.453776768083704","0.492710205188119"
"Big worries","2006","East Germany","Female","1310","0.487329640503069","0.468648118226963","0.506011162779175"
"Some worries","2006","West Germany","Male","3977","0.485652848883112","0.474659526107638","0.496646171658586"
"Some worries","2006","West Germany","Female","4451","0.492658119218403","0.482175010188441","0.503141228248364"
"Some worries","2006","East Germany","Male","1177","0.456261625668578","0.43684170577895","0.475681545558206"
"Some worries","2006","East Germany","Female","1302","0.457248047175622","0.438628960608065","0.475867133743179"
"No worries","2006","West Germany","Male","588","0.0791184323225824","0.0731812748681936","0.0850555897769711"
"No worries","2006","West Germany","Female","569","0.0660785499419078","0.0608695740153519","0.0712875258684637"
"No worries","2006","East Germany","Male","150","0.070494887695511","0.0605144365539877","0.0804753388370343"
"No worries","2006","East Germany","Female","138","0.0554223123213087","0.0468708003871762","0.0639738242554411"
"Big worries","2007","West Germany","Male","1579","0.228540756713378","0.218947258179115","0.238134255247641"
"Big worries","2007","West Germany","Female","1997","0.260772754674895","0.251219514876485","0.270325994473305"
"Big worries","2007","East Germany","Male","642","0.265279276216269","0.24763868702233","0.282919865410208"
"Big worries","2007","East Germany","Female","770","0.313433708902845","0.295595854823922","0.331271562981768"
"Some worries","2007","West Germany","Male","4338","0.584519933247909","0.573260579892508","0.595779286603309"
"Some worries","2007","West Germany","Female","4891","0.597795107819381","0.587125942563375","0.608464273075388"
"Some worries","2007","East Germany","Male","1442","0.597403852480544","0.577807777327248","0.61699992763384"
"Some worries","2007","East Germany","Female","1574","0.586832427954128","0.567898152800781","0.605766703107476"
"No worries","2007","West Germany","Male","1442","0.186939310038713","0.178031919596517","0.195846700480909"
"No worries","2007","West Germany","Female","1226","0.141432137505724","0.133849994768946","0.149014280242501"
"No worries","2007","East Germany","Male","322","0.137316871303187","0.123564174080965","0.151069568525409"
"No worries","2007","East Germany","Female","254","0.0997338631430267","0.0882116661569775","0.111256060129076"
"Big worries","2008","West Germany","Male","1611","0.239930826660236","0.229866373492275","0.249995279828196"
"Big worries","2008","West Germany","Female","1889","0.259867886961065","0.250042194521968","0.269693579400163"
"Big worries","2008","East Germany","Male","601","0.270484334152677","0.252361815374391","0.288606852930963"
"Big worries","2008","East Germany","Female","689","0.304427246086053","0.286294595873686","0.322559896298419"
"Some worries","2008","West Germany","Male","4259","0.613589065479399","0.602113235422537","0.62506489553626"
"Some worries","2008","West Germany","Female","4759","0.611795790239711","0.600877224411251","0.62271435606817"
"Some worries","2008","East Germany","Male","1398","0.592821639158023","0.572777631611986","0.61286564670406"
"Some worries","2008","East Germany","Female","1523","0.594878665277092","0.575534277136098","0.614223053418086"
"No worries","2008","West Germany","Male","1046","0.146480107860366","0.138146813019855","0.154813402700876"
"No worries","2008","West Germany","Female","1005","0.128336322799224","0.120842878135605","0.135829767462843"
"No worries","2008","East Germany","Male","309","0.1366940266893","0.12267921295109","0.15070884042751"
"No worries","2008","East Germany","Female","262","0.100694088636855","0.0888362931640292","0.112551884109682"
"Big worries","2009","West Germany","Male","2861","0.444166858273077","0.432019293169172","0.456314423376982"
"Big worries","2009","West Germany","Female","3104","0.44597505172003","0.434394121723864","0.457555981716196"
"Big worries","2009","East Germany","Male","943","0.422573852476248","0.401894956451123","0.443252748501372"
"Big worries","2009","East Germany","Female","1066","0.466866215768781","0.446742210445265","0.486990221092296"
"Some worries","2009","West Germany","Male","3156","0.48861818303985","0.476397333583881","0.500839032495819"
"Some worries","2009","West Germany","Female","3600","0.500077480676516","0.488428350663642","0.51172661068939"
"Some worries","2009","East Germany","Male","1093","0.503951264332559","0.483020539936605","0.524881988728514"
"Some worries","2009","East Germany","Female","1167","0.467598446751253","0.447472501620899","0.487724391881607"
"No worries","2009","West Germany","Male","410","0.0672149586870729","0.0610933199642009","0.0733365974099449"
"No worries","2009","West Germany","Female","373","0.053947467603454","0.0486840642728608","0.0592108709340472"
"No worries","2009","East Germany","Male","156","0.0734748831911931","0.0625522872849185","0.0843974790974678"
"No worries","2009","East Germany","Female","128","0.0655353374799661","0.0555532974069828","0.0755173775529493"
"Big worries","2010","West Germany","Male","3022","0.370952408781171","0.360630179628222","0.38127463793412"
"Big worries","2010","West Germany","Female","3523","0.360297909299902","0.350930904473397","0.369664914126407"
"Big worries","2010","East Germany","Male","867","0.363410296550262","0.344593761697465","0.382226831403059"
"Big worries","2010","East Germany","Female","1036","0.362519970189768","0.345228088630801","0.379811851748735"
"Some worries","2010","West Germany","Male","4603","0.541291592130732","0.530643871753643","0.55193931250782"
"Some worries","2010","West Germany","Female","5815","0.566460273723926","0.556791304755573","0.57612924269228"
"Some worries","2010","East Germany","Male","1393","0.555005944868383","0.535564114375247","0.574447775361518"
"Some worries","2010","East Germany","Female","1681","0.570870366701719","0.553066841859682","0.588673891543756"
"No worries","2010","West Germany","Male","788","0.0877559990880975","0.0817100210947473","0.0938019770814476"
"No worries","2010","West Germany","Female","753","0.0732418169761721","0.06815854019394","0.0783250937584042"
"No worries","2010","East Germany","Male","250","0.0815837585813555","0.0708751544870447","0.0922923626756662"
"No worries","2010","East Germany","Female","252","0.0666096631085135","0.0576406788658918","0.0755786473511352"
"Big worries","2011","West Germany","Male","2068","0.199165579009054","0.191306516152349","0.20702464186576"
"Big worries","2011","West Germany","Female","2624","0.219813647739238","0.212409782722805","0.227217512755671"
"Big worries","2011","East Germany","Male","662","0.255236119606787","0.239254478155018","0.271217761058556"
"Big worries","2011","East Germany","Female","809","0.250172812640741","0.235633789171948","0.264711836109533"
"Some worries","2011","West Germany","Male","5870","0.60526124037507","0.595642491801745","0.614879988948395"
