"plh0036","year","e11102","pgisced97","n","percent","lower_confidence","upper_confidence"
"Big worries","1984","Not Employed","in school","116","0.666173683231949","0.596304914789918","0.73604245167398"
"Big worries","1984","Not Employed","inadequately","108","0.314505276582437","0.267321505601304","0.36168904756357"
"Big worries","1984","Not Employed","general elemantary","755","0.427181180022277","0.403918332371693","0.450444027672861"
"Big worries","1984","Not Employed","middle vocational","951","0.497041100337026","0.474361346750492","0.519720853923559"
"Big worries","1984","Not Employed","vocational + Abi","54","0.700106649986353","0.600320308356847","0.79989299161586"
"Big worries","1984","Not Employed","higher vocational","108","0.563468936857049","0.491808121440826","0.635129752273273"
"Big worries","1984","Not Employed","higher education","97","0.578114801621855","0.501108948556846","0.655120654686863"
"Big worries","1984","Employed","in school","7","","",""
"Big worries","1984","Employed","inadequately","162","0.297295064274465","0.26125926119642","0.333330867352509"
"Big worries","1984","Employed","general elemantary","728","0.465141716385501","0.441319122008463","0.488964310762539"
"Big worries","1984","Employed","middle vocational","1996","0.553444883950691","0.537619803663417","0.569269964237966"
"Big worries","1984","Employed","vocational + Abi","147","0.712111076719192","0.653339544152893","0.770882609285491"
"Big worries","1984","Employed","higher vocational","302","0.638808607462913","0.595382266511462","0.682234948414363"
"Big worries","1984","Employed","higher education","427","0.691801775271777","0.65563024962421","0.727973300919344"
"Some worries","1984","Not Employed","in school","49","0.28278236364657","0.216058573630027","0.349506153663113"
"Some worries","1984","Not Employed","inadequately","148","0.400167706804214","0.350381096114411","0.449954317494017"
"Some worries","1984","Not Employed","general elemantary","779","0.448680420486794","0.425291054530575","0.472069786443013"
"Some worries","1984","Not Employed","middle vocational","766","0.4214434167838","0.399044939792959","0.443841893774641"
"Some worries","1984","Not Employed","vocational + Abi","25","","",""
"Some worries","1984","Not Employed","higher vocational","63","0.348477668863256","0.279629672008594","0.417325665717917"
"Some worries","1984","Not Employed","higher education","48","0.345062643638687","0.270937012971371","0.419188274306002"
"Some worries","1984","Employed","in school","1","","",""
"Some worries","1984","Employed","inadequately","280","0.457475665279874","0.418197837306817","0.49675349325293"
"Some worries","1984","Employed","general elemantary","705","0.42792138684041","0.404290125684138","0.451552647996682"
"Some worries","1984","Employed","middle vocational","1516","0.388626827014396","0.373110433825544","0.404143220203248"
"Some worries","1984","Employed","vocational + Abi","67","0.267743273526591","0.210269245307957","0.325217301745225"
"Some worries","1984","Employed","higher vocational","154","0.332310258647368","0.289725088372926","0.37489542892181"
"Some worries","1984","Employed","higher education","179","0.281500238430207","0.246270159019505","0.316730317840908"
"No worries","1984","Not Employed","in school","10","","",""
"No worries","1984","Not Employed","inadequately","116","0.285327016613349","0.23943873961375","0.331215293612949"
"No worries","1984","Not Employed","general elemantary","203","0.124138399490929","0.108631713380691","0.139645085601168"
"No worries","1984","Not Employed","middle vocational","150","0.0815154828791742","0.0691037647341343","0.0939272010242142"
"No worries","1984","Not Employed","vocational + Abi","2","","",""
"No worries","1984","Not Employed","higher vocational","13","","",""
"No worries","1984","Not Employed","higher education","13","","",""
"No worries","1984","Employed","in school","1","","",""
"No worries","1984","Employed","inadequately","176","0.245229270445661","0.211309919655752","0.279148621235571"
"No worries","1984","Employed","general elemantary","251","0.106936896774089","0.0921770479457236","0.121696745602455"
"No worries","1984","Employed","middle vocational","279","0.057928289034913","0.0504919611445494","0.0653646169252766"
"No worries","1984","Employed","vocational + Abi","14","","",""
"No worries","1984","Employed","higher vocational","14","","",""
"No worries","1984","Employed","higher education","20","","",""
"Big worries","1985","Not Employed","in school","111","0.653617189198284","0.58410647720072","0.723127901195849"
"Big worries","1985","Not Employed","inadequately","83","0.287129303630691","0.237866431773933","0.336392175487449"
"Big worries","1985","Not Employed","general elemantary","609","0.393343019974322","0.368696205586731","0.417989834361913"
"Big worries","1985","Not Employed","middle vocational","810","0.462365532950922","0.438685786679983","0.486045279221861"
"Big worries","1985","Not Employed","vocational + Abi","53","0.691654768155216","0.589168873701983","0.794140662608449"
"Big worries","1985","Not Employed","higher vocational","82","0.489720428101711","0.414129156411589","0.565311699791834"
"Big worries","1985","Not Employed","higher education","87","0.555788575077774","0.47600662884446","0.635570521311088"
"Big worries","1985","Employed","in school","4","","",""
"Big worries","1985","Employed","inadequately","135","0.286065513471247","0.24621384126532","0.325917185677174"
"Big worries","1985","Employed","general elemantary","592","0.415779082807247","0.391042879671319","0.440515285943176"
"Big worries","1985","Employed","middle vocational","1602","0.48269868864079","0.465980689422562","0.499416687859018"
"Big worries","1985","Employed","vocational + Abi","121","0.656388932910979","0.59007127585929","0.722706589962668"
"Big worries","1985","Employed","higher vocational","245","0.536699369599536","0.490627183233389","0.582771555965683"
"Big worries","1985","Employed","higher education","365","0.601702049063575","0.562628377988282","0.640775720138869"
"Some worries","1985","Not Employed","in school","61","0.316074290206273","0.248152223958843","0.383996356453704"
"Some worries","1985","Not Employed","inadequately","152","0.474790211992466","0.42041601326857","0.529164410716363"
"Some worries","1985","Not Employed","general elemantary","723","0.485430449708897","0.460213705087806","0.510647194329989"
"Some worries","1985","Not Employed","middle vocational","753","0.449894087472445","0.426266517049976","0.473521657894914"
"Some worries","1985","Not Employed","vocational + Abi","21","","",""
"Some worries","1985","Not Employed","higher vocational","74","0.432742411970419","0.357822313786777","0.50766251015406"
"Some worries","1985","Not Employed","higher education","58","0.416837732201991","0.337672739306204","0.496002725097778"
"Some worries","1985","Employed","in school","2","","",""
"Some worries","1985","Employed","inadequately","229","0.483953858888572","0.439885095644607","0.528022622132538"
"Some worries","1985","Employed","general elemantary","731","0.484528793611889","0.459446042430646","0.509611544793132"
"Some worries","1985","Employed","middle vocational","1596","0.461195026397976","0.444517464661605","0.477872588134347"
"Some worries","1985","Employed","vocational + Abi","63","0.318877589492476","0.253798785635966","0.383956393348986"
"Some worries","1985","Employed","higher vocational","189","0.425119580947868","0.379443782611018","0.470795379284717"
"Some worries","1985","Employed","higher education","220","0.365483388628869","0.327046807183967","0.403919970073771"
"No worries","1985","Not Employed","in school","8","","",""
"No worries","1985","Not Employed","inadequately","89","0.238080484376843","0.191704618274998","0.284456350478688"
"No worries","1985","Not Employed","general elemantary","177","0.121226530316781","0.104758533391529","0.137694527242032"
"No worries","1985","Not Employed","middle vocational","140","0.0877403795766326","0.0743034590818504","0.101177300071415"
"No worries","1985","Not Employed","vocational + Abi","4","","",""
"No worries","1985","Not Employed","higher vocational","12","","",""
"No worries","1985","Not Employed","higher education","4","","",""
"No worries","1985","Employed","in school","1","","",""
"No worries","1985","Employed","inadequately","130","0.229980627640181","0.19287147226327","0.267089783017092"
"No worries","1985","Employed","general elemantary","202","0.0996921235808638","0.0846558881331432","0.114728359028584"
"No worries","1985","Employed","middle vocational","234","0.0561062849612336","0.0484071531457888","0.0638054167766784"
"No worries","1985","Employed","vocational + Abi","13","","",""
"No worries","1985","Employed","higher vocational","16","","",""
"No worries","1985","Employed","higher education","18","","",""
"Big worries","1986","Not Employed","in school","90","0.544146388993314","0.471388110655087","0.616904667331541"
"Big worries","1986","Not Employed","inadequately","83","0.278256515863811","0.228767716062411","0.32774531566521"
"Big worries","1986","Not Employed","general elemantary","497","0.355352770593659","0.329802585062014","0.380902956125304"
"Big worries","1986","Not Employed","middle vocational","705","0.411933850420972","0.387988805157008","0.435878895684936"
"Big worries","1986","Not Employed","vocational + Abi","39","0.497359056501078","0.381058213456054","0.613659899546102"
"Big worries","1986","Not Employed","higher vocational","72","0.417873789028092","0.342158177989575","0.493589400066609"
"Big worries","1986","Not Employed","higher education","72","0.483789065716116","0.402166833274321","0.565411298157911"
"Big worries","1986","Employed","in school","1","","",""
"Big worries","1986","Employed","inadequately","125","0.338630351795269","0.295383525072392","0.381877178518146"
"Big worries","1986","Employed","general elemantary","556","0.388605771414663","0.364133690606493","0.413077852222833"
"Big worries","1986","Employed","middle vocational","1474","0.456961245964469","0.440062284255376","0.473860207673563"
"Big worries","1986","Employed","vocational + Abi","99","0.531775930506881","0.463133717313575","0.600418143700186"
"Big worries","1986","Employed","higher vocational","205","0.484557275444575","0.436416765452546","0.532697785436604"
"Big worries","1986","Employed","higher education","323","0.532385034012303","0.492560880322164","0.572209187702443"
"Some worries","1986","Not Employed","in school","77","0.395178816321521","0.323758435200453","0.466599197442588"
"Some worries","1986","Not Employed","inadequately","141","0.386022819697213","0.332260819455974","0.439784819938452"
"Some worries","1986","Not Employed","general elemantary","653","0.479483935931432","0.452814904432022","0.506152967430842"
"Some worries","1986","Not Employed","middle vocational","735","0.460671844125132","0.436421873743878","0.484921814506386"
"Some worries","1986","Not Employed","vocational + Abi","24","","",""
"Some worries","1986","Not Employed","higher vocational","74","0.467198837764715","0.390606072835944","0.543791602693486"
"Some worries","1986","Not Employed","higher education","67","0.473142165796975","0.391594902117831","0.554689429476119"
"Some worries","1986","Employed","in school","4","","",""
