"plh0036","year","regtyp","sampreg","n","percent","lower_confidence","upper_confidence","value"
"Big worries","1985","Urban Area","West Germany","3979","0.481008452761942","0.470498646828861","0.491518258695023","1"
"Big worries","1985","Urban Area","East Germany","","","","","1"
"Big worries","1985","Rural Area","West Germany","967","0.436600565825561","0.416093812603485","0.457107319047637","1"
"Big worries","1985","Rural Area","East Germany","","","","","1"
"No worries","1985","Urban Area","West Germany","863","0.0770840238911874","0.0714735251290424","0.0826945226533324","3"
"No worries","1985","Urban Area","East Germany","","","","","3"
"No worries","1985","Rural Area","West Germany","209","0.086068093086298","0.0744716562973817","0.0976645298752142","3"
"No worries","1985","Rural Area","East Germany","","","","","3"
"Some worries","1985","Urban Area","West Germany","3840","0.44190752334687","0.431461355926445","0.452353690767295","2"
"Some worries","1985","Urban Area","East Germany","","","","","2"
"Some worries","1985","Rural Area","West Germany","1071","0.477331341088141","0.456678977624901","0.497983704551381","2"
"Some worries","1985","Rural Area","East Germany","","","","","2"
"Big worries","1986","Urban Area","West Germany","3529","0.436926652861166","0.42628469157359","0.447568614148743","1"
"Big worries","1986","Urban Area","East Germany","","","","","1"
"Big worries","1986","Rural Area","West Germany","853","0.401043437250065","0.380369883350491","0.42171699114964","1"
"Big worries","1986","Rural Area","East Germany","","","","","1"
"No worries","1986","Urban Area","West Germany","928","0.100209863815994","0.0937672697171451","0.106652457914843","3"
"No worries","1986","Rural Area","West Germany","272","0.123131933371336","0.109271581800301","0.13699228494237","3"
"No worries","1986","Urban Area","East Germany","","","","","3"
"No worries","1986","Rural Area","East Germany","","","","","3"
"Some worries","1986","Urban Area","West Germany","3888","0.46286348332284","0.452165455589637","0.473561511056042","2"
"Some worries","1986","Urban Area","East Germany","","","","","2"
"Some worries","1986","Rural Area","West Germany","1034","0.475824629378599","0.454758558827469","0.496890699929729","2"
"Some worries","1986","Rural Area","East Germany","","","","","2"
"Big worries","1987","Urban Area","West Germany","4550","0.589095703170214","0.578482987775419","0.599708418565009","1"
"Big worries","1987","Urban Area","East Germany","","","","","1"
"Big worries","1987","Rural Area","West Germany","1158","0.556204240916531","0.535114890030156","0.577293591802905","1"
"Big worries","1987","Rural Area","East Germany","","","","","1"
"No worries","1987","Urban Area","West Germany","587","0.0506665175735252","0.045935732958944","0.0553973021881064","3"
"No worries","1987","Rural Area","West Germany","170","0.0636124248674532","0.0532525791561548","0.0739722705787517","3"
"No worries","1987","Urban Area","East Germany","","","","","3"
"No worries","1987","Rural Area","East Germany","","","","","3"
"Some worries","1987","Urban Area","West Germany","3119","0.360237779256261","0.349882372261327","0.370593186251195","2"
"Some worries","1987","Urban Area","East Germany","","","","","2"
"Some worries","1987","Rural Area","West Germany","804","0.380183334216016","0.359577858135996","0.400788810296036","2"
"Some worries","1987","Rural Area","East Germany","","","","","2"
"Big worries","1988","Urban Area","West Germany","4201","0.573266075335168","0.56236907977409","0.584163070896247","1"
"Big worries","1988","Urban Area","East Germany","","","","","1"
"Big worries","1988","Rural Area","West Germany","1059","0.518481656444581","0.496589040278401","0.540374272610762","1"
"Big worries","1988","Rural Area","East Germany","","","","","1"
"No worries","1988","Urban Area","West Germany","558","0.050842643969263","0.0460027790511362","0.0556825088873898","3"
"No worries","1988","Urban Area","East Germany","","","","","3"
"No worries","1988","Rural Area","West Germany","133","0.0575191552093037","0.047317584073087","0.0677207263455204","3"
"No worries","1988","Rural Area","East Germany","","","","","3"
"Some worries","1988","Urban Area","West Germany","3155","0.375891280695569","0.365220128377674","0.386562433013464","2"
"Some worries","1988","Urban Area","East Germany","","","","","2"
"Some worries","1988","Rural Area","West Germany","809","0.423999188346115","0.402346161865496","0.445652214826734","2"
"Some worries","1988","Rural Area","East Germany","","","","","2"
"Big worries","1989","Urban Area","West Germany","4517","0.630364677152956","0.619592811170752","0.64113654313516","1"
"Big worries","1989","Urban Area","East Germany","","","","","1"
"Big worries","1989","Rural Area","West Germany","1139","0.607797638080909","0.58583246684012","0.629762809321698","1"
"Big worries","1989","Rural Area","East Germany","","","","","1"
"No worries","1989","Urban Area","West Germany","495","0.0422030310636846","0.0377164365112548","0.0466896256161145","3"
"No worries","1989","Urban Area","East Germany","","","","","3"
"No worries","1989","Rural Area","West Germany","125","0.0585799934186167","0.0480150698872316","0.0691449169500019","3"
"No worries","1989","Rural Area","East Germany","","","","","3"
"Some worries","1989","Urban Area","West Germany","2702","0.32743229178336","0.316960113346707","0.337904470220013","2"
"Some worries","1989","Urban Area","East Germany","","","","","2"
"Some worries","1989","Rural Area","West Germany","634","0.333622368500474","0.312410067901321","0.354834669099627","2"
"Some worries","1989","Rural Area","East Germany","","","","","2"
"Big worries","1990","Urban Area","West Germany","4485","0.628586766284892","0.617677665605761","0.639495866964023","1"
"Big worries","1990","Urban Area","East Germany","970","0.623109254343727","0.598882178726414","0.64733632996104","1"
"Big worries","1990","Rural Area","West Germany","1131","0.592872905982606","0.570758527964293","0.614987284000919","1"
"Big worries","1990","Rural Area","East Germany","1584","0.558313219412557","0.539955707262078","0.576670731563036","1"
"No worries","1990","Urban Area","West Germany","475","0.050339384487639","0.0454029223510657","0.0552758466242124","3"
"No worries","1990","Urban Area","East Germany","29","","","","3"
"No worries","1990","Rural Area","West Germany","99","0.0530007147207436","0.0429164412821429","0.0630849881593442","3"
"No worries","1990","Rural Area","East Germany","84","0.0340186485710078","0.0273173253153104","0.0407199718267052","3"
"Some worries","1990","Urban Area","West Germany","2576","0.321073849227469","0.310532616978539","0.331615081476399","2"
"Some worries","1990","Urban Area","East Germany","538","0.3529157317482","0.329025130091855","0.376806333404544","2"
"Some worries","1990","Rural Area","West Germany","666","0.35412637929665","0.332599462233758","0.375653296359543","2"
"Some worries","1990","Rural Area","East Germany","1143","0.407668132016435","0.389502370882074","0.425833893150797","2"
"Big worries","1991","Urban Area","West Germany","3707","0.53056117066522","0.519263457663923","0.541858883666518","1"
"Big worries","1991","Urban Area","East Germany","707","0.514985207928419","0.488568930841711","0.541401485015126","1"
"Big worries","1991","Rural Area","West Germany","961","0.495478322463209","0.473258502639666","0.517698142286753","1"
"Big worries","1991","Rural Area","East Germany","1162","0.427026942226007","0.408289140277157","0.445764744174857","1"
"No worries","1991","Urban Area","West Germany","529","0.0526351148955654","0.0475800151273199","0.0576902146638109","3"
"No worries","1991","Urban Area","East Germany","49","0.0403916067407608","0.0299854748603542","0.0507977386211673","3"
"No worries","1991","Rural Area","West Germany","142","0.0681943376126095","0.0569915753833545","0.0793970998418645","3"
"No worries","1991","Rural Area","East Germany","93","0.0385165696710288","0.0312267194001805","0.0458064199418772","3"
"Some worries","1991","Urban Area","West Germany","3260","0.416803714439214","0.405642628118465","0.427964800759964","2"
"Some worries","1991","Urban Area","East Germany","619","0.444623185330821","0.418357625166002","0.470888745495639","2"
"Some worries","1991","Rural Area","West Germany","842","0.436327339924181","0.414287522795654","0.458367157052708","2"
"Some worries","1991","Rural Area","East Germany","1422","0.534456488102964","0.515560908350235","0.553352067855694","2"
"Big worries","1992","Urban Area","West Germany","4127","0.593461288840075","0.582260175487254","0.604662402192895","1"
"Big worries","1992","Urban Area","East Germany","885","0.650237333210951","0.625076140501685","0.675398525920216","1"
"Big worries","1992","Rural Area","West Germany","1059","0.542198244251138","0.5199536230768","0.564442865425477","1"
"Big worries","1992","Rural Area","East Germany","1324","0.532737513464389","0.513089339927477","0.552385687001301","1"
"No worries","1992","Urban Area","West Germany","413","0.0443415257757667","0.0396472271283613","0.0490358244231721","3"
"No worries","1992","Urban Area","East Germany","33","0.0278246042392721","0.0191470895293012","0.0365021189492429","3"
"No worries","1992","Rural Area","West Germany","98","0.049383589311809","0.0397096977817214","0.0590574808418966","3"
"No worries","1992","Rural Area","East Germany","72","0.0295079520935436","0.0228437123360461","0.0361721918510412","3"
"Some worries","1992","Urban Area","West Germany","2847","0.362197185384158","0.351236699860677","0.37315767090764","2"
"Some worries","1992","Urban Area","East Germany","462","0.321938062549777","0.297287354737037","0.346588770362517","2"
"Some worries","1992","Rural Area","West Germany","770","0.408418166437053","0.386471570194905","0.430364762679201","2"
"Some worries","1992","Rural Area","East Germany","1081","0.437754534442067","0.418217286178029","0.457291782706105","2"
"Big worries","1993","Urban Area","West Germany","3662","0.516025015257749","0.504588469629554","0.527461560885944","1"
"Big worries","1993","Urban Area","East Germany","764","0.551013259089184","0.524723020668293","0.577303497510076","1"
"Big worries","1993","Rural Area","West Germany","959","0.499137875194043","0.476807845099671","0.521467905288415","1"
"Big worries","1993","Rural Area","East Germany","1092","0.438431921342365","0.418763887395047","0.458099955289682","1"
"No worries","1993","Urban Area","West Germany","410","0.0462761686587578","0.0414684610532087","0.0510838762643069","3"
"No worries","1993","Urban Area","East Germany","31","0.0298817010382736","0.0208823384843733","0.0388810635921739","3"
"No worries","1993","Rural Area","West Germany","102","0.0468922554391586","0.037450744299158","0.0563337665791592","3"
"No worries","1993","Rural Area","East Germany","71","0.0300809336160419","0.0233104130250461","0.0368514542070376","3"
"Some worries","1993","Urban Area","West Germany","3263","0.437698816083493","0.426345565674105","0.449052066492881","2"
"Some worries","1993","Urban Area","East Germany","580","0.419105039872542","0.393025075852843","0.445185003892241","2"
"Some worries","1993","Rural Area","West Germany","865","0.453969869366798","0.431734632087708","0.476205106645889","2"
"Some worries","1993","Rural Area","East Germany","1282","0.531487145041593","0.511707622796707","0.551266667286479","2"
"Big worries","1994","Urban Area","West Germany","2839","0.408219912235478","0.396874041149489","0.419565783321467","1"
"Big worries","1994","Urban Area","East Germany","591","0.445698190834305","0.419281876697646","0.472114504970963","1"
"Big worries","1994","Rural Area","West Germany","683","0.362704516231373","0.340960127719263","0.384448904743483","1"
"Big worries","1994","Rural Area","East Germany","804","0.321566628528425","0.302914913204419","0.340218343852431","1"
"No worries","1994","Urban Area","East Germany","54","0.0492396826995875","0.0377403726671183","0.0607389927320567","3"
"No worries","1994","Urban Area","West Germany","525","0.0609813342427042","0.055457429865489","0.0665052386199194","3"
"No worries","1994","Rural Area","West Germany","135","0.072612558870208","0.060876108327457","0.084349009412959","3"
"No worries","1994","Rural Area","East Germany","131","0.0541331535651284","0.0450971507688831","0.0631691563613736","3"
"Some worries","1994","Urban Area","West Germany","3845","0.530798753521818","0.519278683893167","0.542318823150469","2"
"Some worries","1994","Urban Area","East Germany","715","0.505062126466108","0.478489995619476","0.53163425731274","2"
