"plh0036","year","bula_h","e11102","n","percent","lower_confidence","upper_confidence"
"Big worries","1984","Schleswig-Holstein","Not Employed","67","0.429604061268238","0.350120492529829","0.509087630006647"
"Big worries","1984","Schleswig-Holstein","Employed","121","0.514639088313326","0.450875041360328","0.578403135266324"
"Big worries","1984","Hamburg","Not Employed","62","0.49128922198493","0.401843091814693","0.580735352155166"
"Big worries","1984","Hamburg","Employed","120","0.716614769523171","0.65219774660256","0.781031792443781"
"Big worries","1984","Lower Saxony","Not Employed","250","0.472860291846986","0.430355348165017","0.515365235528956"
"Big worries","1984","Lower Saxony","Employed","354","0.534740895454167","0.497523782085309","0.571958008823026"
"Big worries","1984","Bremen","Not Employed","41","0.562958658173453","0.447581874377434","0.678335441969471"
"Big worries","1984","Bremen","Employed","43","0.763572847652437","0.656948328031959","0.870197367272915"
"Big worries","1984","North Rhine-Westphalia","Not Employed","676","0.525784774575019","0.49873460341435","0.552834945735688"
"Big worries","1984","North Rhine-Westphalia","Employed","1024","0.596290304633279","0.574252005037641","0.618328604228917"
"Big worries","1984","Hesse","Not Employed","216","0.491551744991528","0.44566643486169","0.537437055121365"
"Big worries","1984","Hesse","Employed","377","0.548833173218465","0.513934305982365","0.583732040454565"
"Big worries","1984","Rhineland-Palatinate,Saarland","Not Employed","170","0.46970071996101","0.418359532379588","0.521041907542433"
"Big worries","1984","Rhineland-Palatinate,Saarland","Employed","218","0.477524668054544","0.433207808114643","0.521841527994444"
"Big worries","1984","Baden-Württemberg","Not Employed","336","0.456751773416007","0.421149441030143","0.492354105801872"
"Big worries","1984","Baden-Württemberg","Employed","695","0.538720252839674","0.513459508747305","0.563980996932044"
"Big worries","1984","Bavaria","Not Employed","316","0.424922929333546","0.388815218805019","0.461030639862074"
"Big worries","1984","Bavaria","Employed","677","0.52647885041604","0.499785160448651","0.55317254038343"
"Big worries","1984","Berlin","Not Employed","66","0.487761750914968","0.401837394572406","0.573686107257531"
"Big worries","1984","Berlin","Employed","158","0.602351856552198","0.544613003027308","0.660090710077087"
"Big worries","1984","Brandenburg","Not Employed","","","",""
"Big worries","1984","Brandenburg","Employed","","","",""
"Big worries","1984","Mecklenburg-Western Pomerania","Not Employed","","","",""
"Big worries","1984","Mecklenburg-Western Pomerania","Employed","","","",""
"Big worries","1984","Saxony","Not Employed","","","",""
"Big worries","1984","Saxony","Employed","","","",""
"Big worries","1984","Saxony-Anhalt","Not Employed","","","",""
"Big worries","1984","Saxony-Anhalt","Employed","","","",""
"Big worries","1984","Thuringia","Not Employed","","","",""
"Big worries","1984","Thuringia","Employed","","","",""
"Some worries","1984","Schleswig-Holstein","Not Employed","64","0.40490286951279","0.326085068839233","0.483720670186347"
"Some worries","1984","Schleswig-Holstein","Employed","104","0.438449330432424","0.37514312687986","0.501755533984988"
"Some worries","1984","Hamburg","Not Employed","38","0.368000108822061","0.281714186976766","0.454286030667355"
"Some worries","1984","Hamburg","Employed","55","0.241539775060663","0.180356897291138","0.302722652830188"
"Some worries","1984","Lower Saxony","Not Employed","228","0.439032369929937","0.396782310126419","0.481282429733455"
"Some worries","1984","Lower Saxony","Employed","289","0.416972434665194","0.380183114489232","0.453761754841155"
"Some worries","1984","Bremen","Not Employed","19","","",""
"Some worries","1984","Bremen","Employed","9","","",""
"Some worries","1984","North Rhine-Westphalia","Not Employed","524","0.400369947712712","0.373826905437924","0.426912989987499"
"Some worries","1984","North Rhine-Westphalia","Employed","690","0.338210291890057","0.316959846687631","0.359460737092483"
"Some worries","1984","Hesse","Not Employed","183","0.3999265011098","0.354963221071483","0.444889781148117"
"Some worries","1984","Hesse","Employed","311","0.389508185060353","0.355308603607903","0.423707766512803"
"Some worries","1984","Rhineland-Palatinate,Saarland","Not Employed","162","0.436706128913976","0.385684192758623","0.487728065069329"
"Some worries","1984","Rhineland-Palatinate,Saarland","Employed","235","0.456265596676568","0.412073923196165","0.50045727015697"
"Some worries","1984","Baden-Württemberg","Not Employed","296","0.406568610453162","0.371461801916642","0.441675418989682"
"Some worries","1984","Baden-Württemberg","Employed","573","0.37505550240171","0.350522495035908","0.399588509767513"
"Some worries","1984","Bavaria","Not Employed","320","0.465962036339409","0.42952498909802","0.502399083580799"
"Some worries","1984","Bavaria","Employed","551","0.405476300724332","0.379227118355237","0.431725483093427"
"Some worries","1984","Berlin","Not Employed","55","0.458172043881228","0.372523218227289","0.543820869535168"
"Some worries","1984","Berlin","Employed","98","0.347051242408714","0.290890880003703","0.403211604813725"
"Some worries","1984","Brandenburg","Not Employed","","","",""
"Some worries","1984","Brandenburg","Employed","","","",""
"Some worries","1984","Mecklenburg-Western Pomerania","Not Employed","","","",""
"Some worries","1984","Mecklenburg-Western Pomerania","Employed","","","",""
"Some worries","1984","Saxony","Not Employed","","","",""
"Some worries","1984","Saxony","Employed","","","",""
"Some worries","1984","Saxony-Anhalt","Not Employed","","","",""
"Some worries","1984","Saxony-Anhalt","Employed","","","",""
"Some worries","1984","Thuringia","Not Employed","","","",""
"Some worries","1984","Thuringia","Employed","","","",""
"No worries","1984","Schleswig-Holstein","Not Employed","18","","",""
"No worries","1984","Schleswig-Holstein","Employed","11","","",""
"No worries","1984","Hamburg","Not Employed","20","","",""
"No worries","1984","Hamburg","Employed","13","","",""
"No worries","1984","Lower Saxony","Not Employed","52","0.0881073382230766","0.0639756304668046","0.112239045979349"
"No worries","1984","Lower Saxony","Employed","47","0.048286669880639","0.0322914487197384","0.0642818910415396"
"No worries","1984","Bremen","Not Employed","11","","",""
"No worries","1984","Bremen","Employed","9","","",""
"No worries","1984","North Rhine-Westphalia","Not Employed","109","0.0738452777122695","0.0596781631929823","0.0880123922315568"
