"plh0036","year","e11102","education","n","percent","lower_confidence","upper_confidence"
"Big worries","1987","Employed","no degree/no degree yet","184","0.45305557832284","0.410187841988537","0.495923314657143"
"Big worries","1987","Employed","Other degree","352","0.411261374518491","0.378897401214531","0.443625347822452"
"Big worries","1987","Employed","secondary school degree","832","0.66845493939615","0.642336444433246","0.694573434359054"
"Big worries","1987","Not Employed","college entrance qualification","245","0.658303798622088","0.609311242748082","0.707296354496094"
"Big worries","1987","Not Employed","lower secondary degree","1061","0.520625088456343","0.498935755384958","0.542314421527728"
"Big worries","1987","Not Employed","no degree/no degree yet","218","0.578588533683109","0.53413595026036","0.623041117105859"
"Big worries","1987","Not Employed","Other degree","85","0.347995779879628","0.28859231100504","0.407399248754216"
"Big worries","1987","Not Employed","secondary school degree","353","0.590199633493117","0.549719475344074","0.63067979164216"
"No worries","1987","Employed","college entrance qualification","14","","",""
"No worries","1987","Employed","lower secondary degree","161","0.0431311700574388","0.0358833016942751","0.0503790384206025"
"No worries","1987","Employed","no degree/no degree yet","94","0.136298376171529","0.106751578374671","0.165845173968387"
"No worries","1987","Employed","Other degree","134","0.148095501009539","0.124733609827934","0.171457392191144"
"No worries","1987","Employed","secondary school degree","23","","",""
"No worries","1987","Not Employed","college entrance qualification","11","","",""
"No worries","1987","Not Employed","lower secondary degree","148","0.0780180385403497","0.0663739707010062","0.0896621063796931"
"No worries","1987","Not Employed","no degree/no degree yet","75","0.121612637022429","0.0921893415788084","0.15103593246605"
"No worries","1987","Not Employed","Other degree","49","0.162198919324443","0.116226850240116","0.208170988408771"
"No worries","1987","Not Employed","secondary school degree","28","","",""
"Some worries","1987","Employed","college entrance qualification","210","0.246441164732764","0.21778926568889","0.275093063776638"
"Some worries","1987","Employed","lower secondary degree","1204","0.397578958175046","0.380118717114702","0.415039199235391"
"Some worries","1987","Employed","no degree/no degree yet","240","0.410646045505631","0.368281248031217","0.453010842980045"
"Some worries","1987","Employed","Other degree","402","0.44064312447197","0.407989635066082","0.473296613877858"
"Some worries","1987","Employed","secondary school degree","393","0.315365049486288","0.289585393852313","0.341144705120262"
"Some worries","1987","Not Employed","college entrance qualification","104","0.304870905510031","0.257316849597545","0.352424961422518"
"Some worries","1987","Not Employed","lower secondary degree","829","0.401356873003308","0.380075710217964","0.422638035788652"
"Some worries","1987","Not Employed","no degree/no degree yet","181","0.299798829294461","0.258552500183008","0.341045158405915"
"Some worries","1987","Not Employed","Other degree","113","0.489805300795929","0.427463502472642","0.552147099119215"
"Some worries","1987","Not Employed","secondary school degree","186","0.352450105747601","0.313127525936493","0.391772685558709"
"Big worries","1988","Employed","college entrance qualification","558","0.669222704276807","0.637386572766903","0.70105883578671"
"Big worries","1988","Employed","lower secondary degree","1558","0.544041482627356","0.526010522377921","0.56207244287679"
"Big worries","1988","Employed","no degree/no degree yet","142","0.35085237175178","0.30646181912794","0.39524292437562"
"Big worries","1988","Employed","Other degree","312","0.385828957196226","0.352429063130314","0.419228851262138"
"Big worries","1988","Employed","secondary school degree","788","0.647212690818014","0.620497877803288","0.673927503832739"
"Big worries","1988","Not Employed","college entrance qualification","233","0.67830142275719","0.628575348289891","0.728027497224489"
"Big worries","1988","Not Employed","lower secondary degree","972","0.505878225846773","0.483450506323254","0.528305945370292"
"Big worries","1988","Not Employed","no degree/no degree yet","191","0.523534777811979","0.477592921822707","0.569476633801252"
"Big worries","1988","Not Employed","Other degree","98","0.424069880963005","0.361933126703011","0.486206635223"
"Big worries","1988","Not Employed","secondary school degree","311","0.560152849512111","0.517612464833537","0.602693234190684"
"No worries","1988","Employed","college entrance qualification","18","","",""
"No worries","1988","Employed","lower secondary degree","150","0.0432551036181205","0.0358903717940667","0.0506198354421742"
"No worries","1988","Employed","no degree/no degree yet","79","0.141332827226274","0.108929428916196","0.173736225536351"
"No worries","1988","Employed","Other degree","108","0.129158348731468","0.106147435756994","0.152169261705943"
"No worries","1988","Employed","secondary school degree","31","0.018504127539008","0.010969692462968","0.0260385626150481"
"No worries","1988","Not Employed","college entrance qualification","13","","",""
"No worries","1988","Not Employed","lower secondary degree","142","0.0804425699004627","0.0682420728564263","0.0926430669444991"
"No worries","1988","Not Employed","no degree/no degree yet","72","0.103472244573013","0.0754557387781866","0.131488750367839"
"No worries","1988","Not Employed","Other degree","39","0.13276521570992","0.0901018168522214","0.175428614567618"
"No worries","1988","Not Employed","secondary school degree","22","","",""
"Some worries","1988","Employed","college entrance qualification","263","0.308050408340816","0.276810105610702","0.33929071107093"
"Some worries","1988","Employed","lower secondary degree","1223","0.412703413754524","0.394880120588245","0.430526706920802"
"Some worries","1988","Employed","no degree/no degree yet","223","0.507814801021946","0.461312594763134","0.554317007280759"
"Some worries","1988","Employed","Other degree","396","0.485012694072306","0.450721877559736","0.519303510584875"
"Some worries","1988","Employed","secondary school degree","410","0.334283181642978","0.307909292429595","0.360657070856362"
"Some worries","1988","Not Employed","college entrance qualification","93","0.279050838559219","0.231304263058178","0.326797414060259"
"Some worries","1988","Not Employed","lower secondary degree","795","0.413679204252765","0.391586716619672","0.435771691885857"
"Some worries","1988","Not Employed","no degree/no degree yet","191","0.372992977615008","0.328508684398495","0.417477270831521"
"Some worries","1988","Not Employed","Other degree","106","0.443164903327075","0.380706491929115","0.505623314725035"
"Some worries","1988","Not Employed","secondary school degree","190","0.404515009573262","0.362452035471887","0.446577983674636"
"Big worries","1989","Employed","college entrance qualification","637","0.741439783608073","0.712244680476008","0.770634886740139"
"Big worries","1989","Employed","lower secondary degree","1682","0.614702370703051","0.596718058326428","0.632686683079673"
"Big worries","1989","Employed","no degree/no degree yet","158","0.450673399486852","0.403480090316851","0.497866708656854"
"Big worries","1989","Employed","Other degree","340","0.455039429954495","0.419957403937894","0.490121455971096"
"Big worries","1989","Employed","secondary school degree","839","0.697224200422526","0.671325274890158","0.723123125954894"
"Big worries","1989","Not Employed","college entrance qualification","232","0.711390234048295","0.662502424161544","0.760278043935047"
"Big worries","1989","Not Employed","lower secondary degree","1038","0.56671366150883","0.543960421719791","0.589466901297869"
"Big worries","1989","Not Employed","no degree/no degree yet","213","0.634192040346144","0.589390435110358","0.678993645581929"
"Big worries","1989","Not Employed","Other degree","91","0.420975059946961","0.359026673812217","0.482923446081706"
"Big worries","1989","Not Employed","secondary school degree","330","0.642379883135167","0.60011384379153","0.684645922478804"
"No worries","1989","Employed","college entrance qualification","16","","",""
"No worries","1989","Employed","lower secondary degree","129","0.0377759437028562","0.0307304895786477","0.0448213978270647"
"No worries","1989","Employed","no degree/no degree yet","81","0.137914974064157","0.105209916688089","0.170620031440225"
"No worries","1989","Employed","Other degree","104","0.145295246589754","0.120468982351088","0.17012151082842"
"No worries","1989","Employed","secondary school degree","25","","",""
"No worries","1989","Not Employed","college entrance qualification","6","","",""
"No worries","1989","Not Employed","lower secondary degree","108","0.0628692501423789","0.0517239148242237","0.0740145854605341"
"No worries","1989","Not Employed","no degree/no degree yet","69","0.124855002504649","0.0941082262758145","0.155601778733484"
"No worries","1989","Not Employed","Other degree","42","0.175330886559732","0.127619475954962","0.223042297164503"
"No worries","1989","Not Employed","secondary school degree","17","","",""
"Some worries","1989","Employed","college entrance qualification","211","0.240446981187143","0.211951241729172","0.268942720645114"
"Some worries","1989","Employed","lower secondary degree","1002","0.347521685594093","0.329924742846619","0.365118628341567"
"Some worries","1989","Employed","no degree/no degree yet","188","0.411411626448991","0.364737277000756","0.458085975897225"
"Some worries","1989","Employed","Other degree","330","0.399665323455751","0.365157103308977","0.434173543602524"
"Some worries","1989","Employed","secondary school degree","345","0.288328054940951","0.26279408665784","0.313862023224062"
"Some worries","1989","Not Employed","college entrance qualification","92","0.276144168257179","0.227906634232401","0.324381702281957"
"Some worries","1989","Not Employed","lower secondary degree","676","0.370417088348791","0.348242994698308","0.392591181999275"
"Some worries","1989","Not Employed","no degree/no degree yet","162","0.240952957149207","0.20117366208841","0.280732252210005"
"Some worries","1989","Not Employed","Other degree","111","0.403694053493306","0.342131882892546","0.465256224094067"
"Some worries","1989","Not Employed","secondary school degree","147","0.318651988859165","0.277562813092668","0.359741164625662"
"Big worries","1990","Employed","college entrance qualification","678","0.777582850221494","0.750199366234148","0.80496633420884"
"Big worries","1990","Employed","lower secondary degree","1643","0.617409193367644","0.599154351243014","0.635664035492275"
"Big worries","1990","Employed","no degree/no degree yet","180","0.516153751285408","0.467840038493668","0.564467464077147"
"Big worries","1990","Employed","Other degree","346","0.487642196070812","0.451725288238469","0.523559103903155"
"Big worries","1990","Employed","secondary school degree","840","0.690756597141017","0.664779294979101","0.716733899302932"
"Big worries","1990","Not Employed","college entrance qualification","220","0.714721282225604","0.664697218802178","0.76474534564903"
"Big worries","1990","Not Employed","lower secondary degree","976","0.529187973348331","0.506064645732616","0.552311300964047"
"Big worries","1990","Not Employed","no degree/no degree yet","211","0.589975593262284","0.543325122488873","0.636626064035694"
"Big worries","1990","Not Employed","Other degree","103","0.403278615783675","0.342711594091604","0.463845637475745"
"Big worries","1990","Not Employed","secondary school degree","298","0.622558607397457","0.578308685114493","0.666808529680421"
"No worries","1990","Employed","college entrance qualification","10","","",""
"No worries","1990","Employed","lower secondary degree","108","0.0364377807890924","0.0293999290875268","0.0434756324906581"
"No worries","1990","Employed","no degree/no degree yet","52","0.106683506366245","0.0768380312444145","0.136528981488075"
"No worries","1990","Employed","Other degree","83","0.0816735561728944","0.061994652437209","0.10135245990858"
"No worries","1990","Employed","secondary school degree","26","","",""
"No worries","1990","Not Employed","college entrance qualification","10","","",""
"No worries","1990","Not Employed","lower secondary degree","131","0.085554725884308","0.0725971894845801","0.098512262284036"
"No worries","1990","Not Employed","no degree/no degree yet","68","0.133459879246755","0.101204373559691","0.165715384933818"
"No worries","1990","Not Employed","Other degree","40","0.13820393694481","0.0955940599115472","0.180813813978072"
"No worries","1990","Not Employed","secondary school degree","28","","",""
"Some worries","1990","Employed","college entrance qualification","198","0.211366131677138","0.184482580156043","0.238249683198233"
"Some worries","1990","Employed","lower secondary degree","972","0.346153025843263","0.328284184382334","0.364021867304192"
"Some worries","1990","Employed","no degree/no degree yet","179","0.377162742348348","0.330305269261229","0.424020215435466"
"Some worries","1990","Employed","Other degree","315","0.430684247756294","0.395103283182873","0.466265212329714"
"Some worries","1990","Employed","secondary school degree","350","0.293309482408505","0.267720148148354","0.318898816668656"
"Some worries","1990","Not Employed","college entrance qualification","83","0.244380702789578","0.196774789941203","0.291986615637953"
"Some worries","1990","Not Employed","lower secondary degree","683","0.385257300767361","0.362712640034641","0.407801961500081"
"Some worries","1990","Not Employed","no degree/no degree yet","148","0.276564527490961","0.234138507569903","0.31899054741202"
"Some worries","1990","Not Employed","Other degree","109","0.458517447271516","0.396997212038838","0.520037682504193"
"Some worries","1990","Not Employed","secondary school degree","135","0.313239310405281","0.270900517501594","0.355578103308967"
"Big worries","1991","Employed","college entrance qualification","600","0.664410534129667","0.633680229729848","0.695140838529486"
"Big worries","1991","Employed","lower secondary degree","1323","0.502500982513217","0.483707465625563","0.521294499400871"
"Big worries","1991","Employed","no degree/no degree yet","129","0.416297742720735","0.368640940857318","0.463954544584152"
"Big worries","1991","Employed","Other degree","266","0.390842995277531","0.355710841523392","0.425975149031669"
"Big worries","1991","Employed","secondary school degree","722","0.596521046176255","0.569025763374098","0.624016328978412"
"Big worries","1991","Not Employed","college entrance qualification","203","0.576243936182603","0.522928585738628","0.629559286626578"
"Big worries","1991","Not Employed","lower secondary degree","786","0.445081709265828","0.42164285839822","0.468520560133436"
"Big worries","1991","Not Employed","no degree/no degree yet","166","0.559869975782405","0.511643561414957","0.608096390149853"
"Big worries","1991","Not Employed","Other degree","78","0.343862426448955","0.284140367745617","0.403584485152294"
"Big worries","1991","Not Employed","secondary school degree","265","0.545110251517802","0.500328968139769","0.589891534895836"
"No worries","1991","Employed","college entrance qualification","24","","",""
"No worries","1991","Employed","lower secondary degree","129","0.0415988980750253","0.0340937709530387","0.0491040251970119"
"No worries","1991","Employed","no degree/no degree yet","65","0.129021272268079","0.0966125720015042","0.161429972534654"
"No worries","1991","Employed","Other degree","108","0.134068142545768","0.10953553891702","0.158600746174516"
"No worries","1991","Employed","secondary school degree","34","0.0191802178089595","0.0114932291891076","0.0268672064288113"
"No worries","1991","Not Employed","college entrance qualification","21","","",""
"No worries","1991","Not Employed","lower secondary degree","129","0.0826582621852079","0.0696712085442774","0.0956453158261384"
"No worries","1991","Not Employed","no degree/no degree yet","67","0.132981271185943","0.0999929384861488","0.165969603885738"
"No worries","1991","Not Employed","Other degree","49","0.206751234009987","0.155832955528083","0.257669512491891"
"No worries","1991","Not Employed","secondary school degree","23","","",""
"Some worries","1991","Employed","college entrance qualification","283","0.307085254496567","0.277065037250183","0.337105471742951"
"Some worries","1991","Employed","lower secondary degree","1267","0.455900119411758","0.437179610294625","0.474620628528891"
"Some worries","1991","Employed","no degree/no degree yet","217","0.454680985011186","0.406541005959587","0.502820964062786"
"Some worries","1991","Employed","Other degree","367","0.475088862176701","0.439133033241634","0.511044691111769"
"Some worries","1991","Employed","secondary school degree","467","0.384298736014786","0.35703694632614","0.411560525703431"
"Some worries","1991","Not Employed","college entrance qualification","106","0.352796119634269","0.301240788909749","0.40435145035879"
"Some worries","1991","Not Employed","lower secondary degree","812","0.472260028548964","0.448714821633877","0.49580523546405"
"Some worries","1991","Not Employed","no degree/no degree yet","174","0.307148753031651","0.262331496680196","0.351966009383107"
"Some worries","1991","Not Employed","Other degree","116","0.449386339541058","0.386843387177005","0.511929291905112"
"Some worries","1991","Not Employed","secondary school degree","187","0.414397035893346","0.370096269497037","0.458697802289655"
"Big worries","1992","Employed","college entrance qualification","899","0.661896225929996","0.63656736534684","0.687225086513153"
"Big worries","1992","Employed","lower secondary degree","1954","0.573036668997045","0.556686955239855","0.589386382754235"
"Big worries","1992","Employed","no degree/no degree yet","163","0.454670754958053","0.406294884667694","0.503046625248412"
"Big worries","1992","Employed","Other degree","302","0.451688240906722","0.415759043228561","0.487617438584883"
"Big worries","1992","Employed","secondary school degree","1745","0.628096178831039","0.610392406623146","0.645799951038931"
"Big worries","1992","Not Employed","college entrance qualification","269","0.685831849058344","0.640455978832295","0.731207719284394"
"Big worries","1992","Not Employed","lower secondary degree","1218","0.512162293952977","0.491791790714858","0.532532797191097"
"Big worries","1992","Not Employed","no degree/no degree yet","210","0.579500231446985","0.533480228327746","0.625520234566224"
"Big worries","1992","Not Employed","Other degree","95","0.391443470440899","0.332790195995271","0.450096744886527"
"Big worries","1992","Not Employed","secondary school degree","466","0.625124253632615","0.590055575444303","0.660192931820927"
"No worries","1992","Employed","college entrance qualification","27","","",""
"No worries","1992","Employed","lower secondary degree","119","0.0302918715161272","0.0246267761014512","0.0359569669308033"
"No worries","1992","Employed","no degree/no degree yet","54","0.107627823973089","0.077519528001566","0.137736119944613"
"No worries","1992","Employed","Other degree","83","0.106483526662426","0.0842142124988015","0.128752840826051"
"No worries","1992","Employed","secondary school degree","55","0.0161769819275966","0.0115558894808476","0.0207980743743455"
"No worries","1992","Not Employed","college entrance qualification","13","","",""
"No worries","1992","Not Employed","lower secondary degree","126","0.064297373624642","0.0543013835636922","0.0742933636855919"
"No worries","1992","Not Employed","no degree/no degree yet","55","0.105930537041011","0.0772403635635875","0.134620710518434"
"No worries","1992","Not Employed","Other degree","39","0.141489399076351","0.0996059869856099","0.183372811167092"
"No worries","1992","Not Employed","secondary school degree","27","","",""
"Some worries","1992","Employed","college entrance qualification","414","0.317495551433059","0.292571579279959","0.342419523586159"
"Some worries","1992","Employed","lower secondary degree","1443","0.396671459486828","0.380501234225366","0.412841684748289"
"Some worries","1992","Employed","no degree/no degree yet","190","0.437701421068858","0.389504049173574","0.485898792964141"
"Some worries","1992","Employed","Other degree","352","0.441828232430852","0.405975272824296","0.477681192037408"
"Some worries","1992","Employed","secondary school degree","1063","0.355726839241365","0.338190830484667","0.373262847998063"
"Some worries","1992","Not Employed","college entrance qualification","120","0.270772840763356","0.227334919609197","0.314210761917514"
"Some worries","1992","Not Employed","lower secondary degree","969","0.423540332422381","0.403403455080697","0.443677209764065"
"Some worries","1992","Not Employed","no degree/no degree yet","177","0.314569231512005","0.271280299153165","0.357858163870844"
"Some worries","1992","Not Employed","Other degree","132","0.46706713048275","0.407111057614719","0.527023203350781"
"Some worries","1992","Not Employed","secondary school degree","239","0.330147068604196","0.296079902788326","0.364214234420066"
"Big worries","1993","Employed","college entrance qualification","816","0.605681685061006","0.579756165975468","0.631607204146544"
"Big worries","1993","Employed","lower secondary degree","1589","0.488860193683408","0.471792196153513","0.505928191213302"
"Big worries","1993","Employed","no degree/no degree yet","140","0.449030424475991","0.397792031681496","0.500268817270485"
"Big worries","1993","Employed","Other degree","276","0.403168748741894","0.366984884219361","0.439352613264428"
"Big worries","1993","Employed","secondary school degree","1442","0.533956092703399","0.515311713186675","0.552600472220122"
"Big worries","1993","Not Employed","college entrance qualification","256","0.644198413927835","0.597686452756014","0.690710375099657"
"Big worries","1993","Not Employed","lower secondary degree","1057","0.4314413510367","0.411509883916799","0.4513728181566"
"Big worries","1993","Not Employed","no degree/no degree yet","196","0.507822312225502","0.462185586428758","0.553459038022245"
"Big worries","1993","Not Employed","Other degree","94","0.385760243909558","0.326930370787377","0.44459011703174"
"Big worries","1993","Not Employed","secondary school degree","473","0.576359874883386","0.542456071197854","0.610263678568919"
"No worries","1993","Employed","college entrance qualification","32","0.0242333429229386","0.0160757615202917","0.0323909243255855"
"No worries","1993","Employed","lower secondary degree","123","0.0352941416311123","0.0289937267071708","0.0415945565550538"
"No worries","1993","Employed","no degree/no degree yet","45","0.0956326856100483","0.0653377934682094","0.125927577751887"
"No worries","1993","Employed","Other degree","77","0.0963401568641138","0.0745754958788199","0.118104817849408"
"No worries","1993","Employed","secondary school degree","57","0.0156159206422396","0.0109820081167903","0.0202498331676888"
"No worries","1993","Not Employed","college entrance qualification","12","","",""
"No worries","1993","Not Employed","lower secondary degree","133","0.0689130346763248","0.0587192240895072","0.0791068452631424"
"No worries","1993","Not Employed","no degree/no degree yet","57","0.122317316353272","0.0924077328563353","0.152226899850208"
"No worries","1993","Not Employed","Other degree","34","0.107528565633354","0.070089128985023","0.144968002281684"
"No worries","1993","Not Employed","secondary school degree","26","","",""
"Some worries","1993","Employed","college entrance qualification","517","0.370084972016055","0.344471203802582","0.395698740229529"
"Some worries","1993","Employed","lower secondary degree","1583","0.47584566468548","0.458793362071734","0.492897967299226"
"Some worries","1993","Employed","no degree/no degree yet","177","0.455336889913961","0.404036081964151","0.506637697863772"
"Some worries","1993","Employed","Other degree","353","0.500491094393992","0.46360900336859","0.537373185419394"
"Some worries","1993","Employed","secondary school degree","1251","0.450427986654362","0.431832534974079","0.469023438334644"
"Some worries","1993","Not Employed","college entrance qualification","139","0.319070529886003","0.273786476006098","0.364354583765908"
"Some worries","1993","Not Employed","lower secondary degree","1182","0.499645614286976","0.479524100807834","0.519767127766117"
"Some worries","1993","Not Employed","no degree/no degree yet","208","0.369860371421227","0.32579119591156","0.413929546930894"
