"plh0036","year","e11102","pgcasmin","n","percent","lower_confidence","upper_confidence"
"Big worries","1984","Not Employed","(0) in school","116","0.666173683231949","0.596304914789918","0.73604245167398"
"Big worries","1984","Not Employed","(1a) inadequately completed","116","0.330666687141044","0.284035534056846","0.377297840225242"
"Big worries","1984","Not Employed","(1b) general elementary school","604","0.393981490232857","0.369319491329375","0.418643489136339"
"Big worries","1984","Not Employed","(1c) basic vocational qualification","628","0.468375402546519","0.441537496597116","0.495213308495923"
"Big worries","1984","Not Employed","(2b) intermediate general qualification","154","0.63521240599971","0.574184473625108","0.696240338374312"
"Big worries","1984","Not Employed","(2a) intermediate vocational","217","0.499613470511515","0.451037581121055","0.548189359901975"
"Big worries","1984","Not Employed","(2c_gen) general maturity certificate","172","0.782365326941075","0.728804224345603","0.835926429536547"
"Big worries","1984","Not Employed","(2c_voc) vocational maturity certificate","82","0.62934916762513","0.546324960690438","0.712373374559821"
"Big worries","1984","Not Employed","(3a) lower tertiary education","37","0.583339065281482","0.458593708798704","0.70808442176426"
"Big worries","1984","Not Employed","(3b) higher tertiary education","60","0.574685411341356","0.476802860362537","0.672567962320175"
"Big worries","1984","Employed","(0) in school","8","","",""
"Big worries","1984","Employed","(1a) inadequately completed","187","0.289287383475259","0.255576708525973","0.322998058424546"
"Big worries","1984","Employed","(1b) general elementary school","585","0.423348885455901","0.398039399130919","0.448658371780883"
"Big worries","1984","Employed","(1c) basic vocational qualification","1474","0.533158464464075","0.514966180815727","0.551350748112423"
"Big worries","1984","Employed","(2b) intermediate general qualification","148","0.637977502327522","0.576269627104444","0.6996853775506"
"Big worries","1984","Employed","(2a) intermediate vocational","612","0.61883974703366","0.588601670146457","0.649077823920862"
"Big worries","1984","Employed","(2c_gen) general maturity certificate","113","0.74962957064744","0.686861696772399","0.812397444522481"
"Big worries","1984","Employed","(2c_voc) vocational maturity certificate","210","0.689730246925903","0.639202549108687","0.74025794474312"
"Big worries","1984","Employed","(3a) lower tertiary education","138","0.680855962816661","0.616573368421304","0.745138557212018"
"Big worries","1984","Employed","(3b) higher tertiary education","289","0.697640696570337","0.653924463337707","0.741356929802967"
"Some worries","1984","Not Employed","(0) in school","49","0.28278236364657","0.216058573630027","0.349506153663113"
"Some worries","1984","Not Employed","(1a) inadequately completed","155","0.385789453540152","0.337539875182215","0.43403903189809"
"Some worries","1984","Not Employed","(1b) general elementary school","705","0.466147083797942","0.440969171537949","0.491324996057935"
"Some worries","1984","Not Employed","(1c) basic vocational qualification","590","0.445592321102127","0.418860255331985","0.47232438687227"
"Some worries","1984","Not Employed","(2b) intermediate general qualification","79","0.338026441766868","0.278054957347623","0.397997926186112"
"Some worries","1984","Not Employed","(2a) intermediate vocational","162","0.414084728637605","0.366231317364346","0.461938139910865"
"Some worries","1984","Not Employed","(2c_gen) general maturity certificate","42","0.187055851842034","0.136438820353816","0.237672883330252"
