"plh0036","year","hgtyp1hh","n","percent","lower_confidence","upper_confidence"
"Big worries","1984","(Married) couple without C. ","1350","0.514062306353885","0.49515037299201","0.532974239715761"
"Big worries","1984","1-pers.-HH","619","0.469817907731455","0.44288377451506","0.496752040947849"
"Big worries","1984","Couple + C. GT 16 ","1044","0.572546319072849","0.550583301171499","0.594509336974199"
"Big worries","1984","Couple + C. LE 16 ","1527","0.544716169217883","0.527004807939509","0.562427530496257"
"Big worries","1984","Couple + C. LE and GT 16","810","0.53389821915992","0.510142892582792","0.557653545737047"
"Big worries","1984","Single parent ","295","0.535694330462898","0.495001237286001","0.576387423639796"
"No worries","1984","(Married) couple without C. ","229","0.0711637467739587","0.0614354516658561","0.0808920418820613"
"No worries","1984","1-pers.-HH","193","0.137352633374152","0.118776263965344","0.15592900278296"
"No worries","1984","Couple + C. GT 16 ","178","0.0612058786756529","0.0505638623530906","0.0718478949982153"
"No worries","1984","Couple + C. LE 16 ","301","0.0575857138676132","0.0493004946652649","0.0658709330699616"
"No worries","1984","Couple + C. LE and GT 16","196","0.0696582754345111","0.0575355855181206","0.0817809653509015"
"No worries","1984","Single parent ","60","0.0979844245074216","0.0737269420526181","0.122241906962225"
"Some worries","1984","(Married) couple without C. ","1104","0.414773946872156","0.396131396928193","0.433416496816119"
"Some worries","1984","1-pers.-HH","507","0.392829458894393","0.366473242554896","0.41918567523389"
"Some worries","1984","Couple + C. GT 16 ","727","0.366247802251498","0.344858854267498","0.387636750235497"
"Some worries","1984","Couple + C. LE 16 ","1209","0.397698116914503","0.380291692327413","0.415104541501594"
"Some worries","1984","Couple + C. LE and GT 16","688","0.396443505405569","0.373149669830812","0.419737340980326"
"Some worries","1984","Single parent ","222","0.36632124502968","0.327009184192402","0.405633305866959"
"Big worries","1985","(Married) couple without C. ","1090","0.448067627925903","0.428180305855215","0.467954949996591"
"Big worries","1985","1-pers.-HH","520","0.453119252832574","0.424410807541146","0.481827698124002"
"Big worries","1985","Couple + C. GT 16 ","961","0.498412901035291","0.476516364162914","0.520309437907668"
"Big worries","1985","Couple + C. LE 16 ","1231","0.496681070943492","0.47768759277943","0.515674549107554"
"Big worries","1985","Couple + C. LE and GT 16","608","0.459957259591688","0.434496755902662","0.485417763280714"
"Big worries","1985","Single parent ","260","0.515666962385313","0.473279817558837","0.558054107211789"
"No worries","1985","(Married) couple without C. ","204","0.0817331021120828","0.0707772781546388","0.0926889260695267"
"No worries","1985","1-pers.-HH","137","0.109915809836923","0.0918772141509243","0.127954405522922"
"No worries","1985","Couple + C. GT 16 ","169","0.0596695489942998","0.0492960744840689","0.0700430235045307"
"No worries","1985","Couple + C. LE 16 ","209","0.0502429684115926","0.041944690616447","0.0585412462067383"
"No worries","1985","Couple + C. LE and GT 16","181","0.0745219526666969","0.0611060666489833","0.0879378386844105"
"No worries","1985","Single parent ","53","0.0740927143453035","0.0518775788818774","0.0963078498087296"
"Some worries","1985","(Married) couple without C. ","1108","0.470199269962014","0.450239347910137","0.490159192013892"
"Some worries","1985","1-pers.-HH","498","0.436964937330503","0.408359531441372","0.465570343219634"
"Some worries","1985","Couple + C. GT 16 ","873","0.441917549970409","0.420169144377638","0.463665955563179"
"Some worries","1985","Couple + C. LE 16 ","1222","0.453075960644915","0.434165893028252","0.471986028261578"
"Some worries","1985","Couple + C. LE and GT 16","683","0.465520787741615","0.440039044528007","0.491002530955223"
"Some worries","1985","Single parent ","221","0.410240323269384","0.36852129606228","0.451959350476487"
"Big worries","1986","(Married) couple without C. ","991","0.414592979081381","0.394742058316896","0.434443899845866"
"Big worries","1986","1-pers.-HH","474","0.420365415832359","0.391155156577764","0.449575675086954"
"Big worries","1986","Couple + C. GT 16 ","930","0.447949048616743","0.426598790772471","0.469299306461014"
"Big worries","1986","Couple + C. LE 16 ","989","0.446801456613138","0.426861292245964","0.466741620980313"
"Big worries","1986","Couple + C. LE and GT 16","534","0.429962412542469","0.403832801189923","0.456092023895016"
"Big worries","1986","Single parent ","219","0.449551140357455","0.406078888368361","0.493023392346549"
"No worries","1986","(Married) couple without C. ","256","0.106773509576288","0.0943297022790618","0.119217316873513"
"No worries","1986","1-pers.-HH","166","0.155380979121537","0.133943479342993","0.176818478900081"
"No worries","1986","Couple + C. GT 16 ","200","0.0822265208812957","0.0704321998941896","0.0940208418684018"
"No worries","1986","Couple + C. LE 16 ","242","0.0756243919844472","0.0650199916123773","0.086228792356517"
"No worries","1986","Couple + C. LE and GT 16","169","0.0909110879518209","0.0757378745523984","0.106084301351243"
"No worries","1986","Single parent ","54","0.102615014395003","0.0760959038806118","0.129134124909393"
"Some worries","1986","(Married) couple without C. ","1119","0.478633511342331","0.458504899338863","0.4987621233458"
"Some worries","1986","1-pers.-HH","457","0.424253605046103","0.395007154803957","0.45350005528825"
"Some worries","1986","Couple + C. GT 16 ","954","0.469824430501962","0.448396664875277","0.491252196128647"
"Some worries","1986","Couple + C. LE 16 ","1157","0.477574151402414","0.457540336147558","0.497607966657271"
"Some worries","1986","Couple + C. LE and GT 16","676","0.47912649950571","0.452759714057436","0.505493284953984"
"Some worries","1986","Single parent ","230","0.447833845247542","0.404377074979772","0.491290615515312"
"Big worries","1987","(Married) couple without C. ","1323","0.578033589424937","0.558001782422415","0.59806539642746"
"Big worries","1987","1-pers.-HH","627","0.572616348474286","0.54342184058587","0.601810856362702"
"Big worries","1987","Couple + C. GT 16 ","1234","0.61153725411739","0.590867580731692","0.632206927503087"
"Big worries","1987","Couple + C. LE 16 ","1275","0.595683964669591","0.575786984252498","0.615580945086684"
"Big worries","1987","Couple + C. LE and GT 16","620","0.560889139884866","0.533322170749991","0.588456109019741"
"Big worries","1987","Single parent ","305","0.60060774087103","0.558430467996336","0.642785013745723"
"No worries","1987","(Married) couple without C. ","144","0.0485084784326643","0.0397945109271345","0.0572224459381941"
"No worries","1987","1-pers.-HH","100","0.0869945849237401","0.0703626368035894","0.103626533043891"
"No worries","1987","Couple + C. GT 16 ","132","0.0373853814682914","0.0293404082735873","0.0454303546629956"
"No worries","1987","Couple + C. LE 16 ","166","0.0366123119519204","0.0289979615642779","0.0442266623395629"
"No worries","1987","Couple + C. LE and GT 16","112","0.0486130204413407","0.0366671357086682","0.0605589051740133"
"No worries","1987","Single parent ","24","","",""
"Some worries","1987","(Married) couple without C. ","868","0.373457932142398","0.353837859513433","0.393078004771364"
"Some worries","1987","1-pers.-HH","376","0.340389066601974","0.3124255324449","0.368352600759048"
"Some worries","1987","Couple + C. GT 16 ","770","0.351077364414319","0.330835740884595","0.371318987944043"
"Some worries","1987","Couple + C. LE 16 ","896","0.367703723378489","0.348154565192315","0.387252881564663"
"Some worries","1987","Couple + C. LE and GT 16","513","0.390497839673793","0.363398397096016","0.41759728225157"
"Some worries","1987","Single parent ","189","0.353811837328454","0.312635388457719","0.394988286199188"
"Big worries","1988","(Married) couple without C. ","1243","0.5685535098732","0.548129589050591","0.588977430695809"
"Big worries","1988","1-pers.-HH","571","0.545536830944404","0.51553369555777","0.575539966331039"
"Big worries","1988","Couple + C. GT 16 ","1184","0.569575225335909","0.548847483454496","0.590302967217321"
"Big worries","1988","Couple + C. LE 16 ","1214","0.607226671204376","0.586884106929936","0.627569235478816"
"Big worries","1988","Couple + C. LE and GT 16","504","0.514924883742633","0.485007257218904","0.544842510266363"
"Big worries","1988","Single parent ","278","0.555759641549308","0.512551185988825","0.598968097109791"
"No worries","1988","(Married) couple without C. ","148","0.0516846960691833","0.0425551888038434","0.0608142033345233"
"No worries","1988","1-pers.-HH","92","0.0811799351908682","0.0647231559786305","0.0976367144031058"
"No worries","1988","Couple + C. GT 16 ","124","0.0377138996340815","0.029738900529634","0.045688898738529"
"No worries","1988","Couple + C. LE 16 ","133","0.0302883439757971","0.0231496567353855","0.0374270312162086"
"No worries","1988","Couple + C. LE and GT 16","101","0.0599143804690547","0.0457074603199314","0.0741213006181779"
"No worries","1988","Single parent ","27","","",""
"Some worries","1988","(Married) couple without C. ","868","0.379761794057617","0.359748210067518","0.399775378047715"
"Some worries","1988","1-pers.-HH","395","0.373283233864727","0.344138495850922","0.402427971878533"
"Some worries","1988","Couple + C. GT 16 ","884","0.39271087503001","0.372267055799822","0.413154694260198"
"Some worries","1988","Couple + C. LE 16 ","867","0.362484984819827","0.342461046329661","0.382508923309993"
"Some worries","1988","Couple + C. LE and GT 16","467","0.425160735788312","0.395566952735469","0.454754518841155"
"Some worries","1988","Single parent ","203","0.401205025474627","0.358582567576333","0.44382748337292"
"Big worries","1989","(Married) couple without C. ","1358","0.625009738581396","0.604974854178911","0.645044622983882"
"Big worries","1989","1-pers.-HH","634","0.607321160200573","0.5778950258657","0.636747294535445"
"Big worries","1989","Couple + C. GT 16 ","1243","0.622583210887532","0.601948923697715","0.64321749807735"
"Big worries","1989","Couple + C. LE 16 ","1309","0.667536447152142","0.647515996070886","0.687556898233398"
"Big worries","1989","Couple + C. LE and GT 16","516","0.613739760470922","0.583287153346044","0.644192367595801"
