"plh0036","year","hgtyp1hh","migback","n","percent","lower_confidence","upper_confidence"
"Some worries","1985","Couple + C. GT 16 ","no migration background","671","0.437004260033546","0.412295098844986","0.461713421222105"
"Some worries","1985","Couple + C. GT 16 ","direct migration background","187","0.525476395813209","0.477317271482928","0.57363552014349"
"Some worries","1985","Couple + C. GT 16 ","indirect migration background","15","","",""
"Some worries","1985","Couple + C. LE and GT 16","no migration background","379","0.46345089452057","0.429236440697791","0.49766534834335"
"Some worries","1985","Couple + C. LE and GT 16","direct migration background","286","0.477150304990272","0.437415619678097","0.516884990302446"
"Some worries","1985","Couple + C. LE and GT 16","indirect migration background","18","","",""
"No worries","1985","1-pers.-HH","no migration background","89","0.104032877210746","0.0846493422254721","0.12341641219602"
"No worries","1985","1-pers.-HH","direct migration background","47","0.184417556112481","0.12984399528837","0.238991116936591"
"No worries","1985","1-pers.-HH","indirect migration background","1","","",""
"No worries","1985","(Married) couple without C. ","no migration background","152","0.0820261339985066","0.0699880019520616","0.0940642660449517"
"No worries","1985","(Married) couple without C. ","direct migration background","52","0.0822118041359006","0.0551914422702146","0.109232166001587"
"No worries","1985","(Married) couple without C. ","indirect migration background","","","",""
"No worries","1985","Single parent ","no migration background","26","","",""
"No worries","1985","Single parent ","direct migration background","27","","",""
"No worries","1985","Single parent ","indirect migration background","","","",""
"No worries","1985","Couple + C. LE 16 ","no migration background","67","0.0393198377511351","0.0300289009864573","0.0486107745158129"
"No worries","1985","Couple + C. LE 16 ","direct migration background","140","0.113582267628284","0.0935521241957615","0.133612411060807"
"No worries","1985","Couple + C. LE 16 ","indirect migration background","2","","",""
"No worries","1985","Couple + C. GT 16 ","no migration background","86","0.0564667827805244","0.0449683743207996","0.0679651912402492"
"No worries","1985","Couple + C. GT 16 ","direct migration background","75","0.102954113629931","0.0736450295586559","0.132263197701207"
"No worries","1985","Couple + C. GT 16 ","indirect migration background","8","","",""
"No worries","1985","Couple + C. LE and GT 16","no migration background","45","0.0572114645702924","0.0412764784043643","0.0731464507362205"
"No worries","1985","Couple + C. LE and GT 16","direct migration background","130","0.178475869655521","0.148014203016515","0.208937536294526"
"No worries","1985","Couple + C. LE and GT 16","indirect migration background","6","","",""
"Big worries","1986","1-pers.-HH","no migration background","407","0.421945733552098","0.389715947121832","0.454175519982365"
"Big worries","1986","1-pers.-HH","direct migration background","59","0.379111368736581","0.309009525470535","0.449213212002627"
"Big worries","1986","1-pers.-HH","indirect migration background","8","","",""
"Big worries","1986","(Married) couple without C. ","no migration background","865","0.422161158540926","0.400339987872457","0.443982329209395"
"Big worries","1986","(Married) couple without C. ","direct migration background","119","0.309530998842919","0.26341213432994","0.355649863355899"
"Big worries","1986","(Married) couple without C. ","indirect migration background","7","","",""
"Big worries","1986","Single parent ","no migration background","173","0.446391428845113","0.396799184295402","0.495983673394825"
"Big worries","1986","Single parent ","direct migration background","40","0.461475265514061","0.365201818781442","0.557748712246679"
"Big worries","1986","Single parent ","indirect migration background","6","","",""
"Big worries","1986","Couple + C. LE 16 ","no migration background","696","0.464935753824699","0.439635922513267","0.490235585136132"
"Big worries","1986","Couple + C. LE 16 ","direct migration background","289","0.349360201689947","0.317842054406711","0.380878348973183"
"Big worries","1986","Couple + C. LE 16 ","indirect migration background","4","","",""
"Big worries","1986","Couple + C. GT 16 ","no migration background","717","0.451480221288076","0.426738033745484","0.476222408830667"
"Big worries","1986","Couple + C. GT 16 ","direct migration background","190","0.409245008276154","0.365349511609355","0.453140504942954"
"Big worries","1986","Couple + C. GT 16 ","indirect migration background","23","","",""
"Big worries","1986","Couple + C. LE and GT 16","no migration background","348","0.456644278178096","0.421160383315621","0.492128173040571"
"Big worries","1986","Couple + C. LE and GT 16","direct migration background","164","0.282480335650981","0.245650213516801","0.319310457785161"
"Big worries","1986","Couple + C. LE and GT 16","indirect migration background","22","","",""
"Some worries","1986","1-pers.-HH","no migration background","381","0.426929278899994","0.394649771218691","0.459208786581296"
"Some worries","1986","1-pers.-HH","direct migration background","73","0.400330892389382","0.329535568979918","0.471126215798847"
"Some worries","1986","1-pers.-HH","indirect migration background","3","","",""
"Some worries","1986","(Married) couple without C. ","no migration background","923","0.47518070343862","0.453117435485041","0.4972439713922"
"Some worries","1986","(Married) couple without C. ","direct migration background","193","0.537157283277441","0.487415438255643","0.586899128299238"
"Some worries","1986","(Married) couple without C. ","indirect migration background","3","","",""
"Some worries","1986","Single parent ","no migration background","177","0.453421403745387","0.403758540143739","0.503084267347035"
"Some worries","1986","Single parent ","direct migration background","46","0.400749752916938","0.306110735810662","0.495388770023214"
"Some worries","1986","Single parent ","indirect migration background","7","","",""
"Some worries","1986","Couple + C. LE 16 ","no migration background","705","0.474206249596532","0.44887774593169","0.499534753261374"
"Some worries","1986","Couple + C. LE 16 ","direct migration background","442","0.492200131468447","0.459150181360187","0.525250081576707"
"Some worries","1986","Couple + C. LE 16 ","indirect migration background","10","","",""
"Some worries","1986","Couple + C. GT 16 ","no migration background","714","0.467400567780635","0.442593950225636","0.492207185335635"
"Some worries","1986","Couple + C. GT 16 ","direct migration background","224","0.49714364854798","0.452507420316437","0.541779876779523"
"Some worries","1986","Couple + C. GT 16 ","indirect migration background","16","","",""
"Some worries","1986","Couple + C. LE and GT 16","no migration background","354","0.469506778851515","0.433955027144751","0.505058530558279"
"Some worries","1986","Couple + C. LE and GT 16","direct migration background","303","0.534117712699166","0.493309390959288","0.574926034439044"
"Some worries","1986","Couple + C. LE and GT 16","indirect migration background","19","","",""
"No worries","1986","1-pers.-HH","no migration background","114","0.151124987547908","0.127750890858409","0.174499084237408"
"No worries","1986","1-pers.-HH","direct migration background","52","0.220557738874037","0.16064870656653","0.280466771181544"
"No worries","1986","1-pers.-HH","indirect migration background","","","",""
"No worries","1986","(Married) couple without C. ","no migration background","180","0.102658138020453","0.0892486807819666","0.11606759525894"
"No worries","1986","(Married) couple without C. ","direct migration background","74","0.15331171787964","0.117369581450684","0.189253854308596"
"No worries","1986","(Married) couple without C. ","indirect migration background","2","","",""
"No worries","1986","Single parent ","no migration background","36","0.100187167409499","0.0702344258754386","0.13013990894356"
"No worries","1986","Single parent ","direct migration background","17","","",""
"No worries","1986","Single parent ","indirect migration background","1","","",""
"No worries","1986","Couple + C. LE 16 ","no migration background","92","0.0608579965787685","0.0487312962555513","0.0729846969019857"
"No worries","1986","Couple + C. LE 16 ","direct migration background","148","0.158439666841606","0.134300168406665","0.182579165276548"
"No worries","1986","Couple + C. LE 16 ","indirect migration background","2","","",""
"No worries","1986","Couple + C. GT 16 ","no migration background","123","0.0811192109312889","0.0675450176588981","0.0946934042036797"
"No worries","1986","Couple + C. GT 16 ","direct migration background","68","0.0936113431758655","0.0676069908718192","0.119615695479912"
"No worries","1986","Couple + C. GT 16 ","indirect migration background","9","","",""
"No worries","1986","Couple + C. LE and GT 16","no migration background","55","0.0738489429703887","0.0552189278933559","0.0924789580474216"
"No worries","1986","Couple + C. LE and GT 16","direct migration background","107","0.183401951649853","0.151742871666212","0.215061031633494"
"No worries","1986","Couple + C. LE and GT 16","indirect migration background","7","","",""
"Big worries","1987","1-pers.-HH","no migration background","547","0.58117120588962","0.549098436645488","0.613243975133752"
"Big worries","1987","1-pers.-HH","direct migration background","68","0.430700384985346","0.358760378593518","0.502640391377175"
"Big worries","1987","1-pers.-HH","indirect migration background","12","","",""
"Big worries","1987","(Married) couple without C. ","no migration background","1166","0.586456817086814","0.564559538522974","0.608354095650654"
"Big worries","1987","(Married) couple without C. ","direct migration background","148","0.474866033165527","0.424591378728168","0.525140687602885"
"Big worries","1987","(Married) couple without C. ","indirect migration background","9","","",""
"Big worries","1987","Single parent ","no migration background","249","0.604081061451573","0.556452076311223","0.651710046591923"
"Big worries","1987","Single parent ","direct migration background","49","0.54167790554922","0.444982917767337","0.638372893331102"
"Big worries","1987","Single parent ","indirect migration background","7","","",""
"Big worries","1987","Couple + C. LE 16 ","no migration background","922","0.627381186449208","0.60255463200913","0.652207740889287"
"Big worries","1987","Couple + C. LE 16 ","direct migration background","340","0.426700744898065","0.393606167757523","0.459795322038607"
"Big worries","1987","Couple + C. LE 16 ","indirect migration background","13","","",""
"Big worries","1987","Couple + C. GT 16 ","no migration background","1005","0.627613508653959","0.60384350530841","0.651383511999508"
"Big worries","1987","Couple + C. GT 16 ","direct migration background","204","0.454054704090907","0.409970936426811","0.498138471755003"
"Big worries","1987","Couple + C. GT 16 ","indirect migration background","25","","",""
"Big worries","1987","Couple + C. LE and GT 16","no migration background","380","0.589090526115894","0.551267566494145","0.626913485737643"
"Big worries","1987","Couple + C. LE and GT 16","direct migration background","212","0.429286466999003","0.387654123270216","0.47091881072779"
"Big worries","1987","Couple + C. LE and GT 16","indirect migration background","28","","",""
"Some worries","1987","1-pers.-HH","no migration background","296","0.334518177190863","0.303846034991453","0.365190319390272"
"Some worries","1987","1-pers.-HH","direct migration background","80","0.442607726129696","0.370446755761349","0.514768696498043"
"Some worries","1987","1-pers.-HH","indirect migration background","","","",""
"Some worries","1987","(Married) couple without C. ","no migration background","693","0.370148343419818","0.348679001445029","0.391617685394608"
"Some worries","1987","(Married) couple without C. ","direct migration background","172","0.415451366371001","0.365837975909134","0.465064756832867"
"Some worries","1987","(Married) couple without C. ","indirect migration background","3","","",""
"Some worries","1987","Single parent ","no migration background","140","0.349844828014154","0.303396849329544","0.396292806698763"
"Some worries","1987","Single parent ","direct migration background","45","0.412824314251868","0.317277838854557","0.508370789649179"
"Some worries","1987","Single parent ","indirect migration background","4","","",""
"Some worries","1987","Couple + C. LE 16 ","no migration background","506","0.353290589032155","0.328746950851795","0.377834227212516"
"Some worries","1987","Couple + C. LE 16 ","direct migration background","382","0.445215334307539","0.411960734298289","0.478469934316788"
"Some worries","1987","Couple + C. LE 16 ","indirect migration background","8","","",""
"Some worries","1987","Couple + C. GT 16 ","no migration background","532","0.340468670346687","0.317169393860866","0.363767946832508"
"Some worries","1987","Couple + C. GT 16 ","direct migration background","215","0.455866741113159","0.411768462079453","0.499965020146866"
"Some worries","1987","Couple + C. GT 16 ","indirect migration background","23","","",""
"Some worries","1987","Couple + C. LE and GT 16","no migration background","250","0.3808034465736","0.343473607899034","0.418133285248167"
"Some worries","1987","Couple + C. LE and GT 16","direct migration background","245","0.439351895054402","0.397607362000984","0.481096428107819"
"Some worries","1987","Couple + C. LE and GT 16","indirect migration background","18","","",""
"No worries","1987","1-pers.-HH","no migration background","66","0.0843106169195175","0.0662479708414894","0.102373262997546"
"No worries","1987","1-pers.-HH","direct migration background","34","0.126691888884958","0.0783670350029701","0.175016742766945"
"No worries","1987","1-pers.-HH","indirect migration background","","","",""
"No worries","1987","(Married) couple without C. ","no migration background","84","0.043394839493368","0.034335488345476","0.0524541906412599"
"No worries","1987","(Married) couple without C. ","direct migration background","59","0.109682600463473","0.0782217987313291","0.141143402195616"
"No worries","1987","(Married) couple without C. ","indirect migration background","1","","",""
"No worries","1987","Single parent ","no migration background","16","","",""
"No worries","1987","Single parent ","direct migration background","8","","",""
"No worries","1987","Single parent ","indirect migration background","","","",""
"No worries","1987","Couple + C. LE 16 ","no migration background","29","","",""
"No worries","1987","Couple + C. LE 16 ","direct migration background","136","0.128083920794396","0.105723030180719","0.150444811408074"
"No worries","1987","Couple + C. LE 16 ","indirect migration background","1","","",""
"No worries","1987","Couple + C. GT 16 ","no migration background","52","0.0319178209993542","0.0232749332506451","0.0405607087480634"
"No worries","1987","Couple + C. GT 16 ","direct migration background","71","0.0900785547959337","0.064729445363401","0.115427664228466"
"No worries","1987","Couple + C. GT 16 ","indirect migration background","9","","",""
"No worries","1987","Couple + C. LE and GT 16","no migration background","20","","",""
"No worries","1987","Couple + C. LE and GT 16","direct migration background","86","0.131361637946595","0.102949628105353","0.159773647787838"
"No worries","1987","Couple + C. LE and GT 16","indirect migration background","6","","",""
"Big worries","1988","1-pers.-HH","no migration background","494","0.550283382805631","0.517303049415945","0.583263716195317"
"Big worries","1988","1-pers.-HH","direct migration background","69","0.461812250486119","0.387307580365931","0.536316920606307"
"Big worries","1988","1-pers.-HH","indirect migration background","8","","",""
"Big worries","1988","(Married) couple without C. ","no migration background","1060","0.575052999213438","0.552410454215038","0.597695544211838"
"Big worries","1988","(Married) couple without C. ","direct migration background","172","0.488035147460015","0.43971004276291","0.53636025215712"
"Big worries","1988","(Married) couple without C. ","indirect migration background","11","","",""
"Big worries","1988","Single parent ","no migration background","229","0.564107061349661","0.515081508397074","0.613132614302248"
"Big worries","1988","Single parent ","direct migration background","44","0.473308013276756","0.376885207936231","0.569730818617282"
"Big worries","1988","Single parent ","indirect migration background","5","","",""
"Big worries","1988","Couple + C. LE 16 ","no migration background","901","0.631753014472037","0.606674932726489","0.656831096217585"
"Big worries","1988","Couple + C. LE 16 ","direct migration background","299","0.456037957130019","0.420766898077749","0.49130901618229"
"Big worries","1988","Couple + C. LE 16 ","indirect migration background","14","","",""
"Big worries","1988","Couple + C. GT 16 ","no migration background","954","0.58042808597845","0.556412118869008","0.604444053087891"
"Big worries","1988","Couple + C. GT 16 ","direct migration background","183","0.453110988452308","0.408670741074617","0.497551235829999"
"Big worries","1988","Couple + C. GT 16 ","indirect migration background","47","0.524337137455889","0.419994529608927","0.628679745302851"
"Big worries","1988","Couple + C. LE and GT 16","no migration background","293","0.537451899151641","0.494963682101027","0.579940116202254"
"Big worries","1988","Couple + C. LE and GT 16","direct migration background","184","0.411132457163921","0.367387333650329","0.454877580677513"
"Big worries","1988","Couple + C. LE and GT 16","indirect migration background","27","","",""
"Some worries","1988","1-pers.-HH","no migration background","320","0.371853570044878","0.339812368017728","0.403894772072028"
"Some worries","1988","1-pers.-HH","direct migration background","72","0.41055767622364","0.337040026615714","0.484075325831566"
"Some worries","1988","1-pers.-HH","indirect migration background","3","","",""
"Some worries","1988","(Married) couple without C. ","no migration background","683","0.378240981597288","0.35602838873291","0.400453574461665"
"Some worries","1988","(Married) couple without C. ","direct migration background","181","0.407179281506924","0.359680583790582","0.454677979223265"
"Some worries","1988","(Married) couple without C. ","indirect migration background","4","","",""
"Some worries","1988","Single parent ","no migration background","147","0.392975629383289","0.344687799444235","0.441263459322344"
"Some worries","1988","Single parent ","direct migration background","49","0.478340928618167","0.381871072277527","0.574810784958807"
"Some worries","1988","Single parent ","indirect migration background","7","","",""
"Some worries","1988","Couple + C. LE 16 ","no migration background","490","0.346002224675665","0.321269120135582","0.370735329215747"
"Some worries","1988","Couple + C. LE 16 ","direct migration background","368","0.466620792820463","0.431291593856916","0.50194999178401"
"Some worries","1988","Couple + C. LE 16 ","indirect migration background","9","","",""
"Some worries","1988","Couple + C. GT 16 ","no migration background","610","0.385540294888088","0.361853611351849","0.409226978424328"
"Some worries","1988","Couple + C. GT 16 ","direct migration background","244","0.480856789076032","0.436252560016995","0.52546101813507"
"Some worries","1988","Couple + C. GT 16 ","indirect migration background","30","0.329453946126051","0.231252379238376","0.427655513013725"
"Some worries","1988","Couple + C. LE and GT 16","no migration background","213","0.417677758787376","0.375651317262607","0.459704200312145"
"Some worries","1988","Couple + C. LE and GT 16","direct migration background","235","0.467803714147305","0.423443083782796","0.512164344511815"
"Some worries","1988","Couple + C. LE and GT 16","indirect migration background","19","","",""
"No worries","1988","1-pers.-HH","no migration background","60","0.0778630471494913","0.0600984327331595","0.0956276615658231"
"No worries","1988","1-pers.-HH","direct migration background","31","0.12763007329024","0.0777633628859459","0.177496783694535"
"No worries","1988","1-pers.-HH","indirect migration background","1","","",""
"No worries","1988","(Married) couple without C. ","no migration background","88","0.0467060191892745","0.0370409766243348","0.0563710617542142"
"No worries","1988","(Married) couple without C. ","direct migration background","58","0.104785571033062","0.0751753629717849","0.134395779094338"
"No worries","1988","(Married) couple without C. ","indirect migration background","2","","",""
"No worries","1988","Single parent ","no migration background","17","","",""
"No worries","1988","Single parent ","direct migration background","10","","",""
"No worries","1988","Single parent ","indirect migration background","","","",""
"No worries","1988","Couple + C. LE 16 ","no migration background","30","0.0222447608522986","0.0145767980313509","0.0299127236732463"
"No worries","1988","Couple + C. LE 16 ","direct migration background","99","0.0773412500495174","0.0584239195152285","0.0962585805838064"
"No worries","1988","Couple + C. LE 16 ","indirect migration background","4","","",""
"No worries","1988","Couple + C. GT 16 ","no migration background","58","0.0340316191334621","0.0252080269440547","0.0428552113228695"
"No worries","1988","Couple + C. GT 16 ","direct migration background","55","0.0660322224716597","0.0438620804199894","0.08820236452333"
"No worries","1988","Couple + C. GT 16 ","indirect migration background","11","","",""
"No worries","1988","Couple + C. LE and GT 16","no migration background","23","","",""
"No worries","1988","Couple + C. LE and GT 16","direct migration background","67","0.121063828688774","0.0920626380972925","0.150065019280255"
"No worries","1988","Couple + C. LE and GT 16","indirect migration background","11","","",""
"Big worries","1989","1-pers.-HH","no migration background","555","0.611023705191663","0.57888617069833","0.643161239684996"
"Big worries","1989","1-pers.-HH","direct migration background","72","0.557516255600027","0.48126768326169","0.633764827938364"
"Big worries","1989","1-pers.-HH","indirect migration background","7","","",""
"Big worries","1989","(Married) couple without C. ","no migration background","1160","0.636025194621425","0.613932599899337","0.658117789343513"
"Big worries","1989","(Married) couple without C. ","direct migration background","180","0.515000475217465","0.465900527869445","0.564100422565484"
"Big worries","1989","(Married) couple without C. ","indirect migration background","18","","",""
"Big worries","1989","Single parent ","no migration background","233","0.654070744434562","0.604866011949574","0.70327547691955"
"Big worries","1989","Single parent ","direct migration background","46","0.509471659467156","0.410496292559559","0.608447026374754"
"Big worries","1989","Single parent ","indirect migration background","6","","",""
"Big worries","1989","Couple + C. LE 16 ","no migration background","966","0.692731097178235","0.668407056767211","0.71705513758926"
"Big worries","1989","Couple + C. LE 16 ","direct migration background","331","0.509969733593514","0.47345522199737","0.546484245189658"
"Big worries","1989","Couple + C. LE 16 ","indirect migration background","12","","",""
"Big worries","1989","Couple + C. GT 16 ","no migration background","966","0.627313416853464","0.603140707817411","0.651486125889517"
"Big worries","1989","Couple + C. GT 16 ","direct migration background","209","0.564676535877092","0.520183216133482","0.609169855620703"
"Big worries","1989","Couple + C. GT 16 ","indirect migration background","68","0.674262103791479","0.585045912773437","0.76347829480952"
"Big worries","1989","Couple + C. LE and GT 16","no migration background","306","0.675952401388515","0.632995976339258","0.718908826437773"
"Big worries","1989","Couple + C. LE and GT 16","direct migration background","181","0.421597889801711","0.376323340095105","0.466872439508316"
"Big worries","1989","Couple + C. LE and GT 16","indirect migration background","29","","",""
"Some worries","1989","1-pers.-HH","no migration background","283","0.325703089971881","0.294810203910552","0.35659597603321"
"Some worries","1989","1-pers.-HH","direct migration background","59","0.28426758093044","0.215021802751909","0.353513359108971"
"Some worries","1989","1-pers.-HH","indirect migration background","3","","",""
"Some worries","1989","(Married) couple without C. ","no migration background","597","0.32737347331711","0.305826680131019","0.348920266503201"
"Some worries","1989","(Married) couple without C. ","direct migration background","166","0.400174239547888","0.352041156994828","0.448307322100948"
"Some worries","1989","(Married) couple without C. ","indirect migration background","3","","",""
"Some worries","1989","Single parent ","no migration background","115","0.319305290124296","0.271079415654866","0.367531164593725"
"Some worries","1989","Single parent ","direct migration background","42","0.427921900533577","0.329962758856818","0.525881042210337"
"Some worries","1989","Single parent ","indirect migration background","4","","",""
"Some worries","1989","Couple + C. LE 16 ","no migration background","387","0.286168781171498","0.262339937660532","0.309997624682463"
"Some worries","1989","Couple + C. LE 16 ","direct migration background","292","0.372325495405029","0.337014458150662","0.407636532659397"
"Some worries","1989","Couple + C. LE 16 ","indirect migration background","11","","",""
"Some worries","1989","Couple + C. GT 16 ","no migration background","530","0.348358725430792","0.324539436310585","0.372178014551"
"Some worries","1989","Couple + C. GT 16 ","direct migration background","193","0.330690584771016","0.288471065522938","0.372910104019094"
"Some worries","1989","Couple + C. GT 16 ","indirect migration background","28","","",""
"Some worries","1989","Couple + C. LE and GT 16","no migration background","132","0.282252364066164","0.240940922582134","0.323563805550194"
"Some worries","1989","Couple + C. LE and GT 16","direct migration background","198","0.425356326224813","0.380028410040102","0.470684242409524"
"Some worries","1989","Couple + C. LE and GT 16","indirect migration background","34","0.467556426868881","0.349829080264315","0.585283773473446"
