"plh0036","year","age_gr","migback","n","percent","lower_confidence","upper_confidence"
"Big worries","1984","16-34 y.","no migration background","1926","0.624742000031318","0.60764786597798","0.641836134084657"
"Big worries","1984","16-34 y.","direct migration background","549","0.443849484965955","0.417444089945877","0.470254879986034"
"Big worries","1984","16-34 y.","indirect migration background","54","0.609991124448956","0.513911898194146","0.706070350703765"
"Big worries","1984","35-65 y.","no migration background","2291","0.529069877748679","0.514129710619158","0.5440100448782"
"Big worries","1984","35-65 y.","direct migration background","655","0.398544161321621","0.376796867937818","0.420291454705423"
"Big worries","1984","35-65 y.","indirect migration background","12","","",""
"Big worries","1984","66 and older","no migration background","485","0.385620811189169","0.358386004960282","0.412855617418056"
"Big worries","1984","66 and older","direct migration background","11","","",""
"Big worries","1984","66 and older","indirect migration background","4","","",""
"Some worries","1984","16-34 y.","no migration background","1023","0.332365726283031","0.315735077115268","0.348996375450793"
"Some worries","1984","16-34 y.","direct migration background","573","0.419780804118001","0.393551548182309","0.446010060053693"
"Some worries","1984","16-34 y.","indirect migration background","35","0.33827814309742","0.245080441394018","0.431475844800822"
"Some worries","1984","35-65 y.","no migration background","1757","0.412723747802405","0.397988017927834","0.427459477676976"
"Some worries","1984","35-65 y.","direct migration background","840","0.430916169047961","0.408919869081786","0.452912469014135"
"Some worries","1984","35-65 y.","indirect migration background","7","","",""
"Some worries","1984","66 and older","no migration background","554","0.451958984503606","0.424111764050692","0.47980620495652"
"Some worries","1984","66 and older","direct migration background","14","","",""
"Some worries","1984","66 and older","indirect migration background","1","","",""
"No worries","1984","16-34 y.","no migration background","133","0.0428922736856511","0.0357390514295788","0.0500454959417235"
"No worries","1984","16-34 y.","direct migration background","238","0.136369710916044","0.118130689659619","0.154608732172468"
"No worries","1984","16-34 y.","indirect migration background","10","","",""
"No worries","1984","35-65 y.","no migration background","240","0.0582063744489162","0.0511985397291365","0.065214209168696"
"No worries","1984","35-65 y.","direct migration background","452","0.170539669630419","0.153833548188255","0.187245791072582"
"No worries","1984","35-65 y.","indirect migration background","2","","",""
"No worries","1984","66 and older","no migration background","188","0.162420204307225","0.141782616589181","0.183057792025269"
"No worries","1984","66 and older","direct migration background","10","","",""
"No worries","1984","66 and older","indirect migration background","","","",""
"Big worries","1985","16-34 y.","no migration background","1668","0.57821136055366","0.560190898117793","0.596231822989527"
"Big worries","1985","16-34 y.","direct migration background","420","0.450070249438364","0.421076088234682","0.479064410642047"
"Big worries","1985","16-34 y.","indirect migration background","60","0.564748766799063","0.476042333245746","0.65345520035238"
"Big worries","1985","35-65 y.","no migration background","1836","0.460666102865791","0.445160993842106","0.476171211889475"
"Big worries","1985","35-65 y.","direct migration background","587","0.386059849021498","0.362991664171987","0.409128033871009"
"Big worries","1985","35-65 y.","indirect migration background","9","","",""
"Big worries","1985","66 and older","no migration background","355","0.339452166775828","0.310851554259167","0.368052779292489"
"Big worries","1985","66 and older","direct migration background","10","","",""
"Big worries","1985","66 and older","indirect migration background","1","","",""
"Some worries","1985","16-34 y.","no migration background","1090","0.376319895099832","0.358641830482289","0.393997959717375"
"Some worries","1985","16-34 y.","direct migration background","529","0.439361644694634","0.410436918120444","0.468286371268824"
"Some worries","1985","16-34 y.","indirect migration background","44","0.384969284185738","0.297909234501033","0.472029333870442"
"Some worries","1985","35-65 y.","no migration background","1897","0.477388591767762","0.46185119347622","0.492925990059305"
"Some worries","1985","35-65 y.","direct migration background","793","0.485263688787202","0.461582451644869","0.508944925929536"
"Some worries","1985","35-65 y.","indirect migration background","8","","",""
"Some worries","1985","66 and older","no migration background","529","0.504020991620658","0.473822179121095","0.534219804120221"
"Some worries","1985","66 and older","direct migration background","17","","",""
"Some worries","1985","66 and older","indirect migration background","4","","",""
"No worries","1985","16-34 y.","no migration background","127","0.0454687443465079","0.0378667640498159","0.0530707246431999"
"No worries","1985","16-34 y.","direct migration background","182","0.110568105867002","0.0922918145118151","0.128844397222189"
"No worries","1985","16-34 y.","indirect migration background","16","","",""
"No worries","1985","35-65 y.","no migration background","237","0.0619453053664471","0.0544468619714296","0.0694437487614646"
"No worries","1985","35-65 y.","direct migration background","331","0.1286764621913","0.112810647946138","0.144542276436462"
"No worries","1985","35-65 y.","indirect migration background","1","","",""
"No worries","1985","66 and older","no migration background","169","0.156526841603515","0.134580408283102","0.178473274923927"
"No worries","1985","66 and older","direct migration background","9","","",""
"No worries","1985","66 and older","indirect migration background","","","",""
"Big worries","1986","16-34 y.","no migration background","1526","0.53887055579089","0.520530715497116","0.557210396084664"
"Big worries","1986","16-34 y.","direct migration background","384","0.389627956848648","0.36069065143494","0.418565262262355"
"Big worries","1986","16-34 y.","indirect migration background","59","0.514362990131858","0.428115993574289","0.600609986689428"
"Big worries","1986","35-65 y.","no migration background","1581","0.419760994960948","0.403925196473027","0.435596793448869"
"Big worries","1986","35-65 y.","direct migration background","512","0.328451362044899","0.305919649987262","0.350983074102536"
"Big worries","1986","35-65 y.","indirect migration background","12","","",""
"Big worries","1986","66 and older","no migration background","293","0.29971715310799","0.270901330644492","0.328532975571489"
"Big worries","1986","66 and older","direct migration background","12","","",""
"Big worries","1986","66 and older","indirect migration background","3","","",""
"Some worries","1986","16-34 y.","no migration background","1153","0.403708773351039","0.385657609888021","0.421759936814056"
"Some worries","1986","16-34 y.","direct migration background","530","0.479336115938906","0.449692271957467","0.508979959920346"
"Some worries","1986","16-34 y.","indirect migration background","51","0.417023916168598","0.331937724388811","0.502110107948384"
"Some worries","1986","35-65 y.","no migration background","1863","0.502078571340081","0.486034975310875","0.518122167369287"
"Some worries","1986","35-65 y.","direct migration background","829","0.504626111434222","0.480639365362685","0.528612857505759"
"Some worries","1986","35-65 y.","indirect migration background","8","","",""
"Some worries","1986","66 and older","no migration background","463","0.470439769745443","0.43904566003749","0.501833879453396"
"Some worries","1986","66 and older","direct migration background","25","","",""
"Some worries","1986","66 and older","indirect migration background","","","",""
"No worries","1986","16-34 y.","no migration background","159","0.0574206708580712","0.0488614352308362","0.0659799064853063"
"No worries","1986","16-34 y.","direct migration background","177","0.131035927212446","0.111012804024586","0.151059050400305"
"No worries","1986","16-34 y.","indirect migration background","19","","",""
"No worries","1986","35-65 y.","no migration background","287","0.0781604336989712","0.069547390626726","0.0867734767712164"
"No worries","1986","35-65 y.","direct migration background","328","0.166922526520878","0.149032124779233","0.184812928262524"
"No worries","1986","35-65 y.","indirect migration background","2","","",""
"No worries","1986","66 and older","no migration background","215","0.229843077146567","0.203379789250215","0.256306365042918"
"No worries","1986","66 and older","direct migration background","12","","",""
"No worries","1986","66 and older","indirect migration background","1","","",""
"Big worries","1987","16-34 y.","no migration background","1890","0.677358234229733","0.660024010789942","0.694692457669523"
"Big worries","1987","16-34 y.","direct migration background","437","0.472732139914628","0.442691193282472","0.502773086546785"
"Big worries","1987","16-34 y.","indirect migration background","80","0.672712612427656","0.59660097188813","0.748824252967183"
"Big worries","1987","35-65 y.","no migration background","2146","0.589350916431027","0.57330972872262","0.605392104139434"
"Big worries","1987","35-65 y.","direct migration background","641","0.428288534071904","0.404647704721198","0.451929363422611"
"Big worries","1987","35-65 y.","indirect migration background","17","","",""
"Big worries","1987","66 and older","no migration background","469","0.476302615994155","0.445424787846431","0.507180444141878"
"Big worries","1987","66 and older","direct migration background","25","","",""
"Big worries","1987","66 and older","indirect migration background","3","","",""
"Some worries","1987","16-34 y.","no migration background","830","0.29744781022756","0.280497424950212","0.314398195504908"
"Some worries","1987","16-34 y.","direct migration background","477","0.4289185008425","0.399138354045334","0.458698647639666"
"Some worries","1987","16-34 y.","indirect migration background","51","0.273196208537959","0.200916300864433","0.345476116211486"
"Some worries","1987","35-65 y.","no migration background","1350","0.376681846395032","0.360881873450668","0.392481819339396"
"Some worries","1987","35-65 y.","direct migration background","765","0.457332819372766","0.43353215961662","0.481133479128912"
"Some worries","1987","35-65 y.","indirect migration background","7","","",""
