"plh0036","year","sampreg","sex","n","percent","lower_confidence","upper_confidence"
"Big worries","1989","West Germany","Male","2719","0.613300415514281","0.599429293832257","0.627171537196305"
"Big worries","1989","West Germany","Female","2937","0.636307463784589","0.622806262371584","0.649808665197593"
"Big worries","1989","East Germany","Male","","","",""
"Big worries","1989","East Germany","Female","","","",""
"Some worries","1989","West Germany","Male","1703","0.341146930212577","0.327643219671006","0.354650640754147"
"Some worries","1989","West Germany","Female","1633","0.317603461898884","0.304537760325061","0.330669163472707"
"Some worries","1989","East Germany","Male","","","",""
"Some worries","1989","East Germany","Female","","","",""
"No worries","1989","West Germany","Male","313","0.0455526542731425","0.0396135502713294","0.0514917582749556"
"No worries","1989","West Germany","Female","307","0.0460890743165269","0.0402043703875482","0.0519737782455057"
"No worries","1989","East Germany","Male","","","",""
"No worries","1989","East Germany","Female","","","",""
"Big worries","1990","West Germany","Male","2727","0.612996691752539","0.599003354354771","0.626990029150306"
"Big worries","1990","West Germany","Female","2889","0.627693001425083","0.613985785264559","0.641400217585607"
"Big worries","1990","East Germany","Male","1261","0.59315032595331","0.572174687141752","0.614125964764868"
"Big worries","1990","East Germany","Female","1343","0.572319097912748","0.552221893450864","0.592416302374633"
"Some worries","1990","West Germany","Male","1635","0.337619375173033","0.324033037862758","0.351205712483307"
"Some worries","1990","West Germany","Female","1607","0.319955044963455","0.306728746733264","0.333181343193647"
"Some worries","1990","East Germany","Male","796","0.381800394241104","0.361056113974795","0.402544674507414"
"Some worries","1990","East Germany","Female","915","0.390871197004726","0.371050085469636","0.410692308539817"
"No worries","1990","West Germany","Male","292","0.0493839330744288","0.0431590626685143","0.0556088034803433"
"No worries","1990","West Germany","Female","282","0.0523519536114619","0.0460363480202929","0.0586675592026308"
"No worries","1990","East Germany","Male","50","0.0250492798055859","0.0183765309819126","0.0317220286292592"
"No worries","1990","East Germany","Female","70","0.0368097050825252","0.0291608959982253","0.0444585141668252"
"Big worries","1991","West Germany","Male","2175","0.498404643483835","0.484038197034263","0.512771089933407"
"Big worries","1991","West Germany","Female","2494","0.544255222698386","0.53015268860088","0.558357756795892"
"Big worries","1991","East Germany","Male","884","0.444131798199244","0.422207464782094","0.466056131616395"
"Big worries","1991","East Germany","Female","1024","0.470080259198635","0.449061362254875","0.491099156142395"
"Some worries","1991","West Germany","Male","2118","0.439463329285095","0.425202496080808","0.453724162489382"
"Some worries","1991","West Germany","Female","1984","0.404569392908357","0.390671559709102","0.418467226107612"
"Some worries","1991","East Germany","Male","1008","0.515215233836278","0.493162959919334","0.537267507753223"
"Some worries","1991","East Germany","Female","1080","0.493065670955448","0.472011065906101","0.514120276004795"
"No worries","1991","West Germany","Male","360","0.0621320272310695","0.0551960097439982","0.0690680447181409"
"No worries","1991","West Germany","Female","313","0.0511753843932566","0.0449357587547487","0.0574150100317645"
"No worries","1991","East Germany","Male","81","0.0406529679644772","0.0319389481038348","0.0493669878251196"
"No worries","1991","East Germany","Female","62","0.0368540698459165","0.0289197877182108","0.0447883519736223"
"Big worries","1992","West Germany","Male","2431","0.556782464280956","0.542375123559203","0.571189805002709"
"Big worries","1992","West Germany","Female","2764","0.605025056322416","0.591137812264846","0.618912300379987"
"Big worries","1992","East Germany","Male","1026","0.560825637870473","0.538397866908515","0.583253408832432"
"Big worries","1992","East Germany","Female","1240","0.594377637693569","0.573281438051886","0.615473837335252"
"Some worries","1992","West Germany","Male","1870","0.397302164920506","0.383110188963915","0.411494140877097"
"Some worries","1992","West Germany","Female","1751","0.349969199254861","0.3364195986365","0.363518799873222"
"Some worries","1992","East Germany","Male","788","0.40460307414895","0.382422561667086","0.426783586630814"
"Some worries","1992","East Germany","Female","797","0.380372454869288","0.359514009391487","0.401230900347089"
"No worries","1992","West Germany","Male","266","0.045915370798538","0.0398451416926508","0.0519855999044252"
"No worries","1992","West Germany","Female","245","0.0450057444227222","0.0391162370595444","0.0508952517859"
"No worries","1992","East Germany","Male","67","0.0345712879805765","0.0263152519713009","0.0428273239898522"
"No worries","1992","East Germany","Female","44","0.0252499074371427","0.0185094621371955","0.0319903527370899"
"Big worries","1993","West Germany","Male","2171","0.488189001610262","0.473647247316079","0.502730755904445"
"Big worries","1993","West Germany","Female","2450","0.534541811059739","0.520314714545389","0.54876890757409"
"Big worries","1993","East Germany","Male","845","0.470663015215072","0.447668198115757","0.493657832314386"
"Big worries","1993","East Germany","Female","1011","0.490776241765863","0.468921475984033","0.512631007547693"
"Some worries","1993","West Germany","Male","2101","0.461507874598316","0.447005228944379","0.476010520252254"
"Some worries","1993","West Germany","Female","2027","0.422655077042458","0.408565569292122","0.436744584792795"
"Some worries","1993","East Germany","Male","912","0.497147575319268","0.474113449185509","0.520181701453027"
"Some worries","1993","East Germany","Female","950","0.481224475107246","0.459381406226683","0.503067543987808"
"No worries","1993","West Germany","Male","267","0.0503031237914215","0.0439445753818978","0.0566616722009453"
"No worries","1993","West Germany","Female","245","0.0428031118978024","0.0370298213968901","0.0485764023987147"
"No worries","1993","East Germany","Male","53","0.0321894094656603","0.0240580999368663","0.0403207189944543"
"No worries","1993","East Germany","Female","49","0.0279992831268914","0.0207872649772829","0.0352113012764999"
"Big worries","1994","West Germany","Male","1616","0.375869064741095","0.361569174239501","0.39016895524269"
"Big worries","1994","West Germany","Female","1906","0.418517611635889","0.404384092332314","0.432651130939465"
"Big worries","1994","East Germany","Male","622","0.353147622262261","0.331018722525911","0.37527652199861"
"Big worries","1994","East Germany","Female","773","0.383685891959412","0.36225038662557","0.405121397293253"
"Some worries","1994","West Germany","Male","2432","0.552897396154065","0.538218194464221","0.567576597843908"
"Some worries","1994","West Germany","Female","2473","0.524949248860908","0.51064207586884","0.539256421852976"
"Some worries","1994","East Germany","Male","1062","0.58973033446084","0.566956271036663","0.612504397885018"
"Some worries","1994","East Germany","Female","1127","0.568615262483213","0.546783620512677","0.590446904453748"
"No worries","1994","West Germany","Male","359","0.0712335391048402","0.0636395129466899","0.0788275652629905"
"No worries","1994","West Germany","Female","301","0.0565331395032027","0.0499164608732518","0.0631498181331536"
"No worries","1994","East Germany","Male","108","0.057122043276899","0.0463769869459389","0.0678670996078591"
"No worries","1994","East Germany","Female","77","0.0476988455573758","0.0383040821877009","0.0570936089270507"
"Big worries","1995","West Germany","Male","1874","0.41815575234772","0.403972334465604","0.432339170229835"
"Big worries","1995","West Germany","Female","2253","0.470562610656389","0.456636798748575","0.484488422564204"
"Big worries","1995","East Germany","Male","680","0.408222306258959","0.385134835046878","0.43130977747104"
"Big worries","1995","East Germany","Female","841","0.439472217095819","0.417352267130762","0.461592167060876"
"Some worries","1995","West Germany","Male","2428","0.514601421608459","0.500230215130844","0.528972628086073"
"Some worries","1995","West Germany","Female","2385","0.475534159620457","0.461600860015465","0.489467459225448"
"Some worries","1995","East Germany","Male","981","0.54538924870162","0.521999699967473","0.568778797435767"
"Some worries","1995","East Germany","Female","1032","0.527419373867704","0.505169074825096","0.549669672910312"
"No worries","1995","West Germany","Male","344","0.0672428260438214","0.0600414454179306","0.0744442066697123"
"No worries","1995","West Germany","Female","297","0.0539032297231539","0.0476026619674999","0.060203797478808"
"No worries","1995","East Germany","Male","80","0.0463884450394208","0.0365088449503963","0.0562680451284454"
"No worries","1995","East Germany","Female","61","0.0331084090364771","0.0251343783291329","0.0410824397438214"
"Big worries","1996","West Germany","Male","1469","0.338368264763748","0.324603430843779","0.352133098683717"
"Big worries","1996","West Germany","Female","1896","0.410885697337073","0.397033563419175","0.42473783125497"
"Big worries","1996","East Germany","Male","616","0.357182972517309","0.334739292014143","0.379626653020476"
"Big worries","1996","East Germany","Female","727","0.388995106628704","0.367256137627795","0.410734075629613"
"Some worries","1996","West Germany","Male","2635","0.575898763879188","0.561521513303124","0.590276014455253"
"Some worries","1996","West Germany","Female","2610","0.532671419399833","0.518623977167149","0.546718861632516"
"Some worries","1996","East Germany","Male","1019","0.578556646956805","0.555428141709785","0.601685152203825"
"Some worries","1996","East Germany","Female","1101","0.54868873720425","0.526499333137501","0.570878141270998"
"No worries","1996","West Germany","Male","435","0.0857329713570638","0.0775882080744329","0.0938777346396948"
"No worries","1996","West Germany","Female","340","0.0564428832630946","0.0499454013572171","0.062940365168972"
"No worries","1996","East Germany","Male","116","0.0642603805258856","0.0527747676705382","0.0757459933812329"
"No worries","1996","East Germany","Female","104","0.062316156167046","0.0515372901130097","0.0730950222210823"
"Big worries","1997","West Germany","Male","1336","0.318386882729344","0.304736442604061","0.332037322854626"
"Big worries","1997","West Germany","Female","1732","0.375331544884934","0.36156445348067","0.389098636289198"
"Big worries","1997","East Germany","Male","560","0.33542204073979","0.31328240843284","0.357561673046741"
"Big worries","1997","East Germany","Female","730","0.40781719584217","0.385661884773374","0.429972506910966"
"Some worries","1997","West Germany","Male","2640","0.58333962077061","0.568893476723837","0.597785764817383"
"Some worries","1997","West Germany","Female","2615","0.550824559418559","0.536682113581799","0.56496700525532"
"Some worries","1997","East Germany","Male","1042","0.586527412083195","0.563435007553896","0.609619816612494"
"Some worries","1997","East Germany","Female","1058","0.532261926401958","0.509767172253831","0.554756680550084"
"No worries","1997","West Germany","Male","498","0.098273496500046","0.0895507003633404","0.106996292636752"
"No worries","1997","West Germany","Female","405","0.0738438956965067","0.0664084112093045","0.0812793801837088"
"No worries","1997","East Germany","Male","145","0.0780505471770144","0.0654716325377276","0.0906294618163012"
"No worries","1997","East Germany","Female","102","0.0599208777558725","0.0492207619977871","0.0706209935139579"
"Big worries","1998","West Germany","Male","1496","0.318551036242481","0.30565611181728","0.331445960667681"
"Big worries","1998","West Germany","Female","1888","0.359592464358033","0.34676467060042","0.372420258115645"
"Big worries","1998","East Germany","Male","518","0.280944335586248","0.26056213594639","0.301326535226106"
"Big worries","1998","East Germany","Female","675","0.358632243826741","0.337613279107617","0.379651208545865"
"Some worries","1998","West Germany","Male","3000","0.586112363418353","0.572480843252793","0.599743883583913"
"Some worries","1998","West Germany","Female","3096","0.566689039389123","0.553442857789786","0.579935220988459"
"Some worries","1998","East Germany","Male","1198","0.640312768799747","0.61854979462747","0.662075742972024"
"Some worries","1998","East Germany","Female","1235","0.596552400146551","0.575051781316239","0.618053018976863"
"No worries","1998","West Germany","Male","519","0.0953366003391662","0.0872085578909616","0.103464642787371"
"No worries","1998","West Germany","Female","392","0.0737184962528446","0.0667333067795803","0.0807036857261088"
"No worries","1998","East Germany","Male","152","0.0787428956140051","0.066528955940923","0.0909568352870872"
"No worries","1998","East Germany","Female","90","0.0448153560267082","0.0357478013168967","0.0538829107365197"
"Big worries","1999","West Germany","Male","987","0.214831330140564","0.203213834246062","0.226448826035066"
"Big worries","1999","West Germany","Female","1252","0.254719662585691","0.242778164969002","0.266661160202381"
"Big worries","1999","East Germany","Male","363","0.211100731023725","0.192377866187761","0.22982359585969"
"Big worries","1999","East Germany","Female","458","0.243386403612946","0.224451208883495","0.262321598342397"
"Some worries","1999","West Germany","Male","3008","0.631338945889361","0.617692261151586","0.644985630627136"
"Some worries","1999","West Germany","Female","3297","0.644473888389793","0.631354724915602","0.657593051863985"
"Some worries","1999","East Germany","Male","1201","0.654035666030105","0.632211732153928","0.675859599906281"
"Some worries","1999","East Germany","Female","1328","0.6632077533259","0.642353704392","0.6840618022598"
"No worries","1999","West Germany","Male","806","0.153829723970074","0.143624295309929","0.164035152630219"
"No worries","1999","West Germany","Female","565","0.100806449024516","0.0925548430952535","0.109058054953778"
"No worries","1999","East Germany","Male","261","0.13486360294617","0.119192255934041","0.1505349499583"
"No worries","1999","East Germany","Female","187","0.0934058430611543","0.0805654585653837","0.106246227556925"
"Big worries","2000","West Germany","Male","2047","0.241185066668135","0.2322336367121","0.25013649662417"
"Big worries","2000","West Germany","Female","2702","0.28986112341657","0.280717568742634","0.299004678090506"
"Big worries","2000","East Germany","Male","697","0.258417805281045","0.242159459528453","0.274676151033636"
"Big worries","2000","East Germany","Female","874","0.304725037579944","0.288370830987774","0.321079244172114"
"Some worries","2000","West Germany","Male","5111","0.576912306420501","0.566574714740652","0.58724989810035"
"Some worries","2000","West Germany","Female","5514","0.582500626849519","0.572562042028002","0.592439211671036"
"Some worries","2000","East Germany","Male","1694","0.609644740576046","0.59152700468092","0.627762476471171"
"Some worries","2000","East Germany","Female","1901","0.60395710844906","0.586580249544524","0.621333967353597"
"No worries","2000","West Germany","Male","1616","0.181902626911364","0.17383081078012","0.189974443042608"
"No worries","2000","West Germany","Female","1242","0.127638249733911","0.120913329090465","0.134363170377357"
"No worries","2000","East Germany","Male","394","0.131937454142909","0.119368618412531","0.144506289873288"
"No worries","2000","East Germany","Female","268","0.0913178539709958","0.0810830162582597","0.101552691683732"
"Big worries","2001","West Germany","Male","1799","0.237038451076814","0.227661367516567","0.246415534637062"
"Big worries","2001","West Germany","Female","2265","0.26579378595721","0.256435578938471","0.27515199297595"
"Big worries","2001","East Germany","Male","613","0.237496757431492","0.221180217210154","0.25381329765283"
"Big worries","2001","East Germany","Female","777","0.281129757888699","0.264519946271268","0.29773956950613"
"Some worries","2001","West Germany","Male","4688","0.586352607158141","0.575493312035792","0.597211902280489"
"Some worries","2001","West Germany","Female","5095","0.599556107449719","0.589176116818962","0.609936098080476"
"Some worries","2001","East Germany","Male","1637","0.629525280360591","0.611008551693119","0.648042009028063"
"Some worries","2001","East Germany","Female","1745","0.613168453260098","0.595174073239646","0.63116283328055"
"No worries","2001","West Germany","Male","1414","0.176608941765045","0.168200481476339","0.185017402053752"
"No worries","2001","West Germany","Female","1200","0.134650106593071","0.127418905621857","0.141881307564286"
"No worries","2001","East Germany","Male","363","0.132977962207917","0.119958792412771","0.145997132003064"
"No worries","2001","East Germany","Female","292","0.105701788851203","0.0943420487816592","0.117061528920747"
"Big worries","2002","West Germany","Male","1678","0.207435564234005","0.19881322117521","0.2160579072928"
"Big worries","2002","West Germany","Female","2288","0.260695846517136","0.251678334184011","0.269713358850261"
"Big worries","2002","East Germany","Male","572","0.230114533891906","0.214031323167046","0.246197744616765"
"Big worries","2002","East Germany","Female","651","0.245640662923494","0.229682001886445","0.261599323960543"
"Some worries","2002","West Germany","Male","5151","0.598149487222606","0.587723827881773","0.608575146563438"
"Some worries","2002","West Germany","Female","5571","0.606870043366662","0.596837199926216","0.616902886807107"
"Some worries","2002","East Germany","Male","1613","0.594105596628482","0.575341570875583","0.612869622381382"
"Some worries","2002","East Germany","Female","1821","0.638829341357397","0.621021722858092","0.656636959856702"
"No worries","2002","West Germany","Male","1666","0.194414948543389","0.185999312864589","0.202830584222188"
"No worries","2002","West Germany","Female","1246","0.132434110116203","0.125471705170036","0.139396515062369"
"No worries","2002","East Germany","Male","446","0.175779869479612","0.161235535303348","0.190324203655876"
"No worries","2002","East Germany","Female","323","0.115529995719109","0.10367923803691","0.127380753401308"
"Big worries","2003","West Germany","Male","1603","0.21765545835343","0.208667318294732","0.226643598412127"
"Big worries","2003","West Germany","Female","2219","0.268746559702313","0.259442545478877","0.278050573925749"
"Big worries","2003","East Germany","Male","604","0.249007628825096","0.232324474093312","0.26569078355688"
"Big worries","2003","East Germany","Female","744","0.290745784046111","0.27381963350423","0.307671934587991"
"Some worries","2003","West Germany","Male","5005","0.608904113599381","0.598274876384291","0.619533350814472"
"Some worries","2003","West Germany","Female","5378","0.608398556310182","0.598154282512453","0.618642830107911"
"Some worries","2003","East Germany","Male","1626","0.615309023494475","0.596539349459403","0.634078697529547"
"Some worries","2003","East Germany","Female","1766","0.61707678296284","0.598958127111917","0.635195438813763"
"No worries","2003","West Germany","Male","1489","0.173440428047189","0.165193384846967","0.181687471247411"
"No worries","2003","West Germany","Female","1124","0.122854883987505","0.115965238339306","0.129744529635704"
"No worries","2003","East Germany","Male","351","0.135683347680429","0.122471796726252","0.148894898634606"
"No worries","2003","East Germany","Female","255","0.0921774329910494","0.0813950857214765","0.102959780260622"
"Big worries","2004","West Germany","Male","1542","0.203385814877365","0.194489488932377","0.212282140822353"
"Big worries","2004","West Germany","Female","2144","0.264816560540022","0.255424263630377","0.274208857449667"
"Big worries","2004","East Germany","Male","525","0.21872747692983","0.20254255888269","0.234912394976971"
"Big worries","2004","East Germany","Female","665","0.267608398256822","0.250995421587604","0.28422137492604"
"Some worries","2004","West Germany","Male","4749","0.603317592312315","0.59250522468682","0.61412995993781"
"Some worries","2004","West Germany","Female","5164","0.601588420568827","0.591167235820597","0.612009605317057"
"Some worries","2004","East Germany","Male","1541","0.607185230245488","0.588064165964383","0.626306294526594"
"Some worries","2004","East Germany","Female","1764","0.621158164120735","0.602954619060888","0.639361709180581"
"No worries","2004","West Germany","Male","1573","0.19329659281032","0.184568981756408","0.202024203864231"
"No worries","2004","West Germany","Female","1170","0.133595018891151","0.126353044445917","0.140836993336386"
"No worries","2004","East Germany","Male","440","0.174087292824681","0.159241336874956","0.188933248774407"
"No worries","2004","East Germany","Female","299","0.111233437622443","0.0994346484470459","0.123032226797841"
"Big worries","2005","West Germany","Male","1757","0.244882513701338","0.235128998473729","0.254636028928946"
"Big worries","2005","West Germany","Female","2446","0.31470189804494","0.304633815044591","0.324769981045289"
"Big worries","2005","East Germany","Male","629","0.273789369623378","0.256031101312683","0.291547637934074"
"Big worries","2005","East Germany","Female","802","0.324747330916681","0.306823216923841","0.342671444909521"
"Some worries","2005","West Germany","Male","4330","0.577984279281793","0.566782233504033","0.589186325059554"
"Some worries","2005","West Germany","Female","4731","0.57027923825948","0.559546901526806","0.581011574992155"
"Some worries","2005","East Germany","Male","1404","0.567223981742276","0.547492036247994","0.586955927236557"
"Some worries","2005","East Germany","Female","1589","0.592370569910658","0.573561762910543","0.611179376910773"
"No worries","2005","West Germany","Male","1380","0.177133207016869","0.16847376763333","0.185792646400408"
"No worries","2005","West Germany","Female","996","0.11501886369558","0.1081020052995","0.12193572209166"
"No worries","2005","East Germany","Male","389","0.158986648634346","0.144423918747562","0.17354937852113"
"No worries","2005","East Germany","Female","231","0.0828820991726608","0.0723291291729781","0.0934350691723435"
"Big worries","2006","West Germany","Male","1868","0.242704231423117","0.233258806351782","0.252149656494452"
"Big worries","2006","West Germany","Female","2544","0.299542853518255","0.289924307563448","0.309161399473062"
"Big worries","2006","East Germany","Male","597","0.239748883844898","0.223099880210441","0.256397887479355"
"Big worries","2006","East Germany","Female","755","0.269795856134516","0.253209821042627","0.286381891226405"
"Some worries","2006","West Germany","Male","4720","0.587412931903394","0.576566681528241","0.598259182278548"
"Some worries","2006","West Germany","Female","5218","0.589031976740769","0.578700495074708","0.599363458406831"
"Some worries","2006","East Germany","Male","1501","0.584941603948563","0.565726520474757","0.604156687422369"
"Some worries","2006","East Germany","Female","1700","0.616083229795298","0.597909627031394","0.634256832559201"
"No worries","2006","West Germany","Male","1326","0.169882836673489","0.161609236742645","0.178156436604333"
"No worries","2006","West Germany","Female","950","0.111425169740975","0.104817812120476","0.118032527361475"
"No worries","2006","East Germany","Male","428","0.175309512206539","0.160481612111918","0.19013741230116"
"No worries","2006","East Germany","Female","296","0.114120914070186","0.102239376625321","0.126002451515051"
"Big worries","2007","West Germany","Male","2476","0.348557970832077","0.337665642137668","0.359450299526486"
"Big worries","2007","West Germany","Female","3180","0.397061711549504","0.386425304081338","0.407698119017671"
"Big worries","2007","East Germany","Male","766","0.321110813012987","0.302466061407812","0.339755564618161"
"Big worries","2007","East Germany","Female","1001","0.392125562418575","0.373362771779509","0.410888353057641"
"Some worries","2007","West Germany","Male","3901","0.516233037218262","0.504809875049939","0.527656199386585"
"Some worries","2007","West Germany","Female","4238","0.515728554807574","0.504864685079896","0.526592424535253"
"Some worries","2007","East Germany","Male","1314","0.530281169203706","0.510351422494807","0.550210915912605"
"Some worries","2007","East Germany","Female","1367","0.516819218392026","0.497614759789008","0.536023676995044"
"No worries","2007","West Germany","Male","975","0.135208991949661","0.127392647097745","0.143025336801578"
"No worries","2007","West Germany","Female","711","0.0872097336429214","0.0810763870184584","0.0933430802673844"
"No worries","2007","East Germany","Male","329","0.148608017783308","0.134403856670849","0.162812178895766"
"No worries","2007","East Germany","Female","233","0.0910552191893993","0.0799991922785512","0.102111246100247"
"Big worries","2008","West Germany","Male","1761","0.260837616683953","0.250488410507718","0.271186822860189"
"Big worries","2008","West Germany","Female","2333","0.321720769133884","0.311261713167728","0.332179825100041"
"Big worries","2008","East Germany","Male","545","0.244546289509032","0.227003328113242","0.262089250904821"
"Big worries","2008","East Germany","Female","665","0.282979771995237","0.265233632563555","0.300725911426919"
"Some worries","2008","West Germany","Male","4015","0.565586661917272","0.553903694810777","0.577269629023767"
"Some worries","2008","West Germany","Female","4508","0.574497748595887","0.563427846626667","0.585567650565108"
"Some worries","2008","East Germany","Male","1376","0.579840996076595","0.55969541791459","0.5999865742386"
"Some worries","2008","East Germany","Female","1530","0.601132008275342","0.581840774261242","0.620423242289441"
"No worries","2008","West Germany","Male","1139","0.173575721398775","0.16464887582533","0.18250256697222"
"No worries","2008","West Germany","Female","822","0.103781482270229","0.0969531354805206","0.110609829059936"
"No worries","2008","East Germany","Male","385","0.175612714414373","0.160083050395099","0.191142378433647"
"No worries","2008","East Germany","Female","280","0.115888219729421","0.103277678577717","0.128498760881125"
"Big worries","2009","West Germany","Male","1552","0.24526959371532","0.234747627345709","0.255791560084931"
"Big worries","2009","West Germany","Female","2036","0.286619250870635","0.276080470931633","0.297158030809636"
"Big worries","2009","East Germany","Male","518","0.24732458772924","0.229266727522503","0.265382447935976"
"Big worries","2009","East Germany","Female","622","0.276227798458222","0.258184382503004","0.29427121441344"
"Some worries","2009","West Germany","Male","3805","0.582622731002508","0.570563010606329","0.594682451398686"
"Some worries","2009","West Germany","Female","4290","0.608605522296069","0.5972305000087","0.619980544583438"
"Some worries","2009","East Germany","Male","1286","0.570075363255116","0.549355299947686","0.590795426562546"
"Some worries","2009","East Germany","Female","1456","0.601448064951451","0.581690853514655","0.621205276388248"
"No worries","2009","West Germany","Male","1066","0.172107675282172","0.162876304872792","0.181339045691553"
"No worries","2009","West Germany","Female","746","0.104775226833296","0.0976372963216155","0.111913157344977"
"No worries","2009","East Germany","Male","389","0.182600049015645","0.166430551508055","0.198769546523234"
"No worries","2009","East Germany","Female","281","0.122324136590326","0.109101828337791","0.135546444842861"
"Big worries","2010","West Germany","Male","2308","0.289844314976176","0.280151975773718","0.299536654178634"
"Big worries","2010","West Germany","Female","3242","0.326532370442884","0.317382309398407","0.33568243148736"
"Big worries","2010","East Germany","Male","620","0.261671863901137","0.244466092543927","0.278877635258346"
"Big worries","2010","East Germany","Female","797","0.291223202678583","0.274878242173664","0.307568163183501"
"Some worries","2010","West Germany","Male","4866","0.558216809547446","0.547607784465619","0.568825834629274"
"Some worries","2010","West Germany","Female","5944","0.589700995875796","0.580103262746862","0.599298729004729"
"Some worries","2010","East Germany","Male","1427","0.565264637516295","0.545859831000588","0.584669444032001"
"Some worries","2010","East Germany","Female","1829","0.594323555939247","0.576658398597547","0.611988713280946"
"No worries","2010","West Germany","Male","1243","0.151938875476378","0.144270251218088","0.159607499734667"
"No worries","2010","West Germany","Female","904","0.0837666336813204","0.0783610687179453","0.0891721986446955"
"No worries","2010","East Germany","Male","460","0.173063498582569","0.158255043761225","0.187871953403913"
"No worries","2010","East Germany","Female","342","0.114453241382171","0.102999801518219","0.125906681246123"
"Big worries","2011","West Germany","Male","2048","0.277680206890638","0.267483117958036","0.287877295823241"
"Big worries","2011","West Germany","Female","2880","0.340178102451562","0.329999204165741","0.350357000737384"
"Big worries","2011","East Germany","Male","585","0.289444547355909","0.270954850415164","0.307934244296653"
"Big worries","2011","East Germany","Female","747","0.295127880667122","0.277452934208938","0.312802827125306"
"Some worries","2011","West Germany","Male","4322","0.578122725677027","0.566878175842137","0.589367275511917"
