"plh0036","year","hgtyp1hh","sex","n","percent","lower_confidence","upper_confidence","value"
"Big worries","1984","(Married) couple without C. ","Female","663","0.506964636271336","0.480176166723411","0.533753105819261","1"
"Big worries","1984","(Married) couple without C. ","Male","687","0.521044873359974","0.494347291578258","0.547742455141691","1"
"Big worries","1984","1-pers.-HH","Female","368","0.452013964095154","0.417131642141384","0.486896286048925","1"
"Big worries","1984","1-pers.-HH","Male","251","0.507498962195357","0.465214374292246","0.549783550098468","1"
"Big worries","1984","Couple + C. GT 16 ","Female","461","0.555404692006051","0.522776241601166","0.588033142410936","1"
"Big worries","1984","Couple + C. GT 16 ","Male","583","0.586681094841164","0.557008950072993","0.616353239609334","1"
"Big worries","1984","Couple + C. LE 16 ","Female","777","0.555871497580662","0.530843466872425","0.5808995282889","1"
"Big worries","1984","Couple + C. LE 16 ","Male","750","0.534041790920842","0.508988819391428","0.559094762450256","1"
"Big worries","1984","Couple + C. LE and GT 16","Female","369","0.538847015220905","0.503864096388825","0.573829934052986","1"
"Big worries","1984","Couple + C. LE and GT 16","Male","441","0.529722720652527","0.497365121388831","0.562080319916224","1"
"Big worries","1984","Single parent ","Female","197","0.5390297500695","0.48891112949419","0.589148370644809","1"
"Big worries","1984","Single parent ","Male","98","0.52916414785689","0.459462194920512","0.598866100793268","1"
"No worries","1984","Couple + C. LE 16 ","Male","148","0.0550013384387349","0.0435514734670802","0.0664512034103896","3"
"No worries","1984","Couple + C. LE and GT 16","Female","95","0.0704822478285512","0.0525196350861394","0.0884448605709629","3"
"No worries","1984","Single parent ","Female","45","0.11286339715068","0.0810486774687369","0.144678116832624","3"
"No worries","1984","Single parent ","Male","15","","","","3"
"No worries","1984","(Married) couple without C. ","Female","110","0.066066240179378","0.0527565524101776","0.0793759279485785","3"
"No worries","1984","(Married) couple without C. ","Male","119","0.0761785869886586","0.0620011600636737","0.0903560139136434","3"
"No worries","1984","1-pers.-HH","Female","107","0.142521195519113","0.118019499936813","0.167022891101413","3"
"No worries","1984","1-pers.-HH","Male","86","0.126413659646598","0.0983068943191263","0.154520424974071","3"
"No worries","1984","Couple + C. GT 16 ","Female","81","0.0592246476829011","0.0437256559270276","0.0747236394387747","3"
"No worries","1984","Couple + C. GT 16 ","Male","97","0.0628395774907452","0.0482168342242722","0.0774623207572182","3"
"No worries","1984","Couple + C. LE 16 ","Female","153","0.0602865321934754","0.0482972541915828","0.072275810195368","3"
"No worries","1984","Couple + C. LE and GT 16","Male","101","0.068963056747168","0.0525357373324789","0.0853903761618571","3"
"Some worries","1984","1-pers.-HH","Male","200","0.366087378158045","0.325342968891684","0.406831787424406","2"
"Some worries","1984","(Married) couple without C. ","Female","565","0.426969123549286","0.40046537631294","0.453472870785632","2"
"Some worries","1984","(Married) couple without C. ","Male","539","0.402776539651367","0.376565305999548","0.428987773303186","2"
"Some worries","1984","1-pers.-HH","Female","307","0.405464840385733","0.37105282675061","0.439876854020855","2"
"Some worries","1984","Couple + C. GT 16 ","Female","349","0.385370660311048","0.353414454728223","0.417326865893873","2"
"Some worries","1984","Couple + C. GT 16 ","Male","378","0.350479327668091","0.321729652000272","0.37922900333591","2"
"Some worries","1984","Couple + C. LE 16 ","Female","584","0.383841970225862","0.359345278346944","0.408338662104781","2"
"Some worries","1984","Couple + C. LE 16 ","Male","625","0.410956870640423","0.386247037681349","0.435666703599497","2"
"Some worries","1984","Single parent ","Male","84","0.401981917891842","0.333515848674391","0.470447987109292","2"
"Some worries","1984","Couple + C. LE and GT 16","Female","316","0.390670736950544","0.35643085581272","0.424910618088368","2"
"Some worries","1984","Couple + C. LE and GT 16","Male","372","0.401314222600304","0.369536941234217","0.433091503966392","2"
"Some worries","1984","Single parent ","Female","138","0.34810685277982","0.300210682738217","0.396003022821423","2"
"Big worries","1985","(Married) couple without C. ","Female","534","0.436611158770884","0.408619671586493","0.464602645955275","1"
"Big worries","1985","(Married) couple without C. ","Male","556","0.459393561022264","0.431150253153813","0.487636868890714","1"
"Big worries","1985","1-pers.-HH","Female","322","0.450946906669901","0.41392675163206","0.487967061707742","1"
"Big worries","1985","1-pers.-HH","Male","198","0.457643542770495","0.412165296887861","0.503121788653129","1"
"Big worries","1985","Couple + C. GT 16 ","Female","434","0.496606448118148","0.463995440556886","0.529217455679409","1"
"Big worries","1985","Couple + C. GT 16 ","Male","527","0.499883345653662","0.47033577764271","0.529430913664615","1"
"Big worries","1985","Couple + C. LE 16 ","Female","626","0.514151185673306","0.487260082187067","0.541042289159544","1"
"Big worries","1985","Couple + C. LE 16 ","Male","605","0.479699439481376","0.452900401109303","0.50649847785345","1"
"Big worries","1985","Couple + C. LE and GT 16","Female","279","0.483432985441643","0.44570621599725","0.521159754886036","1"
"Big worries","1985","Couple + C. LE and GT 16","Male","329","0.440297118537131","0.405854327378132","0.47473990969613","1"
"Big worries","1985","Single parent ","Female","164","0.499433924467844","0.446825768433834","0.552042080501854","1"
"Big worries","1985","Single parent ","Male","96","0.545841630266172","0.474480079927655","0.617203180604689","1"
"No worries","1985","Couple + C. LE and GT 16","Female","96","0.0845633284942245","0.0635582973345723","0.105568359653877","3"
"No worries","1985","Couple + C. LE 16 ","Male","104","0.051843564016717","0.0399504691883488","0.0637366588450852","3"
"No worries","1985","Single parent ","Female","34","0.0717745262668757","0.0446166839516067","0.0989323685821447","3"
"No worries","1985","Single parent ","Male","19","","","","3"
"No worries","1985","(Married) couple without C. ","Female","106","0.0834619443551452","0.0678522666179672","0.0990716220923232","3"
